	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
117	0.35	0.39	0.56	0.2	0.5	0.0	0.49	0.41	0
118	0.48	0.46	0.58	0.16	0.5	0.0	0.45	0.22	0
119	0.48	0.55	0.48	0.1	0.5	0.0	0.55	0.22	0
120	0.69	0.54	0.55	0.23	0.5	0.0	0.73	0.22	0
121	0.73	0.6	0.47	0.2	0.5	0.0	0.72	0.22	0
122	0.78	0.82	0.56	0.21	0.5	0.0	0.69	0.22	0
123	0.46	0.33	0.45	0.22	0.5	0.0	0.41	0.37	0
124	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
125	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
126	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
127	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
128	0.48	0.41	0.52	0.33	0.5	0.0	0.51	0.26	0
129	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
130	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
131	0.42	0.5	0.64	0.13	0.5	0.0	0.49	0.22	0
132	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
133	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
134	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
135	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
136	0.51	0.52	0.58	0.17	0.5	0.0	0.47	0.28	0
137	0.5	0.5	0.62	0.23	0.5	0.0	0.35	0.11	0
138	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
139	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
140	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
141	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
142	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
143	0.37	0.37	0.51	0.38	0.5	0.0	0.44	0.22	0
144	0.51	0.4	0.5	0.28	0.5	0.0	0.48	0.27	0
145	0.34	0.25	0.55	0.28	0.5	0.0	0.51	0.49	0
146	0.59	0.54	0.53	0.14	0.5	0.0	0.48	0.22	0
147	0.5	0.48	0.48	0.23	0.5	0.0	0.53	0.68	0
148	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	1
149	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	1
150	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	1
151	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	1
152	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	1
153	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
154	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
155	0.43	0.33	0.67	0.12	0.5	0.0	0.45	0.23	0
156	0.43	0.33	0.67	0.12	0.5	0.0	0.43	0.23	0
157	0.58	0.44	0.5	0.26	0.5	0.0	0.52	0.22	0
158	0.38	0.43	0.53	0.22	0.5	0.0	0.48	0.11	0
159	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
160	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
161	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
162	0.43	0.22	0.79	0.79	0.5	0.0	0.22	0.0	0
163	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
164	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
165	0.56	0.35	0.47	0.41	0.5	0.0	0.5	0.22	0
166	0.56	0.35	0.47	0.35	0.5	0.0	0.52	0.22	0
167	0.54	0.44	0.55	0.48	0.5	0.0	0.47	0.22	0
168	0.35	0.39	0.56	0.2	0.5	0.0	0.49	0.41	0
169	0.48	0.46	0.58	0.16	0.5	0.0	0.45	0.22	0
170	0.48	0.55	0.48	0.1	0.5	0.0	0.55	0.22	0
171	0.69	0.54	0.55	0.23	0.5	0.0	0.73	0.22	0
172	0.73	0.6	0.47	0.2	0.5	0.0	0.72	0.22	0
173	0.78	0.82	0.56	0.21	0.5	0.0	0.69	0.22	0
174	0.46	0.33	0.45	0.22	0.5	0.0	0.41	0.37	0
175	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
176	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
177	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
178	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
179	0.48	0.41	0.52	0.33	0.5	0.0	0.51	0.26	0
180	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
181	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
182	0.42	0.5	0.64	0.13	0.5	0.0	0.49	0.22	0
183	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
184	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
185	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
186	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
187	0.51	0.52	0.58	0.17	0.5	0.0	0.47	0.28	0
188	0.5	0.5	0.62	0.23	0.5	0.0	0.35	0.11	0
189	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
190	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
191	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
192	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
193	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
194	0.37	0.37	0.51	0.38	0.5	0.0	0.44	0.22	0
195	0.51	0.4	0.5	0.28	0.5	0.0	0.48	0.27	0
196	0.34	0.25	0.55	0.28	0.5	0.0	0.51	0.49	0
197	0.59	0.54	0.53	0.14	0.5	0.0	0.48	0.22	0
198	0.5	0.48	0.48	0.23	0.5	0.0	0.53	0.68	0
199	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	1
200	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	1
201	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	1
202	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	1
203	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	1
204	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
205	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
206	0.43	0.33	0.67	0.12	0.5	0.0	0.45	0.23	0
207	0.43	0.33	0.67	0.12	0.5	0.0	0.43	0.23	0
208	0.58	0.44	0.5	0.26	0.5	0.0	0.52	0.22	0
209	0.38	0.43	0.53	0.22	0.5	0.0	0.48	0.11	0
210	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
211	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
212	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
213	0.43	0.22	0.79	0.79	0.5	0.0	0.22	0.0	0
214	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
215	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
216	0.56	0.35	0.47	0.41	0.5	0.0	0.5	0.22	0
217	0.56	0.35	0.47	0.35	0.5	0.0	0.52	0.22	0
218	0.54	0.44	0.55	0.48	0.5	0.0	0.47	0.22	0
219	0.35	0.39	0.56	0.2	0.5	0.0	0.49	0.41	0
220	0.48	0.46	0.58	0.16	0.5	0.0	0.45	0.22	0
221	0.48	0.55	0.48	0.1	0.5	0.0	0.55	0.22	0
222	0.69	0.54	0.55	0.23	0.5	0.0	0.73	0.22	0
223	0.73	0.6	0.47	0.2	0.5	0.0	0.72	0.22	0
224	0.78	0.82	0.56	0.21	0.5	0.0	0.69	0.22	0
225	0.46	0.33	0.45	0.22	0.5	0.0	0.41	0.37	0
226	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
227	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
228	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
229	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
230	0.48	0.41	0.52	0.33	0.5	0.0	0.51	0.26	0
231	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
232	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
233	0.42	0.5	0.64	0.13	0.5	0.0	0.49	0.22	0
234	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
235	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
236	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
237	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
238	0.51	0.52	0.58	0.17	0.5	0.0	0.47	0.28	0
239	0.5	0.5	0.62	0.23	0.5	0.0	0.35	0.11	0
240	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
241	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
242	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
243	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
244	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
245	0.37	0.37	0.51	0.38	0.5	0.0	0.44	0.22	0
246	0.51	0.4	0.5	0.28	0.5	0.0	0.48	0.27	0
247	0.34	0.25	0.55	0.28	0.5	0.0	0.51	0.49	0
248	0.59	0.54	0.53	0.14	0.5	0.0	0.48	0.22	0
249	0.5	0.48	0.48	0.23	0.5	0.0	0.53	0.68	0
250	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	1
251	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	1
252	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	1
253	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	1
254	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	1
255	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
256	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
257	0.43	0.33	0.67	0.12	0.5	0.0	0.45	0.23	0
258	0.43	0.33	0.67	0.12	0.5	0.0	0.43	0.23	0
259	0.58	0.44	0.5	0.26	0.5	0.0	0.52	0.22	0
260	0.38	0.43	0.53	0.22	0.5	0.0	0.48	0.11	0
261	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
262	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
263	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
264	0.43	0.22	0.79	0.79	0.5	0.0	0.22	0.0	0
265	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
266	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
267	0.56	0.35	0.47	0.41	0.5	0.0	0.5	0.22	0
268	0.56	0.35	0.47	0.35	0.5	0.0	0.52	0.22	0
269	0.54	0.44	0.55	0.48	0.5	0.0	0.47	0.22	0
270	0.35	0.39	0.56	0.2	0.5	0.0	0.49	0.41	0
271	0.48	0.46	0.58	0.16	0.5	0.0	0.45	0.22	0
272	0.48	0.55	0.48	0.1	0.5	0.0	0.55	0.22	0
273	0.69	0.54	0.55	0.23	0.5	0.0	0.73	0.22	0
274	0.73	0.6	0.47	0.2	0.5	0.0	0.72	0.22	0
275	0.78	0.82	0.56	0.21	0.5	0.0	0.69	0.22	0
276	0.46	0.33	0.45	0.22	0.5	0.0	0.41	0.37	0
277	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
278	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
279	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
280	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
281	0.48	0.41	0.52	0.33	0.5	0.0	0.51	0.26	0
282	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
283	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
284	0.42	0.5	0.64	0.13	0.5	0.0	0.49	0.22	0
285	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
286	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
287	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
288	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
289	0.51	0.52	0.58	0.17	0.5	0.0	0.47	0.28	0
290	0.5	0.5	0.62	0.23	0.5	0.0	0.35	0.11	0
291	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
292	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
293	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
294	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
295	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
296	0.37	0.37	0.51	0.38	0.5	0.0	0.44	0.22	0
297	0.51	0.4	0.5	0.28	0.5	0.0	0.48	0.27	0
298	0.34	0.25	0.55	0.28	0.5	0.0	0.51	0.49	0
299	0.59	0.54	0.53	0.14	0.5	0.0	0.48	0.22	0
300	0.5	0.48	0.48	0.23	0.5	0.0	0.53	0.68	0
301	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	1
302	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	1
303	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	1
304	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	1
305	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	1
306	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
307	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
308	0.43	0.33	0.67	0.12	0.5	0.0	0.45	0.23	0
309	0.43	0.33	0.67	0.12	0.5	0.0	0.43	0.23	0
310	0.58	0.44	0.5	0.26	0.5	0.0	0.52	0.22	0
311	0.38	0.43	0.53	0.22	0.5	0.0	0.48	0.11	0
312	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
313	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
314	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
315	0.43	0.22	0.79	0.79	0.5	0.0	0.22	0.0	0
316	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
317	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
318	0.56	0.35	0.47	0.41	0.5	0.0	0.5	0.22	0
319	0.56	0.35	0.47	0.35	0.5	0.0	0.52	0.22	0
320	0.54	0.44	0.55	0.48	0.5	0.0	0.47	0.22	0
321	0.35	0.39	0.56	0.2	0.5	0.0	0.49	0.41	0
322	0.48	0.46	0.58	0.16	0.5	0.0	0.45	0.22	0
323	0.48	0.55	0.48	0.1	0.5	0.0	0.55	0.22	0
324	0.69	0.54	0.55	0.23	0.5	0.0	0.73	0.22	0
325	0.73	0.6	0.47	0.2	0.5	0.0	0.72	0.22	0
326	0.78	0.82	0.56	0.21	0.5	0.0	0.69	0.22	0
327	0.46	0.33	0.45	0.22	0.5	0.0	0.41	0.37	0
328	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
329	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
330	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
331	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
332	0.48	0.41	0.52	0.33	0.5	0.0	0.51	0.26	0
333	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
334	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
335	0.42	0.5	0.64	0.13	0.5	0.0	0.49	0.22	0
336	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
337	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
338	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
339	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
340	0.51	0.52	0.58	0.17	0.5	0.0	0.47	0.28	0
341	0.5	0.5	0.62	0.23	0.5	0.0	0.35	0.11	0
342	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
343	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
344	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
345	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
346	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
347	0.37	0.37	0.51	0.38	0.5	0.0	0.44	0.22	0
348	0.51	0.4	0.5	0.28	0.5	0.0	0.48	0.27	0
349	0.34	0.25	0.55	0.28	0.5	0.0	0.51	0.49	0
350	0.59	0.54	0.53	0.14	0.5	0.0	0.48	0.22	0
351	0.5	0.48	0.48	0.23	0.5	0.0	0.53	0.68	0
352	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	1
353	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	1
354	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	1
355	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	1
356	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	1
357	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
358	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
359	0.43	0.33	0.67	0.12	0.5	0.0	0.45	0.23	0
360	0.43	0.33	0.67	0.12	0.5	0.0	0.43	0.23	0
361	0.58	0.44	0.5	0.26	0.5	0.0	0.52	0.22	0
362	0.38	0.43	0.53	0.22	0.5	0.0	0.48	0.11	0
363	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
364	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
365	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
366	0.43	0.22	0.79	0.79	0.5	0.0	0.22	0.0	0
367	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
368	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
369	0.56	0.35	0.47	0.41	0.5	0.0	0.5	0.22	0
370	0.56	0.35	0.47	0.35	0.5	0.0	0.52	0.22	0
371	0.54	0.44	0.55	0.48	0.5	0.0	0.47	0.22	0
372	0.35	0.39	0.56	0.2	0.5	0.0	0.49	0.41	0
373	0.48	0.46	0.58	0.16	0.5	0.0	0.45	0.22	0
374	0.48	0.55	0.48	0.1	0.5	0.0	0.55	0.22	0
375	0.69	0.54	0.55	0.23	0.5	0.0	0.73	0.22	0
376	0.73	0.6	0.47	0.2	0.5	0.0	0.72	0.22	0
377	0.78	0.82	0.56	0.21	0.5	0.0	0.69	0.22	0
378	0.46	0.33	0.45	0.22	0.5	0.0	0.41	0.37	0
379	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
380	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
381	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
382	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
383	0.48	0.41	0.52	0.33	0.5	0.0	0.51	0.26	0
384	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
385	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
