	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
154	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
155	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
156	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
157	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
158	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
159	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
160	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
161	0.48	0.56	0.49	0.32	0.5	0.0	0.5	0.22	0
162	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
163	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
164	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
165	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
166	0.35	0.47	0.53	0.19	0.5	0.0	0.48	0.22	0
167	0.46	0.43	0.5	0.24	0.5	0.0	0.48	0.31	0
168	0.43	0.46	0.5	0.21	0.5	0.0	0.49	0.34	0
169	0.61	0.55	0.51	0.26	0.5	0.0	0.52	0.22	0
170	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
171	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
172	0.64	0.44	0.51	0.35	0.5	0.0	0.53	0.22	0
173	0.45	0.52	0.5	0.12	0.5	0.0	0.6	0.22	0
174	0.38	0.4	0.59	0.25	0.5	0.0	0.44	0.22	0
175	0.39	0.39	0.59	0.25	0.5	0.0	0.45	0.22	0
176	0.54	0.55	0.56	0.14	0.5	0.0	0.5	0.25	0
177	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
178	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
179	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
180	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
181	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
182	0.51	0.39	0.58	0.19	0.5	0.0	0.47	0.22	0
183	0.35	0.33	0.48	0.42	0.5	0.0	0.47	0.43	0
184	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
185	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
186	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
187	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
188	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
189	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
190	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
191	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
192	0.44	0.56	0.52	0.18	0.5	0.0	0.5	0.11	0
193	0.36	0.56	0.52	0.18	0.5	0.0	0.45	0.16	0
194	0.37	0.44	0.64	0.48	0.5	0.0	0.36	0.27	0
195	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
196	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
197	0.44	0.36	0.64	0.45	0.5	0.0	0.53	0.11	0
198	0.58	0.45	0.55	0.27	0.5	0.0	0.48	0.11	0
199	0.66	0.66	0.32	0.54	0.5	0.0	0.51	0.22	1
200	0.74	0.56	0.35	0.36	0.5	0.0	0.51	0.25	1
201	0.89	0.52	0.41	0.26	0.5	0.0	0.52	0.31	1
202	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	1
203	0.83	0.57	0.42	0.57	0.5	0.0	0.5	0.32	1
204	0.53	0.59	0.48	0.14	0.5	0.0	0.51	0.22	0
205	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
206	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
207	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
208	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
209	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
210	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
211	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
212	0.48	0.56	0.49	0.32	0.5	0.0	0.5	0.22	0
213	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
214	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
215	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
216	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
217	0.35	0.47	0.53	0.19	0.5	0.0	0.48	0.22	0
218	0.46	0.43	0.5	0.24	0.5	0.0	0.48	0.31	0
219	0.43	0.46	0.5	0.21	0.5	0.0	0.49	0.34	0
220	0.61	0.55	0.51	0.26	0.5	0.0	0.52	0.22	0
221	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
222	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
223	0.64	0.44	0.51	0.35	0.5	0.0	0.53	0.22	0
224	0.45	0.52	0.5	0.12	0.5	0.0	0.6	0.22	0
225	0.38	0.4	0.59	0.25	0.5	0.0	0.44	0.22	0
226	0.39	0.39	0.59	0.25	0.5	0.0	0.45	0.22	0
227	0.54	0.55	0.56	0.14	0.5	0.0	0.5	0.25	0
228	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
229	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
230	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
231	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
232	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
233	0.51	0.39	0.58	0.19	0.5	0.0	0.47	0.22	0
234	0.35	0.33	0.48	0.42	0.5	0.0	0.47	0.43	0
235	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
236	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
237	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
238	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
239	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
240	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
241	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
242	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
243	0.44	0.56	0.52	0.18	0.5	0.0	0.5	0.11	0
244	0.36	0.56	0.52	0.18	0.5	0.0	0.45	0.16	0
245	0.37	0.44	0.64	0.48	0.5	0.0	0.36	0.27	0
246	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
247	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
248	0.44	0.36	0.64	0.45	0.5	0.0	0.53	0.11	0
249	0.58	0.45	0.55	0.27	0.5	0.0	0.48	0.11	0
250	0.66	0.66	0.32	0.54	0.5	0.0	0.51	0.22	1
251	0.74	0.56	0.35	0.36	0.5	0.0	0.51	0.25	1
252	0.89	0.52	0.41	0.26	0.5	0.0	0.52	0.31	1
253	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	1
254	0.83	0.57	0.42	0.57	0.5	0.0	0.5	0.32	1
255	0.53	0.59	0.48	0.14	0.5	0.0	0.51	0.22	0
256	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
257	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
258	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
259	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
260	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
261	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
262	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
263	0.48	0.56	0.49	0.32	0.5	0.0	0.5	0.22	0
264	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
265	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
266	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
267	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
268	0.35	0.47	0.53	0.19	0.5	0.0	0.48	0.22	0
269	0.46	0.43	0.5	0.24	0.5	0.0	0.48	0.31	0
270	0.43	0.46	0.5	0.21	0.5	0.0	0.49	0.34	0
271	0.61	0.55	0.51	0.26	0.5	0.0	0.52	0.22	0
272	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
273	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
274	0.64	0.44	0.51	0.35	0.5	0.0	0.53	0.22	0
275	0.45	0.52	0.5	0.12	0.5	0.0	0.6	0.22	0
276	0.38	0.4	0.59	0.25	0.5	0.0	0.44	0.22	0
277	0.39	0.39	0.59	0.25	0.5	0.0	0.45	0.22	0
278	0.54	0.55	0.56	0.14	0.5	0.0	0.5	0.25	0
279	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
280	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
281	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
282	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
283	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
284	0.51	0.39	0.58	0.19	0.5	0.0	0.47	0.22	0
285	0.35	0.33	0.48	0.42	0.5	0.0	0.47	0.43	0
286	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
287	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
288	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
289	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
290	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
291	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
292	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
293	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
294	0.44	0.56	0.52	0.18	0.5	0.0	0.5	0.11	0
295	0.36	0.56	0.52	0.18	0.5	0.0	0.45	0.16	0
296	0.37	0.44	0.64	0.48	0.5	0.0	0.36	0.27	0
297	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
298	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
299	0.44	0.36	0.64	0.45	0.5	0.0	0.53	0.11	0
300	0.58	0.45	0.55	0.27	0.5	0.0	0.48	0.11	0
301	0.66	0.66	0.32	0.54	0.5	0.0	0.51	0.22	1
302	0.74	0.56	0.35	0.36	0.5	0.0	0.51	0.25	1
303	0.89	0.52	0.41	0.26	0.5	0.0	0.52	0.31	1
304	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	1
305	0.83	0.57	0.42	0.57	0.5	0.0	0.5	0.32	1
306	0.53	0.59	0.48	0.14	0.5	0.0	0.51	0.22	0
307	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
308	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
309	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
310	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
311	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
312	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
313	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
314	0.48	0.56	0.49	0.32	0.5	0.0	0.5	0.22	0
315	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
316	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
317	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
318	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
319	0.35	0.47	0.53	0.19	0.5	0.0	0.48	0.22	0
320	0.46	0.43	0.5	0.24	0.5	0.0	0.48	0.31	0
321	0.43	0.46	0.5	0.21	0.5	0.0	0.49	0.34	0
322	0.61	0.55	0.51	0.26	0.5	0.0	0.52	0.22	0
323	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
324	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
325	0.64	0.44	0.51	0.35	0.5	0.0	0.53	0.22	0
326	0.45	0.52	0.5	0.12	0.5	0.0	0.6	0.22	0
327	0.38	0.4	0.59	0.25	0.5	0.0	0.44	0.22	0
328	0.39	0.39	0.59	0.25	0.5	0.0	0.45	0.22	0
329	0.54	0.55	0.56	0.14	0.5	0.0	0.5	0.25	0
330	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
331	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
332	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
333	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
334	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
335	0.51	0.39	0.58	0.19	0.5	0.0	0.47	0.22	0
336	0.35	0.33	0.48	0.42	0.5	0.0	0.47	0.43	0
337	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
338	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
339	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
340	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
341	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
342	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
343	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
344	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
345	0.44	0.56	0.52	0.18	0.5	0.0	0.5	0.11	0
346	0.36	0.56	0.52	0.18	0.5	0.0	0.45	0.16	0
347	0.37	0.44	0.64	0.48	0.5	0.0	0.36	0.27	0
348	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
349	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
350	0.44	0.36	0.64	0.45	0.5	0.0	0.53	0.11	0
351	0.58	0.45	0.55	0.27	0.5	0.0	0.48	0.11	0
352	0.66	0.66	0.32	0.54	0.5	0.0	0.51	0.22	1
353	0.74	0.56	0.35	0.36	0.5	0.0	0.51	0.25	1
354	0.89	0.52	0.41	0.26	0.5	0.0	0.52	0.31	1
355	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	1
356	0.83	0.57	0.42	0.57	0.5	0.0	0.5	0.32	1
357	0.53	0.59	0.48	0.14	0.5	0.0	0.51	0.22	0
358	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
359	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
360	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
361	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
362	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
363	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
364	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
365	0.48	0.56	0.49	0.32	0.5	0.0	0.5	0.22	0
366	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
367	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
368	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
369	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
370	0.35	0.47	0.53	0.19	0.5	0.0	0.48	0.22	0
371	0.46	0.43	0.5	0.24	0.5	0.0	0.48	0.31	0
372	0.43	0.46	0.5	0.21	0.5	0.0	0.49	0.34	0
373	0.61	0.55	0.51	0.26	0.5	0.0	0.52	0.22	0
374	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
375	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
376	0.64	0.44	0.51	0.35	0.5	0.0	0.53	0.22	0
377	0.45	0.52	0.5	0.12	0.5	0.0	0.6	0.22	0
378	0.38	0.4	0.59	0.25	0.5	0.0	0.44	0.22	0
379	0.39	0.39	0.59	0.25	0.5	0.0	0.45	0.22	0
380	0.54	0.55	0.56	0.14	0.5	0.0	0.5	0.25	0
381	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
382	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
383	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
384	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
385	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
