	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
166	0.59	0.65	0.52	0.3	0.5	0.0	0.46	0.31	0
167	0.37	0.33	0.5	0.12	0.5	0.0	0.51	0.54	0
168	0.45	0.56	0.49	0.17	0.5	0.0	0.52	0.22	0
169	0.6	0.4	0.59	0.18	0.5	0.0	0.48	0.22	0
170	0.38	0.47	0.53	0.12	0.5	0.0	0.48	0.22	0
171	0.59	0.43	0.52	0.19	0.5	0.0	0.55	0.27	0
172	0.64	0.53	0.45	0.13	0.5	0.0	0.53	0.22	0
173	0.52	0.51	0.51	0.12	0.5	0.0	0.51	0.4	0
174	0.49	0.43	0.48	0.15	0.5	0.0	0.55	0.25	0
175	0.49	0.47	0.52	0.16	0.5	0.0	0.53	0.28	0
176	0.48	0.39	0.49	0.18	0.5	0.0	0.51	0.22	0
177	0.49	0.42	0.54	0.17	0.5	0.0	0.5	0.36	0
178	0.74	0.53	0.5	0.08	0.5	0.0	0.55	0.31	0
179	0.3	0.5	0.47	0.11	0.5	0.0	0.46	0.22	0
180	0.44	0.51	0.48	0.38	0.5	0.0	0.52	0.22	0
181	0.55	0.41	0.56	0.21	0.5	0.0	0.52	0.22	0
182	0.4	0.48	0.5	0.17	0.5	0.0	0.54	0.5	0
183	0.58	0.45	0.48	0.24	0.5	0.0	0.52	0.37	0
184	0.58	0.41	0.51	0.26	0.5	0.0	0.51	0.37	0
185	0.21	0.38	0.49	0.16	0.5	0.0	0.51	0.45	0
186	0.48	0.34	0.47	0.14	0.5	0.0	0.47	0.26	0
187	0.35	0.4	0.53	0.18	0.5	0.0	0.42	0.38	0
188	0.53	0.43	0.47	0.15	0.5	0.0	0.58	0.22	0
189	0.46	0.45	0.56	0.16	0.5	0.0	0.56	0.22	0
190	0.61	0.54	0.49	0.16	0.5	0.0	0.54	0.42	0
191	0.44	0.41	0.58	0.2	0.5	0.0	0.57	0.25	0
192	0.61	0.54	0.49	0.19	0.5	0.0	0.54	0.47	0
193	0.41	0.3	0.49	0.28	0.5	0.0	0.54	0.22	0
194	0.41	0.43	0.5	0.28	0.5	0.0	0.5	0.22	0
195	0.51	0.43	0.63	0.18	0.5	0.0	0.52	0.22	0
196	0.5	0.46	0.52	0.16	0.5	0.0	0.52	0.26	0
197	0.51	0.34	0.43	0.18	0.5	0.0	0.48	0.25	0
198	0.43	0.51	0.6	0.25	0.5	0.0	0.55	0.22	0
199	0.42	0.25	0.6	0.14	0.5	0.0	0.45	0.22	0
200	0.38	0.49	0.54	1.0	0.5	0.0	0.5	0.27	0
201	0.27	0.56	0.56	0.18	0.5	0.0	0.52	0.22	0
202	0.43	0.45	0.54	0.14	0.5	0.0	0.5	0.31	0
203	0.91	0.69	0.57	0.45	0.5	0.0	0.56	0.22	1
204	0.69	0.48	0.38	0.15	0.5	0.0	0.55	0.22	1
205	0.68	0.5	0.43	0.27	0.5	0.0	0.61	0.22	1
206	0.81	0.76	0.32	0.37	0.5	0.0	0.51	0.22	1
207	0.89	0.82	0.6	0.49	0.5	0.0	0.55	0.22	1
208	0.41	0.39	0.51	0.52	0.5	0.0	0.49	0.22	0
209	0.69	0.6	0.5	0.31	0.5	0.0	0.55	0.22	0
210	0.51	0.58	0.54	0.29	0.5	0.0	0.53	0.22	0
211	0.55	0.66	0.57	0.32	0.5	0.0	0.57	0.34	0
212	0.62	0.58	0.52	0.15	0.5	0.0	0.52	0.29	0
213	0.5	0.5	0.48	0.17	0.5	0.0	0.47	0.26	0
214	0.45	0.42	0.52	0.2	0.5	0.0	0.5	0.25	0
215	0.51	0.35	0.46	0.15	0.5	0.0	0.51	0.42	0
216	0.42	0.39	0.47	0.13	0.5	0.0	0.5	0.27	0
217	0.32	0.38	0.52	0.2	0.5	0.0	0.52	0.28	0
218	0.59	0.65	0.52	0.3	0.5	0.0	0.46	0.31	0
219	0.37	0.33	0.5	0.12	0.5	0.0	0.51	0.54	0
220	0.45	0.56	0.49	0.17	0.5	0.0	0.52	0.22	0
221	0.6	0.4	0.59	0.18	0.5	0.0	0.48	0.22	0
222	0.38	0.47	0.53	0.12	0.5	0.0	0.48	0.22	0
223	0.59	0.43	0.52	0.19	0.5	0.0	0.55	0.27	0
224	0.64	0.53	0.45	0.13	0.5	0.0	0.53	0.22	0
225	0.52	0.51	0.51	0.12	0.5	0.0	0.51	0.4	0
226	0.49	0.43	0.48	0.15	0.5	0.0	0.55	0.25	0
227	0.49	0.47	0.52	0.16	0.5	0.0	0.53	0.28	0
228	0.48	0.39	0.49	0.18	0.5	0.0	0.51	0.22	0
229	0.49	0.42	0.54	0.17	0.5	0.0	0.5	0.36	0
230	0.74	0.53	0.5	0.08	0.5	0.0	0.55	0.31	0
231	0.3	0.5	0.47	0.11	0.5	0.0	0.46	0.22	0
232	0.44	0.51	0.48	0.38	0.5	0.0	0.52	0.22	0
233	0.55	0.41	0.56	0.21	0.5	0.0	0.52	0.22	0
234	0.4	0.48	0.5	0.17	0.5	0.0	0.54	0.5	0
235	0.58	0.45	0.48	0.24	0.5	0.0	0.52	0.37	0
236	0.58	0.41	0.51	0.26	0.5	0.0	0.51	0.37	0
237	0.21	0.38	0.49	0.16	0.5	0.0	0.51	0.45	0
238	0.48	0.34	0.47	0.14	0.5	0.0	0.47	0.26	0
239	0.35	0.4	0.53	0.18	0.5	0.0	0.42	0.38	0
240	0.53	0.43	0.47	0.15	0.5	0.0	0.58	0.22	0
241	0.46	0.45	0.56	0.16	0.5	0.0	0.56	0.22	0
242	0.61	0.54	0.49	0.16	0.5	0.0	0.54	0.42	0
243	0.44	0.41	0.58	0.2	0.5	0.0	0.57	0.25	0
244	0.61	0.54	0.49	0.19	0.5	0.0	0.54	0.47	0
245	0.41	0.3	0.49	0.28	0.5	0.0	0.54	0.22	0
246	0.41	0.43	0.5	0.28	0.5	0.0	0.5	0.22	0
247	0.51	0.43	0.63	0.18	0.5	0.0	0.52	0.22	0
248	0.5	0.46	0.52	0.16	0.5	0.0	0.52	0.26	0
249	0.51	0.34	0.43	0.18	0.5	0.0	0.48	0.25	0
250	0.43	0.51	0.6	0.25	0.5	0.0	0.55	0.22	0
251	0.42	0.25	0.6	0.14	0.5	0.0	0.45	0.22	0
252	0.38	0.49	0.54	1.0	0.5	0.0	0.5	0.27	0
253	0.27	0.56	0.56	0.18	0.5	0.0	0.52	0.22	0
254	0.43	0.45	0.54	0.14	0.5	0.0	0.5	0.31	0
255	0.91	0.69	0.57	0.45	0.5	0.0	0.56	0.22	1
256	0.69	0.48	0.38	0.15	0.5	0.0	0.55	0.22	1
257	0.68	0.5	0.43	0.27	0.5	0.0	0.61	0.22	1
258	0.81	0.76	0.32	0.37	0.5	0.0	0.51	0.22	1
259	0.89	0.82	0.6	0.49	0.5	0.0	0.55	0.22	1
260	0.41	0.39	0.51	0.52	0.5	0.0	0.49	0.22	0
261	0.69	0.6	0.5	0.31	0.5	0.0	0.55	0.22	0
262	0.51	0.58	0.54	0.29	0.5	0.0	0.53	0.22	0
263	0.55	0.66	0.57	0.32	0.5	0.0	0.57	0.34	0
264	0.62	0.58	0.52	0.15	0.5	0.0	0.52	0.29	0
265	0.5	0.5	0.48	0.17	0.5	0.0	0.47	0.26	0
266	0.45	0.42	0.52	0.2	0.5	0.0	0.5	0.25	0
267	0.51	0.35	0.46	0.15	0.5	0.0	0.51	0.42	0
268	0.42	0.39	0.47	0.13	0.5	0.0	0.5	0.27	0
269	0.32	0.38	0.52	0.2	0.5	0.0	0.52	0.28	0
270	0.59	0.65	0.52	0.3	0.5	0.0	0.46	0.31	0
271	0.37	0.33	0.5	0.12	0.5	0.0	0.51	0.54	0
272	0.45	0.56	0.49	0.17	0.5	0.0	0.52	0.22	0
273	0.6	0.4	0.59	0.18	0.5	0.0	0.48	0.22	0
274	0.38	0.47	0.53	0.12	0.5	0.0	0.48	0.22	0
275	0.59	0.43	0.52	0.19	0.5	0.0	0.55	0.27	0
276	0.64	0.53	0.45	0.13	0.5	0.0	0.53	0.22	0
277	0.52	0.51	0.51	0.12	0.5	0.0	0.51	0.4	0
278	0.49	0.43	0.48	0.15	0.5	0.0	0.55	0.25	0
279	0.49	0.47	0.52	0.16	0.5	0.0	0.53	0.28	0
280	0.48	0.39	0.49	0.18	0.5	0.0	0.51	0.22	0
281	0.49	0.42	0.54	0.17	0.5	0.0	0.5	0.36	0
282	0.74	0.53	0.5	0.08	0.5	0.0	0.55	0.31	0
283	0.3	0.5	0.47	0.11	0.5	0.0	0.46	0.22	0
284	0.44	0.51	0.48	0.38	0.5	0.0	0.52	0.22	0
285	0.55	0.41	0.56	0.21	0.5	0.0	0.52	0.22	0
286	0.4	0.48	0.5	0.17	0.5	0.0	0.54	0.5	0
287	0.58	0.45	0.48	0.24	0.5	0.0	0.52	0.37	0
288	0.58	0.41	0.51	0.26	0.5	0.0	0.51	0.37	0
289	0.21	0.38	0.49	0.16	0.5	0.0	0.51	0.45	0
290	0.48	0.34	0.47	0.14	0.5	0.0	0.47	0.26	0
291	0.35	0.4	0.53	0.18	0.5	0.0	0.42	0.38	0
292	0.53	0.43	0.47	0.15	0.5	0.0	0.58	0.22	0
293	0.46	0.45	0.56	0.16	0.5	0.0	0.56	0.22	0
294	0.61	0.54	0.49	0.16	0.5	0.0	0.54	0.42	0
295	0.44	0.41	0.58	0.2	0.5	0.0	0.57	0.25	0
296	0.61	0.54	0.49	0.19	0.5	0.0	0.54	0.47	0
297	0.41	0.3	0.49	0.28	0.5	0.0	0.54	0.22	0
298	0.41	0.43	0.5	0.28	0.5	0.0	0.5	0.22	0
299	0.51	0.43	0.63	0.18	0.5	0.0	0.52	0.22	0
300	0.5	0.46	0.52	0.16	0.5	0.0	0.52	0.26	0
301	0.51	0.34	0.43	0.18	0.5	0.0	0.48	0.25	0
302	0.43	0.51	0.6	0.25	0.5	0.0	0.55	0.22	0
303	0.42	0.25	0.6	0.14	0.5	0.0	0.45	0.22	0
304	0.38	0.49	0.54	1.0	0.5	0.0	0.5	0.27	0
305	0.27	0.56	0.56	0.18	0.5	0.0	0.52	0.22	0
306	0.43	0.45	0.54	0.14	0.5	0.0	0.5	0.31	0
307	0.91	0.69	0.57	0.45	0.5	0.0	0.56	0.22	1
308	0.69	0.48	0.38	0.15	0.5	0.0	0.55	0.22	1
309	0.68	0.5	0.43	0.27	0.5	0.0	0.61	0.22	1
310	0.81	0.76	0.32	0.37	0.5	0.0	0.51	0.22	1
311	0.89	0.82	0.6	0.49	0.5	0.0	0.55	0.22	1
312	0.41	0.39	0.51	0.52	0.5	0.0	0.49	0.22	0
313	0.69	0.6	0.5	0.31	0.5	0.0	0.55	0.22	0
314	0.51	0.58	0.54	0.29	0.5	0.0	0.53	0.22	0
315	0.55	0.66	0.57	0.32	0.5	0.0	0.57	0.34	0
316	0.62	0.58	0.52	0.15	0.5	0.0	0.52	0.29	0
317	0.5	0.5	0.48	0.17	0.5	0.0	0.47	0.26	0
318	0.45	0.42	0.52	0.2	0.5	0.0	0.5	0.25	0
319	0.51	0.35	0.46	0.15	0.5	0.0	0.51	0.42	0
320	0.42	0.39	0.47	0.13	0.5	0.0	0.5	0.27	0
321	0.32	0.38	0.52	0.2	0.5	0.0	0.52	0.28	0
322	0.59	0.65	0.52	0.3	0.5	0.0	0.46	0.31	0
323	0.37	0.33	0.5	0.12	0.5	0.0	0.51	0.54	0
324	0.45	0.56	0.49	0.17	0.5	0.0	0.52	0.22	0
325	0.6	0.4	0.59	0.18	0.5	0.0	0.48	0.22	0
326	0.38	0.47	0.53	0.12	0.5	0.0	0.48	0.22	0
327	0.59	0.43	0.52	0.19	0.5	0.0	0.55	0.27	0
328	0.64	0.53	0.45	0.13	0.5	0.0	0.53	0.22	0
329	0.52	0.51	0.51	0.12	0.5	0.0	0.51	0.4	0
330	0.49	0.43	0.48	0.15	0.5	0.0	0.55	0.25	0
331	0.49	0.47	0.52	0.16	0.5	0.0	0.53	0.28	0
332	0.48	0.39	0.49	0.18	0.5	0.0	0.51	0.22	0
333	0.49	0.42	0.54	0.17	0.5	0.0	0.5	0.36	0
334	0.74	0.53	0.5	0.08	0.5	0.0	0.55	0.31	0
335	0.3	0.5	0.47	0.11	0.5	0.0	0.46	0.22	0
336	0.44	0.51	0.48	0.38	0.5	0.0	0.52	0.22	0
337	0.55	0.41	0.56	0.21	0.5	0.0	0.52	0.22	0
338	0.4	0.48	0.5	0.17	0.5	0.0	0.54	0.5	0
339	0.58	0.45	0.48	0.24	0.5	0.0	0.52	0.37	0
340	0.58	0.41	0.51	0.26	0.5	0.0	0.51	0.37	0
341	0.21	0.38	0.49	0.16	0.5	0.0	0.51	0.45	0
342	0.48	0.34	0.47	0.14	0.5	0.0	0.47	0.26	0
343	0.35	0.4	0.53	0.18	0.5	0.0	0.42	0.38	0
344	0.53	0.43	0.47	0.15	0.5	0.0	0.58	0.22	0
345	0.46	0.45	0.56	0.16	0.5	0.0	0.56	0.22	0
346	0.61	0.54	0.49	0.16	0.5	0.0	0.54	0.42	0
347	0.44	0.41	0.58	0.2	0.5	0.0	0.57	0.25	0
348	0.61	0.54	0.49	0.19	0.5	0.0	0.54	0.47	0
349	0.41	0.3	0.49	0.28	0.5	0.0	0.54	0.22	0
350	0.41	0.43	0.5	0.28	0.5	0.0	0.5	0.22	0
351	0.51	0.43	0.63	0.18	0.5	0.0	0.52	0.22	0
352	0.5	0.46	0.52	0.16	0.5	0.0	0.52	0.26	0
353	0.51	0.34	0.43	0.18	0.5	0.0	0.48	0.25	0
354	0.43	0.51	0.6	0.25	0.5	0.0	0.55	0.22	0
355	0.42	0.25	0.6	0.14	0.5	0.0	0.45	0.22	0
356	0.38	0.49	0.54	1.0	0.5	0.0	0.5	0.27	0
357	0.27	0.56	0.56	0.18	0.5	0.0	0.52	0.22	0
358	0.43	0.45	0.54	0.14	0.5	0.0	0.5	0.31	0
359	0.91	0.69	0.57	0.45	0.5	0.0	0.56	0.22	1
360	0.69	0.48	0.38	0.15	0.5	0.0	0.55	0.22	1
361	0.68	0.5	0.43	0.27	0.5	0.0	0.61	0.22	1
362	0.81	0.76	0.32	0.37	0.5	0.0	0.51	0.22	1
363	0.89	0.82	0.6	0.49	0.5	0.0	0.55	0.22	1
364	0.41	0.39	0.51	0.52	0.5	0.0	0.49	0.22	0
365	0.69	0.6	0.5	0.31	0.5	0.0	0.55	0.22	0
366	0.51	0.58	0.54	0.29	0.5	0.0	0.53	0.22	0
367	0.55	0.66	0.57	0.32	0.5	0.0	0.57	0.34	0
368	0.62	0.58	0.52	0.15	0.5	0.0	0.52	0.29	0
369	0.5	0.5	0.48	0.17	0.5	0.0	0.47	0.26	0
370	0.45	0.42	0.52	0.2	0.5	0.0	0.5	0.25	0
371	0.51	0.35	0.46	0.15	0.5	0.0	0.51	0.42	0
372	0.42	0.39	0.47	0.13	0.5	0.0	0.5	0.27	0
373	0.32	0.38	0.52	0.2	0.5	0.0	0.52	0.28	0
374	0.59	0.65	0.52	0.3	0.5	0.0	0.46	0.31	0
375	0.37	0.33	0.5	0.12	0.5	0.0	0.51	0.54	0
376	0.45	0.56	0.49	0.17	0.5	0.0	0.52	0.22	0
377	0.6	0.4	0.59	0.18	0.5	0.0	0.48	0.22	0
378	0.38	0.47	0.53	0.12	0.5	0.0	0.48	0.22	0
379	0.59	0.43	0.52	0.19	0.5	0.0	0.55	0.27	0
380	0.64	0.53	0.45	0.13	0.5	0.0	0.53	0.22	0
381	0.52	0.51	0.51	0.12	0.5	0.0	0.51	0.4	0
382	0.49	0.43	0.48	0.15	0.5	0.0	0.55	0.25	0
383	0.49	0.47	0.52	0.16	0.5	0.0	0.53	0.28	0
384	0.48	0.39	0.49	0.18	0.5	0.0	0.51	0.22	0
385	0.49	0.42	0.54	0.17	0.5	0.0	0.5	0.36	0
