	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
240	0.57	0.48	0.54	0.22	0.5	0.0	0.5	0.11	0
241	0.41	0.49	0.65	0.28	0.5	0.0	0.59	0.57	0
242	0.3	0.33	0.55	0.12	0.5	0.0	0.53	0.38	0
243	0.64	0.31	0.53	0.15	0.5	0.0	0.53	0.31	0
244	0.55	0.57	0.51	0.07	0.5	0.0	0.55	0.22	0
245	0.45	0.45	0.51	0.3	0.5	0.0	0.48	0.44	0
246	0.25	0.48	0.45	0.32	0.5	0.0	0.4	0.22	0
247	0.54	0.43	0.48	0.27	0.5	0.0	0.44	0.41	0
248	0.66	0.54	0.53	0.17	0.5	0.0	0.54	0.22	0
249	0.56	0.46	0.51	0.25	0.5	0.0	0.54	0.22	0
250	0.81	0.9	0.39	0.41	0.5	0.0	0.53	0.22	1
251	0.83	0.53	0.52	0.2	0.5	0.0	0.48	0.25	1
252	0.78	0.48	0.47	0.3	0.5	0.0	0.53	0.47	1
253	0.72	0.56	0.4	0.26	0.5	0.0	0.51	0.26	1
254	0.67	0.57	0.36	0.19	0.5	0.0	0.56	0.22	1
255	0.59	0.45	0.53	0.19	0.5	0.0	0.59	0.27	0
256	0.56	0.48	0.58	0.27	0.5	0.0	0.51	0.22	0
257	0.48	0.42	0.52	0.24	0.5	0.0	0.56	0.22	0
258	0.58	0.51	0.49	0.27	0.5	0.0	0.57	0.29	0
259	0.36	0.46	0.62	0.46	0.5	0.0	0.51	0.33	0
260	0.42	0.35	0.54	0.18	0.5	0.0	0.56	0.22	0
261	0.27	0.6	0.48	0.23	0.5	0.0	0.55	0.22	0
262	0.41	0.4	0.59	0.47	0.5	0.0	0.48	0.43	0
263	0.48	0.61	0.44	0.2	0.5	0.0	0.47	0.22	0
264	0.8	0.46	0.5	0.15	0.5	0.0	0.53	0.22	0
265	0.39	0.45	0.53	0.18	0.5	0.0	0.54	0.22	0
266	0.62	0.58	0.46	0.13	0.5	0.0	0.53	0.22	0
267	0.48	0.35	0.42	0.21	0.5	0.0	0.57	0.22	0
268	0.41	0.52	0.41	0.11	0.5	0.0	0.54	0.35	0
269	0.44	0.34	0.55	0.18	0.5	0.0	0.52	0.22	0
270	0.31	0.45	0.5	0.17	0.5	0.0	0.49	0.22	0
271	0.38	0.49	0.61	0.13	0.5	0.0	0.54	0.22	0
272	0.56	0.44	0.56	0.19	0.5	0.0	0.54	0.22	0
273	0.66	0.62	0.52	0.17	0.5	0.0	0.49	0.22	0
274	0.43	0.52	0.53	0.52	1.0	0.0	0.49	0.22	0
275	0.52	0.48	0.58	0.55	0.5	0.0	0.48	0.22	0
276	0.5	0.34	0.62	0.19	0.5	0.0	0.57	0.22	0
277	0.38	0.62	0.52	0.14	0.5	0.0	0.53	0.22	0
278	0.55	0.51	0.54	0.2	0.5	0.0	0.56	0.22	0
279	0.51	0.48	0.46	0.29	0.5	0.0	0.54	0.22	0
280	0.53	0.43	0.57	0.24	0.5	0.0	0.39	0.28	0
281	0.48	0.48	0.56	0.18	0.5	0.0	0.58	0.22	0
282	0.61	0.46	0.54	0.11	0.5	0.0	0.47	0.22	0
283	0.66	0.55	0.54	0.18	0.5	0.0	0.43	0.22	0
284	0.6	0.48	0.46	0.32	0.5	0.0	0.4	0.33	0
285	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
286	0.61	0.53	0.59	0.17	0.5	0.0	0.44	0.28	0
287	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
288	0.66	0.6	0.52	0.19	0.5	0.0	0.69	0.22	0
289	0.39	0.65	0.57	0.19	0.5	0.0	0.44	0.25	0
290	0.39	0.65	0.57	0.19	0.5	0.0	0.43	0.25	0
291	0.57	0.48	0.54	0.22	0.5	0.0	0.5	0.11	0
292	0.41	0.49	0.65	0.28	0.5	0.0	0.59	0.57	0
293	0.3	0.33	0.55	0.12	0.5	0.0	0.53	0.38	0
294	0.64	0.31	0.53	0.15	0.5	0.0	0.53	0.31	0
295	0.55	0.57	0.51	0.07	0.5	0.0	0.55	0.22	0
296	0.45	0.45	0.51	0.3	0.5	0.0	0.48	0.44	0
297	0.25	0.48	0.45	0.32	0.5	0.0	0.4	0.22	0
298	0.54	0.43	0.48	0.27	0.5	0.0	0.44	0.41	0
299	0.66	0.54	0.53	0.17	0.5	0.0	0.54	0.22	0
300	0.56	0.46	0.51	0.25	0.5	0.0	0.54	0.22	0
301	0.81	0.9	0.39	0.41	0.5	0.0	0.53	0.22	1
302	0.83	0.53	0.52	0.2	0.5	0.0	0.48	0.25	1
303	0.78	0.48	0.47	0.3	0.5	0.0	0.53	0.47	1
304	0.72	0.56	0.4	0.26	0.5	0.0	0.51	0.26	1
305	0.67	0.57	0.36	0.19	0.5	0.0	0.56	0.22	1
306	0.59	0.45	0.53	0.19	0.5	0.0	0.59	0.27	0
307	0.56	0.48	0.58	0.27	0.5	0.0	0.51	0.22	0
308	0.48	0.42	0.52	0.24	0.5	0.0	0.56	0.22	0
309	0.58	0.51	0.49	0.27	0.5	0.0	0.57	0.29	0
310	0.36	0.46	0.62	0.46	0.5	0.0	0.51	0.33	0
311	0.42	0.35	0.54	0.18	0.5	0.0	0.56	0.22	0
312	0.27	0.6	0.48	0.23	0.5	0.0	0.55	0.22	0
313	0.41	0.4	0.59	0.47	0.5	0.0	0.48	0.43	0
314	0.48	0.61	0.44	0.2	0.5	0.0	0.47	0.22	0
315	0.8	0.46	0.5	0.15	0.5	0.0	0.53	0.22	0
316	0.39	0.45	0.53	0.18	0.5	0.0	0.54	0.22	0
317	0.62	0.58	0.46	0.13	0.5	0.0	0.53	0.22	0
318	0.48	0.35	0.42	0.21	0.5	0.0	0.57	0.22	0
319	0.41	0.52	0.41	0.11	0.5	0.0	0.54	0.35	0
320	0.44	0.34	0.55	0.18	0.5	0.0	0.52	0.22	0
321	0.31	0.45	0.5	0.17	0.5	0.0	0.49	0.22	0
322	0.38	0.49	0.61	0.13	0.5	0.0	0.54	0.22	0
323	0.56	0.44	0.56	0.19	0.5	0.0	0.54	0.22	0
324	0.66	0.62	0.52	0.17	0.5	0.0	0.49	0.22	0
325	0.43	0.52	0.53	0.52	1.0	0.0	0.49	0.22	0
326	0.52	0.48	0.58	0.55	0.5	0.0	0.48	0.22	0
327	0.5	0.34	0.62	0.19	0.5	0.0	0.57	0.22	0
328	0.38	0.62	0.52	0.14	0.5	0.0	0.53	0.22	0
329	0.55	0.51	0.54	0.2	0.5	0.0	0.56	0.22	0
330	0.51	0.48	0.46	0.29	0.5	0.0	0.54	0.22	0
331	0.53	0.43	0.57	0.24	0.5	0.0	0.39	0.28	0
332	0.48	0.48	0.56	0.18	0.5	0.0	0.58	0.22	0
333	0.61	0.46	0.54	0.11	0.5	0.0	0.47	0.22	0
334	0.66	0.55	0.54	0.18	0.5	0.0	0.43	0.22	0
335	0.6	0.48	0.46	0.32	0.5	0.0	0.4	0.33	0
336	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
337	0.61	0.53	0.59	0.17	0.5	0.0	0.44	0.28	0
338	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
339	0.66	0.6	0.52	0.19	0.5	0.0	0.69	0.22	0
340	0.39	0.65	0.57	0.19	0.5	0.0	0.44	0.25	0
341	0.39	0.65	0.57	0.19	0.5	0.0	0.43	0.25	0
342	0.57	0.48	0.54	0.22	0.5	0.0	0.5	0.11	0
343	0.41	0.49	0.65	0.28	0.5	0.0	0.59	0.57	0
344	0.3	0.33	0.55	0.12	0.5	0.0	0.53	0.38	0
345	0.64	0.31	0.53	0.15	0.5	0.0	0.53	0.31	0
346	0.55	0.57	0.51	0.07	0.5	0.0	0.55	0.22	0
347	0.45	0.45	0.51	0.3	0.5	0.0	0.48	0.44	0
348	0.25	0.48	0.45	0.32	0.5	0.0	0.4	0.22	0
349	0.54	0.43	0.48	0.27	0.5	0.0	0.44	0.41	0
350	0.66	0.54	0.53	0.17	0.5	0.0	0.54	0.22	0
351	0.56	0.46	0.51	0.25	0.5	0.0	0.54	0.22	0
352	0.81	0.9	0.39	0.41	0.5	0.0	0.53	0.22	1
353	0.83	0.53	0.52	0.2	0.5	0.0	0.48	0.25	1
354	0.78	0.48	0.47	0.3	0.5	0.0	0.53	0.47	1
355	0.72	0.56	0.4	0.26	0.5	0.0	0.51	0.26	1
356	0.67	0.57	0.36	0.19	0.5	0.0	0.56	0.22	1
357	0.59	0.45	0.53	0.19	0.5	0.0	0.59	0.27	0
358	0.56	0.48	0.58	0.27	0.5	0.0	0.51	0.22	0
359	0.48	0.42	0.52	0.24	0.5	0.0	0.56	0.22	0
360	0.58	0.51	0.49	0.27	0.5	0.0	0.57	0.29	0
361	0.36	0.46	0.62	0.46	0.5	0.0	0.51	0.33	0
362	0.42	0.35	0.54	0.18	0.5	0.0	0.56	0.22	0
363	0.27	0.6	0.48	0.23	0.5	0.0	0.55	0.22	0
364	0.41	0.4	0.59	0.47	0.5	0.0	0.48	0.43	0
365	0.48	0.61	0.44	0.2	0.5	0.0	0.47	0.22	0
366	0.8	0.46	0.5	0.15	0.5	0.0	0.53	0.22	0
367	0.39	0.45	0.53	0.18	0.5	0.0	0.54	0.22	0
368	0.62	0.58	0.46	0.13	0.5	0.0	0.53	0.22	0
369	0.48	0.35	0.42	0.21	0.5	0.0	0.57	0.22	0
370	0.41	0.52	0.41	0.11	0.5	0.0	0.54	0.35	0
371	0.44	0.34	0.55	0.18	0.5	0.0	0.52	0.22	0
372	0.31	0.45	0.5	0.17	0.5	0.0	0.49	0.22	0
373	0.38	0.49	0.61	0.13	0.5	0.0	0.54	0.22	0
374	0.56	0.44	0.56	0.19	0.5	0.0	0.54	0.22	0
375	0.66	0.62	0.52	0.17	0.5	0.0	0.49	0.22	0
376	0.43	0.52	0.53	0.52	1.0	0.0	0.49	0.22	0
377	0.52	0.48	0.58	0.55	0.5	0.0	0.48	0.22	0
378	0.5	0.34	0.62	0.19	0.5	0.0	0.57	0.22	0
379	0.38	0.62	0.52	0.14	0.5	0.0	0.53	0.22	0
380	0.55	0.51	0.54	0.2	0.5	0.0	0.56	0.22	0
381	0.51	0.48	0.46	0.29	0.5	0.0	0.54	0.22	0
382	0.53	0.43	0.57	0.24	0.5	0.0	0.39	0.28	0
383	0.48	0.48	0.56	0.18	0.5	0.0	0.58	0.22	0
384	0.61	0.46	0.54	0.11	0.5	0.0	0.47	0.22	0
385	0.66	0.55	0.54	0.18	0.5	0.0	0.43	0.22	0
