	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
186	0.45	0.56	0.54	0.32	0.5	0.0	0.57	0.22	0
187	0.45	0.56	0.53	0.32	0.5	0.0	0.57	0.22	0
188	0.54	0.65	0.49	0.34	0.5	0.0	0.52	0.22	0
189	0.59	0.58	0.46	0.19	0.5	0.0	0.56	0.27	0
190	0.55	0.56	0.45	0.14	0.5	0.0	0.54	0.22	0
191	0.32	0.47	0.55	0.12	0.5	0.0	0.52	0.22	0
192	0.35	0.46	0.49	0.15	1.0	0.0	0.55	0.35	0
193	0.43	0.51	0.48	0.14	0.5	0.0	0.5	0.22	0
194	0.57	0.61	0.45	0.26	0.5	0.0	0.5	0.22	0
195	0.63	0.62	0.42	0.12	0.5	0.0	0.52	0.25	0
196	0.25	0.4	0.51	0.18	0.5	0.0	0.5	0.27	0
197	0.56	0.62	0.53	0.24	0.5	0.0	0.57	0.22	0
198	0.58	0.6	0.51	0.24	0.5	0.0	0.53	0.22	0
199	0.71	0.59	0.53	0.15	0.5	0.0	0.49	0.33	0
200	0.35	0.36	0.57	0.17	0.5	0.0	0.52	0.22	0
201	0.45	0.4	0.56	0.14	0.5	0.0	0.54	0.22	0
202	0.47	0.47	0.58	0.16	0.5	0.0	0.49	0.28	0
203	0.71	0.56	0.39	0.27	0.5	0.0	0.52	0.22	1
204	0.57	0.59	0.44	0.16	0.5	0.0	0.52	0.22	1
205	0.92	0.61	0.4	0.22	0.5	0.0	0.54	0.22	1
206	0.34	0.38	0.45	0.19	0.5	0.0	0.51	0.22	1
207	0.73	0.55	0.41	0.16	0.5	0.0	0.46	0.22	1
208	0.66	0.45	0.5	0.23	0.5	0.0	0.49	0.22	0
209	0.21	0.41	0.55	0.11	0.5	0.0	0.5	0.27	0
210	0.39	0.4	0.53	0.67	0.5	0.0	0.47	0.22	0
211	0.24	0.34	0.69	0.18	0.5	0.0	0.52	0.22	0
212	0.49	0.43	0.51	0.13	0.5	0.0	0.47	0.22	0
213	0.54	0.38	0.52	0.18	0.5	0.0	0.48	0.22	0
214	0.43	0.57	0.53	0.53	0.5	0.0	0.53	0.25	0
215	0.48	0.64	0.61	0.23	0.5	0.0	0.6	0.22	0
216	0.31	0.55	0.52	0.17	0.5	0.0	0.52	0.22	0
217	0.32	0.57	0.5	0.15	0.5	0.0	0.53	0.22	0
218	0.32	0.42	0.52	0.24	0.5	0.0	0.6	0.22	0
219	0.59	0.5	0.52	0.28	0.5	0.0	0.55	0.25	0
220	0.37	0.42	0.51	0.11	0.5	0.0	0.57	0.22	0
221	0.44	0.42	0.6	0.21	0.5	0.0	0.57	0.22	0
222	0.53	0.51	0.46	0.28	0.5	0.0	0.48	0.22	0
223	0.35	0.66	0.49	0.21	0.5	0.0	0.54	0.25	0
224	0.52	0.4	0.6	0.12	0.5	0.0	0.55	0.22	0
225	0.57	0.41	0.59	0.24	0.5	0.0	0.4	0.22	0
226	0.56	0.41	0.58	0.21	0.5	0.0	0.42	0.22	0
227	0.41	0.51	0.58	0.15	0.5	0.0	0.45	0.27	0
228	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
229	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
230	0.45	0.27	0.57	0.36	0.5	0.0	0.52	0.18	0
231	0.2	0.26	0.52	0.14	0.5	0.0	0.53	0.44	0
232	0.51	0.53	0.55	0.14	0.5	0.0	0.51	0.22	0
233	0.38	0.48	0.59	0.22	0.5	0.0	0.46	0.22	0
234	0.46	0.35	0.53	0.16	0.5	0.0	0.51	0.29	0
235	0.56	0.52	0.55	0.19	0.5	0.0	0.54	0.22	0
236	0.52	0.54	0.5	0.21	0.5	0.0	0.48	0.3	0
237	0.55	0.46	0.53	0.11	0.5	0.0	0.52	0.48	0
238	0.45	0.56	0.54	0.32	0.5	0.0	0.57	0.22	0
239	0.45	0.56	0.53	0.32	0.5	0.0	0.57	0.22	0
240	0.54	0.65	0.49	0.34	0.5	0.0	0.52	0.22	0
241	0.59	0.58	0.46	0.19	0.5	0.0	0.56	0.27	0
242	0.55	0.56	0.45	0.14	0.5	0.0	0.54	0.22	0
243	0.32	0.47	0.55	0.12	0.5	0.0	0.52	0.22	0
244	0.35	0.46	0.49	0.15	1.0	0.0	0.55	0.35	0
245	0.43	0.51	0.48	0.14	0.5	0.0	0.5	0.22	0
246	0.57	0.61	0.45	0.26	0.5	0.0	0.5	0.22	0
247	0.63	0.62	0.42	0.12	0.5	0.0	0.52	0.25	0
248	0.25	0.4	0.51	0.18	0.5	0.0	0.5	0.27	0
249	0.56	0.62	0.53	0.24	0.5	0.0	0.57	0.22	0
250	0.58	0.6	0.51	0.24	0.5	0.0	0.53	0.22	0
251	0.71	0.59	0.53	0.15	0.5	0.0	0.49	0.33	0
252	0.35	0.36	0.57	0.17	0.5	0.0	0.52	0.22	0
253	0.45	0.4	0.56	0.14	0.5	0.0	0.54	0.22	0
254	0.47	0.47	0.58	0.16	0.5	0.0	0.49	0.28	0
255	0.71	0.56	0.39	0.27	0.5	0.0	0.52	0.22	1
256	0.57	0.59	0.44	0.16	0.5	0.0	0.52	0.22	1
257	0.92	0.61	0.4	0.22	0.5	0.0	0.54	0.22	1
258	0.34	0.38	0.45	0.19	0.5	0.0	0.51	0.22	1
259	0.73	0.55	0.41	0.16	0.5	0.0	0.46	0.22	1
260	0.66	0.45	0.5	0.23	0.5	0.0	0.49	0.22	0
261	0.21	0.41	0.55	0.11	0.5	0.0	0.5	0.27	0
262	0.39	0.4	0.53	0.67	0.5	0.0	0.47	0.22	0
263	0.24	0.34	0.69	0.18	0.5	0.0	0.52	0.22	0
264	0.49	0.43	0.51	0.13	0.5	0.0	0.47	0.22	0
265	0.54	0.38	0.52	0.18	0.5	0.0	0.48	0.22	0
266	0.43	0.57	0.53	0.53	0.5	0.0	0.53	0.25	0
267	0.48	0.64	0.61	0.23	0.5	0.0	0.6	0.22	0
268	0.31	0.55	0.52	0.17	0.5	0.0	0.52	0.22	0
269	0.32	0.57	0.5	0.15	0.5	0.0	0.53	0.22	0
270	0.32	0.42	0.52	0.24	0.5	0.0	0.6	0.22	0
271	0.59	0.5	0.52	0.28	0.5	0.0	0.55	0.25	0
272	0.37	0.42	0.51	0.11	0.5	0.0	0.57	0.22	0
273	0.44	0.42	0.6	0.21	0.5	0.0	0.57	0.22	0
274	0.53	0.51	0.46	0.28	0.5	0.0	0.48	0.22	0
275	0.35	0.66	0.49	0.21	0.5	0.0	0.54	0.25	0
276	0.52	0.4	0.6	0.12	0.5	0.0	0.55	0.22	0
277	0.57	0.41	0.59	0.24	0.5	0.0	0.4	0.22	0
278	0.56	0.41	0.58	0.21	0.5	0.0	0.42	0.22	0
279	0.41	0.51	0.58	0.15	0.5	0.0	0.45	0.27	0
280	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
281	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
282	0.45	0.27	0.57	0.36	0.5	0.0	0.52	0.18	0
283	0.2	0.26	0.52	0.14	0.5	0.0	0.53	0.44	0
284	0.51	0.53	0.55	0.14	0.5	0.0	0.51	0.22	0
285	0.38	0.48	0.59	0.22	0.5	0.0	0.46	0.22	0
286	0.46	0.35	0.53	0.16	0.5	0.0	0.51	0.29	0
287	0.56	0.52	0.55	0.19	0.5	0.0	0.54	0.22	0
288	0.52	0.54	0.5	0.21	0.5	0.0	0.48	0.3	0
289	0.55	0.46	0.53	0.11	0.5	0.0	0.52	0.48	0
290	0.45	0.56	0.54	0.32	0.5	0.0	0.57	0.22	0
291	0.45	0.56	0.53	0.32	0.5	0.0	0.57	0.22	0
292	0.54	0.65	0.49	0.34	0.5	0.0	0.52	0.22	0
293	0.59	0.58	0.46	0.19	0.5	0.0	0.56	0.27	0
294	0.55	0.56	0.45	0.14	0.5	0.0	0.54	0.22	0
295	0.32	0.47	0.55	0.12	0.5	0.0	0.52	0.22	0
296	0.35	0.46	0.49	0.15	1.0	0.0	0.55	0.35	0
297	0.43	0.51	0.48	0.14	0.5	0.0	0.5	0.22	0
298	0.57	0.61	0.45	0.26	0.5	0.0	0.5	0.22	0
299	0.63	0.62	0.42	0.12	0.5	0.0	0.52	0.25	0
300	0.25	0.4	0.51	0.18	0.5	0.0	0.5	0.27	0
301	0.56	0.62	0.53	0.24	0.5	0.0	0.57	0.22	0
302	0.58	0.6	0.51	0.24	0.5	0.0	0.53	0.22	0
303	0.71	0.59	0.53	0.15	0.5	0.0	0.49	0.33	0
304	0.35	0.36	0.57	0.17	0.5	0.0	0.52	0.22	0
305	0.45	0.4	0.56	0.14	0.5	0.0	0.54	0.22	0
306	0.47	0.47	0.58	0.16	0.5	0.0	0.49	0.28	0
307	0.71	0.56	0.39	0.27	0.5	0.0	0.52	0.22	1
308	0.57	0.59	0.44	0.16	0.5	0.0	0.52	0.22	1
309	0.92	0.61	0.4	0.22	0.5	0.0	0.54	0.22	1
310	0.34	0.38	0.45	0.19	0.5	0.0	0.51	0.22	1
311	0.73	0.55	0.41	0.16	0.5	0.0	0.46	0.22	1
312	0.66	0.45	0.5	0.23	0.5	0.0	0.49	0.22	0
313	0.21	0.41	0.55	0.11	0.5	0.0	0.5	0.27	0
314	0.39	0.4	0.53	0.67	0.5	0.0	0.47	0.22	0
315	0.24	0.34	0.69	0.18	0.5	0.0	0.52	0.22	0
316	0.49	0.43	0.51	0.13	0.5	0.0	0.47	0.22	0
317	0.54	0.38	0.52	0.18	0.5	0.0	0.48	0.22	0
318	0.43	0.57	0.53	0.53	0.5	0.0	0.53	0.25	0
319	0.48	0.64	0.61	0.23	0.5	0.0	0.6	0.22	0
320	0.31	0.55	0.52	0.17	0.5	0.0	0.52	0.22	0
321	0.32	0.57	0.5	0.15	0.5	0.0	0.53	0.22	0
322	0.32	0.42	0.52	0.24	0.5	0.0	0.6	0.22	0
323	0.59	0.5	0.52	0.28	0.5	0.0	0.55	0.25	0
324	0.37	0.42	0.51	0.11	0.5	0.0	0.57	0.22	0
325	0.44	0.42	0.6	0.21	0.5	0.0	0.57	0.22	0
326	0.53	0.51	0.46	0.28	0.5	0.0	0.48	0.22	0
327	0.35	0.66	0.49	0.21	0.5	0.0	0.54	0.25	0
328	0.52	0.4	0.6	0.12	0.5	0.0	0.55	0.22	0
329	0.57	0.41	0.59	0.24	0.5	0.0	0.4	0.22	0
330	0.56	0.41	0.58	0.21	0.5	0.0	0.42	0.22	0
331	0.41	0.51	0.58	0.15	0.5	0.0	0.45	0.27	0
332	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
333	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
334	0.45	0.27	0.57	0.36	0.5	0.0	0.52	0.18	0
335	0.2	0.26	0.52	0.14	0.5	0.0	0.53	0.44	0
336	0.51	0.53	0.55	0.14	0.5	0.0	0.51	0.22	0
337	0.38	0.48	0.59	0.22	0.5	0.0	0.46	0.22	0
338	0.46	0.35	0.53	0.16	0.5	0.0	0.51	0.29	0
339	0.56	0.52	0.55	0.19	0.5	0.0	0.54	0.22	0
340	0.52	0.54	0.5	0.21	0.5	0.0	0.48	0.3	0
341	0.55	0.46	0.53	0.11	0.5	0.0	0.52	0.48	0
342	0.45	0.56	0.54	0.32	0.5	0.0	0.57	0.22	0
343	0.45	0.56	0.53	0.32	0.5	0.0	0.57	0.22	0
344	0.54	0.65	0.49	0.34	0.5	0.0	0.52	0.22	0
345	0.59	0.58	0.46	0.19	0.5	0.0	0.56	0.27	0
346	0.55	0.56	0.45	0.14	0.5	0.0	0.54	0.22	0
347	0.32	0.47	0.55	0.12	0.5	0.0	0.52	0.22	0
348	0.35	0.46	0.49	0.15	1.0	0.0	0.55	0.35	0
349	0.43	0.51	0.48	0.14	0.5	0.0	0.5	0.22	0
350	0.57	0.61	0.45	0.26	0.5	0.0	0.5	0.22	0
351	0.63	0.62	0.42	0.12	0.5	0.0	0.52	0.25	0
352	0.25	0.4	0.51	0.18	0.5	0.0	0.5	0.27	0
353	0.56	0.62	0.53	0.24	0.5	0.0	0.57	0.22	0
354	0.58	0.6	0.51	0.24	0.5	0.0	0.53	0.22	0
355	0.71	0.59	0.53	0.15	0.5	0.0	0.49	0.33	0
356	0.35	0.36	0.57	0.17	0.5	0.0	0.52	0.22	0
357	0.45	0.4	0.56	0.14	0.5	0.0	0.54	0.22	0
358	0.47	0.47	0.58	0.16	0.5	0.0	0.49	0.28	0
359	0.71	0.56	0.39	0.27	0.5	0.0	0.52	0.22	1
360	0.57	0.59	0.44	0.16	0.5	0.0	0.52	0.22	1
361	0.92	0.61	0.4	0.22	0.5	0.0	0.54	0.22	1
362	0.34	0.38	0.45	0.19	0.5	0.0	0.51	0.22	1
363	0.73	0.55	0.41	0.16	0.5	0.0	0.46	0.22	1
364	0.66	0.45	0.5	0.23	0.5	0.0	0.49	0.22	0
365	0.21	0.41	0.55	0.11	0.5	0.0	0.5	0.27	0
366	0.39	0.4	0.53	0.67	0.5	0.0	0.47	0.22	0
367	0.24	0.34	0.69	0.18	0.5	0.0	0.52	0.22	0
368	0.49	0.43	0.51	0.13	0.5	0.0	0.47	0.22	0
369	0.54	0.38	0.52	0.18	0.5	0.0	0.48	0.22	0
370	0.43	0.57	0.53	0.53	0.5	0.0	0.53	0.25	0
371	0.48	0.64	0.61	0.23	0.5	0.0	0.6	0.22	0
372	0.31	0.55	0.52	0.17	0.5	0.0	0.52	0.22	0
373	0.32	0.57	0.5	0.15	0.5	0.0	0.53	0.22	0
374	0.32	0.42	0.52	0.24	0.5	0.0	0.6	0.22	0
375	0.59	0.5	0.52	0.28	0.5	0.0	0.55	0.25	0
376	0.37	0.42	0.51	0.11	0.5	0.0	0.57	0.22	0
377	0.44	0.42	0.6	0.21	0.5	0.0	0.57	0.22	0
378	0.53	0.51	0.46	0.28	0.5	0.0	0.48	0.22	0
379	0.35	0.66	0.49	0.21	0.5	0.0	0.54	0.25	0
380	0.52	0.4	0.6	0.12	0.5	0.0	0.55	0.22	0
381	0.57	0.41	0.59	0.24	0.5	0.0	0.4	0.22	0
382	0.56	0.41	0.58	0.21	0.5	0.0	0.42	0.22	0
383	0.41	0.51	0.58	0.15	0.5	0.0	0.45	0.27	0
384	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
385	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
