	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
30	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
31	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
32	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
33	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
34	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
35	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
36	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
37	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
38	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
39	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
40	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
41	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
42	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
43	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
44	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
45	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
46	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
47	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
48	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
49	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
50	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
51	0.51	0.43	0.47	0.19	0.5	0.0	0.52	0.37	0
52	0.54	0.54	0.49	0.14	0.5	0.0	0.56	0.22	0
53	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
54	0.46	0.47	0.46	0.16	0.5	0.0	0.51	0.22	0
55	0.39	0.37	0.56	0.15	0.5	0.0	0.5	0.27	0
56	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
57	0.62	0.6	0.47	0.16	0.5	0.0	0.53	0.22	0
58	0.49	0.44	0.45	0.22	0.5	0.0	0.51	0.22	0
59	0.57	0.44	0.42	0.2	0.5	0.0	0.54	0.22	0
60	0.4	0.47	0.48	0.18	0.5	0.0	0.46	0.22	0
61	0.34	0.54	0.54	0.13	0.5	0.0	0.52	0.22	0
62	0.29	0.46	0.54	0.27	0.5	0.0	0.49	0.22	0
63	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
64	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
65	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
66	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
67	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
68	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
69	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
70	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
71	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
72	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
73	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
74	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
75	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
76	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
77	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
78	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
79	0.45	0.46	0.61	0.2	0.5	0.0	0.62	0.22	0
80	0.49	0.45	0.53	0.16	0.5	0.0	0.49	0.31	0
81	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
82	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
83	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
84	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
85	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
86	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
87	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
88	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
89	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
90	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
91	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
92	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
93	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
94	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
95	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
96	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
97	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
98	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
99	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
100	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
101	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
102	0.51	0.43	0.47	0.19	0.5	0.0	0.52	0.37	0
103	0.54	0.54	0.49	0.14	0.5	0.0	0.56	0.22	0
104	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
105	0.46	0.47	0.46	0.16	0.5	0.0	0.51	0.22	0
106	0.39	0.37	0.56	0.15	0.5	0.0	0.5	0.27	0
107	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
108	0.62	0.6	0.47	0.16	0.5	0.0	0.53	0.22	0
109	0.49	0.44	0.45	0.22	0.5	0.0	0.51	0.22	0
110	0.57	0.44	0.42	0.2	0.5	0.0	0.54	0.22	0
111	0.4	0.47	0.48	0.18	0.5	0.0	0.46	0.22	0
112	0.34	0.54	0.54	0.13	0.5	0.0	0.52	0.22	0
113	0.29	0.46	0.54	0.27	0.5	0.0	0.49	0.22	0
114	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
115	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
116	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
117	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
118	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
119	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
120	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
121	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
122	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
123	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
124	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
125	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
126	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
127	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
128	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
129	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
130	0.45	0.46	0.61	0.2	0.5	0.0	0.62	0.22	0
131	0.49	0.45	0.53	0.16	0.5	0.0	0.49	0.31	0
132	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
133	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
134	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
135	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
136	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
137	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
138	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
139	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
140	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
141	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
142	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
143	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
144	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
145	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
146	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
147	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
148	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
149	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
150	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
151	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
152	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
153	0.51	0.43	0.47	0.19	0.5	0.0	0.52	0.37	0
154	0.54	0.54	0.49	0.14	0.5	0.0	0.56	0.22	0
155	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
156	0.46	0.47	0.46	0.16	0.5	0.0	0.51	0.22	0
157	0.39	0.37	0.56	0.15	0.5	0.0	0.5	0.27	0
158	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
159	0.62	0.6	0.47	0.16	0.5	0.0	0.53	0.22	0
160	0.49	0.44	0.45	0.22	0.5	0.0	0.51	0.22	0
161	0.57	0.44	0.42	0.2	0.5	0.0	0.54	0.22	0
162	0.4	0.47	0.48	0.18	0.5	0.0	0.46	0.22	0
163	0.34	0.54	0.54	0.13	0.5	0.0	0.52	0.22	0
164	0.29	0.46	0.54	0.27	0.5	0.0	0.49	0.22	0
165	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
166	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
167	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
168	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
169	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
170	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
171	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
172	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
173	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
174	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
175	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
176	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
177	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
178	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
179	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
180	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
181	0.45	0.46	0.61	0.2	0.5	0.0	0.62	0.22	0
182	0.49	0.45	0.53	0.16	0.5	0.0	0.49	0.31	0
183	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
184	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
185	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
186	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
187	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
188	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
189	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
190	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
191	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
192	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
193	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
194	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
195	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
196	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
197	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
198	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
199	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
200	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
201	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
202	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
203	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
204	0.51	0.43	0.47	0.19	0.5	0.0	0.52	0.37	0
205	0.54	0.54	0.49	0.14	0.5	0.0	0.56	0.22	0
206	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
207	0.46	0.47	0.46	0.16	0.5	0.0	0.51	0.22	0
208	0.39	0.37	0.56	0.15	0.5	0.0	0.5	0.27	0
209	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
210	0.62	0.6	0.47	0.16	0.5	0.0	0.53	0.22	0
211	0.49	0.44	0.45	0.22	0.5	0.0	0.51	0.22	0
212	0.57	0.44	0.42	0.2	0.5	0.0	0.54	0.22	0
213	0.4	0.47	0.48	0.18	0.5	0.0	0.46	0.22	0
214	0.34	0.54	0.54	0.13	0.5	0.0	0.52	0.22	0
215	0.29	0.46	0.54	0.27	0.5	0.0	0.49	0.22	0
216	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
217	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
218	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
219	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
220	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
221	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
222	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
223	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
224	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
225	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
226	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
227	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
228	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
229	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
230	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
231	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
232	0.45	0.46	0.61	0.2	0.5	0.0	0.62	0.22	0
233	0.49	0.45	0.53	0.16	0.5	0.0	0.49	0.31	0
234	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
235	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
236	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
237	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
238	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
239	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
240	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
241	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
242	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
243	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
244	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
245	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
246	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
247	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
248	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
249	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
250	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
251	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
252	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
253	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
254	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
255	0.51	0.43	0.47	0.19	0.5	0.0	0.52	0.37	0
256	0.54	0.54	0.49	0.14	0.5	0.0	0.56	0.22	0
257	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
258	0.46	0.47	0.46	0.16	0.5	0.0	0.51	0.22	0
259	0.39	0.37	0.56	0.15	0.5	0.0	0.5	0.27	0
260	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
261	0.62	0.6	0.47	0.16	0.5	0.0	0.53	0.22	0
262	0.49	0.44	0.45	0.22	0.5	0.0	0.51	0.22	0
263	0.57	0.44	0.42	0.2	0.5	0.0	0.54	0.22	0
264	0.4	0.47	0.48	0.18	0.5	0.0	0.46	0.22	0
265	0.34	0.54	0.54	0.13	0.5	0.0	0.52	0.22	0
266	0.29	0.46	0.54	0.27	0.5	0.0	0.49	0.22	0
267	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
268	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
269	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
270	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
271	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
272	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
273	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
274	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
275	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
276	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
277	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
278	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
279	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
280	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
281	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
282	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
283	0.45	0.46	0.61	0.2	0.5	0.0	0.62	0.22	0
284	0.49	0.45	0.53	0.16	0.5	0.0	0.49	0.31	0
285	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
286	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
287	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
288	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
289	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
290	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
291	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
292	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
293	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
294	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
295	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
296	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
297	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
298	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
299	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
300	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
301	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
302	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
303	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
304	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
305	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
306	0.51	0.43	0.47	0.19	0.5	0.0	0.52	0.37	0
307	0.54	0.54	0.49	0.14	0.5	0.0	0.56	0.22	0
308	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
309	0.46	0.47	0.46	0.16	0.5	0.0	0.51	0.22	0
310	0.39	0.37	0.56	0.15	0.5	0.0	0.5	0.27	0
311	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
312	0.62	0.6	0.47	0.16	0.5	0.0	0.53	0.22	0
313	0.49	0.44	0.45	0.22	0.5	0.0	0.51	0.22	0
314	0.57	0.44	0.42	0.2	0.5	0.0	0.54	0.22	0
315	0.4	0.47	0.48	0.18	0.5	0.0	0.46	0.22	0
316	0.34	0.54	0.54	0.13	0.5	0.0	0.52	0.22	0
317	0.29	0.46	0.54	0.27	0.5	0.0	0.49	0.22	0
318	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
319	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
320	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
321	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
322	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
323	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
324	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
325	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
326	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
327	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
328	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
329	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
330	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
331	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
332	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
333	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
334	0.45	0.46	0.61	0.2	0.5	0.0	0.62	0.22	0
335	0.49	0.45	0.53	0.16	0.5	0.0	0.49	0.31	0
336	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
337	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
338	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
339	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
340	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
341	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
342	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
343	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
344	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
345	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
346	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
347	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
348	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
349	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
350	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
351	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
352	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
353	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
354	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
355	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
356	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
357	0.51	0.43	0.47	0.19	0.5	0.0	0.52	0.37	0
358	0.54	0.54	0.49	0.14	0.5	0.0	0.56	0.22	0
359	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
360	0.46	0.47	0.46	0.16	0.5	0.0	0.51	0.22	0
361	0.39	0.37	0.56	0.15	0.5	0.0	0.5	0.27	0
362	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
363	0.62	0.6	0.47	0.16	0.5	0.0	0.53	0.22	0
364	0.49	0.44	0.45	0.22	0.5	0.0	0.51	0.22	0
365	0.57	0.44	0.42	0.2	0.5	0.0	0.54	0.22	0
366	0.4	0.47	0.48	0.18	0.5	0.0	0.46	0.22	0
367	0.34	0.54	0.54	0.13	0.5	0.0	0.52	0.22	0
368	0.29	0.46	0.54	0.27	0.5	0.0	0.49	0.22	0
369	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
370	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
371	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
372	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
373	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
374	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
375	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
376	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
377	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
378	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
379	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
380	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
381	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
382	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
383	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
384	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
385	0.45	0.46	0.61	0.2	0.5	0.0	0.62	0.22	0
