	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
65	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
66	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
67	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
68	0.64	0.56	0.56	0.22	0.5	0.0	0.45	0.22	0
69	0.66	0.62	0.49	0.1	0.5	0.0	0.49	0.22	0
70	0.53	0.44	0.51	0.33	0.5	0.0	0.55	0.22	0
71	0.38	0.49	0.53	0.19	0.5	0.0	0.5	0.22	0
72	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
73	0.6	0.47	0.45	0.22	0.5	0.0	0.51	0.29	0
74	0.34	0.46	0.57	0.09	0.5	0.0	0.55	0.22	0
75	0.48	0.54	0.55	0.12	0.5	0.0	0.51	0.22	0
76	0.47	0.39	0.59	0.15	0.5	0.0	0.57	0.22	0
77	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
78	0.4	0.45	0.56	0.2	0.5	0.0	0.45	0.22	0
79	0.49	0.61	0.49	0.25	0.5	0.0	0.5	0.28	0
80	0.64	0.57	0.57	0.27	0.5	0.0	0.37	0.22	0
81	0.47	0.52	0.5	0.4	0.5	0.0	0.41	0.22	0
82	0.47	0.39	0.55	0.24	0.5	0.0	0.47	0.22	0
83	0.3	0.56	0.55	0.18	0.5	0.0	0.5	0.22	0
84	0.65	0.65	0.52	0.16	0.5	0.0	0.6	0.22	0
85	0.5	0.64	0.57	0.15	0.5	0.0	0.47	0.22	0
86	0.4	0.62	0.52	0.31	0.5	0.0	0.49	0.31	0
87	0.6	0.5	0.57	0.25	0.5	0.0	0.41	0.26	0
88	0.34	0.54	0.5	0.21	0.5	0.0	0.54	0.31	0
89	0.29	0.32	0.58	0.15	0.5	0.0	0.5	0.3	0
90	0.39	0.47	0.56	0.16	0.5	0.0	0.47	0.22	0
91	0.43	0.57	0.53	0.16	0.5	0.0	0.54	0.22	0
92	0.59	0.48	0.5	0.14	0.5	0.0	0.45	0.25	0
93	0.39	0.55	0.48	0.31	0.5	0.0	0.54	0.29	0
94	0.44	0.39	0.53	0.14	0.5	0.0	0.54	0.44	0
95	0.45	0.43	0.51	0.24	0.5	0.0	0.54	0.33	0
96	0.42	0.43	0.56	0.1	0.5	0.0	0.49	0.22	0
97	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
98	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
99	0.54	0.49	0.49	0.2	0.5	0.0	0.52	0.22	0
100	0.86	0.68	0.39	0.24	0.5	0.0	0.54	0.22	1
101	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	1
102	0.74	0.75	0.58	0.47	0.5	0.0	0.4	0.35	1
103	0.69	0.61	0.38	0.27	0.5	0.0	0.52	0.22	1
104	0.54	0.42	0.41	0.16	0.5	0.0	0.52	0.22	1
105	0.83	0.58	0.33	0.04	0.5	0.0	0.53	0.22	1
106	0.51	0.4	0.56	0.17	0.5	0.5	0.49	0.22	0
107	0.4	0.39	0.6	0.15	0.5	0.0	0.58	0.3	0
108	0.4	0.42	0.57	0.35	0.5	0.0	0.53	0.25	0
109	0.46	0.44	0.52	0.11	0.5	0.0	0.5	0.22	0
110	0.47	0.39	0.5	0.11	0.5	0.0	0.49	0.4	0
111	0.45	0.4	0.5	0.16	0.5	0.0	0.5	0.22	0
112	0.43	0.44	0.48	0.22	0.5	0.0	0.51	0.22	0
113	0.73	0.63	0.42	0.3	0.5	0.0	0.49	0.22	0
114	0.43	0.53	0.52	0.13	0.5	0.0	0.55	0.22	0
115	0.46	0.53	0.52	0.15	0.5	0.0	0.58	0.22	0
116	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
117	0.38	0.61	0.61	0.12	0.5	0.0	0.53	0.47	0
118	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
119	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
120	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
121	0.64	0.56	0.56	0.22	0.5	0.0	0.45	0.22	0
122	0.66	0.62	0.49	0.1	0.5	0.0	0.49	0.22	0
123	0.53	0.44	0.51	0.33	0.5	0.0	0.55	0.22	0
124	0.38	0.49	0.53	0.19	0.5	0.0	0.5	0.22	0
125	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
126	0.6	0.47	0.45	0.22	0.5	0.0	0.51	0.29	0
127	0.34	0.46	0.57	0.09	0.5	0.0	0.55	0.22	0
128	0.48	0.54	0.55	0.12	0.5	0.0	0.51	0.22	0
129	0.47	0.39	0.59	0.15	0.5	0.0	0.57	0.22	0
130	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
131	0.4	0.45	0.56	0.2	0.5	0.0	0.45	0.22	0
132	0.49	0.61	0.49	0.25	0.5	0.0	0.5	0.28	0
133	0.64	0.57	0.57	0.27	0.5	0.0	0.37	0.22	0
134	0.47	0.52	0.5	0.4	0.5	0.0	0.41	0.22	0
135	0.47	0.39	0.55	0.24	0.5	0.0	0.47	0.22	0
136	0.3	0.56	0.55	0.18	0.5	0.0	0.5	0.22	0
137	0.65	0.65	0.52	0.16	0.5	0.0	0.6	0.22	0
138	0.5	0.64	0.57	0.15	0.5	0.0	0.47	0.22	0
139	0.4	0.62	0.52	0.31	0.5	0.0	0.49	0.31	0
140	0.6	0.5	0.57	0.25	0.5	0.0	0.41	0.26	0
141	0.34	0.54	0.5	0.21	0.5	0.0	0.54	0.31	0
142	0.29	0.32	0.58	0.15	0.5	0.0	0.5	0.3	0
143	0.39	0.47	0.56	0.16	0.5	0.0	0.47	0.22	0
144	0.43	0.57	0.53	0.16	0.5	0.0	0.54	0.22	0
145	0.59	0.48	0.5	0.14	0.5	0.0	0.45	0.25	0
146	0.39	0.55	0.48	0.31	0.5	0.0	0.54	0.29	0
147	0.44	0.39	0.53	0.14	0.5	0.0	0.54	0.44	0
148	0.45	0.43	0.51	0.24	0.5	0.0	0.54	0.33	0
149	0.42	0.43	0.56	0.1	0.5	0.0	0.49	0.22	0
150	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
151	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
152	0.54	0.49	0.49	0.2	0.5	0.0	0.52	0.22	0
153	0.86	0.68	0.39	0.24	0.5	0.0	0.54	0.22	1
154	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	1
155	0.74	0.75	0.58	0.47	0.5	0.0	0.4	0.35	1
156	0.69	0.61	0.38	0.27	0.5	0.0	0.52	0.22	1
157	0.54	0.42	0.41	0.16	0.5	0.0	0.52	0.22	1
158	0.83	0.58	0.33	0.04	0.5	0.0	0.53	0.22	1
159	0.51	0.4	0.56	0.17	0.5	0.5	0.49	0.22	0
160	0.4	0.39	0.6	0.15	0.5	0.0	0.58	0.3	0
161	0.4	0.42	0.57	0.35	0.5	0.0	0.53	0.25	0
162	0.46	0.44	0.52	0.11	0.5	0.0	0.5	0.22	0
163	0.47	0.39	0.5	0.11	0.5	0.0	0.49	0.4	0
164	0.45	0.4	0.5	0.16	0.5	0.0	0.5	0.22	0
165	0.43	0.44	0.48	0.22	0.5	0.0	0.51	0.22	0
166	0.73	0.63	0.42	0.3	0.5	0.0	0.49	0.22	0
167	0.43	0.53	0.52	0.13	0.5	0.0	0.55	0.22	0
168	0.46	0.53	0.52	0.15	0.5	0.0	0.58	0.22	0
169	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
170	0.38	0.61	0.61	0.12	0.5	0.0	0.53	0.47	0
171	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
172	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
173	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
174	0.64	0.56	0.56	0.22	0.5	0.0	0.45	0.22	0
175	0.66	0.62	0.49	0.1	0.5	0.0	0.49	0.22	0
176	0.53	0.44	0.51	0.33	0.5	0.0	0.55	0.22	0
177	0.38	0.49	0.53	0.19	0.5	0.0	0.5	0.22	0
178	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
179	0.6	0.47	0.45	0.22	0.5	0.0	0.51	0.29	0
180	0.34	0.46	0.57	0.09	0.5	0.0	0.55	0.22	0
181	0.48	0.54	0.55	0.12	0.5	0.0	0.51	0.22	0
182	0.47	0.39	0.59	0.15	0.5	0.0	0.57	0.22	0
183	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
184	0.4	0.45	0.56	0.2	0.5	0.0	0.45	0.22	0
185	0.49	0.61	0.49	0.25	0.5	0.0	0.5	0.28	0
186	0.64	0.57	0.57	0.27	0.5	0.0	0.37	0.22	0
187	0.47	0.52	0.5	0.4	0.5	0.0	0.41	0.22	0
188	0.47	0.39	0.55	0.24	0.5	0.0	0.47	0.22	0
189	0.3	0.56	0.55	0.18	0.5	0.0	0.5	0.22	0
190	0.65	0.65	0.52	0.16	0.5	0.0	0.6	0.22	0
191	0.5	0.64	0.57	0.15	0.5	0.0	0.47	0.22	0
192	0.4	0.62	0.52	0.31	0.5	0.0	0.49	0.31	0
193	0.6	0.5	0.57	0.25	0.5	0.0	0.41	0.26	0
194	0.34	0.54	0.5	0.21	0.5	0.0	0.54	0.31	0
195	0.29	0.32	0.58	0.15	0.5	0.0	0.5	0.3	0
196	0.39	0.47	0.56	0.16	0.5	0.0	0.47	0.22	0
197	0.43	0.57	0.53	0.16	0.5	0.0	0.54	0.22	0
198	0.59	0.48	0.5	0.14	0.5	0.0	0.45	0.25	0
199	0.39	0.55	0.48	0.31	0.5	0.0	0.54	0.29	0
200	0.44	0.39	0.53	0.14	0.5	0.0	0.54	0.44	0
201	0.45	0.43	0.51	0.24	0.5	0.0	0.54	0.33	0
202	0.42	0.43	0.56	0.1	0.5	0.0	0.49	0.22	0
203	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
204	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
205	0.54	0.49	0.49	0.2	0.5	0.0	0.52	0.22	0
206	0.86	0.68	0.39	0.24	0.5	0.0	0.54	0.22	1
207	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	1
208	0.74	0.75	0.58	0.47	0.5	0.0	0.4	0.35	1
209	0.69	0.61	0.38	0.27	0.5	0.0	0.52	0.22	1
210	0.54	0.42	0.41	0.16	0.5	0.0	0.52	0.22	1
211	0.83	0.58	0.33	0.04	0.5	0.0	0.53	0.22	1
212	0.51	0.4	0.56	0.17	0.5	0.5	0.49	0.22	0
213	0.4	0.39	0.6	0.15	0.5	0.0	0.58	0.3	0
214	0.4	0.42	0.57	0.35	0.5	0.0	0.53	0.25	0
215	0.46	0.44	0.52	0.11	0.5	0.0	0.5	0.22	0
216	0.47	0.39	0.5	0.11	0.5	0.0	0.49	0.4	0
217	0.45	0.4	0.5	0.16	0.5	0.0	0.5	0.22	0
218	0.43	0.44	0.48	0.22	0.5	0.0	0.51	0.22	0
219	0.73	0.63	0.42	0.3	0.5	0.0	0.49	0.22	0
220	0.43	0.53	0.52	0.13	0.5	0.0	0.55	0.22	0
221	0.46	0.53	0.52	0.15	0.5	0.0	0.58	0.22	0
222	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
223	0.38	0.61	0.61	0.12	0.5	0.0	0.53	0.47	0
224	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
225	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
226	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
227	0.64	0.56	0.56	0.22	0.5	0.0	0.45	0.22	0
228	0.66	0.62	0.49	0.1	0.5	0.0	0.49	0.22	0
229	0.53	0.44	0.51	0.33	0.5	0.0	0.55	0.22	0
230	0.38	0.49	0.53	0.19	0.5	0.0	0.5	0.22	0
231	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
232	0.6	0.47	0.45	0.22	0.5	0.0	0.51	0.29	0
233	0.34	0.46	0.57	0.09	0.5	0.0	0.55	0.22	0
234	0.48	0.54	0.55	0.12	0.5	0.0	0.51	0.22	0
235	0.47	0.39	0.59	0.15	0.5	0.0	0.57	0.22	0
236	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
237	0.4	0.45	0.56	0.2	0.5	0.0	0.45	0.22	0
238	0.49	0.61	0.49	0.25	0.5	0.0	0.5	0.28	0
239	0.64	0.57	0.57	0.27	0.5	0.0	0.37	0.22	0
240	0.47	0.52	0.5	0.4	0.5	0.0	0.41	0.22	0
241	0.47	0.39	0.55	0.24	0.5	0.0	0.47	0.22	0
242	0.3	0.56	0.55	0.18	0.5	0.0	0.5	0.22	0
243	0.65	0.65	0.52	0.16	0.5	0.0	0.6	0.22	0
244	0.5	0.64	0.57	0.15	0.5	0.0	0.47	0.22	0
245	0.4	0.62	0.52	0.31	0.5	0.0	0.49	0.31	0
246	0.6	0.5	0.57	0.25	0.5	0.0	0.41	0.26	0
247	0.34	0.54	0.5	0.21	0.5	0.0	0.54	0.31	0
248	0.29	0.32	0.58	0.15	0.5	0.0	0.5	0.3	0
249	0.39	0.47	0.56	0.16	0.5	0.0	0.47	0.22	0
250	0.43	0.57	0.53	0.16	0.5	0.0	0.54	0.22	0
251	0.59	0.48	0.5	0.14	0.5	0.0	0.45	0.25	0
252	0.39	0.55	0.48	0.31	0.5	0.0	0.54	0.29	0
253	0.44	0.39	0.53	0.14	0.5	0.0	0.54	0.44	0
254	0.45	0.43	0.51	0.24	0.5	0.0	0.54	0.33	0
255	0.42	0.43	0.56	0.1	0.5	0.0	0.49	0.22	0
256	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
257	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
258	0.54	0.49	0.49	0.2	0.5	0.0	0.52	0.22	0
259	0.86	0.68	0.39	0.24	0.5	0.0	0.54	0.22	1
260	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	1
261	0.74	0.75	0.58	0.47	0.5	0.0	0.4	0.35	1
262	0.69	0.61	0.38	0.27	0.5	0.0	0.52	0.22	1
263	0.54	0.42	0.41	0.16	0.5	0.0	0.52	0.22	1
264	0.83	0.58	0.33	0.04	0.5	0.0	0.53	0.22	1
265	0.51	0.4	0.56	0.17	0.5	0.5	0.49	0.22	0
266	0.4	0.39	0.6	0.15	0.5	0.0	0.58	0.3	0
267	0.4	0.42	0.57	0.35	0.5	0.0	0.53	0.25	0
268	0.46	0.44	0.52	0.11	0.5	0.0	0.5	0.22	0
269	0.47	0.39	0.5	0.11	0.5	0.0	0.49	0.4	0
270	0.45	0.4	0.5	0.16	0.5	0.0	0.5	0.22	0
271	0.43	0.44	0.48	0.22	0.5	0.0	0.51	0.22	0
272	0.73	0.63	0.42	0.3	0.5	0.0	0.49	0.22	0
273	0.43	0.53	0.52	0.13	0.5	0.0	0.55	0.22	0
274	0.46	0.53	0.52	0.15	0.5	0.0	0.58	0.22	0
275	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
276	0.38	0.61	0.61	0.12	0.5	0.0	0.53	0.47	0
277	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
278	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
279	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
280	0.64	0.56	0.56	0.22	0.5	0.0	0.45	0.22	0
281	0.66	0.62	0.49	0.1	0.5	0.0	0.49	0.22	0
282	0.53	0.44	0.51	0.33	0.5	0.0	0.55	0.22	0
283	0.38	0.49	0.53	0.19	0.5	0.0	0.5	0.22	0
284	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
285	0.6	0.47	0.45	0.22	0.5	0.0	0.51	0.29	0
286	0.34	0.46	0.57	0.09	0.5	0.0	0.55	0.22	0
287	0.48	0.54	0.55	0.12	0.5	0.0	0.51	0.22	0
288	0.47	0.39	0.59	0.15	0.5	0.0	0.57	0.22	0
289	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
290	0.4	0.45	0.56	0.2	0.5	0.0	0.45	0.22	0
291	0.49	0.61	0.49	0.25	0.5	0.0	0.5	0.28	0
292	0.64	0.57	0.57	0.27	0.5	0.0	0.37	0.22	0
293	0.47	0.52	0.5	0.4	0.5	0.0	0.41	0.22	0
294	0.47	0.39	0.55	0.24	0.5	0.0	0.47	0.22	0
295	0.3	0.56	0.55	0.18	0.5	0.0	0.5	0.22	0
296	0.65	0.65	0.52	0.16	0.5	0.0	0.6	0.22	0
297	0.5	0.64	0.57	0.15	0.5	0.0	0.47	0.22	0
298	0.4	0.62	0.52	0.31	0.5	0.0	0.49	0.31	0
299	0.6	0.5	0.57	0.25	0.5	0.0	0.41	0.26	0
300	0.34	0.54	0.5	0.21	0.5	0.0	0.54	0.31	0
301	0.29	0.32	0.58	0.15	0.5	0.0	0.5	0.3	0
302	0.39	0.47	0.56	0.16	0.5	0.0	0.47	0.22	0
303	0.43	0.57	0.53	0.16	0.5	0.0	0.54	0.22	0
304	0.59	0.48	0.5	0.14	0.5	0.0	0.45	0.25	0
305	0.39	0.55	0.48	0.31	0.5	0.0	0.54	0.29	0
306	0.44	0.39	0.53	0.14	0.5	0.0	0.54	0.44	0
307	0.45	0.43	0.51	0.24	0.5	0.0	0.54	0.33	0
308	0.42	0.43	0.56	0.1	0.5	0.0	0.49	0.22	0
309	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
310	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
311	0.54	0.49	0.49	0.2	0.5	0.0	0.52	0.22	0
312	0.86	0.68	0.39	0.24	0.5	0.0	0.54	0.22	1
313	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	1
314	0.74	0.75	0.58	0.47	0.5	0.0	0.4	0.35	1
315	0.69	0.61	0.38	0.27	0.5	0.0	0.52	0.22	1
316	0.54	0.42	0.41	0.16	0.5	0.0	0.52	0.22	1
317	0.83	0.58	0.33	0.04	0.5	0.0	0.53	0.22	1
318	0.51	0.4	0.56	0.17	0.5	0.5	0.49	0.22	0
319	0.4	0.39	0.6	0.15	0.5	0.0	0.58	0.3	0
320	0.4	0.42	0.57	0.35	0.5	0.0	0.53	0.25	0
321	0.46	0.44	0.52	0.11	0.5	0.0	0.5	0.22	0
322	0.47	0.39	0.5	0.11	0.5	0.0	0.49	0.4	0
323	0.45	0.4	0.5	0.16	0.5	0.0	0.5	0.22	0
324	0.43	0.44	0.48	0.22	0.5	0.0	0.51	0.22	0
325	0.73	0.63	0.42	0.3	0.5	0.0	0.49	0.22	0
326	0.43	0.53	0.52	0.13	0.5	0.0	0.55	0.22	0
327	0.46	0.53	0.52	0.15	0.5	0.0	0.58	0.22	0
328	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
329	0.38	0.61	0.61	0.12	0.5	0.0	0.53	0.47	0
330	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
331	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
332	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
333	0.64	0.56	0.56	0.22	0.5	0.0	0.45	0.22	0
334	0.66	0.62	0.49	0.1	0.5	0.0	0.49	0.22	0
335	0.53	0.44	0.51	0.33	0.5	0.0	0.55	0.22	0
336	0.38	0.49	0.53	0.19	0.5	0.0	0.5	0.22	0
337	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
338	0.6	0.47	0.45	0.22	0.5	0.0	0.51	0.29	0
339	0.34	0.46	0.57	0.09	0.5	0.0	0.55	0.22	0
340	0.48	0.54	0.55	0.12	0.5	0.0	0.51	0.22	0
341	0.47	0.39	0.59	0.15	0.5	0.0	0.57	0.22	0
342	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
343	0.4	0.45	0.56	0.2	0.5	0.0	0.45	0.22	0
344	0.49	0.61	0.49	0.25	0.5	0.0	0.5	0.28	0
345	0.64	0.57	0.57	0.27	0.5	0.0	0.37	0.22	0
346	0.47	0.52	0.5	0.4	0.5	0.0	0.41	0.22	0
347	0.47	0.39	0.55	0.24	0.5	0.0	0.47	0.22	0
348	0.3	0.56	0.55	0.18	0.5	0.0	0.5	0.22	0
349	0.65	0.65	0.52	0.16	0.5	0.0	0.6	0.22	0
350	0.5	0.64	0.57	0.15	0.5	0.0	0.47	0.22	0
351	0.4	0.62	0.52	0.31	0.5	0.0	0.49	0.31	0
352	0.6	0.5	0.57	0.25	0.5	0.0	0.41	0.26	0
353	0.34	0.54	0.5	0.21	0.5	0.0	0.54	0.31	0
354	0.29	0.32	0.58	0.15	0.5	0.0	0.5	0.3	0
355	0.39	0.47	0.56	0.16	0.5	0.0	0.47	0.22	0
356	0.43	0.57	0.53	0.16	0.5	0.0	0.54	0.22	0
357	0.59	0.48	0.5	0.14	0.5	0.0	0.45	0.25	0
358	0.39	0.55	0.48	0.31	0.5	0.0	0.54	0.29	0
359	0.44	0.39	0.53	0.14	0.5	0.0	0.54	0.44	0
360	0.45	0.43	0.51	0.24	0.5	0.0	0.54	0.33	0
361	0.42	0.43	0.56	0.1	0.5	0.0	0.49	0.22	0
362	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
363	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
364	0.54	0.49	0.49	0.2	0.5	0.0	0.52	0.22	0
365	0.86	0.68	0.39	0.24	0.5	0.0	0.54	0.22	1
366	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	1
367	0.74	0.75	0.58	0.47	0.5	0.0	0.4	0.35	1
368	0.69	0.61	0.38	0.27	0.5	0.0	0.52	0.22	1
369	0.54	0.42	0.41	0.16	0.5	0.0	0.52	0.22	1
370	0.83	0.58	0.33	0.04	0.5	0.0	0.53	0.22	1
371	0.51	0.4	0.56	0.17	0.5	0.5	0.49	0.22	0
372	0.4	0.39	0.6	0.15	0.5	0.0	0.58	0.3	0
373	0.4	0.42	0.57	0.35	0.5	0.0	0.53	0.25	0
374	0.46	0.44	0.52	0.11	0.5	0.0	0.5	0.22	0
375	0.47	0.39	0.5	0.11	0.5	0.0	0.49	0.4	0
376	0.45	0.4	0.5	0.16	0.5	0.0	0.5	0.22	0
377	0.43	0.44	0.48	0.22	0.5	0.0	0.51	0.22	0
378	0.73	0.63	0.42	0.3	0.5	0.0	0.49	0.22	0
379	0.43	0.53	0.52	0.13	0.5	0.0	0.55	0.22	0
380	0.46	0.53	0.52	0.15	0.5	0.0	0.58	0.22	0
381	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
382	0.38	0.61	0.61	0.12	0.5	0.0	0.53	0.47	0
383	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
384	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
385	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
