	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
153	0.63	0.75	0.48	0.5	0.64	0.73	0.66	0
154	0.69	0.66	0.48	0.5	0.41	0.5	0.25	0
155	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
156	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
157	0.37	0.47	0.48	0.5	0.39	0.76	0.79	0
158	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
159	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
160	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
161	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
162	0.4	0.5	0.48	0.5	0.65	0.82	0.84	0
163	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
164	0.51	0.4	0.48	0.5	0.57	0.62	0.67	0
165	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
166	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
167	0.45	0.4	0.48	0.5	0.61	0.74	0.77	0
168	0.74	0.7	0.48	0.5	0.66	0.65	0.69	0
169	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
170	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
171	0.87	0.49	0.48	0.5	0.61	0.76	0.79	1
172	0.76	0.71	0.48	0.5	0.5	0.71	0.75	1
173	0.76	0.41	0.48	0.5	0.5	0.59	0.62	1
174	0.81	0.52	0.48	0.5	0.57	0.78	0.8	1
175	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
176	0.75	0.84	0.48	0.5	0.35	0.52	0.33	0
177	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
178	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
179	0.2	0.46	0.48	0.5	0.57	0.78	0.81	0
180	0.41	0.51	0.48	0.5	0.53	0.75	0.78	0
181	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
182	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
183	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
184	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
185	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
186	0.69	0.59	0.48	0.5	0.46	0.44	0.52	0
187	0.64	0.66	0.48	0.5	0.41	0.39	0.2	0
188	0.63	0.75	0.48	0.5	0.64	0.73	0.66	0
189	0.69	0.66	0.48	0.5	0.41	0.5	0.25	0
190	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
191	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
192	0.37	0.47	0.48	0.5	0.39	0.76	0.79	0
193	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
194	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
195	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
196	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
197	0.4	0.5	0.48	0.5	0.65	0.82	0.84	0
198	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
199	0.51	0.4	0.48	0.5	0.57	0.62	0.67	0
200	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
201	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
202	0.45	0.4	0.48	0.5	0.61	0.74	0.77	0
203	0.74	0.7	0.48	0.5	0.66	0.65	0.69	0
204	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
205	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
206	0.87	0.49	0.48	0.5	0.61	0.76	0.79	1
207	0.76	0.71	0.48	0.5	0.5	0.71	0.75	1
208	0.76	0.41	0.48	0.5	0.5	0.59	0.62	1
209	0.81	0.52	0.48	0.5	0.57	0.78	0.8	1
210	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
211	0.75	0.84	0.48	0.5	0.35	0.52	0.33	0
212	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
213	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
214	0.2	0.46	0.48	0.5	0.57	0.78	0.81	0
215	0.41	0.51	0.48	0.5	0.53	0.75	0.78	0
216	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
217	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
218	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
219	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
220	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
221	0.69	0.59	0.48	0.5	0.46	0.44	0.52	0
222	0.64	0.66	0.48	0.5	0.41	0.39	0.2	0
223	0.63	0.75	0.48	0.5	0.64	0.73	0.66	0
224	0.69	0.66	0.48	0.5	0.41	0.5	0.25	0
225	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
226	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
227	0.37	0.47	0.48	0.5	0.39	0.76	0.79	0
228	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
229	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
230	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
231	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
232	0.4	0.5	0.48	0.5	0.65	0.82	0.84	0
233	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
234	0.51	0.4	0.48	0.5	0.57	0.62	0.67	0
235	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
236	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
237	0.45	0.4	0.48	0.5	0.61	0.74	0.77	0
238	0.74	0.7	0.48	0.5	0.66	0.65	0.69	0
239	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
240	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
241	0.87	0.49	0.48	0.5	0.61	0.76	0.79	1
242	0.76	0.71	0.48	0.5	0.5	0.71	0.75	1
243	0.76	0.41	0.48	0.5	0.5	0.59	0.62	1
244	0.81	0.52	0.48	0.5	0.57	0.78	0.8	1
245	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
246	0.75	0.84	0.48	0.5	0.35	0.52	0.33	0
247	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
248	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
249	0.2	0.46	0.48	0.5	0.57	0.78	0.81	0
250	0.41	0.51	0.48	0.5	0.53	0.75	0.78	0
251	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
252	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
253	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
254	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
255	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
256	0.69	0.59	0.48	0.5	0.46	0.44	0.52	0
257	0.64	0.66	0.48	0.5	0.41	0.39	0.2	0
258	0.63	0.75	0.48	0.5	0.64	0.73	0.66	0
259	0.69	0.66	0.48	0.5	0.41	0.5	0.25	0
260	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
261	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
262	0.37	0.47	0.48	0.5	0.39	0.76	0.79	0
263	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
264	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
265	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
266	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
267	0.4	0.5	0.48	0.5	0.65	0.82	0.84	0
268	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
269	0.51	0.4	0.48	0.5	0.57	0.62	0.67	0
270	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
271	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
272	0.45	0.4	0.48	0.5	0.61	0.74	0.77	0
273	0.74	0.7	0.48	0.5	0.66	0.65	0.69	0
274	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
275	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
276	0.87	0.49	0.48	0.5	0.61	0.76	0.79	1
277	0.76	0.71	0.48	0.5	0.5	0.71	0.75	1
278	0.76	0.41	0.48	0.5	0.5	0.59	0.62	1
279	0.81	0.52	0.48	0.5	0.57	0.78	0.8	1
280	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
281	0.75	0.84	0.48	0.5	0.35	0.52	0.33	0
282	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
283	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
284	0.2	0.46	0.48	0.5	0.57	0.78	0.81	0
285	0.41	0.51	0.48	0.5	0.53	0.75	0.78	0
286	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
287	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
288	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
289	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
290	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
291	0.69	0.59	0.48	0.5	0.46	0.44	0.52	0
292	0.64	0.66	0.48	0.5	0.41	0.39	0.2	0
293	0.63	0.75	0.48	0.5	0.64	0.73	0.66	0
294	0.69	0.66	0.48	0.5	0.41	0.5	0.25	0
295	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
296	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
297	0.37	0.47	0.48	0.5	0.39	0.76	0.79	0
298	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
299	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
300	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
301	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
302	0.4	0.5	0.48	0.5	0.65	0.82	0.84	0
303	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
304	0.51	0.4	0.48	0.5	0.57	0.62	0.67	0
305	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
306	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
307	0.45	0.4	0.48	0.5	0.61	0.74	0.77	0
308	0.74	0.7	0.48	0.5	0.66	0.65	0.69	0
309	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
310	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
311	0.87	0.49	0.48	0.5	0.61	0.76	0.79	1
312	0.76	0.71	0.48	0.5	0.5	0.71	0.75	1
313	0.76	0.41	0.48	0.5	0.5	0.59	0.62	1
314	0.81	0.52	0.48	0.5	0.57	0.78	0.8	1
