	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
124	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
125	0.7	0.61	0.48	0.5	0.56	0.52	0.43	0
126	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
127	0.67	0.81	0.48	0.5	0.54	0.49	0.23	0
128	0.66	0.86	0.48	0.5	0.34	0.41	0.36	0
129	0.79	0.41	0.48	0.5	0.66	0.81	0.83	1
130	0.64	0.46	0.48	0.5	0.48	0.73	0.76	1
131	0.63	0.42	0.48	0.5	0.48	0.77	0.8	1
132	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
133	0.62	0.78	0.48	0.5	0.47	0.49	0.54	0
134	0.31	0.36	0.48	0.5	0.58	0.94	0.94	0
135	0.46	0.59	0.48	0.5	0.36	0.76	0.23	0
136	0.63	0.47	0.48	0.5	0.51	0.82	0.84	0
137	0.6	0.61	0.48	0.5	0.54	0.67	0.71	0
138	0.71	0.86	0.48	0.5	0.4	0.54	0.32	0
139	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
140	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
141	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
142	0.84	0.44	0.48	0.5	0.48	0.71	0.74	0
143	0.54	0.57	0.48	0.5	0.56	0.81	0.83	0
144	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
145	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
146	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
147	0.56	0.54	0.48	0.5	0.43	0.37	0.3	0
148	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
149	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
150	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
151	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
152	0.59	0.56	0.48	0.5	0.55	0.8	0.82	0
153	0.66	0.53	0.48	0.5	0.59	0.66	0.66	0
154	0.72	0.46	0.48	0.5	0.51	0.66	0.7	0
155	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
156	0.36	0.45	0.48	0.5	0.38	0.79	0.17	0
157	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
158	0.7	0.61	0.48	0.5	0.56	0.52	0.43	0
159	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
160	0.67	0.81	0.48	0.5	0.54	0.49	0.23	0
161	0.66	0.86	0.48	0.5	0.34	0.41	0.36	0
162	0.79	0.41	0.48	0.5	0.66	0.81	0.83	1
163	0.64	0.46	0.48	0.5	0.48	0.73	0.76	1
164	0.63	0.42	0.48	0.5	0.48	0.77	0.8	1
165	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
166	0.62	0.78	0.48	0.5	0.47	0.49	0.54	0
167	0.31	0.36	0.48	0.5	0.58	0.94	0.94	0
168	0.46	0.59	0.48	0.5	0.36	0.76	0.23	0
169	0.63	0.47	0.48	0.5	0.51	0.82	0.84	0
170	0.6	0.61	0.48	0.5	0.54	0.67	0.71	0
171	0.71	0.86	0.48	0.5	0.4	0.54	0.32	0
172	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
173	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
174	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
175	0.84	0.44	0.48	0.5	0.48	0.71	0.74	0
176	0.54	0.57	0.48	0.5	0.56	0.81	0.83	0
177	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
178	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
179	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
180	0.56	0.54	0.48	0.5	0.43	0.37	0.3	0
181	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
182	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
183	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
184	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
185	0.59	0.56	0.48	0.5	0.55	0.8	0.82	0
186	0.66	0.53	0.48	0.5	0.59	0.66	0.66	0
187	0.72	0.46	0.48	0.5	0.51	0.66	0.7	0
188	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
189	0.36	0.45	0.48	0.5	0.38	0.79	0.17	0
190	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
191	0.7	0.61	0.48	0.5	0.56	0.52	0.43	0
192	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
193	0.67	0.81	0.48	0.5	0.54	0.49	0.23	0
194	0.66	0.86	0.48	0.5	0.34	0.41	0.36	0
195	0.79	0.41	0.48	0.5	0.66	0.81	0.83	1
196	0.64	0.46	0.48	0.5	0.48	0.73	0.76	1
197	0.63	0.42	0.48	0.5	0.48	0.77	0.8	1
198	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
199	0.62	0.78	0.48	0.5	0.47	0.49	0.54	0
200	0.31	0.36	0.48	0.5	0.58	0.94	0.94	0
201	0.46	0.59	0.48	0.5	0.36	0.76	0.23	0
202	0.63	0.47	0.48	0.5	0.51	0.82	0.84	0
203	0.6	0.61	0.48	0.5	0.54	0.67	0.71	0
204	0.71	0.86	0.48	0.5	0.4	0.54	0.32	0
205	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
206	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
207	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
208	0.84	0.44	0.48	0.5	0.48	0.71	0.74	0
209	0.54	0.57	0.48	0.5	0.56	0.81	0.83	0
210	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
211	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
212	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
213	0.56	0.54	0.48	0.5	0.43	0.37	0.3	0
214	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
215	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
216	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
217	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
218	0.59	0.56	0.48	0.5	0.55	0.8	0.82	0
219	0.66	0.53	0.48	0.5	0.59	0.66	0.66	0
220	0.72	0.46	0.48	0.5	0.51	0.66	0.7	0
221	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
222	0.36	0.45	0.48	0.5	0.38	0.79	0.17	0
223	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
224	0.7	0.61	0.48	0.5	0.56	0.52	0.43	0
225	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
226	0.67	0.81	0.48	0.5	0.54	0.49	0.23	0
227	0.66	0.86	0.48	0.5	0.34	0.41	0.36	0
228	0.79	0.41	0.48	0.5	0.66	0.81	0.83	1
229	0.64	0.46	0.48	0.5	0.48	0.73	0.76	1
230	0.63	0.42	0.48	0.5	0.48	0.77	0.8	1
231	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
232	0.62	0.78	0.48	0.5	0.47	0.49	0.54	0
233	0.31	0.36	0.48	0.5	0.58	0.94	0.94	0
234	0.46	0.59	0.48	0.5	0.36	0.76	0.23	0
235	0.63	0.47	0.48	0.5	0.51	0.82	0.84	0
236	0.6	0.61	0.48	0.5	0.54	0.67	0.71	0
237	0.71	0.86	0.48	0.5	0.4	0.54	0.32	0
238	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
239	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
240	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
241	0.84	0.44	0.48	0.5	0.48	0.71	0.74	0
242	0.54	0.57	0.48	0.5	0.56	0.81	0.83	0
243	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
244	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
245	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
246	0.56	0.54	0.48	0.5	0.43	0.37	0.3	0
247	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
248	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
249	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
250	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
251	0.59	0.56	0.48	0.5	0.55	0.8	0.82	0
252	0.66	0.53	0.48	0.5	0.59	0.66	0.66	0
253	0.72	0.46	0.48	0.5	0.51	0.66	0.7	0
254	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
255	0.36	0.45	0.48	0.5	0.38	0.79	0.17	0
256	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
257	0.7	0.61	0.48	0.5	0.56	0.52	0.43	0
258	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
259	0.67	0.81	0.48	0.5	0.54	0.49	0.23	0
260	0.66	0.86	0.48	0.5	0.34	0.41	0.36	0
261	0.79	0.41	0.48	0.5	0.66	0.81	0.83	1
262	0.64	0.46	0.48	0.5	0.48	0.73	0.76	1
263	0.63	0.42	0.48	0.5	0.48	0.77	0.8	1
264	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
265	0.62	0.78	0.48	0.5	0.47	0.49	0.54	0
266	0.31	0.36	0.48	0.5	0.58	0.94	0.94	0
267	0.46	0.59	0.48	0.5	0.36	0.76	0.23	0
268	0.63	0.47	0.48	0.5	0.51	0.82	0.84	0
269	0.6	0.61	0.48	0.5	0.54	0.67	0.71	0
270	0.71	0.86	0.48	0.5	0.4	0.54	0.32	0
271	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
272	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
273	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
274	0.84	0.44	0.48	0.5	0.48	0.71	0.74	0
275	0.54	0.57	0.48	0.5	0.56	0.81	0.83	0
276	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
277	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
278	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
279	0.56	0.54	0.48	0.5	0.43	0.37	0.3	0
280	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
281	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
282	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
283	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
284	0.59	0.56	0.48	0.5	0.55	0.8	0.82	0
285	0.66	0.53	0.48	0.5	0.59	0.66	0.66	0
286	0.72	0.46	0.48	0.5	0.51	0.66	0.7	0
287	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
288	0.36	0.45	0.48	0.5	0.38	0.79	0.17	0
289	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
290	0.7	0.61	0.48	0.5	0.56	0.52	0.43	0
291	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
292	0.67	0.81	0.48	0.5	0.54	0.49	0.23	0
293	0.66	0.86	0.48	0.5	0.34	0.41	0.36	0
294	0.79	0.41	0.48	0.5	0.66	0.81	0.83	1
295	0.64	0.46	0.48	0.5	0.48	0.73	0.76	1
296	0.63	0.42	0.48	0.5	0.48	0.77	0.8	1
