	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
35	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
36	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
37	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
38	0.36	0.47	0.48	0.5	0.51	0.69	0.72	0
39	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
40	0.23	0.48	0.48	0.5	0.59	0.88	0.89	0
41	0.52	0.39	0.48	0.5	0.65	0.71	0.73	0
42	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
43	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
44	0.61	0.47	0.48	0.5	0.0	0.8	0.32	0
45	0.48	0.49	0.48	0.5	0.52	0.77	0.71	0
46	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
47	0.34	0.67	0.48	0.5	0.52	0.76	0.79	0
48	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
49	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
50	0.12	0.43	0.48	0.5	0.63	0.7	0.74	0
51	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
52	0.71	0.52	0.48	0.5	0.64	1.0	0.99	0
53	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
54	0.33	0.56	0.48	0.5	0.33	0.78	0.8	0
55	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
56	0.52	0.54	0.48	0.5	0.62	0.76	0.79	0
57	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
58	0.46	0.61	0.48	0.5	0.48	0.86	0.87	0
59	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
60	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
61	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
62	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
63	0.7	0.53	0.48	0.5	0.7	0.86	0.87	1
64	0.67	0.37	0.48	0.5	0.54	0.64	0.68	1
65	0.86	0.39	0.48	0.5	0.59	0.89	0.9	1
66	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
67	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
68	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
69	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
70	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
71	0.36	0.47	0.48	0.5	0.51	0.69	0.72	0
72	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
73	0.23	0.48	0.48	0.5	0.59	0.88	0.89	0
74	0.52	0.39	0.48	0.5	0.65	0.71	0.73	0
75	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
76	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
77	0.61	0.47	0.48	0.5	0.0	0.8	0.32	0
78	0.48	0.49	0.48	0.5	0.52	0.77	0.71	0
79	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
80	0.34	0.67	0.48	0.5	0.52	0.76	0.79	0
81	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
82	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
83	0.12	0.43	0.48	0.5	0.63	0.7	0.74	0
84	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
85	0.71	0.52	0.48	0.5	0.64	1.0	0.99	0
86	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
87	0.33	0.56	0.48	0.5	0.33	0.78	0.8	0
88	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
89	0.52	0.54	0.48	0.5	0.62	0.76	0.79	0
90	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
91	0.46	0.61	0.48	0.5	0.48	0.86	0.87	0
92	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
93	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
94	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
95	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
96	0.7	0.53	0.48	0.5	0.7	0.86	0.87	1
97	0.67	0.37	0.48	0.5	0.54	0.64	0.68	1
98	0.86	0.39	0.48	0.5	0.59	0.89	0.9	1
99	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
100	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
101	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
102	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
103	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
104	0.36	0.47	0.48	0.5	0.51	0.69	0.72	0
105	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
106	0.23	0.48	0.48	0.5	0.59	0.88	0.89	0
107	0.52	0.39	0.48	0.5	0.65	0.71	0.73	0
108	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
109	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
110	0.61	0.47	0.48	0.5	0.0	0.8	0.32	0
111	0.48	0.49	0.48	0.5	0.52	0.77	0.71	0
112	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
113	0.34	0.67	0.48	0.5	0.52	0.76	0.79	0
114	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
115	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
116	0.12	0.43	0.48	0.5	0.63	0.7	0.74	0
117	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
118	0.71	0.52	0.48	0.5	0.64	1.0	0.99	0
119	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
120	0.33	0.56	0.48	0.5	0.33	0.78	0.8	0
121	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
122	0.52	0.54	0.48	0.5	0.62	0.76	0.79	0
123	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
124	0.46	0.61	0.48	0.5	0.48	0.86	0.87	0
125	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
126	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
127	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
128	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
129	0.7	0.53	0.48	0.5	0.7	0.86	0.87	1
130	0.67	0.37	0.48	0.5	0.54	0.64	0.68	1
131	0.86	0.39	0.48	0.5	0.59	0.89	0.9	1
132	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
133	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
134	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
135	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
136	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
137	0.36	0.47	0.48	0.5	0.51	0.69	0.72	0
138	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
139	0.23	0.48	0.48	0.5	0.59	0.88	0.89	0
140	0.52	0.39	0.48	0.5	0.65	0.71	0.73	0
141	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
142	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
143	0.61	0.47	0.48	0.5	0.0	0.8	0.32	0
144	0.48	0.49	0.48	0.5	0.52	0.77	0.71	0
145	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
146	0.34	0.67	0.48	0.5	0.52	0.76	0.79	0
147	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
148	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
149	0.12	0.43	0.48	0.5	0.63	0.7	0.74	0
150	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
151	0.71	0.52	0.48	0.5	0.64	1.0	0.99	0
152	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
153	0.33	0.56	0.48	0.5	0.33	0.78	0.8	0
154	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
155	0.52	0.54	0.48	0.5	0.62	0.76	0.79	0
156	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
157	0.46	0.61	0.48	0.5	0.48	0.86	0.87	0
158	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
159	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
160	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
161	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
162	0.7	0.53	0.48	0.5	0.7	0.86	0.87	1
163	0.67	0.37	0.48	0.5	0.54	0.64	0.68	1
164	0.86	0.39	0.48	0.5	0.59	0.89	0.9	1
165	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
166	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
167	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
168	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
169	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
170	0.36	0.47	0.48	0.5	0.51	0.69	0.72	0
171	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
172	0.23	0.48	0.48	0.5	0.59	0.88	0.89	0
173	0.52	0.39	0.48	0.5	0.65	0.71	0.73	0
174	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
175	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
176	0.61	0.47	0.48	0.5	0.0	0.8	0.32	0
177	0.48	0.49	0.48	0.5	0.52	0.77	0.71	0
178	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
179	0.34	0.67	0.48	0.5	0.52	0.76	0.79	0
180	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
181	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
182	0.12	0.43	0.48	0.5	0.63	0.7	0.74	0
183	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
184	0.71	0.52	0.48	0.5	0.64	1.0	0.99	0
185	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
186	0.33	0.56	0.48	0.5	0.33	0.78	0.8	0
187	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
188	0.52	0.54	0.48	0.5	0.62	0.76	0.79	0
189	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
190	0.46	0.61	0.48	0.5	0.48	0.86	0.87	0
191	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
192	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
193	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
194	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
195	0.7	0.53	0.48	0.5	0.7	0.86	0.87	1
196	0.67	0.37	0.48	0.5	0.54	0.64	0.68	1
197	0.86	0.39	0.48	0.5	0.59	0.89	0.9	1
198	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
199	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
200	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
201	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
202	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
203	0.36	0.47	0.48	0.5	0.51	0.69	0.72	0
204	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
205	0.23	0.48	0.48	0.5	0.59	0.88	0.89	0
206	0.52	0.39	0.48	0.5	0.65	0.71	0.73	0
207	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
208	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
209	0.61	0.47	0.48	0.5	0.0	0.8	0.32	0
210	0.48	0.49	0.48	0.5	0.52	0.77	0.71	0
211	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
212	0.34	0.67	0.48	0.5	0.52	0.76	0.79	0
213	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
214	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
215	0.12	0.43	0.48	0.5	0.63	0.7	0.74	0
216	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
217	0.71	0.52	0.48	0.5	0.64	1.0	0.99	0
218	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
219	0.33	0.56	0.48	0.5	0.33	0.78	0.8	0
220	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
221	0.52	0.54	0.48	0.5	0.62	0.76	0.79	0
222	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
223	0.46	0.61	0.48	0.5	0.48	0.86	0.87	0
224	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
225	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
226	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
227	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
228	0.7	0.53	0.48	0.5	0.7	0.86	0.87	1
229	0.67	0.37	0.48	0.5	0.54	0.64	0.68	1
230	0.86	0.39	0.48	0.5	0.59	0.89	0.9	1
231	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
232	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
233	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
234	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
235	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
236	0.36	0.47	0.48	0.5	0.51	0.69	0.72	0
237	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
238	0.23	0.48	0.48	0.5	0.59	0.88	0.89	0
239	0.52	0.39	0.48	0.5	0.65	0.71	0.73	0
240	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
241	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
242	0.61	0.47	0.48	0.5	0.0	0.8	0.32	0
243	0.48	0.49	0.48	0.5	0.52	0.77	0.71	0
244	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
245	0.34	0.67	0.48	0.5	0.52	0.76	0.79	0
246	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
247	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
248	0.12	0.43	0.48	0.5	0.63	0.7	0.74	0
249	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
250	0.71	0.52	0.48	0.5	0.64	1.0	0.99	0
251	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
252	0.33	0.56	0.48	0.5	0.33	0.78	0.8	0
253	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
254	0.52	0.54	0.48	0.5	0.62	0.76	0.79	0
255	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
256	0.46	0.61	0.48	0.5	0.48	0.86	0.87	0
257	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
258	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
259	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
260	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
261	0.7	0.53	0.48	0.5	0.7	0.86	0.87	1
262	0.67	0.37	0.48	0.5	0.54	0.64	0.68	1
263	0.86	0.39	0.48	0.5	0.59	0.89	0.9	1
264	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
265	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
266	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
267	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
268	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
269	0.36	0.47	0.48	0.5	0.51	0.69	0.72	0
270	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
271	0.23	0.48	0.48	0.5	0.59	0.88	0.89	0
272	0.52	0.39	0.48	0.5	0.65	0.71	0.73	0
273	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
274	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
275	0.61	0.47	0.48	0.5	0.0	0.8	0.32	0
276	0.48	0.49	0.48	0.5	0.52	0.77	0.71	0
277	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
278	0.34	0.67	0.48	0.5	0.52	0.76	0.79	0
279	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
280	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
281	0.12	0.43	0.48	0.5	0.63	0.7	0.74	0
282	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
283	0.71	0.52	0.48	0.5	0.64	1.0	0.99	0
284	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
285	0.33	0.56	0.48	0.5	0.33	0.78	0.8	0
286	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
287	0.52	0.54	0.48	0.5	0.62	0.76	0.79	0
288	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
289	0.46	0.61	0.48	0.5	0.48	0.86	0.87	0
290	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
291	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
292	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
293	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
294	0.7	0.53	0.48	0.5	0.7	0.86	0.87	1
295	0.67	0.37	0.48	0.5	0.54	0.64	0.68	1
296	0.86	0.39	0.48	0.5	0.59	0.89	0.9	1
