	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
38	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
39	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
40	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
41	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
42	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
43	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
44	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
45	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
46	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
47	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
48	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
49	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
50	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
51	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
52	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
53	0.6	0.5	1.0	0.5	0.54	0.77	0.8	0
54	0.61	0.66	0.48	0.5	0.46	0.87	0.88	0
55	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
56	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
57	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
58	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
59	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
60	0.47	0.59	0.48	0.5	0.52	0.76	0.79	0
61	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
62	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
63	0.81	0.44	0.48	0.5	0.42	0.67	0.68	1
64	0.78	0.33	0.48	0.5	0.57	0.77	0.79	1
65	0.84	0.54	0.48	0.5	0.75	0.92	0.7	1
66	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
67	0.39	0.41	0.48	0.5	0.52	0.72	0.75	0
68	0.55	0.47	0.48	0.5	0.57	0.78	0.8	0
69	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
70	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
71	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
72	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
73	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
74	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
75	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
76	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
77	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
78	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
79	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
80	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
81	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
82	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
83	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
84	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
85	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
86	0.6	0.5	1.0	0.5	0.54	0.77	0.8	0
87	0.61	0.66	0.48	0.5	0.46	0.87	0.88	0
88	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
89	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
90	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
91	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
92	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
93	0.47	0.59	0.48	0.5	0.52	0.76	0.79	0
94	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
95	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
96	0.81	0.44	0.48	0.5	0.42	0.67	0.68	1
97	0.78	0.33	0.48	0.5	0.57	0.77	0.79	1
98	0.84	0.54	0.48	0.5	0.75	0.92	0.7	1
99	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
100	0.39	0.41	0.48	0.5	0.52	0.72	0.75	0
101	0.55	0.47	0.48	0.5	0.57	0.78	0.8	0
102	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
103	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
104	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
105	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
106	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
107	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
108	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
109	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
110	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
111	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
112	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
113	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
114	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
115	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
116	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
117	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
118	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
119	0.6	0.5	1.0	0.5	0.54	0.77	0.8	0
120	0.61	0.66	0.48	0.5	0.46	0.87	0.88	0
121	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
122	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
123	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
124	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
125	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
126	0.47	0.59	0.48	0.5	0.52	0.76	0.79	0
127	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
128	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
129	0.81	0.44	0.48	0.5	0.42	0.67	0.68	1
130	0.78	0.33	0.48	0.5	0.57	0.77	0.79	1
131	0.84	0.54	0.48	0.5	0.75	0.92	0.7	1
132	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
133	0.39	0.41	0.48	0.5	0.52	0.72	0.75	0
134	0.55	0.47	0.48	0.5	0.57	0.78	0.8	0
135	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
136	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
137	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
138	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
139	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
140	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
141	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
142	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
143	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
144	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
145	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
146	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
147	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
148	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
149	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
150	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
151	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
152	0.6	0.5	1.0	0.5	0.54	0.77	0.8	0
153	0.61	0.66	0.48	0.5	0.46	0.87	0.88	0
154	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
155	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
156	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
157	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
158	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
159	0.47	0.59	0.48	0.5	0.52	0.76	0.79	0
160	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
161	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
162	0.81	0.44	0.48	0.5	0.42	0.67	0.68	1
163	0.78	0.33	0.48	0.5	0.57	0.77	0.79	1
164	0.84	0.54	0.48	0.5	0.75	0.92	0.7	1
165	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
166	0.39	0.41	0.48	0.5	0.52	0.72	0.75	0
167	0.55	0.47	0.48	0.5	0.57	0.78	0.8	0
168	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
169	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
170	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
171	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
172	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
173	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
174	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
175	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
176	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
177	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
178	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
179	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
180	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
181	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
182	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
183	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
184	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
185	0.6	0.5	1.0	0.5	0.54	0.77	0.8	0
186	0.61	0.66	0.48	0.5	0.46	0.87	0.88	0
187	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
188	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
189	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
190	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
191	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
192	0.47	0.59	0.48	0.5	0.52	0.76	0.79	0
193	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
194	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
195	0.81	0.44	0.48	0.5	0.42	0.67	0.68	1
196	0.78	0.33	0.48	0.5	0.57	0.77	0.79	1
197	0.84	0.54	0.48	0.5	0.75	0.92	0.7	1
198	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
199	0.39	0.41	0.48	0.5	0.52	0.72	0.75	0
200	0.55	0.47	0.48	0.5	0.57	0.78	0.8	0
201	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
202	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
203	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
204	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
205	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
206	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
207	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
208	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
209	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
210	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
211	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
212	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
213	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
214	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
215	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
216	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
217	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
218	0.6	0.5	1.0	0.5	0.54	0.77	0.8	0
219	0.61	0.66	0.48	0.5	0.46	0.87	0.88	0
220	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
221	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
222	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
223	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
224	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
225	0.47	0.59	0.48	0.5	0.52	0.76	0.79	0
226	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
227	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
228	0.81	0.44	0.48	0.5	0.42	0.67	0.68	1
229	0.78	0.33	0.48	0.5	0.57	0.77	0.79	1
230	0.84	0.54	0.48	0.5	0.75	0.92	0.7	1
231	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
232	0.39	0.41	0.48	0.5	0.52	0.72	0.75	0
233	0.55	0.47	0.48	0.5	0.57	0.78	0.8	0
234	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
235	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
236	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
237	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
238	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
239	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
240	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
241	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
242	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
243	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
244	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
245	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
246	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
247	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
248	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
249	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
250	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
251	0.6	0.5	1.0	0.5	0.54	0.77	0.8	0
252	0.61	0.66	0.48	0.5	0.46	0.87	0.88	0
253	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
254	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
255	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
256	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
257	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
258	0.47	0.59	0.48	0.5	0.52	0.76	0.79	0
259	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
260	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
261	0.81	0.44	0.48	0.5	0.42	0.67	0.68	1
262	0.78	0.33	0.48	0.5	0.57	0.77	0.79	1
263	0.84	0.54	0.48	0.5	0.75	0.92	0.7	1
264	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
265	0.39	0.41	0.48	0.5	0.52	0.72	0.75	0
266	0.55	0.47	0.48	0.5	0.57	0.78	0.8	0
267	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
268	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
269	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
270	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
271	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
272	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
273	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
274	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
275	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
276	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
277	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
278	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
279	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
280	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
281	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
282	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
283	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
284	0.6	0.5	1.0	0.5	0.54	0.77	0.8	0
285	0.61	0.66	0.48	0.5	0.46	0.87	0.88	0
286	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
287	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
288	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
289	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
290	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
291	0.47	0.59	0.48	0.5	0.52	0.76	0.79	0
292	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
293	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
294	0.81	0.44	0.48	0.5	0.42	0.67	0.68	1
295	0.78	0.33	0.48	0.5	0.57	0.77	0.79	1
296	0.84	0.54	0.48	0.5	0.75	0.92	0.7	1
