	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
31	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
32	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
33	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
34	0.49	0.42	0.48	0.5	0.53	0.79	0.81	0
35	0.64	0.58	0.48	0.5	0.48	0.78	0.73	0
36	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
37	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
38	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
39	0.16	0.51	0.48	0.5	0.33	0.39	0.48	0
40	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
41	0.0	0.51	0.48	0.5	0.35	0.67	0.44	0
42	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
43	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
44	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
45	0.58	0.34	0.48	0.5	0.56	0.87	0.81	0
46	0.35	0.51	0.48	0.5	0.61	0.71	0.74	0
47	0.73	0.36	0.48	0.5	0.53	0.91	0.92	0
48	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
49	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
50	0.58	0.55	0.48	0.5	0.57	0.7	0.74	0
51	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
52	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
53	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
54	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
55	0.34	0.51	0.48	0.5	0.67	0.9	0.9	0
56	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
57	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
58	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
59	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
60	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
61	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
62	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
63	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
64	0.62	0.42	0.48	0.5	0.58	0.79	0.81	1
65	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
66	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
67	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
68	0.49	0.42	0.48	0.5	0.53	0.79	0.81	0
69	0.64	0.58	0.48	0.5	0.48	0.78	0.73	0
70	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
71	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
72	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
73	0.16	0.51	0.48	0.5	0.33	0.39	0.48	0
74	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
75	0.0	0.51	0.48	0.5	0.35	0.67	0.44	0
76	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
77	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
78	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
79	0.58	0.34	0.48	0.5	0.56	0.87	0.81	0
80	0.35	0.51	0.48	0.5	0.61	0.71	0.74	0
81	0.73	0.36	0.48	0.5	0.53	0.91	0.92	0
82	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
83	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
84	0.58	0.55	0.48	0.5	0.57	0.7	0.74	0
85	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
86	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
87	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
88	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
89	0.34	0.51	0.48	0.5	0.67	0.9	0.9	0
90	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
91	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
92	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
93	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
94	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
95	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
96	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
97	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
98	0.62	0.42	0.48	0.5	0.58	0.79	0.81	1
99	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
100	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
101	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
102	0.49	0.42	0.48	0.5	0.53	0.79	0.81	0
103	0.64	0.58	0.48	0.5	0.48	0.78	0.73	0
104	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
105	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
106	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
107	0.16	0.51	0.48	0.5	0.33	0.39	0.48	0
108	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
109	0.0	0.51	0.48	0.5	0.35	0.67	0.44	0
110	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
111	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
112	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
113	0.58	0.34	0.48	0.5	0.56	0.87	0.81	0
114	0.35	0.51	0.48	0.5	0.61	0.71	0.74	0
115	0.73	0.36	0.48	0.5	0.53	0.91	0.92	0
116	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
117	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
118	0.58	0.55	0.48	0.5	0.57	0.7	0.74	0
119	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
120	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
121	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
122	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
123	0.34	0.51	0.48	0.5	0.67	0.9	0.9	0
124	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
125	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
126	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
127	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
128	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
129	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
130	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
131	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
132	0.62	0.42	0.48	0.5	0.58	0.79	0.81	1
133	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
134	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
135	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
136	0.49	0.42	0.48	0.5	0.53	0.79	0.81	0
137	0.64	0.58	0.48	0.5	0.48	0.78	0.73	0
138	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
139	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
140	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
141	0.16	0.51	0.48	0.5	0.33	0.39	0.48	0
142	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
143	0.0	0.51	0.48	0.5	0.35	0.67	0.44	0
144	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
145	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
146	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
147	0.58	0.34	0.48	0.5	0.56	0.87	0.81	0
148	0.35	0.51	0.48	0.5	0.61	0.71	0.74	0
149	0.73	0.36	0.48	0.5	0.53	0.91	0.92	0
150	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
151	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
152	0.58	0.55	0.48	0.5	0.57	0.7	0.74	0
153	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
154	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
155	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
156	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
157	0.34	0.51	0.48	0.5	0.67	0.9	0.9	0
158	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
159	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
160	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
161	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
162	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
163	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
164	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
165	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
166	0.62	0.42	0.48	0.5	0.58	0.79	0.81	1
167	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
168	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
169	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
170	0.49	0.42	0.48	0.5	0.53	0.79	0.81	0
171	0.64	0.58	0.48	0.5	0.48	0.78	0.73	0
172	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
173	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
174	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
175	0.16	0.51	0.48	0.5	0.33	0.39	0.48	0
176	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
177	0.0	0.51	0.48	0.5	0.35	0.67	0.44	0
178	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
179	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
180	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
181	0.58	0.34	0.48	0.5	0.56	0.87	0.81	0
182	0.35	0.51	0.48	0.5	0.61	0.71	0.74	0
183	0.73	0.36	0.48	0.5	0.53	0.91	0.92	0
184	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
185	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
186	0.58	0.55	0.48	0.5	0.57	0.7	0.74	0
187	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
188	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
189	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
190	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
191	0.34	0.51	0.48	0.5	0.67	0.9	0.9	0
192	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
193	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
194	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
195	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
196	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
197	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
198	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
199	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
200	0.62	0.42	0.48	0.5	0.58	0.79	0.81	1
201	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
202	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
203	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
204	0.49	0.42	0.48	0.5	0.53	0.79	0.81	0
205	0.64	0.58	0.48	0.5	0.48	0.78	0.73	0
206	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
207	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
208	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
209	0.16	0.51	0.48	0.5	0.33	0.39	0.48	0
210	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
211	0.0	0.51	0.48	0.5	0.35	0.67	0.44	0
212	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
213	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
214	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
215	0.58	0.34	0.48	0.5	0.56	0.87	0.81	0
216	0.35	0.51	0.48	0.5	0.61	0.71	0.74	0
217	0.73	0.36	0.48	0.5	0.53	0.91	0.92	0
218	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
219	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
220	0.58	0.55	0.48	0.5	0.57	0.7	0.74	0
221	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
222	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
223	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
224	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
225	0.34	0.51	0.48	0.5	0.67	0.9	0.9	0
226	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
227	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
228	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
229	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
230	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
231	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
232	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
233	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
234	0.62	0.42	0.48	0.5	0.58	0.79	0.81	1
235	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
236	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
237	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
238	0.49	0.42	0.48	0.5	0.53	0.79	0.81	0
239	0.64	0.58	0.48	0.5	0.48	0.78	0.73	0
240	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
241	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
242	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
243	0.16	0.51	0.48	0.5	0.33	0.39	0.48	0
244	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
245	0.0	0.51	0.48	0.5	0.35	0.67	0.44	0
246	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
247	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
248	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
249	0.58	0.34	0.48	0.5	0.56	0.87	0.81	0
250	0.35	0.51	0.48	0.5	0.61	0.71	0.74	0
251	0.73	0.36	0.48	0.5	0.53	0.91	0.92	0
252	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
253	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
254	0.58	0.55	0.48	0.5	0.57	0.7	0.74	0
255	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
256	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
257	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
258	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
259	0.34	0.51	0.48	0.5	0.67	0.9	0.9	0
260	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
261	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
262	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
263	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
264	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
265	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
266	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
267	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
268	0.62	0.42	0.48	0.5	0.58	0.79	0.81	1
269	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
270	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
271	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
272	0.49	0.42	0.48	0.5	0.53	0.79	0.81	0
273	0.64	0.58	0.48	0.5	0.48	0.78	0.73	0
274	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
275	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
276	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
277	0.16	0.51	0.48	0.5	0.33	0.39	0.48	0
278	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
279	0.0	0.51	0.48	0.5	0.35	0.67	0.44	0
280	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
281	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
282	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
283	0.58	0.34	0.48	0.5	0.56	0.87	0.81	0
284	0.35	0.51	0.48	0.5	0.61	0.71	0.74	0
285	0.73	0.36	0.48	0.5	0.53	0.91	0.92	0
286	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
287	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
288	0.58	0.55	0.48	0.5	0.57	0.7	0.74	0
289	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
290	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
291	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
292	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
293	0.34	0.51	0.48	0.5	0.67	0.9	0.9	0
294	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
295	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
296	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
297	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
298	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
299	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
300	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
301	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
302	0.62	0.42	0.48	0.5	0.58	0.79	0.81	1
303	0.88	0.42	0.48	0.5	0.52	0.73	0.75	1
304	0.86	0.55	0.48	0.5	0.63	0.81	0.83	1
305	0.69	0.43	0.48	0.5	0.59	0.74	0.77	1
