	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
93	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
94	0.74	0.49	0.48	0.5	0.42	0.54	0.36	0
95	0.12	0.67	0.48	0.5	0.74	0.58	0.63	0
96	0.58	0.6	0.48	0.5	0.59	0.73	0.76	1
97	0.79	0.36	0.48	0.5	0.46	0.82	0.7	1
98	0.84	0.49	0.48	0.5	0.55	0.78	0.74	1
99	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
100	0.74	0.82	0.48	0.5	0.49	0.49	0.41	0
101	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
102	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
103	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
104	0.5	0.57	0.48	0.5	0.71	0.61	0.66	0
105	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
106	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
107	0.31	0.5	0.48	0.5	0.57	0.84	0.85	0
108	0.5	0.37	0.48	0.5	0.66	0.64	0.69	0
109	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
110	0.74	0.56	0.48	0.5	0.47	0.68	0.3	0
111	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
112	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
113	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
114	0.47	0.55	0.48	0.5	0.58	0.71	0.75	0
115	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
116	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
117	0.7	0.46	0.48	0.5	0.56	0.78	0.73	0
118	0.69	0.65	0.48	0.5	0.63	0.48	0.41	0
119	0.43	0.59	0.48	0.5	0.52	0.49	0.56	0
120	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
121	0.71	0.57	0.48	0.5	0.48	0.35	0.32	0
122	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
123	0.7	0.4	0.48	0.5	0.56	0.86	0.83	0
124	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
125	0.48	0.41	0.48	0.5	0.51	0.9	0.88	0
126	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
127	0.74	0.49	0.48	0.5	0.42	0.54	0.36	0
128	0.12	0.67	0.48	0.5	0.74	0.58	0.63	0
129	0.58	0.6	0.48	0.5	0.59	0.73	0.76	1
130	0.79	0.36	0.48	0.5	0.46	0.82	0.7	1
131	0.84	0.49	0.48	0.5	0.55	0.78	0.74	1
132	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
133	0.74	0.82	0.48	0.5	0.49	0.49	0.41	0
134	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
135	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
136	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
137	0.5	0.57	0.48	0.5	0.71	0.61	0.66	0
138	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
139	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
140	0.31	0.5	0.48	0.5	0.57	0.84	0.85	0
141	0.5	0.37	0.48	0.5	0.66	0.64	0.69	0
142	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
143	0.74	0.56	0.48	0.5	0.47	0.68	0.3	0
144	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
145	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
146	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
147	0.47	0.55	0.48	0.5	0.58	0.71	0.75	0
148	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
149	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
150	0.7	0.46	0.48	0.5	0.56	0.78	0.73	0
151	0.69	0.65	0.48	0.5	0.63	0.48	0.41	0
152	0.43	0.59	0.48	0.5	0.52	0.49	0.56	0
153	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
154	0.71	0.57	0.48	0.5	0.48	0.35	0.32	0
155	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
156	0.7	0.4	0.48	0.5	0.56	0.86	0.83	0
157	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
158	0.48	0.41	0.48	0.5	0.51	0.9	0.88	0
159	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
160	0.74	0.49	0.48	0.5	0.42	0.54	0.36	0
161	0.12	0.67	0.48	0.5	0.74	0.58	0.63	0
162	0.58	0.6	0.48	0.5	0.59	0.73	0.76	1
163	0.79	0.36	0.48	0.5	0.46	0.82	0.7	1
164	0.84	0.49	0.48	0.5	0.55	0.78	0.74	1
165	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
166	0.74	0.82	0.48	0.5	0.49	0.49	0.41	0
167	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
168	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
169	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
170	0.5	0.57	0.48	0.5	0.71	0.61	0.66	0
171	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
172	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
173	0.31	0.5	0.48	0.5	0.57	0.84	0.85	0
174	0.5	0.37	0.48	0.5	0.66	0.64	0.69	0
175	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
176	0.74	0.56	0.48	0.5	0.47	0.68	0.3	0
177	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
178	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
179	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
180	0.47	0.55	0.48	0.5	0.58	0.71	0.75	0
181	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
182	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
183	0.7	0.46	0.48	0.5	0.56	0.78	0.73	0
184	0.69	0.65	0.48	0.5	0.63	0.48	0.41	0
185	0.43	0.59	0.48	0.5	0.52	0.49	0.56	0
186	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
187	0.71	0.57	0.48	0.5	0.48	0.35	0.32	0
188	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
189	0.7	0.4	0.48	0.5	0.56	0.86	0.83	0
190	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
191	0.48	0.41	0.48	0.5	0.51	0.9	0.88	0
192	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
193	0.74	0.49	0.48	0.5	0.42	0.54	0.36	0
194	0.12	0.67	0.48	0.5	0.74	0.58	0.63	0
195	0.58	0.6	0.48	0.5	0.59	0.73	0.76	1
196	0.79	0.36	0.48	0.5	0.46	0.82	0.7	1
197	0.84	0.49	0.48	0.5	0.55	0.78	0.74	1
198	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
199	0.74	0.82	0.48	0.5	0.49	0.49	0.41	0
200	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
201	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
202	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
203	0.5	0.57	0.48	0.5	0.71	0.61	0.66	0
204	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
205	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
206	0.31	0.5	0.48	0.5	0.57	0.84	0.85	0
207	0.5	0.37	0.48	0.5	0.66	0.64	0.69	0
208	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
209	0.74	0.56	0.48	0.5	0.47	0.68	0.3	0
210	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
211	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
212	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
213	0.47	0.55	0.48	0.5	0.58	0.71	0.75	0
214	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
215	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
216	0.7	0.46	0.48	0.5	0.56	0.78	0.73	0
217	0.69	0.65	0.48	0.5	0.63	0.48	0.41	0
218	0.43	0.59	0.48	0.5	0.52	0.49	0.56	0
219	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
220	0.71	0.57	0.48	0.5	0.48	0.35	0.32	0
221	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
222	0.7	0.4	0.48	0.5	0.56	0.86	0.83	0
223	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
224	0.48	0.41	0.48	0.5	0.51	0.9	0.88	0
225	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
226	0.74	0.49	0.48	0.5	0.42	0.54	0.36	0
227	0.12	0.67	0.48	0.5	0.74	0.58	0.63	0
228	0.58	0.6	0.48	0.5	0.59	0.73	0.76	1
229	0.79	0.36	0.48	0.5	0.46	0.82	0.7	1
230	0.84	0.49	0.48	0.5	0.55	0.78	0.74	1
231	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
232	0.74	0.82	0.48	0.5	0.49	0.49	0.41	0
233	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
234	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
235	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
236	0.5	0.57	0.48	0.5	0.71	0.61	0.66	0
237	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
238	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
239	0.31	0.5	0.48	0.5	0.57	0.84	0.85	0
240	0.5	0.37	0.48	0.5	0.66	0.64	0.69	0
241	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
242	0.74	0.56	0.48	0.5	0.47	0.68	0.3	0
243	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
244	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
245	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
246	0.47	0.55	0.48	0.5	0.58	0.71	0.75	0
247	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
248	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
249	0.7	0.46	0.48	0.5	0.56	0.78	0.73	0
250	0.69	0.65	0.48	0.5	0.63	0.48	0.41	0
251	0.43	0.59	0.48	0.5	0.52	0.49	0.56	0
252	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
253	0.71	0.57	0.48	0.5	0.48	0.35	0.32	0
254	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
255	0.7	0.4	0.48	0.5	0.56	0.86	0.83	0
256	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
257	0.48	0.41	0.48	0.5	0.51	0.9	0.88	0
258	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
259	0.74	0.49	0.48	0.5	0.42	0.54	0.36	0
260	0.12	0.67	0.48	0.5	0.74	0.58	0.63	0
261	0.58	0.6	0.48	0.5	0.59	0.73	0.76	1
262	0.79	0.36	0.48	0.5	0.46	0.82	0.7	1
263	0.84	0.49	0.48	0.5	0.55	0.78	0.74	1
264	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
265	0.74	0.82	0.48	0.5	0.49	0.49	0.41	0
266	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
267	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
268	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
269	0.5	0.57	0.48	0.5	0.71	0.61	0.66	0
270	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
271	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
272	0.31	0.5	0.48	0.5	0.57	0.84	0.85	0
273	0.5	0.37	0.48	0.5	0.66	0.64	0.69	0
274	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
275	0.74	0.56	0.48	0.5	0.47	0.68	0.3	0
276	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
277	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
278	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
279	0.47	0.55	0.48	0.5	0.58	0.71	0.75	0
280	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
281	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
282	0.7	0.46	0.48	0.5	0.56	0.78	0.73	0
283	0.69	0.65	0.48	0.5	0.63	0.48	0.41	0
284	0.43	0.59	0.48	0.5	0.52	0.49	0.56	0
285	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
286	0.71	0.57	0.48	0.5	0.48	0.35	0.32	0
287	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
288	0.7	0.4	0.48	0.5	0.56	0.86	0.83	0
289	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
290	0.48	0.41	0.48	0.5	0.51	0.9	0.88	0
291	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
292	0.74	0.49	0.48	0.5	0.42	0.54	0.36	0
293	0.12	0.67	0.48	0.5	0.74	0.58	0.63	0
294	0.58	0.6	0.48	0.5	0.59	0.73	0.76	1
295	0.79	0.36	0.48	0.5	0.46	0.82	0.7	1
296	0.84	0.49	0.48	0.5	0.55	0.78	0.74	1
