	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
74	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
75	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
76	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
77	0.27	0.35	0.48	0.5	0.51	0.77	0.79	0
78	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
79	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
80	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
81	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
82	0.68	0.82	0.48	0.5	0.38	0.65	0.56	0
83	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
84	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
85	0.31	0.44	0.48	0.5	0.5	0.79	0.82	0
86	0.34	0.49	0.48	0.5	0.58	0.85	0.8	0
87	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
88	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
89	0.63	0.8	0.48	0.5	0.46	0.31	0.29	0
90	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
91	0.75	0.55	1.0	1.0	0.4	0.47	0.3	0
92	0.54	0.49	0.48	0.5	0.4	0.87	0.88	0
93	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
94	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
95	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
96	0.63	0.65	0.48	0.5	0.66	0.67	0.71	0
97	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
98	0.78	0.44	0.48	0.5	0.45	0.73	0.68	1
99	0.75	0.37	0.48	0.5	0.64	0.7	0.74	1
100	0.59	0.29	0.48	0.5	0.64	0.75	0.77	1
101	0.47	0.46	0.48	0.5	0.62	0.74	0.77	1
102	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
103	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
104	0.74	0.44	0.48	0.5	0.55	0.88	0.89	0
105	0.5	0.66	0.48	0.5	0.31	0.92	0.92	0
106	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
107	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
108	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
109	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
110	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
111	0.27	0.35	0.48	0.5	0.51	0.77	0.79	0
112	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
113	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
114	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
115	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
116	0.68	0.82	0.48	0.5	0.38	0.65	0.56	0
117	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
118	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
119	0.31	0.44	0.48	0.5	0.5	0.79	0.82	0
120	0.34	0.49	0.48	0.5	0.58	0.85	0.8	0
121	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
122	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
123	0.63	0.8	0.48	0.5	0.46	0.31	0.29	0
124	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
125	0.75	0.55	1.0	1.0	0.4	0.47	0.3	0
126	0.54	0.49	0.48	0.5	0.4	0.87	0.88	0
127	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
128	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
129	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
130	0.63	0.65	0.48	0.5	0.66	0.67	0.71	0
131	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
132	0.78	0.44	0.48	0.5	0.45	0.73	0.68	1
133	0.75	0.37	0.48	0.5	0.64	0.7	0.74	1
134	0.59	0.29	0.48	0.5	0.64	0.75	0.77	1
135	0.47	0.46	0.48	0.5	0.62	0.74	0.77	1
136	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
137	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
138	0.74	0.44	0.48	0.5	0.55	0.88	0.89	0
139	0.5	0.66	0.48	0.5	0.31	0.92	0.92	0
140	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
141	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
142	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
143	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
144	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
145	0.27	0.35	0.48	0.5	0.51	0.77	0.79	0
146	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
147	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
148	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
149	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
150	0.68	0.82	0.48	0.5	0.38	0.65	0.56	0
151	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
152	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
153	0.31	0.44	0.48	0.5	0.5	0.79	0.82	0
154	0.34	0.49	0.48	0.5	0.58	0.85	0.8	0
155	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
156	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
157	0.63	0.8	0.48	0.5	0.46	0.31	0.29	0
158	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
159	0.75	0.55	1.0	1.0	0.4	0.47	0.3	0
160	0.54	0.49	0.48	0.5	0.4	0.87	0.88	0
161	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
162	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
163	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
164	0.63	0.65	0.48	0.5	0.66	0.67	0.71	0
165	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
166	0.78	0.44	0.48	0.5	0.45	0.73	0.68	1
167	0.75	0.37	0.48	0.5	0.64	0.7	0.74	1
168	0.59	0.29	0.48	0.5	0.64	0.75	0.77	1
169	0.47	0.46	0.48	0.5	0.62	0.74	0.77	1
170	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
171	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
172	0.74	0.44	0.48	0.5	0.55	0.88	0.89	0
173	0.5	0.66	0.48	0.5	0.31	0.92	0.92	0
174	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
175	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
176	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
177	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
178	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
179	0.27	0.35	0.48	0.5	0.51	0.77	0.79	0
180	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
181	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
182	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
183	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
184	0.68	0.82	0.48	0.5	0.38	0.65	0.56	0
185	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
186	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
187	0.31	0.44	0.48	0.5	0.5	0.79	0.82	0
188	0.34	0.49	0.48	0.5	0.58	0.85	0.8	0
189	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
190	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
191	0.63	0.8	0.48	0.5	0.46	0.31	0.29	0
192	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
193	0.75	0.55	1.0	1.0	0.4	0.47	0.3	0
194	0.54	0.49	0.48	0.5	0.4	0.87	0.88	0
195	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
196	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
197	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
198	0.63	0.65	0.48	0.5	0.66	0.67	0.71	0
199	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
200	0.78	0.44	0.48	0.5	0.45	0.73	0.68	1
201	0.75	0.37	0.48	0.5	0.64	0.7	0.74	1
202	0.59	0.29	0.48	0.5	0.64	0.75	0.77	1
203	0.47	0.46	0.48	0.5	0.62	0.74	0.77	1
204	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
205	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
206	0.74	0.44	0.48	0.5	0.55	0.88	0.89	0
207	0.5	0.66	0.48	0.5	0.31	0.92	0.92	0
208	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
209	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
210	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
211	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
212	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
213	0.27	0.35	0.48	0.5	0.51	0.77	0.79	0
214	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
215	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
216	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
217	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
218	0.68	0.82	0.48	0.5	0.38	0.65	0.56	0
219	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
220	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
221	0.31	0.44	0.48	0.5	0.5	0.79	0.82	0
222	0.34	0.49	0.48	0.5	0.58	0.85	0.8	0
223	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
224	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
225	0.63	0.8	0.48	0.5	0.46	0.31	0.29	0
226	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
227	0.75	0.55	1.0	1.0	0.4	0.47	0.3	0
228	0.54	0.49	0.48	0.5	0.4	0.87	0.88	0
229	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
230	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
231	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
232	0.63	0.65	0.48	0.5	0.66	0.67	0.71	0
233	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
234	0.78	0.44	0.48	0.5	0.45	0.73	0.68	1
235	0.75	0.37	0.48	0.5	0.64	0.7	0.74	1
236	0.59	0.29	0.48	0.5	0.64	0.75	0.77	1
237	0.47	0.46	0.48	0.5	0.62	0.74	0.77	1
238	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
239	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
240	0.74	0.44	0.48	0.5	0.55	0.88	0.89	0
241	0.5	0.66	0.48	0.5	0.31	0.92	0.92	0
242	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
243	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
244	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
245	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
246	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
247	0.27	0.35	0.48	0.5	0.51	0.77	0.79	0
248	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
249	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
250	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
251	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
252	0.68	0.82	0.48	0.5	0.38	0.65	0.56	0
253	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
254	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
255	0.31	0.44	0.48	0.5	0.5	0.79	0.82	0
256	0.34	0.49	0.48	0.5	0.58	0.85	0.8	0
257	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
258	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
259	0.63	0.8	0.48	0.5	0.46	0.31	0.29	0
260	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
261	0.75	0.55	1.0	1.0	0.4	0.47	0.3	0
262	0.54	0.49	0.48	0.5	0.4	0.87	0.88	0
263	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
264	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
265	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
266	0.63	0.65	0.48	0.5	0.66	0.67	0.71	0
267	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
268	0.78	0.44	0.48	0.5	0.45	0.73	0.68	1
269	0.75	0.37	0.48	0.5	0.64	0.7	0.74	1
270	0.59	0.29	0.48	0.5	0.64	0.75	0.77	1
271	0.47	0.46	0.48	0.5	0.62	0.74	0.77	1
272	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
273	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
274	0.74	0.44	0.48	0.5	0.55	0.88	0.89	0
275	0.5	0.66	0.48	0.5	0.31	0.92	0.92	0
276	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
277	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
278	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
279	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
280	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
281	0.27	0.35	0.48	0.5	0.51	0.77	0.79	0
282	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
283	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
284	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
285	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
286	0.68	0.82	0.48	0.5	0.38	0.65	0.56	0
287	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
288	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
289	0.31	0.44	0.48	0.5	0.5	0.79	0.82	0
290	0.34	0.49	0.48	0.5	0.58	0.85	0.8	0
291	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
292	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
293	0.63	0.8	0.48	0.5	0.46	0.31	0.29	0
294	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
295	0.75	0.55	1.0	1.0	0.4	0.47	0.3	0
296	0.54	0.49	0.48	0.5	0.4	0.87	0.88	0
297	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
298	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
299	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
300	0.63	0.65	0.48	0.5	0.66	0.67	0.71	0
301	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
302	0.78	0.44	0.48	0.5	0.45	0.73	0.68	1
303	0.75	0.37	0.48	0.5	0.64	0.7	0.74	1
304	0.59	0.29	0.48	0.5	0.64	0.75	0.77	1
305	0.47	0.46	0.48	0.5	0.62	0.74	0.77	1
