	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
270	0.68	0.51	0.48	0.5	0.71	0.75	0.78	0
271	0.48	0.45	0.48	0.5	0.6	0.78	0.8	0
272	0.25	0.37	0.48	0.5	0.41	0.33	0.42	0
273	0.44	0.27	0.48	0.5	0.55	0.52	0.58	0
274	0.33	0.45	0.48	0.5	0.45	0.88	0.89	0
275	0.11	0.5	0.48	0.5	0.58	0.72	0.68	0
276	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
277	0.63	0.57	0.48	0.5	0.49	0.7	0.2	0
278	0.7	0.64	0.48	0.5	0.47	0.51	0.47	0
279	0.4	0.35	0.48	0.5	0.45	0.33	0.42	0
280	0.29	0.37	0.48	0.5	0.48	0.44	0.52	0
281	0.29	0.52	0.48	0.5	0.42	0.29	0.39	0
282	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
283	0.67	0.7	0.48	0.5	0.46	0.45	0.33	0
284	0.6	0.46	0.48	0.5	0.45	0.81	0.83	0
285	0.22	0.43	0.48	0.5	0.48	0.16	0.28	0
286	0.67	0.39	0.48	0.5	0.36	0.38	0.46	0
287	0.64	0.72	0.48	0.5	0.49	0.42	0.19	0
288	0.67	0.88	0.48	0.5	0.73	0.5	0.25	0
289	0.25	0.37	0.48	0.5	0.43	0.26	0.36	0
290	0.29	0.47	0.48	0.5	0.71	0.65	0.69	0
291	0.23	0.32	0.48	0.5	0.55	0.25	0.35	0
292	0.63	0.5	0.48	0.5	0.59	0.85	0.86	0
293	0.17	0.38	0.48	0.5	0.45	0.42	0.5	0
294	0.72	0.42	0.48	0.5	0.65	0.77	0.79	1
295	0.57	0.38	0.48	0.5	0.06	0.49	0.33	1
296	0.77	0.55	0.48	0.5	0.51	0.78	0.74	1
