	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
135	0.7	0.61	0.48	0.5	0.56	0.52	0.43	1
136	0.66	0.86	0.48	0.5	0.34	0.41	0.36	1
137	0.73	0.78	0.48	0.5	0.58	0.51	0.31	1
138	0.65	0.57	0.48	0.5	0.47	0.47	0.51	1
139	0.72	0.86	0.48	0.5	0.17	0.55	0.21	1
140	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
141	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
142	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
143	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
144	0.23	0.32	0.48	0.5	0.55	0.25	0.35	0
145	0.67	0.39	0.48	0.5	0.36	0.38	0.46	0
146	0.29	0.28	0.48	0.5	0.44	0.23	0.34	0
147	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
148	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
149	0.42	0.4	0.48	0.5	0.56	0.18	0.3	0
150	0.42	0.24	0.48	0.5	0.57	0.27	0.37	0
151	0.25	0.48	0.48	0.5	0.44	0.17	0.29	0
152	0.39	0.32	0.48	0.5	0.46	0.24	0.35	0
153	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
154	0.22	0.43	0.48	0.5	0.48	0.16	0.28	0
155	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
156	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
157	0.44	0.27	0.48	0.5	0.55	0.52	0.58	0
158	0.23	0.4	0.48	0.5	0.39	0.28	0.38	0
159	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
160	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
161	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
162	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
163	0.3	0.16	0.48	0.5	0.56	0.11	0.23	0
164	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
165	0.29	0.37	0.48	0.5	0.48	0.44	0.52	0
166	0.25	0.4	0.48	0.5	0.47	0.33	0.42	0
167	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
168	0.43	0.37	0.48	0.5	0.53	0.35	0.44	0
169	0.74	0.49	0.48	0.5	0.42	0.54	0.36	1
170	0.7	0.61	0.48	0.5	0.56	0.52	0.43	1
171	0.66	0.86	0.48	0.5	0.34	0.41	0.36	1
172	0.73	0.78	0.48	0.5	0.58	0.51	0.31	1
173	0.65	0.57	0.48	0.5	0.47	0.47	0.51	1
174	0.72	0.86	0.48	0.5	0.17	0.55	0.21	1
175	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
176	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
177	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
178	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
179	0.23	0.32	0.48	0.5	0.55	0.25	0.35	0
180	0.67	0.39	0.48	0.5	0.36	0.38	0.46	0
181	0.29	0.28	0.48	0.5	0.44	0.23	0.34	0
182	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
183	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
184	0.42	0.4	0.48	0.5	0.56	0.18	0.3	0
185	0.42	0.24	0.48	0.5	0.57	0.27	0.37	0
186	0.25	0.48	0.48	0.5	0.44	0.17	0.29	0
187	0.39	0.32	0.48	0.5	0.46	0.24	0.35	0
188	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
189	0.22	0.43	0.48	0.5	0.48	0.16	0.28	0
190	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
191	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
192	0.44	0.27	0.48	0.5	0.55	0.52	0.58	0
193	0.23	0.4	0.48	0.5	0.39	0.28	0.38	0
194	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
195	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
196	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
197	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
198	0.3	0.16	0.48	0.5	0.56	0.11	0.23	0
199	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
200	0.29	0.37	0.48	0.5	0.48	0.44	0.52	0
201	0.25	0.4	0.48	0.5	0.47	0.33	0.42	0
202	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
203	0.43	0.37	0.48	0.5	0.53	0.35	0.44	0
204	0.74	0.49	0.48	0.5	0.42	0.54	0.36	1
205	0.7	0.61	0.48	0.5	0.56	0.52	0.43	1
206	0.66	0.86	0.48	0.5	0.34	0.41	0.36	1
207	0.73	0.78	0.48	0.5	0.58	0.51	0.31	1
208	0.65	0.57	0.48	0.5	0.47	0.47	0.51	1
209	0.72	0.86	0.48	0.5	0.17	0.55	0.21	1
210	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
211	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
212	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
213	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
214	0.23	0.32	0.48	0.5	0.55	0.25	0.35	0
215	0.67	0.39	0.48	0.5	0.36	0.38	0.46	0
216	0.29	0.28	0.48	0.5	0.44	0.23	0.34	0
217	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
218	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
219	0.42	0.4	0.48	0.5	0.56	0.18	0.3	0
220	0.42	0.24	0.48	0.5	0.57	0.27	0.37	0
221	0.25	0.48	0.48	0.5	0.44	0.17	0.29	0
222	0.39	0.32	0.48	0.5	0.46	0.24	0.35	0
223	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
224	0.22	0.43	0.48	0.5	0.48	0.16	0.28	0
225	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
226	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
227	0.44	0.27	0.48	0.5	0.55	0.52	0.58	0
228	0.23	0.4	0.48	0.5	0.39	0.28	0.38	0
229	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
230	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
231	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
232	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
233	0.3	0.16	0.48	0.5	0.56	0.11	0.23	0
234	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
235	0.29	0.37	0.48	0.5	0.48	0.44	0.52	0
236	0.25	0.4	0.48	0.5	0.47	0.33	0.42	0
237	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
238	0.43	0.37	0.48	0.5	0.53	0.35	0.44	0
239	0.74	0.49	0.48	0.5	0.42	0.54	0.36	1
240	0.7	0.61	0.48	0.5	0.56	0.52	0.43	1
241	0.66	0.86	0.48	0.5	0.34	0.41	0.36	1
242	0.73	0.78	0.48	0.5	0.58	0.51	0.31	1
243	0.65	0.57	0.48	0.5	0.47	0.47	0.51	1
244	0.72	0.86	0.48	0.5	0.17	0.55	0.21	1
245	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
246	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
247	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
248	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
249	0.23	0.32	0.48	0.5	0.55	0.25	0.35	0
250	0.67	0.39	0.48	0.5	0.36	0.38	0.46	0
251	0.29	0.28	0.48	0.5	0.44	0.23	0.34	0
252	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
253	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
254	0.42	0.4	0.48	0.5	0.56	0.18	0.3	0
255	0.42	0.24	0.48	0.5	0.57	0.27	0.37	0
256	0.25	0.48	0.48	0.5	0.44	0.17	0.29	0
257	0.39	0.32	0.48	0.5	0.46	0.24	0.35	0
258	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
259	0.22	0.43	0.48	0.5	0.48	0.16	0.28	0
260	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
261	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
262	0.44	0.27	0.48	0.5	0.55	0.52	0.58	0
263	0.23	0.4	0.48	0.5	0.39	0.28	0.38	0
264	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
265	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
266	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
267	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
268	0.3	0.16	0.48	0.5	0.56	0.11	0.23	0
269	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
270	0.29	0.37	0.48	0.5	0.48	0.44	0.52	0
271	0.25	0.4	0.48	0.5	0.47	0.33	0.42	0
272	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
273	0.43	0.37	0.48	0.5	0.53	0.35	0.44	0
274	0.74	0.49	0.48	0.5	0.42	0.54	0.36	1
275	0.7	0.61	0.48	0.5	0.56	0.52	0.43	1
276	0.66	0.86	0.48	0.5	0.34	0.41	0.36	1
277	0.73	0.78	0.48	0.5	0.58	0.51	0.31	1
278	0.65	0.57	0.48	0.5	0.47	0.47	0.51	1
279	0.72	0.86	0.48	0.5	0.17	0.55	0.21	1
280	0.49	0.29	0.48	0.5	0.56	0.24	0.35	0
281	0.07	0.4	0.48	0.5	0.54	0.35	0.44	0
282	0.56	0.4	0.48	0.5	0.49	0.37	0.46	0
283	0.59	0.49	0.48	0.5	0.52	0.45	0.36	0
284	0.23	0.32	0.48	0.5	0.55	0.25	0.35	0
285	0.67	0.39	0.48	0.5	0.36	0.38	0.46	0
286	0.29	0.28	0.48	0.5	0.44	0.23	0.34	0
287	0.21	0.34	0.48	0.5	0.51	0.28	0.39	0
288	0.2	0.44	0.48	0.5	0.46	0.51	0.57	0
289	0.42	0.4	0.48	0.5	0.56	0.18	0.3	0
290	0.42	0.24	0.48	0.5	0.57	0.27	0.37	0
291	0.25	0.48	0.48	0.5	0.44	0.17	0.29	0
292	0.39	0.32	0.48	0.5	0.46	0.24	0.35	0
293	0.51	0.5	0.48	0.5	0.46	0.32	0.35	0
294	0.22	0.43	0.48	0.5	0.48	0.16	0.28	0
295	0.25	0.4	0.48	0.5	0.46	0.44	0.52	0
296	0.34	0.45	0.48	0.5	0.38	0.24	0.35	0
297	0.44	0.27	0.48	0.5	0.55	0.52	0.58	0
298	0.23	0.4	0.48	0.5	0.39	0.28	0.38	0
299	0.41	0.57	0.48	0.5	0.39	0.21	0.32	0
300	0.4	0.45	0.48	0.5	0.38	0.22	0.0	0
301	0.31	0.23	0.48	0.5	0.73	0.05	0.14	0
302	0.51	0.54	0.48	0.5	0.41	0.34	0.43	0
303	0.3	0.16	0.48	0.5	0.56	0.11	0.23	0
304	0.36	0.39	0.48	0.5	0.48	0.22	0.23	0
305	0.29	0.37	0.48	0.5	0.48	0.44	0.52	0
306	0.25	0.4	0.48	0.5	0.47	0.33	0.42	0
307	0.21	0.51	0.48	0.5	0.5	0.32	0.41	0
308	0.43	0.37	0.48	0.5	0.53	0.35	0.44	0
309	0.74	0.49	0.48	0.5	0.42	0.54	0.36	1
310	0.7	0.61	0.48	0.5	0.56	0.52	0.43	1
311	0.66	0.86	0.48	0.5	0.34	0.41	0.36	1
312	0.73	0.78	0.48	0.5	0.58	0.51	0.31	1
313	0.65	0.57	0.48	0.5	0.47	0.47	0.51	1
314	0.72	0.86	0.48	0.5	0.17	0.55	0.21	1
