	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
35	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
36	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
37	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
38	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
39	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
40	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
41	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
42	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
43	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
44	0.57	0.54	0.48	0.5	0.37	0.28	0.33	0
45	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
46	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
47	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
48	0.24	0.57	0.48	0.5	0.63	0.34	0.43	0
49	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
50	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
51	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
52	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
53	0.44	0.49	0.48	0.5	0.39	0.38	0.4	0
54	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
55	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
56	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
57	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
58	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
59	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
60	0.38	0.3	0.48	0.5	0.43	0.29	0.39	0
61	0.38	0.44	0.48	0.5	0.43	0.2	0.31	0
62	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
63	0.7	0.64	0.48	0.5	0.47	0.51	0.47	1
64	0.63	0.57	0.48	0.5	0.49	0.7	0.2	1
65	0.74	0.82	0.48	0.5	0.49	0.49	0.41	1
66	0.63	0.86	0.48	0.5	0.39	0.47	0.34	1
67	0.63	0.83	0.48	0.5	0.4	0.39	0.19	1
68	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
69	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
70	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
71	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
72	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
73	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
74	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
75	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
76	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
77	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
78	0.57	0.54	0.48	0.5	0.37	0.28	0.33	0
79	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
80	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
81	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
82	0.24	0.57	0.48	0.5	0.63	0.34	0.43	0
83	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
84	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
85	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
86	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
87	0.44	0.49	0.48	0.5	0.39	0.38	0.4	0
88	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
89	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
90	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
91	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
92	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
93	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
94	0.38	0.3	0.48	0.5	0.43	0.29	0.39	0
95	0.38	0.44	0.48	0.5	0.43	0.2	0.31	0
96	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
97	0.7	0.64	0.48	0.5	0.47	0.51	0.47	1
98	0.63	0.57	0.48	0.5	0.49	0.7	0.2	1
99	0.74	0.82	0.48	0.5	0.49	0.49	0.41	1
100	0.63	0.86	0.48	0.5	0.39	0.47	0.34	1
101	0.63	0.83	0.48	0.5	0.4	0.39	0.19	1
102	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
103	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
104	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
105	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
106	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
107	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
108	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
109	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
110	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
111	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
112	0.57	0.54	0.48	0.5	0.37	0.28	0.33	0
113	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
114	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
115	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
116	0.24	0.57	0.48	0.5	0.63	0.34	0.43	0
117	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
118	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
119	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
120	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
121	0.44	0.49	0.48	0.5	0.39	0.38	0.4	0
122	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
123	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
124	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
125	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
126	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
127	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
128	0.38	0.3	0.48	0.5	0.43	0.29	0.39	0
129	0.38	0.44	0.48	0.5	0.43	0.2	0.31	0
130	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
131	0.7	0.64	0.48	0.5	0.47	0.51	0.47	1
132	0.63	0.57	0.48	0.5	0.49	0.7	0.2	1
133	0.74	0.82	0.48	0.5	0.49	0.49	0.41	1
134	0.63	0.86	0.48	0.5	0.39	0.47	0.34	1
135	0.63	0.83	0.48	0.5	0.4	0.39	0.19	1
136	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
137	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
138	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
139	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
140	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
141	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
142	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
143	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
144	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
145	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
146	0.57	0.54	0.48	0.5	0.37	0.28	0.33	0
147	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
148	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
149	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
150	0.24	0.57	0.48	0.5	0.63	0.34	0.43	0
151	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
152	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
153	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
154	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
155	0.44	0.49	0.48	0.5	0.39	0.38	0.4	0
156	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
157	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
158	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
159	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
160	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
161	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
162	0.38	0.3	0.48	0.5	0.43	0.29	0.39	0
163	0.38	0.44	0.48	0.5	0.43	0.2	0.31	0
164	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
165	0.7	0.64	0.48	0.5	0.47	0.51	0.47	1
166	0.63	0.57	0.48	0.5	0.49	0.7	0.2	1
167	0.74	0.82	0.48	0.5	0.49	0.49	0.41	1
168	0.63	0.86	0.48	0.5	0.39	0.47	0.34	1
169	0.63	0.83	0.48	0.5	0.4	0.39	0.19	1
170	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
171	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
172	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
173	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
174	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
175	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
176	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
177	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
178	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
179	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
180	0.57	0.54	0.48	0.5	0.37	0.28	0.33	0
181	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
182	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
183	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
184	0.24	0.57	0.48	0.5	0.63	0.34	0.43	0
185	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
186	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
187	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
188	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
189	0.44	0.49	0.48	0.5	0.39	0.38	0.4	0
190	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
191	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
192	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
193	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
194	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
195	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
196	0.38	0.3	0.48	0.5	0.43	0.29	0.39	0
197	0.38	0.44	0.48	0.5	0.43	0.2	0.31	0
198	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
199	0.7	0.64	0.48	0.5	0.47	0.51	0.47	1
200	0.63	0.57	0.48	0.5	0.49	0.7	0.2	1
201	0.74	0.82	0.48	0.5	0.49	0.49	0.41	1
202	0.63	0.86	0.48	0.5	0.39	0.47	0.34	1
203	0.63	0.83	0.48	0.5	0.4	0.39	0.19	1
204	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
205	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
206	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
207	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
208	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
209	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
210	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
211	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
212	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
213	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
214	0.57	0.54	0.48	0.5	0.37	0.28	0.33	0
215	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
216	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
217	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
218	0.24	0.57	0.48	0.5	0.63	0.34	0.43	0
219	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
220	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
221	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
222	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
223	0.44	0.49	0.48	0.5	0.39	0.38	0.4	0
224	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
225	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
226	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
227	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
228	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
229	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
230	0.38	0.3	0.48	0.5	0.43	0.29	0.39	0
231	0.38	0.44	0.48	0.5	0.43	0.2	0.31	0
232	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
233	0.7	0.64	0.48	0.5	0.47	0.51	0.47	1
234	0.63	0.57	0.48	0.5	0.49	0.7	0.2	1
235	0.74	0.82	0.48	0.5	0.49	0.49	0.41	1
236	0.63	0.86	0.48	0.5	0.39	0.47	0.34	1
237	0.63	0.83	0.48	0.5	0.4	0.39	0.19	1
238	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
239	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
240	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
241	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
242	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
243	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
244	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
245	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
246	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
247	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
248	0.57	0.54	0.48	0.5	0.37	0.28	0.33	0
249	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
250	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
251	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
252	0.24	0.57	0.48	0.5	0.63	0.34	0.43	0
253	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
254	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
255	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
256	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
257	0.44	0.49	0.48	0.5	0.39	0.38	0.4	0
258	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
259	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
260	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
261	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
262	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
263	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
264	0.38	0.3	0.48	0.5	0.43	0.29	0.39	0
265	0.38	0.44	0.48	0.5	0.43	0.2	0.31	0
266	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
267	0.7	0.64	0.48	0.5	0.47	0.51	0.47	1
268	0.63	0.57	0.48	0.5	0.49	0.7	0.2	1
269	0.74	0.82	0.48	0.5	0.49	0.49	0.41	1
270	0.63	0.86	0.48	0.5	0.39	0.47	0.34	1
271	0.63	0.83	0.48	0.5	0.4	0.39	0.19	1
272	0.52	0.44	0.48	0.5	0.37	0.36	0.42	0
273	0.5	0.51	0.48	0.5	0.27	0.23	0.34	0
274	0.53	0.42	0.48	0.5	0.16	0.29	0.39	0
275	0.34	0.46	0.48	0.5	0.52	0.35	0.44	0
276	0.4	0.42	0.48	0.5	0.37	0.27	0.27	0
277	0.41	0.43	0.48	0.5	0.5	0.24	0.25	0
278	0.3	0.45	0.48	0.5	0.36	0.21	0.32	0
279	0.31	0.47	0.48	0.5	0.29	0.28	0.39	0
280	0.64	0.76	0.48	0.5	0.45	0.35	0.38	0
281	0.35	0.37	0.48	0.5	0.3	0.34	0.43	0
282	0.57	0.54	0.48	0.5	0.37	0.28	0.33	0
283	0.65	0.55	0.48	0.5	0.34	0.37	0.28	0
284	0.51	0.46	0.48	0.5	0.58	0.31	0.41	0
285	0.38	0.4	0.48	0.5	0.63	0.25	0.35	0
286	0.24	0.57	0.48	0.5	0.63	0.34	0.43	0
287	0.38	0.26	0.48	0.5	0.54	0.16	0.28	0
288	0.33	0.47	0.48	0.5	0.53	0.18	0.29	0
289	0.24	0.34	0.48	0.5	0.38	0.3	0.4	0
290	0.26	0.5	0.48	0.5	0.44	0.32	0.41	0
291	0.44	0.49	0.48	0.5	0.39	0.38	0.4	0
292	0.43	0.32	0.48	0.5	0.33	0.45	0.52	0
293	0.49	0.43	0.48	0.5	0.49	0.3	0.4	0
294	0.47	0.28	0.48	0.5	0.56	0.2	0.25	0
295	0.32	0.33	0.48	0.5	0.6	0.06	0.2	0
296	0.34	0.35	0.48	0.5	0.51	0.49	0.56	0
297	0.35	0.34	0.48	0.5	0.46	0.3	0.27	0
298	0.38	0.3	0.48	0.5	0.43	0.29	0.39	0
299	0.38	0.44	0.48	0.5	0.43	0.2	0.31	0
300	0.41	0.51	0.48	0.5	0.58	0.2	0.31	0
301	0.7	0.64	0.48	0.5	0.47	0.51	0.47	1
302	0.63	0.57	0.48	0.5	0.49	0.7	0.2	1
303	0.74	0.82	0.48	0.5	0.49	0.49	0.41	1
304	0.63	0.86	0.48	0.5	0.39	0.47	0.34	1
305	0.63	0.83	0.48	0.5	0.4	0.39	0.19	1
