	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
42	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
43	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
44	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
45	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
46	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
47	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
48	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
49	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
50	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
51	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
52	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
53	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
54	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
55	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
56	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
57	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
58	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
59	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
60	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
61	0.62	0.83	0.48	0.5	0.46	0.36	0.4	1
62	0.56	0.54	0.48	0.5	0.43	0.37	0.3	1
63	0.69	0.66	0.48	0.5	0.41	0.5	0.25	1
64	0.69	0.65	0.48	0.5	0.63	0.48	0.41	1
65	0.43	0.59	0.48	0.5	0.52	0.49	0.56	1
66	0.79	0.36	0.48	0.5	0.46	0.82	0.7	0
67	0.78	0.33	0.48	0.5	0.57	0.77	0.79	0
68	0.75	0.37	0.48	0.5	0.64	0.7	0.74	0
69	0.59	0.29	0.48	0.5	0.64	0.75	0.77	0
70	0.67	0.37	0.48	0.5	0.54	0.64	0.68	0
71	0.66	0.48	0.48	0.5	0.54	0.7	0.74	0
72	0.64	0.46	0.48	0.5	0.48	0.73	0.76	0
73	0.76	0.71	0.48	0.5	0.5	0.71	0.75	0
74	0.84	0.49	0.48	0.5	0.55	0.78	0.74	0
75	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
76	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
77	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
78	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
79	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
80	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
81	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
82	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
83	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
84	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
85	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
86	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
87	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
88	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
89	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
90	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
91	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
92	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
93	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
94	0.62	0.83	0.48	0.5	0.46	0.36	0.4	1
95	0.56	0.54	0.48	0.5	0.43	0.37	0.3	1
96	0.69	0.66	0.48	0.5	0.41	0.5	0.25	1
97	0.69	0.65	0.48	0.5	0.63	0.48	0.41	1
98	0.43	0.59	0.48	0.5	0.52	0.49	0.56	1
99	0.79	0.36	0.48	0.5	0.46	0.82	0.7	0
100	0.78	0.33	0.48	0.5	0.57	0.77	0.79	0
101	0.75	0.37	0.48	0.5	0.64	0.7	0.74	0
102	0.59	0.29	0.48	0.5	0.64	0.75	0.77	0
103	0.67	0.37	0.48	0.5	0.54	0.64	0.68	0
104	0.66	0.48	0.48	0.5	0.54	0.7	0.74	0
105	0.64	0.46	0.48	0.5	0.48	0.73	0.76	0
106	0.76	0.71	0.48	0.5	0.5	0.71	0.75	0
107	0.84	0.49	0.48	0.5	0.55	0.78	0.74	0
108	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
109	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
110	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
111	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
112	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
113	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
114	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
115	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
116	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
117	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
118	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
119	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
120	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
121	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
122	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
123	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
124	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
125	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
126	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
127	0.62	0.83	0.48	0.5	0.46	0.36	0.4	1
128	0.56	0.54	0.48	0.5	0.43	0.37	0.3	1
129	0.69	0.66	0.48	0.5	0.41	0.5	0.25	1
130	0.69	0.65	0.48	0.5	0.63	0.48	0.41	1
131	0.43	0.59	0.48	0.5	0.52	0.49	0.56	1
132	0.79	0.36	0.48	0.5	0.46	0.82	0.7	0
133	0.78	0.33	0.48	0.5	0.57	0.77	0.79	0
134	0.75	0.37	0.48	0.5	0.64	0.7	0.74	0
135	0.59	0.29	0.48	0.5	0.64	0.75	0.77	0
136	0.67	0.37	0.48	0.5	0.54	0.64	0.68	0
137	0.66	0.48	0.48	0.5	0.54	0.7	0.74	0
138	0.64	0.46	0.48	0.5	0.48	0.73	0.76	0
139	0.76	0.71	0.48	0.5	0.5	0.71	0.75	0
140	0.84	0.49	0.48	0.5	0.55	0.78	0.74	0
141	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
142	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
143	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
144	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
145	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
146	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
147	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
148	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
149	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
150	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
151	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
152	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
153	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
154	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
155	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
156	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
157	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
158	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
159	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
160	0.62	0.83	0.48	0.5	0.46	0.36	0.4	1
161	0.56	0.54	0.48	0.5	0.43	0.37	0.3	1
162	0.69	0.66	0.48	0.5	0.41	0.5	0.25	1
163	0.69	0.65	0.48	0.5	0.63	0.48	0.41	1
164	0.43	0.59	0.48	0.5	0.52	0.49	0.56	1
165	0.79	0.36	0.48	0.5	0.46	0.82	0.7	0
166	0.78	0.33	0.48	0.5	0.57	0.77	0.79	0
167	0.75	0.37	0.48	0.5	0.64	0.7	0.74	0
168	0.59	0.29	0.48	0.5	0.64	0.75	0.77	0
169	0.67	0.37	0.48	0.5	0.54	0.64	0.68	0
170	0.66	0.48	0.48	0.5	0.54	0.7	0.74	0
171	0.64	0.46	0.48	0.5	0.48	0.73	0.76	0
172	0.76	0.71	0.48	0.5	0.5	0.71	0.75	0
173	0.84	0.49	0.48	0.5	0.55	0.78	0.74	0
174	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
175	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
176	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
177	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
178	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
179	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
180	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
181	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
182	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
183	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
184	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
185	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
186	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
187	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
188	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
189	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
190	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
191	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
192	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
193	0.62	0.83	0.48	0.5	0.46	0.36	0.4	1
194	0.56	0.54	0.48	0.5	0.43	0.37	0.3	1
195	0.69	0.66	0.48	0.5	0.41	0.5	0.25	1
196	0.69	0.65	0.48	0.5	0.63	0.48	0.41	1
197	0.43	0.59	0.48	0.5	0.52	0.49	0.56	1
198	0.79	0.36	0.48	0.5	0.46	0.82	0.7	0
199	0.78	0.33	0.48	0.5	0.57	0.77	0.79	0
200	0.75	0.37	0.48	0.5	0.64	0.7	0.74	0
201	0.59	0.29	0.48	0.5	0.64	0.75	0.77	0
202	0.67	0.37	0.48	0.5	0.54	0.64	0.68	0
203	0.66	0.48	0.48	0.5	0.54	0.7	0.74	0
204	0.64	0.46	0.48	0.5	0.48	0.73	0.76	0
205	0.76	0.71	0.48	0.5	0.5	0.71	0.75	0
206	0.84	0.49	0.48	0.5	0.55	0.78	0.74	0
207	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
208	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
209	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
210	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
211	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
212	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
213	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
214	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
215	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
216	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
217	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
218	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
219	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
220	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
221	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
222	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
223	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
224	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
225	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
226	0.62	0.83	0.48	0.5	0.46	0.36	0.4	1
227	0.56	0.54	0.48	0.5	0.43	0.37	0.3	1
228	0.69	0.66	0.48	0.5	0.41	0.5	0.25	1
229	0.69	0.65	0.48	0.5	0.63	0.48	0.41	1
230	0.43	0.59	0.48	0.5	0.52	0.49	0.56	1
231	0.79	0.36	0.48	0.5	0.46	0.82	0.7	0
232	0.78	0.33	0.48	0.5	0.57	0.77	0.79	0
233	0.75	0.37	0.48	0.5	0.64	0.7	0.74	0
234	0.59	0.29	0.48	0.5	0.64	0.75	0.77	0
235	0.67	0.37	0.48	0.5	0.54	0.64	0.68	0
236	0.66	0.48	0.48	0.5	0.54	0.7	0.74	0
237	0.64	0.46	0.48	0.5	0.48	0.73	0.76	0
238	0.76	0.71	0.48	0.5	0.5	0.71	0.75	0
239	0.84	0.49	0.48	0.5	0.55	0.78	0.74	0
240	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
241	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
242	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
243	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
244	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
245	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
246	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
247	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
248	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
249	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
250	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
251	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
252	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
253	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
254	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
255	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
256	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
257	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
258	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
259	0.62	0.83	0.48	0.5	0.46	0.36	0.4	1
260	0.56	0.54	0.48	0.5	0.43	0.37	0.3	1
261	0.69	0.66	0.48	0.5	0.41	0.5	0.25	1
262	0.69	0.65	0.48	0.5	0.63	0.48	0.41	1
263	0.43	0.59	0.48	0.5	0.52	0.49	0.56	1
264	0.79	0.36	0.48	0.5	0.46	0.82	0.7	0
265	0.78	0.33	0.48	0.5	0.57	0.77	0.79	0
266	0.75	0.37	0.48	0.5	0.64	0.7	0.74	0
267	0.59	0.29	0.48	0.5	0.64	0.75	0.77	0
268	0.67	0.37	0.48	0.5	0.54	0.64	0.68	0
269	0.66	0.48	0.48	0.5	0.54	0.7	0.74	0
270	0.64	0.46	0.48	0.5	0.48	0.73	0.76	0
271	0.76	0.71	0.48	0.5	0.5	0.71	0.75	0
272	0.84	0.49	0.48	0.5	0.55	0.78	0.74	0
273	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
274	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
275	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
276	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
277	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
278	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
279	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
280	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
281	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
282	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
283	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
284	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
285	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
286	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
287	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
288	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
289	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
290	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
291	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
292	0.62	0.83	0.48	0.5	0.46	0.36	0.4	1
293	0.56	0.54	0.48	0.5	0.43	0.37	0.3	1
294	0.69	0.66	0.48	0.5	0.41	0.5	0.25	1
295	0.69	0.65	0.48	0.5	0.63	0.48	0.41	1
296	0.43	0.59	0.48	0.5	0.52	0.49	0.56	1
