	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
93	0.22	0.36	0.48	0.5	0.35	0.39	0.47	0
94	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
95	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
96	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
97	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
98	0.4	0.35	0.48	0.5	0.45	0.33	0.42	0
99	0.67	0.7	0.48	0.5	0.46	0.45	0.33	1
100	0.67	0.81	0.48	0.5	0.54	0.49	0.23	1
101	0.67	0.61	0.48	0.5	0.51	0.37	0.38	1
102	0.63	1.0	0.48	0.5	0.35	0.51	0.49	1
103	0.57	0.59	0.48	0.5	0.39	0.47	0.33	1
104	0.71	0.71	0.48	0.5	0.4	0.54	0.39	1
105	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
106	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
107	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
108	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
109	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
110	0.24	0.35	0.48	0.5	0.31	0.19	0.31	0
111	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
112	0.29	0.52	0.48	0.5	0.42	0.29	0.39	0
113	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
114	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
115	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
116	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
117	0.3	0.37	0.48	0.5	0.59	0.41	0.49	0
118	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
119	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
120	0.61	0.45	0.48	0.5	0.48	0.35	0.41	0
121	0.17	0.38	0.48	0.5	0.45	0.42	0.5	0
122	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
123	0.43	0.4	0.48	0.5	0.39	0.28	0.39	0
124	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
125	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
126	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
127	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
128	0.22	0.36	0.48	0.5	0.35	0.39	0.47	0
129	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
130	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
131	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
132	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
133	0.4	0.35	0.48	0.5	0.45	0.33	0.42	0
134	0.67	0.7	0.48	0.5	0.46	0.45	0.33	1
135	0.67	0.81	0.48	0.5	0.54	0.49	0.23	1
136	0.67	0.61	0.48	0.5	0.51	0.37	0.38	1
137	0.63	1.0	0.48	0.5	0.35	0.51	0.49	1
138	0.57	0.59	0.48	0.5	0.39	0.47	0.33	1
139	0.71	0.71	0.48	0.5	0.4	0.54	0.39	1
140	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
141	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
142	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
143	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
144	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
145	0.24	0.35	0.48	0.5	0.31	0.19	0.31	0
146	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
147	0.29	0.52	0.48	0.5	0.42	0.29	0.39	0
148	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
149	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
150	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
151	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
152	0.3	0.37	0.48	0.5	0.59	0.41	0.49	0
153	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
154	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
155	0.61	0.45	0.48	0.5	0.48	0.35	0.41	0
156	0.17	0.38	0.48	0.5	0.45	0.42	0.5	0
157	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
158	0.43	0.4	0.48	0.5	0.39	0.28	0.39	0
159	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
160	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
161	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
162	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
163	0.22	0.36	0.48	0.5	0.35	0.39	0.47	0
164	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
165	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
166	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
167	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
168	0.4	0.35	0.48	0.5	0.45	0.33	0.42	0
169	0.67	0.7	0.48	0.5	0.46	0.45	0.33	1
170	0.67	0.81	0.48	0.5	0.54	0.49	0.23	1
171	0.67	0.61	0.48	0.5	0.51	0.37	0.38	1
172	0.63	1.0	0.48	0.5	0.35	0.51	0.49	1
173	0.57	0.59	0.48	0.5	0.39	0.47	0.33	1
174	0.71	0.71	0.48	0.5	0.4	0.54	0.39	1
175	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
176	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
177	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
178	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
179	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
180	0.24	0.35	0.48	0.5	0.31	0.19	0.31	0
181	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
182	0.29	0.52	0.48	0.5	0.42	0.29	0.39	0
183	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
184	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
185	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
186	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
187	0.3	0.37	0.48	0.5	0.59	0.41	0.49	0
188	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
189	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
190	0.61	0.45	0.48	0.5	0.48	0.35	0.41	0
191	0.17	0.38	0.48	0.5	0.45	0.42	0.5	0
192	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
193	0.43	0.4	0.48	0.5	0.39	0.28	0.39	0
194	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
195	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
196	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
197	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
198	0.22	0.36	0.48	0.5	0.35	0.39	0.47	0
199	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
200	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
201	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
202	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
203	0.4	0.35	0.48	0.5	0.45	0.33	0.42	0
204	0.67	0.7	0.48	0.5	0.46	0.45	0.33	1
205	0.67	0.81	0.48	0.5	0.54	0.49	0.23	1
206	0.67	0.61	0.48	0.5	0.51	0.37	0.38	1
207	0.63	1.0	0.48	0.5	0.35	0.51	0.49	1
208	0.57	0.59	0.48	0.5	0.39	0.47	0.33	1
209	0.71	0.71	0.48	0.5	0.4	0.54	0.39	1
210	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
211	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
212	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
213	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
214	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
215	0.24	0.35	0.48	0.5	0.31	0.19	0.31	0
216	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
217	0.29	0.52	0.48	0.5	0.42	0.29	0.39	0
218	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
219	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
220	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
221	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
222	0.3	0.37	0.48	0.5	0.59	0.41	0.49	0
223	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
224	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
225	0.61	0.45	0.48	0.5	0.48	0.35	0.41	0
226	0.17	0.38	0.48	0.5	0.45	0.42	0.5	0
227	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
228	0.43	0.4	0.48	0.5	0.39	0.28	0.39	0
229	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
230	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
231	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
232	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
233	0.22	0.36	0.48	0.5	0.35	0.39	0.47	0
234	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
235	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
236	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
237	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
238	0.4	0.35	0.48	0.5	0.45	0.33	0.42	0
239	0.67	0.7	0.48	0.5	0.46	0.45	0.33	1
240	0.67	0.81	0.48	0.5	0.54	0.49	0.23	1
241	0.67	0.61	0.48	0.5	0.51	0.37	0.38	1
242	0.63	1.0	0.48	0.5	0.35	0.51	0.49	1
243	0.57	0.59	0.48	0.5	0.39	0.47	0.33	1
244	0.71	0.71	0.48	0.5	0.4	0.54	0.39	1
245	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
246	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
247	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
248	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
249	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
250	0.24	0.35	0.48	0.5	0.31	0.19	0.31	0
251	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
252	0.29	0.52	0.48	0.5	0.42	0.29	0.39	0
253	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
254	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
255	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
256	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
257	0.3	0.37	0.48	0.5	0.59	0.41	0.49	0
258	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
259	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
260	0.61	0.45	0.48	0.5	0.48	0.35	0.41	0
261	0.17	0.38	0.48	0.5	0.45	0.42	0.5	0
262	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
263	0.43	0.4	0.48	0.5	0.39	0.28	0.39	0
264	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
265	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
266	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
267	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
268	0.22	0.36	0.48	0.5	0.35	0.39	0.47	0
269	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
270	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
271	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
272	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
273	0.4	0.35	0.48	0.5	0.45	0.33	0.42	0
274	0.67	0.7	0.48	0.5	0.46	0.45	0.33	1
275	0.67	0.81	0.48	0.5	0.54	0.49	0.23	1
276	0.67	0.61	0.48	0.5	0.51	0.37	0.38	1
277	0.63	1.0	0.48	0.5	0.35	0.51	0.49	1
278	0.57	0.59	0.48	0.5	0.39	0.47	0.33	1
279	0.71	0.71	0.48	0.5	0.4	0.54	0.39	1
280	0.43	0.39	0.48	0.5	0.47	0.31	0.41	0
281	0.53	0.38	0.48	0.5	0.44	0.26	0.36	0
282	0.34	0.33	0.48	0.5	0.38	0.35	0.44	0
283	0.56	0.51	0.48	0.5	0.34	0.37	0.46	0
284	0.4	0.29	0.48	0.5	0.42	0.35	0.44	0
285	0.24	0.35	0.48	0.5	0.31	0.19	0.31	0
286	0.36	0.54	0.48	0.5	0.41	0.38	0.46	0
287	0.29	0.52	0.48	0.5	0.42	0.29	0.39	0
288	0.65	0.47	0.48	0.5	0.59	0.3	0.4	0
289	0.32	0.42	0.48	0.5	0.35	0.28	0.38	0
290	0.38	0.46	0.48	0.5	0.48	0.22	0.29	0
291	0.33	0.45	0.48	0.5	0.52	0.32	0.41	0
292	0.3	0.37	0.48	0.5	0.59	0.41	0.49	0
293	0.4	0.5	0.48	0.5	0.45	0.39	0.47	0
294	0.28	0.38	0.48	0.5	0.5	0.33	0.42	0
295	0.61	0.45	0.48	0.5	0.48	0.35	0.41	0
296	0.17	0.38	0.48	0.5	0.45	0.42	0.5	0
297	0.44	0.35	0.48	0.5	0.55	0.55	0.61	0
298	0.43	0.4	0.48	0.5	0.39	0.28	0.39	0
299	0.42	0.35	0.48	0.5	0.58	0.15	0.27	0
300	0.23	0.33	0.48	0.5	0.43	0.33	0.43	0
301	0.37	0.52	0.48	0.5	0.42	0.42	0.36	0
302	0.29	0.3	0.48	0.5	0.45	0.03	0.17	0
303	0.22	0.36	0.48	0.5	0.35	0.39	0.47	0
304	0.23	0.58	0.48	0.5	0.37	0.53	0.59	0
305	0.47	0.47	0.48	0.5	0.22	0.16	0.26	0
306	0.54	0.47	0.48	0.5	0.28	0.33	0.42	0
307	0.51	0.37	0.48	0.5	0.35	0.36	0.45	0
308	0.4	0.35	0.48	0.5	0.45	0.33	0.42	0
309	0.67	0.7	0.48	0.5	0.46	0.45	0.33	1
310	0.67	0.81	0.48	0.5	0.54	0.49	0.23	1
311	0.67	0.61	0.48	0.5	0.51	0.37	0.38	1
312	0.63	1.0	0.48	0.5	0.35	0.51	0.49	1
313	0.57	0.59	0.48	0.5	0.39	0.47	0.33	1
314	0.71	0.71	0.48	0.5	0.4	0.54	0.39	1
