	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
77	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
78	0.74	0.78	0.48	0.5	0.75	0.54	0.15	0
79	0.68	0.76	0.48	0.5	0.84	0.45	0.27	0
80	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
81	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
82	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
83	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
84	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
85	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
86	0.63	0.49	0.48	0.5	0.79	0.45	0.28	0
87	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
88	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
89	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
90	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
91	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
92	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
93	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
94	0.74	0.56	0.48	0.5	0.47	0.68	0.3	1
95	0.71	0.57	0.48	0.5	0.48	0.35	0.32	1
96	0.61	0.6	0.48	0.5	0.44	0.39	0.38	1
97	0.59	0.61	0.48	0.5	0.42	0.42	0.37	1
98	0.74	0.74	0.48	0.5	0.31	0.53	0.52	1
99	0.79	0.54	0.48	0.5	0.5	0.66	0.68	0
100	0.57	0.38	0.48	0.5	0.06	0.49	0.33	0
101	0.78	0.44	0.48	0.5	0.45	0.73	0.68	0
102	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
103	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
104	0.67	0.88	0.48	0.5	0.73	0.5	0.25	0
105	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
106	0.67	0.84	0.48	0.5	0.74	0.54	0.37	0
107	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
108	0.73	0.84	0.48	0.5	0.86	0.58	0.29	0
109	0.75	0.76	0.48	0.5	0.83	0.57	0.3	0
110	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
111	0.74	0.78	0.48	0.5	0.75	0.54	0.15	0
112	0.68	0.76	0.48	0.5	0.84	0.45	0.27	0
113	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
114	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
115	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
116	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
117	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
118	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
119	0.63	0.49	0.48	0.5	0.79	0.45	0.28	0
120	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
121	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
122	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
123	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
124	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
125	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
126	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
127	0.74	0.56	0.48	0.5	0.47	0.68	0.3	1
128	0.71	0.57	0.48	0.5	0.48	0.35	0.32	1
129	0.61	0.6	0.48	0.5	0.44	0.39	0.38	1
130	0.59	0.61	0.48	0.5	0.42	0.42	0.37	1
131	0.74	0.74	0.48	0.5	0.31	0.53	0.52	1
132	0.79	0.54	0.48	0.5	0.5	0.66	0.68	0
133	0.57	0.38	0.48	0.5	0.06	0.49	0.33	0
134	0.78	0.44	0.48	0.5	0.45	0.73	0.68	0
135	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
136	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
137	0.67	0.88	0.48	0.5	0.73	0.5	0.25	0
138	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
139	0.67	0.84	0.48	0.5	0.74	0.54	0.37	0
140	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
141	0.73	0.84	0.48	0.5	0.86	0.58	0.29	0
142	0.75	0.76	0.48	0.5	0.83	0.57	0.3	0
143	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
144	0.74	0.78	0.48	0.5	0.75	0.54	0.15	0
145	0.68	0.76	0.48	0.5	0.84	0.45	0.27	0
146	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
147	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
148	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
149	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
150	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
151	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
152	0.63	0.49	0.48	0.5	0.79	0.45	0.28	0
153	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
154	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
155	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
156	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
157	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
158	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
159	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
160	0.74	0.56	0.48	0.5	0.47	0.68	0.3	1
161	0.71	0.57	0.48	0.5	0.48	0.35	0.32	1
162	0.61	0.6	0.48	0.5	0.44	0.39	0.38	1
163	0.59	0.61	0.48	0.5	0.42	0.42	0.37	1
164	0.74	0.74	0.48	0.5	0.31	0.53	0.52	1
165	0.79	0.54	0.48	0.5	0.5	0.66	0.68	0
166	0.57	0.38	0.48	0.5	0.06	0.49	0.33	0
167	0.78	0.44	0.48	0.5	0.45	0.73	0.68	0
168	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
169	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
170	0.67	0.88	0.48	0.5	0.73	0.5	0.25	0
171	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
172	0.67	0.84	0.48	0.5	0.74	0.54	0.37	0
173	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
174	0.73	0.84	0.48	0.5	0.86	0.58	0.29	0
175	0.75	0.76	0.48	0.5	0.83	0.57	0.3	0
176	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
177	0.74	0.78	0.48	0.5	0.75	0.54	0.15	0
178	0.68	0.76	0.48	0.5	0.84	0.45	0.27	0
179	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
180	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
181	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
182	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
183	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
184	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
185	0.63	0.49	0.48	0.5	0.79	0.45	0.28	0
186	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
187	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
188	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
189	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
190	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
191	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
192	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
193	0.74	0.56	0.48	0.5	0.47	0.68	0.3	1
194	0.71	0.57	0.48	0.5	0.48	0.35	0.32	1
195	0.61	0.6	0.48	0.5	0.44	0.39	0.38	1
196	0.59	0.61	0.48	0.5	0.42	0.42	0.37	1
197	0.74	0.74	0.48	0.5	0.31	0.53	0.52	1
198	0.79	0.54	0.48	0.5	0.5	0.66	0.68	0
199	0.57	0.38	0.48	0.5	0.06	0.49	0.33	0
200	0.78	0.44	0.48	0.5	0.45	0.73	0.68	0
201	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
202	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
203	0.67	0.88	0.48	0.5	0.73	0.5	0.25	0
204	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
205	0.67	0.84	0.48	0.5	0.74	0.54	0.37	0
206	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
207	0.73	0.84	0.48	0.5	0.86	0.58	0.29	0
208	0.75	0.76	0.48	0.5	0.83	0.57	0.3	0
209	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
210	0.74	0.78	0.48	0.5	0.75	0.54	0.15	0
211	0.68	0.76	0.48	0.5	0.84	0.45	0.27	0
212	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
213	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
214	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
215	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
216	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
217	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
218	0.63	0.49	0.48	0.5	0.79	0.45	0.28	0
219	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
220	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
221	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
222	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
223	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
224	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
225	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
226	0.74	0.56	0.48	0.5	0.47	0.68	0.3	1
227	0.71	0.57	0.48	0.5	0.48	0.35	0.32	1
228	0.61	0.6	0.48	0.5	0.44	0.39	0.38	1
229	0.59	0.61	0.48	0.5	0.42	0.42	0.37	1
230	0.74	0.74	0.48	0.5	0.31	0.53	0.52	1
231	0.79	0.54	0.48	0.5	0.5	0.66	0.68	0
232	0.57	0.38	0.48	0.5	0.06	0.49	0.33	0
233	0.78	0.44	0.48	0.5	0.45	0.73	0.68	0
234	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
235	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
236	0.67	0.88	0.48	0.5	0.73	0.5	0.25	0
237	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
238	0.67	0.84	0.48	0.5	0.74	0.54	0.37	0
239	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
240	0.73	0.84	0.48	0.5	0.86	0.58	0.29	0
241	0.75	0.76	0.48	0.5	0.83	0.57	0.3	0
242	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
243	0.74	0.78	0.48	0.5	0.75	0.54	0.15	0
244	0.68	0.76	0.48	0.5	0.84	0.45	0.27	0
245	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
246	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
247	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
248	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
249	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
250	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
251	0.63	0.49	0.48	0.5	0.79	0.45	0.28	0
252	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
253	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
254	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
255	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
256	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
257	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
258	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
259	0.74	0.56	0.48	0.5	0.47	0.68	0.3	1
260	0.71	0.57	0.48	0.5	0.48	0.35	0.32	1
261	0.61	0.6	0.48	0.5	0.44	0.39	0.38	1
262	0.59	0.61	0.48	0.5	0.42	0.42	0.37	1
263	0.74	0.74	0.48	0.5	0.31	0.53	0.52	1
264	0.79	0.54	0.48	0.5	0.5	0.66	0.68	0
265	0.57	0.38	0.48	0.5	0.06	0.49	0.33	0
266	0.78	0.44	0.48	0.5	0.45	0.73	0.68	0
267	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
268	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
269	0.67	0.88	0.48	0.5	0.73	0.5	0.25	0
270	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
271	0.67	0.84	0.48	0.5	0.74	0.54	0.37	0
272	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
273	0.73	0.84	0.48	0.5	0.86	0.58	0.29	0
274	0.75	0.76	0.48	0.5	0.83	0.57	0.3	0
275	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
276	0.74	0.78	0.48	0.5	0.75	0.54	0.15	0
277	0.68	0.76	0.48	0.5	0.84	0.45	0.27	0
278	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
279	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
280	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
281	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
282	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
283	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
284	0.63	0.49	0.48	0.5	0.79	0.45	0.28	0
285	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
286	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
287	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
288	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
289	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
290	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
291	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
292	0.74	0.56	0.48	0.5	0.47	0.68	0.3	1
293	0.71	0.57	0.48	0.5	0.48	0.35	0.32	1
294	0.61	0.6	0.48	0.5	0.44	0.39	0.38	1
295	0.59	0.61	0.48	0.5	0.42	0.42	0.37	1
296	0.74	0.74	0.48	0.5	0.31	0.53	0.52	1
