	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
59	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
60	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
61	0.4	0.46	0.48	0.5	0.52	0.49	0.56	0
62	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
63	0.66	0.74	0.48	0.5	0.31	0.38	0.43	1
64	0.67	0.81	0.48	0.5	0.25	0.42	0.25	1
65	0.64	0.72	0.48	0.5	0.49	0.42	0.19	1
66	0.68	0.82	0.48	0.5	0.38	0.65	0.56	1
67	0.32	0.39	0.48	0.5	0.53	0.28	0.38	1
68	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
69	0.42	0.38	0.48	0.5	0.54	0.34	0.43	0
70	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
71	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
72	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
73	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
74	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
75	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
76	0.25	0.37	0.48	0.5	0.41	0.33	0.42	0
77	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
78	0.25	0.37	0.48	0.5	0.43	0.26	0.36	0
79	0.35	0.48	0.48	0.5	0.56	0.4	0.48	0
80	0.26	0.26	0.48	0.5	0.34	0.25	0.35	0
81	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
82	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
83	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
84	0.24	0.43	0.48	0.5	0.37	0.28	0.38	0
85	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
86	0.48	0.42	0.48	0.5	0.45	0.25	0.35	0
87	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
88	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
89	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
90	0.34	0.28	0.48	0.5	0.41	0.35	0.44	0
91	0.41	0.43	0.48	0.5	0.45	0.31	0.41	0
92	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
93	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
94	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
95	0.4	0.46	0.48	0.5	0.52	0.49	0.56	0
96	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
97	0.66	0.74	0.48	0.5	0.31	0.38	0.43	1
98	0.67	0.81	0.48	0.5	0.25	0.42	0.25	1
99	0.64	0.72	0.48	0.5	0.49	0.42	0.19	1
100	0.68	0.82	0.48	0.5	0.38	0.65	0.56	1
101	0.32	0.39	0.48	0.5	0.53	0.28	0.38	1
102	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
103	0.42	0.38	0.48	0.5	0.54	0.34	0.43	0
104	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
105	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
106	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
107	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
108	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
109	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
110	0.25	0.37	0.48	0.5	0.41	0.33	0.42	0
111	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
112	0.25	0.37	0.48	0.5	0.43	0.26	0.36	0
113	0.35	0.48	0.48	0.5	0.56	0.4	0.48	0
114	0.26	0.26	0.48	0.5	0.34	0.25	0.35	0
115	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
116	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
117	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
118	0.24	0.43	0.48	0.5	0.37	0.28	0.38	0
119	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
120	0.48	0.42	0.48	0.5	0.45	0.25	0.35	0
121	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
122	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
123	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
124	0.34	0.28	0.48	0.5	0.41	0.35	0.44	0
125	0.41	0.43	0.48	0.5	0.45	0.31	0.41	0
126	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
127	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
128	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
129	0.4	0.46	0.48	0.5	0.52	0.49	0.56	0
130	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
131	0.66	0.74	0.48	0.5	0.31	0.38	0.43	1
132	0.67	0.81	0.48	0.5	0.25	0.42	0.25	1
133	0.64	0.72	0.48	0.5	0.49	0.42	0.19	1
134	0.68	0.82	0.48	0.5	0.38	0.65	0.56	1
135	0.32	0.39	0.48	0.5	0.53	0.28	0.38	1
136	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
137	0.42	0.38	0.48	0.5	0.54	0.34	0.43	0
138	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
139	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
140	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
141	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
142	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
143	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
144	0.25	0.37	0.48	0.5	0.41	0.33	0.42	0
145	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
146	0.25	0.37	0.48	0.5	0.43	0.26	0.36	0
147	0.35	0.48	0.48	0.5	0.56	0.4	0.48	0
148	0.26	0.26	0.48	0.5	0.34	0.25	0.35	0
149	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
150	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
151	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
152	0.24	0.43	0.48	0.5	0.37	0.28	0.38	0
153	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
154	0.48	0.42	0.48	0.5	0.45	0.25	0.35	0
155	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
156	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
157	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
158	0.34	0.28	0.48	0.5	0.41	0.35	0.44	0
159	0.41	0.43	0.48	0.5	0.45	0.31	0.41	0
160	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
161	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
162	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
163	0.4	0.46	0.48	0.5	0.52	0.49	0.56	0
164	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
165	0.66	0.74	0.48	0.5	0.31	0.38	0.43	1
166	0.67	0.81	0.48	0.5	0.25	0.42	0.25	1
167	0.64	0.72	0.48	0.5	0.49	0.42	0.19	1
168	0.68	0.82	0.48	0.5	0.38	0.65	0.56	1
169	0.32	0.39	0.48	0.5	0.53	0.28	0.38	1
170	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
171	0.42	0.38	0.48	0.5	0.54	0.34	0.43	0
172	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
173	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
174	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
175	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
176	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
177	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
178	0.25	0.37	0.48	0.5	0.41	0.33	0.42	0
179	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
180	0.25	0.37	0.48	0.5	0.43	0.26	0.36	0
181	0.35	0.48	0.48	0.5	0.56	0.4	0.48	0
182	0.26	0.26	0.48	0.5	0.34	0.25	0.35	0
183	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
184	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
185	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
186	0.24	0.43	0.48	0.5	0.37	0.28	0.38	0
187	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
188	0.48	0.42	0.48	0.5	0.45	0.25	0.35	0
189	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
190	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
191	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
192	0.34	0.28	0.48	0.5	0.41	0.35	0.44	0
193	0.41	0.43	0.48	0.5	0.45	0.31	0.41	0
194	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
195	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
196	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
197	0.4	0.46	0.48	0.5	0.52	0.49	0.56	0
198	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
199	0.66	0.74	0.48	0.5	0.31	0.38	0.43	1
200	0.67	0.81	0.48	0.5	0.25	0.42	0.25	1
201	0.64	0.72	0.48	0.5	0.49	0.42	0.19	1
202	0.68	0.82	0.48	0.5	0.38	0.65	0.56	1
203	0.32	0.39	0.48	0.5	0.53	0.28	0.38	1
204	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
205	0.42	0.38	0.48	0.5	0.54	0.34	0.43	0
206	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
207	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
208	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
209	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
210	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
211	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
212	0.25	0.37	0.48	0.5	0.41	0.33	0.42	0
213	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
214	0.25	0.37	0.48	0.5	0.43	0.26	0.36	0
215	0.35	0.48	0.48	0.5	0.56	0.4	0.48	0
216	0.26	0.26	0.48	0.5	0.34	0.25	0.35	0
217	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
218	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
219	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
220	0.24	0.43	0.48	0.5	0.37	0.28	0.38	0
221	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
222	0.48	0.42	0.48	0.5	0.45	0.25	0.35	0
223	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
224	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
225	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
226	0.34	0.28	0.48	0.5	0.41	0.35	0.44	0
227	0.41	0.43	0.48	0.5	0.45	0.31	0.41	0
228	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
229	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
230	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
231	0.4	0.46	0.48	0.5	0.52	0.49	0.56	0
232	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
233	0.66	0.74	0.48	0.5	0.31	0.38	0.43	1
234	0.67	0.81	0.48	0.5	0.25	0.42	0.25	1
235	0.64	0.72	0.48	0.5	0.49	0.42	0.19	1
236	0.68	0.82	0.48	0.5	0.38	0.65	0.56	1
237	0.32	0.39	0.48	0.5	0.53	0.28	0.38	1
238	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
239	0.42	0.38	0.48	0.5	0.54	0.34	0.43	0
240	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
241	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
242	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
243	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
244	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
245	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
246	0.25	0.37	0.48	0.5	0.41	0.33	0.42	0
247	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
248	0.25	0.37	0.48	0.5	0.43	0.26	0.36	0
249	0.35	0.48	0.48	0.5	0.56	0.4	0.48	0
250	0.26	0.26	0.48	0.5	0.34	0.25	0.35	0
251	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
252	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
253	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
254	0.24	0.43	0.48	0.5	0.37	0.28	0.38	0
255	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
256	0.48	0.42	0.48	0.5	0.45	0.25	0.35	0
257	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
258	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
259	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
260	0.34	0.28	0.48	0.5	0.41	0.35	0.44	0
261	0.41	0.43	0.48	0.5	0.45	0.31	0.41	0
262	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
263	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
264	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
265	0.4	0.46	0.48	0.5	0.52	0.49	0.56	0
266	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
267	0.66	0.74	0.48	0.5	0.31	0.38	0.43	1
268	0.67	0.81	0.48	0.5	0.25	0.42	0.25	1
269	0.64	0.72	0.48	0.5	0.49	0.42	0.19	1
270	0.68	0.82	0.48	0.5	0.38	0.65	0.56	1
271	0.32	0.39	0.48	0.5	0.53	0.28	0.38	1
272	0.44	0.34	0.48	0.5	0.3	0.33	0.43	0
273	0.42	0.38	0.48	0.5	0.54	0.34	0.43	0
274	0.44	0.56	0.48	0.5	0.5	0.46	0.54	0
275	0.52	0.36	0.48	0.5	0.41	0.28	0.38	0
276	0.36	0.41	0.48	0.5	0.48	0.47	0.54	0
277	0.18	0.3	0.48	0.5	0.46	0.24	0.35	0
278	0.47	0.29	0.48	0.5	0.51	0.33	0.43	0
279	0.24	0.43	0.48	0.5	0.54	0.52	0.59	0
280	0.25	0.37	0.48	0.5	0.41	0.33	0.42	0
281	0.52	0.57	0.48	0.5	0.42	0.47	0.54	0
282	0.25	0.37	0.48	0.5	0.43	0.26	0.36	0
283	0.35	0.48	0.48	0.5	0.56	0.4	0.48	0
284	0.26	0.26	0.48	0.5	0.34	0.25	0.35	0
285	0.44	0.51	0.48	0.5	0.47	0.26	0.36	0
286	0.37	0.5	0.48	0.5	0.42	0.36	0.45	0
287	0.44	0.42	0.48	0.5	0.42	0.25	0.2	0
288	0.24	0.43	0.48	0.5	0.37	0.28	0.38	0
289	0.42	0.3	0.48	0.5	0.48	0.26	0.36	0
290	0.48	0.42	0.48	0.5	0.45	0.25	0.35	0
291	0.41	0.48	0.48	0.5	0.51	0.44	0.51	0
292	0.44	0.28	0.48	0.5	0.43	0.27	0.37	0
293	0.29	0.41	0.48	0.5	0.48	0.38	0.46	0
294	0.34	0.28	0.48	0.5	0.41	0.35	0.44	0
295	0.41	0.43	0.48	0.5	0.45	0.31	0.41	0
296	0.29	0.47	0.48	0.5	0.41	0.23	0.34	0
297	0.34	0.55	0.48	0.5	0.58	0.31	0.41	0
298	0.36	0.56	0.48	0.5	0.43	0.45	0.53	0
299	0.4	0.46	0.48	0.5	0.52	0.49	0.56	0
300	0.5	0.49	0.48	0.5	0.49	0.46	0.53	0
301	0.66	0.74	0.48	0.5	0.31	0.38	0.43	1
302	0.67	0.81	0.48	0.5	0.25	0.42	0.25	1
303	0.64	0.72	0.48	0.5	0.49	0.42	0.19	1
304	0.68	0.82	0.48	0.5	0.38	0.65	0.56	1
305	0.32	0.39	0.48	0.5	0.53	0.28	0.38	1
