	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	Label
34	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
35	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
36	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
37	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
38	0.24	0.41	0.48	0.5	0.49	0.23	0.34	0
39	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
40	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
41	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
42	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
43	0.28	0.33	0.48	0.5	0.45	0.22	0.33	0
44	0.4	0.46	0.48	0.5	0.42	0.35	0.44	0
45	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
46	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
47	0.0	0.38	0.48	0.5	0.42	0.48	0.55	0
48	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
49	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
50	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
51	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
52	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
53	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
54	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
55	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
56	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
57	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
58	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
59	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
60	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
61	0.63	0.71	0.48	0.5	0.6	0.4	0.39	1
62	0.71	0.86	0.48	0.5	0.4	0.54	0.32	1
63	0.68	0.78	0.48	0.5	0.43	0.44	0.42	1
64	0.64	0.84	0.48	0.5	0.37	0.45	0.4	1
65	0.74	0.47	0.48	0.5	0.5	0.57	0.42	1
66	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
67	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
68	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
69	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
70	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
71	0.24	0.41	0.48	0.5	0.49	0.23	0.34	0
72	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
73	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
74	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
75	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
76	0.28	0.33	0.48	0.5	0.45	0.22	0.33	0
77	0.4	0.46	0.48	0.5	0.42	0.35	0.44	0
78	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
79	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
80	0.0	0.38	0.48	0.5	0.42	0.48	0.55	0
81	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
82	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
83	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
84	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
85	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
86	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
87	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
88	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
89	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
90	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
91	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
92	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
93	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
94	0.63	0.71	0.48	0.5	0.6	0.4	0.39	1
95	0.71	0.86	0.48	0.5	0.4	0.54	0.32	1
96	0.68	0.78	0.48	0.5	0.43	0.44	0.42	1
97	0.64	0.84	0.48	0.5	0.37	0.45	0.4	1
98	0.74	0.47	0.48	0.5	0.5	0.57	0.42	1
99	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
100	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
101	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
102	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
103	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
104	0.24	0.41	0.48	0.5	0.49	0.23	0.34	0
105	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
106	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
107	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
108	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
109	0.28	0.33	0.48	0.5	0.45	0.22	0.33	0
110	0.4	0.46	0.48	0.5	0.42	0.35	0.44	0
111	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
112	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
113	0.0	0.38	0.48	0.5	0.42	0.48	0.55	0
114	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
115	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
116	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
117	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
118	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
119	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
120	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
121	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
122	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
123	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
124	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
125	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
126	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
127	0.63	0.71	0.48	0.5	0.6	0.4	0.39	1
128	0.71	0.86	0.48	0.5	0.4	0.54	0.32	1
129	0.68	0.78	0.48	0.5	0.43	0.44	0.42	1
130	0.64	0.84	0.48	0.5	0.37	0.45	0.4	1
131	0.74	0.47	0.48	0.5	0.5	0.57	0.42	1
132	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
133	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
134	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
135	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
136	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
137	0.24	0.41	0.48	0.5	0.49	0.23	0.34	0
138	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
139	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
140	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
141	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
142	0.28	0.33	0.48	0.5	0.45	0.22	0.33	0
143	0.4	0.46	0.48	0.5	0.42	0.35	0.44	0
144	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
145	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
146	0.0	0.38	0.48	0.5	0.42	0.48	0.55	0
147	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
148	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
149	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
150	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
151	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
152	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
153	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
154	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
155	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
156	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
157	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
158	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
159	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
160	0.63	0.71	0.48	0.5	0.6	0.4	0.39	1
161	0.71	0.86	0.48	0.5	0.4	0.54	0.32	1
162	0.68	0.78	0.48	0.5	0.43	0.44	0.42	1
163	0.64	0.84	0.48	0.5	0.37	0.45	0.4	1
164	0.74	0.47	0.48	0.5	0.5	0.57	0.42	1
165	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
166	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
167	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
168	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
169	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
170	0.24	0.41	0.48	0.5	0.49	0.23	0.34	0
171	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
172	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
173	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
174	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
175	0.28	0.33	0.48	0.5	0.45	0.22	0.33	0
176	0.4	0.46	0.48	0.5	0.42	0.35	0.44	0
177	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
178	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
179	0.0	0.38	0.48	0.5	0.42	0.48	0.55	0
180	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
181	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
182	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
183	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
184	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
185	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
186	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
187	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
188	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
189	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
190	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
191	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
192	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
193	0.63	0.71	0.48	0.5	0.6	0.4	0.39	1
194	0.71	0.86	0.48	0.5	0.4	0.54	0.32	1
195	0.68	0.78	0.48	0.5	0.43	0.44	0.42	1
196	0.64	0.84	0.48	0.5	0.37	0.45	0.4	1
197	0.74	0.47	0.48	0.5	0.5	0.57	0.42	1
198	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
199	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
200	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
201	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
202	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
203	0.24	0.41	0.48	0.5	0.49	0.23	0.34	0
204	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
205	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
206	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
207	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
208	0.28	0.33	0.48	0.5	0.45	0.22	0.33	0
209	0.4	0.46	0.48	0.5	0.42	0.35	0.44	0
210	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
211	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
212	0.0	0.38	0.48	0.5	0.42	0.48	0.55	0
213	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
214	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
215	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
216	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
217	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
218	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
219	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
220	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
221	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
222	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
223	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
224	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
225	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
226	0.63	0.71	0.48	0.5	0.6	0.4	0.39	1
227	0.71	0.86	0.48	0.5	0.4	0.54	0.32	1
228	0.68	0.78	0.48	0.5	0.43	0.44	0.42	1
229	0.64	0.84	0.48	0.5	0.37	0.45	0.4	1
230	0.74	0.47	0.48	0.5	0.5	0.57	0.42	1
231	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
232	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
233	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
234	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
235	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
236	0.24	0.41	0.48	0.5	0.49	0.23	0.34	0
237	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
238	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
239	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
240	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
241	0.28	0.33	0.48	0.5	0.45	0.22	0.33	0
242	0.4	0.46	0.48	0.5	0.42	0.35	0.44	0
243	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
244	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
245	0.0	0.38	0.48	0.5	0.42	0.48	0.55	0
246	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
247	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
248	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
249	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
250	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
251	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
252	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
253	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
254	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
255	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
256	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
257	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
258	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
259	0.63	0.71	0.48	0.5	0.6	0.4	0.39	1
260	0.71	0.86	0.48	0.5	0.4	0.54	0.32	1
261	0.68	0.78	0.48	0.5	0.43	0.44	0.42	1
262	0.64	0.84	0.48	0.5	0.37	0.45	0.4	1
263	0.74	0.47	0.48	0.5	0.5	0.57	0.42	1
264	0.34	0.42	0.48	0.5	0.41	0.34	0.43	0
265	0.51	0.49	0.48	0.5	0.53	0.14	0.26	0
266	0.25	0.51	0.48	0.5	0.37	0.42	0.5	0
267	0.29	0.28	0.48	0.5	0.5	0.42	0.5	0
268	0.25	0.26	0.48	0.5	0.39	0.32	0.42	0
269	0.24	0.41	0.48	0.5	0.49	0.23	0.34	0
270	0.17	0.39	0.48	0.5	0.53	0.3	0.39	0
271	0.04	0.31	0.48	0.5	0.41	0.29	0.39	0
272	0.61	0.36	0.48	0.5	0.49	0.35	0.44	0
273	0.34	0.51	0.48	0.5	0.44	0.37	0.46	0
274	0.28	0.33	0.48	0.5	0.45	0.22	0.33	0
275	0.4	0.46	0.48	0.5	0.42	0.35	0.44	0
276	0.23	0.34	0.48	0.5	0.43	0.26	0.37	0
277	0.37	0.44	0.48	0.5	0.42	0.39	0.47	0
278	0.0	0.38	0.48	0.5	0.42	0.48	0.55	0
279	0.39	0.31	0.48	0.5	0.38	0.34	0.43	0
280	0.3	0.44	0.48	0.5	0.49	0.22	0.33	0
281	0.27	0.3	0.48	0.5	0.71	0.28	0.39	0
282	0.17	0.52	0.48	0.5	0.49	0.37	0.46	0
283	0.36	0.42	0.48	0.5	0.53	0.32	0.41	0
284	0.3	0.37	0.48	0.5	0.43	0.18	0.3	0
285	0.26	0.4	0.48	0.5	0.36	0.26	0.37	0
286	0.4	0.41	0.48	0.5	0.55	0.22	0.33	0
287	0.22	0.34	0.48	0.5	0.42	0.29	0.39	0
288	0.44	0.35	0.48	0.5	0.44	0.52	0.59	0
289	0.27	0.42	0.48	0.5	0.37	0.38	0.43	0
290	0.16	0.43	0.48	0.5	0.54	0.27	0.37	0
291	0.06	0.61	0.48	0.5	0.49	0.92	0.37	0
292	0.63	0.71	0.48	0.5	0.6	0.4	0.39	1
293	0.71	0.86	0.48	0.5	0.4	0.54	0.32	1
294	0.68	0.78	0.48	0.5	0.43	0.44	0.42	1
295	0.64	0.84	0.48	0.5	0.37	0.45	0.4	1
296	0.74	0.47	0.48	0.5	0.5	0.57	0.42	1
