	Mcg	 Gvh	 Lip	 Chg	 Aac	 Alm1	 Alm2	label
109	0.6	0.61	0.48	0.5	0.54	0.67	0.71	1
110	0.83	0.37	0.48	0.5	0.61	0.71	0.74	1
111	0.34	0.51	0.48	0.5	0.67	0.9	0.9	1
112	0.63	0.54	0.48	0.5	0.65	0.79	0.81	1
113	0.7	0.4	0.48	0.5	0.56	0.86	0.83	1
114	0.6	0.5	1.0	0.5	0.54	0.77	0.8	1
115	0.16	0.51	0.48	0.5	0.33	0.39	0.48	1
116	0.74	0.7	0.48	0.5	0.66	0.65	0.69	1
117	0.2	0.46	0.48	0.5	0.57	0.78	0.81	1
118	0.89	0.55	0.48	0.5	0.51	0.72	0.76	1
119	0.7	0.46	0.48	0.5	0.56	0.78	0.73	1
120	0.12	0.43	0.48	0.5	0.63	0.7	0.74	1
121	0.61	0.52	0.48	0.5	0.54	0.67	0.52	1
122	0.33	0.37	0.48	0.5	0.46	0.65	0.69	1
123	0.63	0.65	0.48	0.5	0.66	0.67	0.71	1
124	0.41	0.51	0.48	0.5	0.53	0.75	0.78	1
125	0.34	0.67	0.48	0.5	0.52	0.76	0.79	1
126	0.58	0.34	0.48	0.5	0.56	0.87	0.81	1
127	0.59	0.56	0.48	0.5	0.55	0.8	0.82	1
128	0.51	0.4	0.48	0.5	0.57	0.62	0.67	1
129	0.5	0.57	0.48	0.5	0.71	0.61	0.66	1
130	0.6	0.46	0.48	0.5	0.45	0.81	0.83	1
131	0.37	0.47	0.48	0.5	0.39	0.76	0.79	1
132	0.58	0.55	0.48	0.5	0.57	0.7	0.74	1
133	0.36	0.47	0.48	0.5	0.51	0.69	0.72	1
134	0.39	0.41	0.48	0.5	0.52	0.72	0.75	1
135	0.35	0.51	0.48	0.5	0.61	0.71	0.74	1
136	0.31	0.44	0.48	0.5	0.5	0.79	0.82	1
137	0.61	0.66	0.48	0.5	0.46	0.87	0.88	1
138	0.48	0.49	0.48	0.5	0.52	0.77	0.71	1
139	0.11	0.5	0.48	0.5	0.58	0.72	0.68	1
140	0.31	0.36	0.48	0.5	0.58	0.94	0.94	1
141	0.68	0.51	0.48	0.5	0.71	0.75	0.78	1
142	0.69	0.39	0.48	0.5	0.57	0.76	0.79	1
143	0.52	0.54	0.48	0.5	0.62	0.76	0.79	1
144	0.46	0.59	0.48	0.5	0.36	0.76	0.23	1
145	0.36	0.45	0.48	0.5	0.38	0.79	0.17	1
146	0.0	0.51	0.48	0.5	0.35	0.67	0.44	1
147	0.1	0.49	0.48	0.5	0.41	0.67	0.21	1
148	0.3	0.51	0.48	0.5	0.42	0.61	0.34	1
149	0.61	0.47	0.48	0.5	0.0	0.8	0.32	1
150	0.63	0.75	0.48	0.5	0.64	0.73	0.66	1
151	0.71	0.52	0.48	0.5	0.64	1.0	0.99	1
152	0.85	0.53	0.48	0.5	0.53	0.52	0.35	0
153	0.63	0.49	0.48	0.5	0.54	0.76	0.79	0
154	0.75	0.55	1.0	1.0	0.4	0.47	0.3	0
155	0.7	0.39	1.0	0.5	0.51	0.82	0.84	0
156	0.72	0.42	0.48	0.5	0.65	0.77	0.79	0
157	0.79	0.41	0.48	0.5	0.66	0.81	0.83	0
158	0.83	0.48	0.48	0.5	0.65	0.76	0.79	0
159	0.69	0.43	0.48	0.5	0.59	0.74	0.77	0
160	0.79	0.36	0.48	0.5	0.46	0.82	0.7	0
161	0.78	0.33	0.48	0.5	0.57	0.77	0.79	0
162	0.75	0.37	0.48	0.5	0.64	0.7	0.74	0
163	0.59	0.29	0.48	0.5	0.64	0.75	0.77	0
164	0.67	0.37	0.48	0.5	0.54	0.64	0.68	0
165	0.66	0.48	0.48	0.5	0.54	0.7	0.74	0
166	0.64	0.46	0.48	0.5	0.48	0.73	0.76	0
167	0.76	0.71	0.48	0.5	0.5	0.71	0.75	0
168	0.84	0.49	0.48	0.5	0.55	0.78	0.74	0
169	0.77	0.55	0.48	0.5	0.51	0.78	0.74	0
170	0.81	0.44	0.48	0.5	0.42	0.67	0.68	0
171	0.58	0.6	0.48	0.5	0.59	0.73	0.76	0
172	0.63	0.42	0.48	0.5	0.48	0.77	0.8	0
173	0.62	0.42	0.48	0.5	0.58	0.79	0.81	0
174	0.86	0.39	0.48	0.5	0.59	0.89	0.9	0
175	0.81	0.53	0.48	0.5	0.57	0.87	0.88	0
176	0.87	0.49	0.48	0.5	0.61	0.76	0.79	0
177	0.47	0.46	0.48	0.5	0.62	0.74	0.77	0
178	0.76	0.41	0.48	0.5	0.5	0.59	0.62	0
179	0.7	0.53	0.48	0.5	0.7	0.86	0.87	0
180	0.64	0.45	0.48	0.5	0.67	0.61	0.66	0
181	0.81	0.52	0.48	0.5	0.57	0.78	0.8	0
182	0.73	0.26	0.48	0.5	0.57	0.75	0.78	0
183	0.49	0.61	1.0	0.5	0.56	0.71	0.74	0
184	0.88	0.42	0.48	0.5	0.52	0.73	0.75	0
185	0.84	0.54	0.48	0.5	0.75	0.92	0.7	0
186	0.63	0.51	0.48	0.5	0.64	0.72	0.76	0
187	0.86	0.55	0.48	0.5	0.63	0.81	0.83	0
188	0.79	0.54	0.48	0.5	0.5	0.66	0.68	0
189	0.57	0.38	0.48	0.5	0.06	0.49	0.33	0
190	0.78	0.44	0.48	0.5	0.45	0.73	0.68	0
191	0.78	0.68	0.48	0.5	0.83	0.4	0.29	0
192	0.63	0.69	0.48	0.5	0.65	0.41	0.28	0
193	0.67	0.88	0.48	0.5	0.73	0.5	0.25	0
194	0.61	0.75	0.48	0.5	0.51	0.33	0.33	0
195	0.67	0.84	0.48	0.5	0.74	0.54	0.37	0
196	0.74	0.9	0.48	0.5	0.57	0.53	0.29	0
197	0.73	0.84	0.48	0.5	0.86	0.58	0.29	0
198	0.75	0.76	0.48	0.5	0.83	0.57	0.3	0
199	0.77	0.57	0.48	0.5	0.88	0.53	0.2	0
200	0.74	0.78	0.48	0.5	0.75	0.54	0.15	0
201	0.68	0.76	0.48	0.5	0.84	0.45	0.27	0
202	0.56	0.68	0.48	0.5	0.77	0.36	0.45	0
203	0.65	0.51	0.48	0.5	0.66	0.54	0.33	0
204	0.52	0.81	0.48	0.5	0.72	0.38	0.38	0
205	0.64	0.57	0.48	0.5	0.7	0.33	0.26	0
206	0.6	0.76	1.0	0.5	0.77	0.59	0.52	0
207	0.69	0.59	0.48	0.5	0.77	0.39	0.21	0
208	0.63	0.49	0.48	0.5	0.79	0.45	0.28	0
209	0.71	0.71	0.48	0.5	0.68	0.43	0.36	0
210	0.68	0.63	0.48	0.5	0.73	0.4	0.3	0
211	0.77	0.57	1.0	0.5	0.37	0.54	0.01	0
212	0.66	0.49	1.0	0.5	0.54	0.56	0.36	0
213	0.71	0.46	1.0	0.5	0.52	0.59	0.3	0
214	0.67	0.55	1.0	0.5	0.66	0.58	0.16	0
215	0.68	0.49	1.0	0.5	0.62	0.55	0.28	0
216	0.74	0.49	0.48	0.5	0.42	0.54	0.36	0
217	0.7	0.61	0.48	0.5	0.56	0.52	0.43	0
218	0.66	0.86	0.48	0.5	0.34	0.41	0.36	0
219	0.73	0.78	0.48	0.5	0.58	0.51	0.31	0
220	0.65	0.57	0.48	0.5	0.47	0.47	0.51	0
221	0.72	0.86	0.48	0.5	0.17	0.55	0.21	0
222	0.67	0.7	0.48	0.5	0.46	0.45	0.33	0
223	0.67	0.81	0.48	0.5	0.54	0.49	0.23	0
224	0.67	0.61	0.48	0.5	0.51	0.37	0.38	0
225	0.63	1.0	0.48	0.5	0.35	0.51	0.49	0
226	0.57	0.59	0.48	0.5	0.39	0.47	0.33	0
227	0.71	0.71	0.48	0.5	0.4	0.54	0.39	0
228	0.66	0.74	0.48	0.5	0.31	0.38	0.43	0
229	0.67	0.81	0.48	0.5	0.25	0.42	0.25	0
230	0.64	0.72	0.48	0.5	0.49	0.42	0.19	0
231	0.68	0.82	0.48	0.5	0.38	0.65	0.56	0
232	0.32	0.39	0.48	0.5	0.53	0.28	0.38	0
233	0.7	0.64	0.48	0.5	0.47	0.51	0.47	0
234	0.63	0.57	0.48	0.5	0.49	0.7	0.2	0
235	0.74	0.82	0.48	0.5	0.49	0.49	0.41	0
236	0.63	0.86	0.48	0.5	0.39	0.47	0.34	0
237	0.63	0.83	0.48	0.5	0.4	0.39	0.19	0
238	0.63	0.71	0.48	0.5	0.6	0.4	0.39	0
239	0.71	0.86	0.48	0.5	0.4	0.54	0.32	0
240	0.68	0.78	0.48	0.5	0.43	0.44	0.42	0
241	0.64	0.84	0.48	0.5	0.37	0.45	0.4	0
242	0.74	0.47	0.48	0.5	0.5	0.57	0.42	0
243	0.75	0.84	0.48	0.5	0.35	0.52	0.33	0
244	0.63	0.65	0.48	0.5	0.39	0.44	0.35	0
245	0.69	0.67	0.48	0.5	0.3	0.39	0.24	0
246	0.7	0.71	0.48	0.5	0.42	0.84	0.85	0
247	0.69	0.8	0.48	0.5	0.46	0.57	0.26	0
248	0.64	0.66	0.48	0.5	0.41	0.39	0.2	0
249	0.63	0.8	0.48	0.5	0.46	0.31	0.29	0
250	0.66	0.71	0.48	0.5	0.41	0.5	0.35	0
251	0.69	0.59	0.48	0.5	0.46	0.44	0.52	0
252	0.68	0.67	0.48	0.5	0.49	0.4	0.34	0
253	0.64	0.78	0.48	0.5	0.5	0.36	0.38	0
254	0.62	0.78	0.48	0.5	0.47	0.49	0.54	0
255	0.76	0.73	0.48	0.5	0.44	0.39	0.39	0
256	0.64	0.81	0.48	0.5	0.37	0.39	0.44	0
257	0.29	0.39	0.48	0.5	0.52	0.4	0.48	0
258	0.62	0.83	0.48	0.5	0.46	0.36	0.4	0
259	0.56	0.54	0.48	0.5	0.43	0.37	0.3	0
260	0.69	0.66	0.48	0.5	0.41	0.5	0.25	0
261	0.69	0.65	0.48	0.5	0.63	0.48	0.41	0
262	0.43	0.59	0.48	0.5	0.52	0.49	0.56	0
263	0.74	0.56	0.48	0.5	0.47	0.68	0.3	0
264	0.71	0.57	0.48	0.5	0.48	0.35	0.32	0
265	0.61	0.6	0.48	0.5	0.44	0.39	0.38	0
266	0.59	0.61	0.48	0.5	0.42	0.42	0.37	0
267	0.74	0.74	0.48	0.5	0.31	0.53	0.52	0
