	RI	 Na	 Mg	 Al	 Si	 K	 Ca	 Ba	 Fe	Label
66	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
67	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
68	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
69	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
70	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	0
71	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	0
72	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	0
73	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	0
74	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	0
75	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	0
76	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	0
77	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	0
78	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	0
79	1.51761952	12.61195	3.592	1.31078	73.2876	0.57753	8.4966	0.0	0.0	0
80	1.51768786	12.55875	3.52016	1.42955	73.1476	0.57132	8.53964	0.0	0.0	0
81	1.51796122	12.7383	3.47975	1.3493	72.9572	0.63963	8.67952	0.0	0.0	0
82	1.51807512	13.4299	2.86911	1.1888	72.8396	0.55269	9.0346	0.0	0.0	0
83	1.5215149	13.11735	3.57853	0.8999	72.2012	0.22977	9.82008	0.0	0.0816	0
84	1.5174145	13.2703	3.61894	1.24016	73.0804	0.55269	8.0662	0.0	0.0	0
85	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	1
86	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	1
87	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	1
88	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
89	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
90	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
91	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
92	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	0
93	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	0
94	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	0
95	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	0
96	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	0
97	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	0
98	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	0
99	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	0
100	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	0
101	1.51761952	12.61195	3.592	1.31078	73.2876	0.57753	8.4966	0.0	0.0	0
102	1.51768786	12.55875	3.52016	1.42955	73.1476	0.57132	8.53964	0.0	0.0	0
103	1.51796122	12.7383	3.47975	1.3493	72.9572	0.63963	8.67952	0.0	0.0	0
104	1.51807512	13.4299	2.86911	1.1888	72.8396	0.55269	9.0346	0.0	0.0	0
105	1.5215149	13.11735	3.57853	0.8999	72.2012	0.22977	9.82008	0.0	0.0816	0
106	1.5174145	13.2703	3.61894	1.24016	73.0804	0.55269	8.0662	0.0	0.0	0
107	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	1
108	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	1
109	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	1
110	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
111	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
112	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
113	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
114	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	0
115	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	0
116	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	0
117	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	0
118	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	0
119	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	0
120	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	0
121	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	0
122	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	0
123	1.51761952	12.61195	3.592	1.31078	73.2876	0.57753	8.4966	0.0	0.0	0
124	1.51768786	12.55875	3.52016	1.42955	73.1476	0.57132	8.53964	0.0	0.0	0
125	1.51796122	12.7383	3.47975	1.3493	72.9572	0.63963	8.67952	0.0	0.0	0
126	1.51807512	13.4299	2.86911	1.1888	72.8396	0.55269	9.0346	0.0	0.0	0
127	1.5215149	13.11735	3.57853	0.8999	72.2012	0.22977	9.82008	0.0	0.0816	0
128	1.5174145	13.2703	3.61894	1.24016	73.0804	0.55269	8.0662	0.0	0.0	0
129	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	1
130	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	1
131	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	1
132	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
133	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
134	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
135	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
136	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	0
137	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	0
138	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	0
139	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	0
140	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	0
141	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	0
142	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	0
143	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	0
144	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	0
145	1.51761952	12.61195	3.592	1.31078	73.2876	0.57753	8.4966	0.0	0.0	0
146	1.51768786	12.55875	3.52016	1.42955	73.1476	0.57132	8.53964	0.0	0.0	0
147	1.51796122	12.7383	3.47975	1.3493	72.9572	0.63963	8.67952	0.0	0.0	0
148	1.51807512	13.4299	2.86911	1.1888	72.8396	0.55269	9.0346	0.0	0.0	0
149	1.5215149	13.11735	3.57853	0.8999	72.2012	0.22977	9.82008	0.0	0.0816	0
150	1.5174145	13.2703	3.61894	1.24016	73.0804	0.55269	8.0662	0.0	0.0	0
151	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	1
152	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	1
153	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	1
154	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
155	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
156	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
157	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
158	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	0
159	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	0
160	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	0
161	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	0
162	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	0
163	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	0
164	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	0
165	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	0
166	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	0
167	1.51761952	12.61195	3.592	1.31078	73.2876	0.57753	8.4966	0.0	0.0	0
168	1.51768786	12.55875	3.52016	1.42955	73.1476	0.57132	8.53964	0.0	0.0	0
169	1.51796122	12.7383	3.47975	1.3493	72.9572	0.63963	8.67952	0.0	0.0	0
170	1.51807512	13.4299	2.86911	1.1888	72.8396	0.55269	9.0346	0.0	0.0	0
171	1.5215149	13.11735	3.57853	0.8999	72.2012	0.22977	9.82008	0.0	0.0816	0
172	1.5174145	13.2703	3.61894	1.24016	73.0804	0.55269	8.0662	0.0	0.0	0
173	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	1
174	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	1
175	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	1
176	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
177	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
178	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
179	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
180	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	0
181	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	0
182	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	0
183	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	0
184	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	0
185	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	0
186	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	0
187	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	0
188	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	0
189	1.51761952	12.61195	3.592	1.31078	73.2876	0.57753	8.4966	0.0	0.0	0
190	1.51768786	12.55875	3.52016	1.42955	73.1476	0.57132	8.53964	0.0	0.0	0
191	1.51796122	12.7383	3.47975	1.3493	72.9572	0.63963	8.67952	0.0	0.0	0
192	1.51807512	13.4299	2.86911	1.1888	72.8396	0.55269	9.0346	0.0	0.0	0
193	1.5215149	13.11735	3.57853	0.8999	72.2012	0.22977	9.82008	0.0	0.0816	0
194	1.5174145	13.2703	3.61894	1.24016	73.0804	0.55269	8.0662	0.0	0.0	0
195	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	1
196	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	1
197	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	1
