	RI	 Na	 Mg	 Al	 Si	 K	 Ca	 Ba	 Fe	Label
39	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	0
40	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	0
41	1.51645774	14.93945	0.0	1.86932	73.1084	0.0	8.66876	1.3797	0.0	1
42	1.5171867	14.75325	0.0	2.00093	73.0188	0.0	8.52888	1.59075	0.0408	1
43	1.5161616	14.95275	0.0	2.27057	73.2988	0.0	8.7118	0.67095	0.0	1
44	1.51850794	13.19715	3.62792	1.07003	72.8284	0.57132	8.41052	0.09135	0.0867	0
45	1.51812068	12.95775	2.95891	1.42955	72.918	0.60237	8.78712	0.1386	0.0	0
46	1.51645774	13.40995	3.55159	1.24979	72.8116	0.6831	8.09848	0.0	0.0	0
47	1.51629828	12.7117	3.33158	1.49054	73.282	0.67068	8.23836	0.0	0.0	0
48	1.52725546	13.8023	3.15198	0.65915	70.5716	0.08073	11.63852	0.0	0.0	0
49	1.51891798	13.46315	3.82997	1.25942	72.5484	0.57132	8.20608	0.0	0.0714	0
50	1.51871296	12.93115	3.65935	1.56116	72.5092	0.57753	8.5504	0.0	0.0612	0
51	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	0
52	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	0
53	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	0
54	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	0
55	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	0
56	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	0
57	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	0
58	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	0
59	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	0
60	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	0
61	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	0
62	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	0
63	1.51645774	14.93945	0.0	1.86932	73.1084	0.0	8.66876	1.3797	0.0	1
64	1.5171867	14.75325	0.0	2.00093	73.0188	0.0	8.52888	1.59075	0.0408	1
65	1.5161616	14.95275	0.0	2.27057	73.2988	0.0	8.7118	0.67095	0.0	1
66	1.51850794	13.19715	3.62792	1.07003	72.8284	0.57132	8.41052	0.09135	0.0867	0
67	1.51812068	12.95775	2.95891	1.42955	72.918	0.60237	8.78712	0.1386	0.0	0
68	1.51645774	13.40995	3.55159	1.24979	72.8116	0.6831	8.09848	0.0	0.0	0
69	1.51629828	12.7117	3.33158	1.49054	73.282	0.67068	8.23836	0.0	0.0	0
70	1.52725546	13.8023	3.15198	0.65915	70.5716	0.08073	11.63852	0.0	0.0	0
71	1.51891798	13.46315	3.82997	1.25942	72.5484	0.57132	8.20608	0.0	0.0714	0
72	1.51871296	12.93115	3.65935	1.56116	72.5092	0.57753	8.5504	0.0	0.0612	0
73	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	0
74	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	0
75	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	0
76	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	0
77	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	0
78	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	0
79	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	0
80	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	0
81	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	0
82	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	0
83	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	0
84	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	0
85	1.51645774	14.93945	0.0	1.86932	73.1084	0.0	8.66876	1.3797	0.0	1
86	1.5171867	14.75325	0.0	2.00093	73.0188	0.0	8.52888	1.59075	0.0408	1
87	1.5161616	14.95275	0.0	2.27057	73.2988	0.0	8.7118	0.67095	0.0	1
88	1.51850794	13.19715	3.62792	1.07003	72.8284	0.57132	8.41052	0.09135	0.0867	0
89	1.51812068	12.95775	2.95891	1.42955	72.918	0.60237	8.78712	0.1386	0.0	0
90	1.51645774	13.40995	3.55159	1.24979	72.8116	0.6831	8.09848	0.0	0.0	0
91	1.51629828	12.7117	3.33158	1.49054	73.282	0.67068	8.23836	0.0	0.0	0
92	1.52725546	13.8023	3.15198	0.65915	70.5716	0.08073	11.63852	0.0	0.0	0
93	1.51891798	13.46315	3.82997	1.25942	72.5484	0.57132	8.20608	0.0	0.0714	0
94	1.51871296	12.93115	3.65935	1.56116	72.5092	0.57753	8.5504	0.0	0.0612	0
95	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	0
96	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	0
97	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	0
98	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	0
99	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	0
100	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	0
101	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	0
102	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	0
103	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	0
104	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	0
105	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	0
106	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	0
107	1.51645774	14.93945	0.0	1.86932	73.1084	0.0	8.66876	1.3797	0.0	1
108	1.5171867	14.75325	0.0	2.00093	73.0188	0.0	8.52888	1.59075	0.0408	1
109	1.5161616	14.95275	0.0	2.27057	73.2988	0.0	8.7118	0.67095	0.0	1
110	1.51850794	13.19715	3.62792	1.07003	72.8284	0.57132	8.41052	0.09135	0.0867	0
111	1.51812068	12.95775	2.95891	1.42955	72.918	0.60237	8.78712	0.1386	0.0	0
112	1.51645774	13.40995	3.55159	1.24979	72.8116	0.6831	8.09848	0.0	0.0	0
113	1.51629828	12.7117	3.33158	1.49054	73.282	0.67068	8.23836	0.0	0.0	0
114	1.52725546	13.8023	3.15198	0.65915	70.5716	0.08073	11.63852	0.0	0.0	0
115	1.51891798	13.46315	3.82997	1.25942	72.5484	0.57132	8.20608	0.0	0.0714	0
116	1.51871296	12.93115	3.65935	1.56116	72.5092	0.57753	8.5504	0.0	0.0612	0
117	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	0
118	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	0
119	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	0
120	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	0
121	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	0
122	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	0
123	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	0
124	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	0
125	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	0
126	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	0
127	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	0
128	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	0
129	1.51645774	14.93945	0.0	1.86932	73.1084	0.0	8.66876	1.3797	0.0	1
130	1.5171867	14.75325	0.0	2.00093	73.0188	0.0	8.52888	1.59075	0.0408	1
131	1.5161616	14.95275	0.0	2.27057	73.2988	0.0	8.7118	0.67095	0.0	1
132	1.51850794	13.19715	3.62792	1.07003	72.8284	0.57132	8.41052	0.09135	0.0867	0
133	1.51812068	12.95775	2.95891	1.42955	72.918	0.60237	8.78712	0.1386	0.0	0
134	1.51645774	13.40995	3.55159	1.24979	72.8116	0.6831	8.09848	0.0	0.0	0
135	1.51629828	12.7117	3.33158	1.49054	73.282	0.67068	8.23836	0.0	0.0	0
136	1.52725546	13.8023	3.15198	0.65915	70.5716	0.08073	11.63852	0.0	0.0	0
137	1.51891798	13.46315	3.82997	1.25942	72.5484	0.57132	8.20608	0.0	0.0714	0
138	1.51871296	12.93115	3.65935	1.56116	72.5092	0.57753	8.5504	0.0	0.0612	0
139	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	0
140	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	0
141	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	0
142	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	0
143	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	0
144	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	0
145	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	0
146	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	0
147	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	0
148	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	0
149	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	0
150	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	0
151	1.51645774	14.93945	0.0	1.86932	73.1084	0.0	8.66876	1.3797	0.0	1
152	1.5171867	14.75325	0.0	2.00093	73.0188	0.0	8.52888	1.59075	0.0408	1
153	1.5161616	14.95275	0.0	2.27057	73.2988	0.0	8.7118	0.67095	0.0	1
154	1.51850794	13.19715	3.62792	1.07003	72.8284	0.57132	8.41052	0.09135	0.0867	0
155	1.51812068	12.95775	2.95891	1.42955	72.918	0.60237	8.78712	0.1386	0.0	0
156	1.51645774	13.40995	3.55159	1.24979	72.8116	0.6831	8.09848	0.0	0.0	0
157	1.51629828	12.7117	3.33158	1.49054	73.282	0.67068	8.23836	0.0	0.0	0
158	1.52725546	13.8023	3.15198	0.65915	70.5716	0.08073	11.63852	0.0	0.0	0
159	1.51891798	13.46315	3.82997	1.25942	72.5484	0.57132	8.20608	0.0	0.0714	0
160	1.51871296	12.93115	3.65935	1.56116	72.5092	0.57753	8.5504	0.0	0.0612	0
161	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	0
162	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	0
163	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	0
164	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	0
165	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	0
166	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	0
167	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	0
168	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	0
169	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	0
170	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	0
171	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	0
172	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	0
173	1.51645774	14.93945	0.0	1.86932	73.1084	0.0	8.66876	1.3797	0.0	1
174	1.5171867	14.75325	0.0	2.00093	73.0188	0.0	8.52888	1.59075	0.0408	1
175	1.5161616	14.95275	0.0	2.27057	73.2988	0.0	8.7118	0.67095	0.0	1
176	1.51850794	13.19715	3.62792	1.07003	72.8284	0.57132	8.41052	0.09135	0.0867	0
177	1.51812068	12.95775	2.95891	1.42955	72.918	0.60237	8.78712	0.1386	0.0	0
178	1.51645774	13.40995	3.55159	1.24979	72.8116	0.6831	8.09848	0.0	0.0	0
179	1.51629828	12.7117	3.33158	1.49054	73.282	0.67068	8.23836	0.0	0.0	0
180	1.52725546	13.8023	3.15198	0.65915	70.5716	0.08073	11.63852	0.0	0.0	0
181	1.51891798	13.46315	3.82997	1.25942	72.5484	0.57132	8.20608	0.0	0.0714	0
182	1.51871296	12.93115	3.65935	1.56116	72.5092	0.57753	8.5504	0.0	0.0612	0
183	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	0
184	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	0
185	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	0
186	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	0
187	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	0
188	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	0
189	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	0
190	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	0
191	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	0
192	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	0
193	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	0
194	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	0
195	1.51645774	14.93945	0.0	1.86932	73.1084	0.0	8.66876	1.3797	0.0	1
196	1.5171867	14.75325	0.0	2.00093	73.0188	0.0	8.52888	1.59075	0.0408	1
197	1.5161616	14.95275	0.0	2.27057	73.2988	0.0	8.7118	0.67095	0.0	1
