	RI	 Na	 Mg	 Al	 Si	 K	 Ca	 Ba	 Fe	label
26	1.52121876	14.0284	3.75813	0.5789	71.7924	0.11178	9.64792	0.0	0.0	0
27	1.51645774	13.03755	3.39893	1.25942	73.0076	0.52164	8.58268	0.0	0.0	0
28	1.52210718	14.188	3.78058	0.90953	71.3612	0.22977	9.1422	0.0	0.1887	0
29	1.51693612	12.858	3.57853	1.31078	72.61	0.60858	8.78712	0.0	0.0	0
30	1.51777898	13.6427	3.65037	0.64952	73.002	0.0621	8.927	0.0	0.0	0
31	1.51796122	13.50305	3.35852	1.62857	71.938	0.57132	8.80864	0.0	0.459	0
32	1.51609326	13.42325	3.39893	1.2209	72.6884	0.58995	8.32444	0.0	0.0	0
33	1.5193508	13.6427	3.53812	0.74903	72.6492	0.16146	8.89472	0.1512	0.1224	0
34	1.51768786	13.64935	3.65935	1.10855	72.7724	0.11178	8.6042	0.0	0.0	0
35	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
36	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
37	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
38	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
39	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
40	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
41	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
42	1.5167311	12.7915	3.52016	1.53869	73.3604	0.65826	7.9048	0.0	0.0	0
43	1.51659442	12.991	3.17892	1.23053	72.9684	0.57753	8.80864	0.0	0.1224	0
44	1.5177562	13.52965	3.40791	1.51943	72.0388	0.57753	8.78712	0.0	0.0	0
45	1.51609326	13.33015	3.52914	1.33967	72.6716	0.5589	8.3352	0.0	0.0	0
46	1.51663998	13.1373	3.44832	1.76018	72.4812	0.60237	8.37824	0.0	0.0867	0
47	1.52121876	14.0284	3.75813	0.5789	71.7924	0.11178	9.64792	0.0	0.0	0
48	1.51645774	13.03755	3.39893	1.25942	73.0076	0.52164	8.58268	0.0	0.0	0
49	1.52210718	14.188	3.78058	0.90953	71.3612	0.22977	9.1422	0.0	0.1887	0
50	1.51693612	12.858	3.57853	1.31078	72.61	0.60858	8.78712	0.0	0.0	0
51	1.51777898	13.6427	3.65037	0.64952	73.002	0.0621	8.927	0.0	0.0	0
52	1.51796122	13.50305	3.35852	1.62857	71.938	0.57132	8.80864	0.0	0.459	0
53	1.51609326	13.42325	3.39893	1.2209	72.6884	0.58995	8.32444	0.0	0.0	0
54	1.5193508	13.6427	3.53812	0.74903	72.6492	0.16146	8.89472	0.1512	0.1224	0
55	1.51768786	13.64935	3.65935	1.10855	72.7724	0.11178	8.6042	0.0	0.0	0
56	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
57	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
58	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
59	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
60	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
61	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
62	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
63	1.5167311	12.7915	3.52016	1.53869	73.3604	0.65826	7.9048	0.0	0.0	0
64	1.51659442	12.991	3.17892	1.23053	72.9684	0.57753	8.80864	0.0	0.1224	0
65	1.5177562	13.52965	3.40791	1.51943	72.0388	0.57753	8.78712	0.0	0.0	0
66	1.51609326	13.33015	3.52914	1.33967	72.6716	0.5589	8.3352	0.0	0.0	0
67	1.51663998	13.1373	3.44832	1.76018	72.4812	0.60237	8.37824	0.0	0.0867	0
68	1.52121876	14.0284	3.75813	0.5789	71.7924	0.11178	9.64792	0.0	0.0	0
69	1.51645774	13.03755	3.39893	1.25942	73.0076	0.52164	8.58268	0.0	0.0	0
70	1.52210718	14.188	3.78058	0.90953	71.3612	0.22977	9.1422	0.0	0.1887	0
71	1.51693612	12.858	3.57853	1.31078	72.61	0.60858	8.78712	0.0	0.0	0
72	1.51777898	13.6427	3.65037	0.64952	73.002	0.0621	8.927	0.0	0.0	0
73	1.51796122	13.50305	3.35852	1.62857	71.938	0.57132	8.80864	0.0	0.459	0
74	1.51609326	13.42325	3.39893	1.2209	72.6884	0.58995	8.32444	0.0	0.0	0
75	1.5193508	13.6427	3.53812	0.74903	72.6492	0.16146	8.89472	0.1512	0.1224	0
76	1.51768786	13.64935	3.65935	1.10855	72.7724	0.11178	8.6042	0.0	0.0	0
77	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
78	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
79	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
80	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
81	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
82	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
83	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
84	1.5167311	12.7915	3.52016	1.53869	73.3604	0.65826	7.9048	0.0	0.0	0
85	1.51659442	12.991	3.17892	1.23053	72.9684	0.57753	8.80864	0.0	0.1224	0
86	1.5177562	13.52965	3.40791	1.51943	72.0388	0.57753	8.78712	0.0	0.0	0
87	1.51609326	13.33015	3.52914	1.33967	72.6716	0.5589	8.3352	0.0	0.0	0
88	1.51663998	13.1373	3.44832	1.76018	72.4812	0.60237	8.37824	0.0	0.0867	0
89	1.52121876	14.0284	3.75813	0.5789	71.7924	0.11178	9.64792	0.0	0.0	0
90	1.51645774	13.03755	3.39893	1.25942	73.0076	0.52164	8.58268	0.0	0.0	0
91	1.52210718	14.188	3.78058	0.90953	71.3612	0.22977	9.1422	0.0	0.1887	0
92	1.51693612	12.858	3.57853	1.31078	72.61	0.60858	8.78712	0.0	0.0	0
93	1.51777898	13.6427	3.65037	0.64952	73.002	0.0621	8.927	0.0	0.0	0
94	1.51796122	13.50305	3.35852	1.62857	71.938	0.57132	8.80864	0.0	0.459	0
95	1.51609326	13.42325	3.39893	1.2209	72.6884	0.58995	8.32444	0.0	0.0	0
96	1.5193508	13.6427	3.53812	0.74903	72.6492	0.16146	8.89472	0.1512	0.1224	0
97	1.51768786	13.64935	3.65935	1.10855	72.7724	0.11178	8.6042	0.0	0.0	0
98	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
99	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
100	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
101	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
102	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
103	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
104	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
105	1.5167311	12.7915	3.52016	1.53869	73.3604	0.65826	7.9048	0.0	0.0	0
106	1.51659442	12.991	3.17892	1.23053	72.9684	0.57753	8.80864	0.0	0.1224	0
107	1.5177562	13.52965	3.40791	1.51943	72.0388	0.57753	8.78712	0.0	0.0	0
108	1.51609326	13.33015	3.52914	1.33967	72.6716	0.5589	8.3352	0.0	0.0	0
109	1.51663998	13.1373	3.44832	1.76018	72.4812	0.60237	8.37824	0.0	0.0867	0
110	1.52121876	14.0284	3.75813	0.5789	71.7924	0.11178	9.64792	0.0	0.0	0
111	1.51645774	13.03755	3.39893	1.25942	73.0076	0.52164	8.58268	0.0	0.0	0
112	1.52210718	14.188	3.78058	0.90953	71.3612	0.22977	9.1422	0.0	0.1887	0
113	1.51693612	12.858	3.57853	1.31078	72.61	0.60858	8.78712	0.0	0.0	0
114	1.51777898	13.6427	3.65037	0.64952	73.002	0.0621	8.927	0.0	0.0	0
115	1.51796122	13.50305	3.35852	1.62857	71.938	0.57132	8.80864	0.0	0.459	0
116	1.51609326	13.42325	3.39893	1.2209	72.6884	0.58995	8.32444	0.0	0.0	0
117	1.5193508	13.6427	3.53812	0.74903	72.6492	0.16146	8.89472	0.1512	0.1224	0
118	1.51768786	13.64935	3.65935	1.10855	72.7724	0.11178	8.6042	0.0	0.0	0
119	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
120	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
121	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
122	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
123	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
124	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
125	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
126	1.5167311	12.7915	3.52016	1.53869	73.3604	0.65826	7.9048	0.0	0.0	0
127	1.51659442	12.991	3.17892	1.23053	72.9684	0.57753	8.80864	0.0	0.1224	0
128	1.5177562	13.52965	3.40791	1.51943	72.0388	0.57753	8.78712	0.0	0.0	0
129	1.51609326	13.33015	3.52914	1.33967	72.6716	0.5589	8.3352	0.0	0.0	0
130	1.51663998	13.1373	3.44832	1.76018	72.4812	0.60237	8.37824	0.0	0.0867	0
131	1.52121876	14.0284	3.75813	0.5789	71.7924	0.11178	9.64792	0.0	0.0	0
132	1.51645774	13.03755	3.39893	1.25942	73.0076	0.52164	8.58268	0.0	0.0	0
133	1.52210718	14.188	3.78058	0.90953	71.3612	0.22977	9.1422	0.0	0.1887	0
134	1.51693612	12.858	3.57853	1.31078	72.61	0.60858	8.78712	0.0	0.0	0
135	1.51777898	13.6427	3.65037	0.64952	73.002	0.0621	8.927	0.0	0.0	0
136	1.51796122	13.50305	3.35852	1.62857	71.938	0.57132	8.80864	0.0	0.459	0
137	1.51609326	13.42325	3.39893	1.2209	72.6884	0.58995	8.32444	0.0	0.0	0
138	1.5193508	13.6427	3.53812	0.74903	72.6492	0.16146	8.89472	0.1512	0.1224	0
139	1.51768786	13.64935	3.65935	1.10855	72.7724	0.11178	8.6042	0.0	0.0	0
140	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
141	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
142	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
143	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
144	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
145	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
146	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
147	1.5167311	12.7915	3.52016	1.53869	73.3604	0.65826	7.9048	0.0	0.0	0
148	1.51659442	12.991	3.17892	1.23053	72.9684	0.57753	8.80864	0.0	0.1224	0
149	1.5177562	13.52965	3.40791	1.51943	72.0388	0.57753	8.78712	0.0	0.0	0
150	1.51609326	13.33015	3.52914	1.33967	72.6716	0.5589	8.3352	0.0	0.0	0
151	1.51663998	13.1373	3.44832	1.76018	72.4812	0.60237	8.37824	0.0	0.0867	0
152	1.52121876	14.0284	3.75813	0.5789	71.7924	0.11178	9.64792	0.0	0.0	0
153	1.51645774	13.03755	3.39893	1.25942	73.0076	0.52164	8.58268	0.0	0.0	0
154	1.52210718	14.188	3.78058	0.90953	71.3612	0.22977	9.1422	0.0	0.1887	0
155	1.51693612	12.858	3.57853	1.31078	72.61	0.60858	8.78712	0.0	0.0	0
156	1.51777898	13.6427	3.65037	0.64952	73.002	0.0621	8.927	0.0	0.0	0
157	1.51796122	13.50305	3.35852	1.62857	71.938	0.57132	8.80864	0.0	0.459	0
158	1.51609326	13.42325	3.39893	1.2209	72.6884	0.58995	8.32444	0.0	0.0	0
159	1.5193508	13.6427	3.53812	0.74903	72.6492	0.16146	8.89472	0.1512	0.1224	0
160	1.51768786	13.64935	3.65935	1.10855	72.7724	0.11178	8.6042	0.0	0.0	0
161	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
162	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
163	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
164	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
165	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
166	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
167	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
168	1.5167311	12.7915	3.52016	1.53869	73.3604	0.65826	7.9048	0.0	0.0	0
169	1.51659442	12.991	3.17892	1.23053	72.9684	0.57753	8.80864	0.0	0.1224	0
170	1.5177562	13.52965	3.40791	1.51943	72.0388	0.57753	8.78712	0.0	0.0	0
171	1.51609326	13.33015	3.52914	1.33967	72.6716	0.5589	8.3352	0.0	0.0	0
172	1.51663998	13.1373	3.44832	1.76018	72.4812	0.60237	8.37824	0.0	0.0867	0
173	1.52121876	14.0284	3.75813	0.5789	71.7924	0.11178	9.64792	0.0	0.0	0
174	1.51645774	13.03755	3.39893	1.25942	73.0076	0.52164	8.58268	0.0	0.0	0
175	1.52210718	14.188	3.78058	0.90953	71.3612	0.22977	9.1422	0.0	0.1887	0
176	1.51693612	12.858	3.57853	1.31078	72.61	0.60858	8.78712	0.0	0.0	0
177	1.51777898	13.6427	3.65037	0.64952	73.002	0.0621	8.927	0.0	0.0	0
178	1.51796122	13.50305	3.35852	1.62857	71.938	0.57132	8.80864	0.0	0.459	0
179	1.51609326	13.42325	3.39893	1.2209	72.6884	0.58995	8.32444	0.0	0.0	0
180	1.5193508	13.6427	3.53812	0.74903	72.6492	0.16146	8.89472	0.1512	0.1224	0
181	1.51768786	13.64935	3.65935	1.10855	72.7724	0.11178	8.6042	0.0	0.0	0
182	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
183	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
184	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
185	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
186	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
187	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
188	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
