	Unnamed: 0	Unnamed: 1	1	2	3	4	5	6	7	8	9	10	11	12	13	label
15	10	0.92535	2.803	0.65133	0.976	1.0	0.48413	0.015435	0.04336	0.098946	0.18338	0.032533	0.0091801	0.0013297	1.8033	1
16	11	0.91861	2.8114	0.64707	0.94843	0.95614	0.51186	0.045037	0.36915	0.041345	0.13297	0.017374	0.0070233	0.00018923	0.83183	1
17	1	0.39093	1.1025	0.73351	0.72022	0.69474	0.17954	0.076072	1.0532	0.059213	0.15747	0.024197	0.0095408	0.00024731	1.2042	1
18	2	0.47124	1.1349	0.81159	0.65915	0.47368	0.093982	0.096492	1.6945	0.098618	0.21062	0.042478	0.016848	0.00058101	1.5913	1
19	3	0.3687	1.0456	0.77124	0.74413	0.77368	0.22278	0.075187	1.0289	0.074488	0.17993	0.031359	0.012414	0.0003469	1.3541	1
20	4	0.14986	1.0558	0.77733	0.73454	0.66316	0.1688	0.08041	1.1768	0.10395	0.1806	0.031585	0.0080165	0.0014315	1.9975	1
21	5	0.68069	1.1866	0.78745	0.73496	0.6	0.14029	0.072447	0.95524	0.09277	0.18451	0.032923	0.010852	0.00059383	1.8568	1
22	6	0.37522	1.1417	0.81725	0.68511	0.58772	0.12523	0.09186	1.5358	0.11488	0.20861	0.041703	0.013344	0.00082033	2.0281	1
23	7	0.28064	1.0849	0.75319	0.72152	0.71404	0.13686	0.078996	1.1358	0.14122	0.2183	0.045488	0.012002	0.0015154	2.4059	1
24	8	0.35344	1.0329	0.78147	0.70737	0.61579	0.13503	0.089763	1.4664	0.097663	0.20703	0.041101	0.016123	0.00045288	1.6935	1
25	9	0.59988	1.1427	0.71532	0.66101	0.47544	0.15747	0.11337	2.3394	0.050389	0.13585	0.018121	0.00619	0.00026454	1.1526	1
26	10	0.47195	1.0901	0.85409	0.53598	0.39649	0.078376	0.13227	3.184	0.082007	0.18782	0.034074	0.013487	0.00032855	1.5623	1
27	4	0.82602	1.6637	0.49244	0.8862	0.99298	0.57136	0.022152	0.089306	0.034444	0.1012	0.010138	0.0030708	0.00016513	1.1047	0
28	5	0.86486	1.7986	0.55606	0.87745	0.97018	0.52669	0.029555	0.15898	0.027883	0.092866	0.0085504	0.0031577	0.00012091	0.9961	0
29	6	0.84563	1.7418	0.49818	0.92748	1.0	0.62301	0.014708	0.039374	0.025028	0.077667	0.0059959	0.002105	0.00029619	1.1899	0
30	7	0.87163	2.0659	0.55339	0.94868	1.0	0.60231	0.031671	0.18255	0.049706	0.1344	0.017742	0.0066921	0.00016133	1.4016	0
31	8	0.86587	1.9999	0.52725	0.97215	0.99474	0.67283	0.0092956	0.015726	0.021192	0.073946	0.0054383	0.0014673	0.00015488	0.78201	0
32	9	0.82373	1.6421	0.47458	0.85777	0.98421	0.50374	0.020049	0.073157	0.018698	0.075567	0.005678	0.0023517	8.79e-05	0.7658	0
33	10	0.84285	1.8572	0.51931	0.91339	0.97544	0.60526	0.028734	0.15027	0.038283	0.1156	0.013186	0.0048867	0.00012558	1.1185	0
34	6	0.99512	10.377	0.90564	0.92135	0.99825	0.17941	0.016647	0.050433	0.0204	0.071662	0.0051092	0.0012661	0.00017021	0.71514	1
35	7	0.99505	10.736	0.90851	0.92586	0.99649	0.18236	0.028571	0.14856	0.017761	0.06961	0.0048222	0.0013129	0.00013111	0.59218	1
36	8	0.99518	10.421	0.90385	0.96551	0.98947	0.20051	0.0077228	0.010855	0.021258	0.080385	0.0064203	0.0019168	9.56e-05	0.66405	1
37	9	0.9953	10.63	0.90598	0.88866	0.95789	0.15967	0.025636	0.11961	0.014782	0.065416	0.0042611	0.0012831	6.44e-05	0.52178	1
38	10	0.99515	10.007	0.90328	0.91594	0.97719	0.16244	0.033129	0.19975	0.017258	0.070646	0.004966	0.0014641	7.16e-05	0.59946	1
39	11	0.99871	19.038	0.94834	0.851	0.90702	0.086183	0.073048	0.97117	0.0078165	0.048089	0.0023072	0.00075332	1.29e-05	0.34029	1
40	1	0.9109	2.5488	0.6106	0.97388	0.99825	0.55818	0.01972	0.070775	0.10132	0.17022	0.028158	0.0074614	0.0010974	2.3847	1
41	2	0.90391	2.458	0.5977	0.9861	1.0	0.61429	0.0067013	0.0081731	0.08902	0.16706	0.027151	0.007219	0.00096593	1.8937	1
42	3	0.90755	2.582	0.62394	0.96837	0.99825	0.55674	0.031714	0.18305	0.079387	0.16213	0.025613	0.0074124	0.00069878	1.6951	1
43	4	0.91708	2.6498	0.62919	0.98493	1.0	0.57926	0.0068053	0.0084289	0.082187	0.16877	0.027693	0.0085027	0.00064002	1.7157	1
44	5	0.9166	2.6711	0.6333	0.98228	1.0	0.51619	0.017465	0.055514	0.10368	0.181	0.031721	0.0081985	0.0014211	1.973	1
45	6	0.8942	2.4203	0.59323	0.98407	1.0	0.60794	0.01743	0.055294	0.10102	0.18748	0.033957	0.0098155	0.0011793	1.8275	1
46	7	0.93847	3.0198	0.67312	0.98733	1.0	0.53234	0.0076393	0.010621	0.07629	0.18017	0.03144	0.011932	0.00072251	1.2434	1
47	8	0.89518	2.3875	0.581	0.98796	1.0	0.63833	0.0077926	0.011052	0.07304	0.1591	0.024688	0.0073807	0.00084138	1.408	1
48	9	0.91707	2.6504	0.63359	0.96002	0.99298	0.53972	0.012062	0.026481	0.10121	0.18433	0.032861	0.0089657	0.0014149	1.7979	1
49	10	0.92535	2.803	0.65133	0.976	1.0	0.48413	0.015435	0.04336	0.098946	0.18338	0.032533	0.0091801	0.0013297	1.8033	1
50	11	0.91861	2.8114	0.64707	0.94843	0.95614	0.51186	0.045037	0.36915	0.041345	0.13297	0.017374	0.0070233	0.00018923	0.83183	1
51	1	0.39093	1.1025	0.73351	0.72022	0.69474	0.17954	0.076072	1.0532	0.059213	0.15747	0.024197	0.0095408	0.00024731	1.2042	1
52	2	0.47124	1.1349	0.81159	0.65915	0.47368	0.093982	0.096492	1.6945	0.098618	0.21062	0.042478	0.016848	0.00058101	1.5913	1
53	3	0.3687	1.0456	0.77124	0.74413	0.77368	0.22278	0.075187	1.0289	0.074488	0.17993	0.031359	0.012414	0.0003469	1.3541	1
54	4	0.14986	1.0558	0.77733	0.73454	0.66316	0.1688	0.08041	1.1768	0.10395	0.1806	0.031585	0.0080165	0.0014315	1.9975	1
55	5	0.68069	1.1866	0.78745	0.73496	0.6	0.14029	0.072447	0.95524	0.09277	0.18451	0.032923	0.010852	0.00059383	1.8568	1
56	6	0.37522	1.1417	0.81725	0.68511	0.58772	0.12523	0.09186	1.5358	0.11488	0.20861	0.041703	0.013344	0.00082033	2.0281	1
57	7	0.28064	1.0849	0.75319	0.72152	0.71404	0.13686	0.078996	1.1358	0.14122	0.2183	0.045488	0.012002	0.0015154	2.4059	1
58	8	0.35344	1.0329	0.78147	0.70737	0.61579	0.13503	0.089763	1.4664	0.097663	0.20703	0.041101	0.016123	0.00045288	1.6935	1
59	9	0.59988	1.1427	0.71532	0.66101	0.47544	0.15747	0.11337	2.3394	0.050389	0.13585	0.018121	0.00619	0.00026454	1.1526	1
60	10	0.47195	1.0901	0.85409	0.53598	0.39649	0.078376	0.13227	3.184	0.082007	0.18782	0.034074	0.013487	0.00032855	1.5623	1
61	4	0.82602	1.6637	0.49244	0.8862	0.99298	0.57136	0.022152	0.089306	0.034444	0.1012	0.010138	0.0030708	0.00016513	1.1047	0
62	5	0.86486	1.7986	0.55606	0.87745	0.97018	0.52669	0.029555	0.15898	0.027883	0.092866	0.0085504	0.0031577	0.00012091	0.9961	0
63	6	0.84563	1.7418	0.49818	0.92748	1.0	0.62301	0.014708	0.039374	0.025028	0.077667	0.0059959	0.002105	0.00029619	1.1899	0
64	7	0.87163	2.0659	0.55339	0.94868	1.0	0.60231	0.031671	0.18255	0.049706	0.1344	0.017742	0.0066921	0.00016133	1.4016	0
65	8	0.86587	1.9999	0.52725	0.97215	0.99474	0.67283	0.0092956	0.015726	0.021192	0.073946	0.0054383	0.0014673	0.00015488	0.78201	0
66	9	0.82373	1.6421	0.47458	0.85777	0.98421	0.50374	0.020049	0.073157	0.018698	0.075567	0.005678	0.0023517	8.79e-05	0.7658	0
67	10	0.84285	1.8572	0.51931	0.91339	0.97544	0.60526	0.028734	0.15027	0.038283	0.1156	0.013186	0.0048867	0.00012558	1.1185	0
68	6	0.99512	10.377	0.90564	0.92135	0.99825	0.17941	0.016647	0.050433	0.0204	0.071662	0.0051092	0.0012661	0.00017021	0.71514	1
69	7	0.99505	10.736	0.90851	0.92586	0.99649	0.18236	0.028571	0.14856	0.017761	0.06961	0.0048222	0.0013129	0.00013111	0.59218	1
70	8	0.99518	10.421	0.90385	0.96551	0.98947	0.20051	0.0077228	0.010855	0.021258	0.080385	0.0064203	0.0019168	9.56e-05	0.66405	1
71	9	0.9953	10.63	0.90598	0.88866	0.95789	0.15967	0.025636	0.11961	0.014782	0.065416	0.0042611	0.0012831	6.44e-05	0.52178	1
72	10	0.99515	10.007	0.90328	0.91594	0.97719	0.16244	0.033129	0.19975	0.017258	0.070646	0.004966	0.0014641	7.16e-05	0.59946	1
73	11	0.99871	19.038	0.94834	0.851	0.90702	0.086183	0.073048	0.97117	0.0078165	0.048089	0.0023072	0.00075332	1.29e-05	0.34029	1
74	1	0.9109	2.5488	0.6106	0.97388	0.99825	0.55818	0.01972	0.070775	0.10132	0.17022	0.028158	0.0074614	0.0010974	2.3847	1
75	2	0.90391	2.458	0.5977	0.9861	1.0	0.61429	0.0067013	0.0081731	0.08902	0.16706	0.027151	0.007219	0.00096593	1.8937	1
76	3	0.90755	2.582	0.62394	0.96837	0.99825	0.55674	0.031714	0.18305	0.079387	0.16213	0.025613	0.0074124	0.00069878	1.6951	1
77	4	0.91708	2.6498	0.62919	0.98493	1.0	0.57926	0.0068053	0.0084289	0.082187	0.16877	0.027693	0.0085027	0.00064002	1.7157	1
78	5	0.9166	2.6711	0.6333	0.98228	1.0	0.51619	0.017465	0.055514	0.10368	0.181	0.031721	0.0081985	0.0014211	1.973	1
79	6	0.8942	2.4203	0.59323	0.98407	1.0	0.60794	0.01743	0.055294	0.10102	0.18748	0.033957	0.0098155	0.0011793	1.8275	1
80	7	0.93847	3.0198	0.67312	0.98733	1.0	0.53234	0.0076393	0.010621	0.07629	0.18017	0.03144	0.011932	0.00072251	1.2434	1
81	8	0.89518	2.3875	0.581	0.98796	1.0	0.63833	0.0077926	0.011052	0.07304	0.1591	0.024688	0.0073807	0.00084138	1.408	1
82	9	0.91707	2.6504	0.63359	0.96002	0.99298	0.53972	0.012062	0.026481	0.10121	0.18433	0.032861	0.0089657	0.0014149	1.7979	1
83	10	0.92535	2.803	0.65133	0.976	1.0	0.48413	0.015435	0.04336	0.098946	0.18338	0.032533	0.0091801	0.0013297	1.8033	1
84	11	0.91861	2.8114	0.64707	0.94843	0.95614	0.51186	0.045037	0.36915	0.041345	0.13297	0.017374	0.0070233	0.00018923	0.83183	1
85	1	0.39093	1.1025	0.73351	0.72022	0.69474	0.17954	0.076072	1.0532	0.059213	0.15747	0.024197	0.0095408	0.00024731	1.2042	1
86	2	0.47124	1.1349	0.81159	0.65915	0.47368	0.093982	0.096492	1.6945	0.098618	0.21062	0.042478	0.016848	0.00058101	1.5913	1
87	3	0.3687	1.0456	0.77124	0.74413	0.77368	0.22278	0.075187	1.0289	0.074488	0.17993	0.031359	0.012414	0.0003469	1.3541	1
88	4	0.14986	1.0558	0.77733	0.73454	0.66316	0.1688	0.08041	1.1768	0.10395	0.1806	0.031585	0.0080165	0.0014315	1.9975	1
89	5	0.68069	1.1866	0.78745	0.73496	0.6	0.14029	0.072447	0.95524	0.09277	0.18451	0.032923	0.010852	0.00059383	1.8568	1
90	6	0.37522	1.1417	0.81725	0.68511	0.58772	0.12523	0.09186	1.5358	0.11488	0.20861	0.041703	0.013344	0.00082033	2.0281	1
91	7	0.28064	1.0849	0.75319	0.72152	0.71404	0.13686	0.078996	1.1358	0.14122	0.2183	0.045488	0.012002	0.0015154	2.4059	1
92	8	0.35344	1.0329	0.78147	0.70737	0.61579	0.13503	0.089763	1.4664	0.097663	0.20703	0.041101	0.016123	0.00045288	1.6935	1
93	9	0.59988	1.1427	0.71532	0.66101	0.47544	0.15747	0.11337	2.3394	0.050389	0.13585	0.018121	0.00619	0.00026454	1.1526	1
94	10	0.47195	1.0901	0.85409	0.53598	0.39649	0.078376	0.13227	3.184	0.082007	0.18782	0.034074	0.013487	0.00032855	1.5623	1
95	4	0.82602	1.6637	0.49244	0.8862	0.99298	0.57136	0.022152	0.089306	0.034444	0.1012	0.010138	0.0030708	0.00016513	1.1047	0
96	5	0.86486	1.7986	0.55606	0.87745	0.97018	0.52669	0.029555	0.15898	0.027883	0.092866	0.0085504	0.0031577	0.00012091	0.9961	0
97	6	0.84563	1.7418	0.49818	0.92748	1.0	0.62301	0.014708	0.039374	0.025028	0.077667	0.0059959	0.002105	0.00029619	1.1899	0
98	7	0.87163	2.0659	0.55339	0.94868	1.0	0.60231	0.031671	0.18255	0.049706	0.1344	0.017742	0.0066921	0.00016133	1.4016	0
99	8	0.86587	1.9999	0.52725	0.97215	0.99474	0.67283	0.0092956	0.015726	0.021192	0.073946	0.0054383	0.0014673	0.00015488	0.78201	0
100	9	0.82373	1.6421	0.47458	0.85777	0.98421	0.50374	0.020049	0.073157	0.018698	0.075567	0.005678	0.0023517	8.79e-05	0.7658	0
101	10	0.84285	1.8572	0.51931	0.91339	0.97544	0.60526	0.028734	0.15027	0.038283	0.1156	0.013186	0.0048867	0.00012558	1.1185	0
102	6	0.99512	10.377	0.90564	0.92135	0.99825	0.17941	0.016647	0.050433	0.0204	0.071662	0.0051092	0.0012661	0.00017021	0.71514	1
103	7	0.99505	10.736	0.90851	0.92586	0.99649	0.18236	0.028571	0.14856	0.017761	0.06961	0.0048222	0.0013129	0.00013111	0.59218	1
104	8	0.99518	10.421	0.90385	0.96551	0.98947	0.20051	0.0077228	0.010855	0.021258	0.080385	0.0064203	0.0019168	9.56e-05	0.66405	1
105	9	0.9953	10.63	0.90598	0.88866	0.95789	0.15967	0.025636	0.11961	0.014782	0.065416	0.0042611	0.0012831	6.44e-05	0.52178	1
106	10	0.99515	10.007	0.90328	0.91594	0.97719	0.16244	0.033129	0.19975	0.017258	0.070646	0.004966	0.0014641	7.16e-05	0.59946	1
107	11	0.99871	19.038	0.94834	0.851	0.90702	0.086183	0.073048	0.97117	0.0078165	0.048089	0.0023072	0.00075332	1.29e-05	0.34029	1
108	1	0.9109	2.5488	0.6106	0.97388	0.99825	0.55818	0.01972	0.070775	0.10132	0.17022	0.028158	0.0074614	0.0010974	2.3847	1
109	2	0.90391	2.458	0.5977	0.9861	1.0	0.61429	0.0067013	0.0081731	0.08902	0.16706	0.027151	0.007219	0.00096593	1.8937	1
110	3	0.90755	2.582	0.62394	0.96837	0.99825	0.55674	0.031714	0.18305	0.079387	0.16213	0.025613	0.0074124	0.00069878	1.6951	1
111	4	0.91708	2.6498	0.62919	0.98493	1.0	0.57926	0.0068053	0.0084289	0.082187	0.16877	0.027693	0.0085027	0.00064002	1.7157	1
112	5	0.9166	2.6711	0.6333	0.98228	1.0	0.51619	0.017465	0.055514	0.10368	0.181	0.031721	0.0081985	0.0014211	1.973	1
113	6	0.8942	2.4203	0.59323	0.98407	1.0	0.60794	0.01743	0.055294	0.10102	0.18748	0.033957	0.0098155	0.0011793	1.8275	1
114	7	0.93847	3.0198	0.67312	0.98733	1.0	0.53234	0.0076393	0.010621	0.07629	0.18017	0.03144	0.011932	0.00072251	1.2434	1
115	8	0.89518	2.3875	0.581	0.98796	1.0	0.63833	0.0077926	0.011052	0.07304	0.1591	0.024688	0.0073807	0.00084138	1.408	1
116	9	0.91707	2.6504	0.63359	0.96002	0.99298	0.53972	0.012062	0.026481	0.10121	0.18433	0.032861	0.0089657	0.0014149	1.7979	1
117	10	0.92535	2.803	0.65133	0.976	1.0	0.48413	0.015435	0.04336	0.098946	0.18338	0.032533	0.0091801	0.0013297	1.8033	1
118	11	0.91861	2.8114	0.64707	0.94843	0.95614	0.51186	0.045037	0.36915	0.041345	0.13297	0.017374	0.0070233	0.00018923	0.83183	1
119	1	0.39093	1.1025	0.73351	0.72022	0.69474	0.17954	0.076072	1.0532	0.059213	0.15747	0.024197	0.0095408	0.00024731	1.2042	1
120	2	0.47124	1.1349	0.81159	0.65915	0.47368	0.093982	0.096492	1.6945	0.098618	0.21062	0.042478	0.016848	0.00058101	1.5913	1
121	3	0.3687	1.0456	0.77124	0.74413	0.77368	0.22278	0.075187	1.0289	0.074488	0.17993	0.031359	0.012414	0.0003469	1.3541	1
122	4	0.14986	1.0558	0.77733	0.73454	0.66316	0.1688	0.08041	1.1768	0.10395	0.1806	0.031585	0.0080165	0.0014315	1.9975	1
123	5	0.68069	1.1866	0.78745	0.73496	0.6	0.14029	0.072447	0.95524	0.09277	0.18451	0.032923	0.010852	0.00059383	1.8568	1
124	6	0.37522	1.1417	0.81725	0.68511	0.58772	0.12523	0.09186	1.5358	0.11488	0.20861	0.041703	0.013344	0.00082033	2.0281	1
125	7	0.28064	1.0849	0.75319	0.72152	0.71404	0.13686	0.078996	1.1358	0.14122	0.2183	0.045488	0.012002	0.0015154	2.4059	1
126	8	0.35344	1.0329	0.78147	0.70737	0.61579	0.13503	0.089763	1.4664	0.097663	0.20703	0.041101	0.016123	0.00045288	1.6935	1
127	9	0.59988	1.1427	0.71532	0.66101	0.47544	0.15747	0.11337	2.3394	0.050389	0.13585	0.018121	0.00619	0.00026454	1.1526	1
128	10	0.47195	1.0901	0.85409	0.53598	0.39649	0.078376	0.13227	3.184	0.082007	0.18782	0.034074	0.013487	0.00032855	1.5623	1
129	4	0.82602	1.6637	0.49244	0.8862	0.99298	0.57136	0.022152	0.089306	0.034444	0.1012	0.010138	0.0030708	0.00016513	1.1047	0
130	5	0.86486	1.7986	0.55606	0.87745	0.97018	0.52669	0.029555	0.15898	0.027883	0.092866	0.0085504	0.0031577	0.00012091	0.9961	0
131	6	0.84563	1.7418	0.49818	0.92748	1.0	0.62301	0.014708	0.039374	0.025028	0.077667	0.0059959	0.002105	0.00029619	1.1899	0
132	7	0.87163	2.0659	0.55339	0.94868	1.0	0.60231	0.031671	0.18255	0.049706	0.1344	0.017742	0.0066921	0.00016133	1.4016	0
133	8	0.86587	1.9999	0.52725	0.97215	0.99474	0.67283	0.0092956	0.015726	0.021192	0.073946	0.0054383	0.0014673	0.00015488	0.78201	0
134	9	0.82373	1.6421	0.47458	0.85777	0.98421	0.50374	0.020049	0.073157	0.018698	0.075567	0.005678	0.0023517	8.79e-05	0.7658	0
135	10	0.84285	1.8572	0.51931	0.91339	0.97544	0.60526	0.028734	0.15027	0.038283	0.1156	0.013186	0.0048867	0.00012558	1.1185	0
136	6	0.99512	10.377	0.90564	0.92135	0.99825	0.17941	0.016647	0.050433	0.0204	0.071662	0.0051092	0.0012661	0.00017021	0.71514	1
137	7	0.99505	10.736	0.90851	0.92586	0.99649	0.18236	0.028571	0.14856	0.017761	0.06961	0.0048222	0.0013129	0.00013111	0.59218	1
138	8	0.99518	10.421	0.90385	0.96551	0.98947	0.20051	0.0077228	0.010855	0.021258	0.080385	0.0064203	0.0019168	9.56e-05	0.66405	1
139	9	0.9953	10.63	0.90598	0.88866	0.95789	0.15967	0.025636	0.11961	0.014782	0.065416	0.0042611	0.0012831	6.44e-05	0.52178	1
140	10	0.99515	10.007	0.90328	0.91594	0.97719	0.16244	0.033129	0.19975	0.017258	0.070646	0.004966	0.0014641	7.16e-05	0.59946	1
141	11	0.99871	19.038	0.94834	0.851	0.90702	0.086183	0.073048	0.97117	0.0078165	0.048089	0.0023072	0.00075332	1.29e-05	0.34029	1
142	1	0.9109	2.5488	0.6106	0.97388	0.99825	0.55818	0.01972	0.070775	0.10132	0.17022	0.028158	0.0074614	0.0010974	2.3847	1
143	2	0.90391	2.458	0.5977	0.9861	1.0	0.61429	0.0067013	0.0081731	0.08902	0.16706	0.027151	0.007219	0.00096593	1.8937	1
144	3	0.90755	2.582	0.62394	0.96837	0.99825	0.55674	0.031714	0.18305	0.079387	0.16213	0.025613	0.0074124	0.00069878	1.6951	1
145	4	0.91708	2.6498	0.62919	0.98493	1.0	0.57926	0.0068053	0.0084289	0.082187	0.16877	0.027693	0.0085027	0.00064002	1.7157	1
146	5	0.9166	2.6711	0.6333	0.98228	1.0	0.51619	0.017465	0.055514	0.10368	0.181	0.031721	0.0081985	0.0014211	1.973	1
147	6	0.8942	2.4203	0.59323	0.98407	1.0	0.60794	0.01743	0.055294	0.10102	0.18748	0.033957	0.0098155	0.0011793	1.8275	1
148	7	0.93847	3.0198	0.67312	0.98733	1.0	0.53234	0.0076393	0.010621	0.07629	0.18017	0.03144	0.011932	0.00072251	1.2434	1
149	8	0.89518	2.3875	0.581	0.98796	1.0	0.63833	0.0077926	0.011052	0.07304	0.1591	0.024688	0.0073807	0.00084138	1.408	1
150	9	0.91707	2.6504	0.63359	0.96002	0.99298	0.53972	0.012062	0.026481	0.10121	0.18433	0.032861	0.0089657	0.0014149	1.7979	1
151	10	0.92535	2.803	0.65133	0.976	1.0	0.48413	0.015435	0.04336	0.098946	0.18338	0.032533	0.0091801	0.0013297	1.8033	1
152	11	0.91861	2.8114	0.64707	0.94843	0.95614	0.51186	0.045037	0.36915	0.041345	0.13297	0.017374	0.0070233	0.00018923	0.83183	1
153	1	0.39093	1.1025	0.73351	0.72022	0.69474	0.17954	0.076072	1.0532	0.059213	0.15747	0.024197	0.0095408	0.00024731	1.2042	1
154	2	0.47124	1.1349	0.81159	0.65915	0.47368	0.093982	0.096492	1.6945	0.098618	0.21062	0.042478	0.016848	0.00058101	1.5913	1
155	3	0.3687	1.0456	0.77124	0.74413	0.77368	0.22278	0.075187	1.0289	0.074488	0.17993	0.031359	0.012414	0.0003469	1.3541	1
156	4	0.14986	1.0558	0.77733	0.73454	0.66316	0.1688	0.08041	1.1768	0.10395	0.1806	0.031585	0.0080165	0.0014315	1.9975	1
157	5	0.68069	1.1866	0.78745	0.73496	0.6	0.14029	0.072447	0.95524	0.09277	0.18451	0.032923	0.010852	0.00059383	1.8568	1
158	6	0.37522	1.1417	0.81725	0.68511	0.58772	0.12523	0.09186	1.5358	0.11488	0.20861	0.041703	0.013344	0.00082033	2.0281	1
159	7	0.28064	1.0849	0.75319	0.72152	0.71404	0.13686	0.078996	1.1358	0.14122	0.2183	0.045488	0.012002	0.0015154	2.4059	1
160	8	0.35344	1.0329	0.78147	0.70737	0.61579	0.13503	0.089763	1.4664	0.097663	0.20703	0.041101	0.016123	0.00045288	1.6935	1
161	9	0.59988	1.1427	0.71532	0.66101	0.47544	0.15747	0.11337	2.3394	0.050389	0.13585	0.018121	0.00619	0.00026454	1.1526	1
162	10	0.47195	1.0901	0.85409	0.53598	0.39649	0.078376	0.13227	3.184	0.082007	0.18782	0.034074	0.013487	0.00032855	1.5623	1
163	4	0.82602	1.6637	0.49244	0.8862	0.99298	0.57136	0.022152	0.089306	0.034444	0.1012	0.010138	0.0030708	0.00016513	1.1047	0
164	5	0.86486	1.7986	0.55606	0.87745	0.97018	0.52669	0.029555	0.15898	0.027883	0.092866	0.0085504	0.0031577	0.00012091	0.9961	0
165	6	0.84563	1.7418	0.49818	0.92748	1.0	0.62301	0.014708	0.039374	0.025028	0.077667	0.0059959	0.002105	0.00029619	1.1899	0
166	7	0.87163	2.0659	0.55339	0.94868	1.0	0.60231	0.031671	0.18255	0.049706	0.1344	0.017742	0.0066921	0.00016133	1.4016	0
167	8	0.86587	1.9999	0.52725	0.97215	0.99474	0.67283	0.0092956	0.015726	0.021192	0.073946	0.0054383	0.0014673	0.00015488	0.78201	0
168	9	0.82373	1.6421	0.47458	0.85777	0.98421	0.50374	0.020049	0.073157	0.018698	0.075567	0.005678	0.0023517	8.79e-05	0.7658	0
169	10	0.84285	1.8572	0.51931	0.91339	0.97544	0.60526	0.028734	0.15027	0.038283	0.1156	0.013186	0.0048867	0.00012558	1.1185	0
170	6	0.99512	10.377	0.90564	0.92135	0.99825	0.17941	0.016647	0.050433	0.0204	0.071662	0.0051092	0.0012661	0.00017021	0.71514	1
171	7	0.99505	10.736	0.90851	0.92586	0.99649	0.18236	0.028571	0.14856	0.017761	0.06961	0.0048222	0.0013129	0.00013111	0.59218	1
172	8	0.99518	10.421	0.90385	0.96551	0.98947	0.20051	0.0077228	0.010855	0.021258	0.080385	0.0064203	0.0019168	9.56e-05	0.66405	1
173	9	0.9953	10.63	0.90598	0.88866	0.95789	0.15967	0.025636	0.11961	0.014782	0.065416	0.0042611	0.0012831	6.44e-05	0.52178	1
174	10	0.99515	10.007	0.90328	0.91594	0.97719	0.16244	0.033129	0.19975	0.017258	0.070646	0.004966	0.0014641	7.16e-05	0.59946	1
175	11	0.99871	19.038	0.94834	0.851	0.90702	0.086183	0.073048	0.97117	0.0078165	0.048089	0.0023072	0.00075332	1.29e-05	0.34029	1
176	1	0.9109	2.5488	0.6106	0.97388	0.99825	0.55818	0.01972	0.070775	0.10132	0.17022	0.028158	0.0074614	0.0010974	2.3847	1
177	2	0.90391	2.458	0.5977	0.9861	1.0	0.61429	0.0067013	0.0081731	0.08902	0.16706	0.027151	0.007219	0.00096593	1.8937	1
178	3	0.90755	2.582	0.62394	0.96837	0.99825	0.55674	0.031714	0.18305	0.079387	0.16213	0.025613	0.0074124	0.00069878	1.6951	1
