	Unnamed: 0	Unnamed: 1	1	2	3	4	5	6	7	8	9	10	11	12	13	label
19	10	0.30574	1.1176	0.58847	0.66502	0.84737	0.24074	0.10064	1.8435	0.074621	0.14273	0.019966	0.0054026	0.00062391	2.1403	1
20	1	0.92522	2.695	0.63571	0.92994	0.99298	0.505	0.040707	0.30158	0.055742	0.15592	0.023734	0.0096617	0.00030237	1.0351	1
21	2	0.90557	2.3423	0.58487	0.95943	0.97368	0.55537	0.023542	0.10087	0.045897	0.13433	0.017724	0.0066757	0.00024528	0.9943	1
22	3	0.91885	2.638	0.62859	0.96692	0.99123	0.52269	0.020081	0.07339	0.054145	0.1674	0.027257	0.013322	0.00016644	0.8989	1
23	4	0.88965	2.3863	0.59051	0.90564	0.98421	0.5136	0.048934	0.43581	0.062886	0.17454	0.029562	0.013364	0.00026357	1.0734	1
24	5	0.9456	3.1174	0.70912	0.79489	0.89298	0.33915	0.13457	3.2956	0.052685	0.14875	0.021648	0.008569	0.00025614	1.0503	1
25	6	0.91747	2.7054	0.64091	0.87687	0.98947	0.42531	0.089364	1.4534	0.042216	0.12098	0.014424	0.0047692	0.0003061	1.0097	1
26	7	0.86049	2.0997	0.532	0.9358	0.98772	0.5343	0.033994	0.21032	0.040254	0.13592	0.01814	0.0080226	0.00010143	0.82059	1
27	10	0.84113	1.86	0.46549	0.99039	1.0	0.75976	0.0046759	0.0039793	0.062798	0.13234	0.017213	0.0044528	0.00065523	1.653	0
28	1	0.70273	1.2099	0.36317	0.9211	0.98772	0.60555	0.023597	0.10134	0.089301	0.20088	0.038786	0.015895	0.0004049	1.5371	0
29	2	0.66307	1.2065	0.32559	0.94952	0.99649	0.75954	0.013388	0.032621	0.021815	0.097143	0.0093485	0.0040284	3.63e-05	0.5341	0
30	3	0.61289	1.0991	0.33117	0.92405	0.98421	0.61661	0.025545	0.11877	0.054687	0.1606	0.025145	0.011672	0.00012121	1.1076	0
31	4	0.70668	1.251	0.38111	0.94226	0.99825	0.6925	0.019432	0.068724	0.031587	0.11502	0.013056	0.0053112	8.64e-05	0.72247	0
32	5	0.66889	1.1435	0.3846	0.90355	0.99649	0.60571	0.028329	0.14606	0.057506	0.15931	0.024752	0.010304	0.00018533	1.1365	0
33	6	0.50139	1.0066	0.29593	0.91585	0.99825	0.64029	0.021782	0.086347	0.054635	0.1598	0.024899	0.011106	0.00016162	1.0511	0
34	3	0.91355	2.457	0.61108	0.97034	0.97544	0.5645	0.0077029	0.010799	0.092547	0.18786	0.034088	0.011708	0.00046097	1.8501	1
35	4	0.91378	2.4132	0.60362	0.96618	0.99649	0.56153	0.0091377	0.015197	0.10604	0.20316	0.039637	0.013227	0.00072984	1.8526	1
36	5	0.85897	1.9723	0.51434	0.97407	0.99825	0.6792	0.0068392	0.0085129	0.046518	0.13848	0.018816	0.0073898	0.00015454	1.014	1
37	6	0.91296	2.4862	0.62315	0.96188	1.0	0.51041	0.010684	0.020775	0.064539	0.13678	0.018365	0.0048636	0.00052757	1.6875	1
38	7	0.93802	2.8087	0.65774	0.97091	1.0	0.58194	0.0067321	0.0082485	0.052218	0.13491	0.017874	0.0057374	0.00030246	1.2161	1
39	8	0.94058	3.0366	0.69248	0.93952	0.99474	0.42979	0.031219	0.17738	0.038691	0.1076	0.011445	0.0032156	0.00024816	1.0843	1
40	9	0.89672	2.2534	0.57689	0.96488	1.0	0.57906	0.0081422	0.012066	0.062778	0.1512	0.022351	0.0078553	0.00031192	1.4575	1
41	10	0.89507	2.2045	0.55605	0.97701	0.99649	0.64214	0.0053433	0.0051962	0.102	0.19598	0.036988	0.012562	0.00048437	2.0484	1
42	11	0.88246	2.1	0.5486	0.96929	0.99825	0.61897	0.0073021	0.0097043	0.10152	0.19717	0.03742	0.012995	0.00049125	2.0094	1
43	12	0.90831	2.4038	0.59263	0.97688	0.99825	0.59259	0.0064679	0.0076137	0.063688	0.1472	0.021208	0.0067017	0.00032702	1.5332	1
44	1	0.4132	1.0384	0.48465	0.78118	0.87018	0.30478	0.080722	1.1859	0.047303	0.12619	0.015674	0.0058992	0.00019037	1.489	1
45	2	0.56324	1.1928	0.474	0.77564	0.93333	0.34791	0.069404	0.87668	0.10401	0.17923	0.031125	0.0094494	0.00074739	2.4883	1
46	3	0.48967	1.1232	0.46175	0.80214	0.9	0.31034	0.073462	0.9822	0.10125	0.17926	0.031133	0.010102	0.00068131	2.4808	1
47	4	0.60319	1.088	0.51739	0.7638	0.90175	0.23802	0.077022	1.0797	0.10994	0.17976	0.031303	0.0088846	0.00087888	2.6613	1
48	5	0.53622	1.2341	0.44979	0.7882	0.94386	0.38426	0.072253	0.95013	0.042992	0.12337	0.014993	0.0056501	0.00013103	1.2646	1
49	6	0.37902	1.0738	0.5242	0.71586	0.85439	0.26309	0.065312	0.77635	0.067161	0.14275	0.019969	0.0059582	0.00040634	1.8527	1
50	7	0.53693	1.0751	0.55667	0.74395	0.77544	0.27241	0.080278	1.1729	0.091322	0.16265	0.025773	0.007318	0.00080697	2.2704	1
51	8	0.51153	1.0767	0.47053	0.77952	0.90702	0.28838	0.076992	1.0789	0.084711	0.17213	0.028776	0.0099656	0.00039644	2.0412	1
52	9	0.44271	1.0836	0.49548	0.74434	0.87018	0.26478	0.079481	1.1497	0.10151	0.1726	0.028929	0.0076406	0.00084487	2.389	1
53	10	0.30574	1.1176	0.58847	0.66502	0.84737	0.24074	0.10064	1.8435	0.074621	0.14273	0.019966	0.0054026	0.00062391	2.1403	1
54	1	0.92522	2.695	0.63571	0.92994	0.99298	0.505	0.040707	0.30158	0.055742	0.15592	0.023734	0.0096617	0.00030237	1.0351	1
55	2	0.90557	2.3423	0.58487	0.95943	0.97368	0.55537	0.023542	0.10087	0.045897	0.13433	0.017724	0.0066757	0.00024528	0.9943	1
56	3	0.91885	2.638	0.62859	0.96692	0.99123	0.52269	0.020081	0.07339	0.054145	0.1674	0.027257	0.013322	0.00016644	0.8989	1
57	4	0.88965	2.3863	0.59051	0.90564	0.98421	0.5136	0.048934	0.43581	0.062886	0.17454	0.029562	0.013364	0.00026357	1.0734	1
58	5	0.9456	3.1174	0.70912	0.79489	0.89298	0.33915	0.13457	3.2956	0.052685	0.14875	0.021648	0.008569	0.00025614	1.0503	1
59	6	0.91747	2.7054	0.64091	0.87687	0.98947	0.42531	0.089364	1.4534	0.042216	0.12098	0.014424	0.0047692	0.0003061	1.0097	1
60	7	0.86049	2.0997	0.532	0.9358	0.98772	0.5343	0.033994	0.21032	0.040254	0.13592	0.01814	0.0080226	0.00010143	0.82059	1
61	10	0.84113	1.86	0.46549	0.99039	1.0	0.75976	0.0046759	0.0039793	0.062798	0.13234	0.017213	0.0044528	0.00065523	1.653	0
62	1	0.70273	1.2099	0.36317	0.9211	0.98772	0.60555	0.023597	0.10134	0.089301	0.20088	0.038786	0.015895	0.0004049	1.5371	0
63	2	0.66307	1.2065	0.32559	0.94952	0.99649	0.75954	0.013388	0.032621	0.021815	0.097143	0.0093485	0.0040284	3.63e-05	0.5341	0
64	3	0.61289	1.0991	0.33117	0.92405	0.98421	0.61661	0.025545	0.11877	0.054687	0.1606	0.025145	0.011672	0.00012121	1.1076	0
65	4	0.70668	1.251	0.38111	0.94226	0.99825	0.6925	0.019432	0.068724	0.031587	0.11502	0.013056	0.0053112	8.64e-05	0.72247	0
66	5	0.66889	1.1435	0.3846	0.90355	0.99649	0.60571	0.028329	0.14606	0.057506	0.15931	0.024752	0.010304	0.00018533	1.1365	0
67	6	0.50139	1.0066	0.29593	0.91585	0.99825	0.64029	0.021782	0.086347	0.054635	0.1598	0.024899	0.011106	0.00016162	1.0511	0
68	3	0.91355	2.457	0.61108	0.97034	0.97544	0.5645	0.0077029	0.010799	0.092547	0.18786	0.034088	0.011708	0.00046097	1.8501	1
69	4	0.91378	2.4132	0.60362	0.96618	0.99649	0.56153	0.0091377	0.015197	0.10604	0.20316	0.039637	0.013227	0.00072984	1.8526	1
70	5	0.85897	1.9723	0.51434	0.97407	0.99825	0.6792	0.0068392	0.0085129	0.046518	0.13848	0.018816	0.0073898	0.00015454	1.014	1
71	6	0.91296	2.4862	0.62315	0.96188	1.0	0.51041	0.010684	0.020775	0.064539	0.13678	0.018365	0.0048636	0.00052757	1.6875	1
72	7	0.93802	2.8087	0.65774	0.97091	1.0	0.58194	0.0067321	0.0082485	0.052218	0.13491	0.017874	0.0057374	0.00030246	1.2161	1
73	8	0.94058	3.0366	0.69248	0.93952	0.99474	0.42979	0.031219	0.17738	0.038691	0.1076	0.011445	0.0032156	0.00024816	1.0843	1
74	9	0.89672	2.2534	0.57689	0.96488	1.0	0.57906	0.0081422	0.012066	0.062778	0.1512	0.022351	0.0078553	0.00031192	1.4575	1
75	10	0.89507	2.2045	0.55605	0.97701	0.99649	0.64214	0.0053433	0.0051962	0.102	0.19598	0.036988	0.012562	0.00048437	2.0484	1
76	11	0.88246	2.1	0.5486	0.96929	0.99825	0.61897	0.0073021	0.0097043	0.10152	0.19717	0.03742	0.012995	0.00049125	2.0094	1
77	12	0.90831	2.4038	0.59263	0.97688	0.99825	0.59259	0.0064679	0.0076137	0.063688	0.1472	0.021208	0.0067017	0.00032702	1.5332	1
78	1	0.4132	1.0384	0.48465	0.78118	0.87018	0.30478	0.080722	1.1859	0.047303	0.12619	0.015674	0.0058992	0.00019037	1.489	1
79	2	0.56324	1.1928	0.474	0.77564	0.93333	0.34791	0.069404	0.87668	0.10401	0.17923	0.031125	0.0094494	0.00074739	2.4883	1
80	3	0.48967	1.1232	0.46175	0.80214	0.9	0.31034	0.073462	0.9822	0.10125	0.17926	0.031133	0.010102	0.00068131	2.4808	1
81	4	0.60319	1.088	0.51739	0.7638	0.90175	0.23802	0.077022	1.0797	0.10994	0.17976	0.031303	0.0088846	0.00087888	2.6613	1
82	5	0.53622	1.2341	0.44979	0.7882	0.94386	0.38426	0.072253	0.95013	0.042992	0.12337	0.014993	0.0056501	0.00013103	1.2646	1
83	6	0.37902	1.0738	0.5242	0.71586	0.85439	0.26309	0.065312	0.77635	0.067161	0.14275	0.019969	0.0059582	0.00040634	1.8527	1
84	7	0.53693	1.0751	0.55667	0.74395	0.77544	0.27241	0.080278	1.1729	0.091322	0.16265	0.025773	0.007318	0.00080697	2.2704	1
85	8	0.51153	1.0767	0.47053	0.77952	0.90702	0.28838	0.076992	1.0789	0.084711	0.17213	0.028776	0.0099656	0.00039644	2.0412	1
86	9	0.44271	1.0836	0.49548	0.74434	0.87018	0.26478	0.079481	1.1497	0.10151	0.1726	0.028929	0.0076406	0.00084487	2.389	1
87	10	0.30574	1.1176	0.58847	0.66502	0.84737	0.24074	0.10064	1.8435	0.074621	0.14273	0.019966	0.0054026	0.00062391	2.1403	1
88	1	0.92522	2.695	0.63571	0.92994	0.99298	0.505	0.040707	0.30158	0.055742	0.15592	0.023734	0.0096617	0.00030237	1.0351	1
89	2	0.90557	2.3423	0.58487	0.95943	0.97368	0.55537	0.023542	0.10087	0.045897	0.13433	0.017724	0.0066757	0.00024528	0.9943	1
90	3	0.91885	2.638	0.62859	0.96692	0.99123	0.52269	0.020081	0.07339	0.054145	0.1674	0.027257	0.013322	0.00016644	0.8989	1
91	4	0.88965	2.3863	0.59051	0.90564	0.98421	0.5136	0.048934	0.43581	0.062886	0.17454	0.029562	0.013364	0.00026357	1.0734	1
92	5	0.9456	3.1174	0.70912	0.79489	0.89298	0.33915	0.13457	3.2956	0.052685	0.14875	0.021648	0.008569	0.00025614	1.0503	1
93	6	0.91747	2.7054	0.64091	0.87687	0.98947	0.42531	0.089364	1.4534	0.042216	0.12098	0.014424	0.0047692	0.0003061	1.0097	1
94	7	0.86049	2.0997	0.532	0.9358	0.98772	0.5343	0.033994	0.21032	0.040254	0.13592	0.01814	0.0080226	0.00010143	0.82059	1
95	10	0.84113	1.86	0.46549	0.99039	1.0	0.75976	0.0046759	0.0039793	0.062798	0.13234	0.017213	0.0044528	0.00065523	1.653	0
96	1	0.70273	1.2099	0.36317	0.9211	0.98772	0.60555	0.023597	0.10134	0.089301	0.20088	0.038786	0.015895	0.0004049	1.5371	0
97	2	0.66307	1.2065	0.32559	0.94952	0.99649	0.75954	0.013388	0.032621	0.021815	0.097143	0.0093485	0.0040284	3.63e-05	0.5341	0
98	3	0.61289	1.0991	0.33117	0.92405	0.98421	0.61661	0.025545	0.11877	0.054687	0.1606	0.025145	0.011672	0.00012121	1.1076	0
99	4	0.70668	1.251	0.38111	0.94226	0.99825	0.6925	0.019432	0.068724	0.031587	0.11502	0.013056	0.0053112	8.64e-05	0.72247	0
100	5	0.66889	1.1435	0.3846	0.90355	0.99649	0.60571	0.028329	0.14606	0.057506	0.15931	0.024752	0.010304	0.00018533	1.1365	0
101	6	0.50139	1.0066	0.29593	0.91585	0.99825	0.64029	0.021782	0.086347	0.054635	0.1598	0.024899	0.011106	0.00016162	1.0511	0
102	3	0.91355	2.457	0.61108	0.97034	0.97544	0.5645	0.0077029	0.010799	0.092547	0.18786	0.034088	0.011708	0.00046097	1.8501	1
103	4	0.91378	2.4132	0.60362	0.96618	0.99649	0.56153	0.0091377	0.015197	0.10604	0.20316	0.039637	0.013227	0.00072984	1.8526	1
104	5	0.85897	1.9723	0.51434	0.97407	0.99825	0.6792	0.0068392	0.0085129	0.046518	0.13848	0.018816	0.0073898	0.00015454	1.014	1
105	6	0.91296	2.4862	0.62315	0.96188	1.0	0.51041	0.010684	0.020775	0.064539	0.13678	0.018365	0.0048636	0.00052757	1.6875	1
106	7	0.93802	2.8087	0.65774	0.97091	1.0	0.58194	0.0067321	0.0082485	0.052218	0.13491	0.017874	0.0057374	0.00030246	1.2161	1
107	8	0.94058	3.0366	0.69248	0.93952	0.99474	0.42979	0.031219	0.17738	0.038691	0.1076	0.011445	0.0032156	0.00024816	1.0843	1
108	9	0.89672	2.2534	0.57689	0.96488	1.0	0.57906	0.0081422	0.012066	0.062778	0.1512	0.022351	0.0078553	0.00031192	1.4575	1
109	10	0.89507	2.2045	0.55605	0.97701	0.99649	0.64214	0.0053433	0.0051962	0.102	0.19598	0.036988	0.012562	0.00048437	2.0484	1
110	11	0.88246	2.1	0.5486	0.96929	0.99825	0.61897	0.0073021	0.0097043	0.10152	0.19717	0.03742	0.012995	0.00049125	2.0094	1
111	12	0.90831	2.4038	0.59263	0.97688	0.99825	0.59259	0.0064679	0.0076137	0.063688	0.1472	0.021208	0.0067017	0.00032702	1.5332	1
112	1	0.4132	1.0384	0.48465	0.78118	0.87018	0.30478	0.080722	1.1859	0.047303	0.12619	0.015674	0.0058992	0.00019037	1.489	1
113	2	0.56324	1.1928	0.474	0.77564	0.93333	0.34791	0.069404	0.87668	0.10401	0.17923	0.031125	0.0094494	0.00074739	2.4883	1
114	3	0.48967	1.1232	0.46175	0.80214	0.9	0.31034	0.073462	0.9822	0.10125	0.17926	0.031133	0.010102	0.00068131	2.4808	1
115	4	0.60319	1.088	0.51739	0.7638	0.90175	0.23802	0.077022	1.0797	0.10994	0.17976	0.031303	0.0088846	0.00087888	2.6613	1
116	5	0.53622	1.2341	0.44979	0.7882	0.94386	0.38426	0.072253	0.95013	0.042992	0.12337	0.014993	0.0056501	0.00013103	1.2646	1
117	6	0.37902	1.0738	0.5242	0.71586	0.85439	0.26309	0.065312	0.77635	0.067161	0.14275	0.019969	0.0059582	0.00040634	1.8527	1
118	7	0.53693	1.0751	0.55667	0.74395	0.77544	0.27241	0.080278	1.1729	0.091322	0.16265	0.025773	0.007318	0.00080697	2.2704	1
119	8	0.51153	1.0767	0.47053	0.77952	0.90702	0.28838	0.076992	1.0789	0.084711	0.17213	0.028776	0.0099656	0.00039644	2.0412	1
120	9	0.44271	1.0836	0.49548	0.74434	0.87018	0.26478	0.079481	1.1497	0.10151	0.1726	0.028929	0.0076406	0.00084487	2.389	1
121	10	0.30574	1.1176	0.58847	0.66502	0.84737	0.24074	0.10064	1.8435	0.074621	0.14273	0.019966	0.0054026	0.00062391	2.1403	1
122	1	0.92522	2.695	0.63571	0.92994	0.99298	0.505	0.040707	0.30158	0.055742	0.15592	0.023734	0.0096617	0.00030237	1.0351	1
123	2	0.90557	2.3423	0.58487	0.95943	0.97368	0.55537	0.023542	0.10087	0.045897	0.13433	0.017724	0.0066757	0.00024528	0.9943	1
124	3	0.91885	2.638	0.62859	0.96692	0.99123	0.52269	0.020081	0.07339	0.054145	0.1674	0.027257	0.013322	0.00016644	0.8989	1
125	4	0.88965	2.3863	0.59051	0.90564	0.98421	0.5136	0.048934	0.43581	0.062886	0.17454	0.029562	0.013364	0.00026357	1.0734	1
126	5	0.9456	3.1174	0.70912	0.79489	0.89298	0.33915	0.13457	3.2956	0.052685	0.14875	0.021648	0.008569	0.00025614	1.0503	1
127	6	0.91747	2.7054	0.64091	0.87687	0.98947	0.42531	0.089364	1.4534	0.042216	0.12098	0.014424	0.0047692	0.0003061	1.0097	1
128	7	0.86049	2.0997	0.532	0.9358	0.98772	0.5343	0.033994	0.21032	0.040254	0.13592	0.01814	0.0080226	0.00010143	0.82059	1
129	10	0.84113	1.86	0.46549	0.99039	1.0	0.75976	0.0046759	0.0039793	0.062798	0.13234	0.017213	0.0044528	0.00065523	1.653	0
130	1	0.70273	1.2099	0.36317	0.9211	0.98772	0.60555	0.023597	0.10134	0.089301	0.20088	0.038786	0.015895	0.0004049	1.5371	0
131	2	0.66307	1.2065	0.32559	0.94952	0.99649	0.75954	0.013388	0.032621	0.021815	0.097143	0.0093485	0.0040284	3.63e-05	0.5341	0
132	3	0.61289	1.0991	0.33117	0.92405	0.98421	0.61661	0.025545	0.11877	0.054687	0.1606	0.025145	0.011672	0.00012121	1.1076	0
133	4	0.70668	1.251	0.38111	0.94226	0.99825	0.6925	0.019432	0.068724	0.031587	0.11502	0.013056	0.0053112	8.64e-05	0.72247	0
134	5	0.66889	1.1435	0.3846	0.90355	0.99649	0.60571	0.028329	0.14606	0.057506	0.15931	0.024752	0.010304	0.00018533	1.1365	0
135	6	0.50139	1.0066	0.29593	0.91585	0.99825	0.64029	0.021782	0.086347	0.054635	0.1598	0.024899	0.011106	0.00016162	1.0511	0
136	3	0.91355	2.457	0.61108	0.97034	0.97544	0.5645	0.0077029	0.010799	0.092547	0.18786	0.034088	0.011708	0.00046097	1.8501	1
137	4	0.91378	2.4132	0.60362	0.96618	0.99649	0.56153	0.0091377	0.015197	0.10604	0.20316	0.039637	0.013227	0.00072984	1.8526	1
138	5	0.85897	1.9723	0.51434	0.97407	0.99825	0.6792	0.0068392	0.0085129	0.046518	0.13848	0.018816	0.0073898	0.00015454	1.014	1
139	6	0.91296	2.4862	0.62315	0.96188	1.0	0.51041	0.010684	0.020775	0.064539	0.13678	0.018365	0.0048636	0.00052757	1.6875	1
140	7	0.93802	2.8087	0.65774	0.97091	1.0	0.58194	0.0067321	0.0082485	0.052218	0.13491	0.017874	0.0057374	0.00030246	1.2161	1
141	8	0.94058	3.0366	0.69248	0.93952	0.99474	0.42979	0.031219	0.17738	0.038691	0.1076	0.011445	0.0032156	0.00024816	1.0843	1
142	9	0.89672	2.2534	0.57689	0.96488	1.0	0.57906	0.0081422	0.012066	0.062778	0.1512	0.022351	0.0078553	0.00031192	1.4575	1
143	10	0.89507	2.2045	0.55605	0.97701	0.99649	0.64214	0.0053433	0.0051962	0.102	0.19598	0.036988	0.012562	0.00048437	2.0484	1
144	11	0.88246	2.1	0.5486	0.96929	0.99825	0.61897	0.0073021	0.0097043	0.10152	0.19717	0.03742	0.012995	0.00049125	2.0094	1
145	12	0.90831	2.4038	0.59263	0.97688	0.99825	0.59259	0.0064679	0.0076137	0.063688	0.1472	0.021208	0.0067017	0.00032702	1.5332	1
146	1	0.4132	1.0384	0.48465	0.78118	0.87018	0.30478	0.080722	1.1859	0.047303	0.12619	0.015674	0.0058992	0.00019037	1.489	1
147	2	0.56324	1.1928	0.474	0.77564	0.93333	0.34791	0.069404	0.87668	0.10401	0.17923	0.031125	0.0094494	0.00074739	2.4883	1
148	3	0.48967	1.1232	0.46175	0.80214	0.9	0.31034	0.073462	0.9822	0.10125	0.17926	0.031133	0.010102	0.00068131	2.4808	1
149	4	0.60319	1.088	0.51739	0.7638	0.90175	0.23802	0.077022	1.0797	0.10994	0.17976	0.031303	0.0088846	0.00087888	2.6613	1
150	5	0.53622	1.2341	0.44979	0.7882	0.94386	0.38426	0.072253	0.95013	0.042992	0.12337	0.014993	0.0056501	0.00013103	1.2646	1
151	6	0.37902	1.0738	0.5242	0.71586	0.85439	0.26309	0.065312	0.77635	0.067161	0.14275	0.019969	0.0059582	0.00040634	1.8527	1
152	7	0.53693	1.0751	0.55667	0.74395	0.77544	0.27241	0.080278	1.1729	0.091322	0.16265	0.025773	0.007318	0.00080697	2.2704	1
153	8	0.51153	1.0767	0.47053	0.77952	0.90702	0.28838	0.076992	1.0789	0.084711	0.17213	0.028776	0.0099656	0.00039644	2.0412	1
154	9	0.44271	1.0836	0.49548	0.74434	0.87018	0.26478	0.079481	1.1497	0.10151	0.1726	0.028929	0.0076406	0.00084487	2.389	1
155	10	0.30574	1.1176	0.58847	0.66502	0.84737	0.24074	0.10064	1.8435	0.074621	0.14273	0.019966	0.0054026	0.00062391	2.1403	1
156	1	0.92522	2.695	0.63571	0.92994	0.99298	0.505	0.040707	0.30158	0.055742	0.15592	0.023734	0.0096617	0.00030237	1.0351	1
157	2	0.90557	2.3423	0.58487	0.95943	0.97368	0.55537	0.023542	0.10087	0.045897	0.13433	0.017724	0.0066757	0.00024528	0.9943	1
158	3	0.91885	2.638	0.62859	0.96692	0.99123	0.52269	0.020081	0.07339	0.054145	0.1674	0.027257	0.013322	0.00016644	0.8989	1
159	4	0.88965	2.3863	0.59051	0.90564	0.98421	0.5136	0.048934	0.43581	0.062886	0.17454	0.029562	0.013364	0.00026357	1.0734	1
160	5	0.9456	3.1174	0.70912	0.79489	0.89298	0.33915	0.13457	3.2956	0.052685	0.14875	0.021648	0.008569	0.00025614	1.0503	1
161	6	0.91747	2.7054	0.64091	0.87687	0.98947	0.42531	0.089364	1.4534	0.042216	0.12098	0.014424	0.0047692	0.0003061	1.0097	1
162	7	0.86049	2.0997	0.532	0.9358	0.98772	0.5343	0.033994	0.21032	0.040254	0.13592	0.01814	0.0080226	0.00010143	0.82059	1
163	10	0.84113	1.86	0.46549	0.99039	1.0	0.75976	0.0046759	0.0039793	0.062798	0.13234	0.017213	0.0044528	0.00065523	1.653	0
164	1	0.70273	1.2099	0.36317	0.9211	0.98772	0.60555	0.023597	0.10134	0.089301	0.20088	0.038786	0.015895	0.0004049	1.5371	0
165	2	0.66307	1.2065	0.32559	0.94952	0.99649	0.75954	0.013388	0.032621	0.021815	0.097143	0.0093485	0.0040284	3.63e-05	0.5341	0
166	3	0.61289	1.0991	0.33117	0.92405	0.98421	0.61661	0.025545	0.11877	0.054687	0.1606	0.025145	0.011672	0.00012121	1.1076	0
167	4	0.70668	1.251	0.38111	0.94226	0.99825	0.6925	0.019432	0.068724	0.031587	0.11502	0.013056	0.0053112	8.64e-05	0.72247	0
168	5	0.66889	1.1435	0.3846	0.90355	0.99649	0.60571	0.028329	0.14606	0.057506	0.15931	0.024752	0.010304	0.00018533	1.1365	0
169	6	0.50139	1.0066	0.29593	0.91585	0.99825	0.64029	0.021782	0.086347	0.054635	0.1598	0.024899	0.011106	0.00016162	1.0511	0
170	3	0.91355	2.457	0.61108	0.97034	0.97544	0.5645	0.0077029	0.010799	0.092547	0.18786	0.034088	0.011708	0.00046097	1.8501	1
171	4	0.91378	2.4132	0.60362	0.96618	0.99649	0.56153	0.0091377	0.015197	0.10604	0.20316	0.039637	0.013227	0.00072984	1.8526	1
172	5	0.85897	1.9723	0.51434	0.97407	0.99825	0.6792	0.0068392	0.0085129	0.046518	0.13848	0.018816	0.0073898	0.00015454	1.014	1
173	6	0.91296	2.4862	0.62315	0.96188	1.0	0.51041	0.010684	0.020775	0.064539	0.13678	0.018365	0.0048636	0.00052757	1.6875	1
174	7	0.93802	2.8087	0.65774	0.97091	1.0	0.58194	0.0067321	0.0082485	0.052218	0.13491	0.017874	0.0057374	0.00030246	1.2161	1
175	8	0.94058	3.0366	0.69248	0.93952	0.99474	0.42979	0.031219	0.17738	0.038691	0.1076	0.011445	0.0032156	0.00024816	1.0843	1
176	9	0.89672	2.2534	0.57689	0.96488	1.0	0.57906	0.0081422	0.012066	0.062778	0.1512	0.022351	0.0078553	0.00031192	1.4575	1
177	10	0.89507	2.2045	0.55605	0.97701	0.99649	0.64214	0.0053433	0.0051962	0.102	0.19598	0.036988	0.012562	0.00048437	2.0484	1
178	11	0.88246	2.1	0.5486	0.96929	0.99825	0.61897	0.0073021	0.0097043	0.10152	0.19717	0.03742	0.012995	0.00049125	2.0094	1
