	1	2	3	4	5	6	7	8	9	10	label
31	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
32	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
33	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
34	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
35	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
36	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
37	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
38	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
39	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
40	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
41	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
42	1	27	27	27.0	0.259	1.0	1.4	7	27	5	2
43	1	39	39	39.0	0.308	1.0	1.71	12	39	7	2
44	1	34	34	34.0	0.353	1.0	1.71	12	34	7	2
45	3	106	318	35.333	0.258	0.34	6.31	82	108	13	2
46	1	28	28	28.0	0.536	1.0	3.0	15	28	5	2
47	1	255	255	255.0	0.686	1.0	4.86	175	255	36	2
48	1	10	10	10.0	1.0	1.0	10.0	10	10	1	2
49	1	9	9	9.0	0.889	1.0	8.0	8	9	1	2
50	1	19	19	19.0	0.632	1.0	4.0	12	19	3	2
51	1	44	44	44.0	0.727	1.0	5.33	32	44	6	2
52	1	14	14	14.0	1.0	1.0	14.0	14	14	1	2
53	1	30	30	30.0	0.4	1.0	2.4	12	30	5	2
54	1	94	94	94.0	0.564	1.0	3.31	53	94	16	2
55	1	193	193	193.0	0.57	1.0	2.97	110	193	37	2
56	1	159	159	159.0	0.975	1.0	77.5	155	159	2	2
57	1	32	32	32.0	0.469	1.0	1.88	15	32	8	2
58	7	14	98	2.0	0.102	0.204	10.0	10	20	1	2
59	1	15	15	15.0	0.533	1.0	2.0	8	15	4	2
60	1	63	63	63.0	0.587	1.0	2.31	37	63	16	2
61	1	42	42	42.0	0.19	1.0	1.6	8	42	5	2
62	1	28	28	28.0	0.464	1.0	2.17	13	28	6	2
63	1	23	23	23.0	0.348	1.0	1.6	8	23	5	2
64	1	14	14	14.0	0.5	1.0	2.33	7	14	3	2
65	1	45	45	45.0	0.244	1.0	1.38	11	45	8	2
66	24	510	12240	21.25	0.846	0.927	38.65	10359	11341	268	2
67	3	541	1623	180.33	0.71	0.747	88.62	1152	1213	13	2
68	4	108	432	27.0	0.778	0.826	56.0	336	357	6	2
69	1	20	20	20.0	0.75	1.0	3.0	15	20	5	2
70	11	252	2772	22.909	0.092	0.095	63.75	255	262	4	2
71	1	63	63	63.0	0.952	1.0	20.0	60	63	3	2
72	1	76	76	76.0	0.961	1.0	36.5	73	76	2	2
73	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
74	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
75	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
76	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
77	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
78	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
79	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
80	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
81	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
82	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
83	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
84	1	27	27	27.0	0.259	1.0	1.4	7	27	5	2
85	1	39	39	39.0	0.308	1.0	1.71	12	39	7	2
86	1	34	34	34.0	0.353	1.0	1.71	12	34	7	2
87	3	106	318	35.333	0.258	0.34	6.31	82	108	13	2
88	1	28	28	28.0	0.536	1.0	3.0	15	28	5	2
89	1	255	255	255.0	0.686	1.0	4.86	175	255	36	2
90	1	10	10	10.0	1.0	1.0	10.0	10	10	1	2
91	1	9	9	9.0	0.889	1.0	8.0	8	9	1	2
92	1	19	19	19.0	0.632	1.0	4.0	12	19	3	2
93	1	44	44	44.0	0.727	1.0	5.33	32	44	6	2
94	1	14	14	14.0	1.0	1.0	14.0	14	14	1	2
95	1	30	30	30.0	0.4	1.0	2.4	12	30	5	2
96	1	94	94	94.0	0.564	1.0	3.31	53	94	16	2
97	1	193	193	193.0	0.57	1.0	2.97	110	193	37	2
98	1	159	159	159.0	0.975	1.0	77.5	155	159	2	2
99	1	32	32	32.0	0.469	1.0	1.88	15	32	8	2
100	7	14	98	2.0	0.102	0.204	10.0	10	20	1	2
101	1	15	15	15.0	0.533	1.0	2.0	8	15	4	2
102	1	63	63	63.0	0.587	1.0	2.31	37	63	16	2
103	1	42	42	42.0	0.19	1.0	1.6	8	42	5	2
104	1	28	28	28.0	0.464	1.0	2.17	13	28	6	2
105	1	23	23	23.0	0.348	1.0	1.6	8	23	5	2
106	1	14	14	14.0	0.5	1.0	2.33	7	14	3	2
107	1	45	45	45.0	0.244	1.0	1.38	11	45	8	2
108	24	510	12240	21.25	0.846	0.927	38.65	10359	11341	268	2
109	3	541	1623	180.33	0.71	0.747	88.62	1152	1213	13	2
110	4	108	432	27.0	0.778	0.826	56.0	336	357	6	2
111	1	20	20	20.0	0.75	1.0	3.0	15	20	5	2
112	11	252	2772	22.909	0.092	0.095	63.75	255	262	4	2
113	1	63	63	63.0	0.952	1.0	20.0	60	63	3	2
114	1	76	76	76.0	0.961	1.0	36.5	73	76	2	2
115	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
116	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
117	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
118	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
119	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
120	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
121	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
122	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
123	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
124	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
125	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
126	1	27	27	27.0	0.259	1.0	1.4	7	27	5	2
127	1	39	39	39.0	0.308	1.0	1.71	12	39	7	2
128	1	34	34	34.0	0.353	1.0	1.71	12	34	7	2
129	3	106	318	35.333	0.258	0.34	6.31	82	108	13	2
130	1	28	28	28.0	0.536	1.0	3.0	15	28	5	2
131	1	255	255	255.0	0.686	1.0	4.86	175	255	36	2
132	1	10	10	10.0	1.0	1.0	10.0	10	10	1	2
133	1	9	9	9.0	0.889	1.0	8.0	8	9	1	2
134	1	19	19	19.0	0.632	1.0	4.0	12	19	3	2
135	1	44	44	44.0	0.727	1.0	5.33	32	44	6	2
136	1	14	14	14.0	1.0	1.0	14.0	14	14	1	2
137	1	30	30	30.0	0.4	1.0	2.4	12	30	5	2
138	1	94	94	94.0	0.564	1.0	3.31	53	94	16	2
139	1	193	193	193.0	0.57	1.0	2.97	110	193	37	2
140	1	159	159	159.0	0.975	1.0	77.5	155	159	2	2
141	1	32	32	32.0	0.469	1.0	1.88	15	32	8	2
142	7	14	98	2.0	0.102	0.204	10.0	10	20	1	2
143	1	15	15	15.0	0.533	1.0	2.0	8	15	4	2
144	1	63	63	63.0	0.587	1.0	2.31	37	63	16	2
145	1	42	42	42.0	0.19	1.0	1.6	8	42	5	2
146	1	28	28	28.0	0.464	1.0	2.17	13	28	6	2
147	1	23	23	23.0	0.348	1.0	1.6	8	23	5	2
148	1	14	14	14.0	0.5	1.0	2.33	7	14	3	2
149	1	45	45	45.0	0.244	1.0	1.38	11	45	8	2
150	24	510	12240	21.25	0.846	0.927	38.65	10359	11341	268	2
151	3	541	1623	180.33	0.71	0.747	88.62	1152	1213	13	2
152	4	108	432	27.0	0.778	0.826	56.0	336	357	6	2
153	1	20	20	20.0	0.75	1.0	3.0	15	20	5	2
154	11	252	2772	22.909	0.092	0.095	63.75	255	262	4	2
155	1	63	63	63.0	0.952	1.0	20.0	60	63	3	2
156	1	76	76	76.0	0.961	1.0	36.5	73	76	2	2
157	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
158	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
159	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
160	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
161	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
162	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
163	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
164	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
165	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
166	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
167	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
168	1	27	27	27.0	0.259	1.0	1.4	7	27	5	2
169	1	39	39	39.0	0.308	1.0	1.71	12	39	7	2
170	1	34	34	34.0	0.353	1.0	1.71	12	34	7	2
171	3	106	318	35.333	0.258	0.34	6.31	82	108	13	2
172	1	28	28	28.0	0.536	1.0	3.0	15	28	5	2
173	1	255	255	255.0	0.686	1.0	4.86	175	255	36	2
174	1	10	10	10.0	1.0	1.0	10.0	10	10	1	2
175	1	9	9	9.0	0.889	1.0	8.0	8	9	1	2
176	1	19	19	19.0	0.632	1.0	4.0	12	19	3	2
177	1	44	44	44.0	0.727	1.0	5.33	32	44	6	2
178	1	14	14	14.0	1.0	1.0	14.0	14	14	1	2
179	1	30	30	30.0	0.4	1.0	2.4	12	30	5	2
180	1	94	94	94.0	0.564	1.0	3.31	53	94	16	2
181	1	193	193	193.0	0.57	1.0	2.97	110	193	37	2
182	1	159	159	159.0	0.975	1.0	77.5	155	159	2	2
183	1	32	32	32.0	0.469	1.0	1.88	15	32	8	2
184	7	14	98	2.0	0.102	0.204	10.0	10	20	1	2
185	1	15	15	15.0	0.533	1.0	2.0	8	15	4	2
186	1	63	63	63.0	0.587	1.0	2.31	37	63	16	2
187	1	42	42	42.0	0.19	1.0	1.6	8	42	5	2
188	1	28	28	28.0	0.464	1.0	2.17	13	28	6	2
189	1	23	23	23.0	0.348	1.0	1.6	8	23	5	2
190	1	14	14	14.0	0.5	1.0	2.33	7	14	3	2
191	1	45	45	45.0	0.244	1.0	1.38	11	45	8	2
192	24	510	12240	21.25	0.846	0.927	38.65	10359	11341	268	2
193	3	541	1623	180.33	0.71	0.747	88.62	1152	1213	13	2
194	4	108	432	27.0	0.778	0.826	56.0	336	357	6	2
195	1	20	20	20.0	0.75	1.0	3.0	15	20	5	2
196	11	252	2772	22.909	0.092	0.095	63.75	255	262	4	2
197	1	63	63	63.0	0.952	1.0	20.0	60	63	3	2
198	1	76	76	76.0	0.961	1.0	36.5	73	76	2	2
199	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
200	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
201	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
202	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
203	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
204	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
205	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
206	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
207	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
208	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
209	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
210	1	27	27	27.0	0.259	1.0	1.4	7	27	5	2
211	1	39	39	39.0	0.308	1.0	1.71	12	39	7	2
212	1	34	34	34.0	0.353	1.0	1.71	12	34	7	2
213	3	106	318	35.333	0.258	0.34	6.31	82	108	13	2
214	1	28	28	28.0	0.536	1.0	3.0	15	28	5	2
215	1	255	255	255.0	0.686	1.0	4.86	175	255	36	2
216	1	10	10	10.0	1.0	1.0	10.0	10	10	1	2
217	1	9	9	9.0	0.889	1.0	8.0	8	9	1	2
218	1	19	19	19.0	0.632	1.0	4.0	12	19	3	2
219	1	44	44	44.0	0.727	1.0	5.33	32	44	6	2
220	1	14	14	14.0	1.0	1.0	14.0	14	14	1	2
221	1	30	30	30.0	0.4	1.0	2.4	12	30	5	2
222	1	94	94	94.0	0.564	1.0	3.31	53	94	16	2
223	1	193	193	193.0	0.57	1.0	2.97	110	193	37	2
224	1	159	159	159.0	0.975	1.0	77.5	155	159	2	2
225	1	32	32	32.0	0.469	1.0	1.88	15	32	8	2
226	7	14	98	2.0	0.102	0.204	10.0	10	20	1	2
227	1	15	15	15.0	0.533	1.0	2.0	8	15	4	2
228	1	63	63	63.0	0.587	1.0	2.31	37	63	16	2
229	1	42	42	42.0	0.19	1.0	1.6	8	42	5	2
230	1	28	28	28.0	0.464	1.0	2.17	13	28	6	2
231	1	23	23	23.0	0.348	1.0	1.6	8	23	5	2
232	1	14	14	14.0	0.5	1.0	2.33	7	14	3	2
233	1	45	45	45.0	0.244	1.0	1.38	11	45	8	2
234	24	510	12240	21.25	0.846	0.927	38.65	10359	11341	268	2
235	3	541	1623	180.33	0.71	0.747	88.62	1152	1213	13	2
236	4	108	432	27.0	0.778	0.826	56.0	336	357	6	2
237	1	20	20	20.0	0.75	1.0	3.0	15	20	5	2
238	11	252	2772	22.909	0.092	0.095	63.75	255	262	4	2
239	1	63	63	63.0	0.952	1.0	20.0	60	63	3	2
240	1	76	76	76.0	0.961	1.0	36.5	73	76	2	2
241	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
242	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
243	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
244	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
245	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
246	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
247	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
248	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
249	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
250	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
251	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
252	1	27	27	27.0	0.259	1.0	1.4	7	27	5	2
253	1	39	39	39.0	0.308	1.0	1.71	12	39	7	2
254	1	34	34	34.0	0.353	1.0	1.71	12	34	7	2
255	3	106	318	35.333	0.258	0.34	6.31	82	108	13	2
256	1	28	28	28.0	0.536	1.0	3.0	15	28	5	2
257	1	255	255	255.0	0.686	1.0	4.86	175	255	36	2
258	1	10	10	10.0	1.0	1.0	10.0	10	10	1	2
259	1	9	9	9.0	0.889	1.0	8.0	8	9	1	2
260	1	19	19	19.0	0.632	1.0	4.0	12	19	3	2
261	1	44	44	44.0	0.727	1.0	5.33	32	44	6	2
262	1	14	14	14.0	1.0	1.0	14.0	14	14	1	2
263	1	30	30	30.0	0.4	1.0	2.4	12	30	5	2
264	1	94	94	94.0	0.564	1.0	3.31	53	94	16	2
265	1	193	193	193.0	0.57	1.0	2.97	110	193	37	2
266	1	159	159	159.0	0.975	1.0	77.5	155	159	2	2
267	1	32	32	32.0	0.469	1.0	1.88	15	32	8	2
268	7	14	98	2.0	0.102	0.204	10.0	10	20	1	2
269	1	15	15	15.0	0.533	1.0	2.0	8	15	4	2
270	1	63	63	63.0	0.587	1.0	2.31	37	63	16	2
271	1	42	42	42.0	0.19	1.0	1.6	8	42	5	2
272	1	28	28	28.0	0.464	1.0	2.17	13	28	6	2
273	1	23	23	23.0	0.348	1.0	1.6	8	23	5	2
274	1	14	14	14.0	0.5	1.0	2.33	7	14	3	2
275	1	45	45	45.0	0.244	1.0	1.38	11	45	8	2
276	24	510	12240	21.25	0.846	0.927	38.65	10359	11341	268	2
277	3	541	1623	180.33	0.71	0.747	88.62	1152	1213	13	2
278	4	108	432	27.0	0.778	0.826	56.0	336	357	6	2
279	1	20	20	20.0	0.75	1.0	3.0	15	20	5	2
280	11	252	2772	22.909	0.092	0.095	63.75	255	262	4	2
281	1	63	63	63.0	0.952	1.0	20.0	60	63	3	2
282	1	76	76	76.0	0.961	1.0	36.5	73	76	2	2
283	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
284	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
285	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
286	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
287	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
288	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
289	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
290	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
291	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
292	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
293	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
294	1	27	27	27.0	0.259	1.0	1.4	7	27	5	2
295	1	39	39	39.0	0.308	1.0	1.71	12	39	7	2
296	1	34	34	34.0	0.353	1.0	1.71	12	34	7	2
297	3	106	318	35.333	0.258	0.34	6.31	82	108	13	2
298	1	28	28	28.0	0.536	1.0	3.0	15	28	5	2
299	1	255	255	255.0	0.686	1.0	4.86	175	255	36	2
300	1	10	10	10.0	1.0	1.0	10.0	10	10	1	2
301	1	9	9	9.0	0.889	1.0	8.0	8	9	1	2
302	1	19	19	19.0	0.632	1.0	4.0	12	19	3	2
303	1	44	44	44.0	0.727	1.0	5.33	32	44	6	2
304	1	14	14	14.0	1.0	1.0	14.0	14	14	1	2
305	1	30	30	30.0	0.4	1.0	2.4	12	30	5	2
306	1	94	94	94.0	0.564	1.0	3.31	53	94	16	2
307	1	193	193	193.0	0.57	1.0	2.97	110	193	37	2
308	1	159	159	159.0	0.975	1.0	77.5	155	159	2	2
309	1	32	32	32.0	0.469	1.0	1.88	15	32	8	2
310	7	14	98	2.0	0.102	0.204	10.0	10	20	1	2
311	1	15	15	15.0	0.533	1.0	2.0	8	15	4	2
312	1	63	63	63.0	0.587	1.0	2.31	37	63	16	2
313	1	42	42	42.0	0.19	1.0	1.6	8	42	5	2
314	1	28	28	28.0	0.464	1.0	2.17	13	28	6	2
315	1	23	23	23.0	0.348	1.0	1.6	8	23	5	2
316	1	14	14	14.0	0.5	1.0	2.33	7	14	3	2
317	1	45	45	45.0	0.244	1.0	1.38	11	45	8	2
318	24	510	12240	21.25	0.846	0.927	38.65	10359	11341	268	2
319	3	541	1623	180.33	0.71	0.747	88.62	1152	1213	13	2
320	4	108	432	27.0	0.778	0.826	56.0	336	357	6	2
321	1	20	20	20.0	0.75	1.0	3.0	15	20	5	2
322	11	252	2772	22.909	0.092	0.095	63.75	255	262	4	2
323	1	63	63	63.0	0.952	1.0	20.0	60	63	3	2
324	1	76	76	76.0	0.961	1.0	36.5	73	76	2	2
325	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
326	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
327	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
328	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
329	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
330	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
331	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
332	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
333	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
334	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
335	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
336	1	27	27	27.0	0.259	1.0	1.4	7	27	5	2
337	1	39	39	39.0	0.308	1.0	1.71	12	39	7	2
338	1	34	34	34.0	0.353	1.0	1.71	12	34	7	2
339	3	106	318	35.333	0.258	0.34	6.31	82	108	13	2
340	1	28	28	28.0	0.536	1.0	3.0	15	28	5	2
341	1	255	255	255.0	0.686	1.0	4.86	175	255	36	2
342	1	10	10	10.0	1.0	1.0	10.0	10	10	1	2
343	1	9	9	9.0	0.889	1.0	8.0	8	9	1	2
344	1	19	19	19.0	0.632	1.0	4.0	12	19	3	2
345	1	44	44	44.0	0.727	1.0	5.33	32	44	6	2
346	1	14	14	14.0	1.0	1.0	14.0	14	14	1	2
347	1	30	30	30.0	0.4	1.0	2.4	12	30	5	2
348	1	94	94	94.0	0.564	1.0	3.31	53	94	16	2
349	1	193	193	193.0	0.57	1.0	2.97	110	193	37	2
350	1	159	159	159.0	0.975	1.0	77.5	155	159	2	2
351	1	32	32	32.0	0.469	1.0	1.88	15	32	8	2
352	7	14	98	2.0	0.102	0.204	10.0	10	20	1	2
353	1	15	15	15.0	0.533	1.0	2.0	8	15	4	2
354	1	63	63	63.0	0.587	1.0	2.31	37	63	16	2
355	1	42	42	42.0	0.19	1.0	1.6	8	42	5	2
356	1	28	28	28.0	0.464	1.0	2.17	13	28	6	2
357	1	23	23	23.0	0.348	1.0	1.6	8	23	5	2
358	1	14	14	14.0	0.5	1.0	2.33	7	14	3	2
359	1	45	45	45.0	0.244	1.0	1.38	11	45	8	2
360	24	510	12240	21.25	0.846	0.927	38.65	10359	11341	268	2
361	3	541	1623	180.33	0.71	0.747	88.62	1152	1213	13	2
362	4	108	432	27.0	0.778	0.826	56.0	336	357	6	2
363	1	20	20	20.0	0.75	1.0	3.0	15	20	5	2
364	11	252	2772	22.909	0.092	0.095	63.75	255	262	4	2
365	1	63	63	63.0	0.952	1.0	20.0	60	63	3	2
366	1	76	76	76.0	0.961	1.0	36.5	73	76	2	2
367	1	102	102	102.0	0.961	1.0	24.5	98	102	4	2
368	5	128	640	25.6	0.759	0.764	162.0	486	489	3	2
369	5	2	10	0.4	0.9	0.9	9.0	9	9	1	4
370	14	2	28	0.143	0.536	0.536	15.0	15	15	1	4
371	11	2	22	0.182	0.636	0.636	14.0	14	14	1	4
372	4	2	8	0.5	1.0	1.0	8.0	8	8	1	4
373	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
374	6	21	126	3.5	0.198	0.444	1.67	25	56	15	4
375	84	1	84	0.012	1.0	1.0	84.0	84	84	1	4
376	117	1	117	0.009	1.0	1.0	117.0	117	117	1	4
377	136	1	136	0.007	0.993	1.0	135.0	135	136	1	4
