	1	2	3	4	5	6	7	8	9	10	label
295	1	18	18	18.0	0.944	1.0	17.0	17	18	1	2
296	1	7	7	7.0	1.0	1.0	7.0	7	7	1	2
297	1	117	117	117.0	0.393	1.0	5.75	46	117	8	2
298	1	77	77	77.0	0.403	1.0	5.17	31	77	6	2
299	1	40	40	40.0	0.875	1.0	11.67	35	40	3	2
300	1	28	28	28.0	0.964	1.0	27.0	27	28	1	2
301	1	35	35	35.0	0.829	1.0	9.67	29	35	3	2
302	1	14	14	14.0	0.571	1.0	2.0	8	14	4	2
303	1	23	23	23.0	0.826	1.0	19.0	19	23	1	2
304	1	19	19	19.0	0.684	1.0	4.33	13	19	3	2
305	1	79	79	79.0	0.608	1.0	6.86	48	79	7	2
306	1	11	11	11.0	0.727	1.0	4.0	8	11	2	2
307	1	98	98	98.0	0.939	1.0	30.67	92	98	3	2
308	1	13	13	13.0	0.692	1.0	3.0	9	13	3	2
309	1	17	17	17.0	0.824	1.0	4.67	14	17	3	2
310	1	15	15	15.0	0.867	1.0	6.5	13	15	2	2
311	9	13	117	1.444	0.103	0.752	4.0	12	88	3	2
312	6	7	42	1.167	0.238	0.69	10.0	10	29	1	2
313	1	37	37	37.0	0.811	1.0	6.0	30	37	5	2
314	1	46	46	46.0	0.239	1.0	1.38	11	46	8	2
315	1	42	42	42.0	0.31	1.0	2.6	13	42	5	2
316	2	176	352	88.0	0.528	0.605	31.0	186	213	6	2
317	1	17	17	17.0	0.882	1.0	7.5	15	17	2	2
318	1	39	39	39.0	0.897	1.0	8.75	35	39	4	2
319	1	44	44	44.0	0.909	1.0	20.0	40	44	2	2
320	1	14	14	14.0	0.929	1.0	13.0	13	14	1	2
321	1	36	36	36.0	0.583	1.0	4.2	21	36	5	2
322	1	17	17	17.0	0.765	1.0	6.5	13	17	2	2
323	2	14	28	7.0	0.286	0.821	8.0	8	23	1	2
324	3	183	549	61.0	0.488	0.577	29.78	268	317	9	2
325	1	29	29	29.0	1.0	1.0	29.0	29	29	1	2
326	1	14	14	14.0	0.929	1.0	13.0	13	14	1	2
327	11	1	11	0.091	1.0	1.0	11.0	11	11	1	4
328	13	1	13	0.077	1.0	1.0	13.0	13	13	1	4
329	14	1	14	0.071	1.0	1.0	14.0	14	14	1	4
330	23	1	23	0.043	1.0	1.0	23.0	23	23	1	4
331	13	1	13	0.077	1.0	1.0	13.0	13	13	1	4
332	15	1	15	0.067	1.0	1.0	15.0	15	15	1	4
333	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
334	10	1	10	0.1	1.0	1.0	10.0	10	10	1	4
335	804	11	8844	0.014	0.191	0.233	15.64	1689	2058	108	4
336	3	286	858	95.333	0.406	0.427	87.0	348	366	4	2
337	1	18	18	18.0	0.944	1.0	17.0	17	18	1	2
338	1	7	7	7.0	1.0	1.0	7.0	7	7	1	2
339	1	117	117	117.0	0.393	1.0	5.75	46	117	8	2
340	1	77	77	77.0	0.403	1.0	5.17	31	77	6	2
341	1	40	40	40.0	0.875	1.0	11.67	35	40	3	2
342	1	28	28	28.0	0.964	1.0	27.0	27	28	1	2
343	1	35	35	35.0	0.829	1.0	9.67	29	35	3	2
344	1	14	14	14.0	0.571	1.0	2.0	8	14	4	2
345	1	23	23	23.0	0.826	1.0	19.0	19	23	1	2
346	1	19	19	19.0	0.684	1.0	4.33	13	19	3	2
347	1	79	79	79.0	0.608	1.0	6.86	48	79	7	2
348	1	11	11	11.0	0.727	1.0	4.0	8	11	2	2
349	1	98	98	98.0	0.939	1.0	30.67	92	98	3	2
350	1	13	13	13.0	0.692	1.0	3.0	9	13	3	2
351	1	17	17	17.0	0.824	1.0	4.67	14	17	3	2
352	1	15	15	15.0	0.867	1.0	6.5	13	15	2	2
353	9	13	117	1.444	0.103	0.752	4.0	12	88	3	2
354	6	7	42	1.167	0.238	0.69	10.0	10	29	1	2
355	1	37	37	37.0	0.811	1.0	6.0	30	37	5	2
356	1	46	46	46.0	0.239	1.0	1.38	11	46	8	2
357	1	42	42	42.0	0.31	1.0	2.6	13	42	5	2
358	2	176	352	88.0	0.528	0.605	31.0	186	213	6	2
359	1	17	17	17.0	0.882	1.0	7.5	15	17	2	2
360	1	39	39	39.0	0.897	1.0	8.75	35	39	4	2
361	1	44	44	44.0	0.909	1.0	20.0	40	44	2	2
362	1	14	14	14.0	0.929	1.0	13.0	13	14	1	2
363	1	36	36	36.0	0.583	1.0	4.2	21	36	5	2
364	1	17	17	17.0	0.765	1.0	6.5	13	17	2	2
365	2	14	28	7.0	0.286	0.821	8.0	8	23	1	2
366	3	183	549	61.0	0.488	0.577	29.78	268	317	9	2
367	1	29	29	29.0	1.0	1.0	29.0	29	29	1	2
368	1	14	14	14.0	0.929	1.0	13.0	13	14	1	2
369	11	1	11	0.091	1.0	1.0	11.0	11	11	1	4
370	13	1	13	0.077	1.0	1.0	13.0	13	13	1	4
371	14	1	14	0.071	1.0	1.0	14.0	14	14	1	4
372	23	1	23	0.043	1.0	1.0	23.0	23	23	1	4
373	13	1	13	0.077	1.0	1.0	13.0	13	13	1	4
374	15	1	15	0.067	1.0	1.0	15.0	15	15	1	4
375	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
376	10	1	10	0.1	1.0	1.0	10.0	10	10	1	4
377	804	11	8844	0.014	0.191	0.233	15.64	1689	2058	108	4
