	1	2	3	4	5	6	7	8	9	10	label
40	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
41	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
42	1	127	127	127.0	0.646	1.0	13.67	82	127	6	2
43	1	13	13	13.0	0.846	1.0	5.5	11	13	2	2
44	3	129	387	43.0	0.305	0.377	11.8	118	146	10	2
45	5	7	35	1.4	0.2	0.314	7.0	7	11	1	2
46	6	47	282	7.833	0.202	0.202	57.0	57	57	1	2
47	4	19	76	4.75	0.276	0.382	5.25	21	29	4	2
48	1	47	47	47.0	1.0	1.0	47.0	47	47	1	2
49	1	86	86	86.0	0.93	1.0	40.0	80	86	2	2
50	1	17	17	17.0	1.0	1.0	17.0	17	17	1	2
51	1	19	19	19.0	0.737	1.0	4.67	14	19	3	2
52	6	21	126	3.5	0.246	0.254	31.0	31	32	1	2
53	8	16	128	2.0	0.398	0.695	2.55	51	89	20	2
54	2	14	28	7.0	0.464	0.536	13.0	13	15	1	2
55	2	536	1072	268.0	0.505	0.512	180.33	541	549	3	2
56	2	536	1072	268.0	0.538	0.737	30.37	577	790	19	2
57	2	535	1070	267.5	0.564	0.614	40.2	603	657	15	2
58	2	536	1072	268.0	0.537	0.622	24.0	576	667	24	2
59	2	536	1072	268.0	0.498	0.533	41.08	534	571	13	2
60	2	535	1070	267.5	0.648	0.92	11.75	693	984	59	2
61	2	536	1072	268.0	0.532	0.558	30.0	570	598	19	2
62	2	535	1070	267.5	0.545	0.629	24.29	583	673	24	2
63	3	536	1608	178.67	0.341	0.353	61.0	549	567	9	2
64	3	470	1410	156.67	0.352	0.387	23.62	496	545	21	2
65	2	64	128	32.0	0.43	0.602	3.93	55	77	14	2
66	1	277	277	277.0	1.0	1.0	277.0	277	277	1	2
67	1	257	257	257.0	1.0	1.0	257.0	257	257	1	2
68	2	537	1074	268.5	0.507	0.528	181.33	544	567	3	2
69	2	537	1074	268.5	0.594	0.655	21.27	638	703	30	2
70	3	537	1611	179.0	0.345	0.405	22.24	556	652	25	2
71	2	537	1074	268.5	0.51	0.534	49.82	548	574	11	2
72	2	98	196	49.0	0.48	0.653	9.4	94	128	10	2
73	2	415	830	207.5	0.505	0.578	16.76	419	480	25	2
74	2	63	126	31.5	0.341	0.508	10.75	43	64	4	2
75	1	25	25	25.0	1.0	1.0	25.0	25	25	1	4
76	58	3	174	0.052	0.339	0.345	59.0	59	60	1	4
77	53	1	53	0.019	1.0	1.0	53.0	53	53	1	4
78	54	1	54	0.019	1.0	1.0	54.0	54	54	1	4
79	42	1	42	0.024	1.0	1.0	42.0	42	42	1	4
80	34	1	34	0.029	1.0	1.0	34.0	34	34	1	4
81	31	1	31	0.032	1.0	1.0	31.0	31	31	1	4
82	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
83	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
84	1	127	127	127.0	0.646	1.0	13.67	82	127	6	2
85	1	13	13	13.0	0.846	1.0	5.5	11	13	2	2
86	3	129	387	43.0	0.305	0.377	11.8	118	146	10	2
87	5	7	35	1.4	0.2	0.314	7.0	7	11	1	2
88	6	47	282	7.833	0.202	0.202	57.0	57	57	1	2
89	4	19	76	4.75	0.276	0.382	5.25	21	29	4	2
90	1	47	47	47.0	1.0	1.0	47.0	47	47	1	2
91	1	86	86	86.0	0.93	1.0	40.0	80	86	2	2
92	1	17	17	17.0	1.0	1.0	17.0	17	17	1	2
93	1	19	19	19.0	0.737	1.0	4.67	14	19	3	2
94	6	21	126	3.5	0.246	0.254	31.0	31	32	1	2
95	8	16	128	2.0	0.398	0.695	2.55	51	89	20	2
96	2	14	28	7.0	0.464	0.536	13.0	13	15	1	2
97	2	536	1072	268.0	0.505	0.512	180.33	541	549	3	2
98	2	536	1072	268.0	0.538	0.737	30.37	577	790	19	2
99	2	535	1070	267.5	0.564	0.614	40.2	603	657	15	2
100	2	536	1072	268.0	0.537	0.622	24.0	576	667	24	2
101	2	536	1072	268.0	0.498	0.533	41.08	534	571	13	2
102	2	535	1070	267.5	0.648	0.92	11.75	693	984	59	2
103	2	536	1072	268.0	0.532	0.558	30.0	570	598	19	2
104	2	535	1070	267.5	0.545	0.629	24.29	583	673	24	2
105	3	536	1608	178.67	0.341	0.353	61.0	549	567	9	2
106	3	470	1410	156.67	0.352	0.387	23.62	496	545	21	2
107	2	64	128	32.0	0.43	0.602	3.93	55	77	14	2
108	1	277	277	277.0	1.0	1.0	277.0	277	277	1	2
109	1	257	257	257.0	1.0	1.0	257.0	257	257	1	2
110	2	537	1074	268.5	0.507	0.528	181.33	544	567	3	2
111	2	537	1074	268.5	0.594	0.655	21.27	638	703	30	2
112	3	537	1611	179.0	0.345	0.405	22.24	556	652	25	2
113	2	537	1074	268.5	0.51	0.534	49.82	548	574	11	2
114	2	98	196	49.0	0.48	0.653	9.4	94	128	10	2
115	2	415	830	207.5	0.505	0.578	16.76	419	480	25	2
116	2	63	126	31.5	0.341	0.508	10.75	43	64	4	2
117	1	25	25	25.0	1.0	1.0	25.0	25	25	1	4
118	58	3	174	0.052	0.339	0.345	59.0	59	60	1	4
119	53	1	53	0.019	1.0	1.0	53.0	53	53	1	4
120	54	1	54	0.019	1.0	1.0	54.0	54	54	1	4
121	42	1	42	0.024	1.0	1.0	42.0	42	42	1	4
122	34	1	34	0.029	1.0	1.0	34.0	34	34	1	4
123	31	1	31	0.032	1.0	1.0	31.0	31	31	1	4
124	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
125	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
126	1	127	127	127.0	0.646	1.0	13.67	82	127	6	2
127	1	13	13	13.0	0.846	1.0	5.5	11	13	2	2
128	3	129	387	43.0	0.305	0.377	11.8	118	146	10	2
129	5	7	35	1.4	0.2	0.314	7.0	7	11	1	2
130	6	47	282	7.833	0.202	0.202	57.0	57	57	1	2
131	4	19	76	4.75	0.276	0.382	5.25	21	29	4	2
132	1	47	47	47.0	1.0	1.0	47.0	47	47	1	2
133	1	86	86	86.0	0.93	1.0	40.0	80	86	2	2
134	1	17	17	17.0	1.0	1.0	17.0	17	17	1	2
135	1	19	19	19.0	0.737	1.0	4.67	14	19	3	2
136	6	21	126	3.5	0.246	0.254	31.0	31	32	1	2
137	8	16	128	2.0	0.398	0.695	2.55	51	89	20	2
138	2	14	28	7.0	0.464	0.536	13.0	13	15	1	2
139	2	536	1072	268.0	0.505	0.512	180.33	541	549	3	2
140	2	536	1072	268.0	0.538	0.737	30.37	577	790	19	2
141	2	535	1070	267.5	0.564	0.614	40.2	603	657	15	2
142	2	536	1072	268.0	0.537	0.622	24.0	576	667	24	2
143	2	536	1072	268.0	0.498	0.533	41.08	534	571	13	2
144	2	535	1070	267.5	0.648	0.92	11.75	693	984	59	2
145	2	536	1072	268.0	0.532	0.558	30.0	570	598	19	2
146	2	535	1070	267.5	0.545	0.629	24.29	583	673	24	2
147	3	536	1608	178.67	0.341	0.353	61.0	549	567	9	2
148	3	470	1410	156.67	0.352	0.387	23.62	496	545	21	2
149	2	64	128	32.0	0.43	0.602	3.93	55	77	14	2
150	1	277	277	277.0	1.0	1.0	277.0	277	277	1	2
151	1	257	257	257.0	1.0	1.0	257.0	257	257	1	2
152	2	537	1074	268.5	0.507	0.528	181.33	544	567	3	2
153	2	537	1074	268.5	0.594	0.655	21.27	638	703	30	2
154	3	537	1611	179.0	0.345	0.405	22.24	556	652	25	2
155	2	537	1074	268.5	0.51	0.534	49.82	548	574	11	2
156	2	98	196	49.0	0.48	0.653	9.4	94	128	10	2
157	2	415	830	207.5	0.505	0.578	16.76	419	480	25	2
158	2	63	126	31.5	0.341	0.508	10.75	43	64	4	2
159	1	25	25	25.0	1.0	1.0	25.0	25	25	1	4
160	58	3	174	0.052	0.339	0.345	59.0	59	60	1	4
161	53	1	53	0.019	1.0	1.0	53.0	53	53	1	4
162	54	1	54	0.019	1.0	1.0	54.0	54	54	1	4
163	42	1	42	0.024	1.0	1.0	42.0	42	42	1	4
164	34	1	34	0.029	1.0	1.0	34.0	34	34	1	4
165	31	1	31	0.032	1.0	1.0	31.0	31	31	1	4
166	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
167	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
168	1	127	127	127.0	0.646	1.0	13.67	82	127	6	2
169	1	13	13	13.0	0.846	1.0	5.5	11	13	2	2
170	3	129	387	43.0	0.305	0.377	11.8	118	146	10	2
171	5	7	35	1.4	0.2	0.314	7.0	7	11	1	2
172	6	47	282	7.833	0.202	0.202	57.0	57	57	1	2
173	4	19	76	4.75	0.276	0.382	5.25	21	29	4	2
174	1	47	47	47.0	1.0	1.0	47.0	47	47	1	2
175	1	86	86	86.0	0.93	1.0	40.0	80	86	2	2
176	1	17	17	17.0	1.0	1.0	17.0	17	17	1	2
177	1	19	19	19.0	0.737	1.0	4.67	14	19	3	2
178	6	21	126	3.5	0.246	0.254	31.0	31	32	1	2
179	8	16	128	2.0	0.398	0.695	2.55	51	89	20	2
180	2	14	28	7.0	0.464	0.536	13.0	13	15	1	2
181	2	536	1072	268.0	0.505	0.512	180.33	541	549	3	2
182	2	536	1072	268.0	0.538	0.737	30.37	577	790	19	2
183	2	535	1070	267.5	0.564	0.614	40.2	603	657	15	2
184	2	536	1072	268.0	0.537	0.622	24.0	576	667	24	2
185	2	536	1072	268.0	0.498	0.533	41.08	534	571	13	2
186	2	535	1070	267.5	0.648	0.92	11.75	693	984	59	2
187	2	536	1072	268.0	0.532	0.558	30.0	570	598	19	2
188	2	535	1070	267.5	0.545	0.629	24.29	583	673	24	2
189	3	536	1608	178.67	0.341	0.353	61.0	549	567	9	2
190	3	470	1410	156.67	0.352	0.387	23.62	496	545	21	2
191	2	64	128	32.0	0.43	0.602	3.93	55	77	14	2
192	1	277	277	277.0	1.0	1.0	277.0	277	277	1	2
193	1	257	257	257.0	1.0	1.0	257.0	257	257	1	2
194	2	537	1074	268.5	0.507	0.528	181.33	544	567	3	2
195	2	537	1074	268.5	0.594	0.655	21.27	638	703	30	2
196	3	537	1611	179.0	0.345	0.405	22.24	556	652	25	2
197	2	537	1074	268.5	0.51	0.534	49.82	548	574	11	2
198	2	98	196	49.0	0.48	0.653	9.4	94	128	10	2
199	2	415	830	207.5	0.505	0.578	16.76	419	480	25	2
200	2	63	126	31.5	0.341	0.508	10.75	43	64	4	2
201	1	25	25	25.0	1.0	1.0	25.0	25	25	1	4
202	58	3	174	0.052	0.339	0.345	59.0	59	60	1	4
203	53	1	53	0.019	1.0	1.0	53.0	53	53	1	4
204	54	1	54	0.019	1.0	1.0	54.0	54	54	1	4
205	42	1	42	0.024	1.0	1.0	42.0	42	42	1	4
206	34	1	34	0.029	1.0	1.0	34.0	34	34	1	4
207	31	1	31	0.032	1.0	1.0	31.0	31	31	1	4
208	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
209	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
210	1	127	127	127.0	0.646	1.0	13.67	82	127	6	2
211	1	13	13	13.0	0.846	1.0	5.5	11	13	2	2
212	3	129	387	43.0	0.305	0.377	11.8	118	146	10	2
213	5	7	35	1.4	0.2	0.314	7.0	7	11	1	2
214	6	47	282	7.833	0.202	0.202	57.0	57	57	1	2
215	4	19	76	4.75	0.276	0.382	5.25	21	29	4	2
216	1	47	47	47.0	1.0	1.0	47.0	47	47	1	2
217	1	86	86	86.0	0.93	1.0	40.0	80	86	2	2
218	1	17	17	17.0	1.0	1.0	17.0	17	17	1	2
219	1	19	19	19.0	0.737	1.0	4.67	14	19	3	2
220	6	21	126	3.5	0.246	0.254	31.0	31	32	1	2
221	8	16	128	2.0	0.398	0.695	2.55	51	89	20	2
222	2	14	28	7.0	0.464	0.536	13.0	13	15	1	2
223	2	536	1072	268.0	0.505	0.512	180.33	541	549	3	2
224	2	536	1072	268.0	0.538	0.737	30.37	577	790	19	2
225	2	535	1070	267.5	0.564	0.614	40.2	603	657	15	2
226	2	536	1072	268.0	0.537	0.622	24.0	576	667	24	2
227	2	536	1072	268.0	0.498	0.533	41.08	534	571	13	2
228	2	535	1070	267.5	0.648	0.92	11.75	693	984	59	2
229	2	536	1072	268.0	0.532	0.558	30.0	570	598	19	2
230	2	535	1070	267.5	0.545	0.629	24.29	583	673	24	2
231	3	536	1608	178.67	0.341	0.353	61.0	549	567	9	2
232	3	470	1410	156.67	0.352	0.387	23.62	496	545	21	2
233	2	64	128	32.0	0.43	0.602	3.93	55	77	14	2
234	1	277	277	277.0	1.0	1.0	277.0	277	277	1	2
235	1	257	257	257.0	1.0	1.0	257.0	257	257	1	2
236	2	537	1074	268.5	0.507	0.528	181.33	544	567	3	2
237	2	537	1074	268.5	0.594	0.655	21.27	638	703	30	2
238	3	537	1611	179.0	0.345	0.405	22.24	556	652	25	2
239	2	537	1074	268.5	0.51	0.534	49.82	548	574	11	2
240	2	98	196	49.0	0.48	0.653	9.4	94	128	10	2
241	2	415	830	207.5	0.505	0.578	16.76	419	480	25	2
242	2	63	126	31.5	0.341	0.508	10.75	43	64	4	2
243	1	25	25	25.0	1.0	1.0	25.0	25	25	1	4
244	58	3	174	0.052	0.339	0.345	59.0	59	60	1	4
245	53	1	53	0.019	1.0	1.0	53.0	53	53	1	4
246	54	1	54	0.019	1.0	1.0	54.0	54	54	1	4
247	42	1	42	0.024	1.0	1.0	42.0	42	42	1	4
248	34	1	34	0.029	1.0	1.0	34.0	34	34	1	4
249	31	1	31	0.032	1.0	1.0	31.0	31	31	1	4
250	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
251	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
252	1	127	127	127.0	0.646	1.0	13.67	82	127	6	2
253	1	13	13	13.0	0.846	1.0	5.5	11	13	2	2
254	3	129	387	43.0	0.305	0.377	11.8	118	146	10	2
255	5	7	35	1.4	0.2	0.314	7.0	7	11	1	2
256	6	47	282	7.833	0.202	0.202	57.0	57	57	1	2
257	4	19	76	4.75	0.276	0.382	5.25	21	29	4	2
258	1	47	47	47.0	1.0	1.0	47.0	47	47	1	2
259	1	86	86	86.0	0.93	1.0	40.0	80	86	2	2
260	1	17	17	17.0	1.0	1.0	17.0	17	17	1	2
261	1	19	19	19.0	0.737	1.0	4.67	14	19	3	2
262	6	21	126	3.5	0.246	0.254	31.0	31	32	1	2
263	8	16	128	2.0	0.398	0.695	2.55	51	89	20	2
264	2	14	28	7.0	0.464	0.536	13.0	13	15	1	2
265	2	536	1072	268.0	0.505	0.512	180.33	541	549	3	2
266	2	536	1072	268.0	0.538	0.737	30.37	577	790	19	2
267	2	535	1070	267.5	0.564	0.614	40.2	603	657	15	2
268	2	536	1072	268.0	0.537	0.622	24.0	576	667	24	2
269	2	536	1072	268.0	0.498	0.533	41.08	534	571	13	2
270	2	535	1070	267.5	0.648	0.92	11.75	693	984	59	2
271	2	536	1072	268.0	0.532	0.558	30.0	570	598	19	2
272	2	535	1070	267.5	0.545	0.629	24.29	583	673	24	2
273	3	536	1608	178.67	0.341	0.353	61.0	549	567	9	2
274	3	470	1410	156.67	0.352	0.387	23.62	496	545	21	2
275	2	64	128	32.0	0.43	0.602	3.93	55	77	14	2
276	1	277	277	277.0	1.0	1.0	277.0	277	277	1	2
277	1	257	257	257.0	1.0	1.0	257.0	257	257	1	2
278	2	537	1074	268.5	0.507	0.528	181.33	544	567	3	2
279	2	537	1074	268.5	0.594	0.655	21.27	638	703	30	2
280	3	537	1611	179.0	0.345	0.405	22.24	556	652	25	2
281	2	537	1074	268.5	0.51	0.534	49.82	548	574	11	2
282	2	98	196	49.0	0.48	0.653	9.4	94	128	10	2
283	2	415	830	207.5	0.505	0.578	16.76	419	480	25	2
284	2	63	126	31.5	0.341	0.508	10.75	43	64	4	2
285	1	25	25	25.0	1.0	1.0	25.0	25	25	1	4
286	58	3	174	0.052	0.339	0.345	59.0	59	60	1	4
287	53	1	53	0.019	1.0	1.0	53.0	53	53	1	4
288	54	1	54	0.019	1.0	1.0	54.0	54	54	1	4
289	42	1	42	0.024	1.0	1.0	42.0	42	42	1	4
290	34	1	34	0.029	1.0	1.0	34.0	34	34	1	4
291	31	1	31	0.032	1.0	1.0	31.0	31	31	1	4
292	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
293	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
294	1	127	127	127.0	0.646	1.0	13.67	82	127	6	2
295	1	13	13	13.0	0.846	1.0	5.5	11	13	2	2
296	3	129	387	43.0	0.305	0.377	11.8	118	146	10	2
297	5	7	35	1.4	0.2	0.314	7.0	7	11	1	2
298	6	47	282	7.833	0.202	0.202	57.0	57	57	1	2
299	4	19	76	4.75	0.276	0.382	5.25	21	29	4	2
300	1	47	47	47.0	1.0	1.0	47.0	47	47	1	2
301	1	86	86	86.0	0.93	1.0	40.0	80	86	2	2
302	1	17	17	17.0	1.0	1.0	17.0	17	17	1	2
303	1	19	19	19.0	0.737	1.0	4.67	14	19	3	2
304	6	21	126	3.5	0.246	0.254	31.0	31	32	1	2
305	8	16	128	2.0	0.398	0.695	2.55	51	89	20	2
306	2	14	28	7.0	0.464	0.536	13.0	13	15	1	2
307	2	536	1072	268.0	0.505	0.512	180.33	541	549	3	2
308	2	536	1072	268.0	0.538	0.737	30.37	577	790	19	2
309	2	535	1070	267.5	0.564	0.614	40.2	603	657	15	2
310	2	536	1072	268.0	0.537	0.622	24.0	576	667	24	2
311	2	536	1072	268.0	0.498	0.533	41.08	534	571	13	2
312	2	535	1070	267.5	0.648	0.92	11.75	693	984	59	2
313	2	536	1072	268.0	0.532	0.558	30.0	570	598	19	2
314	2	535	1070	267.5	0.545	0.629	24.29	583	673	24	2
315	3	536	1608	178.67	0.341	0.353	61.0	549	567	9	2
316	3	470	1410	156.67	0.352	0.387	23.62	496	545	21	2
317	2	64	128	32.0	0.43	0.602	3.93	55	77	14	2
318	1	277	277	277.0	1.0	1.0	277.0	277	277	1	2
319	1	257	257	257.0	1.0	1.0	257.0	257	257	1	2
320	2	537	1074	268.5	0.507	0.528	181.33	544	567	3	2
321	2	537	1074	268.5	0.594	0.655	21.27	638	703	30	2
322	3	537	1611	179.0	0.345	0.405	22.24	556	652	25	2
323	2	537	1074	268.5	0.51	0.534	49.82	548	574	11	2
324	2	98	196	49.0	0.48	0.653	9.4	94	128	10	2
325	2	415	830	207.5	0.505	0.578	16.76	419	480	25	2
326	2	63	126	31.5	0.341	0.508	10.75	43	64	4	2
327	1	25	25	25.0	1.0	1.0	25.0	25	25	1	4
328	58	3	174	0.052	0.339	0.345	59.0	59	60	1	4
329	53	1	53	0.019	1.0	1.0	53.0	53	53	1	4
330	54	1	54	0.019	1.0	1.0	54.0	54	54	1	4
331	42	1	42	0.024	1.0	1.0	42.0	42	42	1	4
332	34	1	34	0.029	1.0	1.0	34.0	34	34	1	4
333	31	1	31	0.032	1.0	1.0	31.0	31	31	1	4
334	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
335	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
336	1	127	127	127.0	0.646	1.0	13.67	82	127	6	2
337	1	13	13	13.0	0.846	1.0	5.5	11	13	2	2
338	3	129	387	43.0	0.305	0.377	11.8	118	146	10	2
339	5	7	35	1.4	0.2	0.314	7.0	7	11	1	2
340	6	47	282	7.833	0.202	0.202	57.0	57	57	1	2
341	4	19	76	4.75	0.276	0.382	5.25	21	29	4	2
342	1	47	47	47.0	1.0	1.0	47.0	47	47	1	2
343	1	86	86	86.0	0.93	1.0	40.0	80	86	2	2
344	1	17	17	17.0	1.0	1.0	17.0	17	17	1	2
345	1	19	19	19.0	0.737	1.0	4.67	14	19	3	2
346	6	21	126	3.5	0.246	0.254	31.0	31	32	1	2
347	8	16	128	2.0	0.398	0.695	2.55	51	89	20	2
348	2	14	28	7.0	0.464	0.536	13.0	13	15	1	2
349	2	536	1072	268.0	0.505	0.512	180.33	541	549	3	2
350	2	536	1072	268.0	0.538	0.737	30.37	577	790	19	2
351	2	535	1070	267.5	0.564	0.614	40.2	603	657	15	2
352	2	536	1072	268.0	0.537	0.622	24.0	576	667	24	2
353	2	536	1072	268.0	0.498	0.533	41.08	534	571	13	2
354	2	535	1070	267.5	0.648	0.92	11.75	693	984	59	2
355	2	536	1072	268.0	0.532	0.558	30.0	570	598	19	2
356	2	535	1070	267.5	0.545	0.629	24.29	583	673	24	2
357	3	536	1608	178.67	0.341	0.353	61.0	549	567	9	2
358	3	470	1410	156.67	0.352	0.387	23.62	496	545	21	2
359	2	64	128	32.0	0.43	0.602	3.93	55	77	14	2
360	1	277	277	277.0	1.0	1.0	277.0	277	277	1	2
361	1	257	257	257.0	1.0	1.0	257.0	257	257	1	2
362	2	537	1074	268.5	0.507	0.528	181.33	544	567	3	2
363	2	537	1074	268.5	0.594	0.655	21.27	638	703	30	2
364	3	537	1611	179.0	0.345	0.405	22.24	556	652	25	2
365	2	537	1074	268.5	0.51	0.534	49.82	548	574	11	2
366	2	98	196	49.0	0.48	0.653	9.4	94	128	10	2
367	2	415	830	207.5	0.505	0.578	16.76	419	480	25	2
368	2	63	126	31.5	0.341	0.508	10.75	43	64	4	2
369	1	25	25	25.0	1.0	1.0	25.0	25	25	1	4
370	58	3	174	0.052	0.339	0.345	59.0	59	60	1	4
371	53	1	53	0.019	1.0	1.0	53.0	53	53	1	4
372	54	1	54	0.019	1.0	1.0	54.0	54	54	1	4
373	42	1	42	0.024	1.0	1.0	42.0	42	42	1	4
374	34	1	34	0.029	1.0	1.0	34.0	34	34	1	4
375	31	1	31	0.032	1.0	1.0	31.0	31	31	1	4
376	22	1	22	0.045	1.0	1.0	22.0	22	22	1	4
377	7	1	7	0.143	1.0	1.0	7.0	7	7	1	4
