	1	2	3	4	5	6	7	8	label
32	3	0.315	0.21	0.06	0.125	0.06	0.0375	0.035	5
33	1	0.56	0.45	0.16	1.0235	0.429	0.268	0.3	10
34	1	0.62	0.475	0.175	1.0165	0.4355	0.214	0.325	10
35	1	0.63	0.5	0.185	1.383	0.54	0.3315	0.38	10
36	1	0.51	0.4	0.14	0.8145	0.459	0.1965	0.195	10
37	2	0.585	0.46	0.185	0.922	0.3635	0.213	0.285	10
38	1	0.49	0.365	0.145	0.6345	0.1995	0.1625	0.22	10
39	2	0.55	0.405	0.14	0.8025	0.244	0.1635	0.255	10
40	2	0.47	0.36	0.135	0.501	0.1665	0.115	0.165	10
41	3	0.425	0.38	0.105	0.3265	0.1285	0.0785	0.1	10
42	3	0.16	0.12	0.035	0.021	0.0075	0.0045	0.005	5
43	3	0.27	0.2	0.07	0.1	0.034	0.0245	0.035	5
44	3	0.23	0.175	0.065	0.0645	0.026	0.0105	0.02	5
45	3	0.35	0.26	0.085	0.174	0.0705	0.0345	0.06	10
46	2	0.545	0.46	0.16	0.8975	0.341	0.1655	0.345	10
47	1	0.535	0.415	0.17	0.879	0.295	0.1965	0.285	10
48	2	0.53	0.435	0.155	0.699	0.288	0.1595	0.205	10
49	1	0.535	0.435	0.16	0.8105	0.3155	0.1795	0.24	10
50	1	0.47	0.36	0.13	0.472	0.182	0.114	0.15	10
51	2	0.57	0.435	0.145	0.9055	0.3925	0.2355	0.275	10
52	2	0.45	0.35	0.1	0.3675	0.1465	0.1015	0.12	10
53	3	0.265	0.21	0.06	0.0965	0.0425	0.022	0.03	5
54	3	0.265	0.205	0.07	0.1055	0.039	0.041	0.035	5
55	3	0.3	0.22	0.08	0.121	0.0475	0.042	0.035	5
56	3	0.235	0.175	0.04	0.0705	0.0335	0.015	0.02	5
57	1	0.58	0.455	0.12	1.0735	0.479	0.2735	0.265	10
58	1	0.585	0.45	0.16	1.077	0.4995	0.2875	0.25	10
59	2	0.535	0.42	0.145	0.791	0.33	0.189	0.25	10
60	2	0.485	0.4	0.135	0.663	0.313	0.137	0.2	10
61	2	0.545	0.425	0.135	0.8445	0.373	0.21	0.235	10
62	2	0.46	0.38	0.135	0.482	0.207	0.1225	0.145	10
63	3	0.415	0.325	0.1	0.3215	0.1535	0.0595	0.105	10
64	2	0.475	0.375	0.125	0.593	0.277	0.115	0.18	10
65	1	0.47	0.375	0.125	0.5615	0.252	0.137	0.18	10
66	1	0.5	0.395	0.14	0.7155	0.3165	0.176	0.24	10
67	1	0.515	0.415	0.14	0.6935	0.3115	0.152	0.2	10
68	3	0.36	0.275	0.11	0.2335	0.095	0.0525	0.085	10
69	3	0.395	0.295	0.1	0.2715	0.134	0.0325	0.085	10
70	1	0.41	0.325	0.105	0.3635	0.159	0.077	0.12	10
71	3	0.415	0.31	0.11	0.2965	0.123	0.057	0.0995	10
72	3	0.22	0.165	0.055	0.0545	0.0215	0.012	0.02	5
73	3	0.175	0.125	0.05	0.0235	0.008	0.0035	0.008	5
74	1	0.515	0.405	0.12	0.646	0.2895	0.1405	0.177	10
75	1	0.545	0.415	0.16	0.7715	0.272	0.1455	0.2765	10
76	2	0.555	0.45	0.175	0.874	0.3275	0.202	0.305	10
77	3	0.68	0.53	0.185	1.1095	0.439	0.245	0.34	10
78	1	0.455	0.35	0.14	0.5185	0.221	0.1265	0.135	10
79	1	0.49	0.38	0.145	0.6725	0.249	0.181	0.21	10
80	1	0.275	0.195	0.07	0.08	0.031	0.0215	0.025	5
81	2	0.28	0.2	0.08	0.0915	0.033	0.0215	0.03	5
82	1	0.36	0.27	0.09	0.1885	0.0845	0.0385	0.055	5
83	2	0.2	0.14	0.055	0.035	0.0145	0.008	0.01	5
84	3	0.47	0.37	0.14	0.4985	0.2095	0.1225	0.145	10
85	2	0.275	0.205	0.07	0.094	0.0335	0.02	0.0325	5
86	1	0.375	0.29	0.115	0.2705	0.093	0.066	0.0885	10
87	1	0.38	0.29	0.105	0.257	0.099	0.051	0.085	10
88	3	0.5	0.385	0.15	0.6265	0.2605	0.1665	0.16	10
89	2	0.35	0.255	0.065	0.179	0.0705	0.0385	0.06	10
90	3	0.61	0.475	0.15	0.9665	0.4145	0.2	0.345	10
91	3	0.56	0.425	0.14	0.9175	0.4005	0.1975	0.26	10
92	1	0.585	0.435	0.175	0.982	0.4055	0.2495	0.27	10
93	3	0.52	0.425	0.17	0.6805	0.28	0.174	0.195	10
94	1	0.385	0.315	0.11	0.286	0.1225	0.0635	0.0835	10
95	3	0.485	0.37	0.13	0.458	0.181	0.113	0.136	10
96	2	0.37	0.285	0.1	0.228	0.0675	0.0675	0.081	10
97	2	0.345	0.255	0.08	0.169	0.06	0.0425	0.054	10
98	1	0.425	0.335	0.095	0.322	0.1205	0.061	0.125	10
99	2	0.34	0.265	0.085	0.1835	0.077	0.046	0.065	10
100	2	0.46	0.365	0.125	0.467	0.1895	0.0945	0.158	10
101	2	0.255	0.18	0.065	0.079	0.034	0.014	0.025	5
102	1	0.37	0.28	0.11	0.2305	0.0945	0.0465	0.075	10
103	1	0.415	0.34	0.13	0.3675	0.146	0.0885	0.12	10
104	1	0.395	0.295	0.095	0.2245	0.078	0.054	0.08	10
105	2	0.485	0.37	0.14	0.5725	0.204	0.1415	0.175	10
106	2	0.51	0.4	0.14	0.6515	0.2455	0.1665	0.185	10
107	2	0.5	0.375	0.15	0.636	0.2535	0.145	0.19	10
108	3	0.255	0.19	0.075	0.0865	0.0345	0.0205	0.025	5
109	2	0.28	0.205	0.1	0.1165	0.0545	0.0285	0.03	5
110	2	0.415	0.325	0.14	0.417	0.1535	0.1015	0.144	10
111	1	0.345	0.26	0.09	0.207	0.0775	0.0435	0.0765	10
112	2	0.36	0.295	0.13	0.2765	0.0895	0.057	0.1005	10
113	2	0.4	0.305	0.085	0.297	0.108	0.0705	0.1	10
114	2	0.51	0.39	0.125	0.6565	0.262	0.1835	0.175	10
115	2	0.445	0.345	0.09	0.3795	0.143	0.074	0.125	10
116	2	0.485	0.355	0.12	0.547	0.215	0.1615	0.14	10
117	2	0.49	0.38	0.14	0.7605	0.245	0.167	0.185	10
118	2	0.515	0.435	0.145	0.8815	0.292	0.206	0.255	10
119	3	0.215	0.155	0.06	0.0525	0.021	0.0165	0.015	5
120	1	0.57	0.465	0.16	0.8935	0.3145	0.2575	0.263	10
121	1	0.485	0.375	0.135	0.556	0.1925	0.1315	0.1685	10
122	2	0.46	0.34	0.135	0.495	0.1655	0.117	0.185	10
123	2	0.45	0.335	0.125	0.349	0.119	0.1055	0.115	10
124	2	0.515	0.38	0.135	0.6615	0.2875	0.2095	0.155	10
125	1	0.44	0.34	0.13	0.4195	0.153	0.1155	0.13	10
126	3	0.255	0.185	0.06	0.088	0.0365	0.021	0.023	5
127	1	0.545	0.44	0.135	0.9185	0.429	0.2015	0.2375	10
128	2	0.55	0.45	0.15	1.0145	0.407	0.2015	0.2875	10
129	1	0.55	0.45	0.15	0.875	0.362	0.1755	0.2765	10
130	2	0.565	0.45	0.155	1.0595	0.4735	0.24	0.265	10
131	2	0.57	0.435	0.13	0.7535	0.349	0.1755	0.194	10
132	1	0.595	0.48	0.15	1.11	0.498	0.228	0.33	10
133	1	0.6	0.475	0.155	1.21	0.653	0.1695	0.3205	10
134	1	0.605	0.475	0.175	1.382	0.609	0.2325	0.3985	10
135	1	0.615	0.52	0.15	1.3435	0.629	0.2605	0.345	10
136	1	0.635	0.5	0.15	1.376	0.6495	0.361	0.31	10
137	2	0.66	0.52	0.19	1.558	0.755	0.298	0.4	10
138	1	0.67	0.585	0.16	1.309	0.5445	0.2945	0.413	10
139	3	0.24	0.175	0.055	0.0705	0.025	0.014	0.021	5
140	3	0.295	0.23	0.08	0.1625	0.065	0.05	0.0385	5
141	3	0.305	0.22	0.07	0.141	0.062	0.031	0.037	5
142	3	0.32	0.24	0.09	0.1575	0.07	0.0265	0.0425	5
143	3	0.34	0.25	0.075	0.1785	0.0665	0.0455	0.045	5
144	3	0.42	0.32	0.115	0.376	0.169	0.092	0.1	5
145	2	0.57	0.45	0.155	1.195	0.5625	0.2565	0.295	10
146	2	0.57	0.45	0.155	1.1935	0.513	0.21	0.343	10
147	2	0.58	0.455	0.15	1.012	0.4985	0.2115	0.2835	10
148	2	0.61	0.475	0.155	1.168	0.554	0.239	0.3295	10
149	1	0.625	0.48	0.17	1.3525	0.6235	0.278	0.365	10
150	2	0.625	0.49	0.175	1.3325	0.5705	0.271	0.405	10
151	1	0.625	0.475	0.175	1.1435	0.4755	0.2475	0.349	10
152	2	0.635	0.525	0.185	1.4065	0.684	0.3	0.3745	10
153	2	0.64	0.505	0.155	1.4025	0.705	0.2655	0.335	10
154	1	0.64	0.5	0.175	1.394	0.4935	0.291	0.4	10
155	1	0.645	0.5	0.155	1.2205	0.6145	0.236	0.3185	10
156	1	0.645	0.5	0.16	1.2465	0.5475	0.327	0.3	10
157	1	0.645	0.515	0.15	1.212	0.515	0.2055	0.385	10
158	2	0.65	0.525	0.185	1.622	0.6645	0.3225	0.477	10
159	1	0.655	0.51	0.175	1.6525	0.8515	0.3365	0.403	10
160	2	0.66	0.495	0.195	1.6275	0.594	0.3595	0.485	10
161	1	0.675	0.57	0.225	1.587	0.739	0.2995	0.435	10
162	2	0.69	0.505	0.2	1.872	0.893	0.4015	0.48	10
163	1	0.695	0.535	0.175	1.8385	0.8035	0.396	0.503	10
164	2	0.715	0.565	0.175	1.9525	0.7645	0.4185	0.4135	10
165	3	0.25	0.18	0.065	0.0685	0.0245	0.0155	0.0225	5
166	3	0.28	0.21	0.085	0.1075	0.0415	0.024	0.034	5
167	3	0.285	0.22	0.065	0.096	0.0405	0.0205	0.03	5
168	3	0.34	0.265	0.08	0.2015	0.09	0.0475	0.055	5
169	3	0.54	0.42	0.14	0.6665	0.3125	0.138	0.1895	10
170	2	0.55	0.425	0.15	0.8315	0.411	0.1765	0.2165	10
171	1	0.575	0.45	0.16	1.068	0.556	0.214	0.2575	10
172	3	0.575	0.435	0.13	0.805	0.3155	0.2155	0.245	10
173	2	0.6	0.465	0.155	1.0165	0.512	0.2465	0.225	10
174	2	0.605	0.48	0.17	1.1835	0.582	0.2365	0.317	10
175	2	0.615	0.46	0.17	1.0565	0.4815	0.272	0.27	10
176	2	0.63	0.5	0.175	1.2645	0.5635	0.3065	0.3425	10
177	2	0.64	0.515	0.165	1.369	0.632	0.3415	0.358	10
178	2	0.645	0.53	0.195	1.39	0.6465	0.2945	0.3735	10
179	1	0.645	0.48	0.17	1.1345	0.528	0.254	0.305	10
180	1	0.655	0.51	0.175	1.415	0.5885	0.3725	0.364	10
181	2	0.685	0.52	0.165	1.519	0.699	0.3685	0.4	10
182	2	0.695	0.56	0.185	1.74	0.885	0.3715	0.4375	10
183	2	0.715	0.535	0.19	1.6755	0.889	0.313	0.42	10
184	1	0.72	0.58	0.195	2.103	1.0265	0.48	0.5375	10
185	1	0.72	0.55	0.2	1.9965	0.9035	0.469	0.5215	10
186	2	0.755	0.58	0.205	2.0065	0.8295	0.4015	0.595	10
187	3	0.25	0.185	0.065	0.0685	0.0295	0.014	0.0225	5
188	3	0.25	0.19	0.065	0.0835	0.039	0.015	0.025	5
189	3	0.305	0.215	0.065	0.1075	0.044	0.0205	0.038	5
190	3	0.31	0.225	0.07	0.1055	0.435	0.015	0.04	5
191	3	0.315	0.23	0.08	0.1375	0.0545	0.031	0.0445	5
192	3	0.315	0.23	0.07	0.1145	0.046	0.0235	0.0385	5
193	3	0.33	0.205	0.095	0.1595	0.077	0.032	0.0435	5
194	3	0.345	0.255	0.085	0.2005	0.105	0.037	0.05	5
195	3	0.375	0.29	0.095	0.213	0.096	0.041	0.061	5
196	3	0.385	0.28	0.09	0.228	0.1025	0.042	0.0655	5
197	3	0.395	0.27	0.1	0.2985	0.1445	0.061	0.082	5
198	3	0.4	0.29	0.1	0.2675	0.1205	0.0605	0.0765	5
199	3	0.52	0.4	0.13	0.5825	0.233	0.1365	0.18	10
200	3	0.53	0.42	0.155	0.81	0.4725	0.111	0.192	10
201	1	0.54	0.42	0.145	0.8655	0.4315	0.163	0.2175	10
202	3	0.545	0.43	0.15	0.7285	0.302	0.1315	0.2545	10
203	3	0.55	0.435	0.14	0.7535	0.3285	0.1555	0.2325	10
204	3	0.555	0.43	0.155	0.7395	0.3135	0.1435	0.28	10
205	1	0.56	0.445	0.155	1.224	0.5565	0.3225	0.2695	10
206	3	0.57	0.45	0.145	0.751	0.2825	0.2195	0.2215	10
207	2	0.57	0.435	0.17	0.873	0.382	0.183	0.2705	10
208	3	0.57	0.44	0.13	0.7665	0.347	0.1785	0.202	10
209	1	0.575	0.42	0.135	0.857	0.461	0.147	0.2125	10
210	2	0.575	0.46	0.155	0.892	0.4415	0.176	0.22	10
211	2	0.58	0.46	0.155	1.4395	0.6715	0.273	0.2955	10
212	2	0.58	0.455	0.135	0.7955	0.405	0.167	0.204	10
213	2	0.585	0.49	0.185	1.171	0.522	0.2535	0.335	10
214	3	0.585	0.475	0.16	1.0505	0.48	0.234	0.285	10
215	2	0.585	0.46	0.165	1.1135	0.5825	0.2345	0.274	10
216	2	0.585	0.47	0.165	1.409	0.8	0.229	0.295	10
217	2	0.585	0.475	0.15	1.065	0.5315	0.199	0.2885	10
218	2	0.59	0.455	0.155	0.8855	0.388	0.188	0.275	10
219	1	0.595	0.465	0.15	0.98	0.4115	0.196	0.2255	10
220	2	0.6	0.475	0.17	1.1315	0.508	0.272	0.309	10
221	3	0.6	0.475	0.15	1.12	0.565	0.2465	0.27	10
222	1	0.6	0.455	0.145	0.8895	0.419	0.1715	0.269	10
223	2	0.605	0.49	0.14	0.9755	0.419	0.206	0.315	10
224	2	0.61	0.45	0.15	0.871	0.407	0.1835	0.25	10
225	2	0.61	0.475	0.17	1.0265	0.435	0.2335	0.3035	10
226	2	0.61	0.48	0.17	1.137	0.4565	0.29	0.347	10
227	2	0.61	0.46	0.16	1.0	0.494	0.197	0.275	10
228	1	0.615	0.475	0.155	1.004	0.4475	0.193	0.2895	10
229	2	0.615	0.47	0.165	1.128	0.4465	0.2195	0.34	10
230	2	0.615	0.5	0.17	1.054	0.4845	0.228	0.295	10
231	2	0.615	0.475	0.17	1.129	0.4795	0.302	0.3	10
232	1	0.615	0.475	0.155	1.115	0.484	0.2115	0.355	10
233	2	0.62	0.51	0.175	1.2815	0.5715	0.2385	0.39	10
234	1	0.62	0.5	0.15	1.293	0.596	0.3135	0.354	10
235	1	0.62	0.475	0.16	1.1295	0.463	0.2685	0.33	10
236	3	0.63	0.475	0.145	1.0605	0.5165	0.2195	0.28	10
237	2	0.635	0.49	0.16	1.101	0.534	0.1865	0.3455	10
238	2	0.635	0.475	0.17	1.1935	0.5205	0.2695	0.3665	10
239	2	0.635	0.51	0.155	0.986	0.405	0.2255	0.31	10
240	2	0.64	0.525	0.18	1.3135	0.4865	0.2995	0.4075	10
241	2	0.645	0.5	0.195	1.401	0.6165	0.3515	0.3725	10
242	1	0.65	0.51	0.17	1.567	0.7245	0.349	0.391	10
243	1	0.655	0.525	0.19	1.3595	0.564	0.3215	0.3985	10
244	1	0.655	0.52	0.19	1.4545	0.6	0.3865	0.383	10
245	2	0.655	0.49	0.175	1.3585	0.6395	0.294	0.365	10
246	1	0.66	0.495	0.21	1.548	0.724	0.3525	0.3925	10
247	1	0.66	0.515	0.17	1.337	0.615	0.3125	0.3575	10
248	1	0.665	0.53	0.18	1.491	0.6345	0.342	0.435	10
249	1	0.67	0.505	0.175	1.0145	0.4375	0.271	0.3745	10
250	2	0.705	0.565	0.515	2.21	1.1075	0.4865	0.512	10
251	3	0.365	0.255	0.08	0.1985	0.0785	0.0345	0.053	5
252	3	0.385	0.3	0.09	0.247	0.1225	0.044	0.0675	5
253	3	0.395	0.295	0.09	0.3025	0.143	0.0665	0.0765	5
254	3	0.41	0.32	0.095	0.2905	0.141	0.063	0.073	5
255	3	0.44	0.34	0.105	0.369	0.164	0.08	0.1015	5
256	2	0.62	0.485	0.155	1.049	0.462	0.231	0.25	10
257	2	0.625	0.52	0.175	1.4105	0.691	0.322	0.3465	10
258	1	0.63	0.5	0.175	1.1105	0.467	0.268	0.329	10
259	1	0.63	0.49	0.225	1.336	0.6805	0.259	0.3245	10
260	1	0.635	0.505	0.145	1.1345	0.505	0.2655	0.315	10
261	1	0.645	0.515	0.175	1.546	0.7035	0.365	0.415	10
262	1	0.65	0.545	0.175	1.5245	0.59	0.326	0.495	10
263	2	0.65	0.515	0.175	1.466	0.677	0.3045	0.4	10
264	2	0.66	0.505	0.165	1.374	0.589	0.351	0.345	10
265	1	0.665	0.515	0.18	1.389	0.5945	0.324	0.395	10
266	2	0.67	0.51	0.175	1.5265	0.651	0.4475	0.345	10
267	2	0.67	0.5	0.19	1.519	0.616	0.388	0.415	10
268	2	0.705	0.56	0.165	1.675	0.797	0.4095	0.388	10
269	2	0.74	0.57	0.18	1.8725	0.9115	0.427	0.446	10
270	3	0.21	0.17	0.045	0.0475	0.019	0.011	0.013	5
271	3	0.285	0.21	0.055	0.101	0.0415	0.017	0.0335	5
272	3	0.335	0.255	0.08	0.168	0.079	0.0355	0.05	5
273	3	0.35	0.26	0.075	0.18	0.09	0.0245	0.055	5
274	3	0.455	0.36	0.115	0.457	0.2085	0.0855	0.147	10
275	3	0.515	0.35	0.105	0.4745	0.213	0.123	0.1275	10
276	3	0.53	0.43	0.135	0.6255	0.245	0.1455	0.2135	10
277	2	0.54	0.455	0.14	0.972	0.419	0.255	0.269	10
278	3	0.54	0.425	0.13	0.7205	0.2955	0.169	0.225	10
279	2	0.55	0.435	0.14	0.7625	0.327	0.1685	0.259	10
280	3	0.56	0.445	0.15	0.8225	0.3685	0.187	0.236	10
281	2	0.56	0.425	0.135	0.849	0.3265	0.221	0.2645	10
282	2	0.565	0.43	0.15	0.831	0.4245	0.1735	0.219	10
283	3	0.57	0.43	0.145	0.833	0.354	0.144	0.2815	10
284	3	0.575	0.425	0.135	0.7965	0.364	0.196	0.239	10
285	1	0.575	0.47	0.155	1.116	0.509	0.238	0.34	10
286	2	0.575	0.47	0.185	0.985	0.3745	0.2175	0.355	10
287	3	0.575	0.45	0.135	0.807	0.3615	0.176	0.254	10
288	2	0.58	0.46	0.155	1.0335	0.469	0.2225	0.295	10
289	2	0.58	0.43	0.13	0.798	0.365	0.173	0.2285	10
290	1	0.585	0.445	0.14	0.913	0.4305	0.2205	0.253	10
291	2	0.59	0.49	0.165	1.207	0.559	0.235	0.309	10
292	3	0.59	0.45	0.145	1.022	0.428	0.268	0.265	10
293	2	0.595	0.45	0.14	0.838	0.3965	0.194	0.217	10
294	2	0.595	0.45	0.145	0.959	0.463	0.2065	0.2535	10
295	1	0.6	0.48	0.18	1.0645	0.4495	0.2455	0.325	10
296	2	0.6	0.47	0.16	1.194	0.5625	0.3045	0.2635	10
297	2	0.61	0.475	0.155	0.983	0.4565	0.228	0.266	10
298	1	0.61	0.465	0.16	1.0725	0.4835	0.2515	0.28	10
299	1	0.61	0.475	0.16	1.1155	0.3835	0.223	0.379	10
300	2	0.615	0.47	0.16	1.0175	0.473	0.2395	0.28	10
301	3	0.62	0.45	0.135	0.924	0.358	0.2265	0.2965	10
302	2	0.625	0.475	0.16	1.0845	0.5005	0.2355	0.3105	10
303	1	0.625	0.485	0.175	1.362	0.6765	0.2615	0.3705	10
304	2	0.63	0.485	0.165	1.233	0.6565	0.2315	0.3035	10
305	1	0.635	0.49	0.175	1.2435	0.5805	0.313	0.305	10
306	1	0.64	0.505	0.165	1.2235	0.5215	0.2695	0.36	10
307	2	0.64	0.515	0.18	1.247	0.5475	0.2925	0.3685	10
308	2	0.645	0.505	0.15	1.1605	0.519	0.2615	0.335	10
309	2	0.645	0.51	0.195	1.226	0.5885	0.2215	0.3745	10
310	2	0.645	0.5	0.175	1.3375	0.554	0.308	0.415	10
311	1	0.645	0.51	0.19	1.363	0.573	0.362	0.36	10
312	2	0.655	0.55	0.18	1.274	0.586	0.281	0.365	10
313	2	0.66	0.53	0.195	1.5505	0.6505	0.3295	0.495	10
314	1	0.67	0.55	0.155	1.566	0.858	0.339	0.354	10
315	1	0.675	0.51	0.195	1.382	0.6045	0.3175	0.3965	10
316	2	0.68	0.52	0.195	1.4535	0.592	0.391	0.4125	10
317	2	0.7	0.565	0.175	1.8565	0.8445	0.3935	0.54	10
318	1	0.71	0.54	0.205	1.5805	0.802	0.287	0.435	10
319	2	0.72	0.57	0.2	1.8275	0.919	0.366	0.485	10
320	3	0.275	0.175	0.09	0.2315	0.096	0.057	0.0705	5
321	3	0.465	0.325	0.14	0.7615	0.362	0.1535	0.209	10
322	2	0.525	0.365	0.17	0.9605	0.438	0.2225	0.276	10
323	1	0.545	0.415	0.2	1.358	0.567	0.318	0.403	10
324	1	0.55	0.38	0.165	1.205	0.543	0.294	0.3345	10
325	2	0.55	0.42	0.16	1.3405	0.6325	0.311	0.344	10
326	2	0.575	0.44	0.185	1.025	0.5075	0.2245	0.2485	10
327	3	0.575	0.45	0.13	0.8145	0.403	0.1715	0.213	10
328	1	0.58	0.43	0.17	1.48	0.6535	0.324	0.4155	10
329	2	0.585	0.455	0.145	0.953	0.3945	0.2685	0.258	10
330	2	0.605	0.475	0.15	1.15	0.575	0.232	0.297	10
331	1	0.615	0.455	0.145	1.1155	0.5045	0.238	0.315	10
332	2	0.62	0.47	0.145	1.0865	0.511	0.2715	0.2565	10
333	1	0.635	0.475	0.15	1.1845	0.533	0.307	0.291	10
334	2	0.65	0.485	0.16	1.7395	0.5715	0.2785	0.3075	10
335	2	0.655	0.545	0.19	1.4245	0.6325	0.333	0.378	10
336	1	0.675	0.53	0.175	1.4465	0.6775	0.33	0.389	10
337	1	0.695	0.55	0.185	1.679	0.805	0.4015	0.3965	10
338	3	0.185	0.135	0.04	0.027	0.0105	0.0055	0.009	5
339	1	0.51	0.4	0.12	0.7005	0.347	0.1105	0.195	10
340	3	0.515	0.415	0.135	0.7125	0.285	0.152	0.245	10
341	3	0.515	0.42	0.15	0.6725	0.2555	0.1335	0.235	10
342	3	0.52	0.385	0.115	0.581	0.2555	0.156	0.143	10
343	3	0.545	0.425	0.14	0.8145	0.305	0.231	0.244	10
344	3	0.55	0.435	0.14	0.7995	0.295	0.1905	0.238	10
345	3	0.565	0.46	0.155	0.8715	0.3755	0.215	0.25	10
346	2	0.575	0.435	0.135	0.992	0.432	0.2225	0.239	10
347	2	0.575	0.445	0.145	0.876	0.3795	0.1615	0.27	10
348	3	0.575	0.45	0.135	0.8715	0.45	0.162	0.225	10
349	1	0.58	0.5	0.165	0.925	0.37	0.185	0.3005	10
350	2	0.58	0.44	0.15	1.0465	0.518	0.2185	0.2795	10
351	3	0.58	0.44	0.145	0.7905	0.3525	0.1645	0.242	10
352	2	0.595	0.455	0.15	0.886	0.4315	0.201	0.223	10
353	2	0.6	0.475	0.15	0.99	0.386	0.2195	0.3105	10
354	3	0.605	0.49	0.165	1.071	0.482	0.1935	0.352	10
355	2	0.605	0.47	0.18	1.1155	0.479	0.2565	0.321	10
356	1	0.61	0.46	0.145	1.1185	0.478	0.2945	0.2985	10
357	2	0.615	0.495	0.2	1.219	0.564	0.227	0.3885	10
358	2	0.625	0.505	0.185	1.1565	0.52	0.2405	0.3535	10
359	2	0.635	0.515	0.165	1.229	0.5055	0.2975	0.3535	10
360	1	0.64	0.48	0.145	1.1145	0.508	0.24	0.34	10
361	1	0.64	0.515	0.165	1.3115	0.4945	0.2555	0.41	10
362	3	0.64	0.49	0.135	1.1	0.488	0.2505	0.2925	10
363	3	0.65	0.52	0.15	1.238	0.5495	0.296	0.3305	10
364	1	0.65	0.51	0.185	1.375	0.531	0.384	0.3985	10
365	1	0.655	0.525	0.175	1.348	0.5855	0.2605	0.394	10
366	1	0.66	0.535	0.205	1.4415	0.5925	0.2775	0.49	10
367	1	0.665	0.5	0.15	1.2475	0.4625	0.2955	0.3595	10
368	2	0.68	0.54	0.155	1.534	0.671	0.379	0.384	10
369	2	0.685	0.535	0.155	1.3845	0.6615	0.2145	0.4075	10
370	1	0.705	0.535	0.22	1.866	0.929	0.3835	0.4395	10
371	3	0.21	0.15	0.055	0.0465	0.017	0.012	0.015	5
372	3	0.29	0.21	0.07	0.1115	0.048	0.0205	0.03	5
373	2	0.47	0.365	0.135	0.522	0.2395	0.1525	0.145	10
374	3	0.47	0.375	0.105	0.441	0.167	0.0865	0.145	10
375	2	0.505	0.385	0.115	0.4825	0.21	0.1035	0.1535	10
376	1	0.55	0.47	0.15	0.9205	0.381	0.2435	0.2675	10
377	1	0.57	0.435	0.15	0.8295	0.3875	0.156	0.245	10
378	2	0.59	0.465	0.165	1.115	0.5165	0.273	0.275	10
379	1	0.6	0.45	0.14	0.837	0.37	0.177	0.2425	10
380	2	0.61	0.49	0.16	1.112	0.465	0.228	0.341	10
381	3	0.255	0.19	0.06	0.086	0.04	0.0185	0.025	5
382	3	0.27	0.195	0.065	0.1065	0.0475	0.0225	0.0285	5
383	3	0.28	0.215	0.08	0.132	0.072	0.022	0.033	5
384	1	0.54	0.385	0.14	0.7655	0.3265	0.116	0.2365	10
385	1	0.6	0.47	0.19	1.1345	0.492	0.2595	0.3375	10
386	1	0.665	0.525	0.21	1.644	0.818	0.3395	0.4275	10
387	1	0.705	0.57	0.185	1.761	0.747	0.3725	0.488	10
388	1	0.71	0.5	0.15	1.3165	0.6835	0.2815	0.28	10
