	1	2	3	4	5	6	7	8	9	10	label
60	7	13	91	1.857	0.154	0.484	2.0	14	44	7	5
61	4	7	28	1.75	0.286	1.0	2.0	8	28	4	5
62	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
63	5	3	15	0.6	0.467	0.6	3.5	7	9	2	5
64	5	9	45	1.8	0.178	0.533	1.6	8	24	5	5
65	100	49	4900	0.49	0.093	0.4	1.77	458	1958	259	5
66	16	30	480	1.875	0.133	0.471	2.29	64	226	28	5
67	10	7	70	0.7	0.157	0.6	1.57	11	42	7	5
68	6	5	30	0.833	0.233	0.633	1.75	7	19	4	5
69	6	12	72	2.0	0.139	0.514	1.43	10	37	7	5
70	81	49	3969	0.605	0.113	0.398	2.26	449	1580	199	5
71	6	6	36	1.0	0.194	0.417	3.5	7	15	2	5
72	83	149	12367	1.795	0.388	0.472	28.77	4804	5838	167	3
73	95	93	8835	0.979	0.675	0.902	3.63	5966	7968	1644	3
74	93	104	9672	1.118	0.451	0.611	4.25	4366	5908	1028	3
75	7	13	91	1.857	0.154	0.484	2.0	14	44	7	5
76	4	7	28	1.75	0.286	1.0	2.0	8	28	4	5
77	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
78	5	3	15	0.6	0.467	0.6	3.5	7	9	2	5
79	5	9	45	1.8	0.178	0.533	1.6	8	24	5	5
80	100	49	4900	0.49	0.093	0.4	1.77	458	1958	259	5
81	16	30	480	1.875	0.133	0.471	2.29	64	226	28	5
82	10	7	70	0.7	0.157	0.6	1.57	11	42	7	5
83	6	5	30	0.833	0.233	0.633	1.75	7	19	4	5
84	6	12	72	2.0	0.139	0.514	1.43	10	37	7	5
85	81	49	3969	0.605	0.113	0.398	2.26	449	1580	199	5
86	6	6	36	1.0	0.194	0.417	3.5	7	15	2	5
87	83	149	12367	1.795	0.388	0.472	28.77	4804	5838	167	3
88	95	93	8835	0.979	0.675	0.902	3.63	5966	7968	1644	3
89	93	104	9672	1.118	0.451	0.611	4.25	4366	5908	1028	3
90	7	13	91	1.857	0.154	0.484	2.0	14	44	7	5
91	4	7	28	1.75	0.286	1.0	2.0	8	28	4	5
92	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
93	5	3	15	0.6	0.467	0.6	3.5	7	9	2	5
94	5	9	45	1.8	0.178	0.533	1.6	8	24	5	5
95	100	49	4900	0.49	0.093	0.4	1.77	458	1958	259	5
96	16	30	480	1.875	0.133	0.471	2.29	64	226	28	5
97	10	7	70	0.7	0.157	0.6	1.57	11	42	7	5
98	6	5	30	0.833	0.233	0.633	1.75	7	19	4	5
99	6	12	72	2.0	0.139	0.514	1.43	10	37	7	5
100	81	49	3969	0.605	0.113	0.398	2.26	449	1580	199	5
101	6	6	36	1.0	0.194	0.417	3.5	7	15	2	5
102	83	149	12367	1.795	0.388	0.472	28.77	4804	5838	167	3
103	95	93	8835	0.979	0.675	0.902	3.63	5966	7968	1644	3
104	93	104	9672	1.118	0.451	0.611	4.25	4366	5908	1028	3
105	7	13	91	1.857	0.154	0.484	2.0	14	44	7	5
106	4	7	28	1.75	0.286	1.0	2.0	8	28	4	5
107	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
108	5	3	15	0.6	0.467	0.6	3.5	7	9	2	5
109	5	9	45	1.8	0.178	0.533	1.6	8	24	5	5
110	100	49	4900	0.49	0.093	0.4	1.77	458	1958	259	5
111	16	30	480	1.875	0.133	0.471	2.29	64	226	28	5
112	10	7	70	0.7	0.157	0.6	1.57	11	42	7	5
113	6	5	30	0.833	0.233	0.633	1.75	7	19	4	5
114	6	12	72	2.0	0.139	0.514	1.43	10	37	7	5
115	81	49	3969	0.605	0.113	0.398	2.26	449	1580	199	5
116	6	6	36	1.0	0.194	0.417	3.5	7	15	2	5
117	83	149	12367	1.795	0.388	0.472	28.77	4804	5838	167	3
118	95	93	8835	0.979	0.675	0.902	3.63	5966	7968	1644	3
119	93	104	9672	1.118	0.451	0.611	4.25	4366	5908	1028	3
120	7	13	91	1.857	0.154	0.484	2.0	14	44	7	5
121	4	7	28	1.75	0.286	1.0	2.0	8	28	4	5
122	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
123	5	3	15	0.6	0.467	0.6	3.5	7	9	2	5
124	5	9	45	1.8	0.178	0.533	1.6	8	24	5	5
125	100	49	4900	0.49	0.093	0.4	1.77	458	1958	259	5
126	16	30	480	1.875	0.133	0.471	2.29	64	226	28	5
127	10	7	70	0.7	0.157	0.6	1.57	11	42	7	5
128	6	5	30	0.833	0.233	0.633	1.75	7	19	4	5
129	6	12	72	2.0	0.139	0.514	1.43	10	37	7	5
130	81	49	3969	0.605	0.113	0.398	2.26	449	1580	199	5
131	6	6	36	1.0	0.194	0.417	3.5	7	15	2	5
132	83	149	12367	1.795	0.388	0.472	28.77	4804	5838	167	3
133	95	93	8835	0.979	0.675	0.902	3.63	5966	7968	1644	3
134	93	104	9672	1.118	0.451	0.611	4.25	4366	5908	1028	3
