	1	2	3	4	5	6	7	8	9	10	label
62	34	27	918	0.794	0.219	0.554	3.09	201	509	65	5
63	36	43	1548	1.194	0.117	0.183	3.07	181	283	59	5
64	16	29	464	1.813	0.144	0.496	2.58	67	230	26	5
65	86	67	5762	0.779	0.164	0.935	2.37	947	5386	399	5
66	101	99	9999	0.98	0.14	0.778	2.02	1398	7780	691	5
67	163	161	26243	0.988	0.523	0.897	8.4	13725	23547	1634	3
68	186	469	87234	2.522	0.378	0.529	22.29	33017	46133	1481	3
69	187	141	26367	0.754	0.415	0.884	4.69	10947	23301	2333	3
70	68	34	2312	0.5	0.224	0.526	2.44	519	1215	213	5
71	67	30	2010	0.448	0.169	0.46	2.26	339	924	150	5
72	20	39	780	1.95	0.14	0.405	3.21	109	316	34	5
73	6	17	102	2.833	0.137	0.627	2.8	14	64	5	5
74	37	20	740	0.541	0.131	0.193	4.22	97	143	23	5
75	34	25	850	0.735	0.256	0.534	2.06	218	454	106	5
76	34	27	918	0.794	0.219	0.554	3.09	201	509	65	5
77	36	43	1548	1.194	0.117	0.183	3.07	181	283	59	5
78	16	29	464	1.813	0.144	0.496	2.58	67	230	26	5
79	86	67	5762	0.779	0.164	0.935	2.37	947	5386	399	5
80	101	99	9999	0.98	0.14	0.778	2.02	1398	7780	691	5
81	163	161	26243	0.988	0.523	0.897	8.4	13725	23547	1634	3
82	186	469	87234	2.522	0.378	0.529	22.29	33017	46133	1481	3
83	187	141	26367	0.754	0.415	0.884	4.69	10947	23301	2333	3
84	68	34	2312	0.5	0.224	0.526	2.44	519	1215	213	5
85	67	30	2010	0.448	0.169	0.46	2.26	339	924	150	5
86	20	39	780	1.95	0.14	0.405	3.21	109	316	34	5
87	6	17	102	2.833	0.137	0.627	2.8	14	64	5	5
88	37	20	740	0.541	0.131	0.193	4.22	97	143	23	5
89	34	25	850	0.735	0.256	0.534	2.06	218	454	106	5
90	34	27	918	0.794	0.219	0.554	3.09	201	509	65	5
91	36	43	1548	1.194	0.117	0.183	3.07	181	283	59	5
92	16	29	464	1.813	0.144	0.496	2.58	67	230	26	5
93	86	67	5762	0.779	0.164	0.935	2.37	947	5386	399	5
94	101	99	9999	0.98	0.14	0.778	2.02	1398	7780	691	5
95	163	161	26243	0.988	0.523	0.897	8.4	13725	23547	1634	3
96	186	469	87234	2.522	0.378	0.529	22.29	33017	46133	1481	3
97	187	141	26367	0.754	0.415	0.884	4.69	10947	23301	2333	3
98	68	34	2312	0.5	0.224	0.526	2.44	519	1215	213	5
99	67	30	2010	0.448	0.169	0.46	2.26	339	924	150	5
100	20	39	780	1.95	0.14	0.405	3.21	109	316	34	5
101	6	17	102	2.833	0.137	0.627	2.8	14	64	5	5
102	37	20	740	0.541	0.131	0.193	4.22	97	143	23	5
103	34	25	850	0.735	0.256	0.534	2.06	218	454	106	5
104	34	27	918	0.794	0.219	0.554	3.09	201	509	65	5
105	36	43	1548	1.194	0.117	0.183	3.07	181	283	59	5
106	16	29	464	1.813	0.144	0.496	2.58	67	230	26	5
107	86	67	5762	0.779	0.164	0.935	2.37	947	5386	399	5
108	101	99	9999	0.98	0.14	0.778	2.02	1398	7780	691	5
109	163	161	26243	0.988	0.523	0.897	8.4	13725	23547	1634	3
110	186	469	87234	2.522	0.378	0.529	22.29	33017	46133	1481	3
111	187	141	26367	0.754	0.415	0.884	4.69	10947	23301	2333	3
112	68	34	2312	0.5	0.224	0.526	2.44	519	1215	213	5
113	67	30	2010	0.448	0.169	0.46	2.26	339	924	150	5
114	20	39	780	1.95	0.14	0.405	3.21	109	316	34	5
115	6	17	102	2.833	0.137	0.627	2.8	14	64	5	5
116	37	20	740	0.541	0.131	0.193	4.22	97	143	23	5
117	34	25	850	0.735	0.256	0.534	2.06	218	454	106	5
118	34	27	918	0.794	0.219	0.554	3.09	201	509	65	5
119	36	43	1548	1.194	0.117	0.183	3.07	181	283	59	5
120	16	29	464	1.813	0.144	0.496	2.58	67	230	26	5
121	86	67	5762	0.779	0.164	0.935	2.37	947	5386	399	5
122	101	99	9999	0.98	0.14	0.778	2.02	1398	7780	691	5
123	163	161	26243	0.988	0.523	0.897	8.4	13725	23547	1634	3
124	186	469	87234	2.522	0.378	0.529	22.29	33017	46133	1481	3
125	187	141	26367	0.754	0.415	0.884	4.69	10947	23301	2333	3
