	1	2	3	4	5	6	7	8	9	10	label
63	13	13	169	1.0	0.124	0.45	3.5	21	76	6	5
64	14	19	266	1.357	0.128	0.541	2.83	34	144	12	5
65	14	19	266	1.357	0.113	0.504	30.0	30	134	1	5
66	15	14	210	0.933	0.11	0.338	1.92	23	71	12	5
67	7	24	168	3.429	0.101	0.298	1.89	17	50	9	5
68	5	12	60	2.4	0.133	0.267	4.0	8	16	2	5
69	8	5	40	0.625	0.275	0.45	3.67	11	18	3	5
70	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
71	7	15	105	2.143	0.114	0.295	2.4	12	31	5	5
72	29	32	928	1.103	0.476	0.72	7.25	442	668	61	3
73	29	32	928	1.103	0.432	0.689	6.27	401	639	64	3
74	153	158	24174	1.033	0.587	0.641	46.95	14180	15491	302	3
75	9	17	153	1.889	0.144	0.458	3.14	22	70	7	5
76	4	8	32	2.0	0.344	0.531	5.5	11	17	2	5
77	85	69	5865	0.812	0.165	0.441	1.44	969	2588	674	5
78	13	13	169	1.0	0.124	0.45	3.5	21	76	6	5
79	14	19	266	1.357	0.128	0.541	2.83	34	144	12	5
80	14	19	266	1.357	0.113	0.504	30.0	30	134	1	5
81	15	14	210	0.933	0.11	0.338	1.92	23	71	12	5
82	7	24	168	3.429	0.101	0.298	1.89	17	50	9	5
83	5	12	60	2.4	0.133	0.267	4.0	8	16	2	5
84	8	5	40	0.625	0.275	0.45	3.67	11	18	3	5
85	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
86	7	15	105	2.143	0.114	0.295	2.4	12	31	5	5
87	29	32	928	1.103	0.476	0.72	7.25	442	668	61	3
88	29	32	928	1.103	0.432	0.689	6.27	401	639	64	3
89	153	158	24174	1.033	0.587	0.641	46.95	14180	15491	302	3
90	9	17	153	1.889	0.144	0.458	3.14	22	70	7	5
91	4	8	32	2.0	0.344	0.531	5.5	11	17	2	5
92	85	69	5865	0.812	0.165	0.441	1.44	969	2588	674	5
93	13	13	169	1.0	0.124	0.45	3.5	21	76	6	5
94	14	19	266	1.357	0.128	0.541	2.83	34	144	12	5
95	14	19	266	1.357	0.113	0.504	30.0	30	134	1	5
96	15	14	210	0.933	0.11	0.338	1.92	23	71	12	5
97	7	24	168	3.429	0.101	0.298	1.89	17	50	9	5
98	5	12	60	2.4	0.133	0.267	4.0	8	16	2	5
99	8	5	40	0.625	0.275	0.45	3.67	11	18	3	5
100	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
101	7	15	105	2.143	0.114	0.295	2.4	12	31	5	5
102	29	32	928	1.103	0.476	0.72	7.25	442	668	61	3
103	29	32	928	1.103	0.432	0.689	6.27	401	639	64	3
104	153	158	24174	1.033	0.587	0.641	46.95	14180	15491	302	3
105	9	17	153	1.889	0.144	0.458	3.14	22	70	7	5
106	4	8	32	2.0	0.344	0.531	5.5	11	17	2	5
107	85	69	5865	0.812	0.165	0.441	1.44	969	2588	674	5
108	13	13	169	1.0	0.124	0.45	3.5	21	76	6	5
109	14	19	266	1.357	0.128	0.541	2.83	34	144	12	5
110	14	19	266	1.357	0.113	0.504	30.0	30	134	1	5
111	15	14	210	0.933	0.11	0.338	1.92	23	71	12	5
112	7	24	168	3.429	0.101	0.298	1.89	17	50	9	5
113	5	12	60	2.4	0.133	0.267	4.0	8	16	2	5
114	8	5	40	0.625	0.275	0.45	3.67	11	18	3	5
115	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
116	7	15	105	2.143	0.114	0.295	2.4	12	31	5	5
117	29	32	928	1.103	0.476	0.72	7.25	442	668	61	3
118	29	32	928	1.103	0.432	0.689	6.27	401	639	64	3
119	153	158	24174	1.033	0.587	0.641	46.95	14180	15491	302	3
120	9	17	153	1.889	0.144	0.458	3.14	22	70	7	5
121	4	8	32	2.0	0.344	0.531	5.5	11	17	2	5
122	85	69	5865	0.812	0.165	0.441	1.44	969	2588	674	5
123	13	13	169	1.0	0.124	0.45	3.5	21	76	6	5
124	14	19	266	1.357	0.128	0.541	2.83	34	144	12	5
125	14	19	266	1.357	0.113	0.504	30.0	30	134	1	5
126	15	14	210	0.933	0.11	0.338	1.92	23	71	12	5
127	7	24	168	3.429	0.101	0.298	1.89	17	50	9	5
128	5	12	60	2.4	0.133	0.267	4.0	8	16	2	5
129	8	5	40	0.625	0.275	0.45	3.67	11	18	3	5
130	4	5	20	1.25	0.35	0.8	2.33	7	16	3	5
131	7	15	105	2.143	0.114	0.295	2.4	12	31	5	5
132	29	32	928	1.103	0.476	0.72	7.25	442	668	61	3
133	29	32	928	1.103	0.432	0.689	6.27	401	639	64	3
134	153	158	24174	1.033	0.587	0.641	46.95	14180	15491	302	3
