	1	2	3	4	5	6	7	8	9	10	label
30	31	105	3255	3.387	0.224	0.417	5.35	728	1358	136	5
31	31	37	1147	1.194	0.189	0.555	2.07	217	637	105	5
32	28	61	1708	2.179	0.172	0.509	1.97	294	870	149	5
33	30	61	1830	2.033	0.157	0.483	1.88	288	884	153	5
34	29	61	1769	2.103	0.121	0.431	1.78	214	762	120	5
35	83	277	22991	3.337	0.18	0.365	6.86	4138	8387	603	5
36	83	314	26062	3.783	0.298	0.671	8.75	7772	17482	888	5
37	64	73	4672	1.141	0.403	0.445	72.38	1882	2077	26	3
38	63	66	4158	1.048	0.491	0.591	44.37	2041	2458	46	3
39	30	60	1800	2.0	0.154	0.457	1.85	278	823	150	5
40	32	106	3392	3.313	0.198	0.395	4.56	671	1341	147	5
41	32	350	11200	10.938	0.142	0.402	3.96	1588	4497	401	5
42	31	105	3255	3.387	0.242	0.456	4.89	787	1485	161	5
43	31	105	3255	3.387	0.224	0.417	5.35	728	1358	136	5
44	31	37	1147	1.194	0.189	0.555	2.07	217	637	105	5
45	28	61	1708	2.179	0.172	0.509	1.97	294	870	149	5
46	30	61	1830	2.033	0.157	0.483	1.88	288	884	153	5
47	29	61	1769	2.103	0.121	0.431	1.78	214	762	120	5
48	83	277	22991	3.337	0.18	0.365	6.86	4138	8387	603	5
49	83	314	26062	3.783	0.298	0.671	8.75	7772	17482	888	5
50	64	73	4672	1.141	0.403	0.445	72.38	1882	2077	26	3
51	63	66	4158	1.048	0.491	0.591	44.37	2041	2458	46	3
52	30	60	1800	2.0	0.154	0.457	1.85	278	823	150	5
53	32	106	3392	3.313	0.198	0.395	4.56	671	1341	147	5
54	32	350	11200	10.938	0.142	0.402	3.96	1588	4497	401	5
55	31	105	3255	3.387	0.242	0.456	4.89	787	1485	161	5
56	31	105	3255	3.387	0.224	0.417	5.35	728	1358	136	5
57	31	37	1147	1.194	0.189	0.555	2.07	217	637	105	5
58	28	61	1708	2.179	0.172	0.509	1.97	294	870	149	5
59	30	61	1830	2.033	0.157	0.483	1.88	288	884	153	5
60	29	61	1769	2.103	0.121	0.431	1.78	214	762	120	5
61	83	277	22991	3.337	0.18	0.365	6.86	4138	8387	603	5
62	83	314	26062	3.783	0.298	0.671	8.75	7772	17482	888	5
63	64	73	4672	1.141	0.403	0.445	72.38	1882	2077	26	3
64	63	66	4158	1.048	0.491	0.591	44.37	2041	2458	46	3
65	30	60	1800	2.0	0.154	0.457	1.85	278	823	150	5
66	32	106	3392	3.313	0.198	0.395	4.56	671	1341	147	5
67	32	350	11200	10.938	0.142	0.402	3.96	1588	4497	401	5
68	31	105	3255	3.387	0.242	0.456	4.89	787	1485	161	5
69	31	105	3255	3.387	0.224	0.417	5.35	728	1358	136	5
70	31	37	1147	1.194	0.189	0.555	2.07	217	637	105	5
71	28	61	1708	2.179	0.172	0.509	1.97	294	870	149	5
72	30	61	1830	2.033	0.157	0.483	1.88	288	884	153	5
73	29	61	1769	2.103	0.121	0.431	1.78	214	762	120	5
74	83	277	22991	3.337	0.18	0.365	6.86	4138	8387	603	5
75	83	314	26062	3.783	0.298	0.671	8.75	7772	17482	888	5
76	64	73	4672	1.141	0.403	0.445	72.38	1882	2077	26	3
77	63	66	4158	1.048	0.491	0.591	44.37	2041	2458	46	3
78	30	60	1800	2.0	0.154	0.457	1.85	278	823	150	5
79	32	106	3392	3.313	0.198	0.395	4.56	671	1341	147	5
80	32	350	11200	10.938	0.142	0.402	3.96	1588	4497	401	5
81	31	105	3255	3.387	0.242	0.456	4.89	787	1485	161	5
82	31	105	3255	3.387	0.224	0.417	5.35	728	1358	136	5
83	31	37	1147	1.194	0.189	0.555	2.07	217	637	105	5
84	28	61	1708	2.179	0.172	0.509	1.97	294	870	149	5
85	30	61	1830	2.033	0.157	0.483	1.88	288	884	153	5
86	29	61	1769	2.103	0.121	0.431	1.78	214	762	120	5
87	83	277	22991	3.337	0.18	0.365	6.86	4138	8387	603	5
88	83	314	26062	3.783	0.298	0.671	8.75	7772	17482	888	5
89	64	73	4672	1.141	0.403	0.445	72.38	1882	2077	26	3
90	63	66	4158	1.048	0.491	0.591	44.37	2041	2458	46	3
91	30	60	1800	2.0	0.154	0.457	1.85	278	823	150	5
92	32	106	3392	3.313	0.198	0.395	4.56	671	1341	147	5
93	32	350	11200	10.938	0.142	0.402	3.96	1588	4497	401	5
94	31	105	3255	3.387	0.242	0.456	4.89	787	1485	161	5
95	31	105	3255	3.387	0.224	0.417	5.35	728	1358	136	5
96	31	37	1147	1.194	0.189	0.555	2.07	217	637	105	5
97	28	61	1708	2.179	0.172	0.509	1.97	294	870	149	5
98	30	61	1830	2.033	0.157	0.483	1.88	288	884	153	5
99	29	61	1769	2.103	0.121	0.431	1.78	214	762	120	5
100	83	277	22991	3.337	0.18	0.365	6.86	4138	8387	603	5
101	83	314	26062	3.783	0.298	0.671	8.75	7772	17482	888	5
102	64	73	4672	1.141	0.403	0.445	72.38	1882	2077	26	3
103	63	66	4158	1.048	0.491	0.591	44.37	2041	2458	46	3
104	30	60	1800	2.0	0.154	0.457	1.85	278	823	150	5
105	32	106	3392	3.313	0.198	0.395	4.56	671	1341	147	5
106	32	350	11200	10.938	0.142	0.402	3.96	1588	4497	401	5
107	31	105	3255	3.387	0.242	0.456	4.89	787	1485	161	5
108	31	105	3255	3.387	0.224	0.417	5.35	728	1358	136	5
109	31	37	1147	1.194	0.189	0.555	2.07	217	637	105	5
110	28	61	1708	2.179	0.172	0.509	1.97	294	870	149	5
111	30	61	1830	2.033	0.157	0.483	1.88	288	884	153	5
112	29	61	1769	2.103	0.121	0.431	1.78	214	762	120	5
113	83	277	22991	3.337	0.18	0.365	6.86	4138	8387	603	5
114	83	314	26062	3.783	0.298	0.671	8.75	7772	17482	888	5
115	64	73	4672	1.141	0.403	0.445	72.38	1882	2077	26	3
116	63	66	4158	1.048	0.491	0.591	44.37	2041	2458	46	3
