	1	2	3	4	5	6	7	8	9	10	label
29	29	31	899	1.069	0.463	0.726	6.93	416	653	60	3
30	48	402	19296	8.375	0.055	0.094	4.13	1058	1814	256	5
31	304	463	140752	1.523	0.063	0.121	3.91	8898	17081	2273	5
32	306	465	142290	1.52	0.055	0.123	2.69	7861	17452	2925	5
33	45	79	3555	1.756	0.087	0.195	4.81	308	693	64	5
34	311	463	143993	1.489	0.088	0.16	3.93	12631	23092	3212	5
35	12	146	1752	12.167	0.091	0.128	26.67	160	225	6	5
36	212	464	98368	2.189	0.052	0.07	11.84	5066	6884	428	5
37	8	16	128	2.0	0.156	0.859	5.0	20	110	4	5
38	9	10	90	1.111	0.144	0.522	6.5	13	47	2	5
39	52	461	23972	8.865	0.192	0.248	11.52	4607	5938	400	5
40	38	70	2660	1.842	0.059	0.062	19.63	157	165	8	5
41	36	172	6192	4.778	0.128	0.337	4.84	793	2086	164	5
42	28	31	868	1.107	0.492	0.745	7.49	427	647	57	3
43	28	32	896	1.143	0.481	0.742	7.43	431	665	58	3
44	29	31	899	1.069	0.463	0.726	6.93	416	653	60	3
45	48	402	19296	8.375	0.055	0.094	4.13	1058	1814	256	5
46	304	463	140752	1.523	0.063	0.121	3.91	8898	17081	2273	5
47	306	465	142290	1.52	0.055	0.123	2.69	7861	17452	2925	5
48	45	79	3555	1.756	0.087	0.195	4.81	308	693	64	5
49	311	463	143993	1.489	0.088	0.16	3.93	12631	23092	3212	5
50	12	146	1752	12.167	0.091	0.128	26.67	160	225	6	5
51	212	464	98368	2.189	0.052	0.07	11.84	5066	6884	428	5
52	8	16	128	2.0	0.156	0.859	5.0	20	110	4	5
53	9	10	90	1.111	0.144	0.522	6.5	13	47	2	5
54	52	461	23972	8.865	0.192	0.248	11.52	4607	5938	400	5
55	38	70	2660	1.842	0.059	0.062	19.63	157	165	8	5
56	36	172	6192	4.778	0.128	0.337	4.84	793	2086	164	5
57	28	31	868	1.107	0.492	0.745	7.49	427	647	57	3
58	28	32	896	1.143	0.481	0.742	7.43	431	665	58	3
59	29	31	899	1.069	0.463	0.726	6.93	416	653	60	3
60	48	402	19296	8.375	0.055	0.094	4.13	1058	1814	256	5
61	304	463	140752	1.523	0.063	0.121	3.91	8898	17081	2273	5
62	306	465	142290	1.52	0.055	0.123	2.69	7861	17452	2925	5
63	45	79	3555	1.756	0.087	0.195	4.81	308	693	64	5
64	311	463	143993	1.489	0.088	0.16	3.93	12631	23092	3212	5
65	12	146	1752	12.167	0.091	0.128	26.67	160	225	6	5
66	212	464	98368	2.189	0.052	0.07	11.84	5066	6884	428	5
67	8	16	128	2.0	0.156	0.859	5.0	20	110	4	5
68	9	10	90	1.111	0.144	0.522	6.5	13	47	2	5
69	52	461	23972	8.865	0.192	0.248	11.52	4607	5938	400	5
70	38	70	2660	1.842	0.059	0.062	19.63	157	165	8	5
71	36	172	6192	4.778	0.128	0.337	4.84	793	2086	164	5
72	28	31	868	1.107	0.492	0.745	7.49	427	647	57	3
73	28	32	896	1.143	0.481	0.742	7.43	431	665	58	3
74	29	31	899	1.069	0.463	0.726	6.93	416	653	60	3
75	48	402	19296	8.375	0.055	0.094	4.13	1058	1814	256	5
76	304	463	140752	1.523	0.063	0.121	3.91	8898	17081	2273	5
77	306	465	142290	1.52	0.055	0.123	2.69	7861	17452	2925	5
78	45	79	3555	1.756	0.087	0.195	4.81	308	693	64	5
79	311	463	143993	1.489	0.088	0.16	3.93	12631	23092	3212	5
80	12	146	1752	12.167	0.091	0.128	26.67	160	225	6	5
81	212	464	98368	2.189	0.052	0.07	11.84	5066	6884	428	5
82	8	16	128	2.0	0.156	0.859	5.0	20	110	4	5
83	9	10	90	1.111	0.144	0.522	6.5	13	47	2	5
84	52	461	23972	8.865	0.192	0.248	11.52	4607	5938	400	5
85	38	70	2660	1.842	0.059	0.062	19.63	157	165	8	5
86	36	172	6192	4.778	0.128	0.337	4.84	793	2086	164	5
87	28	31	868	1.107	0.492	0.745	7.49	427	647	57	3
88	28	32	896	1.143	0.481	0.742	7.43	431	665	58	3
89	29	31	899	1.069	0.463	0.726	6.93	416	653	60	3
90	48	402	19296	8.375	0.055	0.094	4.13	1058	1814	256	5
91	304	463	140752	1.523	0.063	0.121	3.91	8898	17081	2273	5
92	306	465	142290	1.52	0.055	0.123	2.69	7861	17452	2925	5
93	45	79	3555	1.756	0.087	0.195	4.81	308	693	64	5
94	311	463	143993	1.489	0.088	0.16	3.93	12631	23092	3212	5
95	12	146	1752	12.167	0.091	0.128	26.67	160	225	6	5
96	212	464	98368	2.189	0.052	0.07	11.84	5066	6884	428	5
97	8	16	128	2.0	0.156	0.859	5.0	20	110	4	5
98	9	10	90	1.111	0.144	0.522	6.5	13	47	2	5
99	52	461	23972	8.865	0.192	0.248	11.52	4607	5938	400	5
100	38	70	2660	1.842	0.059	0.062	19.63	157	165	8	5
101	36	172	6192	4.778	0.128	0.337	4.84	793	2086	164	5
102	28	31	868	1.107	0.492	0.745	7.49	427	647	57	3
103	28	32	896	1.143	0.481	0.742	7.43	431	665	58	3
104	29	31	899	1.069	0.463	0.726	6.93	416	653	60	3
105	48	402	19296	8.375	0.055	0.094	4.13	1058	1814	256	5
106	304	463	140752	1.523	0.063	0.121	3.91	8898	17081	2273	5
107	306	465	142290	1.52	0.055	0.123	2.69	7861	17452	2925	5
108	45	79	3555	1.756	0.087	0.195	4.81	308	693	64	5
109	311	463	143993	1.489	0.088	0.16	3.93	12631	23092	3212	5
110	12	146	1752	12.167	0.091	0.128	26.67	160	225	6	5
111	212	464	98368	2.189	0.052	0.07	11.84	5066	6884	428	5
112	8	16	128	2.0	0.156	0.859	5.0	20	110	4	5
113	9	10	90	1.111	0.144	0.522	6.5	13	47	2	5
114	52	461	23972	8.865	0.192	0.248	11.52	4607	5938	400	5
115	38	70	2660	1.842	0.059	0.062	19.63	157	165	8	5
116	36	172	6192	4.778	0.128	0.337	4.84	793	2086	164	5
117	28	31	868	1.107	0.492	0.745	7.49	427	647	57	3
118	28	32	896	1.143	0.481	0.742	7.43	431	665	58	3
119	29	31	899	1.069	0.463	0.726	6.93	416	653	60	3
120	48	402	19296	8.375	0.055	0.094	4.13	1058	1814	256	5
121	304	463	140752	1.523	0.063	0.121	3.91	8898	17081	2273	5
122	306	465	142290	1.52	0.055	0.123	2.69	7861	17452	2925	5
123	45	79	3555	1.756	0.087	0.195	4.81	308	693	64	5
124	311	463	143993	1.489	0.088	0.16	3.93	12631	23092	3212	5
125	12	146	1752	12.167	0.091	0.128	26.67	160	225	6	5
126	212	464	98368	2.189	0.052	0.07	11.84	5066	6884	428	5
127	8	16	128	2.0	0.156	0.859	5.0	20	110	4	5
128	9	10	90	1.111	0.144	0.522	6.5	13	47	2	5
129	52	461	23972	8.865	0.192	0.248	11.52	4607	5938	400	5
130	38	70	2660	1.842	0.059	0.062	19.63	157	165	8	5
131	36	172	6192	4.778	0.128	0.337	4.84	793	2086	164	5
132	28	31	868	1.107	0.492	0.745	7.49	427	647	57	3
133	28	32	896	1.143	0.481	0.742	7.43	431	665	58	3
134	29	31	899	1.069	0.463	0.726	6.93	416	653	60	3
