	1	2	3	4	5	6	7	8	label
85	2	0.55	0.425	0.16	0.793	0.343	0.2035	0.215	9
86	1	0.56	0.435	0.15	0.8715	0.4755	0.1835	0.1835	9
87	2	0.575	0.465	0.15	1.08	0.595	0.2065	0.238	9
88	1	0.58	0.46	0.175	1.165	0.65	0.2205	0.3055	9
89	1	0.58	0.435	0.14	0.953	0.475	0.2165	0.2095	9
90	1	0.59	0.465	0.15	1.151	0.613	0.239	0.2515	9
91	1	0.595	0.455	0.16	1.04	0.452	0.2655	0.288	9
92	2	0.6	0.465	0.2	1.259	0.6405	0.1985	0.357	9
93	1	0.605	0.485	0.16	1.201	0.417	0.2875	0.38	9
94	1	0.605	0.515	0.17	1.289	0.6	0.2945	0.3315	9
95	2	0.62	0.48	0.165	1.0725	0.4815	0.235	0.312	9
96	2	0.63	0.47	0.145	1.1005	0.52	0.26	0.276	9
97	2	0.63	0.455	0.15	1.1315	0.481	0.2745	0.305	9
98	1	0.64	0.515	0.205	1.5335	0.6635	0.3345	0.4025	9
99	1	0.65	0.5	0.16	1.3825	0.702	0.304	0.3195	9
100	3	0.465	0.37	0.12	0.4365	0.188	0.0815	0.147	9
101	3	0.48	0.37	0.125	0.474	0.179	0.1035	0.175	9
102	3	0.5	0.375	0.14	0.559	0.2375	0.135	0.169	9
103	3	0.515	0.36	0.125	0.4725	0.1815	0.125	0.138	9
104	3	0.52	0.41	0.145	0.646	0.2965	0.1595	0.165	9
105	3	0.525	0.39	0.12	0.664	0.3115	0.147	0.178	9
106	2	0.525	0.4	0.155	0.707	0.282	0.1605	0.225	9
107	3	0.53	0.4	0.145	0.555	0.1935	0.1305	0.195	9
108	3	0.54	0.43	0.17	0.836	0.3725	0.1815	0.24	9
109	3	0.54	0.425	0.14	0.742	0.32	0.1395	0.25	9
110	3	0.54	0.43	0.14	0.8195	0.3935	0.1725	0.2295	9
111	3	0.54	0.42	0.14	0.6275	0.2505	0.1175	0.235	9
112	3	0.545	0.4	0.13	0.686	0.3285	0.1455	0.18	9
113	3	0.55	0.425	0.15	0.639	0.269	0.1345	0.217	9
114	3	0.555	0.395	0.13	0.5585	0.222	0.1245	0.17	9
115	3	0.565	0.42	0.155	0.743	0.31	0.186	0.231	9
116	1	0.565	0.44	0.15	0.863	0.435	0.149	0.27	9
117	2	0.565	0.44	0.125	0.802	0.3595	0.1825	0.215	9
118	2	0.57	0.45	0.14	0.795	0.3385	0.148	0.245	9
119	3	0.57	0.435	0.17	0.848	0.4	0.166	0.25	9
120	3	0.57	0.445	0.155	0.867	0.3705	0.1705	0.28	9
121	3	0.575	0.45	0.125	0.78	0.3275	0.188	0.235	9
122	3	0.575	0.445	0.17	0.8015	0.3475	0.1465	0.25	9
123	2	0.575	0.445	0.16	0.839	0.4005	0.198	0.239	9
124	3	0.58	0.445	0.125	0.7095	0.303	0.1405	0.235	9
125	1	0.6	0.475	0.15	1.13	0.575	0.196	0.305	9
126	2	0.6	0.48	0.165	0.9165	0.4135	0.1965	0.2725	9
127	2	0.6	0.47	0.165	1.059	0.504	0.241	0.275	9
128	1	0.605	0.455	0.145	0.9775	0.468	0.1775	0.275	9
129	3	0.605	0.47	0.145	0.8025	0.379	0.2265	0.22	9
130	1	0.605	0.47	0.155	0.974	0.393	0.224	0.3345	9
131	2	0.61	0.47	0.16	1.022	0.449	0.2345	0.2945	9
132	3	0.61	0.465	0.125	0.9225	0.436	0.19	0.26	9
133	2	0.61	0.47	0.17	1.1185	0.5225	0.2405	0.31	9
134	2	0.615	0.475	0.175	1.224	0.6035	0.261	0.311	9
135	3	0.62	0.47	0.14	0.8565	0.3595	0.16	0.295	9
136	1	0.62	0.48	0.175	1.0405	0.464	0.2225	0.3	9
137	2	0.625	0.5	0.17	1.0985	0.4645	0.22	0.354	9
138	3	0.625	0.485	0.15	1.044	0.438	0.2865	0.278	9
139	2	0.63	0.505	0.17	1.0915	0.4615	0.266	0.3	9
140	1	0.635	0.49	0.17	1.2615	0.5385	0.2665	0.38	9
141	2	0.645	0.51	0.19	1.4745	0.605	0.345	0.48	9
142	2	0.645	0.51	0.16	1.33	0.6665	0.309	0.317	9
143	1	0.645	0.51	0.16	1.2415	0.5815	0.276	0.315	9
144	2	0.645	0.485	0.15	1.2215	0.5695	0.2735	0.33	9
145	1	0.65	0.495	0.155	1.337	0.615	0.3195	0.335	9
146	2	0.65	0.51	0.16	1.3835	0.6385	0.2905	0.3665	9
147	1	0.655	0.51	0.15	1.043	0.4795	0.223	0.305	9
148	2	0.66	0.5	0.165	1.3195	0.667	0.269	0.341	9
149	2	0.665	0.5	0.175	1.2975	0.6075	0.314	0.315	9
150	2	0.485	0.37	0.155	0.968	0.419	0.2455	0.2365	9
151	3	0.485	0.345	0.16	0.869	0.3085	0.185	0.319	9
152	2	0.5	0.37	0.15	1.0615	0.494	0.223	0.296	9
153	2	0.515	0.35	0.155	0.9225	0.4185	0.198	0.273	9
154	1	0.545	0.385	0.15	1.1185	0.5425	0.2445	0.2845	9
155	2	0.57	0.455	0.175	1.02	0.4805	0.2145	0.29	9
156	2	0.6	0.465	0.165	1.038	0.4975	0.2205	0.251	9
157	2	0.605	0.475	0.175	1.2525	0.5575	0.3055	0.343	9
158	2	0.625	0.495	0.175	1.254	0.5815	0.286	0.3185	9
159	2	0.645	0.5	0.16	1.3815	0.672	0.326	0.315	9
160	1	0.655	0.52	0.2	1.5475	0.713	0.314	0.466	9
161	1	0.685	0.535	0.175	1.5845	0.7175	0.3775	0.4215	9
162	1	0.72	0.55	0.195	2.073	1.0715	0.4265	0.5015	9
163	3	0.475	0.34	0.105	0.4535	0.203	0.08	0.1465	9
164	3	0.485	0.37	0.115	0.457	0.1885	0.0965	0.15	9
165	3	0.5	0.38	0.11	0.5605	0.28	0.106	0.15	9
166	3	0.52	0.415	0.14	0.6375	0.308	0.1335	0.168	9
167	3	0.52	0.395	0.125	0.5805	0.2445	0.146	0.165	9
168	3	0.525	0.415	0.12	0.596	0.2805	0.12	0.1695	9
169	3	0.525	0.4	0.145	0.6095	0.248	0.159	0.175	9
170	3	0.53	0.43	0.16	0.7245	0.321	0.1275	0.24	9
171	3	0.53	0.395	0.13	0.575	0.247	0.115	0.183	9
172	3	0.53	0.405	0.12	0.632	0.2715	0.148	0.1875	9
173	3	0.535	0.455	0.14	1.0015	0.53	0.1765	0.244	9
174	1	0.54	0.425	0.16	0.9455	0.3675	0.2005	0.295	9
175	3	0.54	0.395	0.135	0.6555	0.2705	0.155	0.192	9
176	3	0.545	0.43	0.14	0.687	0.2615	0.1405	0.25	9
177	3	0.555	0.45	0.175	0.738	0.304	0.1755	0.22	9
178	2	0.555	0.455	0.135	0.837	0.382	0.171	0.235	9
179	3	0.56	0.445	0.165	0.832	0.3455	0.179	0.279	9
180	3	0.565	0.435	0.145	0.8445	0.3975	0.158	0.255	9
181	2	0.565	0.45	0.16	0.895	0.415	0.195	0.246	9
182	2	0.57	0.44	0.175	0.9415	0.3805	0.2285	0.283	9
183	1	0.57	0.44	0.12	0.803	0.382	0.1525	0.234	9
184	2	0.575	0.45	0.13	0.785	0.318	0.193	0.2265	9
185	2	0.575	0.45	0.155	0.9765	0.495	0.2145	0.235	9
186	1	0.575	0.465	0.175	1.099	0.4735	0.202	0.35	9
187	1	0.575	0.43	0.155	0.7955	0.3485	0.1925	0.22	9
188	2	0.575	0.475	0.145	0.857	0.3665	0.173	0.269	9
189	1	0.58	0.45	0.195	0.8265	0.4035	0.173	0.225	9
190	2	0.58	0.44	0.16	0.8295	0.3365	0.2005	0.2485	9
191	1	0.605	0.455	0.145	0.862	0.334	0.1985	0.3	9
192	2	0.615	0.47	0.15	1.0875	0.4975	0.283	0.2685	9
193	2	0.62	0.49	0.15	1.195	0.4605	0.302	0.355	9
194	2	0.62	0.47	0.15	1.309	0.587	0.4405	0.325	9
195	2	0.625	0.515	0.17	1.331	0.5725	0.3005	0.361	9
196	2	0.63	0.49	0.155	1.2525	0.63	0.246	0.289	9
197	2	0.64	0.49	0.155	1.1285	0.477	0.269	0.34	9
198	2	0.655	0.52	0.17	1.1445	0.53	0.223	0.348	9
199	3	0.355	0.27	0.105	0.271	0.1425	0.0525	0.0735	9
200	2	0.505	0.39	0.12	0.653	0.3315	0.1385	0.167	9
201	3	0.51	0.455	0.135	0.6855	0.2875	0.154	0.2035	9
202	2	0.515	0.4	0.14	0.6335	0.288	0.145	0.168	9
203	2	0.525	0.41	0.13	0.6875	0.3435	0.1495	0.1765	9
204	1	0.53	0.43	0.15	0.741	0.325	0.1855	0.196	9
205	1	0.53	0.405	0.13	0.6355	0.2635	0.1565	0.185	9
206	1	0.56	0.41	0.16	0.8215	0.342	0.184	0.253	9
207	2	0.565	0.445	0.145	0.9255	0.4345	0.212	0.2475	9
208	2	0.58	0.46	0.16	1.063	0.513	0.2705	0.2625	9
209	2	0.66	0.515	0.195	1.5655	0.7345	0.353	0.386	9
210	3	0.44	0.305	0.115	0.379	0.162	0.091	0.11	9
211	3	0.465	0.355	0.09	0.4325	0.2005	0.074	0.1275	9
212	2	0.5	0.39	0.135	0.7815	0.361	0.1575	0.2385	9
213	1	0.54	0.42	0.13	0.7505	0.368	0.1675	0.1845	9
214	1	0.545	0.43	0.16	0.844	0.3945	0.1855	0.231	9
215	2	0.55	0.41	0.13	0.8705	0.4455	0.2115	0.213	9
216	1	0.565	0.44	0.135	0.83	0.393	0.1735	0.238	9
217	2	0.595	0.465	0.15	0.919	0.4335	0.1765	0.262	9
218	1	0.62	0.49	0.16	1.056	0.493	0.244	0.2725	9
219	2	0.645	0.495	0.15	1.2095	0.603	0.2225	0.339	9
220	3	0.41	0.31	0.11	0.315	0.124	0.082	0.095	9
221	2	0.375	0.29	0.1	0.276	0.1175	0.0565	0.085	9
222	3	0.455	0.355	0.08	0.452	0.2165	0.0995	0.125	9
223	3	0.455	0.37	0.125	0.433	0.201	0.1265	0.145	9
224	3	0.475	0.36	0.11	0.4555	0.177	0.0965	0.145	9
225	2	0.585	0.455	0.14	0.97	0.462	0.185	0.295	9
226	2	0.44	0.35	0.11	0.4585	0.2	0.0885	0.13	9
227	1	0.56	0.425	0.125	0.932	0.361	0.213	0.335	9
228	3	0.46	0.35	0.11	0.3945	0.1685	0.0865	0.125	9
229	2	0.455	0.35	0.105	0.401	0.1575	0.083	0.135	9
230	1	0.415	0.325	0.115	0.3455	0.1405	0.0765	0.11	9
231	1	0.745	0.585	0.19	1.966	0.8435	0.437	0.5855	18
232	1	0.55	0.47	0.15	0.897	0.377	0.184	0.29	9
233	1	0.61	0.45	0.16	1.136	0.414	0.311	0.3	9
234	2	0.445	0.34	0.12	0.4475	0.193	0.1035	0.13	9
235	1	0.52	0.4	0.125	0.6865	0.295	0.1715	0.185	9
236	2	0.615	0.48	0.19	1.36	0.5305	0.2375	0.47	18
237	2	0.66	0.505	0.2	1.6305	0.4865	0.297	0.61	18
238	1	0.55	0.425	0.145	0.797	0.297	0.15	0.265	9
239	1	0.505	0.4	0.165	0.729	0.2675	0.155	0.25	9
240	1	0.56	0.445	0.18	0.903	0.3575	0.2045	0.295	9
241	2	0.46	0.375	0.14	0.5105	0.192	0.1045	0.205	9
242	1	0.47	0.365	0.12	0.543	0.2295	0.1495	0.15	9
243	1	0.6	0.475	0.18	1.162	0.511	0.2675	0.32	18
244	2	0.51	0.405	0.13	0.7175	0.3725	0.158	0.17	9
245	2	0.44	0.375	0.13	0.487	0.226	0.0965	0.155	9
246	3	0.405	0.315	0.105	0.347	0.1605	0.0785	0.1	9
247	3	0.42	0.33	0.1	0.352	0.1635	0.089	0.1	9
248	1	0.5	0.395	0.15	0.7145	0.3235	0.173	0.195	9
249	1	0.38	0.3	0.09	0.3215	0.1545	0.075	0.095	9
250	2	0.46	0.375	0.13	0.5735	0.2505	0.119	0.195	9
251	3	0.42	0.345	0.115	0.3435	0.1515	0.0795	0.115	9
252	1	0.515	0.42	0.135	0.6295	0.2815	0.127	0.215	9
253	1	0.565	0.48	0.175	0.957	0.3885	0.215	0.275	18
254	1	0.45	0.36	0.105	0.4715	0.2035	0.0935	0.149	9
255	2	0.7	0.53	0.19	1.3185	0.548	0.233	0.42	18
256	1	0.66	0.525	0.205	1.3665	0.5005	0.291	0.41	18
257	2	0.57	0.475	0.195	1.0295	0.4635	0.1905	0.305	18
258	3	0.5	0.395	0.12	0.537	0.2165	0.1085	0.1785	9
259	3	0.42	0.305	0.11	0.28	0.094	0.0785	0.0955	9
260	2	0.425	0.315	0.125	0.3525	0.1135	0.0565	0.13	18
261	1	0.465	0.35	0.13	0.494	0.1945	0.103	0.155	18
262	2	0.34	0.255	0.095	0.213	0.081	0.034	0.07	9
263	1	0.635	0.5	0.18	1.312	0.529	0.2485	0.485	18
264	3	0.335	0.24	0.095	0.17	0.062	0.039	0.055	9
265	1	0.345	0.255	0.1	0.197	0.071	0.051	0.06	9
266	2	0.475	0.355	0.125	0.4625	0.186	0.107	0.145	9
267	2	0.5	0.355	0.14	0.528	0.2125	0.149	0.14	9
268	1	0.37	0.285	0.105	0.27	0.1125	0.0585	0.0835	9
269	2	0.395	0.305	0.105	0.282	0.0975	0.065	0.096	9
270	2	0.425	0.325	0.12	0.3755	0.142	0.1065	0.105	9
271	2	0.645	0.485	0.155	1.489	0.5915	0.312	0.38	18
272	2	0.4	0.305	0.13	0.2935	0.096	0.0675	0.105	9
273	1	0.33	0.26	0.08	0.2	0.0625	0.05	0.07	9
274	2	0.525	0.425	0.19	0.872	0.4625	0.1725	0.199	9
275	2	0.54	0.42	0.12	0.8115	0.392	0.1455	0.2235	9
276	1	0.565	0.44	0.15	0.983	0.4475	0.2355	0.2485	9
277	2	0.59	0.455	0.16	1.09	0.5	0.2215	0.292	9
278	2	0.59	0.48	0.16	1.262	0.5685	0.2725	0.335	9
279	1	0.6	0.475	0.135	1.4405	0.5885	0.191	0.3175	9
280	1	0.6	0.485	0.165	1.1405	0.587	0.2175	0.288	9
281	1	0.69	0.55	0.18	1.659	0.8715	0.2655	0.4395	9
282	2	0.465	0.34	0.105	0.486	0.231	0.1035	0.1225	9
283	2	0.515	0.395	0.12	0.646	0.285	0.1365	0.172	9
284	2	0.54	0.435	0.14	0.7345	0.33	0.1595	0.213	9
285	1	0.57	0.445	0.15	0.995	0.504	0.185	0.2505	9
286	1	0.595	0.47	0.155	1.1775	0.542	0.269	0.31	9
287	1	0.595	0.465	0.15	1.0765	0.491	0.22	0.287	9
288	2	0.6	0.46	0.15	1.247	0.5335	0.2735	0.29	9
289	1	0.62	0.51	0.175	1.2705	0.5415	0.323	0.3225	9
290	1	0.62	0.475	0.16	1.3245	0.6865	0.233	0.3275	9
291	1	0.625	0.49	0.165	1.127	0.477	0.2365	0.3185	9
292	1	0.63	0.495	0.145	1.147	0.5455	0.266	0.2885	9
293	2	0.645	0.49	0.16	1.251	0.5355	0.3345	0.3165	9
294	1	0.65	0.5	0.185	1.4415	0.741	0.2955	0.341	9
295	2	0.67	0.52	0.19	1.6385	0.8115	0.369	0.391	9
296	2	0.5	0.38	0.12	0.5765	0.273	0.135	0.145	9
297	3	0.515	0.4	0.125	0.5925	0.265	0.1175	0.168	9
298	3	0.52	0.395	0.135	0.633	0.2985	0.1295	0.175	9
299	1	0.545	0.43	0.14	0.832	0.4355	0.17	0.201	9
300	1	0.545	0.4	0.14	0.778	0.368	0.215	0.18	9
301	2	0.565	0.43	0.13	0.784	0.3495	0.1885	0.213	9
302	1	0.57	0.45	0.18	0.908	0.4015	0.217	0.255	9
303	2	0.57	0.45	0.135	1.02	0.546	0.204	0.25	9
304	1	0.57	0.43	0.16	0.811	0.3875	0.159	0.2285	9
305	2	0.59	0.46	0.14	1.004	0.496	0.2165	0.26	9
306	2	0.595	0.47	0.165	1.108	0.4915	0.2325	0.3345	9
307	2	0.595	0.46	0.14	0.852	0.4215	0.2255	0.227	9
308	1	0.615	0.475	0.17	1.055	0.543	0.246	0.2345	9
309	1	0.615	0.47	0.155	1.084	0.5885	0.209	0.246	9
310	2	0.62	0.49	0.155	1.1	0.505	0.2475	0.31	9
311	1	0.625	0.49	0.155	1.115	0.484	0.277	0.3095	9
312	2	0.645	0.515	0.16	1.1845	0.506	0.311	0.335	9
313	2	0.645	0.48	0.15	1.192	0.6055	0.2595	0.285	9
314	1	0.645	0.52	0.18	1.285	0.5775	0.352	0.317	9
315	2	0.65	0.515	0.125	1.1805	0.5235	0.283	0.3275	9
316	2	0.65	0.52	0.175	1.2655	0.615	0.2775	0.336	9
317	2	0.65	0.51	0.155	1.407	0.7215	0.298	0.335	9
318	1	0.65	0.49	0.155	1.122	0.545	0.228	0.3055	9
319	1	0.665	0.505	0.165	1.349	0.5985	0.3175	0.36	9
320	2	0.725	0.55	0.2	1.51	0.8735	0.4265	0.5085	9
321	3	0.445	0.36	0.11	0.4235	0.182	0.0765	0.14	9
322	3	0.505	0.385	0.125	0.596	0.245	0.097	0.21	9
323	3	0.505	0.38	0.135	0.5385	0.2645	0.095	0.165	9
324	1	0.515	0.395	0.135	0.516	0.2015	0.132	0.162	9
325	3	0.525	0.375	0.12	0.6315	0.3045	0.114	0.19	9
326	3	0.55	0.42	0.155	0.912	0.495	0.1805	0.205	9
327	3	0.55	0.465	0.15	0.936	0.481	0.174	0.2435	9
328	1	0.575	0.435	0.155	0.8975	0.4115	0.2325	0.23	9
329	1	0.58	0.425	0.15	0.844	0.3645	0.185	0.2705	9
330	3	0.585	0.42	0.145	0.6735	0.2895	0.1345	0.22	9
331	2	0.59	0.47	0.145	0.9235	0.4545	0.173	0.254	9
332	2	0.6	0.45	0.145	0.877	0.4325	0.155	0.24	9
333	2	0.6	0.51	0.185	1.285	0.6095	0.2745	0.315	9
334	1	0.62	0.465	0.14	1.1605	0.6005	0.2195	0.307	9
335	2	0.65	0.52	0.155	1.368	0.6185	0.288	0.365	9
336	1	0.66	0.505	0.19	1.4045	0.6255	0.3375	0.3745	9
337	1	0.675	0.525	0.17	1.711	0.8365	0.352	0.475	9
338	1	0.705	0.54	0.205	1.757	0.8265	0.417	0.461	9
339	2	0.725	0.57	0.19	2.3305	1.253	0.541	0.52	9
340	2	0.5	0.365	0.13	0.5945	0.309	0.1085	0.1535	9
341	2	0.52	0.4	0.105	0.872	0.4515	0.1615	0.1985	9
342	1	0.525	0.43	0.135	0.8435	0.4325	0.18	0.1815	9
343	1	0.54	0.42	0.14	0.8035	0.38	0.1805	0.21	9
344	1	0.54	0.415	0.15	0.8115	0.3875	0.1875	0.2035	9
345	2	0.58	0.445	0.16	0.984	0.49	0.201	0.27	9
346	2	0.59	0.47	0.155	1.1735	0.6245	0.233	0.2595	9
347	2	0.59	0.485	0.155	1.0785	0.4535	0.2435	0.31	9
348	2	0.595	0.435	0.16	1.057	0.4255	0.224	0.31	9
349	2	0.6	0.475	0.175	1.11	0.5105	0.256	0.285	9
350	1	0.625	0.485	0.16	1.254	0.591	0.259	0.3485	9
351	1	0.645	0.49	0.16	1.1665	0.4935	0.3155	0.299	9
352	3	0.46	0.36	0.14	0.447	0.161	0.087	0.16	9
353	3	0.5	0.39	0.13	0.5075	0.2115	0.104	0.1755	9
354	3	0.505	0.425	0.125	0.6115	0.245	0.1375	0.2	9
355	3	0.51	0.4	0.145	0.5775	0.231	0.143	0.177	9
356	1	0.55	0.435	0.14	0.745	0.347	0.174	0.2265	9
357	3	0.56	0.435	0.13	0.777	0.354	0.173	0.222	9
358	3	0.575	0.455	0.16	0.9895	0.495	0.195	0.246	9
359	1	0.58	0.45	0.17	0.9705	0.4615	0.232	0.248	9
360	1	0.58	0.45	0.15	0.92	0.393	0.212	0.2895	9
361	3	0.585	0.45	0.135	0.855	0.3795	0.187	0.26	9
362	2	0.59	0.5	0.15	1.142	0.485	0.265	0.345	9
363	3	0.59	0.46	0.125	0.755	0.334	0.15	0.238	9
364	3	0.6	0.445	0.135	0.9205	0.445	0.2035	0.253	9
365	1	0.6	0.45	0.15	0.9625	0.4375	0.2225	0.2775	9
366	2	0.605	0.49	0.18	1.167	0.457	0.29	0.3745	9
367	1	0.615	0.515	0.135	1.1215	0.545	0.2305	0.29	9
368	1	0.62	0.475	0.15	0.9545	0.455	0.1865	0.277	9
369	2	0.63	0.53	0.18	1.2795	0.618	0.256	0.315	9
370	3	0.67	0.485	0.175	1.2565	0.5355	0.322	0.386	9
371	2	0.67	0.525	0.17	1.4005	0.715	0.3025	0.387	9
372	2	0.67	0.525	0.195	1.4405	0.6595	0.2675	0.425	9
373	1	0.51	0.37	0.21	1.183	0.508	0.292	0.343	9
374	2	0.555	0.425	0.15	0.873	0.4625	0.1845	0.1965	9
375	2	0.56	0.425	0.135	0.9415	0.509	0.2015	0.1975	9
376	1	0.59	0.44	0.14	1.007	0.4775	0.2105	0.2925	9
377	2	0.61	0.475	0.175	1.024	0.409	0.261	0.322	9
378	2	0.61	0.485	0.17	1.281	0.597	0.3035	0.33	9
379	1	0.625	0.49	0.11	1.136	0.5265	0.1915	0.2925	9
380	1	0.635	0.51	0.17	1.2235	0.532	0.271	0.354	9
381	2	0.64	0.485	0.16	1.006	0.456	0.2245	0.2835	9
382	3	0.44	0.32	0.105	0.3875	0.1755	0.074	0.12	9
383	3	0.455	0.355	0.105	0.372	0.138	0.0765	0.135	9
384	3	0.475	0.375	0.11	0.456	0.182	0.099	0.16	9
385	3	0.535	0.42	0.145	0.6885	0.273	0.1515	0.237	9
386	2	0.56	0.45	0.145	0.894	0.3885	0.2095	0.264	9
387	3	0.565	0.44	0.135	0.768	0.3305	0.1385	0.2475	9
388	2	0.575	0.47	0.15	0.9785	0.4505	0.196	0.276	9
389	3	0.575	0.445	0.16	0.9175	0.45	0.1935	0.24	9
