	1	2	3	4	5	6	7	8	label
53	3	0.365	0.295	0.095	0.25	0.1075	0.0545	0.08	9
54	1	0.485	0.365	0.12	0.5885	0.27	0.131	0.175	9
55	2	0.515	0.455	0.135	0.7225	0.295	0.1625	0.235	9
56	1	0.61	0.485	0.165	1.0915	0.3935	0.2435	0.33	18
57	1	0.575	0.45	0.17	1.0475	0.3775	0.1705	0.385	18
58	1	0.57	0.45	0.175	0.9555	0.38	0.1665	0.295	18
59	2	0.565	0.455	0.17	0.9065	0.342	0.156	0.32	18
60	2	0.39	0.3	0.09	0.3055	0.143	0.0645	0.085	9
61	1	0.56	0.455	0.19	0.714	0.283	0.129	0.275	9
62	1	0.565	0.455	0.15	0.8205	0.365	0.159	0.26	18
63	3	0.36	0.28	0.105	0.199	0.0695	0.045	0.08	9
64	1	0.53	0.44	0.135	0.7835	0.313	0.1715	0.2185	9
65	3	0.43	0.34	0.12	0.3575	0.151	0.0645	0.1045	9
66	1	0.465	0.35	0.115	0.421	0.1565	0.091	0.1345	9
67	2	0.4	0.29	0.115	0.2795	0.1115	0.0575	0.075	9
68	3	0.365	0.26	0.115	0.218	0.0935	0.0445	0.07	9
69	2	0.385	0.3	0.095	0.24	0.0885	0.059	0.085	9
70	1	0.435	0.335	0.11	0.38	0.1695	0.086	0.11	9
71	3	0.485	0.39	0.125	0.591	0.287	0.141	0.12	9
72	1	0.37	0.29	0.115	0.25	0.111	0.057	0.075	9
73	3	0.525	0.41	0.175	0.874	0.3585	0.207	0.205	18
74	1	0.55	0.43	0.14	0.7135	0.2565	0.186	0.225	9
75	2	0.345	0.27	0.09	0.195	0.078	0.0455	0.059	9
76	2	0.325	0.24	0.075	0.155	0.0475	0.0355	0.06	9
77	3	0.495	0.37	0.125	0.4775	0.185	0.0705	0.169	18
78	2	0.31	0.225	0.075	0.1295	0.0455	0.0335	0.044	9
79	3	0.485	0.38	0.14	0.673	0.2175	0.13	0.195	18
80	3	0.475	0.365	0.115	0.49	0.223	0.1235	0.1335	9
81	3	0.47	0.36	0.13	0.5225	0.198	0.1065	0.165	9
82	2	0.36	0.295	0.1	0.2105	0.066	0.0525	0.075	9
83	2	0.45	0.34	0.13	0.3715	0.1605	0.0795	0.105	9
84	2	0.48	0.375	0.145	0.777	0.216	0.13	0.17	9
85	1	0.475	0.36	0.125	0.447	0.1695	0.081	0.14	9
86	3	0.58	0.49	0.195	1.3165	0.5305	0.254	0.41	18
87	3	0.65	0.525	0.18	1.626	0.597	0.3445	0.53	18
88	2	0.38	0.29	0.12	0.283	0.1175	0.0655	0.085	9
89	1	0.445	0.33	0.105	0.4525	0.18	0.103	0.123	9
90	2	0.4	0.3	0.125	0.417	0.191	0.09	0.1175	9
91	2	0.35	0.255	0.08	0.1915	0.08	0.0385	0.063	9
92	2	0.525	0.425	0.12	0.8665	0.2825	0.176	0.29	18
93	2	0.52	0.385	0.14	0.6595	0.2485	0.2035	0.16	9
94	2	0.345	0.27	0.095	0.197	0.0665	0.05	0.07	9
95	2	0.455	0.34	0.135	0.462	0.1675	0.158	0.12	9
96	1	0.515	0.39	0.13	0.5755	0.1975	0.13	0.1845	9
97	1	0.505	0.39	0.16	0.644	0.2475	0.2025	0.1635	9
98	2	0.47	0.37	0.18	0.51	0.1915	0.1285	0.1625	9
99	2	0.44	0.335	0.11	0.394	0.157	0.096	0.122	9
100	2	0.425	0.33	0.13	0.4405	0.152	0.0935	0.155	9
101	3	0.44	0.365	0.115	0.501	0.2435	0.084	0.1465	9
102	3	0.475	0.365	0.125	0.5465	0.229	0.1185	0.172	9
103	3	0.485	0.355	0.105	0.498	0.2175	0.096	0.1525	9
104	1	0.495	0.41	0.125	0.7555	0.3355	0.129	0.214	9
105	2	0.5	0.4	0.125	0.5975	0.27	0.1275	0.166	9
106	2	0.54	0.405	0.125	0.891	0.4815	0.1915	0.202	9
107	2	0.555	0.435	0.145	0.9685	0.4985	0.168	0.2385	9
108	2	0.57	0.455	0.15	0.952	0.3895	0.2155	0.2745	9
109	1	0.575	0.465	0.14	0.958	0.442	0.1815	0.2705	9
110	2	0.59	0.475	0.165	1.077	0.4545	0.244	0.3095	9
111	2	0.605	0.455	0.16	1.1035	0.421	0.3015	0.325	9
112	2	0.615	0.51	0.15	1.296	0.545	0.3315	0.32	9
113	2	0.62	0.5	0.165	1.307	0.6355	0.2545	0.315	9
114	2	0.635	0.51	0.17	1.3555	0.619	0.305	0.39	9
115	1	0.635	0.485	0.165	1.2945	0.668	0.2605	0.2715	9
116	2	0.655	0.52	0.165	1.4095	0.586	0.291	0.405	9
117	1	0.675	0.525	0.155	1.4785	0.628	0.3405	0.42	9
118	2	0.475	0.37	0.125	0.537	0.222	0.1215	0.15	9
119	1	0.505	0.39	0.13	0.674	0.3165	0.141	0.1785	9
120	2	0.505	0.41	0.125	0.642	0.289	0.133	0.155	9
121	1	0.55	0.445	0.155	0.9905	0.544	0.178	0.218	9
122	1	0.55	0.43	0.14	0.8105	0.368	0.161	0.275	9
123	1	0.56	0.455	0.16	0.967	0.4525	0.207	0.274	9
124	2	0.575	0.475	0.16	1.114	0.4955	0.2745	0.29	9
125	1	0.575	0.46	0.16	1.103	0.538	0.221	0.249	9
126	2	0.58	0.49	0.13	1.1335	0.586	0.2565	0.237	9
127	2	0.595	0.475	0.165	1.213	0.621	0.2435	0.274	9
128	1	0.595	0.46	0.14	1.0045	0.4655	0.2095	0.2515	9
129	2	0.595	0.455	0.15	1.044	0.518	0.2205	0.27	9
130	1	0.605	0.49	0.15	1.1345	0.5265	0.2645	0.295	9
131	2	0.605	0.475	0.155	1.161	0.572	0.2455	0.275	9
132	1	0.625	0.5	0.165	1.288	0.573	0.3035	0.315	9
133	1	0.625	0.485	0.2	1.38	0.5845	0.302	0.401	9
134	2	0.65	0.495	0.16	1.304	0.57	0.312	0.3725	9
135	1	0.655	0.46	0.16	1.494	0.6895	0.331	0.1825	9
136	2	0.66	0.535	0.19	1.5905	0.6425	0.297	0.5175	9
137	3	0.5	0.375	0.12	0.542	0.215	0.116	0.17	9
138	3	0.51	0.4	0.125	0.5575	0.2615	0.1195	0.1525	9
139	2	0.52	0.4	0.145	0.7765	0.3525	0.1845	0.185	9
140	3	0.525	0.4	0.14	0.601	0.2625	0.1285	0.1835	9
141	2	0.525	0.405	0.12	0.7555	0.3755	0.1555	0.201	9
142	3	0.535	0.39	0.125	0.599	0.2595	0.149	0.169	9
143	2	0.545	0.41	0.12	0.793	0.434	0.1405	0.19	9
144	2	0.545	0.415	0.14	0.82	0.4615	0.127	0.218	9
145	2	0.56	0.43	0.145	0.8995	0.464	0.1775	0.234	9
146	2	0.565	0.455	0.15	0.9595	0.4565	0.2395	0.23	9
147	1	0.565	0.45	0.175	1.0095	0.447	0.2375	0.2645	9
148	2	0.57	0.46	0.15	1.0375	0.5415	0.2035	0.25	9
149	2	0.575	0.435	0.14	0.8455	0.401	0.191	0.222	9
150	1	0.575	0.47	0.165	0.869	0.435	0.197	0.238	9
151	2	0.575	0.455	0.135	0.907	0.4245	0.197	0.26	9
152	2	0.575	0.445	0.17	1.0225	0.549	0.2175	0.228	9
153	2	0.575	0.445	0.145	0.847	0.415	0.1945	0.22	9
154	2	0.58	0.455	0.195	1.859	0.945	0.426	0.441	9
155	2	0.58	0.445	0.135	0.814	0.3775	0.1915	0.22	9
156	2	0.58	0.45	0.14	0.9615	0.486	0.1815	0.253	9
157	1	0.58	0.45	0.155	0.93	0.385	0.246	0.265	9
158	2	0.585	0.46	0.145	0.9335	0.478	0.1825	0.235	9
159	1	0.6	0.475	0.16	1.0265	0.485	0.2495	0.2565	9
160	1	0.605	0.47	0.165	1.1775	0.611	0.2275	0.292	9
161	2	0.605	0.475	0.14	1.1175	0.555	0.257	0.274	9
162	1	0.605	0.475	0.165	1.056	0.433	0.2195	0.357	9
163	2	0.61	0.485	0.145	1.3305	0.783	0.2255	0.2865	9
164	2	0.61	0.47	0.165	1.052	0.498	0.242	0.267	9
165	1	0.615	0.465	0.15	0.923	0.4615	0.1825	0.2415	9
166	1	0.615	0.475	0.155	1.027	0.447	0.25	0.285	9
167	1	0.625	0.485	0.175	1.3745	0.7335	0.2715	0.332	9
168	1	0.635	0.495	0.015	1.1565	0.5115	0.308	0.2885	9
169	1	0.65	0.5	0.19	1.464	0.6415	0.339	0.4245	9
170	3	0.665	0.5	0.17	1.2975	0.6035	0.291	0.3595	9
171	1	0.67	0.505	0.205	1.3645	0.6075	0.3025	0.353	9
172	1	0.69	0.54	0.155	1.454	0.624	0.3105	0.39	9
173	1	0.69	0.53	0.17	1.5535	0.7945	0.3485	0.3695	9
174	2	0.7	0.565	0.18	1.751	0.895	0.3355	0.446	9
175	1	0.7	0.525	0.19	1.6465	0.8545	0.307	0.3995	9
176	1	0.705	0.55	0.17	1.219	0.6395	0.236	0.301	9
177	3	0.385	0.29	0.09	0.2615	0.111	0.0595	0.0745	9
178	3	0.44	0.34	0.12	0.438	0.2115	0.083	0.12	9
179	3	0.45	0.33	0.105	0.448	0.208	0.089	0.12	9
180	3	0.46	0.35	0.105	0.3705	0.1575	0.077	0.114	9
181	3	0.48	0.37	0.125	0.5435	0.244	0.101	0.165	9
182	3	0.5	0.38	0.135	0.594	0.2945	0.104	0.1565	9
183	2	0.5	0.42	0.135	0.6765	0.302	0.1415	0.2065	9
184	3	0.5	0.375	0.145	0.5795	0.239	0.1375	0.185	9
185	3	0.5	0.41	0.14	0.6615	0.2585	0.1625	0.196	9
186	3	0.5	0.395	0.14	0.6215	0.2925	0.1205	0.195	9
187	3	0.515	0.4	0.135	0.6965	0.32	0.1255	0.175	9
188	3	0.52	0.395	0.125	0.663	0.3005	0.131	0.1905	9
189	3	0.525	0.4	0.125	0.6965	0.369	0.1385	0.164	9
190	2	0.525	0.42	0.155	0.842	0.428	0.1415	0.2045	9
191	3	0.53	0.415	0.13	0.694	0.3905	0.111	0.167	9
192	3	0.53	0.415	0.11	0.5745	0.2525	0.1235	0.189	9
193	3	0.53	0.425	0.13	0.7675	0.419	0.1205	0.21	9
194	3	0.535	0.4	0.135	0.6025	0.2895	0.121	0.154	9
195	1	0.535	0.41	0.13	0.7145	0.335	0.144	0.2075	9
196	2	0.535	0.435	0.15	0.717	0.3475	0.1445	0.194	9
197	3	0.54	0.42	0.14	0.7265	0.3205	0.1445	0.229	9
198	1	0.545	0.445	0.15	0.8	0.3535	0.163	0.207	9
199	1	0.55	0.405	0.125	0.651	0.2965	0.137	0.2	9
200	2	0.55	0.43	0.15	0.8745	0.413	0.1905	0.248	9
201	3	0.55	0.425	0.135	0.7305	0.3325	0.1545	0.215	9
202	2	0.555	0.44	0.14	0.8705	0.407	0.156	0.255	9
203	3	0.555	0.43	0.14	0.7665	0.341	0.165	0.23	9
204	3	0.555	0.425	0.145	0.7905	0.3485	0.1765	0.225	9
205	3	0.56	0.425	0.135	0.8205	0.3715	0.185	0.236	9
206	3	0.56	0.425	0.145	0.688	0.3095	0.1305	0.2165	9
207	3	0.56	0.455	0.145	0.974	0.547	0.1615	0.235	9
208	1	0.57	0.46	0.135	0.9795	0.397	0.2525	0.2655	9
209	2	0.57	0.435	0.125	0.8965	0.383	0.1835	0.275	9
210	1	0.575	0.48	0.165	1.078	0.511	0.2095	0.306	9
211	2	0.585	0.465	0.155	0.9145	0.4555	0.1965	0.235	9
212	3	0.59	0.445	0.135	0.7715	0.328	0.1745	0.23	9
213	2	0.59	0.47	0.18	1.187	0.5985	0.227	0.31	9
214	1	0.605	0.475	0.175	1.076	0.463	0.2195	0.335	9
215	3	0.61	0.465	0.15	0.9605	0.4495	0.1725	0.286	9
216	2	0.615	0.48	0.175	1.118	0.446	0.3195	0.3	9
217	2	0.625	0.455	0.17	1.082	0.4955	0.2345	0.315	9
218	1	0.625	0.515	0.16	1.264	0.5715	0.326	0.321	9
219	1	0.63	0.485	0.17	1.3205	0.5945	0.345	0.345	9
220	1	0.635	0.5	0.165	1.4595	0.705	0.2645	0.39	9
221	1	0.635	0.495	0.175	1.211	0.707	0.2725	0.323	9
222	2	0.65	0.51	0.19	1.542	0.7155	0.3735	0.375	9
223	2	0.685	0.545	0.205	1.7925	0.8145	0.416	0.461	9
224	1	0.745	0.57	0.215	2.25	1.1565	0.446	0.558	9
225	2	0.415	0.315	0.115	0.3895	0.2015	0.065	0.103	9
226	3	0.44	0.365	0.11	0.4465	0.213	0.089	0.1135	9
227	3	0.47	0.345	0.14	0.4615	0.229	0.1105	0.116	9
228	2	0.505	0.385	0.105	0.5525	0.239	0.1245	0.1555	9
229	1	0.505	0.38	0.135	0.6855	0.361	0.1565	0.161	9
230	3	0.53	0.43	0.13	0.7045	0.346	0.1415	0.189	9
231	1	0.545	0.41	0.14	0.7405	0.3565	0.1775	0.203	9
232	2	0.55	0.425	0.16	0.793	0.343	0.2035	0.215	9
233	1	0.56	0.435	0.15	0.8715	0.4755	0.1835	0.1835	9
234	2	0.575	0.465	0.15	1.08	0.595	0.2065	0.238	9
235	1	0.58	0.46	0.175	1.165	0.65	0.2205	0.3055	9
236	1	0.58	0.435	0.14	0.953	0.475	0.2165	0.2095	9
237	1	0.59	0.465	0.15	1.151	0.613	0.239	0.2515	9
238	1	0.595	0.455	0.16	1.04	0.452	0.2655	0.288	9
239	2	0.6	0.465	0.2	1.259	0.6405	0.1985	0.357	9
240	1	0.605	0.485	0.16	1.201	0.417	0.2875	0.38	9
241	1	0.605	0.515	0.17	1.289	0.6	0.2945	0.3315	9
242	2	0.62	0.48	0.165	1.0725	0.4815	0.235	0.312	9
243	2	0.63	0.47	0.145	1.1005	0.52	0.26	0.276	9
244	2	0.63	0.455	0.15	1.1315	0.481	0.2745	0.305	9
245	1	0.64	0.515	0.205	1.5335	0.6635	0.3345	0.4025	9
246	1	0.65	0.5	0.16	1.3825	0.702	0.304	0.3195	9
247	3	0.465	0.37	0.12	0.4365	0.188	0.0815	0.147	9
248	3	0.48	0.37	0.125	0.474	0.179	0.1035	0.175	9
249	3	0.5	0.375	0.14	0.559	0.2375	0.135	0.169	9
250	3	0.515	0.36	0.125	0.4725	0.1815	0.125	0.138	9
251	3	0.52	0.41	0.145	0.646	0.2965	0.1595	0.165	9
252	3	0.525	0.39	0.12	0.664	0.3115	0.147	0.178	9
253	2	0.525	0.4	0.155	0.707	0.282	0.1605	0.225	9
254	3	0.53	0.4	0.145	0.555	0.1935	0.1305	0.195	9
255	3	0.54	0.43	0.17	0.836	0.3725	0.1815	0.24	9
256	3	0.54	0.425	0.14	0.742	0.32	0.1395	0.25	9
257	3	0.54	0.43	0.14	0.8195	0.3935	0.1725	0.2295	9
258	3	0.54	0.42	0.14	0.6275	0.2505	0.1175	0.235	9
259	3	0.545	0.4	0.13	0.686	0.3285	0.1455	0.18	9
260	3	0.55	0.425	0.15	0.639	0.269	0.1345	0.217	9
261	3	0.555	0.395	0.13	0.5585	0.222	0.1245	0.17	9
262	3	0.565	0.42	0.155	0.743	0.31	0.186	0.231	9
263	1	0.565	0.44	0.15	0.863	0.435	0.149	0.27	9
264	2	0.565	0.44	0.125	0.802	0.3595	0.1825	0.215	9
265	2	0.57	0.45	0.14	0.795	0.3385	0.148	0.245	9
266	3	0.57	0.435	0.17	0.848	0.4	0.166	0.25	9
267	3	0.57	0.445	0.155	0.867	0.3705	0.1705	0.28	9
268	3	0.575	0.45	0.125	0.78	0.3275	0.188	0.235	9
269	3	0.575	0.445	0.17	0.8015	0.3475	0.1465	0.25	9
270	2	0.575	0.445	0.16	0.839	0.4005	0.198	0.239	9
271	3	0.58	0.445	0.125	0.7095	0.303	0.1405	0.235	9
272	1	0.6	0.475	0.15	1.13	0.575	0.196	0.305	9
273	2	0.6	0.48	0.165	0.9165	0.4135	0.1965	0.2725	9
274	2	0.6	0.47	0.165	1.059	0.504	0.241	0.275	9
275	1	0.605	0.455	0.145	0.9775	0.468	0.1775	0.275	9
276	3	0.605	0.47	0.145	0.8025	0.379	0.2265	0.22	9
277	1	0.605	0.47	0.155	0.974	0.393	0.224	0.3345	9
278	2	0.61	0.47	0.16	1.022	0.449	0.2345	0.2945	9
279	3	0.61	0.465	0.125	0.9225	0.436	0.19	0.26	9
280	2	0.61	0.47	0.17	1.1185	0.5225	0.2405	0.31	9
281	2	0.615	0.475	0.175	1.224	0.6035	0.261	0.311	9
282	3	0.62	0.47	0.14	0.8565	0.3595	0.16	0.295	9
283	1	0.62	0.48	0.175	1.0405	0.464	0.2225	0.3	9
284	2	0.625	0.5	0.17	1.0985	0.4645	0.22	0.354	9
285	3	0.625	0.485	0.15	1.044	0.438	0.2865	0.278	9
286	2	0.63	0.505	0.17	1.0915	0.4615	0.266	0.3	9
287	1	0.635	0.49	0.17	1.2615	0.5385	0.2665	0.38	9
288	2	0.645	0.51	0.19	1.4745	0.605	0.345	0.48	9
289	2	0.645	0.51	0.16	1.33	0.6665	0.309	0.317	9
290	1	0.645	0.51	0.16	1.2415	0.5815	0.276	0.315	9
291	2	0.645	0.485	0.15	1.2215	0.5695	0.2735	0.33	9
292	1	0.65	0.495	0.155	1.337	0.615	0.3195	0.335	9
293	2	0.65	0.51	0.16	1.3835	0.6385	0.2905	0.3665	9
294	1	0.655	0.51	0.15	1.043	0.4795	0.223	0.305	9
295	2	0.66	0.5	0.165	1.3195	0.667	0.269	0.341	9
296	2	0.665	0.5	0.175	1.2975	0.6075	0.314	0.315	9
297	2	0.485	0.37	0.155	0.968	0.419	0.2455	0.2365	9
298	3	0.485	0.345	0.16	0.869	0.3085	0.185	0.319	9
299	2	0.5	0.37	0.15	1.0615	0.494	0.223	0.296	9
300	2	0.515	0.35	0.155	0.9225	0.4185	0.198	0.273	9
301	1	0.545	0.385	0.15	1.1185	0.5425	0.2445	0.2845	9
302	2	0.57	0.455	0.175	1.02	0.4805	0.2145	0.29	9
303	2	0.6	0.465	0.165	1.038	0.4975	0.2205	0.251	9
304	2	0.605	0.475	0.175	1.2525	0.5575	0.3055	0.343	9
305	2	0.625	0.495	0.175	1.254	0.5815	0.286	0.3185	9
306	2	0.645	0.5	0.16	1.3815	0.672	0.326	0.315	9
307	1	0.655	0.52	0.2	1.5475	0.713	0.314	0.466	9
308	1	0.685	0.535	0.175	1.5845	0.7175	0.3775	0.4215	9
309	1	0.72	0.55	0.195	2.073	1.0715	0.4265	0.5015	9
310	3	0.475	0.34	0.105	0.4535	0.203	0.08	0.1465	9
311	3	0.485	0.37	0.115	0.457	0.1885	0.0965	0.15	9
312	3	0.5	0.38	0.11	0.5605	0.28	0.106	0.15	9
313	3	0.52	0.415	0.14	0.6375	0.308	0.1335	0.168	9
314	3	0.52	0.395	0.125	0.5805	0.2445	0.146	0.165	9
315	3	0.525	0.415	0.12	0.596	0.2805	0.12	0.1695	9
316	3	0.525	0.4	0.145	0.6095	0.248	0.159	0.175	9
317	3	0.53	0.43	0.16	0.7245	0.321	0.1275	0.24	9
318	3	0.53	0.395	0.13	0.575	0.247	0.115	0.183	9
319	3	0.53	0.405	0.12	0.632	0.2715	0.148	0.1875	9
320	3	0.535	0.455	0.14	1.0015	0.53	0.1765	0.244	9
321	1	0.54	0.425	0.16	0.9455	0.3675	0.2005	0.295	9
322	3	0.54	0.395	0.135	0.6555	0.2705	0.155	0.192	9
323	3	0.545	0.43	0.14	0.687	0.2615	0.1405	0.25	9
324	3	0.555	0.45	0.175	0.738	0.304	0.1755	0.22	9
325	2	0.555	0.455	0.135	0.837	0.382	0.171	0.235	9
326	3	0.56	0.445	0.165	0.832	0.3455	0.179	0.279	9
327	3	0.565	0.435	0.145	0.8445	0.3975	0.158	0.255	9
328	2	0.565	0.45	0.16	0.895	0.415	0.195	0.246	9
329	2	0.57	0.44	0.175	0.9415	0.3805	0.2285	0.283	9
330	1	0.57	0.44	0.12	0.803	0.382	0.1525	0.234	9
331	2	0.575	0.45	0.13	0.785	0.318	0.193	0.2265	9
332	2	0.575	0.45	0.155	0.9765	0.495	0.2145	0.235	9
333	1	0.575	0.465	0.175	1.099	0.4735	0.202	0.35	9
334	1	0.575	0.43	0.155	0.7955	0.3485	0.1925	0.22	9
335	2	0.575	0.475	0.145	0.857	0.3665	0.173	0.269	9
336	1	0.58	0.45	0.195	0.8265	0.4035	0.173	0.225	9
337	2	0.58	0.44	0.16	0.8295	0.3365	0.2005	0.2485	9
338	1	0.605	0.455	0.145	0.862	0.334	0.1985	0.3	9
339	2	0.615	0.47	0.15	1.0875	0.4975	0.283	0.2685	9
340	2	0.62	0.49	0.15	1.195	0.4605	0.302	0.355	9
341	2	0.62	0.47	0.15	1.309	0.587	0.4405	0.325	9
342	2	0.625	0.515	0.17	1.331	0.5725	0.3005	0.361	9
343	2	0.63	0.49	0.155	1.2525	0.63	0.246	0.289	9
344	2	0.64	0.49	0.155	1.1285	0.477	0.269	0.34	9
345	2	0.655	0.52	0.17	1.1445	0.53	0.223	0.348	9
346	3	0.355	0.27	0.105	0.271	0.1425	0.0525	0.0735	9
347	2	0.505	0.39	0.12	0.653	0.3315	0.1385	0.167	9
348	3	0.51	0.455	0.135	0.6855	0.2875	0.154	0.2035	9
349	2	0.515	0.4	0.14	0.6335	0.288	0.145	0.168	9
350	2	0.525	0.41	0.13	0.6875	0.3435	0.1495	0.1765	9
351	1	0.53	0.43	0.15	0.741	0.325	0.1855	0.196	9
352	1	0.53	0.405	0.13	0.6355	0.2635	0.1565	0.185	9
353	1	0.56	0.41	0.16	0.8215	0.342	0.184	0.253	9
354	2	0.565	0.445	0.145	0.9255	0.4345	0.212	0.2475	9
355	2	0.58	0.46	0.16	1.063	0.513	0.2705	0.2625	9
356	2	0.66	0.515	0.195	1.5655	0.7345	0.353	0.386	9
357	3	0.44	0.305	0.115	0.379	0.162	0.091	0.11	9
358	3	0.465	0.355	0.09	0.4325	0.2005	0.074	0.1275	9
359	2	0.5	0.39	0.135	0.7815	0.361	0.1575	0.2385	9
360	1	0.54	0.42	0.13	0.7505	0.368	0.1675	0.1845	9
361	1	0.545	0.43	0.16	0.844	0.3945	0.1855	0.231	9
362	2	0.55	0.41	0.13	0.8705	0.4455	0.2115	0.213	9
363	1	0.565	0.44	0.135	0.83	0.393	0.1735	0.238	9
364	2	0.595	0.465	0.15	0.919	0.4335	0.1765	0.262	9
365	1	0.62	0.49	0.16	1.056	0.493	0.244	0.2725	9
366	2	0.645	0.495	0.15	1.2095	0.603	0.2225	0.339	9
367	3	0.41	0.31	0.11	0.315	0.124	0.082	0.095	9
368	2	0.375	0.29	0.1	0.276	0.1175	0.0565	0.085	9
369	3	0.455	0.355	0.08	0.452	0.2165	0.0995	0.125	9
370	3	0.455	0.37	0.125	0.433	0.201	0.1265	0.145	9
371	3	0.475	0.36	0.11	0.4555	0.177	0.0965	0.145	9
372	2	0.585	0.455	0.14	0.97	0.462	0.185	0.295	9
373	2	0.44	0.35	0.11	0.4585	0.2	0.0885	0.13	9
374	1	0.56	0.425	0.125	0.932	0.361	0.213	0.335	9
375	3	0.46	0.35	0.11	0.3945	0.1685	0.0865	0.125	9
376	2	0.455	0.35	0.105	0.401	0.1575	0.083	0.135	9
377	1	0.415	0.325	0.115	0.3455	0.1405	0.0765	0.11	9
378	1	0.745	0.585	0.19	1.966	0.8435	0.437	0.5855	18
379	1	0.55	0.47	0.15	0.897	0.377	0.184	0.29	9
380	1	0.61	0.45	0.16	1.136	0.414	0.311	0.3	9
381	2	0.445	0.34	0.12	0.4475	0.193	0.1035	0.13	9
382	1	0.52	0.4	0.125	0.6865	0.295	0.1715	0.185	9
383	2	0.615	0.48	0.19	1.36	0.5305	0.2375	0.47	18
384	2	0.66	0.505	0.2	1.6305	0.4865	0.297	0.61	18
385	1	0.55	0.425	0.145	0.797	0.297	0.15	0.265	9
386	1	0.505	0.4	0.165	0.729	0.2675	0.155	0.25	9
387	1	0.56	0.445	0.18	0.903	0.3575	0.2045	0.295	9
388	2	0.46	0.375	0.14	0.5105	0.192	0.1045	0.205	9
389	1	0.47	0.365	0.12	0.543	0.2295	0.1495	0.15	9
