	fixed acidity	volatile acidity	citric acid	residual sugar	chlorides	free sulfur dioxide	total sulfur dioxide	density	pH	sulphates	alcohol	quality
42	8.8	0.66	0.26	1.7	0.074	4.0	23.0	0.9971	3.15	0.74	9.2	1
43	6.6	0.52	0.04	2.2	0.069	8.0	15.0	0.9956	3.4	0.63	9.4	1
44	6.6	0.5	0.04	2.1	0.068	6.0	14.0	0.9955	3.39	0.64	9.4	1
45	8.6	0.38	0.36	3.0	0.081	30.0	119.0	0.997	3.2	0.56	9.4	1
46	7.6	0.51	0.15	2.8	0.11	33.0	73.0	0.9955	3.17	0.63	10.2	1
47	7.7	0.62	0.04	3.8	0.084	25.0	45.0	0.9978	3.34	0.53	9.5	1
48	10.2	0.42	0.57	3.4	0.07	4.0	10.0	0.9971	3.04	0.63	9.6	1
49	7.5	0.63	0.12	5.1	0.111	50.0	110.0	0.9983	3.26	0.77	9.4	1
50	7.8	0.59	0.18	2.3	0.076	17.0	54.0	0.9975	3.43	0.59	10.0	1
51	7.3	0.39	0.31	2.4	0.074	9.0	46.0	0.9962	3.41	0.54	9.4	1
52	8.8	0.4	0.4	2.2	0.079	19.0	52.0	0.998	3.44	0.64	9.2	1
53	7.7	0.69	0.49	1.8	0.115	20.0	112.0	0.9968	3.21	0.71	9.3	1
54	7.0	0.735	0.05	2.0	0.081	13.0	54.0	0.9966	3.39	0.57	9.8	1
55	7.2	0.725	0.05	4.65	0.086	4.0	11.0	0.9962	3.41	0.39	10.9	1
56	7.2	0.725	0.05	4.65	0.086	4.0	11.0	0.9962	3.41	0.39	10.9	1
57	7.5	0.52	0.11	1.5	0.079	11.0	39.0	0.9968	3.42	0.58	9.6	1
58	6.6	0.705	0.07	1.6	0.076	6.0	15.0	0.9962	3.44	0.58	10.7	1
59	9.3	0.32	0.57	2.0	0.074	27.0	65.0	0.9969	3.28	0.79	10.7	1
60	8.0	0.705	0.05	1.9	0.074	8.0	19.0	0.9962	3.34	0.95	10.5	1
61	7.7	0.63	0.08	1.9	0.076	15.0	27.0	0.9967	3.32	0.54	9.5	1
62	7.7	0.67	0.23	2.1	0.088	17.0	96.0	0.9962	3.32	0.48	9.5	1
63	7.7	0.69	0.22	1.9	0.084	18.0	94.0	0.9961	3.31	0.48	9.5	1
64	9.7	0.32	0.54	2.5	0.094	28.0	83.0	0.9984	3.28	0.82	9.6	1
65	8.8	0.41	0.64	2.2	0.093	9.0	42.0	0.9986	3.54	0.66	10.5	1
66	8.8	0.41	0.64	2.2	0.093	9.0	42.0	0.9986	3.54	0.66	10.5	1
67	6.8	0.785	0.0	2.4	0.104	14.0	30.0	0.9966	3.52	0.55	10.7	1
68	6.7	0.75	0.12	2.0	0.086	12.0	80.0	0.9958	3.38	0.52	10.1	1
69	6.2	0.45	0.2	1.6	0.069	3.0	15.0	0.9958	3.41	0.56	9.2	1
70	7.8	0.43	0.7	1.9	0.464	22.0	67.0	0.9974	3.13	1.28	9.4	1
71	7.4	0.5	0.47	2.0	0.086	21.0	73.0	0.997	3.36	0.57	9.1	1
72	7.3	0.67	0.26	1.8	0.401	16.0	51.0	0.9969	3.16	1.14	9.4	1
73	6.3	0.3	0.48	1.8	0.069	18.0	61.0	0.9959	3.44	0.78	10.3	1
74	6.9	0.55	0.15	2.2	0.076	19.0	40.0	0.9961	3.41	0.59	10.1	1
75	8.6	0.49	0.28	1.9	0.11	20.0	136.0	0.9972	2.93	1.95	9.9	1
76	7.7	0.49	0.26	1.9	0.062	9.0	31.0	0.9966	3.39	0.64	9.6	1
77	9.3	0.39	0.44	2.1	0.107	34.0	125.0	0.9978	3.14	1.22	9.5	1
78	7.0	0.62	0.08	1.8	0.076	8.0	24.0	0.9978	3.48	0.53	9.0	1
79	7.9	0.52	0.26	1.9	0.079	42.0	140.0	0.9964	3.23	0.54	9.5	1
80	8.6	0.49	0.28	1.9	0.11	20.0	136.0	0.9972	2.93	1.95	9.9	1
81	8.6	0.49	0.29	2.0	0.11	19.0	133.0	0.9972	2.93	1.98	9.8	1
82	7.7	0.49	0.26	1.9	0.062	9.0	31.0	0.9966	3.39	0.64	9.6	1
83	4.7	0.6	0.17	2.3	0.058	17.0	106.0	0.9932	3.85	0.6	12.9	1
84	6.8	0.775	0.0	3.0	0.102	8.0	23.0	0.9965	3.45	0.56	10.7	1
85	7.0	0.5	0.25	2.0	0.07	3.0	22.0	0.9963	3.25	0.63	9.2	1
86	7.6	0.9	0.06	2.5	0.079	5.0	10.0	0.9967	3.39	0.56	9.8	1
87	8.1	0.545	0.18	1.9	0.08	13.0	35.0	0.9972	3.3	0.59	9.0	1
88	8.3	0.61	0.3	2.1	0.084	11.0	50.0	0.9972	3.4	0.61	10.2	1
89	7.8	0.5	0.3	1.9	0.075	8.0	22.0	0.9959	3.31	0.56	10.4	1
90	8.1	0.545	0.18	1.9	0.08	13.0	35.0	0.9972	3.3	0.59	9.0	1
91	8.1	0.575	0.22	2.1	0.077	12.0	65.0	0.9967	3.29	0.51	9.2	1
92	7.2	0.49	0.24	2.2	0.07	5.0	36.0	0.996	3.33	0.48	9.4	1
93	8.1	0.575	0.22	2.1	0.077	12.0	65.0	0.9967	3.29	0.51	9.2	1
94	7.8	0.41	0.68	1.7	0.467	18.0	69.0	0.9973	3.08	1.31	9.3	1
95	6.2	0.63	0.31	1.7	0.088	15.0	64.0	0.9969	3.46	0.79	9.3	1
96	8.0	0.33	0.53	2.5	0.091	18.0	80.0	0.9976	3.37	0.8	9.6	1
97	8.1	0.785	0.52	2.0	0.122	37.0	153.0	0.9969	3.21	0.69	9.3	1
98	7.8	0.56	0.19	1.8	0.104	12.0	47.0	0.9964	3.19	0.93	9.5	1
99	8.4	0.62	0.09	2.2	0.084	11.0	108.0	0.9964	3.15	0.66	9.8	1
100	8.4	0.6	0.1	2.2	0.085	14.0	111.0	0.9964	3.15	0.66	9.8	1
101	10.1	0.31	0.44	2.3	0.08	22.0	46.0	0.9988	3.32	0.67	9.7	1
102	7.8	0.56	0.19	1.8	0.104	12.0	47.0	0.9964	3.19	0.93	9.5	1
103	9.4	0.4	0.31	2.2	0.09	13.0	62.0	0.9966	3.07	0.63	10.5	1
104	8.3	0.54	0.28	1.9	0.077	11.0	40.0	0.9978	3.39	0.61	10.0	1
105	7.8	0.56	0.12	2.0	0.082	7.0	28.0	0.997	3.37	0.5	9.4	1
106	8.8	0.55	0.04	2.2	0.119	14.0	56.0	0.9962	3.21	0.6	10.9	1
107	7.0	0.69	0.08	1.8	0.097	22.0	89.0	0.9959	3.34	0.54	9.2	1
108	7.3	1.07	0.09	1.7	0.178	10.0	89.0	0.9962	3.3	0.57	9.0	1
109	8.8	0.55	0.04	2.2	0.119	14.0	56.0	0.9962	3.21	0.6	10.9	1
110	7.3	0.695	0.0	2.5	0.075	3.0	13.0	0.998	3.49	0.52	9.2	1
111	8.0	0.71	0.0	2.6	0.08	11.0	34.0	0.9976	3.44	0.53	9.5	1
112	7.8	0.5	0.17	1.6	0.082	21.0	102.0	0.996	3.39	0.48	9.5	1
113	9.0	0.62	0.04	1.9	0.146	27.0	90.0	0.9984	3.16	0.7	9.4	1
114	8.2	1.33	0.0	1.7	0.081	3.0	12.0	0.9964	3.53	0.49	10.9	1
115	8.1	1.33	0.0	1.8	0.082	3.0	12.0	0.9964	3.54	0.48	10.9	1
116	6.1	0.38	0.15	1.8	0.072	6.0	19.0	0.9955	3.42	0.57	9.4	1
117	8.0	0.745	0.56	2.0	0.118	30.0	134.0	0.9968	3.24	0.66	9.4	1
118	5.6	0.5	0.09	2.3	0.049	17.0	99.0	0.9937	3.63	0.63	13.0	1
119	5.6	0.5	0.09	2.3	0.049	17.0	99.0	0.9937	3.63	0.63	13.0	1
120	6.6	0.5	0.01	1.5	0.06	17.0	26.0	0.9952	3.4	0.58	9.8	1
121	7.9	1.04	0.05	2.2	0.084	13.0	29.0	0.9959	3.22	0.55	9.9	1
122	8.4	0.745	0.11	1.9	0.09	16.0	63.0	0.9965	3.19	0.82	9.6	1
123	8.3	0.715	0.15	1.8	0.089	10.0	52.0	0.9968	3.23	0.77	9.5	1
124	7.2	0.415	0.36	2.0	0.081	13.0	45.0	0.9972	3.48	0.64	9.2	1
125	7.8	0.56	0.19	2.1	0.081	15.0	105.0	0.9962	3.33	0.54	9.5	1
126	7.8	0.56	0.19	2.0	0.081	17.0	108.0	0.9962	3.32	0.54	9.5	1
127	8.4	0.745	0.11	1.9	0.09	16.0	63.0	0.9965	3.19	0.82	9.6	1
128	8.3	0.715	0.15	1.8	0.089	10.0	52.0	0.9968	3.23	0.77	9.5	1
129	5.2	0.34	0.0	1.8	0.05	27.0	63.0	0.9916	3.68	0.79	14.0	1
130	6.3	0.39	0.08	1.7	0.066	3.0	20.0	0.9954	3.34	0.58	9.4	1
131	5.2	0.34	0.0	1.8	0.05	27.0	63.0	0.9916	3.68	0.79	14.0	1
132	7.4	0.59	0.08	4.4	0.086	6.0	29.0	0.9974	3.38	0.5	9.0	0
133	5.7	1.13	0.09	1.5	0.172	7.0	19.0	0.994	3.5	0.48	9.8	0
134	8.8	0.61	0.3	2.8	0.088	17.0	46.0	0.9976	3.26	0.51	9.3	0
135	4.6	0.52	0.15	2.1	0.054	8.0	65.0	0.9934	3.9	0.56	13.1	0
136	8.3	0.675	0.26	2.1	0.084	11.0	43.0	0.9976	3.31	0.53	9.2	0
137	8.3	0.625	0.2	1.5	0.08	27.0	119.0	0.9972	3.16	1.12	9.1	0
138	5.0	1.02	0.04	1.4	0.045	41.0	85.0	0.9938	3.75	0.48	10.5	0
139	7.4	0.7	0.0	1.9	0.076	11.0	34.0	0.9978	3.51	0.56	9.4	1
140	7.8	0.88	0.0	2.6	0.098	25.0	67.0	0.9968	3.2	0.68	9.8	1
141	7.8	0.76	0.04	2.3	0.092	15.0	54.0	0.997	3.26	0.65	9.8	1
142	11.2	0.28	0.56	1.9	0.075	17.0	60.0	0.998	3.16	0.58	9.8	1
143	7.4	0.7	0.0	1.9	0.076	11.0	34.0	0.9978	3.51	0.56	9.4	1
144	7.4	0.66	0.0	1.8	0.075	13.0	40.0	0.9978	3.51	0.56	9.4	1
145	7.9	0.6	0.06	1.6	0.069	15.0	59.0	0.9964	3.3	0.46	9.4	1
146	7.5	0.5	0.36	6.1	0.071	17.0	102.0	0.9978	3.35	0.8	10.5	1
147	6.7	0.58	0.08	1.8	0.097	15.0	65.0	0.9959	3.28	0.54	9.2	1
148	7.5	0.5	0.36	6.1	0.071	17.0	102.0	0.9978	3.35	0.8	10.5	1
149	5.6	0.615	0.0	1.6	0.089	16.0	59.0	0.9943	3.58	0.52	9.9	1
150	7.8	0.61	0.29	1.6	0.114	9.0	29.0	0.9974	3.26	1.56	9.1	1
151	8.9	0.62	0.18	3.8	0.176	52.0	145.0	0.9986	3.16	0.88	9.2	1
152	8.9	0.62	0.19	3.9	0.17	51.0	148.0	0.9986	3.17	0.93	9.2	1
153	8.1	0.56	0.28	1.7	0.368	16.0	56.0	0.9968	3.11	1.28	9.3	1
154	7.9	0.32	0.51	1.8	0.341	17.0	56.0	0.9969	3.04	1.08	9.2	1
155	8.9	0.22	0.48	1.8	0.077	29.0	60.0	0.9968	3.39	0.53	9.4	1
156	7.6	0.39	0.31	2.3	0.082	23.0	71.0	0.9982	3.52	0.65	9.7	1
157	7.9	0.43	0.21	1.6	0.106	10.0	37.0	0.9966	3.17	0.91	9.5	1
158	8.5	0.49	0.11	2.3	0.084	9.0	67.0	0.9968	3.17	0.53	9.4	1
159	6.9	0.4	0.14	2.4	0.085	21.0	40.0	0.9968	3.43	0.63	9.7	1
160	6.3	0.39	0.16	1.4	0.08	11.0	23.0	0.9955	3.34	0.56	9.3	1
161	7.6	0.41	0.24	1.8	0.08	4.0	11.0	0.9962	3.28	0.59	9.5	1
162	7.9	0.43	0.21	1.6	0.106	10.0	37.0	0.9966	3.17	0.91	9.5	1
163	7.1	0.71	0.0	1.9	0.08	14.0	35.0	0.9972	3.47	0.55	9.4	1
164	7.8	0.645	0.0	2.0	0.082	8.0	16.0	0.9964	3.38	0.59	9.8	1
165	6.7	0.675	0.07	2.4	0.089	17.0	82.0	0.9958	3.35	0.54	10.1	1
166	6.9	0.685	0.0	2.5	0.105	22.0	37.0	0.9966	3.46	0.57	10.6	1
167	8.3	0.655	0.12	2.3	0.083	15.0	113.0	0.9966	3.17	0.66	9.8	1
168	6.9	0.605	0.12	10.7	0.073	40.0	83.0	0.9993	3.45	0.52	9.4	1
169	5.2	0.32	0.25	1.8	0.103	13.0	50.0	0.9957	3.38	0.55	9.2	1
170	7.8	0.645	0.0	5.5	0.086	5.0	18.0	0.9986	3.4	0.55	9.6	1
171	7.8	0.6	0.14	2.4	0.086	3.0	15.0	0.9975	3.42	0.6	10.8	1
172	7.3	0.45	0.36	5.9	0.074	12.0	87.0	0.9978	3.33	0.83	10.5	1
173	7.3	0.45	0.36	5.9	0.074	12.0	87.0	0.9978	3.33	0.83	10.5	1
174	7.5	0.49	0.2	2.6	0.332	8.0	14.0	0.9968	3.21	0.9	10.5	1
175	8.1	0.66	0.22	2.2	0.069	9.0	23.0	0.9968	3.3	1.2	10.3	1
176	6.8	0.67	0.02	1.8	0.05	5.0	11.0	0.9962	3.48	0.52	9.5	1
177	7.7	0.935	0.43	2.2	0.114	22.0	114.0	0.997	3.25	0.73	9.2	1
178	8.7	0.29	0.52	1.6	0.113	12.0	37.0	0.9969	3.25	0.58	9.5	1
179	6.4	0.4	0.23	1.6	0.066	5.0	12.0	0.9958	3.34	0.56	9.2	1
180	5.6	0.31	0.37	1.4	0.074	12.0	96.0	0.9954	3.32	0.58	9.2	1
181	8.8	0.66	0.26	1.7	0.074	4.0	23.0	0.9971	3.15	0.74	9.2	1
182	6.6	0.52	0.04	2.2	0.069	8.0	15.0	0.9956	3.4	0.63	9.4	1
183	6.6	0.5	0.04	2.1	0.068	6.0	14.0	0.9955	3.39	0.64	9.4	1
184	8.6	0.38	0.36	3.0	0.081	30.0	119.0	0.997	3.2	0.56	9.4	1
185	7.6	0.51	0.15	2.8	0.11	33.0	73.0	0.9955	3.17	0.63	10.2	1
186	7.7	0.62	0.04	3.8	0.084	25.0	45.0	0.9978	3.34	0.53	9.5	1
187	10.2	0.42	0.57	3.4	0.07	4.0	10.0	0.9971	3.04	0.63	9.6	1
188	7.5	0.63	0.12	5.1	0.111	50.0	110.0	0.9983	3.26	0.77	9.4	1
189	7.8	0.59	0.18	2.3	0.076	17.0	54.0	0.9975	3.43	0.59	10.0	1
190	7.3	0.39	0.31	2.4	0.074	9.0	46.0	0.9962	3.41	0.54	9.4	1
191	8.8	0.4	0.4	2.2	0.079	19.0	52.0	0.998	3.44	0.64	9.2	1
192	7.7	0.69	0.49	1.8	0.115	20.0	112.0	0.9968	3.21	0.71	9.3	1
193	7.0	0.735	0.05	2.0	0.081	13.0	54.0	0.9966	3.39	0.57	9.8	1
194	7.2	0.725	0.05	4.65	0.086	4.0	11.0	0.9962	3.41	0.39	10.9	1
195	7.2	0.725	0.05	4.65	0.086	4.0	11.0	0.9962	3.41	0.39	10.9	1
196	7.5	0.52	0.11	1.5	0.079	11.0	39.0	0.9968	3.42	0.58	9.6	1
197	6.6	0.705	0.07	1.6	0.076	6.0	15.0	0.9962	3.44	0.58	10.7	1
198	9.3	0.32	0.57	2.0	0.074	27.0	65.0	0.9969	3.28	0.79	10.7	1
199	8.0	0.705	0.05	1.9	0.074	8.0	19.0	0.9962	3.34	0.95	10.5	1
200	7.7	0.63	0.08	1.9	0.076	15.0	27.0	0.9967	3.32	0.54	9.5	1
201	7.7	0.67	0.23	2.1	0.088	17.0	96.0	0.9962	3.32	0.48	9.5	1
202	7.7	0.69	0.22	1.9	0.084	18.0	94.0	0.9961	3.31	0.48	9.5	1
203	9.7	0.32	0.54	2.5	0.094	28.0	83.0	0.9984	3.28	0.82	9.6	1
204	8.8	0.41	0.64	2.2	0.093	9.0	42.0	0.9986	3.54	0.66	10.5	1
205	8.8	0.41	0.64	2.2	0.093	9.0	42.0	0.9986	3.54	0.66	10.5	1
206	6.8	0.785	0.0	2.4	0.104	14.0	30.0	0.9966	3.52	0.55	10.7	1
207	6.7	0.75	0.12	2.0	0.086	12.0	80.0	0.9958	3.38	0.52	10.1	1
208	6.2	0.45	0.2	1.6	0.069	3.0	15.0	0.9958	3.41	0.56	9.2	1
209	7.8	0.43	0.7	1.9	0.464	22.0	67.0	0.9974	3.13	1.28	9.4	1
210	7.4	0.5	0.47	2.0	0.086	21.0	73.0	0.997	3.36	0.57	9.1	1
211	7.3	0.67	0.26	1.8	0.401	16.0	51.0	0.9969	3.16	1.14	9.4	1
212	6.3	0.3	0.48	1.8	0.069	18.0	61.0	0.9959	3.44	0.78	10.3	1
213	6.9	0.55	0.15	2.2	0.076	19.0	40.0	0.9961	3.41	0.59	10.1	1
214	8.6	0.49	0.28	1.9	0.11	20.0	136.0	0.9972	2.93	1.95	9.9	1
215	7.7	0.49	0.26	1.9	0.062	9.0	31.0	0.9966	3.39	0.64	9.6	1
216	9.3	0.39	0.44	2.1	0.107	34.0	125.0	0.9978	3.14	1.22	9.5	1
217	7.0	0.62	0.08	1.8	0.076	8.0	24.0	0.9978	3.48	0.53	9.0	1
218	7.9	0.52	0.26	1.9	0.079	42.0	140.0	0.9964	3.23	0.54	9.5	1
219	8.6	0.49	0.28	1.9	0.11	20.0	136.0	0.9972	2.93	1.95	9.9	1
220	8.6	0.49	0.29	2.0	0.11	19.0	133.0	0.9972	2.93	1.98	9.8	1
221	7.7	0.49	0.26	1.9	0.062	9.0	31.0	0.9966	3.39	0.64	9.6	1
222	4.7	0.6	0.17	2.3	0.058	17.0	106.0	0.9932	3.85	0.6	12.9	1
223	6.8	0.775	0.0	3.0	0.102	8.0	23.0	0.9965	3.45	0.56	10.7	1
224	7.0	0.5	0.25	2.0	0.07	3.0	22.0	0.9963	3.25	0.63	9.2	1
225	7.6	0.9	0.06	2.5	0.079	5.0	10.0	0.9967	3.39	0.56	9.8	1
226	8.1	0.545	0.18	1.9	0.08	13.0	35.0	0.9972	3.3	0.59	9.0	1
227	8.3	0.61	0.3	2.1	0.084	11.0	50.0	0.9972	3.4	0.61	10.2	1
228	7.8	0.5	0.3	1.9	0.075	8.0	22.0	0.9959	3.31	0.56	10.4	1
229	8.1	0.545	0.18	1.9	0.08	13.0	35.0	0.9972	3.3	0.59	9.0	1
230	8.1	0.575	0.22	2.1	0.077	12.0	65.0	0.9967	3.29	0.51	9.2	1
231	7.2	0.49	0.24	2.2	0.07	5.0	36.0	0.996	3.33	0.48	9.4	1
232	8.1	0.575	0.22	2.1	0.077	12.0	65.0	0.9967	3.29	0.51	9.2	1
233	7.8	0.41	0.68	1.7	0.467	18.0	69.0	0.9973	3.08	1.31	9.3	1
234	6.2	0.63	0.31	1.7	0.088	15.0	64.0	0.9969	3.46	0.79	9.3	1
235	8.0	0.33	0.53	2.5	0.091	18.0	80.0	0.9976	3.37	0.8	9.6	1
236	8.1	0.785	0.52	2.0	0.122	37.0	153.0	0.9969	3.21	0.69	9.3	1
237	7.8	0.56	0.19	1.8	0.104	12.0	47.0	0.9964	3.19	0.93	9.5	1
238	8.4	0.62	0.09	2.2	0.084	11.0	108.0	0.9964	3.15	0.66	9.8	1
239	8.4	0.6	0.1	2.2	0.085	14.0	111.0	0.9964	3.15	0.66	9.8	1
240	10.1	0.31	0.44	2.3	0.08	22.0	46.0	0.9988	3.32	0.67	9.7	1
241	7.8	0.56	0.19	1.8	0.104	12.0	47.0	0.9964	3.19	0.93	9.5	1
242	9.4	0.4	0.31	2.2	0.09	13.0	62.0	0.9966	3.07	0.63	10.5	1
243	8.3	0.54	0.28	1.9	0.077	11.0	40.0	0.9978	3.39	0.61	10.0	1
244	7.8	0.56	0.12	2.0	0.082	7.0	28.0	0.997	3.37	0.5	9.4	1
245	8.8	0.55	0.04	2.2	0.119	14.0	56.0	0.9962	3.21	0.6	10.9	1
246	7.0	0.69	0.08	1.8	0.097	22.0	89.0	0.9959	3.34	0.54	9.2	1
247	7.3	1.07	0.09	1.7	0.178	10.0	89.0	0.9962	3.3	0.57	9.0	1
248	8.8	0.55	0.04	2.2	0.119	14.0	56.0	0.9962	3.21	0.6	10.9	1
249	7.3	0.695	0.0	2.5	0.075	3.0	13.0	0.998	3.49	0.52	9.2	1
250	8.0	0.71	0.0	2.6	0.08	11.0	34.0	0.9976	3.44	0.53	9.5	1
251	7.8	0.5	0.17	1.6	0.082	21.0	102.0	0.996	3.39	0.48	9.5	1
252	9.0	0.62	0.04	1.9	0.146	27.0	90.0	0.9984	3.16	0.7	9.4	1
253	8.2	1.33	0.0	1.7	0.081	3.0	12.0	0.9964	3.53	0.49	10.9	1
254	8.1	1.33	0.0	1.8	0.082	3.0	12.0	0.9964	3.54	0.48	10.9	1
255	6.1	0.38	0.15	1.8	0.072	6.0	19.0	0.9955	3.42	0.57	9.4	1
256	8.0	0.745	0.56	2.0	0.118	30.0	134.0	0.9968	3.24	0.66	9.4	1
257	5.6	0.5	0.09	2.3	0.049	17.0	99.0	0.9937	3.63	0.63	13.0	1
258	5.6	0.5	0.09	2.3	0.049	17.0	99.0	0.9937	3.63	0.63	13.0	1
259	6.6	0.5	0.01	1.5	0.06	17.0	26.0	0.9952	3.4	0.58	9.8	1
260	7.9	1.04	0.05	2.2	0.084	13.0	29.0	0.9959	3.22	0.55	9.9	1
261	8.4	0.745	0.11	1.9	0.09	16.0	63.0	0.9965	3.19	0.82	9.6	1
262	8.3	0.715	0.15	1.8	0.089	10.0	52.0	0.9968	3.23	0.77	9.5	1
263	7.2	0.415	0.36	2.0	0.081	13.0	45.0	0.9972	3.48	0.64	9.2	1
264	7.8	0.56	0.19	2.1	0.081	15.0	105.0	0.9962	3.33	0.54	9.5	1
265	7.8	0.56	0.19	2.0	0.081	17.0	108.0	0.9962	3.32	0.54	9.5	1
266	8.4	0.745	0.11	1.9	0.09	16.0	63.0	0.9965	3.19	0.82	9.6	1
267	8.3	0.715	0.15	1.8	0.089	10.0	52.0	0.9968	3.23	0.77	9.5	1
268	5.2	0.34	0.0	1.8	0.05	27.0	63.0	0.9916	3.68	0.79	14.0	1
269	6.3	0.39	0.08	1.7	0.066	3.0	20.0	0.9954	3.34	0.58	9.4	1
270	5.2	0.34	0.0	1.8	0.05	27.0	63.0	0.9916	3.68	0.79	14.0	1
271	7.4	0.59	0.08	4.4	0.086	6.0	29.0	0.9974	3.38	0.5	9.0	0
272	5.7	1.13	0.09	1.5	0.172	7.0	19.0	0.994	3.5	0.48	9.8	0
273	8.8	0.61	0.3	2.8	0.088	17.0	46.0	0.9976	3.26	0.51	9.3	0
274	4.6	0.52	0.15	2.1	0.054	8.0	65.0	0.9934	3.9	0.56	13.1	0
275	8.3	0.675	0.26	2.1	0.084	11.0	43.0	0.9976	3.31	0.53	9.2	0
276	8.3	0.625	0.2	1.5	0.08	27.0	119.0	0.9972	3.16	1.12	9.1	0
277	5.0	1.02	0.04	1.4	0.045	41.0	85.0	0.9938	3.75	0.48	10.5	0
278	7.4	0.7	0.0	1.9	0.076	11.0	34.0	0.9978	3.51	0.56	9.4	1
279	7.8	0.88	0.0	2.6	0.098	25.0	67.0	0.9968	3.2	0.68	9.8	1
280	7.8	0.76	0.04	2.3	0.092	15.0	54.0	0.997	3.26	0.65	9.8	1
281	11.2	0.28	0.56	1.9	0.075	17.0	60.0	0.998	3.16	0.58	9.8	1
282	7.4	0.7	0.0	1.9	0.076	11.0	34.0	0.9978	3.51	0.56	9.4	1
