	fixed acidity	volatile acidity	citric acid	residual sugar	chlorides	free sulfur dioxide	total sulfur dioxide	density	pH	sulphates	alcohol	quality
27	8.0	0.58	0.28	3.2	0.066	21.0	114.0	0.9973	3.22	0.54	9.4	1
28	8.4	0.56	0.08	2.1	0.105	16.0	44.0	0.9958	3.13	0.52	11.0	1
29	8.9	0.43	0.45	1.9	0.052	6.0	16.0	0.9948	3.35	0.7	12.5	1
30	7.8	0.43	0.32	2.8	0.08	29.0	58.0	0.9974	3.31	0.64	10.3	1
31	12.4	0.49	0.58	3.0	0.103	28.0	99.0	1.0008	3.16	1.0	11.5	1
32	12.2	0.34	0.5	2.4	0.066	10.0	21.0	1.0	3.12	1.18	9.2	1
33	10.6	0.42	0.48	2.7	0.065	5.0	18.0	0.9972	3.21	0.87	11.3	1
34	10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	1
35	10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	1
36	11.9	0.57	0.5	2.6	0.082	6.0	32.0	1.0006	3.12	0.78	10.7	1
37	7.0	0.685	0.0	1.9	0.067	40.0	63.0	0.9979	3.6	0.81	9.9	1
38	13.8	0.49	0.67	3.0	0.093	6.0	15.0	0.9986	3.02	0.93	12.0	1
39	9.6	0.56	0.31	2.8	0.089	15.0	46.0	0.9979	3.11	0.92	10.0	1
40	9.1	0.785	0.0	2.6	0.093	11.0	28.0	0.9994	3.36	0.86	9.4	1
41	10.7	0.67	0.22	2.7	0.107	17.0	34.0	1.0004	3.28	0.98	9.9	1
42	9.1	0.795	0.0	2.6	0.096	11.0	26.0	0.9994	3.35	0.83	9.4	1
43	7.7	0.665	0.0	2.4	0.09	8.0	19.0	0.9974	3.27	0.73	9.3	1
44	13.5	0.53	0.79	4.8	0.12	23.0	77.0	1.0018	3.18	0.77	13.0	1
45	6.1	0.21	0.4	1.4	0.066	40.5	165.0	0.9912	3.25	0.59	11.9	1
46	6.7	0.75	0.01	2.4	0.078	17.0	32.0	0.9955	3.55	0.61	12.8	1
47	11.5	0.41	0.52	3.0	0.08	29.0	55.0	1.0001	3.26	0.88	11.0	1
48	12.6	0.38	0.66	2.6	0.088	10.0	41.0	1.001	3.17	0.68	9.8	1
49	8.2	0.7	0.23	2.0	0.099	14.0	81.0	0.9973	3.19	0.7	9.4	1
50	8.6	0.45	0.31	2.6	0.086	21.0	50.0	0.9982	3.37	0.91	9.9	1
51	11.9	0.58	0.66	2.5	0.072	6.0	37.0	0.9992	3.05	0.56	10.0	1
52	12.5	0.46	0.63	2.0	0.071	6.0	15.0	0.9988	2.99	0.87	10.2	1
53	10.0	0.42	0.5	3.4	0.107	7.0	21.0	0.9979	3.26	0.93	11.8	1
54	10.4	0.575	0.61	2.6	0.076	11.0	24.0	1.0	3.16	0.69	9.0	1
55	10.3	0.34	0.52	2.8	0.159	15.0	75.0	0.9998	3.18	0.64	9.4	1
56	6.9	0.765	0.02	2.3	0.063	35.0	63.0	0.9975	3.57	0.78	9.9	1
57	7.9	0.24	0.4	1.6	0.056	11.0	25.0	0.9967	3.32	0.87	8.7	1
58	9.1	0.28	0.48	1.8	0.067	26.0	46.0	0.9967	3.32	1.04	10.6	1
59	7.4	0.55	0.22	2.2	0.106	12.0	72.0	0.9959	3.05	0.63	9.2	1
60	14.0	0.41	0.63	3.8	0.089	6.0	47.0	1.0014	3.01	0.81	10.8	1
61	11.5	0.45	0.5	3.0	0.078	19.0	47.0	1.0003	3.26	1.11	11.0	1
62	11.4	0.625	0.66	6.2	0.088	6.0	24.0	0.9988	3.11	0.99	13.3	1
63	8.3	0.42	0.38	2.5	0.094	24.0	60.0	0.9979	3.31	0.7	10.8	1
64	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
65	13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	1
66	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
67	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
68	7.7	0.51	0.28	2.1	0.087	23.0	54.0	0.998	3.42	0.74	9.2	1
69	7.4	0.63	0.07	2.4	0.09	11.0	37.0	0.9979	3.43	0.76	9.7	1
70	7.8	0.54	0.26	2.0	0.088	23.0	48.0	0.9981	3.41	0.74	9.2	1
71	8.3	0.66	0.15	1.9	0.079	17.0	42.0	0.9972	3.31	0.54	9.6	1
72	7.8	0.46	0.26	1.9	0.088	23.0	53.0	0.9981	3.43	0.74	9.2	1
73	13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	1
74	9.5	0.37	0.52	2.0	0.082	6.0	26.0	0.998	3.18	0.51	9.5	1
75	8.4	0.665	0.61	2.0	0.112	13.0	95.0	0.997	3.16	0.54	9.1	1
76	12.7	0.6	0.65	2.3	0.063	6.0	25.0	0.9997	3.03	0.57	9.9	1
77	6.6	0.735	0.02	7.9	0.122	68.0	124.0	0.9994	3.47	0.53	9.9	1
78	11.5	0.59	0.59	2.6	0.087	13.0	49.0	0.9988	3.18	0.65	11.0	1
79	11.5	0.59	0.59	2.6	0.087	13.0	49.0	0.9988	3.18	0.65	11.0	1
80	8.7	0.765	0.22	2.3	0.064	9.0	42.0	0.9963	3.1	0.55	9.4	1
81	6.6	0.735	0.02	7.9	0.122	68.0	124.0	0.9994	3.47	0.53	9.9	1
82	7.7	0.26	0.3	1.7	0.059	20.0	38.0	0.9949	3.29	0.47	10.8	1
83	12.2	0.48	0.54	2.6	0.085	19.0	64.0	1.0	3.1	0.61	10.5	1
84	11.4	0.6	0.49	2.7	0.085	10.0	41.0	0.9994	3.15	0.63	10.5	1
85	7.7	0.69	0.05	2.7	0.075	15.0	27.0	0.9974	3.26	0.61	9.1	1
86	8.7	0.31	0.46	1.4	0.059	11.0	25.0	0.9966	3.36	0.76	10.1	1
87	9.8	0.44	0.47	2.5	0.063	9.0	28.0	0.9981	3.24	0.65	10.8	1
88	10.4	0.34	0.58	3.7	0.174	6.0	16.0	0.997	3.19	0.7	11.3	1
89	9.0	0.43	0.34	2.5	0.08	26.0	86.0	0.9987	3.38	0.62	9.5	1
90	9.1	0.45	0.35	2.4	0.08	23.0	78.0	0.9987	3.38	0.62	9.5	1
91	7.1	0.735	0.16	1.9	0.1	15.0	77.0	0.9966	3.27	0.64	9.3	1
92	8.8	0.52	0.34	2.7	0.087	24.0	122.0	0.9982	3.26	0.61	9.5	1
93	8.6	0.725	0.24	6.6	0.117	31.0	134.0	1.0014	3.32	1.07	9.3	1
94	10.6	0.48	0.64	2.2	0.111	6.0	20.0	0.997	3.26	0.66	11.7	1
95	7.0	0.58	0.12	1.9	0.091	34.0	124.0	0.9956	3.44	0.48	10.5	1
96	11.9	0.38	0.51	2.0	0.121	7.0	20.0	0.9996	3.24	0.76	10.4	1
97	6.8	0.77	0.0	1.8	0.066	34.0	52.0	0.9976	3.62	0.68	9.9	1
98	7.7	0.96	0.2	2.0	0.047	15.0	60.0	0.9955	3.36	0.44	10.9	1
99	7.7	0.96	0.2	2.0	0.047	15.0	60.0	0.9955	3.36	0.44	10.9	1
100	6.4	0.67	0.08	2.1	0.045	19.0	48.0	0.9949	3.49	0.49	11.4	1
101	9.5	0.78	0.22	1.9	0.077	6.0	32.0	0.9988	3.26	0.56	10.6	1
102	9.1	0.52	0.33	1.3	0.07	9.0	30.0	0.9978	3.24	0.6	9.3	1
103	12.8	0.84	0.63	2.4	0.088	13.0	35.0	0.9997	3.1	0.6	10.4	1
104	7.8	0.55	0.35	2.2	0.074	21.0	66.0	0.9974	3.25	0.56	9.2	1
105	11.9	0.37	0.69	2.3	0.078	12.0	24.0	0.9958	3.0	0.65	12.8	1
106	12.3	0.39	0.63	2.3	0.091	6.0	18.0	1.0004	3.16	0.49	9.5	1
107	10.4	0.41	0.55	3.2	0.076	22.0	54.0	0.9996	3.15	0.89	9.9	1
108	12.3	0.39	0.63	2.3	0.091	6.0	18.0	1.0004	3.16	0.49	9.5	1
109	8.0	0.67	0.3	2.0	0.06	38.0	62.0	0.9958	3.26	0.56	10.2	1
110	11.1	0.45	0.73	3.2	0.066	6.0	22.0	0.9986	3.17	0.66	11.2	1
111	10.4	0.41	0.55	3.2	0.076	22.0	54.0	0.9996	3.15	0.89	9.9	1
112	7.0	0.62	0.18	1.5	0.062	7.0	50.0	0.9951	3.08	0.6	9.3	1
113	11.9	0.4	0.65	2.15	0.068	7.0	27.0	0.9988	3.06	0.68	11.3	1
114	9.5	0.735	0.1	2.1	0.079	6.0	31.0	0.9986	3.23	0.56	10.1	1
115	12.5	0.38	0.6	2.6	0.081	31.0	72.0	0.9996	3.1	0.73	10.5	1
116	9.3	0.48	0.29	2.1	0.127	6.0	16.0	0.9968	3.22	0.72	11.2	1
117	8.6	0.53	0.22	2.0	0.1	7.0	27.0	0.9967	3.2	0.56	10.2	1
118	11.9	0.39	0.69	2.8	0.095	17.0	35.0	0.9994	3.1	0.61	10.8	1
119	11.9	0.39	0.69	2.8	0.095	17.0	35.0	0.9994	3.1	0.61	10.8	1
120	8.4	0.37	0.53	1.8	0.413	9.0	26.0	0.9979	3.06	1.06	9.1	1
121	6.8	0.56	0.03	1.7	0.084	18.0	35.0	0.9968	3.44	0.63	10.0	1
122	7.0	0.23	0.4	1.6	0.063	21.0	67.0	0.9952	3.5	0.63	11.1	1
123	8.9	0.59	0.39	2.3	0.095	5.0	22.0	0.9986	3.37	0.58	10.3	1
124	9.2	0.63	0.21	2.7	0.097	29.0	65.0	0.9988	3.28	0.58	9.6	1
125	9.2	0.43	0.52	2.3	0.083	14.0	23.0	0.9976	3.35	0.61	11.3	1
126	8.3	0.615	0.22	2.6	0.087	6.0	19.0	0.9982	3.26	0.61	9.3	1
127	11.0	0.26	0.68	2.55	0.085	10.0	25.0	0.997	3.18	0.61	11.8	1
128	8.1	0.66	0.7	2.2	0.098	25.0	129.0	0.9972	3.08	0.53	9.0	1
129	11.5	0.315	0.54	2.1	0.084	5.0	15.0	0.9987	2.98	0.7	9.2	1
130	10.0	0.29	0.4	2.9	0.098	10.0	26.0	1.0006	3.48	0.91	9.7	1
131	10.3	0.5	0.42	2.0	0.069	21.0	51.0	0.9982	3.16	0.72	11.5	1
132	8.1	0.87	0.0	3.3	0.096	26.0	61.0	1.00025	3.6	0.72	9.8	0
133	12.5	0.46	0.49	4.5	0.07	26.0	49.0	0.9981	3.05	0.57	9.6	0
134	11.6	0.58	0.66	2.2	0.074	10.0	47.0	1.0008	3.25	0.57	9.0	0
135	10.4	0.61	0.49	2.1	0.2	5.0	16.0	0.9994	3.16	0.63	8.4	0
136	10.5	0.59	0.49	2.1	0.07	14.0	47.0	0.9991	3.3	0.56	9.6	0
137	9.9	0.5	0.24	2.3	0.103	6.0	14.0	0.9978	3.34	0.52	10.0	0
138	8.2	0.915	0.27	2.1	0.088	7.0	23.0	0.9962	3.26	0.47	10.0	0
139	8.3	0.705	0.12	2.6	0.092	12.0	28.0	0.9994	3.51	0.72	10.0	1
140	7.4	0.67	0.12	1.6	0.186	5.0	21.0	0.996	3.39	0.54	9.5	1
141	8.4	0.65	0.6	2.1	0.112	12.0	90.0	0.9973	3.2	0.52	9.2	1
142	10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	1
143	7.6	0.62	0.32	2.2	0.082	7.0	54.0	0.9966	3.36	0.52	9.4	1
144	10.3	0.41	0.42	2.4	0.213	6.0	14.0	0.9994	3.19	0.62	9.5	1
145	10.3	0.43	0.44	2.4	0.214	5.0	12.0	0.9994	3.19	0.63	9.5	1
146	7.4	0.29	0.38	1.7	0.062	9.0	30.0	0.9968	3.41	0.53	9.5	1
147	10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	1
148	7.9	0.53	0.24	2.0	0.072	15.0	105.0	0.996	3.27	0.54	9.4	1
149	9.0	0.46	0.31	2.8	0.093	19.0	98.0	0.99815	3.32	0.63	9.5	1
150	8.6	0.47	0.3	3.0	0.076	30.0	135.0	0.9976	3.3	0.53	9.4	1
151	7.4	0.36	0.29	2.6	0.087	26.0	72.0	0.99645	3.39	0.68	11.0	1
152	7.1	0.35	0.29	2.5	0.096	20.0	53.0	0.9962	3.42	0.65	11.0	1
153	9.6	0.56	0.23	3.4	0.102	37.0	92.0	0.9996	3.3	0.65	10.1	1
154	9.6	0.77	0.12	2.9	0.082	30.0	74.0	0.99865	3.3	0.64	10.4	1
155	9.6	0.77	0.12	2.9	0.082	30.0	74.0	0.99865	3.3	0.64	10.4	1
156	9.3	0.61	0.26	3.4	0.09	25.0	87.0	0.99975	3.24	0.62	9.7	1
157	7.8	0.62	0.05	2.3	0.079	6.0	18.0	0.99735	3.29	0.63	9.3	1
158	10.3	0.59	0.42	2.8	0.09	35.0	73.0	0.999	3.28	0.7	9.5	1
159	10.0	0.49	0.2	11.0	0.071	13.0	50.0	1.0015	3.16	0.69	9.2	1
160	10.0	0.49	0.2	11.0	0.071	13.0	50.0	1.0015	3.16	0.69	9.2	1
161	10.3	0.44	0.5	4.5	0.107	5.0	13.0	0.998	3.28	0.83	11.5	1
162	13.4	0.27	0.62	2.6	0.082	6.0	21.0	1.0002	3.16	0.67	9.7	1
163	10.7	0.46	0.39	2.0	0.061	7.0	15.0	0.9981	3.18	0.62	9.5	1
164	10.2	0.36	0.64	2.9	0.122	10.0	41.0	0.998	3.23	0.66	12.5	1
165	10.2	0.36	0.64	2.9	0.122	10.0	41.0	0.998	3.23	0.66	12.5	1
166	8.0	0.58	0.28	3.2	0.066	21.0	114.0	0.9973	3.22	0.54	9.4	1
167	8.4	0.56	0.08	2.1	0.105	16.0	44.0	0.9958	3.13	0.52	11.0	1
168	8.9	0.43	0.45	1.9	0.052	6.0	16.0	0.9948	3.35	0.7	12.5	1
169	7.8	0.43	0.32	2.8	0.08	29.0	58.0	0.9974	3.31	0.64	10.3	1
170	12.4	0.49	0.58	3.0	0.103	28.0	99.0	1.0008	3.16	1.0	11.5	1
171	12.2	0.34	0.5	2.4	0.066	10.0	21.0	1.0	3.12	1.18	9.2	1
172	10.6	0.42	0.48	2.7	0.065	5.0	18.0	0.9972	3.21	0.87	11.3	1
173	10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	1
174	10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	1
175	11.9	0.57	0.5	2.6	0.082	6.0	32.0	1.0006	3.12	0.78	10.7	1
176	7.0	0.685	0.0	1.9	0.067	40.0	63.0	0.9979	3.6	0.81	9.9	1
177	13.8	0.49	0.67	3.0	0.093	6.0	15.0	0.9986	3.02	0.93	12.0	1
178	9.6	0.56	0.31	2.8	0.089	15.0	46.0	0.9979	3.11	0.92	10.0	1
179	9.1	0.785	0.0	2.6	0.093	11.0	28.0	0.9994	3.36	0.86	9.4	1
180	10.7	0.67	0.22	2.7	0.107	17.0	34.0	1.0004	3.28	0.98	9.9	1
181	9.1	0.795	0.0	2.6	0.096	11.0	26.0	0.9994	3.35	0.83	9.4	1
182	7.7	0.665	0.0	2.4	0.09	8.0	19.0	0.9974	3.27	0.73	9.3	1
183	13.5	0.53	0.79	4.8	0.12	23.0	77.0	1.0018	3.18	0.77	13.0	1
184	6.1	0.21	0.4	1.4	0.066	40.5	165.0	0.9912	3.25	0.59	11.9	1
185	6.7	0.75	0.01	2.4	0.078	17.0	32.0	0.9955	3.55	0.61	12.8	1
186	11.5	0.41	0.52	3.0	0.08	29.0	55.0	1.0001	3.26	0.88	11.0	1
187	12.6	0.38	0.66	2.6	0.088	10.0	41.0	1.001	3.17	0.68	9.8	1
188	8.2	0.7	0.23	2.0	0.099	14.0	81.0	0.9973	3.19	0.7	9.4	1
189	8.6	0.45	0.31	2.6	0.086	21.0	50.0	0.9982	3.37	0.91	9.9	1
190	11.9	0.58	0.66	2.5	0.072	6.0	37.0	0.9992	3.05	0.56	10.0	1
191	12.5	0.46	0.63	2.0	0.071	6.0	15.0	0.9988	2.99	0.87	10.2	1
192	10.0	0.42	0.5	3.4	0.107	7.0	21.0	0.9979	3.26	0.93	11.8	1
193	10.4	0.575	0.61	2.6	0.076	11.0	24.0	1.0	3.16	0.69	9.0	1
194	10.3	0.34	0.52	2.8	0.159	15.0	75.0	0.9998	3.18	0.64	9.4	1
195	6.9	0.765	0.02	2.3	0.063	35.0	63.0	0.9975	3.57	0.78	9.9	1
196	7.9	0.24	0.4	1.6	0.056	11.0	25.0	0.9967	3.32	0.87	8.7	1
197	9.1	0.28	0.48	1.8	0.067	26.0	46.0	0.9967	3.32	1.04	10.6	1
198	7.4	0.55	0.22	2.2	0.106	12.0	72.0	0.9959	3.05	0.63	9.2	1
199	14.0	0.41	0.63	3.8	0.089	6.0	47.0	1.0014	3.01	0.81	10.8	1
200	11.5	0.45	0.5	3.0	0.078	19.0	47.0	1.0003	3.26	1.11	11.0	1
201	11.4	0.625	0.66	6.2	0.088	6.0	24.0	0.9988	3.11	0.99	13.3	1
202	8.3	0.42	0.38	2.5	0.094	24.0	60.0	0.9979	3.31	0.7	10.8	1
203	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
204	13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	1
205	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
206	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
207	7.7	0.51	0.28	2.1	0.087	23.0	54.0	0.998	3.42	0.74	9.2	1
208	7.4	0.63	0.07	2.4	0.09	11.0	37.0	0.9979	3.43	0.76	9.7	1
209	7.8	0.54	0.26	2.0	0.088	23.0	48.0	0.9981	3.41	0.74	9.2	1
210	8.3	0.66	0.15	1.9	0.079	17.0	42.0	0.9972	3.31	0.54	9.6	1
211	7.8	0.46	0.26	1.9	0.088	23.0	53.0	0.9981	3.43	0.74	9.2	1
212	13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	1
213	9.5	0.37	0.52	2.0	0.082	6.0	26.0	0.998	3.18	0.51	9.5	1
214	8.4	0.665	0.61	2.0	0.112	13.0	95.0	0.997	3.16	0.54	9.1	1
215	12.7	0.6	0.65	2.3	0.063	6.0	25.0	0.9997	3.03	0.57	9.9	1
216	6.6	0.735	0.02	7.9	0.122	68.0	124.0	0.9994	3.47	0.53	9.9	1
217	11.5	0.59	0.59	2.6	0.087	13.0	49.0	0.9988	3.18	0.65	11.0	1
218	11.5	0.59	0.59	2.6	0.087	13.0	49.0	0.9988	3.18	0.65	11.0	1
219	8.7	0.765	0.22	2.3	0.064	9.0	42.0	0.9963	3.1	0.55	9.4	1
220	6.6	0.735	0.02	7.9	0.122	68.0	124.0	0.9994	3.47	0.53	9.9	1
221	7.7	0.26	0.3	1.7	0.059	20.0	38.0	0.9949	3.29	0.47	10.8	1
222	12.2	0.48	0.54	2.6	0.085	19.0	64.0	1.0	3.1	0.61	10.5	1
223	11.4	0.6	0.49	2.7	0.085	10.0	41.0	0.9994	3.15	0.63	10.5	1
224	7.7	0.69	0.05	2.7	0.075	15.0	27.0	0.9974	3.26	0.61	9.1	1
225	8.7	0.31	0.46	1.4	0.059	11.0	25.0	0.9966	3.36	0.76	10.1	1
226	9.8	0.44	0.47	2.5	0.063	9.0	28.0	0.9981	3.24	0.65	10.8	1
227	10.4	0.34	0.58	3.7	0.174	6.0	16.0	0.997	3.19	0.7	11.3	1
228	9.0	0.43	0.34	2.5	0.08	26.0	86.0	0.9987	3.38	0.62	9.5	1
229	9.1	0.45	0.35	2.4	0.08	23.0	78.0	0.9987	3.38	0.62	9.5	1
230	7.1	0.735	0.16	1.9	0.1	15.0	77.0	0.9966	3.27	0.64	9.3	1
231	8.8	0.52	0.34	2.7	0.087	24.0	122.0	0.9982	3.26	0.61	9.5	1
232	8.6	0.725	0.24	6.6	0.117	31.0	134.0	1.0014	3.32	1.07	9.3	1
233	10.6	0.48	0.64	2.2	0.111	6.0	20.0	0.997	3.26	0.66	11.7	1
234	7.0	0.58	0.12	1.9	0.091	34.0	124.0	0.9956	3.44	0.48	10.5	1
235	11.9	0.38	0.51	2.0	0.121	7.0	20.0	0.9996	3.24	0.76	10.4	1
236	6.8	0.77	0.0	1.8	0.066	34.0	52.0	0.9976	3.62	0.68	9.9	1
237	7.7	0.96	0.2	2.0	0.047	15.0	60.0	0.9955	3.36	0.44	10.9	1
238	7.7	0.96	0.2	2.0	0.047	15.0	60.0	0.9955	3.36	0.44	10.9	1
239	6.4	0.67	0.08	2.1	0.045	19.0	48.0	0.9949	3.49	0.49	11.4	1
240	9.5	0.78	0.22	1.9	0.077	6.0	32.0	0.9988	3.26	0.56	10.6	1
241	9.1	0.52	0.33	1.3	0.07	9.0	30.0	0.9978	3.24	0.6	9.3	1
242	12.8	0.84	0.63	2.4	0.088	13.0	35.0	0.9997	3.1	0.6	10.4	1
243	7.8	0.55	0.35	2.2	0.074	21.0	66.0	0.9974	3.25	0.56	9.2	1
244	11.9	0.37	0.69	2.3	0.078	12.0	24.0	0.9958	3.0	0.65	12.8	1
245	12.3	0.39	0.63	2.3	0.091	6.0	18.0	1.0004	3.16	0.49	9.5	1
246	10.4	0.41	0.55	3.2	0.076	22.0	54.0	0.9996	3.15	0.89	9.9	1
247	12.3	0.39	0.63	2.3	0.091	6.0	18.0	1.0004	3.16	0.49	9.5	1
248	8.0	0.67	0.3	2.0	0.06	38.0	62.0	0.9958	3.26	0.56	10.2	1
249	11.1	0.45	0.73	3.2	0.066	6.0	22.0	0.9986	3.17	0.66	11.2	1
250	10.4	0.41	0.55	3.2	0.076	22.0	54.0	0.9996	3.15	0.89	9.9	1
251	7.0	0.62	0.18	1.5	0.062	7.0	50.0	0.9951	3.08	0.6	9.3	1
252	11.9	0.4	0.65	2.15	0.068	7.0	27.0	0.9988	3.06	0.68	11.3	1
253	9.5	0.735	0.1	2.1	0.079	6.0	31.0	0.9986	3.23	0.56	10.1	1
254	12.5	0.38	0.6	2.6	0.081	31.0	72.0	0.9996	3.1	0.73	10.5	1
255	9.3	0.48	0.29	2.1	0.127	6.0	16.0	0.9968	3.22	0.72	11.2	1
256	8.6	0.53	0.22	2.0	0.1	7.0	27.0	0.9967	3.2	0.56	10.2	1
257	11.9	0.39	0.69	2.8	0.095	17.0	35.0	0.9994	3.1	0.61	10.8	1
258	11.9	0.39	0.69	2.8	0.095	17.0	35.0	0.9994	3.1	0.61	10.8	1
259	8.4	0.37	0.53	1.8	0.413	9.0	26.0	0.9979	3.06	1.06	9.1	1
260	6.8	0.56	0.03	1.7	0.084	18.0	35.0	0.9968	3.44	0.63	10.0	1
261	7.0	0.23	0.4	1.6	0.063	21.0	67.0	0.9952	3.5	0.63	11.1	1
262	8.9	0.59	0.39	2.3	0.095	5.0	22.0	0.9986	3.37	0.58	10.3	1
263	9.2	0.63	0.21	2.7	0.097	29.0	65.0	0.9988	3.28	0.58	9.6	1
264	9.2	0.43	0.52	2.3	0.083	14.0	23.0	0.9976	3.35	0.61	11.3	1
265	8.3	0.615	0.22	2.6	0.087	6.0	19.0	0.9982	3.26	0.61	9.3	1
266	11.0	0.26	0.68	2.55	0.085	10.0	25.0	0.997	3.18	0.61	11.8	1
267	8.1	0.66	0.7	2.2	0.098	25.0	129.0	0.9972	3.08	0.53	9.0	1
268	11.5	0.315	0.54	2.1	0.084	5.0	15.0	0.9987	2.98	0.7	9.2	1
269	10.0	0.29	0.4	2.9	0.098	10.0	26.0	1.0006	3.48	0.91	9.7	1
270	10.3	0.5	0.42	2.0	0.069	21.0	51.0	0.9982	3.16	0.72	11.5	1
271	8.1	0.87	0.0	3.3	0.096	26.0	61.0	1.00025	3.6	0.72	9.8	0
272	12.5	0.46	0.49	4.5	0.07	26.0	49.0	0.9981	3.05	0.57	9.6	0
273	11.6	0.58	0.66	2.2	0.074	10.0	47.0	1.0008	3.25	0.57	9.0	0
274	10.4	0.61	0.49	2.1	0.2	5.0	16.0	0.9994	3.16	0.63	8.4	0
275	10.5	0.59	0.49	2.1	0.07	14.0	47.0	0.9991	3.3	0.56	9.6	0
276	9.9	0.5	0.24	2.3	0.103	6.0	14.0	0.9978	3.34	0.52	10.0	0
277	8.2	0.915	0.27	2.1	0.088	7.0	23.0	0.9962	3.26	0.47	10.0	0
278	8.3	0.705	0.12	2.6	0.092	12.0	28.0	0.9994	3.51	0.72	10.0	1
279	7.4	0.67	0.12	1.6	0.186	5.0	21.0	0.996	3.39	0.54	9.5	1
280	8.4	0.65	0.6	2.1	0.112	12.0	90.0	0.9973	3.2	0.52	9.2	1
281	10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	1
282	7.6	0.62	0.32	2.2	0.082	7.0	54.0	0.9966	3.36	0.52	9.4	1
