	Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
89	0.35	0.49	0.47	0.22	0.5	0.0	0.5	0.28	0
90	0.42	0.32	0.61	0.13	0.5	0.0	0.14	0.27	0
91	0.5	0.45	0.49	0.3	0.5	0.0	0.47	0.4	0
92	0.7	0.73	0.37	0.37	0.5	0.0	0.48	0.31	0
93	0.81	0.76	0.32	0.37	0.5	0.0	0.51	0.22	0
94	0.85	0.56	0.33	0.38	1.0	0.0	0.55	0.25	0
95	0.59	0.53	0.47	0.26	0.5	0.0	0.53	0.31	0
96	0.7	0.73	0.38	0.36	0.5	0.0	0.54	0.22	0
97	0.84	0.87	0.45	0.54	0.5	0.0	0.28	0.22	0
98	0.43	0.45	0.54	0.14	0.5	0.0	0.5	0.31	0
99	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	0
100	0.36	0.44	0.57	0.18	0.5	0.0	0.42	0.22	0
101	0.43	0.38	0.51	0.24	0.5	0.0	0.46	0.33	0
102	0.68	0.5	0.55	0.65	0.5	0.0	0.46	0.31	0
103	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
104	0.44	0.53	0.43	0.17	0.5	0.0	0.54	0.75	0
105	0.62	0.64	0.56	0.2	0.5	0.0	0.48	0.33	0
106	0.46	0.32	0.58	0.17	0.5	0.0	0.61	0.25	0
107	0.5	0.34	0.62	0.19	0.5	0.0	0.57	0.22	0
108	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
109	0.5	0.62	0.54	0.66	0.5	0.0	0.49	0.22	0
110	0.7	0.53	0.42	0.22	0.5	0.0	0.51	0.28	0
111	0.43	0.83	0.55	0.2	0.5	0.0	0.47	0.4	0
112	0.79	0.74	0.49	0.33	0.5	0.0	0.48	0.22	0
113	0.5	0.49	0.59	0.47	0.5	0.0	0.49	0.36	0
114	0.43	0.39	0.59	0.13	0.5	0.0	0.41	0.43	0
115	0.41	0.54	0.58	0.2	0.5	0.0	0.52	0.22	0
116	0.45	0.38	0.64	0.14	0.5	0.0	0.54	0.22	0
117	0.58	0.52	0.61	0.33	0.5	0.0	0.38	0.11	0
118	0.64	0.64	0.56	0.21	0.5	0.0	0.5	0.22	0
119	0.38	0.54	0.54	0.41	0.5	0.0	0.51	0.22	0
120	0.51	0.48	0.51	0.43	0.5	0.0	0.49	0.22	0
121	0.53	0.4	0.57	0.12	0.5	0.0	0.53	0.32	0
122	0.63	0.6	0.5	0.27	0.5	0.0	0.55	0.22	0
123	0.6	0.51	0.52	0.45	0.5	0.0	0.5	0.27	0
124	0.53	0.61	0.51	0.49	0.5	0.0	0.54	0.27	0
125	0.36	0.44	0.51	0.17	0.5	0.0	0.6	0.19	0
126	0.45	0.21	0.49	0.24	0.5	0.0	0.46	0.31	0
127	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
128	0.64	0.76	0.51	0.18	0.5	0.0	0.46	0.22	0
129	0.75	0.66	0.64	0.39	0.5	0.0	0.46	0.32	0
130	0.39	0.28	0.54	0.14	0.5	0.0	0.59	0.22	0
131	0.49	0.27	0.57	0.18	0.5	0.83	0.54	0.22	0
132	0.58	0.53	0.38	0.18	0.5	0.0	0.52	0.22	1
133	0.35	0.56	0.36	0.3	0.5	0.0	0.53	0.25	1
134	0.49	0.31	0.34	0.13	0.5	0.0	0.52	0.22	1
135	0.43	0.45	0.37	0.12	0.5	0.0	0.48	0.22	1
136	0.45	0.57	0.3	0.17	0.5	0.0	0.51	0.22	1
137	0.35	0.53	0.35	0.33	0.5	0.0	0.5	0.32	1
138	0.48	0.43	0.45	0.17	0.5	0.0	0.48	0.37	1
139	0.46	0.4	0.38	0.18	0.5	0.0	0.49	0.22	1
140	0.47	0.6	0.35	0.21	0.5	0.0	0.52	0.22	1
141	0.37	0.51	0.39	0.18	0.5	0.0	0.51	0.27	1
142	0.36	0.33	0.38	0.15	0.5	0.0	0.55	0.36	1
143	0.39	0.46	0.33	0.18	0.5	0.0	0.53	0.22	1
144	0.54	0.44	0.35	0.19	0.5	0.0	0.51	0.27	1
145	0.52	0.55	0.39	0.09	1.0	0.0	0.55	0.25	1
146	0.38	0.42	0.31	0.35	0.5	0.0	0.52	0.22	1
147	0.41	0.42	0.23	0.16	0.5	0.0	0.4	0.22	1
148	0.58	0.61	0.47	0.13	0.5	0.0	0.48	0.22	0
149	0.43	0.67	0.48	0.27	0.5	0.0	0.53	0.22	0
150	0.43	0.39	0.54	0.21	0.5	0.0	0.53	0.27	0
151	0.6	0.4	0.52	0.46	0.5	0.0	0.53	0.22	0
152	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
153	0.63	0.67	0.57	0.24	0.5	0.0	0.49	0.22	0
154	0.8	0.88	0.36	0.39	0.5	0.0	0.56	0.33	0
155	0.74	0.67	0.47	0.34	0.5	0.0	0.42	0.22	0
156	0.72	0.61	0.45	0.3	0.5	0.0	0.54	0.25	0
157	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
158	0.86	0.74	0.51	0.4	0.5	0.0	0.55	0.22	0
159	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	0
160	0.37	0.36	0.56	0.18	0.5	0.0	0.48	0.26	0
161	0.45	0.58	0.48	0.67	0.5	0.0	0.52	0.22	0
162	0.41	0.46	0.59	0.19	0.5	0.0	0.58	0.27	0
163	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
164	0.81	0.85	0.47	0.37	0.5	0.0	0.56	0.22	0
165	0.49	0.42	0.56	0.55	0.5	0.0	0.42	0.25	0
166	0.63	0.53	0.54	0.4	0.5	0.0	0.5	0.22	0
167	0.5	0.58	0.46	0.46	0.5	0.0	0.46	0.22	0
168	0.67	0.62	0.4	0.43	0.5	0.83	0.5	0.22	0
169	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
170	0.33	0.43	0.64	0.16	0.5	0.0	0.52	0.52	0
171	0.61	0.72	0.39	0.33	0.5	0.0	0.58	0.22	0
172	0.42	0.35	0.54	0.18	0.5	0.0	0.56	0.22	0
173	0.55	0.53	0.55	0.46	0.5	0.0	0.52	0.22	0
174	0.67	0.62	0.54	0.43	0.5	0.0	0.53	0.22	0
175	0.35	0.58	0.54	0.16	0.5	0.0	0.51	0.22	0
176	0.48	0.54	0.5	0.17	0.5	0.0	0.53	0.22	0
177	0.42	0.43	0.56	0.1	0.5	0.0	0.49	0.22	0
178	0.49	0.47	0.53	0.16	0.5	0.0	0.48	0.27	0
179	0.71	0.59	0.48	0.43	0.5	0.0	0.59	0.22	0
180	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
181	0.42	0.51	0.5	0.12	0.5	0.0	0.52	0.46	0
182	0.48	0.64	0.61	0.23	0.5	0.0	0.6	0.22	0
183	0.32	0.57	0.5	0.15	0.5	0.0	0.53	0.22	0
184	0.59	0.5	0.52	0.28	0.5	0.0	0.55	0.25	0
185	0.61	0.72	0.31	0.33	0.5	0.0	0.56	0.22	0
186	0.52	0.56	0.54	0.53	0.5	0.0	0.45	0.22	0
187	0.58	0.58	0.58	0.49	0.5	0.0	0.49	0.26	0
188	0.46	0.43	0.38	0.33	0.5	0.0	0.48	0.28	0
189	0.42	0.31	0.62	0.12	0.5	0.0	0.4	0.22	0
190	0.49	0.46	0.45	0.45	0.5	0.0	0.52	0.22	0
191	0.35	0.66	0.49	0.21	0.5	0.0	0.54	0.25	0
192	0.52	0.4	0.6	0.12	0.5	0.0	0.55	0.22	0
193	0.77	0.79	0.58	0.23	0.5	0.0	0.48	0.22	0
194	0.78	0.74	0.58	0.25	1.0	0.0	0.53	0.22	0
195	0.57	0.41	0.59	0.24	0.5	0.0	0.4	0.22	0
196	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
197	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
198	0.4	0.56	0.48	0.14	0.5	0.0	0.47	0.22	0
199	0.45	0.27	0.57	0.36	0.5	0.0	0.52	0.18	0
200	0.36	0.68	0.38	0.08	0.5	0.0	0.53	0.25	0
201	0.27	0.36	0.6	0.33	0.5	0.0	0.37	0.31	0
202	0.23	0.2	0.53	0.2	0.5	0.0	0.44	0.22	0
203	0.36	0.24	0.49	0.16	0.5	0.0	0.51	0.22	0
204	0.38	0.48	0.59	0.22	0.5	0.0	0.46	0.22	0
205	0.41	0.24	0.54	0.26	0.5	0.0	0.41	0.22	0
206	0.5	0.51	0.52	0.09	0.5	0.0	0.48	0.25	0
207	0.46	0.43	0.49	0.79	0.5	0.0	0.49	0.63	0
208	0.61	0.3	0.59	0.12	0.5	0.0	0.49	0.27	0
209	0.45	0.56	0.54	0.32	0.5	0.0	0.57	0.22	0
210	0.71	0.56	0.39	0.27	0.5	0.0	0.52	0.22	0
211	0.32	0.47	0.55	0.12	0.5	0.0	0.52	0.22	0
212	0.77	0.8	0.51	0.4	1.0	0.0	0.54	0.22	0
213	0.81	0.82	0.41	0.36	0.5	0.0	0.39	0.22	0
214	0.69	0.6	0.51	0.13	0.5	0.83	0.52	0.22	0
215	0.74	0.72	0.47	0.25	0.5	0.0	0.57	0.22	0
216	0.51	0.58	0.54	0.29	0.5	0.0	0.53	0.22	0
217	0.5	0.5	0.48	0.17	0.5	0.0	0.47	0.26	0
218	0.45	0.42	0.52	0.2	0.5	0.0	0.5	0.25	0
219	0.42	0.39	0.47	0.13	0.5	0.0	0.5	0.27	0
220	0.27	0.51	0.47	0.35	0.5	0.0	0.49	0.28	0
221	0.49	0.42	0.54	0.17	0.5	0.0	0.5	0.36	0
222	0.34	0.66	0.51	0.16	0.5	0.0	0.47	0.33	0
223	0.74	0.53	0.5	0.08	0.5	0.0	0.55	0.31	0
224	0.69	0.48	0.38	0.15	0.5	0.0	0.55	0.22	0
225	0.44	0.51	0.48	0.38	0.5	0.0	0.52	0.22	0
226	0.58	0.45	0.48	0.24	0.5	0.0	0.52	0.37	0
227	0.38	0.49	0.61	0.13	0.5	0.0	0.54	0.22	0
228	0.47	0.49	0.63	0.17	0.5	0.0	0.31	0.26	0
229	0.21	0.38	0.49	0.16	0.5	0.0	0.51	0.45	0
230	0.57	0.59	0.5	0.58	0.5	0.0	0.53	0.22	0
231	0.46	0.45	0.56	0.16	0.5	0.0	0.56	0.22	0
232	0.56	0.44	0.56	0.19	0.5	0.0	0.54	0.22	0
233	0.61	0.54	0.49	0.16	0.5	0.0	0.54	0.42	0
234	0.66	0.62	0.52	0.17	0.5	0.0	0.49	0.22	0
235	0.44	0.41	0.58	0.2	0.5	0.0	0.57	0.25	0
236	0.67	0.51	0.53	0.28	0.5	0.0	0.51	0.22	0
237	0.35	0.49	0.47	0.22	0.5	0.0	0.5	0.28	0
238	0.42	0.32	0.61	0.13	0.5	0.0	0.14	0.27	0
239	0.5	0.45	0.49	0.3	0.5	0.0	0.47	0.4	0
240	0.7	0.73	0.37	0.37	0.5	0.0	0.48	0.31	0
241	0.81	0.76	0.32	0.37	0.5	0.0	0.51	0.22	0
242	0.85	0.56	0.33	0.38	1.0	0.0	0.55	0.25	0
243	0.59	0.53	0.47	0.26	0.5	0.0	0.53	0.31	0
244	0.7	0.73	0.38	0.36	0.5	0.0	0.54	0.22	0
245	0.84	0.87	0.45	0.54	0.5	0.0	0.28	0.22	0
246	0.43	0.45	0.54	0.14	0.5	0.0	0.5	0.31	0
247	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	0
248	0.36	0.44	0.57	0.18	0.5	0.0	0.42	0.22	0
249	0.43	0.38	0.51	0.24	0.5	0.0	0.46	0.33	0
250	0.68	0.5	0.55	0.65	0.5	0.0	0.46	0.31	0
251	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
252	0.44	0.53	0.43	0.17	0.5	0.0	0.54	0.75	0
253	0.62	0.64	0.56	0.2	0.5	0.0	0.48	0.33	0
254	0.46	0.32	0.58	0.17	0.5	0.0	0.61	0.25	0
255	0.5	0.34	0.62	0.19	0.5	0.0	0.57	0.22	0
256	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
257	0.5	0.62	0.54	0.66	0.5	0.0	0.49	0.22	0
258	0.7	0.53	0.42	0.22	0.5	0.0	0.51	0.28	0
259	0.43	0.83	0.55	0.2	0.5	0.0	0.47	0.4	0
260	0.79	0.74	0.49	0.33	0.5	0.0	0.48	0.22	0
261	0.5	0.49	0.59	0.47	0.5	0.0	0.49	0.36	0
262	0.43	0.39	0.59	0.13	0.5	0.0	0.41	0.43	0
263	0.41	0.54	0.58	0.2	0.5	0.0	0.52	0.22	0
264	0.45	0.38	0.64	0.14	0.5	0.0	0.54	0.22	0
265	0.58	0.52	0.61	0.33	0.5	0.0	0.38	0.11	0
266	0.64	0.64	0.56	0.21	0.5	0.0	0.5	0.22	0
267	0.38	0.54	0.54	0.41	0.5	0.0	0.51	0.22	0
268	0.51	0.48	0.51	0.43	0.5	0.0	0.49	0.22	0
269	0.53	0.4	0.57	0.12	0.5	0.0	0.53	0.32	0
270	0.63	0.6	0.5	0.27	0.5	0.0	0.55	0.22	0
271	0.6	0.51	0.52	0.45	0.5	0.0	0.5	0.27	0
272	0.53	0.61	0.51	0.49	0.5	0.0	0.54	0.27	0
273	0.36	0.44	0.51	0.17	0.5	0.0	0.6	0.19	0
274	0.45	0.21	0.49	0.24	0.5	0.0	0.46	0.31	0
275	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
276	0.64	0.76	0.51	0.18	0.5	0.0	0.46	0.22	0
277	0.75	0.66	0.64	0.39	0.5	0.0	0.46	0.32	0
278	0.39	0.28	0.54	0.14	0.5	0.0	0.59	0.22	0
279	0.49	0.27	0.57	0.18	0.5	0.83	0.54	0.22	0
280	0.58	0.53	0.38	0.18	0.5	0.0	0.52	0.22	1
281	0.35	0.56	0.36	0.3	0.5	0.0	0.53	0.25	1
282	0.49	0.31	0.34	0.13	0.5	0.0	0.52	0.22	1
283	0.43	0.45	0.37	0.12	0.5	0.0	0.48	0.22	1
284	0.45	0.57	0.3	0.17	0.5	0.0	0.51	0.22	1
285	0.35	0.53	0.35	0.33	0.5	0.0	0.5	0.32	1
286	0.48	0.43	0.45	0.17	0.5	0.0	0.48	0.37	1
287	0.46	0.4	0.38	0.18	0.5	0.0	0.49	0.22	1
288	0.47	0.6	0.35	0.21	0.5	0.0	0.52	0.22	1
289	0.37	0.51	0.39	0.18	0.5	0.0	0.51	0.27	1
290	0.36	0.33	0.38	0.15	0.5	0.0	0.55	0.36	1
291	0.39	0.46	0.33	0.18	0.5	0.0	0.53	0.22	1
292	0.54	0.44	0.35	0.19	0.5	0.0	0.51	0.27	1
293	0.52	0.55	0.39	0.09	1.0	0.0	0.55	0.25	1
294	0.38	0.42	0.31	0.35	0.5	0.0	0.52	0.22	1
295	0.41	0.42	0.23	0.16	0.5	0.0	0.4	0.22	1
296	0.58	0.61	0.47	0.13	0.5	0.0	0.48	0.22	0
297	0.43	0.67	0.48	0.27	0.5	0.0	0.53	0.22	0
298	0.43	0.39	0.54	0.21	0.5	0.0	0.53	0.27	0
299	0.6	0.4	0.52	0.46	0.5	0.0	0.53	0.22	0
300	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
301	0.63	0.67	0.57	0.24	0.5	0.0	0.49	0.22	0
302	0.8	0.88	0.36	0.39	0.5	0.0	0.56	0.33	0
303	0.74	0.67	0.47	0.34	0.5	0.0	0.42	0.22	0
304	0.72	0.61	0.45	0.3	0.5	0.0	0.54	0.25	0
305	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
306	0.86	0.74	0.51	0.4	0.5	0.0	0.55	0.22	0
307	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	0
308	0.37	0.36	0.56	0.18	0.5	0.0	0.48	0.26	0
309	0.45	0.58	0.48	0.67	0.5	0.0	0.52	0.22	0
310	0.41	0.46	0.59	0.19	0.5	0.0	0.58	0.27	0
311	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
312	0.81	0.85	0.47	0.37	0.5	0.0	0.56	0.22	0
313	0.49	0.42	0.56	0.55	0.5	0.0	0.42	0.25	0
314	0.63	0.53	0.54	0.4	0.5	0.0	0.5	0.22	0
315	0.5	0.58	0.46	0.46	0.5	0.0	0.46	0.22	0
316	0.67	0.62	0.4	0.43	0.5	0.83	0.5	0.22	0
317	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
318	0.33	0.43	0.64	0.16	0.5	0.0	0.52	0.52	0
319	0.61	0.72	0.39	0.33	0.5	0.0	0.58	0.22	0
320	0.42	0.35	0.54	0.18	0.5	0.0	0.56	0.22	0
321	0.55	0.53	0.55	0.46	0.5	0.0	0.52	0.22	0
322	0.67	0.62	0.54	0.43	0.5	0.0	0.53	0.22	0
323	0.35	0.58	0.54	0.16	0.5	0.0	0.51	0.22	0
324	0.48	0.54	0.5	0.17	0.5	0.0	0.53	0.22	0
325	0.42	0.43	0.56	0.1	0.5	0.0	0.49	0.22	0
326	0.49	0.47	0.53	0.16	0.5	0.0	0.48	0.27	0
327	0.71	0.59	0.48	0.43	0.5	0.0	0.59	0.22	0
328	0.4	0.42	0.71	0.21	0.5	0.0	0.54	0.32	0
329	0.42	0.51	0.5	0.12	0.5	0.0	0.52	0.46	0
330	0.48	0.64	0.61	0.23	0.5	0.0	0.6	0.22	0
331	0.32	0.57	0.5	0.15	0.5	0.0	0.53	0.22	0
332	0.59	0.5	0.52	0.28	0.5	0.0	0.55	0.25	0
333	0.61	0.72	0.31	0.33	0.5	0.0	0.56	0.22	0
334	0.52	0.56	0.54	0.53	0.5	0.0	0.45	0.22	0
335	0.58	0.58	0.58	0.49	0.5	0.0	0.49	0.26	0
336	0.46	0.43	0.38	0.33	0.5	0.0	0.48	0.28	0
337	0.42	0.31	0.62	0.12	0.5	0.0	0.4	0.22	0
338	0.49	0.46	0.45	0.45	0.5	0.0	0.52	0.22	0
339	0.35	0.66	0.49	0.21	0.5	0.0	0.54	0.25	0
340	0.52	0.4	0.6	0.12	0.5	0.0	0.55	0.22	0
341	0.77	0.79	0.58	0.23	0.5	0.0	0.48	0.22	0
342	0.78	0.74	0.58	0.25	1.0	0.0	0.53	0.22	0
343	0.57	0.41	0.59	0.24	0.5	0.0	0.4	0.22	0
344	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
345	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
346	0.4	0.56	0.48	0.14	0.5	0.0	0.47	0.22	0
347	0.45	0.27	0.57	0.36	0.5	0.0	0.52	0.18	0
348	0.36	0.68	0.38	0.08	0.5	0.0	0.53	0.25	0
349	0.27	0.36	0.6	0.33	0.5	0.0	0.37	0.31	0
350	0.23	0.2	0.53	0.2	0.5	0.0	0.44	0.22	0
351	0.36	0.24	0.49	0.16	0.5	0.0	0.51	0.22	0
352	0.38	0.48	0.59	0.22	0.5	0.0	0.46	0.22	0
353	0.41	0.24	0.54	0.26	0.5	0.0	0.41	0.22	0
354	0.5	0.51	0.52	0.09	0.5	0.0	0.48	0.25	0
355	0.46	0.43	0.49	0.79	0.5	0.0	0.49	0.63	0
356	0.61	0.3	0.59	0.12	0.5	0.0	0.49	0.27	0
357	0.45	0.56	0.54	0.32	0.5	0.0	0.57	0.22	0
358	0.71	0.56	0.39	0.27	0.5	0.0	0.52	0.22	0
359	0.32	0.47	0.55	0.12	0.5	0.0	0.52	0.22	0
360	0.77	0.8	0.51	0.4	1.0	0.0	0.54	0.22	0
361	0.81	0.82	0.41	0.36	0.5	0.0	0.39	0.22	0
362	0.69	0.6	0.51	0.13	0.5	0.83	0.52	0.22	0
363	0.74	0.72	0.47	0.25	0.5	0.0	0.57	0.22	0
364	0.51	0.58	0.54	0.29	0.5	0.0	0.53	0.22	0
365	0.5	0.5	0.48	0.17	0.5	0.0	0.47	0.26	0
366	0.45	0.42	0.52	0.2	0.5	0.0	0.5	0.25	0
367	0.42	0.39	0.47	0.13	0.5	0.0	0.5	0.27	0
368	0.27	0.51	0.47	0.35	0.5	0.0	0.49	0.28	0
369	0.49	0.42	0.54	0.17	0.5	0.0	0.5	0.36	0
370	0.34	0.66	0.51	0.16	0.5	0.0	0.47	0.33	0
371	0.74	0.53	0.5	0.08	0.5	0.0	0.55	0.31	0
372	0.69	0.48	0.38	0.15	0.5	0.0	0.55	0.22	0
373	0.44	0.51	0.48	0.38	0.5	0.0	0.52	0.22	0
374	0.58	0.45	0.48	0.24	0.5	0.0	0.52	0.37	0
375	0.38	0.49	0.61	0.13	0.5	0.0	0.54	0.22	0
376	0.47	0.49	0.63	0.17	0.5	0.0	0.31	0.26	0
377	0.21	0.38	0.49	0.16	0.5	0.0	0.51	0.45	0
378	0.57	0.59	0.5	0.58	0.5	0.0	0.53	0.22	0
379	0.46	0.45	0.56	0.16	0.5	0.0	0.56	0.22	0
380	0.56	0.44	0.56	0.19	0.5	0.0	0.54	0.22	0
381	0.61	0.54	0.49	0.16	0.5	0.0	0.54	0.42	0
382	0.66	0.62	0.52	0.17	0.5	0.0	0.49	0.22	0
383	0.44	0.41	0.58	0.2	0.5	0.0	0.57	0.25	0
384	0.67	0.51	0.53	0.28	0.5	0.0	0.51	0.22	0
385	0.35	0.49	0.47	0.22	0.5	0.0	0.5	0.28	0
