	Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
37	0.74	0.71	0.52	0.3	0.5	0.0	0.27	0.22	0
38	0.77	0.73	0.51	0.27	0.5	0.0	0.34	0.22	0
39	0.78	0.69	0.44	0.26	0.5	0.0	0.54	0.22	0
40	0.4	0.39	0.33	0.17	0.5	0.0	0.51	0.31	0
41	0.55	0.51	0.54	0.2	0.5	0.0	0.56	0.22	0
42	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	0
43	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	0
44	0.38	0.48	0.51	0.13	0.5	0.0	0.5	0.32	0
45	0.49	0.48	0.52	0.2	0.5	0.0	0.55	0.22	0
46	0.36	0.39	0.54	0.16	0.5	0.0	0.5	0.28	0
47	0.54	0.53	0.48	0.14	0.5	0.0	0.49	0.33	0
48	0.37	0.48	0.5	0.26	0.5	0.0	0.52	0.39	0
49	0.25	0.39	0.5	0.23	0.5	0.0	0.5	0.28	0
50	0.56	0.5	0.56	0.26	0.5	0.0	0.53	0.27	0
51	0.41	0.53	0.41	0.15	0.5	0.0	0.54	0.25	0
52	0.5	0.45	0.53	0.21	0.5	0.0	0.28	0.22	0
53	0.42	0.65	0.58	0.34	0.5	0.0	0.5	0.22	0
54	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
55	0.42	0.28	0.51	0.23	0.5	0.0	0.53	0.27	0
56	0.51	0.48	0.46	0.29	0.5	0.0	0.54	0.22	0
57	0.63	0.55	0.53	0.51	0.5	0.0	0.55	0.22	0
58	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
59	0.53	0.59	0.48	0.14	0.5	0.0	0.51	0.22	0
60	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
61	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
62	0.53	0.43	0.57	0.24	0.5	0.0	0.39	0.28	0
63	0.33	0.35	0.56	0.19	0.5	0.0	0.5	0.22	0
64	0.45	0.48	0.56	0.56	0.5	0.0	0.47	0.22	0
65	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
66	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
67	0.56	0.59	0.54	0.18	0.5	0.0	0.48	0.46	0
68	0.33	0.39	0.52	0.09	0.5	0.0	0.47	0.28	0
69	0.48	0.41	0.54	0.39	0.5	0.0	0.51	0.22	0
70	0.3	0.3	0.46	0.32	0.5	0.0	0.45	0.22	0
71	0.38	0.26	0.6	0.1	0.5	0.0	0.48	0.44	0
72	0.62	0.41	0.52	0.17	0.5	0.0	0.48	0.22	0
73	0.52	0.37	0.48	0.13	0.5	0.0	0.55	0.22	0
74	0.32	0.48	0.49	0.17	0.5	0.0	0.47	0.22	0
75	0.34	0.35	0.58	0.2	0.5	0.0	0.46	0.32	0
76	0.33	0.21	0.53	0.15	1.0	0.0	0.52	0.5	0
77	0.49	0.45	0.57	0.24	0.5	0.0	0.47	0.38	0
78	0.4	0.28	0.48	0.06	0.5	0.0	0.49	0.42	0
79	0.51	0.39	0.56	0.25	0.5	0.0	0.51	0.33	0
80	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
81	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
82	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
83	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
84	0.51	0.46	0.4	0.65	0.5	0.0	0.49	0.22	0
85	0.37	0.44	0.51	0.56	0.5	0.0	0.5	0.38	0
86	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	0
87	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
88	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
89	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
90	0.35	0.47	0.53	0.19	0.5	0.0	0.48	0.22	0
91	0.6	0.59	0.47	0.47	0.5	0.0	0.53	0.22	0
92	0.45	0.53	0.51	0.42	0.5	0.0	0.52	0.22	0
93	0.29	0.4	0.41	0.48	0.5	0.0	0.53	0.3	0
94	0.46	0.43	0.5	0.24	0.5	0.0	0.48	0.31	0
95	0.43	0.46	0.5	0.21	0.5	0.0	0.49	0.34	0
96	0.49	0.45	0.54	0.4	0.5	0.0	0.55	0.22	0
97	0.64	0.53	0.59	0.14	0.5	0.0	0.53	0.22	0
98	0.57	0.6	0.54	0.17	0.5	0.0	0.52	0.22	0
99	0.38	0.31	0.59	0.19	0.5	0.0	0.46	0.22	0
100	0.24	0.41	0.47	0.16	0.5	0.0	0.51	0.38	0
101	0.33	0.28	0.5	0.4	0.5	0.0	0.46	0.61	0
102	0.39	0.44	0.54	0.24	0.5	0.0	0.51	0.49	0
103	0.43	0.48	0.53	0.18	0.5	0.0	0.46	0.22	0
104	0.47	0.43	0.48	0.16	0.5	0.0	0.46	0.27	0
105	0.52	0.5	0.51	0.2	0.5	0.0	0.51	0.22	0
106	0.33	0.28	0.52	0.15	0.5	0.0	0.51	0.86	0
107	0.36	0.48	0.5	0.13	0.5	0.0	0.49	0.6	0
108	0.45	0.54	0.49	0.29	0.5	0.0	0.49	0.25	0
109	0.55	0.59	0.53	0.15	0.5	0.0	0.49	0.22	0
110	0.43	0.41	0.51	0.34	0.5	0.0	0.49	0.28	0
111	0.64	0.5	0.53	0.1	0.5	0.0	0.51	0.22	0
112	0.41	0.52	0.56	0.26	0.5	0.0	0.48	0.32	0
113	0.48	0.47	0.59	0.41	0.5	0.0	0.56	0.27	0
114	0.49	0.49	0.51	0.29	0.5	0.0	0.52	0.71	0
115	0.41	0.52	0.51	0.22	0.5	0.0	0.52	0.44	0
116	0.51	0.61	0.5	0.23	0.5	0.0	0.52	0.61	0
117	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
118	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
119	0.61	0.46	0.54	0.11	0.5	0.0	0.47	0.22	0
120	0.66	0.55	0.54	0.18	0.5	0.0	0.43	0.22	0
121	0.53	0.46	0.54	0.37	0.5	0.0	0.51	0.3	0
122	0.41	0.41	0.43	0.61	0.5	0.0	0.53	0.22	0
123	0.58	0.31	0.6	0.12	0.5	0.0	0.47	0.33	0
124	0.44	0.33	0.55	0.16	0.5	0.0	0.49	0.22	0
125	0.57	0.55	0.52	0.16	0.5	0.0	0.49	0.39	0
126	0.32	0.49	0.53	0.28	0.5	0.0	0.5	0.5	0
127	0.35	0.42	0.56	0.28	0.5	0.0	0.47	0.22	0
128	0.47	0.47	0.54	0.19	0.5	0.0	0.51	0.33	0
129	0.34	0.58	0.5	0.26	0.5	0.0	0.51	0.22	0
130	0.55	0.45	0.58	0.25	0.5	0.0	0.49	0.22	0
131	0.4	0.66	0.34	0.21	0.5	0.0	0.52	0.26	0
132	0.31	0.3	0.34	0.19	0.5	0.0	0.55	0.3	1
133	0.47	0.61	0.5	0.23	0.5	0.0	0.49	0.22	1
134	0.49	0.6	0.3	0.34	0.5	0.0	0.5	0.43	1
135	0.27	0.56	0.3	0.14	0.5	0.0	0.52	0.39	1
136	0.44	0.43	0.34	0.21	0.5	0.0	0.55	0.4	1
137	0.39	0.49	0.3	0.19	0.5	0.0	0.52	0.31	1
138	0.27	0.49	0.36	0.26	0.5	0.0	0.49	0.26	1
139	0.66	0.55	0.34	0.2	0.5	0.0	0.62	0.22	1
140	0.58	0.53	0.33	0.26	0.5	0.0	0.51	0.22	1
141	0.45	0.66	0.39	0.11	0.5	0.0	0.54	0.22	1
142	0.57	0.5	0.4	0.08	0.5	0.0	0.47	0.22	1
143	0.51	0.51	0.32	0.27	0.5	0.0	0.54	0.22	1
144	0.55	0.72	0.35	0.26	0.5	0.0	0.49	0.22	1
145	0.65	0.66	0.37	0.12	0.5	0.0	0.52	0.27	1
146	0.42	0.28	0.33	0.23	0.5	0.0	0.39	0.26	1
147	0.46	0.48	0.38	0.22	0.5	0.0	0.39	0.45	1
148	0.7	0.84	0.49	0.28	1.0	0.0	0.58	0.22	0
149	0.61	0.46	0.44	0.47	0.5	0.0	0.5	0.37	0
150	0.37	0.42	0.6	0.13	0.5	0.0	0.51	0.22	0
151	0.45	0.58	0.59	0.44	0.5	0.0	0.56	0.22	0
152	0.74	0.89	0.32	0.24	0.5	0.0	0.54	0.32	0
153	0.28	0.46	0.26	0.18	0.5	0.0	0.39	0.22	0
154	0.51	0.46	0.49	0.21	0.5	0.0	0.55	0.22	0
155	0.8	0.82	0.57	0.26	0.5	0.0	0.57	0.27	0
156	0.46	0.49	0.45	0.28	0.5	0.0	0.55	0.22	0
157	0.4	0.36	0.55	0.15	0.5	0.0	0.53	0.22	0
158	0.67	0.46	0.58	0.3	0.5	0.0	0.57	0.27	0
159	0.5	0.32	0.49	0.49	0.5	0.0	0.48	0.32	0
160	0.45	0.53	0.47	0.43	0.5	0.0	0.5	0.27	0
161	0.75	0.6	0.43	0.35	0.5	0.0	0.45	0.27	0
162	0.56	0.68	0.52	0.39	0.5	0.0	0.36	0.22	0
163	0.59	0.45	0.58	0.21	0.5	0.0	0.49	0.22	0
164	0.48	0.52	0.49	0.35	0.5	0.5	0.51	0.22	0
165	0.59	0.58	0.47	0.61	0.5	0.0	0.44	0.3	0
166	0.5	0.57	0.62	0.25	0.5	0.0	0.51	0.22	0
167	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
168	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
169	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
170	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
171	0.41	0.48	0.54	0.24	0.5	0.0	0.37	0.51	0
172	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
173	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
174	0.48	0.46	0.58	0.26	0.5	0.0	0.44	0.22	0
175	0.74	0.72	0.5	0.28	0.5	0.0	0.5	0.27	0
176	0.38	0.62	0.52	0.14	0.5	0.0	0.53	0.22	0
177	0.77	0.72	0.48	0.26	0.5	0.0	0.51	0.22	0
178	0.44	0.42	0.57	0.22	0.5	0.0	0.5	0.25	0
179	0.74	0.74	0.51	0.27	0.5	0.0	0.5	0.22	0
180	0.4	0.37	0.54	0.13	0.5	0.0	0.48	0.22	0
181	0.5	0.42	0.57	0.49	0.5	0.0	0.48	0.27	0
182	0.59	0.61	0.51	0.62	0.5	0.0	0.51	0.38	0
183	0.45	0.4	0.43	0.22	0.5	0.0	0.51	0.48	0
184	0.77	0.78	0.51	0.28	0.5	0.0	0.33	0.22	0
185	0.74	0.71	0.52	0.3	0.5	0.0	0.27	0.22	0
186	0.77	0.73	0.51	0.27	0.5	0.0	0.34	0.22	0
187	0.78	0.69	0.44	0.26	0.5	0.0	0.54	0.22	0
188	0.4	0.39	0.33	0.17	0.5	0.0	0.51	0.31	0
189	0.55	0.51	0.54	0.2	0.5	0.0	0.56	0.22	0
190	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	0
191	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	0
192	0.38	0.48	0.51	0.13	0.5	0.0	0.5	0.32	0
193	0.49	0.48	0.52	0.2	0.5	0.0	0.55	0.22	0
194	0.36	0.39	0.54	0.16	0.5	0.0	0.5	0.28	0
195	0.54	0.53	0.48	0.14	0.5	0.0	0.49	0.33	0
196	0.37	0.48	0.5	0.26	0.5	0.0	0.52	0.39	0
197	0.25	0.39	0.5	0.23	0.5	0.0	0.5	0.28	0
198	0.56	0.5	0.56	0.26	0.5	0.0	0.53	0.27	0
199	0.41	0.53	0.41	0.15	0.5	0.0	0.54	0.25	0
200	0.5	0.45	0.53	0.21	0.5	0.0	0.28	0.22	0
201	0.42	0.65	0.58	0.34	0.5	0.0	0.5	0.22	0
202	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
203	0.42	0.28	0.51	0.23	0.5	0.0	0.53	0.27	0
204	0.51	0.48	0.46	0.29	0.5	0.0	0.54	0.22	0
205	0.63	0.55	0.53	0.51	0.5	0.0	0.55	0.22	0
206	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
207	0.53	0.59	0.48	0.14	0.5	0.0	0.51	0.22	0
208	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
209	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
210	0.53	0.43	0.57	0.24	0.5	0.0	0.39	0.28	0
211	0.33	0.35	0.56	0.19	0.5	0.0	0.5	0.22	0
212	0.45	0.48	0.56	0.56	0.5	0.0	0.47	0.22	0
213	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
214	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
215	0.56	0.59	0.54	0.18	0.5	0.0	0.48	0.46	0
216	0.33	0.39	0.52	0.09	0.5	0.0	0.47	0.28	0
217	0.48	0.41	0.54	0.39	0.5	0.0	0.51	0.22	0
218	0.3	0.3	0.46	0.32	0.5	0.0	0.45	0.22	0
219	0.38	0.26	0.6	0.1	0.5	0.0	0.48	0.44	0
220	0.62	0.41	0.52	0.17	0.5	0.0	0.48	0.22	0
221	0.52	0.37	0.48	0.13	0.5	0.0	0.55	0.22	0
222	0.32	0.48	0.49	0.17	0.5	0.0	0.47	0.22	0
223	0.34	0.35	0.58	0.2	0.5	0.0	0.46	0.32	0
224	0.33	0.21	0.53	0.15	1.0	0.0	0.52	0.5	0
225	0.49	0.45	0.57	0.24	0.5	0.0	0.47	0.38	0
226	0.4	0.28	0.48	0.06	0.5	0.0	0.49	0.42	0
227	0.51	0.39	0.56	0.25	0.5	0.0	0.51	0.33	0
228	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
229	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
230	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
231	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
232	0.51	0.46	0.4	0.65	0.5	0.0	0.49	0.22	0
233	0.37	0.44	0.51	0.56	0.5	0.0	0.5	0.38	0
234	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	0
235	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
236	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
237	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
238	0.35	0.47	0.53	0.19	0.5	0.0	0.48	0.22	0
239	0.6	0.59	0.47	0.47	0.5	0.0	0.53	0.22	0
240	0.45	0.53	0.51	0.42	0.5	0.0	0.52	0.22	0
241	0.29	0.4	0.41	0.48	0.5	0.0	0.53	0.3	0
242	0.46	0.43	0.5	0.24	0.5	0.0	0.48	0.31	0
243	0.43	0.46	0.5	0.21	0.5	0.0	0.49	0.34	0
244	0.49	0.45	0.54	0.4	0.5	0.0	0.55	0.22	0
245	0.64	0.53	0.59	0.14	0.5	0.0	0.53	0.22	0
246	0.57	0.6	0.54	0.17	0.5	0.0	0.52	0.22	0
247	0.38	0.31	0.59	0.19	0.5	0.0	0.46	0.22	0
248	0.24	0.41	0.47	0.16	0.5	0.0	0.51	0.38	0
249	0.33	0.28	0.5	0.4	0.5	0.0	0.46	0.61	0
250	0.39	0.44	0.54	0.24	0.5	0.0	0.51	0.49	0
251	0.43	0.48	0.53	0.18	0.5	0.0	0.46	0.22	0
252	0.47	0.43	0.48	0.16	0.5	0.0	0.46	0.27	0
253	0.52	0.5	0.51	0.2	0.5	0.0	0.51	0.22	0
254	0.33	0.28	0.52	0.15	0.5	0.0	0.51	0.86	0
255	0.36	0.48	0.5	0.13	0.5	0.0	0.49	0.6	0
256	0.45	0.54	0.49	0.29	0.5	0.0	0.49	0.25	0
257	0.55	0.59	0.53	0.15	0.5	0.0	0.49	0.22	0
258	0.43	0.41	0.51	0.34	0.5	0.0	0.49	0.28	0
259	0.64	0.5	0.53	0.1	0.5	0.0	0.51	0.22	0
260	0.41	0.52	0.56	0.26	0.5	0.0	0.48	0.32	0
261	0.48	0.47	0.59	0.41	0.5	0.0	0.56	0.27	0
262	0.49	0.49	0.51	0.29	0.5	0.0	0.52	0.71	0
263	0.41	0.52	0.51	0.22	0.5	0.0	0.52	0.44	0
264	0.51	0.61	0.5	0.23	0.5	0.0	0.52	0.61	0
265	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
266	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
267	0.61	0.46	0.54	0.11	0.5	0.0	0.47	0.22	0
268	0.66	0.55	0.54	0.18	0.5	0.0	0.43	0.22	0
269	0.53	0.46	0.54	0.37	0.5	0.0	0.51	0.3	0
270	0.41	0.41	0.43	0.61	0.5	0.0	0.53	0.22	0
271	0.58	0.31	0.6	0.12	0.5	0.0	0.47	0.33	0
272	0.44	0.33	0.55	0.16	0.5	0.0	0.49	0.22	0
273	0.57	0.55	0.52	0.16	0.5	0.0	0.49	0.39	0
274	0.32	0.49	0.53	0.28	0.5	0.0	0.5	0.5	0
275	0.35	0.42	0.56	0.28	0.5	0.0	0.47	0.22	0
276	0.47	0.47	0.54	0.19	0.5	0.0	0.51	0.33	0
277	0.34	0.58	0.5	0.26	0.5	0.0	0.51	0.22	0
278	0.55	0.45	0.58	0.25	0.5	0.0	0.49	0.22	0
279	0.4	0.66	0.34	0.21	0.5	0.0	0.52	0.26	0
280	0.31	0.3	0.34	0.19	0.5	0.0	0.55	0.3	1
281	0.47	0.61	0.5	0.23	0.5	0.0	0.49	0.22	1
282	0.49	0.6	0.3	0.34	0.5	0.0	0.5	0.43	1
283	0.27	0.56	0.3	0.14	0.5	0.0	0.52	0.39	1
284	0.44	0.43	0.34	0.21	0.5	0.0	0.55	0.4	1
285	0.39	0.49	0.3	0.19	0.5	0.0	0.52	0.31	1
286	0.27	0.49	0.36	0.26	0.5	0.0	0.49	0.26	1
287	0.66	0.55	0.34	0.2	0.5	0.0	0.62	0.22	1
288	0.58	0.53	0.33	0.26	0.5	0.0	0.51	0.22	1
289	0.45	0.66	0.39	0.11	0.5	0.0	0.54	0.22	1
290	0.57	0.5	0.4	0.08	0.5	0.0	0.47	0.22	1
291	0.51	0.51	0.32	0.27	0.5	0.0	0.54	0.22	1
292	0.55	0.72	0.35	0.26	0.5	0.0	0.49	0.22	1
293	0.65	0.66	0.37	0.12	0.5	0.0	0.52	0.27	1
294	0.42	0.28	0.33	0.23	0.5	0.0	0.39	0.26	1
295	0.46	0.48	0.38	0.22	0.5	0.0	0.39	0.45	1
296	0.7	0.84	0.49	0.28	1.0	0.0	0.58	0.22	0
297	0.61	0.46	0.44	0.47	0.5	0.0	0.5	0.37	0
298	0.37	0.42	0.6	0.13	0.5	0.0	0.51	0.22	0
299	0.45	0.58	0.59	0.44	0.5	0.0	0.56	0.22	0
300	0.74	0.89	0.32	0.24	0.5	0.0	0.54	0.32	0
301	0.28	0.46	0.26	0.18	0.5	0.0	0.39	0.22	0
302	0.51	0.46	0.49	0.21	0.5	0.0	0.55	0.22	0
303	0.8	0.82	0.57	0.26	0.5	0.0	0.57	0.27	0
304	0.46	0.49	0.45	0.28	0.5	0.0	0.55	0.22	0
305	0.4	0.36	0.55	0.15	0.5	0.0	0.53	0.22	0
306	0.67	0.46	0.58	0.3	0.5	0.0	0.57	0.27	0
307	0.5	0.32	0.49	0.49	0.5	0.0	0.48	0.32	0
308	0.45	0.53	0.47	0.43	0.5	0.0	0.5	0.27	0
309	0.75	0.6	0.43	0.35	0.5	0.0	0.45	0.27	0
310	0.56	0.68	0.52	0.39	0.5	0.0	0.36	0.22	0
311	0.59	0.45	0.58	0.21	0.5	0.0	0.49	0.22	0
312	0.48	0.52	0.49	0.35	0.5	0.5	0.51	0.22	0
313	0.59	0.58	0.47	0.61	0.5	0.0	0.44	0.3	0
314	0.5	0.57	0.62	0.25	0.5	0.0	0.51	0.22	0
315	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
316	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
317	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
318	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
319	0.41	0.48	0.54	0.24	0.5	0.0	0.37	0.51	0
320	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
321	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
322	0.48	0.46	0.58	0.26	0.5	0.0	0.44	0.22	0
323	0.74	0.72	0.5	0.28	0.5	0.0	0.5	0.27	0
324	0.38	0.62	0.52	0.14	0.5	0.0	0.53	0.22	0
325	0.77	0.72	0.48	0.26	0.5	0.0	0.51	0.22	0
326	0.44	0.42	0.57	0.22	0.5	0.0	0.5	0.25	0
327	0.74	0.74	0.51	0.27	0.5	0.0	0.5	0.22	0
328	0.4	0.37	0.54	0.13	0.5	0.0	0.48	0.22	0
329	0.5	0.42	0.57	0.49	0.5	0.0	0.48	0.27	0
330	0.59	0.61	0.51	0.62	0.5	0.0	0.51	0.38	0
331	0.45	0.4	0.43	0.22	0.5	0.0	0.51	0.48	0
332	0.77	0.78	0.51	0.28	0.5	0.0	0.33	0.22	0
333	0.74	0.71	0.52	0.3	0.5	0.0	0.27	0.22	0
334	0.77	0.73	0.51	0.27	0.5	0.0	0.34	0.22	0
335	0.78	0.69	0.44	0.26	0.5	0.0	0.54	0.22	0
336	0.4	0.39	0.33	0.17	0.5	0.0	0.51	0.31	0
337	0.55	0.51	0.54	0.2	0.5	0.0	0.56	0.22	0
338	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	0
339	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	0
340	0.38	0.48	0.51	0.13	0.5	0.0	0.5	0.32	0
341	0.49	0.48	0.52	0.2	0.5	0.0	0.55	0.22	0
342	0.36	0.39	0.54	0.16	0.5	0.0	0.5	0.28	0
343	0.54	0.53	0.48	0.14	0.5	0.0	0.49	0.33	0
344	0.37	0.48	0.5	0.26	0.5	0.0	0.52	0.39	0
345	0.25	0.39	0.5	0.23	0.5	0.0	0.5	0.28	0
346	0.56	0.5	0.56	0.26	0.5	0.0	0.53	0.27	0
347	0.41	0.53	0.41	0.15	0.5	0.0	0.54	0.25	0
348	0.5	0.45	0.53	0.21	0.5	0.0	0.28	0.22	0
349	0.42	0.65	0.58	0.34	0.5	0.0	0.5	0.22	0
350	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
351	0.42	0.28	0.51	0.23	0.5	0.0	0.53	0.27	0
352	0.51	0.48	0.46	0.29	0.5	0.0	0.54	0.22	0
353	0.63	0.55	0.53	0.51	0.5	0.0	0.55	0.22	0
354	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
355	0.53	0.59	0.48	0.14	0.5	0.0	0.51	0.22	0
356	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
357	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
358	0.53	0.43	0.57	0.24	0.5	0.0	0.39	0.28	0
359	0.33	0.35	0.56	0.19	0.5	0.0	0.5	0.22	0
360	0.45	0.48	0.56	0.56	0.5	0.0	0.47	0.22	0
361	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
362	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
363	0.56	0.59	0.54	0.18	0.5	0.0	0.48	0.46	0
364	0.33	0.39	0.52	0.09	0.5	0.0	0.47	0.28	0
365	0.48	0.41	0.54	0.39	0.5	0.0	0.51	0.22	0
366	0.3	0.3	0.46	0.32	0.5	0.0	0.45	0.22	0
367	0.38	0.26	0.6	0.1	0.5	0.0	0.48	0.44	0
368	0.62	0.41	0.52	0.17	0.5	0.0	0.48	0.22	0
369	0.52	0.37	0.48	0.13	0.5	0.0	0.55	0.22	0
370	0.32	0.48	0.49	0.17	0.5	0.0	0.47	0.22	0
371	0.34	0.35	0.58	0.2	0.5	0.0	0.46	0.32	0
372	0.33	0.21	0.53	0.15	1.0	0.0	0.52	0.5	0
373	0.49	0.45	0.57	0.24	0.5	0.0	0.47	0.38	0
374	0.4	0.28	0.48	0.06	0.5	0.0	0.49	0.42	0
375	0.51	0.39	0.56	0.25	0.5	0.0	0.51	0.33	0
376	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
377	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
378	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
379	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
380	0.51	0.46	0.4	0.65	0.5	0.0	0.49	0.22	0
381	0.37	0.44	0.51	0.56	0.5	0.0	0.5	0.38	0
382	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	0
383	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
384	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
385	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
