	Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
56	0.46	0.44	0.53	0.31	0.5	0.0	0.48	0.22	0
57	0.58	0.57	0.54	0.69	0.5	0.0	0.54	0.22	0
58	0.61	0.59	0.47	0.49	0.5	0.0	0.54	0.22	0
59	0.63	0.47	0.56	0.12	0.5	0.0	0.5	0.22	0
60	0.55	0.53	0.54	0.4	0.5	0.0	0.48	0.22	0
61	0.41	0.47	0.58	0.62	0.5	0.0	0.5	0.22	0
62	0.44	0.53	0.53	0.37	0.5	0.0	0.51	0.22	0
63	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
64	0.46	0.46	0.56	0.12	0.5	0.0	0.55	0.22	0
65	0.47	0.46	0.55	0.28	0.5	0.0	0.44	0.46	0
66	0.39	0.35	0.49	0.17	0.5	0.0	0.49	0.22	0
67	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
68	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
69	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
70	0.41	0.59	0.46	0.19	0.5	0.0	0.36	0.22	0
71	0.58	0.56	0.52	0.25	0.5	0.0	0.57	0.35	0
72	0.51	0.65	0.53	0.19	0.5	0.0	0.49	0.22	0
73	0.81	0.79	0.32	0.37	0.5	0.0	0.41	0.22	0
74	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
75	0.56	0.63	0.52	0.2	0.5	0.0	0.34	0.26	0
76	0.42	0.28	0.57	0.18	0.5	0.0	0.42	0.22	0
77	0.51	0.46	0.54	0.41	0.5	0.0	0.53	0.22	0
78	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
79	0.37	0.51	0.57	0.4	0.5	0.0	0.48	0.27	0
80	0.36	0.39	0.55	0.26	0.5	0.0	0.49	0.22	0
81	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
82	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
83	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	0
84	0.47	0.59	0.37	0.31	0.5	0.0	0.51	0.36	0
85	0.48	0.62	0.52	0.3	0.5	0.0	0.51	0.37	0
86	0.48	0.54	0.53	0.6	0.5	0.0	0.53	0.31	0
87	0.33	0.46	0.53	0.29	0.5	0.0	0.5	0.55	0
88	0.39	0.34	0.68	0.3	0.5	0.0	0.5	0.29	0
89	0.11	0.41	0.67	0.13	0.5	0.0	0.45	0.29	0
90	0.4	0.53	0.44	0.18	0.5	0.0	0.54	0.31	0
91	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
92	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
93	0.36	0.3	0.5	0.19	0.5	0.0	0.55	0.3	0
94	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
95	0.35	0.44	0.54	0.26	0.5	0.0	0.52	0.26	0
96	0.43	0.28	0.53	0.34	0.5	0.0	0.55	0.57	0
97	0.33	0.48	0.55	0.16	0.5	0.0	0.53	0.75	0
98	0.44	0.34	0.61	0.13	0.5	0.0	0.49	0.26	0
99	0.87	0.47	0.6	0.47	0.5	0.0	0.59	0.22	0
100	0.3	0.55	0.58	0.16	0.5	0.0	0.61	0.28	0
101	0.75	0.67	0.51	0.29	0.5	0.0	0.52	0.36	0
102	0.47	0.47	0.5	0.15	0.5	0.0	0.5	0.48	0
103	0.51	0.34	0.49	0.16	0.5	0.0	0.53	0.21	0
104	0.45	0.41	0.58	0.48	0.5	0.0	0.53	0.64	0
105	0.9	0.54	0.59	0.2	0.5	0.0	0.48	0.22	0
106	0.88	0.59	0.54	0.39	0.5	0.0	0.41	0.3	0
107	0.7	0.51	0.47	0.24	0.5	0.0	0.53	0.25	0
108	0.25	0.36	0.58	0.3	0.5	0.0	0.58	0.31	0
109	0.69	0.62	0.49	0.0	1.0	0.0	0.47	0.22	0
110	0.83	0.57	0.42	0.57	0.5	0.0	0.5	0.32	0
111	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	0
112	0.78	0.65	0.4	0.16	0.5	0.0	0.63	0.22	0
113	0.52	0.64	0.34	0.16	0.5	0.0	0.57	0.22	0
114	0.41	0.49	0.58	0.22	0.5	0.0	0.52	0.22	0
115	0.58	0.51	0.56	0.16	0.5	0.0	0.34	0.22	0
116	0.39	0.42	0.49	0.1	0.5	0.0	0.49	0.65	0
117	0.31	0.42	0.48	0.17	0.5	0.0	0.49	0.53	0
118	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	0
119	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
120	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
121	0.64	0.52	0.5	0.26	0.5	0.0	0.51	0.31	0
122	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
123	0.47	0.43	0.59	0.27	0.5	0.0	0.55	0.22	0
124	0.68	0.59	0.44	0.49	0.5	0.0	0.4	0.26	0
125	0.5	0.51	0.57	0.27	0.5	0.0	0.48	0.22	0
126	0.6	0.54	0.54	0.53	0.5	0.0	0.52	0.27	0
127	0.49	0.52	0.53	0.7	0.5	0.0	0.51	0.22	0
128	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
129	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
130	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
131	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
132	0.4	0.51	0.42	0.13	0.5	0.0	0.45	0.25	1
133	0.65	0.61	0.39	0.3	0.5	0.0	0.57	0.28	1
134	0.47	0.43	0.35	0.32	0.5	0.0	0.54	0.22	1
135	0.36	0.35	0.47	0.22	0.5	0.0	0.44	0.31	1
136	0.37	0.55	0.29	0.32	0.5	0.0	0.51	0.22	1
137	0.42	0.51	0.39	0.22	0.5	0.0	0.49	0.26	1
138	0.46	0.14	0.36	0.21	0.5	0.0	0.5	0.25	1
139	0.39	0.37	0.33	0.23	0.5	0.0	0.53	0.26	1
140	0.39	0.37	0.33	0.23	0.5	0.0	0.52	0.26	1
141	0.51	0.47	0.41	0.44	0.5	0.0	0.5	0.22	1
142	0.44	0.41	0.29	0.21	0.5	0.0	0.49	0.22	1
143	0.48	0.49	0.45	0.23	0.5	0.0	0.51	0.22	1
144	0.53	0.51	0.36	0.13	0.5	0.0	0.52	0.22	1
145	0.41	0.48	0.38	0.13	0.5	0.0	0.51	0.35	1
146	0.39	0.81	0.35	0.28	0.5	0.0	0.51	0.45	1
147	0.38	0.45	0.37	0.19	0.5	0.0	0.52	0.3	1
148	0.45	0.48	0.63	0.67	0.5	0.0	0.48	0.22	0
149	0.66	0.52	0.52	0.44	0.5	0.0	0.56	0.27	0
150	0.54	0.52	0.54	0.2	0.5	0.0	0.55	0.25	0
151	0.37	0.31	0.53	0.16	0.5	0.0	0.53	0.44	0
152	0.48	0.47	0.54	0.55	0.5	0.0	0.51	0.65	0
153	0.6	0.59	0.45	0.23	0.5	0.0	0.55	0.22	0
154	0.45	0.73	0.47	0.65	0.5	0.0	0.54	0.43	0
155	0.66	0.54	0.49	0.16	0.5	0.0	0.54	0.36	0
156	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
157	0.42	0.5	0.53	0.22	0.5	0.83	0.5	0.22	0
158	0.66	0.66	0.32	0.54	0.5	0.0	0.51	0.22	0
159	0.74	0.56	0.35	0.36	0.5	0.0	0.51	0.25	0
160	0.89	0.52	0.41	0.26	0.5	0.0	0.52	0.31	0
161	0.67	0.51	0.54	0.21	0.5	0.0	0.43	0.3	0
162	0.58	0.46	0.46	0.34	0.5	0.0	0.5	0.43	0
163	0.4	0.68	0.5	0.82	0.5	0.0	0.44	0.36	0
164	0.59	0.57	0.43	0.26	0.5	0.0	0.51	0.22	0
165	0.39	0.3	0.56	0.12	0.5	0.0	0.53	0.38	0
166	0.6	0.62	0.54	0.4	0.5	0.0	0.5	0.22	0
167	0.36	0.4	0.53	0.48	0.5	0.0	0.48	0.22	0
168	0.51	0.42	0.56	0.38	0.5	0.0	0.46	0.22	0
169	0.57	0.4	0.62	0.3	0.5	0.0	0.48	0.11	0
170	0.52	0.5	0.59	0.31	0.5	0.0	0.5	0.22	0
171	0.42	0.53	0.53	0.64	0.5	0.0	0.47	0.22	0
172	0.5	0.46	0.64	0.36	0.5	0.0	0.49	0.22	0
173	0.6	0.51	0.6	0.38	0.5	0.83	0.52	0.24	0
174	0.6	0.57	0.64	0.52	0.5	0.0	0.47	0.28	0
175	0.53	0.42	0.58	0.29	0.5	0.0	0.5	0.22	0
176	0.41	0.52	0.53	0.41	0.5	0.0	0.39	0.33	0
177	0.45	0.43	0.63	0.4	0.5	0.0	0.59	0.11	0
178	0.44	0.44	0.67	0.35	0.5	0.0	0.48	0.26	0
179	0.57	0.61	0.55	0.27	0.5	0.0	0.44	0.21	0
180	0.57	0.58	0.58	0.35	0.5	0.0	0.49	0.22	0
181	0.56	0.5	0.61	0.49	0.5	0.0	0.46	0.28	0
182	0.6	0.46	0.59	0.16	0.5	0.0	0.49	0.22	0
183	0.36	0.38	0.56	0.44	0.5	0.0	0.48	0.22	0
184	0.53	0.52	0.61	0.35	0.5	0.0	0.5	0.22	0
185	0.62	0.59	0.54	0.47	0.5	0.0	0.46	0.22	0
186	0.55	0.5	0.6	0.31	0.5	0.0	0.46	0.27	0
187	0.58	0.53	0.57	0.46	0.5	0.0	0.51	0.27	0
188	0.65	0.53	0.55	0.52	0.5	0.0	0.47	0.27	0
189	0.58	0.53	0.5	0.53	0.5	0.0	0.47	0.31	0
190	0.61	0.46	0.51	0.37	0.5	0.0	0.51	0.22	0
191	0.55	0.59	0.47	0.64	0.5	0.0	0.54	0.33	0
192	0.54	0.64	0.5	0.13	0.5	0.0	0.49	0.22	0
193	0.4	0.74	0.49	0.16	0.5	0.0	0.51	0.22	0
194	0.76	0.76	0.35	0.27	0.5	0.0	0.44	0.22	0
195	0.51	0.56	0.51	0.42	0.5	0.0	0.53	0.36	0
196	0.43	0.32	0.5	0.29	0.5	0.0	0.5	0.22	0
197	0.49	0.44	0.45	0.55	0.5	0.0	0.48	0.22	0
198	0.32	0.45	0.44	0.2	0.5	0.0	0.55	0.33	0
199	0.51	0.6	0.51	0.26	0.5	0.0	0.54	0.22	0
200	0.49	0.46	0.42	0.46	0.5	0.0	0.55	0.22	0
201	0.5	0.56	0.49	0.61	0.5	0.0	0.5	0.22	0
202	0.52	0.38	0.62	0.12	0.5	0.0	0.41	0.28	0
203	0.51	0.56	0.62	0.24	0.5	0.0	0.52	0.51	0
204	0.46	0.44	0.53	0.31	0.5	0.0	0.48	0.22	0
205	0.58	0.57	0.54	0.69	0.5	0.0	0.54	0.22	0
206	0.61	0.59	0.47	0.49	0.5	0.0	0.54	0.22	0
207	0.63	0.47	0.56	0.12	0.5	0.0	0.5	0.22	0
208	0.55	0.53	0.54	0.4	0.5	0.0	0.48	0.22	0
209	0.41	0.47	0.58	0.62	0.5	0.0	0.5	0.22	0
210	0.44	0.53	0.53	0.37	0.5	0.0	0.51	0.22	0
211	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
212	0.46	0.46	0.56	0.12	0.5	0.0	0.55	0.22	0
213	0.47	0.46	0.55	0.28	0.5	0.0	0.44	0.46	0
214	0.39	0.35	0.49	0.17	0.5	0.0	0.49	0.22	0
215	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
216	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
217	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
218	0.41	0.59	0.46	0.19	0.5	0.0	0.36	0.22	0
219	0.58	0.56	0.52	0.25	0.5	0.0	0.57	0.35	0
220	0.51	0.65	0.53	0.19	0.5	0.0	0.49	0.22	0
221	0.81	0.79	0.32	0.37	0.5	0.0	0.41	0.22	0
222	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
223	0.56	0.63	0.52	0.2	0.5	0.0	0.34	0.26	0
224	0.42	0.28	0.57	0.18	0.5	0.0	0.42	0.22	0
225	0.51	0.46	0.54	0.41	0.5	0.0	0.53	0.22	0
226	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
227	0.37	0.51	0.57	0.4	0.5	0.0	0.48	0.27	0
228	0.36	0.39	0.55	0.26	0.5	0.0	0.49	0.22	0
229	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
230	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
231	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	0
232	0.47	0.59	0.37	0.31	0.5	0.0	0.51	0.36	0
233	0.48	0.62	0.52	0.3	0.5	0.0	0.51	0.37	0
234	0.48	0.54	0.53	0.6	0.5	0.0	0.53	0.31	0
235	0.33	0.46	0.53	0.29	0.5	0.0	0.5	0.55	0
236	0.39	0.34	0.68	0.3	0.5	0.0	0.5	0.29	0
237	0.11	0.41	0.67	0.13	0.5	0.0	0.45	0.29	0
238	0.4	0.53	0.44	0.18	0.5	0.0	0.54	0.31	0
239	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
240	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
241	0.36	0.3	0.5	0.19	0.5	0.0	0.55	0.3	0
242	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
243	0.35	0.44	0.54	0.26	0.5	0.0	0.52	0.26	0
244	0.43	0.28	0.53	0.34	0.5	0.0	0.55	0.57	0
245	0.33	0.48	0.55	0.16	0.5	0.0	0.53	0.75	0
246	0.44	0.34	0.61	0.13	0.5	0.0	0.49	0.26	0
247	0.87	0.47	0.6	0.47	0.5	0.0	0.59	0.22	0
248	0.3	0.55	0.58	0.16	0.5	0.0	0.61	0.28	0
249	0.75	0.67	0.51	0.29	0.5	0.0	0.52	0.36	0
250	0.47	0.47	0.5	0.15	0.5	0.0	0.5	0.48	0
251	0.51	0.34	0.49	0.16	0.5	0.0	0.53	0.21	0
252	0.45	0.41	0.58	0.48	0.5	0.0	0.53	0.64	0
253	0.9	0.54	0.59	0.2	0.5	0.0	0.48	0.22	0
254	0.88	0.59	0.54	0.39	0.5	0.0	0.41	0.3	0
255	0.7	0.51	0.47	0.24	0.5	0.0	0.53	0.25	0
256	0.25	0.36	0.58	0.3	0.5	0.0	0.58	0.31	0
257	0.69	0.62	0.49	0.0	1.0	0.0	0.47	0.22	0
258	0.83	0.57	0.42	0.57	0.5	0.0	0.5	0.32	0
259	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	0
260	0.78	0.65	0.4	0.16	0.5	0.0	0.63	0.22	0
261	0.52	0.64	0.34	0.16	0.5	0.0	0.57	0.22	0
262	0.41	0.49	0.58	0.22	0.5	0.0	0.52	0.22	0
263	0.58	0.51	0.56	0.16	0.5	0.0	0.34	0.22	0
264	0.39	0.42	0.49	0.1	0.5	0.0	0.49	0.65	0
265	0.31	0.42	0.48	0.17	0.5	0.0	0.49	0.53	0
266	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	0
267	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
268	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
269	0.64	0.52	0.5	0.26	0.5	0.0	0.51	0.31	0
270	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
271	0.47	0.43	0.59	0.27	0.5	0.0	0.55	0.22	0
272	0.68	0.59	0.44	0.49	0.5	0.0	0.4	0.26	0
273	0.5	0.51	0.57	0.27	0.5	0.0	0.48	0.22	0
274	0.6	0.54	0.54	0.53	0.5	0.0	0.52	0.27	0
275	0.49	0.52	0.53	0.7	0.5	0.0	0.51	0.22	0
276	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
277	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
278	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
279	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
280	0.4	0.51	0.42	0.13	0.5	0.0	0.45	0.25	1
281	0.65	0.61	0.39	0.3	0.5	0.0	0.57	0.28	1
282	0.47	0.43	0.35	0.32	0.5	0.0	0.54	0.22	1
283	0.36	0.35	0.47	0.22	0.5	0.0	0.44	0.31	1
284	0.37	0.55	0.29	0.32	0.5	0.0	0.51	0.22	1
285	0.42	0.51	0.39	0.22	0.5	0.0	0.49	0.26	1
286	0.46	0.14	0.36	0.21	0.5	0.0	0.5	0.25	1
287	0.39	0.37	0.33	0.23	0.5	0.0	0.53	0.26	1
288	0.39	0.37	0.33	0.23	0.5	0.0	0.52	0.26	1
289	0.51	0.47	0.41	0.44	0.5	0.0	0.5	0.22	1
290	0.44	0.41	0.29	0.21	0.5	0.0	0.49	0.22	1
291	0.48	0.49	0.45	0.23	0.5	0.0	0.51	0.22	1
292	0.53	0.51	0.36	0.13	0.5	0.0	0.52	0.22	1
293	0.41	0.48	0.38	0.13	0.5	0.0	0.51	0.35	1
294	0.39	0.81	0.35	0.28	0.5	0.0	0.51	0.45	1
295	0.38	0.45	0.37	0.19	0.5	0.0	0.52	0.3	1
296	0.45	0.48	0.63	0.67	0.5	0.0	0.48	0.22	0
297	0.66	0.52	0.52	0.44	0.5	0.0	0.56	0.27	0
298	0.54	0.52	0.54	0.2	0.5	0.0	0.55	0.25	0
299	0.37	0.31	0.53	0.16	0.5	0.0	0.53	0.44	0
300	0.48	0.47	0.54	0.55	0.5	0.0	0.51	0.65	0
301	0.6	0.59	0.45	0.23	0.5	0.0	0.55	0.22	0
302	0.45	0.73	0.47	0.65	0.5	0.0	0.54	0.43	0
303	0.66	0.54	0.49	0.16	0.5	0.0	0.54	0.36	0
304	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
305	0.42	0.5	0.53	0.22	0.5	0.83	0.5	0.22	0
306	0.66	0.66	0.32	0.54	0.5	0.0	0.51	0.22	0
307	0.74	0.56	0.35	0.36	0.5	0.0	0.51	0.25	0
308	0.89	0.52	0.41	0.26	0.5	0.0	0.52	0.31	0
309	0.67	0.51	0.54	0.21	0.5	0.0	0.43	0.3	0
310	0.58	0.46	0.46	0.34	0.5	0.0	0.5	0.43	0
311	0.4	0.68	0.5	0.82	0.5	0.0	0.44	0.36	0
312	0.59	0.57	0.43	0.26	0.5	0.0	0.51	0.22	0
313	0.39	0.3	0.56	0.12	0.5	0.0	0.53	0.38	0
314	0.6	0.62	0.54	0.4	0.5	0.0	0.5	0.22	0
315	0.36	0.4	0.53	0.48	0.5	0.0	0.48	0.22	0
316	0.51	0.42	0.56	0.38	0.5	0.0	0.46	0.22	0
317	0.57	0.4	0.62	0.3	0.5	0.0	0.48	0.11	0
318	0.52	0.5	0.59	0.31	0.5	0.0	0.5	0.22	0
319	0.42	0.53	0.53	0.64	0.5	0.0	0.47	0.22	0
320	0.5	0.46	0.64	0.36	0.5	0.0	0.49	0.22	0
321	0.6	0.51	0.6	0.38	0.5	0.83	0.52	0.24	0
322	0.6	0.57	0.64	0.52	0.5	0.0	0.47	0.28	0
323	0.53	0.42	0.58	0.29	0.5	0.0	0.5	0.22	0
324	0.41	0.52	0.53	0.41	0.5	0.0	0.39	0.33	0
325	0.45	0.43	0.63	0.4	0.5	0.0	0.59	0.11	0
326	0.44	0.44	0.67	0.35	0.5	0.0	0.48	0.26	0
327	0.57	0.61	0.55	0.27	0.5	0.0	0.44	0.21	0
328	0.57	0.58	0.58	0.35	0.5	0.0	0.49	0.22	0
329	0.56	0.5	0.61	0.49	0.5	0.0	0.46	0.28	0
330	0.6	0.46	0.59	0.16	0.5	0.0	0.49	0.22	0
331	0.36	0.38	0.56	0.44	0.5	0.0	0.48	0.22	0
332	0.53	0.52	0.61	0.35	0.5	0.0	0.5	0.22	0
333	0.62	0.59	0.54	0.47	0.5	0.0	0.46	0.22	0
334	0.55	0.5	0.6	0.31	0.5	0.0	0.46	0.27	0
335	0.58	0.53	0.57	0.46	0.5	0.0	0.51	0.27	0
336	0.65	0.53	0.55	0.52	0.5	0.0	0.47	0.27	0
337	0.58	0.53	0.5	0.53	0.5	0.0	0.47	0.31	0
338	0.61	0.46	0.51	0.37	0.5	0.0	0.51	0.22	0
339	0.55	0.59	0.47	0.64	0.5	0.0	0.54	0.33	0
340	0.54	0.64	0.5	0.13	0.5	0.0	0.49	0.22	0
341	0.4	0.74	0.49	0.16	0.5	0.0	0.51	0.22	0
342	0.76	0.76	0.35	0.27	0.5	0.0	0.44	0.22	0
343	0.51	0.56	0.51	0.42	0.5	0.0	0.53	0.36	0
344	0.43	0.32	0.5	0.29	0.5	0.0	0.5	0.22	0
345	0.49	0.44	0.45	0.55	0.5	0.0	0.48	0.22	0
346	0.32	0.45	0.44	0.2	0.5	0.0	0.55	0.33	0
347	0.51	0.6	0.51	0.26	0.5	0.0	0.54	0.22	0
348	0.49	0.46	0.42	0.46	0.5	0.0	0.55	0.22	0
349	0.5	0.56	0.49	0.61	0.5	0.0	0.5	0.22	0
350	0.52	0.38	0.62	0.12	0.5	0.0	0.41	0.28	0
351	0.51	0.56	0.62	0.24	0.5	0.0	0.52	0.51	0
352	0.46	0.44	0.53	0.31	0.5	0.0	0.48	0.22	0
353	0.58	0.57	0.54	0.69	0.5	0.0	0.54	0.22	0
354	0.61	0.59	0.47	0.49	0.5	0.0	0.54	0.22	0
355	0.63	0.47	0.56	0.12	0.5	0.0	0.5	0.22	0
356	0.55	0.53	0.54	0.4	0.5	0.0	0.48	0.22	0
357	0.41	0.47	0.58	0.62	0.5	0.0	0.5	0.22	0
358	0.44	0.53	0.53	0.37	0.5	0.0	0.51	0.22	0
359	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
360	0.46	0.46	0.56	0.12	0.5	0.0	0.55	0.22	0
361	0.47	0.46	0.55	0.28	0.5	0.0	0.44	0.46	0
362	0.39	0.35	0.49	0.17	0.5	0.0	0.49	0.22	0
363	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
364	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
365	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
366	0.41	0.59	0.46	0.19	0.5	0.0	0.36	0.22	0
367	0.58	0.56	0.52	0.25	0.5	0.0	0.57	0.35	0
368	0.51	0.65	0.53	0.19	0.5	0.0	0.49	0.22	0
369	0.81	0.79	0.32	0.37	0.5	0.0	0.41	0.22	0
370	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
371	0.56	0.63	0.52	0.2	0.5	0.0	0.34	0.26	0
372	0.42	0.28	0.57	0.18	0.5	0.0	0.42	0.22	0
373	0.51	0.46	0.54	0.41	0.5	0.0	0.53	0.22	0
374	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
375	0.37	0.51	0.57	0.4	0.5	0.0	0.48	0.27	0
376	0.36	0.39	0.55	0.26	0.5	0.0	0.49	0.22	0
377	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
378	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
379	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	0
380	0.47	0.59	0.37	0.31	0.5	0.0	0.51	0.36	0
381	0.48	0.62	0.52	0.3	0.5	0.0	0.51	0.37	0
382	0.48	0.54	0.53	0.6	0.5	0.0	0.53	0.31	0
383	0.33	0.46	0.53	0.29	0.5	0.0	0.5	0.55	0
384	0.39	0.34	0.68	0.3	0.5	0.0	0.5	0.29	0
385	0.11	0.41	0.67	0.13	0.5	0.0	0.45	0.29	0
