	1	2	3	4	5	6	7	8	9	10	label
132	7	9	63	1.286	0.429	0.683	2.45	27	43	11	1
133	11	25	275	2.273	0.276	0.629	1.9	76	173	40	1
134	8	8	64	1.0	0.516	1.0	2.54	33	64	13	1
135	8	10	80	1.25	0.35	1.0	2.0	28	80	14	1
136	9	36	324	4.0	0.349	0.707	1.82	113	229	62	1
137	8	12	96	1.5	0.406	0.885	2.17	39	85	18	1
138	7	17	119	2.429	0.429	0.908	1.89	51	108	27	1
139	9	35	315	3.889	0.362	0.825	1.97	114	260	58	1
140	7	34	238	4.857	0.462	0.941	2.34	110	224	47	1
141	8	28	224	3.5	0.393	0.759	2.2	88	170	40	1
142	5	7	35	1.4	0.543	1.0	2.11	19	35	9	1
143	8	9	72	1.125	0.375	0.889	1.8	27	64	15	1
144	8	10	80	1.25	0.475	0.888	2.92	38	71	13	1
145	8	13	104	1.625	0.442	0.981	2.0	46	102	23	1
146	8	43	344	5.375	0.398	0.945	1.69	137	325	81	1
147	10	29	290	2.9	0.307	0.855	1.85	89	248	48	1
148	10	12	120	1.2	0.333	0.867	1.82	40	104	22	1
149	10	33	330	3.3	0.321	0.852	2.47	106	281	43	1
150	8	12	96	1.5	0.427	1.0	1.64	41	96	25	1
151	8	18	144	2.25	0.424	0.889	2.03	61	128	30	1
152	10	25	250	2.5	0.32	0.648	2.0	80	162	40	1
153	8	6	48	0.75	0.458	0.833	2.75	22	40	8	1
154	12	271	3252	22.583	0.248	0.559	1.86	805	1818	433	1
155	8	9	72	1.125	0.458	1.0	3.0	33	72	11	1
156	8	43	344	5.375	0.398	0.939	2.4	137	323	57	1
157	8	26	208	3.25	0.423	0.851	2.44	88	177	36	1
158	8	16	128	2.0	0.477	0.875	2.44	61	112	25	1
159	8	10	80	1.25	0.45	0.988	1.71	36	79	21	1
160	8	13	104	1.625	0.423	0.99	1.76	44	103	25	1
161	8	16	128	2.0	0.383	0.867	1.96	49	111	25	1
162	9	37	333	4.111	0.3	0.694	2.0	100	231	50	1
163	8	30	240	3.75	0.45	0.788	2.3	108	189	47	1
164	6	8	48	1.333	0.542	0.938	2.0	26	45	13	1
165	12	271	3252	22.583	0.246	0.615	1.95	799	1999	410	1
166	8	9	72	1.125	0.431	0.903	2.07	31	65	15	1
167	8	25	200	3.125	0.385	0.615	2.75	77	123	28	1
168	11	42	462	3.818	0.292	0.76	1.93	135	351	70	1
169	8	7	56	0.875	0.375	1.0	2.1	21	56	10	1
170	8	19	152	2.375	0.388	1.0	1.74	59	152	34	1
171	8	35	280	4.375	0.443	0.996	2.14	124	279	58	1
172	8	20	160	2.5	0.506	1.0	2.45	81	160	33	1
173	8	13	104	1.625	0.49	0.933	2.32	51	97	22	1
174	10	23	230	2.3	0.361	0.774	2.44	83	178	34	1
175	8	30	240	3.75	0.433	1.0	2.12	104	240	49	1
176	11	57	627	5.182	0.295	0.719	2.47	185	451	75	1
177	9	59	531	6.556	0.348	0.829	2.26	185	440	82	1
178	8	4	32	0.5	0.469	0.875	5.0	15	28	3	1
179	10	79	790	7.9	0.324	0.671	2.19	256	530	117	1
180	8	36	288	4.5	0.458	0.958	2.06	132	276	64	1
181	10	11	110	1.1	0.473	1.0	2.48	52	110	21	1
182	11	32	352	2.909	0.301	0.895	1.89	106	315	56	1
183	9	27	243	3.0	0.333	0.918	1.69	81	223	48	1
184	9	12	108	1.333	0.37	1.0	2.0	40	108	20	1
185	9	17	153	1.889	0.392	0.935	2.22	60	143	27	1
186	11	34	374	3.091	0.324	0.872	2.47	121	326	49	1
187	10	60	600	6.0	0.365	0.788	2.35	219	473	93	1
188	8	12	96	1.5	0.417	0.938	2.0	40	90	20	1
189	10	42	420	4.2	0.355	0.862	2.13	149	362	70	1
190	8	9	72	1.125	0.389	0.736	2.15	28	53	13	1
191	8	36	288	4.5	0.458	0.875	2.03	132	252	65	1
192	9	23	207	2.556	0.386	0.894	2.42	80	185	33	1
193	8	13	104	1.625	0.529	0.798	2.89	55	83	19	1
194	10	29	290	2.9	0.383	0.834	2.47	111	242	45	1
195	8	22	176	2.75	0.398	0.784	1.94	70	138	36	1
196	8	19	152	2.375	0.401	0.98	1.97	61	149	31	1
197	7	16	112	2.286	0.446	0.946	2.0	50	106	25	1
198	9	39	351	4.333	0.368	0.729	2.58	129	256	50	1
199	6	16	96	2.667	0.49	0.938	2.14	47	90	22	1
200	12	271	3252	22.583	0.238	0.571	1.98	773	1857	391	1
201	11	15	165	1.364	0.358	0.752	2.19	59	124	27	1
202	11	94	1034	8.545	0.28	0.675	2.03	290	698	143	1
203	8	141	1128	17.625	0.371	0.977	1.84	418	1102	227	1
204	11	22	242	2.0	0.277	0.731	1.86	67	177	36	1
205	9	16	144	1.778	0.375	1.0	2.08	54	144	26	1
206	9	15	135	1.667	0.378	0.963	2.43	51	130	21	1
207	11	46	506	4.182	0.283	0.84	1.81	143	425	79	1
208	8	9	72	1.125	0.403	0.722	1.93	29	52	15	1
209	11	19	209	1.727	0.378	0.9	1.93	79	188	41	1
210	11	32	352	2.909	0.335	0.994	2.27	118	350	52	1
211	10	33	330	3.3	0.391	0.982	2.05	129	324	63	1
212	10	4	40	0.4	0.35	0.9	1.75	14	36	8	1
213	10	17	170	1.7	0.382	1.0	2.41	65	170	27	1
214	10	6	60	0.6	0.433	1.0	2.6	26	60	10	1
215	21	13	273	0.619	0.168	0.308	2.3	46	84	20	1
216	8	9	72	1.125	0.319	0.667	2.3	23	48	10	1
217	19	13	247	0.684	0.215	0.551	1.51	53	136	35	1
218	9	91	819	10.111	0.32	0.773	2.2	262	633	119	1
219	8	6	48	0.75	0.5	0.854	3.0	24	41	8	1
220	8	14	112	1.75	0.455	1.0	1.96	51	112	26	1
221	8	24	192	3.0	0.339	0.917	1.81	65	176	36	1
222	9	116	1044	12.889	0.339	0.88	1.86	354	919	190	1
223	9	9	81	1.0	0.358	0.914	1.81	29	74	16	1
224	9	12	108	1.333	0.389	0.852	2.33	42	92	18	1
225	10	19	190	1.9	0.379	0.816	2.12	72	155	34	1
226	9	18	162	2.0	0.414	0.877	2.31	67	142	29	1
227	8	35	280	4.375	0.382	1.0	2.02	107	280	53	1
228	8	9	72	1.125	0.431	0.958	2.07	31	69	15	1
229	10	25	250	2.5	0.384	0.836	2.46	96	209	39	1
230	8	42	336	5.25	0.414	0.955	1.88	139	321	74	1
231	8	23	184	2.875	0.359	0.94	1.65	66	173	40	1
232	8	10	80	1.25	0.438	0.988	1.94	35	79	18	1
233	6	18	108	3.0	0.5	0.991	2.45	54	107	22	1
234	9	15	135	1.667	0.407	0.844	2.29	55	114	24	1
235	8	19	152	2.375	0.368	0.704	2.33	56	107	24	1
236	11	39	429	3.545	0.317	0.711	2.47	136	305	55	1
237	8	19	152	2.375	0.355	0.868	1.74	54	132	31	1
238	8	4	32	0.5	0.375	1.0	1.5	12	32	8	1
239	10	25	250	2.5	0.392	0.904	2.09	98	226	47	1
240	10	27	270	2.7	0.367	0.744	2.02	99	201	49	1
241	8	31	248	3.875	0.427	0.992	2.16	106	246	49	1
242	6	27	162	4.5	0.475	0.809	2.33	77	131	33	1
243	6	13	78	2.167	0.551	0.923	2.53	43	72	17	1
244	10	32	320	3.2	0.334	0.797	2.1	107	255	51	1
245	8	6	48	0.75	0.375	0.792	3.0	18	38	6	1
246	8	12	96	1.5	0.417	0.802	2.11	40	77	19	1
247	10	33	330	3.3	0.318	0.758	2.33	105	250	45	1
248	8	23	184	2.875	0.337	0.783	1.94	62	144	32	1
249	8	12	96	1.5	0.427	0.958	1.86	41	92	22	1
250	10	18	180	1.8	0.389	0.817	1.89	70	147	37	1
251	10	18	180	1.8	0.306	0.617	2.5	55	111	22	1
252	8	34	272	4.25	0.371	0.765	2.1	101	208	48	1
253	10	35	350	3.5	0.337	0.711	2.62	118	249	45	1
254	9	20	180	2.222	0.367	0.9	2.2	66	162	30	1
255	8	36	288	4.5	0.406	1.0	1.89	117	288	62	1
256	11	30	330	2.727	0.297	0.6	2.39	98	198	41	1
257	11	52	572	4.727	0.28	0.605	2.05	160	346	78	1
258	11	87	957	7.909	0.253	0.662	1.89	242	634	128	1
259	10	59	590	5.9	0.269	0.69	1.81	159	407	88	1
260	8	49	392	6.125	0.406	0.742	1.81	159	291	88	1
261	9	26	234	2.889	0.385	0.85	1.88	90	199	48	1
262	9	56	504	6.222	0.339	0.931	2.22	171	469	77	1
263	9	47	423	5.222	0.362	0.905	2.01	153	383	76	1
264	9	9	81	1.0	0.346	0.877	2.8	28	71	10	1
265	9	4	36	0.444	0.472	0.861	5.67	17	31	3	1
266	11	25	275	2.273	0.327	0.84	1.96	90	231	46	1
267	9	38	342	4.222	0.371	0.874	1.87	127	299	68	1
268	8	10	80	1.25	0.425	0.925	2.13	34	74	16	1
269	6	14	84	2.333	0.571	0.976	2.4	48	82	20	1
270	11	12	132	1.091	0.455	0.977	2.22	60	129	27	1
271	11	45	495	4.091	0.267	0.733	2.0	132	363	66	1
272	9	43	387	4.778	0.344	0.982	1.82	133	380	73	1
273	9	25	225	2.778	0.378	0.938	2.13	85	211	40	1
274	10	41	410	4.1	0.339	0.832	2.01	139	341	69	1
275	10	30	300	3.0	0.427	0.78	2.78	128	234	46	1
276	8	15	120	1.875	0.558	1.0	2.91	67	120	23	1
277	8	12	96	1.5	0.448	0.885	1.95	43	85	22	1
278	6	6	36	1.0	0.528	0.917	3.17	19	33	6	1
279	11	84	924	7.636	0.279	0.679	2.35	258	627	110	1
280	8	53	424	6.625	0.33	0.906	2.09	140	384	67	1
281	8	56	448	7.0	0.424	0.942	2.09	190	422	91	1
282	8	12	96	1.5	0.583	0.896	2.8	56	86	20	1
283	7	47	329	6.714	0.38	0.757	2.31	125	249	54	1
284	11	134	1474	12.182	0.286	0.777	2.36	422	1145	179	1
285	10	36	360	3.6	0.367	0.844	2.24	132	304	59	1
286	11	79	869	7.182	0.321	0.713	2.11	279	620	132	1
287	6	8	48	1.333	0.646	0.917	3.1	31	44	10	1
288	11	272	2992	24.727	0.275	0.743	2.1	824	2222	392	1
289	12	271	3252	22.583	0.259	0.689	1.99	843	2241	423	1
290	8	21	168	2.625	0.357	0.911	1.67	60	153	36	1
291	8	30	240	3.75	0.383	0.983	1.88	92	236	49	1
292	11	11	121	1.0	0.388	0.818	2.24	47	99	21	1
293	9	240	2160	26.667	0.259	0.714	1.66	559	1542	336	1
294	10	11	110	1.1	0.273	0.927	1.58	30	102	19	1
295	10	9	90	0.9	0.344	0.889	2.82	31	80	11	1
296	11	29	319	2.636	0.298	0.752	2.21	95	240	43	1
297	8	28	224	3.5	0.411	0.996	1.92	92	223	48	1
298	8	15	120	1.875	0.475	0.992	2.59	57	119	22	1
299	8	7	56	0.875	0.411	1.0	1.92	23	56	12	1
300	8	29	232	3.625	0.453	0.996	2.1	105	231	50	1
301	8	8	64	1.0	0.391	0.781	2.78	25	50	9	1
302	9	22	198	2.444	0.268	0.596	3.31	53	118	16	1
303	6	18	108	3.0	0.537	0.981	2.64	58	106	22	1
304	9	244	2196	27.111	0.237	0.801	1.59	520	1758	327	1
305	7	23	161	3.286	0.447	0.764	1.89	72	123	38	1
306	8	12	96	1.5	0.427	0.719	2.73	41	69	15	1
307	8	37	296	4.625	0.375	0.753	2.22	111	223	50	1
308	8	9	72	1.125	0.458	0.986	2.2	33	71	15	1
309	8	34	272	4.25	0.426	0.985	1.84	116	268	63	1
310	10	22	220	2.2	0.377	0.614	2.44	83	135	34	1
311	8	25	200	3.125	0.365	0.73	1.83	73	146	40	1
312	9	272	2448	30.222	0.269	0.763	1.87	659	1868	353	1
313	8	14	112	1.75	0.42	0.848	2.04	47	95	23	1
314	8	16	128	2.0	0.375	0.93	2.09	48	119	23	1
315	9	35	315	3.889	0.33	0.835	2.0	104	263	52	1
316	8	15	120	1.875	0.517	0.867	2.48	62	104	25	1
317	8	25	200	3.125	0.405	0.755	1.98	81	151	41	1
318	8	10	80	1.25	0.4	0.825	2.0	32	66	16	1
319	8	12	96	1.5	0.385	0.802	2.18	37	77	17	1
320	9	36	324	4.0	0.395	0.673	2.37	128	218	54	1
321	6	4	24	0.667	0.667	1.0	8.0	16	24	2	1
322	6	31	186	5.167	0.5	1.0	1.94	93	186	48	1
323	6	4	24	0.667	0.625	0.792	5.0	15	19	3	1
324	10	271	2710	27.1	0.239	0.615	1.94	647	1668	333	1
325	11	272	2992	24.727	0.279	0.681	1.97	835	2039	423	1
326	9	1	9	0.111	1.0	1.0	9.0	9	9	1	1
327	8	25	200	3.125	0.37	0.73	2.06	74	146	36	1
328	11	32	352	2.909	0.344	0.767	2.69	121	270	45	1
329	8	21	168	2.625	0.435	1.0	1.97	73	168	37	1
330	8	10	80	1.25	0.425	0.913	2.0	34	73	17	1
331	8	31	248	3.875	0.411	0.742	2.04	102	184	50	1
332	8	49	392	6.125	0.441	0.997	1.9	173	391	91	1
333	8	23	184	2.875	0.38	0.989	1.75	70	182	40	1
334	8	18	144	2.25	0.403	0.931	1.81	58	134	32	1
335	7	12	84	1.714	0.464	1.0	2.17	39	84	18	1
336	9	27	243	3.0	0.358	0.856	1.85	87	208	47	1
337	8	14	112	1.75	0.464	0.768	2.6	52	86	20	1
338	8	12	96	1.5	0.375	0.792	2.57	36	76	14	1
339	8	32	256	4.0	0.367	0.688	2.47	94	176	38	1
340	9	25	225	2.778	0.32	0.707	2.25	72	159	32	1
341	11	86	946	7.818	0.297	0.748	1.95	281	708	144	1
342	8	12	96	1.5	0.427	0.927	2.05	41	89	20	1
343	7	17	119	2.429	0.429	0.748	2.22	51	89	23	1
344	11	98	1078	8.909	0.276	0.602	2.15	297	649	138	1
345	8	50	400	6.25	0.428	0.74	2.31	171	296	74	1
346	10	28	280	2.8	0.375	0.657	2.33	105	184	45	1
347	9	37	333	4.111	0.333	0.655	2.22	111	218	50	1
348	8	51	408	6.375	0.37	0.743	2.19	151	303	69	1
349	8	6	48	0.75	0.396	0.813	1.58	19	39	12	1
350	8	8	64	1.0	0.484	1.0	3.44	31	64	9	1
351	8	5	40	0.625	0.45	1.0	3.0	18	40	6	1
352	11	44	484	4.0	0.308	0.818	2.01	149	396	74	1
353	8	38	304	4.75	0.401	0.747	2.65	122	227	46	1
354	11	25	275	2.273	0.36	0.909	2.11	99	250	47	1
355	10	51	510	5.1	0.308	0.841	1.89	157	429	83	1
356	9	35	315	3.889	0.381	0.806	2.14	120	254	56	1
357	8	12	96	1.5	0.51	0.844	2.58	49	81	19	1
358	8	35	280	4.375	0.418	0.929	2.39	117	260	49	1
359	7	38	266	5.429	0.414	0.846	2.44	110	225	45	1
360	8	25	200	3.125	0.515	0.815	2.64	103	163	39	1
361	8	7	56	0.875	0.375	1.0	2.63	21	56	8	1
362	8	4	32	0.5	0.406	1.0	2.17	13	32	6	1
363	8	14	112	1.75	0.357	0.67	2.0	40	75	20	1
364	9	16	144	1.778	0.382	0.743	2.29	55	107	24	1
365	11	31	341	2.818	0.323	0.83	2.08	110	283	53	1
366	10	20	200	2.0	0.385	0.87	2.14	77	174	36	1
367	9	19	171	2.111	0.392	0.83	2.31	67	142	29	1
368	10	25	250	2.5	0.408	0.68	2.43	102	170	42	1
369	8	16	128	2.0	0.453	0.68	2.9	58	87	20	1
370	9	52	468	5.778	0.359	0.827	2.4	168	387	70	1
371	8	36	288	4.5	0.427	1.0	2.05	123	288	60	1
372	8	24	192	3.0	0.406	0.818	2.23	78	157	35	1
373	8	17	136	2.125	0.463	0.735	2.86	63	100	22	1
374	8	13	104	1.625	0.404	0.99	2.1	42	103	20	1
375	8	53	424	6.625	0.344	0.884	1.83	146	375	80	1
376	10	47	470	4.7	0.338	0.698	2.3	159	328	69	1
377	7	31	217	4.429	0.461	0.991	2.44	100	215	41	1
378	7	5	35	0.714	0.514	0.8	9.0	18	28	2	1
379	5	18	90	3.6	0.689	1.0	3.44	62	90	18	1
380	5	4	20	0.8	0.7	0.8	7.0	14	16	2	1
381	11	150	1650	13.636	0.186	0.533	2.06	307	879	149	1
382	8	202	1616	25.25	0.313	0.689	1.83	505	1114	276	1
383	12	272	3264	22.667	0.249	0.602	2.01	812	1965	404	1
384	11	185	2035	16.818	0.295	0.826	1.94	600	1681	310	1
385	8	82	656	10.25	0.402	0.991	2.1	264	650	126	1
386	11	13	143	1.182	0.35	0.783	2.08	50	112	24	1
387	8	12	96	1.5	0.479	0.938	2.3	46	90	20	1
388	8	38	304	4.75	0.461	0.803	2.3	140	244	61	1
389	8	10	80	1.25	0.388	0.913	2.21	31	73	14	1
390	8	12	96	1.5	0.448	0.896	2.05	43	86	21	1
391	10	13	130	1.3	0.385	0.823	2.0	50	107	25	1
392	8	16	128	2.0	0.398	0.828	2.68	51	106	19	1
393	8	16	128	2.0	0.516	1.0	2.54	66	128	26	1
394	8	9	72	1.125	0.528	0.958	3.17	38	69	12	1
395	8	4	32	0.5	0.469	0.719	5.0	15	23	3	1
396	8	18	144	2.25	0.361	0.944	2.17	52	136	24	1
397	7	26	182	3.714	0.445	0.978	2.25	81	178	36	1
398	5	7	35	1.4	0.657	0.886	3.83	23	31	6	1
399	5	4	20	0.8	0.65	0.85	3.25	13	17	4	1
400	11	271	2981	24.636	0.278	0.728	1.99	829	2171	417	1
401	11	240	2640	21.818	0.27	0.634	2.05	714	1674	348	1
402	8	26	208	3.25	0.37	0.654	2.41	77	136	32	1
403	11	272	2992	24.727	0.281	0.68	2.0	840	2036	420	1
404	9	17	153	1.889	0.451	0.941	2.46	69	144	28	1
405	8	17	136	2.125	0.346	1.0	2.47	47	136	19	1
406	10	48	480	4.8	0.36	0.863	2.16	173	414	80	1
407	9	47	423	5.222	0.336	0.891	1.78	142	377	80	1
408	8	8	64	1.0	0.5	1.0	2.91	32	64	11	1
409	8	27	216	3.375	0.435	0.963	2.14	94	208	44	1
410	9	20	180	2.222	0.35	0.728	1.91	63	131	33	1
411	8	13	104	1.625	0.394	0.913	2.28	41	95	18	1
412	9	34	306	3.778	0.386	0.706	2.41	118	216	49	1
413	8	15	120	1.875	0.433	0.975	2.0	52	117	26	1
414	8	26	208	3.25	0.394	1.0	2.16	82	208	38	1
415	10	67	670	6.7	0.321	0.81	2.29	215	543	94	1
416	9	23	207	2.556	0.362	0.831	1.92	75	172	39	1
417	8	36	288	4.5	0.427	0.924	1.98	123	266	62	1
418	8	12	96	1.5	0.469	0.948	2.14	45	91	21	1
419	10	25	250	2.5	0.392	0.808	2.51	98	202	39	1
420	11	272	2992	24.727	0.283	0.703	1.97	847	2103	431	1
421	6	33	198	5.5	0.52	0.995	2.24	103	197	46	1
422	9	20	180	2.222	0.361	0.7	2.32	65	126	28	1
423	9	29	261	3.222	0.414	0.966	2.4	108	252	45	1
424	9	19	171	2.111	0.386	0.912	2.2	66	156	30	1
425	8	20	160	2.5	0.456	1.0	2.35	73	160	31	1
426	8	18	144	2.25	0.403	0.896	2.52	58	129	23	1
427	8	7	56	0.875	0.411	0.875	2.09	23	49	11	1
428	8	13	104	1.625	0.49	0.913	2.68	51	95	19	1
429	10	34	340	3.4	0.356	0.744	1.98	121	253	61	1
430	8	15	120	1.875	0.5	1.0	2.14	60	120	28	1
431	11	261	2871	23.727	0.257	0.644	2.01	738	1849	368	1
432	8	34	272	4.25	0.419	0.783	2.0	114	213	57	1
433	11	32	352	2.909	0.332	0.815	1.86	117	287	63	1
