	fixed acidity	volatile acidity	citric acid	residual sugar	chlorides	free sulfur dioxide	total sulfur dioxide	density	pH	sulphates	alcohol	quality
44	8.0	0.58	0.16	2.0	0.12	3.0	7.0	0.99454	3.22	0.58	11.2	1
45	10.5	0.39	0.46	2.2	0.075	14.0	27.0	0.99598	3.06	0.84	11.4	1
46	8.0	0.18	0.37	0.9	0.049	36.0	109.0	0.99007	2.89	0.44	12.7	1
47	8.0	0.18	0.37	0.9	0.049	36.0	109.0	0.99007	2.89	0.44	12.7	1
48	7.0	0.5	0.14	1.8	0.078	10.0	23.0	0.99636	3.53	0.61	10.4	1
49	11.3	0.36	0.66	2.4	0.123	3.0	8.0	0.99642	3.2	0.53	11.9	1
50	11.3	0.36	0.66	2.4	0.123	3.0	8.0	0.99642	3.2	0.53	11.9	1
51	7.0	0.51	0.09	2.1	0.062	4.0	9.0	0.99584	3.35	0.54	10.5	1
52	8.2	0.32	0.42	2.3	0.098	3.0	9.0	0.99506	3.27	0.55	12.3	1
53	8.6	0.83	0.0	2.8	0.095	17.0	43.0	0.99822	3.33	0.6	10.4	1
54	7.9	0.31	0.32	1.9	0.066	14.0	36.0	0.99364	3.41	0.56	12.6	1
55	6.4	0.795	0.0	2.2	0.065	28.0	52.0	0.99378	3.49	0.52	11.6	1
56	7.2	0.34	0.21	2.5	0.075	41.0	68.0	0.99586	3.37	0.54	10.1	1
57	8.1	0.82	0.0	4.1	0.095	5.0	14.0	0.99854	3.36	0.53	9.6	1
58	7.5	0.57	0.08	2.6	0.089	14.0	27.0	0.99592	3.3	0.59	10.4	1
59	8.9	0.745	0.18	2.5	0.077	15.0	48.0	0.99739	3.2	0.47	9.7	1
60	7.3	0.91	0.1	1.8	0.074	20.0	56.0	0.99672	3.35	0.56	9.2	1
61	8.9	0.5	0.21	2.2	0.088	21.0	39.0	0.99692	3.33	0.83	11.1	1
62	7.4	0.965	0.0	2.2	0.088	16.0	32.0	0.99756	3.58	0.67	10.2	1
63	6.9	0.49	0.19	1.7	0.079	13.0	26.0	0.99547	3.38	0.64	9.8	1
64	8.9	0.5	0.21	2.2	0.088	21.0	39.0	0.99692	3.33	0.83	11.1	1
65	6.4	0.39	0.33	3.3	0.046	12.0	53.0	0.99294	3.36	0.62	12.2	1
66	6.9	0.44	0.0	1.4	0.07	32.0	38.0	0.99438	3.32	0.58	11.4	1
67	7.6	0.78	0.0	1.7	0.076	33.0	45.0	0.99612	3.31	0.62	10.7	1
68	7.1	0.43	0.17	1.8	0.082	27.0	51.0	0.99634	3.49	0.64	10.4	1
69	9.3	0.49	0.36	1.7	0.081	3.0	14.0	0.99702	3.27	0.78	10.9	1
70	9.3	0.5	0.36	1.8	0.084	6.0	17.0	0.99704	3.27	0.77	10.8	1
71	7.1	0.43	0.17	1.8	0.082	27.0	51.0	0.99634	3.49	0.64	10.4	1
72	8.5	0.46	0.59	1.4	0.414	16.0	45.0	0.99702	3.03	1.34	9.2	1
73	5.6	0.605	0.05	2.4	0.073	19.0	25.0	0.99258	3.56	0.55	12.9	1
74	8.2	0.64	0.27	2.0	0.095	5.0	77.0	0.99747	3.13	0.62	9.1	1
75	8.2	0.64	0.27	2.0	0.095	5.0	77.0	0.99747	3.13	0.62	9.1	1
76	7.6	0.42	0.25	3.9	0.104	28.0	90.0	0.99784	3.15	0.57	9.1	1
77	11.6	0.23	0.57	1.8	0.074	3.0	8.0	0.9981	3.14	0.7	9.9	1
78	8.0	0.38	0.44	1.9	0.098	6.0	15.0	0.9956	3.3	0.64	11.4	1
79	10.2	0.29	0.65	2.4	0.075	6.0	17.0	0.99565	3.22	0.63	11.8	1
80	8.2	0.74	0.09	2.0	0.067	5.0	10.0	0.99418	3.28	0.57	11.8	1
81	7.7	0.61	0.18	2.4	0.083	6.0	20.0	0.9963	3.29	0.6	10.2	1
82	8.0	0.62	0.35	2.8	0.086	28.0	52.0	0.997	3.31	0.62	10.8	1
83	7.5	0.77	0.2	8.1	0.098	30.0	92.0	0.99892	3.2	0.58	9.2	1
84	7.2	0.35	0.26	1.8	0.083	33.0	75.0	0.9968	3.4	0.58	9.5	1
85	8.0	0.62	0.33	2.7	0.088	16.0	37.0	0.9972	3.31	0.58	10.7	1
86	7.5	0.77	0.2	8.1	0.098	30.0	92.0	0.99892	3.2	0.58	9.2	1
87	9.9	0.32	0.56	2.0	0.073	3.0	8.0	0.99534	3.15	0.73	11.4	1
88	8.6	0.37	0.65	6.4	0.08	3.0	8.0	0.99817	3.27	0.58	11.0	1
89	8.6	0.37	0.65	6.4	0.08	3.0	8.0	0.99817	3.27	0.58	11.0	1
90	10.3	0.27	0.56	1.4	0.047	3.0	8.0	0.99471	3.16	0.51	11.8	1
91	7.2	0.38	0.3	1.8	0.073	31.0	70.0	0.99685	3.42	0.59	9.5	1
92	8.7	0.42	0.45	2.4	0.072	32.0	59.0	0.99617	3.33	0.77	12.0	1
93	7.2	0.38	0.3	1.8	0.073	31.0	70.0	0.99685	3.42	0.59	9.5	1
94	6.8	0.48	0.08	1.8	0.074	40.0	64.0	0.99529	3.12	0.49	9.6	1
95	7.9	0.19	0.42	1.6	0.057	18.0	30.0	0.994	3.29	0.69	11.2	1
96	7.9	0.34	0.42	2.0	0.086	8.0	19.0	0.99546	3.35	0.6	11.4	1
97	7.0	0.54	0.09	2.0	0.081	10.0	16.0	0.99479	3.43	0.59	11.5	1
98	6.6	0.725	0.09	5.5	0.117	9.0	17.0	0.99655	3.35	0.49	10.8	1
99	9.4	0.4	0.47	2.5	0.087	6.0	20.0	0.99772	3.15	0.5	10.5	1
100	6.6	0.725	0.09	5.5	0.117	9.0	17.0	0.99655	3.35	0.49	10.8	1
101	8.6	0.52	0.38	1.5	0.096	5.0	18.0	0.99666	3.2	0.52	9.4	1
102	8.6	0.52	0.38	1.5	0.096	5.0	18.0	0.99666	3.2	0.52	9.4	1
103	8.4	0.34	0.42	2.1	0.072	23.0	36.0	0.99392	3.11	0.78	12.4	1
104	7.4	0.49	0.27	2.1	0.071	14.0	25.0	0.99388	3.35	0.63	12.0	1
105	6.1	0.48	0.09	1.7	0.078	18.0	30.0	0.99402	3.45	0.54	11.2	1
106	7.4	0.49	0.27	2.1	0.071	14.0	25.0	0.99388	3.35	0.63	12.0	1
107	8.0	0.48	0.34	2.2	0.073	16.0	25.0	0.9936	3.28	0.66	12.4	1
108	6.3	0.57	0.28	2.1	0.048	13.0	49.0	0.99374	3.41	0.6	12.8	1
109	8.2	0.23	0.42	1.9	0.069	9.0	17.0	0.99376	3.21	0.54	12.3	1
110	8.1	0.78	0.1	3.3	0.09	4.0	13.0	0.99855	3.36	0.49	9.5	1
111	10.8	0.47	0.43	2.1	0.171	27.0	66.0	0.9982	3.17	0.76	10.8	1
112	8.3	0.53	0.0	1.4	0.07	6.0	14.0	0.99593	3.25	0.64	10.0	1
113	7.9	0.33	0.41	1.5	0.056	6.0	35.0	0.99396	3.29	0.71	11.0	1
114	8.9	0.24	0.39	1.6	0.074	3.0	10.0	0.99698	3.12	0.59	9.5	1
115	5.0	0.4	0.5	4.3	0.046	29.0	80.0	0.9902	3.49	0.66	13.6	1
116	7.0	0.69	0.07	2.5	0.091	15.0	21.0	0.99572	3.38	0.6	11.3	1
117	7.0	0.69	0.07	2.5	0.091	15.0	21.0	0.99572	3.38	0.6	11.3	1
118	7.0	0.69	0.07	2.5	0.091	15.0	21.0	0.99572	3.38	0.6	11.3	1
119	7.1	0.39	0.12	2.1	0.065	14.0	24.0	0.99252	3.3	0.53	13.3	1
120	5.6	0.66	0.0	2.5	0.066	7.0	15.0	0.99256	3.52	0.58	12.9	1
121	6.6	0.5	0.0	1.8	0.062	21.0	28.0	0.99352	3.44	0.55	12.3	1
122	6.3	0.47	0.0	1.4	0.055	27.0	33.0	0.9922	3.45	0.48	12.3	1
123	10.7	0.4	0.37	1.9	0.081	17.0	29.0	0.99674	3.12	0.65	11.2	1
124	6.5	0.58	0.0	2.2	0.096	3.0	13.0	0.99557	3.62	0.62	11.5	1
125	5.8	0.29	0.26	1.7	0.063	3.0	11.0	0.9915	3.39	0.54	13.5	1
126	6.3	0.76	0.0	2.9	0.072	26.0	52.0	0.99379	3.51	0.6	11.5	1
127	10.0	0.43	0.33	2.7	0.095	28.0	89.0	0.9984	3.22	0.68	10.0	1
128	10.5	0.43	0.35	3.3	0.092	24.0	70.0	0.99798	3.21	0.69	10.5	1
129	9.1	0.6	0.0	1.9	0.058	5.0	10.0	0.9977	3.18	0.63	10.4	1
130	5.9	0.19	0.21	1.7	0.045	57.0	135.0	0.99341	3.32	0.44	9.5	1
131	8.0	0.25	0.43	1.7	0.067	22.0	50.0	0.9946	3.38	0.6	11.9	1
132	10.4	0.52	0.45	2.0	0.08	6.0	13.0	0.99774	3.22	0.76	11.4	1
133	10.4	0.52	0.45	2.0	0.08	6.0	13.0	0.99774	3.22	0.76	11.4	1
134	7.5	0.41	0.15	3.7	0.104	29.0	94.0	0.99786	3.14	0.58	9.1	1
135	8.2	0.51	0.24	2.0	0.079	16.0	86.0	0.99764	3.34	0.64	9.5	1
136	7.3	0.4	0.3	1.7	0.08	33.0	79.0	0.9969	3.41	0.65	9.5	1
137	8.2	0.38	0.32	2.5	0.08	24.0	71.0	0.99624	3.27	0.85	11.0	1
138	9.9	0.35	0.38	1.5	0.058	31.0	47.0	0.99676	3.26	0.82	10.6	0
139	9.1	0.29	0.33	2.05	0.063	13.0	27.0	0.99516	3.26	0.84	11.7	0
140	6.8	0.36	0.32	1.8	0.067	4.0	8.0	0.9928	3.36	0.55	12.8	0
141	6.8	0.36	0.32	1.8	0.067	4.0	8.0	0.9928	3.36	0.55	12.8	0
142	9.1	0.29	0.33	2.05	0.063	13.0	27.0	0.99516	3.26	0.84	11.7	0
143	9.1	0.3	0.34	2.0	0.064	12.0	25.0	0.99516	3.26	0.84	11.7	0
144	8.9	0.35	0.4	3.6	0.11	12.0	24.0	0.99549	3.23	0.7	12.0	0
145	8.9	0.28	0.45	1.7	0.067	7.0	12.0	0.99354	3.25	0.55	12.3	0
146	8.9	0.38	0.4	2.2	0.068	12.0	28.0	0.99486	3.27	0.75	12.6	0
147	7.7	0.58	0.01	1.8	0.088	12.0	18.0	0.99568	3.32	0.56	10.5	0
148	7.7	0.58	0.01	1.8	0.088	12.0	18.0	0.99568	3.32	0.56	10.5	0
149	7.1	0.59	0.0	2.1	0.091	9.0	14.0	0.99488	3.42	0.55	11.5	0
150	7.3	0.55	0.01	1.8	0.093	9.0	15.0	0.99514	3.35	0.58	11.0	0
151	10.1	0.37	0.34	2.4	0.085	5.0	17.0	0.99683	3.17	0.65	10.6	0
152	7.6	0.31	0.34	2.5	0.082	26.0	35.0	0.99356	3.22	0.59	12.5	0
153	8.7	0.41	0.41	6.2	0.078	25.0	42.0	0.9953	3.24	0.77	12.6	0
154	9.5	0.39	0.41	8.9	0.069	18.0	39.0	0.99859	3.29	0.81	10.9	0
155	8.3	0.33	0.42	2.3	0.07	9.0	20.0	0.99426	3.38	0.77	12.7	0
156	8.9	0.48	0.53	4.0	0.101	3.0	10.0	0.99586	3.21	0.59	12.1	0
157	9.9	0.53	0.57	2.4	0.093	30.0	52.0	0.9971	3.19	0.76	11.6	0
158	8.9	0.48	0.53	4.0	0.101	3.0	10.0	0.99586	3.21	0.59	12.1	0
159	9.1	0.4	0.5	1.8	0.071	7.0	16.0	0.99462	3.21	0.69	12.5	0
160	6.2	0.46	0.17	1.6	0.073	7.0	11.0	0.99425	3.61	0.54	11.4	1
161	7.6	0.43	0.4	2.7	0.082	6.0	11.0	0.99538	3.44	0.54	12.2	1
162	8.5	0.21	0.52	1.9	0.09	9.0	23.0	0.99648	3.36	0.67	10.4	1
163	9.0	0.36	0.52	2.1	0.111	5.0	10.0	0.99568	3.31	0.62	11.3	1
164	9.5	0.37	0.52	2.0	0.088	12.0	51.0	0.99613	3.29	0.58	11.1	1
165	8.0	0.59	0.05	2.0	0.089	12.0	32.0	0.99735	3.36	0.61	10.0	1
166	8.5	0.47	0.27	1.9	0.058	18.0	38.0	0.99518	3.16	0.85	11.1	1
167	7.1	0.56	0.14	1.6	0.078	7.0	18.0	0.99592	3.27	0.62	9.3	1
168	6.6	0.57	0.02	2.1	0.115	6.0	16.0	0.99654	3.38	0.69	9.5	1
169	8.8	0.27	0.39	2.0	0.1	20.0	27.0	0.99546	3.15	0.69	11.2	1
170	8.5	0.47	0.27	1.9	0.058	18.0	38.0	0.99518	3.16	0.85	11.1	1
171	8.3	0.34	0.4	2.4	0.065	24.0	48.0	0.99554	3.34	0.86	11.0	1
172	8.5	0.66	0.2	2.1	0.097	23.0	113.0	0.99733	3.13	0.48	9.2	1
173	9.0	0.4	0.43	2.4	0.068	29.0	46.0	0.9943	3.2	0.6	12.2	1
174	6.7	0.56	0.09	2.9	0.079	7.0	22.0	0.99669	3.46	0.61	10.2	1
175	10.4	0.26	0.48	1.9	0.066	6.0	10.0	0.99724	3.33	0.87	10.9	1
176	10.4	0.26	0.48	1.9	0.066	6.0	10.0	0.99724	3.33	0.87	10.9	1
177	8.5	0.34	0.44	1.7	0.079	6.0	12.0	0.99605	3.52	0.63	10.7	1
178	7.2	0.41	0.3	2.1	0.083	35.0	72.0	0.997	3.44	0.52	9.4	1
179	7.2	0.41	0.3	2.1	0.083	35.0	72.0	0.997	3.44	0.52	9.4	1
180	8.4	0.59	0.29	2.6	0.109	31.0	119.0	0.99801	3.15	0.5	9.1	1
181	12.2	0.45	0.49	1.4	0.075	3.0	6.0	0.9969	3.13	0.63	10.4	1
182	9.1	0.5	0.3	1.9	0.065	8.0	17.0	0.99774	3.32	0.71	10.5	1
183	9.5	0.86	0.26	1.9	0.079	13.0	28.0	0.99712	3.25	0.62	10.0	1
184	7.3	0.52	0.32	2.1	0.07	51.0	70.0	0.99418	3.34	0.82	12.9	1
185	9.1	0.5	0.3	1.9	0.065	8.0	17.0	0.99774	3.32	0.71	10.5	1
186	12.2	0.45	0.49	1.4	0.075	3.0	6.0	0.9969	3.13	0.63	10.4	1
187	7.4	0.58	0.0	2.0	0.064	7.0	11.0	0.99562	3.45	0.58	11.3	1
188	7.1	0.36	0.3	1.6	0.08	35.0	70.0	0.99693	3.44	0.5	9.4	1
189	7.7	0.39	0.12	1.7	0.097	19.0	27.0	0.99596	3.16	0.49	9.4	1
190	9.7	0.295	0.4	1.5	0.073	14.0	21.0	0.99556	3.14	0.51	10.9	1
191	7.7	0.39	0.12	1.7	0.097	19.0	27.0	0.99596	3.16	0.49	9.4	1
192	7.1	0.34	0.28	2.0	0.082	31.0	68.0	0.99694	3.45	0.48	9.4	1
193	6.5	0.4	0.1	2.0	0.076	30.0	47.0	0.99554	3.36	0.48	9.4	1
194	7.1	0.34	0.28	2.0	0.082	31.0	68.0	0.99694	3.45	0.48	9.4	1
195	10.0	0.35	0.45	2.5	0.092	20.0	88.0	0.99918	3.15	0.43	9.4	1
196	7.7	0.6	0.06	2.0	0.079	19.0	41.0	0.99697	3.39	0.62	10.1	1
197	8.9	0.84	0.34	1.4	0.05	4.0	10.0	0.99554	3.12	0.48	9.1	1
198	6.4	0.69	0.0	1.65	0.055	7.0	12.0	0.99162	3.47	0.53	12.9	1
199	8.2	0.43	0.29	1.6	0.081	27.0	45.0	0.99603	3.25	0.54	10.3	1
200	9.6	0.5	0.36	2.8	0.116	26.0	55.0	0.99722	3.18	0.68	10.9	1
201	8.9	0.32	0.31	2.0	0.088	12.0	19.0	0.9957	3.17	0.55	10.4	1
202	7.7	1.005	0.15	2.1	0.102	11.0	32.0	0.99604	3.23	0.48	10.0	1
203	7.5	0.71	0.0	1.6	0.092	22.0	31.0	0.99635	3.38	0.58	10.0	1
204	8.0	0.58	0.16	2.0	0.12	3.0	7.0	0.99454	3.22	0.58	11.2	1
205	10.5	0.39	0.46	2.2	0.075	14.0	27.0	0.99598	3.06	0.84	11.4	1
206	8.0	0.18	0.37	0.9	0.049	36.0	109.0	0.99007	2.89	0.44	12.7	1
207	8.0	0.18	0.37	0.9	0.049	36.0	109.0	0.99007	2.89	0.44	12.7	1
208	7.0	0.5	0.14	1.8	0.078	10.0	23.0	0.99636	3.53	0.61	10.4	1
209	11.3	0.36	0.66	2.4	0.123	3.0	8.0	0.99642	3.2	0.53	11.9	1
210	11.3	0.36	0.66	2.4	0.123	3.0	8.0	0.99642	3.2	0.53	11.9	1
211	7.0	0.51	0.09	2.1	0.062	4.0	9.0	0.99584	3.35	0.54	10.5	1
212	8.2	0.32	0.42	2.3	0.098	3.0	9.0	0.99506	3.27	0.55	12.3	1
213	8.6	0.83	0.0	2.8	0.095	17.0	43.0	0.99822	3.33	0.6	10.4	1
214	7.9	0.31	0.32	1.9	0.066	14.0	36.0	0.99364	3.41	0.56	12.6	1
215	6.4	0.795	0.0	2.2	0.065	28.0	52.0	0.99378	3.49	0.52	11.6	1
216	7.2	0.34	0.21	2.5	0.075	41.0	68.0	0.99586	3.37	0.54	10.1	1
217	8.1	0.82	0.0	4.1	0.095	5.0	14.0	0.99854	3.36	0.53	9.6	1
218	7.5	0.57	0.08	2.6	0.089	14.0	27.0	0.99592	3.3	0.59	10.4	1
219	8.9	0.745	0.18	2.5	0.077	15.0	48.0	0.99739	3.2	0.47	9.7	1
220	7.3	0.91	0.1	1.8	0.074	20.0	56.0	0.99672	3.35	0.56	9.2	1
221	8.9	0.5	0.21	2.2	0.088	21.0	39.0	0.99692	3.33	0.83	11.1	1
222	7.4	0.965	0.0	2.2	0.088	16.0	32.0	0.99756	3.58	0.67	10.2	1
223	6.9	0.49	0.19	1.7	0.079	13.0	26.0	0.99547	3.38	0.64	9.8	1
224	8.9	0.5	0.21	2.2	0.088	21.0	39.0	0.99692	3.33	0.83	11.1	1
225	6.4	0.39	0.33	3.3	0.046	12.0	53.0	0.99294	3.36	0.62	12.2	1
226	6.9	0.44	0.0	1.4	0.07	32.0	38.0	0.99438	3.32	0.58	11.4	1
227	7.6	0.78	0.0	1.7	0.076	33.0	45.0	0.99612	3.31	0.62	10.7	1
228	7.1	0.43	0.17	1.8	0.082	27.0	51.0	0.99634	3.49	0.64	10.4	1
229	9.3	0.49	0.36	1.7	0.081	3.0	14.0	0.99702	3.27	0.78	10.9	1
230	9.3	0.5	0.36	1.8	0.084	6.0	17.0	0.99704	3.27	0.77	10.8	1
231	7.1	0.43	0.17	1.8	0.082	27.0	51.0	0.99634	3.49	0.64	10.4	1
232	8.5	0.46	0.59	1.4	0.414	16.0	45.0	0.99702	3.03	1.34	9.2	1
233	5.6	0.605	0.05	2.4	0.073	19.0	25.0	0.99258	3.56	0.55	12.9	1
234	8.2	0.64	0.27	2.0	0.095	5.0	77.0	0.99747	3.13	0.62	9.1	1
235	8.2	0.64	0.27	2.0	0.095	5.0	77.0	0.99747	3.13	0.62	9.1	1
236	7.6	0.42	0.25	3.9	0.104	28.0	90.0	0.99784	3.15	0.57	9.1	1
237	11.6	0.23	0.57	1.8	0.074	3.0	8.0	0.9981	3.14	0.7	9.9	1
238	8.0	0.38	0.44	1.9	0.098	6.0	15.0	0.9956	3.3	0.64	11.4	1
239	10.2	0.29	0.65	2.4	0.075	6.0	17.0	0.99565	3.22	0.63	11.8	1
240	8.2	0.74	0.09	2.0	0.067	5.0	10.0	0.99418	3.28	0.57	11.8	1
241	7.7	0.61	0.18	2.4	0.083	6.0	20.0	0.9963	3.29	0.6	10.2	1
242	8.0	0.62	0.35	2.8	0.086	28.0	52.0	0.997	3.31	0.62	10.8	1
243	7.5	0.77	0.2	8.1	0.098	30.0	92.0	0.99892	3.2	0.58	9.2	1
244	7.2	0.35	0.26	1.8	0.083	33.0	75.0	0.9968	3.4	0.58	9.5	1
245	8.0	0.62	0.33	2.7	0.088	16.0	37.0	0.9972	3.31	0.58	10.7	1
246	7.5	0.77	0.2	8.1	0.098	30.0	92.0	0.99892	3.2	0.58	9.2	1
247	9.9	0.32	0.56	2.0	0.073	3.0	8.0	0.99534	3.15	0.73	11.4	1
248	8.6	0.37	0.65	6.4	0.08	3.0	8.0	0.99817	3.27	0.58	11.0	1
249	8.6	0.37	0.65	6.4	0.08	3.0	8.0	0.99817	3.27	0.58	11.0	1
250	10.3	0.27	0.56	1.4	0.047	3.0	8.0	0.99471	3.16	0.51	11.8	1
251	7.2	0.38	0.3	1.8	0.073	31.0	70.0	0.99685	3.42	0.59	9.5	1
252	8.7	0.42	0.45	2.4	0.072	32.0	59.0	0.99617	3.33	0.77	12.0	1
253	7.2	0.38	0.3	1.8	0.073	31.0	70.0	0.99685	3.42	0.59	9.5	1
254	6.8	0.48	0.08	1.8	0.074	40.0	64.0	0.99529	3.12	0.49	9.6	1
255	7.9	0.19	0.42	1.6	0.057	18.0	30.0	0.994	3.29	0.69	11.2	1
256	7.9	0.34	0.42	2.0	0.086	8.0	19.0	0.99546	3.35	0.6	11.4	1
257	7.0	0.54	0.09	2.0	0.081	10.0	16.0	0.99479	3.43	0.59	11.5	1
258	6.6	0.725	0.09	5.5	0.117	9.0	17.0	0.99655	3.35	0.49	10.8	1
259	9.4	0.4	0.47	2.5	0.087	6.0	20.0	0.99772	3.15	0.5	10.5	1
260	6.6	0.725	0.09	5.5	0.117	9.0	17.0	0.99655	3.35	0.49	10.8	1
261	8.6	0.52	0.38	1.5	0.096	5.0	18.0	0.99666	3.2	0.52	9.4	1
262	8.6	0.52	0.38	1.5	0.096	5.0	18.0	0.99666	3.2	0.52	9.4	1
263	8.4	0.34	0.42	2.1	0.072	23.0	36.0	0.99392	3.11	0.78	12.4	1
264	7.4	0.49	0.27	2.1	0.071	14.0	25.0	0.99388	3.35	0.63	12.0	1
265	6.1	0.48	0.09	1.7	0.078	18.0	30.0	0.99402	3.45	0.54	11.2	1
266	7.4	0.49	0.27	2.1	0.071	14.0	25.0	0.99388	3.35	0.63	12.0	1
267	8.0	0.48	0.34	2.2	0.073	16.0	25.0	0.9936	3.28	0.66	12.4	1
268	6.3	0.57	0.28	2.1	0.048	13.0	49.0	0.99374	3.41	0.6	12.8	1
269	8.2	0.23	0.42	1.9	0.069	9.0	17.0	0.99376	3.21	0.54	12.3	1
270	8.1	0.78	0.1	3.3	0.09	4.0	13.0	0.99855	3.36	0.49	9.5	1
271	10.8	0.47	0.43	2.1	0.171	27.0	66.0	0.9982	3.17	0.76	10.8	1
272	8.3	0.53	0.0	1.4	0.07	6.0	14.0	0.99593	3.25	0.64	10.0	1
273	7.9	0.33	0.41	1.5	0.056	6.0	35.0	0.99396	3.29	0.71	11.0	1
274	8.9	0.24	0.39	1.6	0.074	3.0	10.0	0.99698	3.12	0.59	9.5	1
275	5.0	0.4	0.5	4.3	0.046	29.0	80.0	0.9902	3.49	0.66	13.6	1
276	7.0	0.69	0.07	2.5	0.091	15.0	21.0	0.99572	3.38	0.6	11.3	1
277	7.0	0.69	0.07	2.5	0.091	15.0	21.0	0.99572	3.38	0.6	11.3	1
278	7.0	0.69	0.07	2.5	0.091	15.0	21.0	0.99572	3.38	0.6	11.3	1
279	7.1	0.39	0.12	2.1	0.065	14.0	24.0	0.99252	3.3	0.53	13.3	1
280	5.6	0.66	0.0	2.5	0.066	7.0	15.0	0.99256	3.52	0.58	12.9	1
281	6.6	0.5	0.0	1.8	0.062	21.0	28.0	0.99352	3.44	0.55	12.3	1
282	6.3	0.47	0.0	1.4	0.055	27.0	33.0	0.9922	3.45	0.48	12.3	1
