	RI	 Na	 Mg	 Al	 Si	 K	 Ca	 Ba	 Fe	label
85	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
86	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
87	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
88	1.51777898	13.21045	3.38995	1.33004	72.7612	0.58995	8.59344	0.0	0.0	0
89	1.51755118	13.4831	3.74017	1.16954	72.9908	0.58995	8.03392	0.0	0.0	0
90	1.5215149	13.05085	3.65037	0.87101	72.3188	0.19251	9.85236	0.0	0.0867	0
91	1.51743728	13.2969	3.60098	1.14065	73.0916	0.57753	8.1738	0.0	0.0	0
92	1.515706	12.71835	3.46179	1.56116	73.198	0.67068	8.08772	0.0	0.1224	0
93	1.51720948	12.8713	3.47975	1.33004	73.0412	0.5589	8.43204	0.0	0.0	0
94	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	0
95	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	0
96	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	0
97	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	0
98	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
99	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
100	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
101	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
102	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
103	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
104	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
105	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
106	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
107	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
108	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
109	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
110	1.51777898	13.21045	3.38995	1.33004	72.7612	0.58995	8.59344	0.0	0.0	0
111	1.51755118	13.4831	3.74017	1.16954	72.9908	0.58995	8.03392	0.0	0.0	0
112	1.5215149	13.05085	3.65037	0.87101	72.3188	0.19251	9.85236	0.0	0.0867	0
113	1.51743728	13.2969	3.60098	1.14065	73.0916	0.57753	8.1738	0.0	0.0	0
114	1.515706	12.71835	3.46179	1.56116	73.198	0.67068	8.08772	0.0	0.1224	0
115	1.51720948	12.8713	3.47975	1.33004	73.0412	0.5589	8.43204	0.0	0.0	0
116	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	0
117	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	0
118	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	0
119	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	0
120	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
121	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
122	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
123	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
124	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
125	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
126	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
127	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
128	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
129	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
130	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
131	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
132	1.51777898	13.21045	3.38995	1.33004	72.7612	0.58995	8.59344	0.0	0.0	0
133	1.51755118	13.4831	3.74017	1.16954	72.9908	0.58995	8.03392	0.0	0.0	0
134	1.5215149	13.05085	3.65037	0.87101	72.3188	0.19251	9.85236	0.0	0.0867	0
135	1.51743728	13.2969	3.60098	1.14065	73.0916	0.57753	8.1738	0.0	0.0	0
136	1.515706	12.71835	3.46179	1.56116	73.198	0.67068	8.08772	0.0	0.1224	0
137	1.51720948	12.8713	3.47975	1.33004	73.0412	0.5589	8.43204	0.0	0.0	0
138	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	0
139	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	0
140	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	0
141	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	0
142	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
143	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
144	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
145	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
146	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
147	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
148	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
149	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
150	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
151	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
152	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
153	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
154	1.51777898	13.21045	3.38995	1.33004	72.7612	0.58995	8.59344	0.0	0.0	0
155	1.51755118	13.4831	3.74017	1.16954	72.9908	0.58995	8.03392	0.0	0.0	0
156	1.5215149	13.05085	3.65037	0.87101	72.3188	0.19251	9.85236	0.0	0.0867	0
157	1.51743728	13.2969	3.60098	1.14065	73.0916	0.57753	8.1738	0.0	0.0	0
158	1.515706	12.71835	3.46179	1.56116	73.198	0.67068	8.08772	0.0	0.1224	0
159	1.51720948	12.8713	3.47975	1.33004	73.0412	0.5589	8.43204	0.0	0.0	0
160	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	0
161	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	0
162	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	0
163	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	0
164	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
165	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
166	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
167	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
168	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
169	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
170	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
171	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
172	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
173	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
174	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
175	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
176	1.51777898	13.21045	3.38995	1.33004	72.7612	0.58995	8.59344	0.0	0.0	0
177	1.51755118	13.4831	3.74017	1.16954	72.9908	0.58995	8.03392	0.0	0.0	0
178	1.5215149	13.05085	3.65037	0.87101	72.3188	0.19251	9.85236	0.0	0.0867	0
179	1.51743728	13.2969	3.60098	1.14065	73.0916	0.57753	8.1738	0.0	0.0	0
180	1.515706	12.71835	3.46179	1.56116	73.198	0.67068	8.08772	0.0	0.1224	0
181	1.51720948	12.8713	3.47975	1.33004	73.0412	0.5589	8.43204	0.0	0.0	0
182	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	0
183	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	0
184	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	0
185	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	0
186	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	0
187	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	0
188	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	0
189	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	0
190	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
191	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
192	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
193	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
194	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
195	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
196	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
197	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
