	1	2	3	4	5	6	7	8	9	label
38	1.51130946	13.68925	3.20137	1.81154	72.8116	1.75743	5.43	1.1907	0.0	0
39	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	0
40	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	0
41	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	0
42	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	1
43	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	1
44	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	1
45	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
46	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
47	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
48	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
49	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
50	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
51	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
52	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
53	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	1
54	1.51828014	13.23705	3.90181	1.41029	72.33	0.55269	8.31368	0.0	0.051	1
55	1.51789288	13.1905	3.90181	1.30115	72.33	0.55269	8.4428	0.0	0.1428	1
56	1.51839404	12.85135	3.66833	1.24016	72.5708	0.621	8.67952	0.0	0.1785	1
57	1.5159338	13.09075	3.592	1.51943	73.0972	0.67068	7.82948	0.0	0.0	1
58	1.52064926	14.3609	0.0	2.02019	73.422	0.0	8.4428	1.64115	0.0	0
59	1.51130946	13.68925	3.20137	1.81154	72.8116	1.75743	5.43	1.1907	0.0	0
60	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	0
61	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	0
62	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	0
63	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	1
64	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	1
65	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	1
66	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
67	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
68	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
69	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
70	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
71	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
72	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
73	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
74	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	1
75	1.51828014	13.23705	3.90181	1.41029	72.33	0.55269	8.31368	0.0	0.051	1
76	1.51789288	13.1905	3.90181	1.30115	72.33	0.55269	8.4428	0.0	0.1428	1
77	1.51839404	12.85135	3.66833	1.24016	72.5708	0.621	8.67952	0.0	0.1785	1
78	1.5159338	13.09075	3.592	1.51943	73.0972	0.67068	7.82948	0.0	0.0	1
79	1.52064926	14.3609	0.0	2.02019	73.422	0.0	8.4428	1.64115	0.0	0
80	1.51130946	13.68925	3.20137	1.81154	72.8116	1.75743	5.43	1.1907	0.0	0
81	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	0
82	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	0
83	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	0
84	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	1
85	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	1
86	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	1
87	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
88	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
89	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
90	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
91	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
92	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
93	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
94	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
95	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	1
96	1.51828014	13.23705	3.90181	1.41029	72.33	0.55269	8.31368	0.0	0.051	1
97	1.51789288	13.1905	3.90181	1.30115	72.33	0.55269	8.4428	0.0	0.1428	1
98	1.51839404	12.85135	3.66833	1.24016	72.5708	0.621	8.67952	0.0	0.1785	1
99	1.5159338	13.09075	3.592	1.51943	73.0972	0.67068	7.82948	0.0	0.0	1
100	1.52064926	14.3609	0.0	2.02019	73.422	0.0	8.4428	1.64115	0.0	0
101	1.51130946	13.68925	3.20137	1.81154	72.8116	1.75743	5.43	1.1907	0.0	0
102	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	0
103	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	0
104	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	0
105	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	1
106	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	1
107	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	1
108	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
109	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
110	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
111	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
112	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
113	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
114	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
115	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
116	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	1
117	1.51828014	13.23705	3.90181	1.41029	72.33	0.55269	8.31368	0.0	0.051	1
118	1.51789288	13.1905	3.90181	1.30115	72.33	0.55269	8.4428	0.0	0.1428	1
119	1.51839404	12.85135	3.66833	1.24016	72.5708	0.621	8.67952	0.0	0.1785	1
120	1.5159338	13.09075	3.592	1.51943	73.0972	0.67068	7.82948	0.0	0.0	1
121	1.52064926	14.3609	0.0	2.02019	73.422	0.0	8.4428	1.64115	0.0	0
122	1.51130946	13.68925	3.20137	1.81154	72.8116	1.75743	5.43	1.1907	0.0	0
123	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	0
124	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	0
125	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	0
126	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	1
127	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	1
128	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	1
129	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
130	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
131	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
132	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
133	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
134	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
135	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
136	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
137	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	1
138	1.51828014	13.23705	3.90181	1.41029	72.33	0.55269	8.31368	0.0	0.051	1
139	1.51789288	13.1905	3.90181	1.30115	72.33	0.55269	8.4428	0.0	0.1428	1
140	1.51839404	12.85135	3.66833	1.24016	72.5708	0.621	8.67952	0.0	0.1785	1
141	1.5159338	13.09075	3.592	1.51943	73.0972	0.67068	7.82948	0.0	0.0	1
142	1.52064926	14.3609	0.0	2.02019	73.422	0.0	8.4428	1.64115	0.0	0
143	1.51130946	13.68925	3.20137	1.81154	72.8116	1.75743	5.43	1.1907	0.0	0
144	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	0
145	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	0
146	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	0
147	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	1
148	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	1
149	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	1
150	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
151	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
152	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
153	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
154	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
155	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
156	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
157	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
158	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	1
159	1.51828014	13.23705	3.90181	1.41029	72.33	0.55269	8.31368	0.0	0.051	1
160	1.51789288	13.1905	3.90181	1.30115	72.33	0.55269	8.4428	0.0	0.1428	1
161	1.51839404	12.85135	3.66833	1.24016	72.5708	0.621	8.67952	0.0	0.1785	1
162	1.5159338	13.09075	3.592	1.51943	73.0972	0.67068	7.82948	0.0	0.0	1
163	1.52064926	14.3609	0.0	2.02019	73.422	0.0	8.4428	1.64115	0.0	0
164	1.51130946	13.68925	3.20137	1.81154	72.8116	1.75743	5.43	1.1907	0.0	0
165	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	0
166	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	0
167	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	0
168	1.52176548	13.7491	1.01025	1.35893	72.19	0.32913	11.14356	0.0	0.0	1
169	1.5162755	12.99765	3.57853	1.53869	72.8284	0.60858	8.04468	0.0	0.0	1
170	1.51618438	13.01095	3.5022	1.48091	72.89	0.60237	8.12	0.0	0.0	1
171	1.5160477	12.8979	3.43934	1.44881	73.58	0.44091	8.27064	0.0	0.0	1
172	1.5170728	13.7225	3.6818	1.81154	72.0612	0.63963	7.88328	0.0	0.0	1
173	1.51666276	12.9378	3.60996	1.25942	72.75	0.5589	8.6042	0.0	0.0	1
174	1.52613924	13.70255	0.0	1.35893	71.238	0.19251	13.43544	0.0	0.051	1
175	1.51689056	13.33015	3.53812	1.60931	72.5428	0.6831	8.10924	0.0	0.0	1
176	1.51645774	13.4432	3.60996	1.53869	72.3916	0.65826	8.03392	0.0	0.0	1
177	1.5159338	13.25035	3.44832	1.42955	73.17	0.60858	7.86176	0.0	0.0	1
178	1.51743728	12.19965	3.25076	1.15991	73.5508	0.621	8.89472	0.0	0.1224	1
179	1.52474966	11.4482	0.0	1.87895	72.19	0.8073	13.24176	0.0	0.1734	1
180	1.51828014	13.23705	3.90181	1.41029	72.33	0.55269	8.31368	0.0	0.051	1
181	1.51789288	13.1905	3.90181	1.30115	72.33	0.55269	8.4428	0.0	0.1428	1
182	1.51839404	12.85135	3.66833	1.24016	72.5708	0.621	8.67952	0.0	0.1785	1
183	1.5159338	13.09075	3.592	1.51943	73.0972	0.67068	7.82948	0.0	0.0	1
184	1.52064926	14.3609	0.0	2.02019	73.422	0.0	8.4428	1.64115	0.0	0
185	1.51130946	13.68925	3.20137	1.81154	72.8116	1.75743	5.43	1.1907	0.0	0
186	1.51556932	13.8688	0.0	2.54021	73.2316	0.14283	9.4112	0.80955	0.0051	0
187	1.5163894	14.36755	0.0	2.73923	72.8508	0.0	9.45424	0.53865	0.0	0
188	1.52315506	13.4432	3.34056	1.23053	72.3804	0.60237	8.83016	0.0	0.0	0
