	1	2	3	4	5	6	7	8	9	label
41	1.5196925	14.5604	0.0	0.55964	73.478	0.0	11.21888	0.0	0.0	0
42	1.51115	17.38	0.0	0.34136	75.41	0.0	6.64588	0.0	0.0	0
43	1.51937358	13.789	2.41113	1.1888	72.7612	0.0	9.76628	0.0	0.0	0
44	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	1
45	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
46	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
47	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
48	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
49	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
50	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
51	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
52	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	1
53	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	1
54	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	1
55	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	1
56	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	1
57	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	1
58	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	1
59	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	1
60	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	1
61	1.52058092	12.85135	1.61191	2.17106	72.1788	0.75762	9.70172	0.2394	0.2601	0
62	1.52171992	11.56125	1.88131	1.56116	72.862	0.47196	11.41256	0.0	0.0	0
63	1.5196925	14.5604	0.0	0.55964	73.478	0.0	11.21888	0.0	0.0	0
64	1.51115	17.38	0.0	0.34136	75.41	0.0	6.64588	0.0	0.0	0
65	1.51937358	13.789	2.41113	1.1888	72.7612	0.0	9.76628	0.0	0.0	0
66	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	1
67	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
68	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
69	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
70	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
71	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
72	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
73	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
74	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	1
75	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	1
76	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	1
77	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	1
78	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	1
79	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	1
80	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	1
81	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	1
82	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	1
83	1.52058092	12.85135	1.61191	2.17106	72.1788	0.75762	9.70172	0.2394	0.2601	0
84	1.52171992	11.56125	1.88131	1.56116	72.862	0.47196	11.41256	0.0	0.0	0
85	1.5196925	14.5604	0.0	0.55964	73.478	0.0	11.21888	0.0	0.0	0
86	1.51115	17.38	0.0	0.34136	75.41	0.0	6.64588	0.0	0.0	0
87	1.51937358	13.789	2.41113	1.1888	72.7612	0.0	9.76628	0.0	0.0	0
88	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	1
89	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
90	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
91	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
92	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
93	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
94	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
95	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
96	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	1
97	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	1
98	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	1
99	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	1
100	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	1
101	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	1
102	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	1
103	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	1
104	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	1
105	1.52058092	12.85135	1.61191	2.17106	72.1788	0.75762	9.70172	0.2394	0.2601	0
106	1.52171992	11.56125	1.88131	1.56116	72.862	0.47196	11.41256	0.0	0.0	0
107	1.5196925	14.5604	0.0	0.55964	73.478	0.0	11.21888	0.0	0.0	0
108	1.51115	17.38	0.0	0.34136	75.41	0.0	6.64588	0.0	0.0	0
109	1.51937358	13.789	2.41113	1.1888	72.7612	0.0	9.76628	0.0	0.0	0
110	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	1
111	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
112	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
113	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
114	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
115	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
116	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
117	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
118	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	1
119	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	1
120	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	1
121	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	1
122	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	1
123	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	1
124	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	1
125	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	1
126	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	1
127	1.52058092	12.85135	1.61191	2.17106	72.1788	0.75762	9.70172	0.2394	0.2601	0
128	1.52171992	11.56125	1.88131	1.56116	72.862	0.47196	11.41256	0.0	0.0	0
129	1.5196925	14.5604	0.0	0.55964	73.478	0.0	11.21888	0.0	0.0	0
130	1.51115	17.38	0.0	0.34136	75.41	0.0	6.64588	0.0	0.0	0
131	1.51937358	13.789	2.41113	1.1888	72.7612	0.0	9.76628	0.0	0.0	0
132	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	1
133	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
134	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
135	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
136	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
137	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
138	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
139	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
140	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	1
141	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	1
142	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	1
143	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	1
144	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	1
145	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	1
146	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	1
147	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	1
148	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	1
149	1.52058092	12.85135	1.61191	2.17106	72.1788	0.75762	9.70172	0.2394	0.2601	0
150	1.52171992	11.56125	1.88131	1.56116	72.862	0.47196	11.41256	0.0	0.0	0
151	1.5196925	14.5604	0.0	0.55964	73.478	0.0	11.21888	0.0	0.0	0
152	1.51115	17.38	0.0	0.34136	75.41	0.0	6.64588	0.0	0.0	0
153	1.51937358	13.789	2.41113	1.1888	72.7612	0.0	9.76628	0.0	0.0	0
154	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	1
155	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
156	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
157	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
158	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
159	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
160	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
161	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
162	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	1
163	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	1
164	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	1
165	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	1
166	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	1
167	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	1
168	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	1
169	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	1
170	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	1
171	1.52058092	12.85135	1.61191	2.17106	72.1788	0.75762	9.70172	0.2394	0.2601	0
172	1.52171992	11.56125	1.88131	1.56116	72.862	0.47196	11.41256	0.0	0.0	0
173	1.5196925	14.5604	0.0	0.55964	73.478	0.0	11.21888	0.0	0.0	0
174	1.51115	17.38	0.0	0.34136	75.41	0.0	6.64588	0.0	0.0	0
175	1.51937358	13.789	2.41113	1.1888	72.7612	0.0	9.76628	0.0	0.0	0
176	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	1
177	1.51869018	13.1905	3.37199	1.17917	72.722	0.57132	8.83016	0.0	0.0816	1
178	1.52171992	13.5097	3.8614	0.88064	71.7924	0.22977	9.54032	0.0	0.0561	1
179	1.51755118	12.99765	3.60098	1.35893	72.9908	0.57132	8.39976	0.0	0.0561	1
180	1.51761952	12.81145	3.53812	1.23053	73.2372	0.57753	8.389	0.0	0.0	1
181	1.51784732	13.7745	3.48873	1.27868	72.862	0.60237	8.48584	0.0	0.0	1
182	1.5175284	12.57205	3.47077	1.3814	73.3884	0.60237	8.5504	0.0	0.0306	1
183	1.5178701	12.73165	3.43036	1.1888	72.9516	0.621	8.75484	0.0	0.153	1
184	1.52320062	13.7225	3.72221	0.51149	71.7476	0.08694	10.568	0.0	0.0816	1
185	1.5229956	13.3102	3.57853	0.81965	71.9884	0.11799	10.17516	0.0	0.0153	1
186	1.52101374	13.6427	4.49	1.09892	71.7812	0.0621	8.75484	0.0	0.0	1
187	1.51750562	12.8181	3.55159	1.49054	72.75	0.54027	8.51812	0.0	0.0969	1
188	1.52212996	14.20795	3.82099	0.46976	71.77	0.11178	9.5726	0.0	0.0	1
189	1.52666318	13.9885	3.69976	0.71051	71.5684	0.01863	9.82008	0.0	0.051	1
190	1.51925968	13.19715	3.33158	1.27868	72.358	0.60237	9.1422	0.0	0.0561	1
191	1.52171992	13.4831	3.74017	0.8999	72.0108	0.18009	9.60488	0.0	0.0357	1
192	1.51618438	13.52965	3.55159	1.53869	72.9908	0.39123	7.77568	0.0	0.0	1
193	1.52058092	12.85135	1.61191	2.17106	72.1788	0.75762	9.70172	0.2394	0.2601	0
194	1.52171992	11.56125	1.88131	1.56116	72.862	0.47196	11.41256	0.0	0.0	0
195	1.5196925	14.5604	0.0	0.55964	73.478	0.0	11.21888	0.0	0.0	0
196	1.51115	17.38	0.0	0.34136	75.41	0.0	6.64588	0.0	0.0	0
197	1.51937358	13.789	2.41113	1.1888	72.7612	0.0	9.76628	0.0	0.0	0
