	Mcg	Gvh	Alm	Mit	Erl	Vac	Nuc	Label
132	0.33	0.46	0.53	0.29	0.5	0.5	0.55	0
133	0.36	0.44	0.51	0.17	0.5	0.6	0.19	0
134	0.39	0.34	0.68	0.3	0.5	0.5	0.29	0
135	0.4	0.36	0.55	0.15	0.5	0.53	0.22	1
136	0.4	0.39	0.33	0.17	0.5	0.51	0.31	1
137	0.75	0.69	0.48	0.13	0.5	0.57	0.4	1
138	0.44	0.41	0.44	0.13	0.5	0.49	0.42	0
139	0.53	0.44	0.47	0.22	0.5	0.53	0.22	0
140	0.44	0.53	0.43	0.17	0.5	0.54	0.75	0
141	0.52	0.49	0.57	0.57	0.5	0.51	0.22	0
142	0.62	0.64	0.56	0.2	0.5	0.48	0.33	0
143	0.46	0.32	0.58	0.17	0.5	0.61	0.25	0
144	0.49	0.62	0.65	0.18	0.5	0.46	0.43	0
145	0.33	0.37	0.54	0.28	0.5	0.53	0.27	0
146	0.33	0.38	0.53	0.26	0.5	0.52	0.27	0
147	0.5	0.49	0.52	0.2	0.5	0.43	0.52	0
148	0.18	0.48	0.46	0.12	0.5	0.0	0.25	0
149	0.26	0.38	0.52	0.36	0.5	0.48	0.56	0
150	0.53	0.51	0.51	0.11	0.5	0.49	0.41	0
151	0.46	0.57	0.52	0.28	0.5	0.52	0.22	0
152	0.7	0.53	0.42	0.22	0.5	0.51	0.28	0
153	0.55	0.49	0.45	0.18	0.5	0.49	0.22	0
154	0.4	0.53	0.61	0.21	0.5	0.48	0.33	0
155	0.43	0.83	0.55	0.2	0.5	0.47	0.4	0
156	0.55	0.65	0.5	0.28	0.5	0.55	0.22	0
157	0.54	0.52	0.54	0.2	0.5	0.55	0.25	0
158	0.37	0.31	0.53	0.16	0.5	0.53	0.44	0
159	0.43	0.39	0.59	0.13	0.5	0.41	0.43	0
160	0.66	0.54	0.49	0.16	0.5	0.54	0.36	0
161	0.58	0.46	0.46	0.34	0.5	0.5	0.43	0
162	0.39	0.3	0.56	0.12	0.5	0.53	0.38	0
163	0.32	0.45	0.44	0.2	0.5	0.55	0.33	0
164	0.51	0.6	0.51	0.26	0.5	0.54	0.22	0
165	0.49	0.46	0.42	0.46	0.5	0.55	0.22	0
166	0.52	0.38	0.62	0.12	0.5	0.41	0.28	0
167	0.53	0.4	0.57	0.12	0.5	0.53	0.32	0
168	0.51	0.56	0.62	0.24	0.5	0.52	0.51	0
169	0.47	0.46	0.55	0.28	0.5	0.44	0.46	0
170	0.39	0.35	0.49	0.17	0.5	0.49	0.22	0
171	0.58	0.56	0.52	0.25	0.5	0.57	0.35	0
172	0.56	0.63	0.52	0.2	0.5	0.34	0.26	0
173	0.42	0.28	0.57	0.18	0.5	0.42	0.22	0
174	0.36	0.39	0.55	0.26	0.5	0.49	0.22	0
175	0.47	0.59	0.37	0.31	0.5	0.51	0.36	0
176	0.48	0.62	0.52	0.3	0.5	0.51	0.37	0
177	0.48	0.54	0.53	0.6	0.5	0.53	0.31	0
178	0.33	0.46	0.53	0.29	0.5	0.5	0.55	0
179	0.36	0.44	0.51	0.17	0.5	0.6	0.19	0
180	0.39	0.34	0.68	0.3	0.5	0.5	0.29	0
181	0.4	0.36	0.55	0.15	0.5	0.53	0.22	1
182	0.4	0.39	0.33	0.17	0.5	0.51	0.31	1
183	0.75	0.69	0.48	0.13	0.5	0.57	0.4	1
184	0.44	0.41	0.44	0.13	0.5	0.49	0.42	0
185	0.53	0.44	0.47	0.22	0.5	0.53	0.22	0
186	0.44	0.53	0.43	0.17	0.5	0.54	0.75	0
187	0.52	0.49	0.57	0.57	0.5	0.51	0.22	0
188	0.62	0.64	0.56	0.2	0.5	0.48	0.33	0
189	0.46	0.32	0.58	0.17	0.5	0.61	0.25	0
190	0.49	0.62	0.65	0.18	0.5	0.46	0.43	0
191	0.33	0.37	0.54	0.28	0.5	0.53	0.27	0
192	0.33	0.38	0.53	0.26	0.5	0.52	0.27	0
193	0.5	0.49	0.52	0.2	0.5	0.43	0.52	0
194	0.18	0.48	0.46	0.12	0.5	0.0	0.25	0
195	0.26	0.38	0.52	0.36	0.5	0.48	0.56	0
196	0.53	0.51	0.51	0.11	0.5	0.49	0.41	0
197	0.46	0.57	0.52	0.28	0.5	0.52	0.22	0
198	0.7	0.53	0.42	0.22	0.5	0.51	0.28	0
199	0.55	0.49	0.45	0.18	0.5	0.49	0.22	0
200	0.4	0.53	0.61	0.21	0.5	0.48	0.33	0
201	0.43	0.83	0.55	0.2	0.5	0.47	0.4	0
202	0.55	0.65	0.5	0.28	0.5	0.55	0.22	0
203	0.54	0.52	0.54	0.2	0.5	0.55	0.25	0
204	0.37	0.31	0.53	0.16	0.5	0.53	0.44	0
205	0.43	0.39	0.59	0.13	0.5	0.41	0.43	0
206	0.66	0.54	0.49	0.16	0.5	0.54	0.36	0
207	0.58	0.46	0.46	0.34	0.5	0.5	0.43	0
208	0.39	0.3	0.56	0.12	0.5	0.53	0.38	0
209	0.32	0.45	0.44	0.2	0.5	0.55	0.33	0
210	0.51	0.6	0.51	0.26	0.5	0.54	0.22	0
211	0.49	0.46	0.42	0.46	0.5	0.55	0.22	0
212	0.52	0.38	0.62	0.12	0.5	0.41	0.28	0
213	0.53	0.4	0.57	0.12	0.5	0.53	0.32	0
214	0.51	0.56	0.62	0.24	0.5	0.52	0.51	0
215	0.47	0.46	0.55	0.28	0.5	0.44	0.46	0
216	0.39	0.35	0.49	0.17	0.5	0.49	0.22	0
217	0.58	0.56	0.52	0.25	0.5	0.57	0.35	0
218	0.56	0.63	0.52	0.2	0.5	0.34	0.26	0
219	0.42	0.28	0.57	0.18	0.5	0.42	0.22	0
220	0.36	0.39	0.55	0.26	0.5	0.49	0.22	0
221	0.47	0.59	0.37	0.31	0.5	0.51	0.36	0
222	0.48	0.62	0.52	0.3	0.5	0.51	0.37	0
223	0.48	0.54	0.53	0.6	0.5	0.53	0.31	0
224	0.33	0.46	0.53	0.29	0.5	0.5	0.55	0
225	0.36	0.44	0.51	0.17	0.5	0.6	0.19	0
226	0.39	0.34	0.68	0.3	0.5	0.5	0.29	0
227	0.4	0.36	0.55	0.15	0.5	0.53	0.22	1
228	0.4	0.39	0.33	0.17	0.5	0.51	0.31	1
229	0.75	0.69	0.48	0.13	0.5	0.57	0.4	1
230	0.44	0.41	0.44	0.13	0.5	0.49	0.42	0
231	0.53	0.44	0.47	0.22	0.5	0.53	0.22	0
232	0.44	0.53	0.43	0.17	0.5	0.54	0.75	0
233	0.52	0.49	0.57	0.57	0.5	0.51	0.22	0
234	0.62	0.64	0.56	0.2	0.5	0.48	0.33	0
235	0.46	0.32	0.58	0.17	0.5	0.61	0.25	0
236	0.49	0.62	0.65	0.18	0.5	0.46	0.43	0
237	0.33	0.37	0.54	0.28	0.5	0.53	0.27	0
238	0.33	0.38	0.53	0.26	0.5	0.52	0.27	0
239	0.5	0.49	0.52	0.2	0.5	0.43	0.52	0
240	0.18	0.48	0.46	0.12	0.5	0.0	0.25	0
241	0.26	0.38	0.52	0.36	0.5	0.48	0.56	0
242	0.53	0.51	0.51	0.11	0.5	0.49	0.41	0
243	0.46	0.57	0.52	0.28	0.5	0.52	0.22	0
244	0.7	0.53	0.42	0.22	0.5	0.51	0.28	0
245	0.55	0.49	0.45	0.18	0.5	0.49	0.22	0
246	0.4	0.53	0.61	0.21	0.5	0.48	0.33	0
247	0.43	0.83	0.55	0.2	0.5	0.47	0.4	0
248	0.55	0.65	0.5	0.28	0.5	0.55	0.22	0
249	0.54	0.52	0.54	0.2	0.5	0.55	0.25	0
250	0.37	0.31	0.53	0.16	0.5	0.53	0.44	0
251	0.43	0.39	0.59	0.13	0.5	0.41	0.43	0
252	0.66	0.54	0.49	0.16	0.5	0.54	0.36	0
253	0.58	0.46	0.46	0.34	0.5	0.5	0.43	0
254	0.39	0.3	0.56	0.12	0.5	0.53	0.38	0
255	0.32	0.45	0.44	0.2	0.5	0.55	0.33	0
256	0.51	0.6	0.51	0.26	0.5	0.54	0.22	0
257	0.49	0.46	0.42	0.46	0.5	0.55	0.22	0
258	0.52	0.38	0.62	0.12	0.5	0.41	0.28	0
259	0.53	0.4	0.57	0.12	0.5	0.53	0.32	0
260	0.51	0.56	0.62	0.24	0.5	0.52	0.51	0
261	0.47	0.46	0.55	0.28	0.5	0.44	0.46	0
262	0.39	0.35	0.49	0.17	0.5	0.49	0.22	0
263	0.58	0.56	0.52	0.25	0.5	0.57	0.35	0
264	0.56	0.63	0.52	0.2	0.5	0.34	0.26	0
265	0.42	0.28	0.57	0.18	0.5	0.42	0.22	0
266	0.36	0.39	0.55	0.26	0.5	0.49	0.22	0
267	0.47	0.59	0.37	0.31	0.5	0.51	0.36	0
268	0.48	0.62	0.52	0.3	0.5	0.51	0.37	0
269	0.48	0.54	0.53	0.6	0.5	0.53	0.31	0
270	0.33	0.46	0.53	0.29	0.5	0.5	0.55	0
271	0.36	0.44	0.51	0.17	0.5	0.6	0.19	0
272	0.39	0.34	0.68	0.3	0.5	0.5	0.29	0
273	0.4	0.36	0.55	0.15	0.5	0.53	0.22	1
274	0.4	0.39	0.33	0.17	0.5	0.51	0.31	1
275	0.75	0.69	0.48	0.13	0.5	0.57	0.4	1
276	0.44	0.41	0.44	0.13	0.5	0.49	0.42	0
277	0.53	0.44	0.47	0.22	0.5	0.53	0.22	0
278	0.44	0.53	0.43	0.17	0.5	0.54	0.75	0
279	0.52	0.49	0.57	0.57	0.5	0.51	0.22	0
280	0.62	0.64	0.56	0.2	0.5	0.48	0.33	0
281	0.46	0.32	0.58	0.17	0.5	0.61	0.25	0
282	0.49	0.62	0.65	0.18	0.5	0.46	0.43	0
283	0.33	0.37	0.54	0.28	0.5	0.53	0.27	0
284	0.33	0.38	0.53	0.26	0.5	0.52	0.27	0
285	0.5	0.49	0.52	0.2	0.5	0.43	0.52	0
286	0.18	0.48	0.46	0.12	0.5	0.0	0.25	0
287	0.26	0.38	0.52	0.36	0.5	0.48	0.56	0
288	0.53	0.51	0.51	0.11	0.5	0.49	0.41	0
289	0.46	0.57	0.52	0.28	0.5	0.52	0.22	0
290	0.7	0.53	0.42	0.22	0.5	0.51	0.28	0
291	0.55	0.49	0.45	0.18	0.5	0.49	0.22	0
292	0.4	0.53	0.61	0.21	0.5	0.48	0.33	0
293	0.43	0.83	0.55	0.2	0.5	0.47	0.4	0
294	0.55	0.65	0.5	0.28	0.5	0.55	0.22	0
295	0.54	0.52	0.54	0.2	0.5	0.55	0.25	0
296	0.37	0.31	0.53	0.16	0.5	0.53	0.44	0
297	0.43	0.39	0.59	0.13	0.5	0.41	0.43	0
298	0.66	0.54	0.49	0.16	0.5	0.54	0.36	0
299	0.58	0.46	0.46	0.34	0.5	0.5	0.43	0
300	0.39	0.3	0.56	0.12	0.5	0.53	0.38	0
301	0.32	0.45	0.44	0.2	0.5	0.55	0.33	0
302	0.51	0.6	0.51	0.26	0.5	0.54	0.22	0
303	0.49	0.46	0.42	0.46	0.5	0.55	0.22	0
304	0.52	0.38	0.62	0.12	0.5	0.41	0.28	0
305	0.53	0.4	0.57	0.12	0.5	0.53	0.32	0
306	0.51	0.56	0.62	0.24	0.5	0.52	0.51	0
307	0.47	0.46	0.55	0.28	0.5	0.44	0.46	0
308	0.39	0.35	0.49	0.17	0.5	0.49	0.22	0
309	0.58	0.56	0.52	0.25	0.5	0.57	0.35	0
310	0.56	0.63	0.52	0.2	0.5	0.34	0.26	0
311	0.42	0.28	0.57	0.18	0.5	0.42	0.22	0
312	0.36	0.39	0.55	0.26	0.5	0.49	0.22	0
313	0.47	0.59	0.37	0.31	0.5	0.51	0.36	0
314	0.48	0.62	0.52	0.3	0.5	0.51	0.37	0
315	0.48	0.54	0.53	0.6	0.5	0.53	0.31	0
316	0.33	0.46	0.53	0.29	0.5	0.5	0.55	0
317	0.36	0.44	0.51	0.17	0.5	0.6	0.19	0
318	0.39	0.34	0.68	0.3	0.5	0.5	0.29	0
319	0.4	0.36	0.55	0.15	0.5	0.53	0.22	1
320	0.4	0.39	0.33	0.17	0.5	0.51	0.31	1
321	0.75	0.69	0.48	0.13	0.5	0.57	0.4	1
322	0.44	0.41	0.44	0.13	0.5	0.49	0.42	0
323	0.53	0.44	0.47	0.22	0.5	0.53	0.22	0
324	0.44	0.53	0.43	0.17	0.5	0.54	0.75	0
325	0.52	0.49	0.57	0.57	0.5	0.51	0.22	0
326	0.62	0.64	0.56	0.2	0.5	0.48	0.33	0
327	0.46	0.32	0.58	0.17	0.5	0.61	0.25	0
328	0.49	0.62	0.65	0.18	0.5	0.46	0.43	0
329	0.33	0.37	0.54	0.28	0.5	0.53	0.27	0
330	0.33	0.38	0.53	0.26	0.5	0.52	0.27	0
331	0.5	0.49	0.52	0.2	0.5	0.43	0.52	0
332	0.18	0.48	0.46	0.12	0.5	0.0	0.25	0
333	0.26	0.38	0.52	0.36	0.5	0.48	0.56	0
334	0.53	0.51	0.51	0.11	0.5	0.49	0.41	0
335	0.46	0.57	0.52	0.28	0.5	0.52	0.22	0
336	0.7	0.53	0.42	0.22	0.5	0.51	0.28	0
337	0.55	0.49	0.45	0.18	0.5	0.49	0.22	0
338	0.4	0.53	0.61	0.21	0.5	0.48	0.33	0
339	0.43	0.83	0.55	0.2	0.5	0.47	0.4	0
340	0.55	0.65	0.5	0.28	0.5	0.55	0.22	0
341	0.54	0.52	0.54	0.2	0.5	0.55	0.25	0
342	0.37	0.31	0.53	0.16	0.5	0.53	0.44	0
343	0.43	0.39	0.59	0.13	0.5	0.41	0.43	0
344	0.66	0.54	0.49	0.16	0.5	0.54	0.36	0
345	0.58	0.46	0.46	0.34	0.5	0.5	0.43	0
346	0.39	0.3	0.56	0.12	0.5	0.53	0.38	0
347	0.32	0.45	0.44	0.2	0.5	0.55	0.33	0
348	0.51	0.6	0.51	0.26	0.5	0.54	0.22	0
349	0.49	0.46	0.42	0.46	0.5	0.55	0.22	0
350	0.52	0.38	0.62	0.12	0.5	0.41	0.28	0
351	0.53	0.4	0.57	0.12	0.5	0.53	0.32	0
352	0.51	0.56	0.62	0.24	0.5	0.52	0.51	0
353	0.47	0.46	0.55	0.28	0.5	0.44	0.46	0
354	0.39	0.35	0.49	0.17	0.5	0.49	0.22	0
355	0.58	0.56	0.52	0.25	0.5	0.57	0.35	0
356	0.56	0.63	0.52	0.2	0.5	0.34	0.26	0
357	0.42	0.28	0.57	0.18	0.5	0.42	0.22	0
358	0.36	0.39	0.55	0.26	0.5	0.49	0.22	0
359	0.47	0.59	0.37	0.31	0.5	0.51	0.36	0
360	0.48	0.62	0.52	0.3	0.5	0.51	0.37	0
361	0.48	0.54	0.53	0.6	0.5	0.53	0.31	0
362	0.33	0.46	0.53	0.29	0.5	0.5	0.55	0
363	0.36	0.44	0.51	0.17	0.5	0.6	0.19	0
364	0.39	0.34	0.68	0.3	0.5	0.5	0.29	0
365	0.4	0.36	0.55	0.15	0.5	0.53	0.22	1
366	0.4	0.39	0.33	0.17	0.5	0.51	0.31	1
367	0.75	0.69	0.48	0.13	0.5	0.57	0.4	1
368	0.44	0.41	0.44	0.13	0.5	0.49	0.42	0
369	0.53	0.44	0.47	0.22	0.5	0.53	0.22	0
370	0.44	0.53	0.43	0.17	0.5	0.54	0.75	0
371	0.52	0.49	0.57	0.57	0.5	0.51	0.22	0
372	0.62	0.64	0.56	0.2	0.5	0.48	0.33	0
373	0.46	0.32	0.58	0.17	0.5	0.61	0.25	0
374	0.49	0.62	0.65	0.18	0.5	0.46	0.43	0
375	0.33	0.37	0.54	0.28	0.5	0.53	0.27	0
376	0.33	0.38	0.53	0.26	0.5	0.52	0.27	0
377	0.5	0.49	0.52	0.2	0.5	0.43	0.52	0
378	0.18	0.48	0.46	0.12	0.5	0.0	0.25	0
379	0.26	0.38	0.52	0.36	0.5	0.48	0.56	0
380	0.53	0.51	0.51	0.11	0.5	0.49	0.41	0
381	0.46	0.57	0.52	0.28	0.5	0.52	0.22	0
382	0.7	0.53	0.42	0.22	0.5	0.51	0.28	0
383	0.55	0.49	0.45	0.18	0.5	0.49	0.22	0
384	0.4	0.53	0.61	0.21	0.5	0.48	0.33	0
385	0.43	0.83	0.55	0.2	0.5	0.47	0.4	0
386	0.55	0.65	0.5	0.28	0.5	0.55	0.22	0
387	0.54	0.52	0.54	0.2	0.5	0.55	0.25	0
388	0.37	0.31	0.53	0.16	0.5	0.53	0.44	0
389	0.43	0.39	0.59	0.13	0.5	0.41	0.43	0
390	0.66	0.54	0.49	0.16	0.5	0.54	0.36	0
391	0.58	0.46	0.46	0.34	0.5	0.5	0.43	0
392	0.39	0.3	0.56	0.12	0.5	0.53	0.38	0
393	0.32	0.45	0.44	0.2	0.5	0.55	0.33	0
394	0.51	0.6	0.51	0.26	0.5	0.54	0.22	0
395	0.49	0.46	0.42	0.46	0.5	0.55	0.22	0
396	0.52	0.38	0.62	0.12	0.5	0.41	0.28	0
397	0.53	0.4	0.57	0.12	0.5	0.53	0.32	0
398	0.51	0.56	0.62	0.24	0.5	0.52	0.51	0
399	0.47	0.46	0.55	0.28	0.5	0.44	0.46	0
400	0.39	0.35	0.49	0.17	0.5	0.49	0.22	0
401	0.58	0.56	0.52	0.25	0.5	0.57	0.35	0
402	0.56	0.63	0.52	0.2	0.5	0.34	0.26	0
403	0.42	0.28	0.57	0.18	0.5	0.42	0.22	0
404	0.36	0.39	0.55	0.26	0.5	0.49	0.22	0
405	0.47	0.59	0.37	0.31	0.5	0.51	0.36	0
406	0.48	0.62	0.52	0.3	0.5	0.51	0.37	0
407	0.48	0.54	0.53	0.6	0.5	0.53	0.31	0
408	0.33	0.46	0.53	0.29	0.5	0.5	0.55	0
409	0.36	0.44	0.51	0.17	0.5	0.6	0.19	0
410	0.39	0.34	0.68	0.3	0.5	0.5	0.29	0
411	0.4	0.36	0.55	0.15	0.5	0.53	0.22	1
412	0.4	0.39	0.33	0.17	0.5	0.51	0.31	1
413	0.75	0.69	0.48	0.13	0.5	0.57	0.4	1
