	Mcg	Gvh	Alm	Mit	Erl	Vac	Nuc	Label
79	0.45	0.4	0.43	0.22	0.5	0.51	0.48	0
80	0.38	0.48	0.51	0.13	0.5	0.5	0.32	0
81	0.49	0.48	0.52	0.2	0.5	0.55	0.22	0
82	0.36	0.39	0.54	0.16	0.5	0.5	0.28	0
83	0.54	0.53	0.48	0.14	0.5	0.49	0.33	0
84	0.37	0.48	0.5	0.26	0.5	0.52	0.39	0
85	0.25	0.39	0.5	0.23	0.5	0.5	0.28	0
86	0.49	0.71	0.54	0.13	0.5	0.58	0.22	0
87	0.56	0.5	0.56	0.26	0.5	0.53	0.27	0
88	0.41	0.53	0.41	0.15	0.5	0.54	0.25	0
89	0.69	0.7	0.5	0.3	0.5	0.54	0.22	1
90	0.63	0.55	0.53	0.51	0.5	0.55	0.22	1
91	0.7	0.78	0.53	0.24	0.5	0.48	0.22	1
92	0.11	0.41	0.67	0.13	0.5	0.45	0.29	0
93	0.4	0.53	0.44	0.18	0.5	0.54	0.31	0
94	0.36	0.3	0.5	0.19	0.5	0.55	0.3	0
95	0.35	0.44	0.54	0.26	0.5	0.52	0.26	0
96	0.43	0.28	0.53	0.34	0.5	0.55	0.57	0
97	0.33	0.48	0.55	0.16	0.5	0.53	0.75	0
98	0.45	0.21	0.49	0.24	0.5	0.46	0.31	0
99	0.44	0.34	0.61	0.13	0.5	0.49	0.26	0
100	0.87	0.47	0.6	0.47	0.5	0.59	0.22	0
101	0.3	0.55	0.58	0.16	0.5	0.61	0.28	0
102	0.47	0.47	0.5	0.15	0.5	0.5	0.48	0
103	0.51	0.34	0.49	0.16	0.5	0.53	0.21	0
104	0.64	0.76	0.51	0.18	0.5	0.46	0.22	0
105	0.45	0.41	0.58	0.48	0.5	0.53	0.64	0
106	0.9	0.54	0.59	0.2	0.5	0.48	0.22	0
107	0.88	0.59	0.54	0.39	0.5	0.41	0.3	0
108	0.7	0.51	0.47	0.24	0.5	0.53	0.25	0
109	0.25	0.36	0.58	0.3	0.5	0.58	0.31	0
110	0.69	0.62	0.49	0.0	1.0	0.47	0.22	0
111	0.58	0.51	0.56	0.16	0.5	0.34	0.22	0
112	0.39	0.42	0.49	0.1	0.5	0.49	0.65	0
113	0.31	0.42	0.48	0.17	0.5	0.49	0.53	0
114	0.64	0.52	0.5	0.26	0.5	0.51	0.31	0
115	0.33	0.38	0.45	0.19	0.5	0.54	0.37	0
116	0.61	0.46	0.44	0.47	0.5	0.5	0.37	0
117	0.37	0.42	0.6	0.13	0.5	0.51	0.22	0
118	0.67	0.46	0.58	0.3	0.5	0.57	0.27	0
119	0.41	0.48	0.54	0.24	0.5	0.37	0.51	0
120	0.48	0.46	0.58	0.26	0.5	0.44	0.22	0
121	0.44	0.42	0.57	0.22	0.5	0.5	0.25	0
122	0.53	0.54	0.43	0.18	0.5	0.53	0.31	0
123	0.4	0.37	0.54	0.13	0.5	0.48	0.22	0
124	0.5	0.42	0.57	0.49	0.5	0.48	0.27	0
125	0.45	0.4	0.43	0.22	0.5	0.51	0.48	0
126	0.38	0.48	0.51	0.13	0.5	0.5	0.32	0
127	0.49	0.48	0.52	0.2	0.5	0.55	0.22	0
128	0.36	0.39	0.54	0.16	0.5	0.5	0.28	0
129	0.54	0.53	0.48	0.14	0.5	0.49	0.33	0
130	0.37	0.48	0.5	0.26	0.5	0.52	0.39	0
131	0.25	0.39	0.5	0.23	0.5	0.5	0.28	0
132	0.49	0.71	0.54	0.13	0.5	0.58	0.22	0
133	0.56	0.5	0.56	0.26	0.5	0.53	0.27	0
134	0.41	0.53	0.41	0.15	0.5	0.54	0.25	0
135	0.69	0.7	0.5	0.3	0.5	0.54	0.22	1
136	0.63	0.55	0.53	0.51	0.5	0.55	0.22	1
137	0.7	0.78	0.53	0.24	0.5	0.48	0.22	1
138	0.11	0.41	0.67	0.13	0.5	0.45	0.29	0
139	0.4	0.53	0.44	0.18	0.5	0.54	0.31	0
140	0.36	0.3	0.5	0.19	0.5	0.55	0.3	0
141	0.35	0.44	0.54	0.26	0.5	0.52	0.26	0
142	0.43	0.28	0.53	0.34	0.5	0.55	0.57	0
143	0.33	0.48	0.55	0.16	0.5	0.53	0.75	0
144	0.45	0.21	0.49	0.24	0.5	0.46	0.31	0
145	0.44	0.34	0.61	0.13	0.5	0.49	0.26	0
146	0.87	0.47	0.6	0.47	0.5	0.59	0.22	0
147	0.3	0.55	0.58	0.16	0.5	0.61	0.28	0
148	0.47	0.47	0.5	0.15	0.5	0.5	0.48	0
149	0.51	0.34	0.49	0.16	0.5	0.53	0.21	0
150	0.64	0.76	0.51	0.18	0.5	0.46	0.22	0
151	0.45	0.41	0.58	0.48	0.5	0.53	0.64	0
152	0.9	0.54	0.59	0.2	0.5	0.48	0.22	0
153	0.88	0.59	0.54	0.39	0.5	0.41	0.3	0
154	0.7	0.51	0.47	0.24	0.5	0.53	0.25	0
155	0.25	0.36	0.58	0.3	0.5	0.58	0.31	0
156	0.69	0.62	0.49	0.0	1.0	0.47	0.22	0
157	0.58	0.51	0.56	0.16	0.5	0.34	0.22	0
158	0.39	0.42	0.49	0.1	0.5	0.49	0.65	0
159	0.31	0.42	0.48	0.17	0.5	0.49	0.53	0
160	0.64	0.52	0.5	0.26	0.5	0.51	0.31	0
161	0.33	0.38	0.45	0.19	0.5	0.54	0.37	0
162	0.61	0.46	0.44	0.47	0.5	0.5	0.37	0
163	0.37	0.42	0.6	0.13	0.5	0.51	0.22	0
164	0.67	0.46	0.58	0.3	0.5	0.57	0.27	0
165	0.41	0.48	0.54	0.24	0.5	0.37	0.51	0
166	0.48	0.46	0.58	0.26	0.5	0.44	0.22	0
167	0.44	0.42	0.57	0.22	0.5	0.5	0.25	0
168	0.53	0.54	0.43	0.18	0.5	0.53	0.31	0
169	0.4	0.37	0.54	0.13	0.5	0.48	0.22	0
170	0.5	0.42	0.57	0.49	0.5	0.48	0.27	0
171	0.45	0.4	0.43	0.22	0.5	0.51	0.48	0
172	0.38	0.48	0.51	0.13	0.5	0.5	0.32	0
173	0.49	0.48	0.52	0.2	0.5	0.55	0.22	0
174	0.36	0.39	0.54	0.16	0.5	0.5	0.28	0
175	0.54	0.53	0.48	0.14	0.5	0.49	0.33	0
176	0.37	0.48	0.5	0.26	0.5	0.52	0.39	0
177	0.25	0.39	0.5	0.23	0.5	0.5	0.28	0
178	0.49	0.71	0.54	0.13	0.5	0.58	0.22	0
179	0.56	0.5	0.56	0.26	0.5	0.53	0.27	0
180	0.41	0.53	0.41	0.15	0.5	0.54	0.25	0
181	0.69	0.7	0.5	0.3	0.5	0.54	0.22	1
182	0.63	0.55	0.53	0.51	0.5	0.55	0.22	1
183	0.7	0.78	0.53	0.24	0.5	0.48	0.22	1
184	0.11	0.41	0.67	0.13	0.5	0.45	0.29	0
185	0.4	0.53	0.44	0.18	0.5	0.54	0.31	0
186	0.36	0.3	0.5	0.19	0.5	0.55	0.3	0
187	0.35	0.44	0.54	0.26	0.5	0.52	0.26	0
188	0.43	0.28	0.53	0.34	0.5	0.55	0.57	0
189	0.33	0.48	0.55	0.16	0.5	0.53	0.75	0
190	0.45	0.21	0.49	0.24	0.5	0.46	0.31	0
191	0.44	0.34	0.61	0.13	0.5	0.49	0.26	0
192	0.87	0.47	0.6	0.47	0.5	0.59	0.22	0
193	0.3	0.55	0.58	0.16	0.5	0.61	0.28	0
194	0.47	0.47	0.5	0.15	0.5	0.5	0.48	0
195	0.51	0.34	0.49	0.16	0.5	0.53	0.21	0
196	0.64	0.76	0.51	0.18	0.5	0.46	0.22	0
197	0.45	0.41	0.58	0.48	0.5	0.53	0.64	0
198	0.9	0.54	0.59	0.2	0.5	0.48	0.22	0
199	0.88	0.59	0.54	0.39	0.5	0.41	0.3	0
200	0.7	0.51	0.47	0.24	0.5	0.53	0.25	0
201	0.25	0.36	0.58	0.3	0.5	0.58	0.31	0
202	0.69	0.62	0.49	0.0	1.0	0.47	0.22	0
203	0.58	0.51	0.56	0.16	0.5	0.34	0.22	0
204	0.39	0.42	0.49	0.1	0.5	0.49	0.65	0
205	0.31	0.42	0.48	0.17	0.5	0.49	0.53	0
206	0.64	0.52	0.5	0.26	0.5	0.51	0.31	0
207	0.33	0.38	0.45	0.19	0.5	0.54	0.37	0
208	0.61	0.46	0.44	0.47	0.5	0.5	0.37	0
209	0.37	0.42	0.6	0.13	0.5	0.51	0.22	0
210	0.67	0.46	0.58	0.3	0.5	0.57	0.27	0
211	0.41	0.48	0.54	0.24	0.5	0.37	0.51	0
212	0.48	0.46	0.58	0.26	0.5	0.44	0.22	0
213	0.44	0.42	0.57	0.22	0.5	0.5	0.25	0
214	0.53	0.54	0.43	0.18	0.5	0.53	0.31	0
215	0.4	0.37	0.54	0.13	0.5	0.48	0.22	0
216	0.5	0.42	0.57	0.49	0.5	0.48	0.27	0
217	0.45	0.4	0.43	0.22	0.5	0.51	0.48	0
218	0.38	0.48	0.51	0.13	0.5	0.5	0.32	0
219	0.49	0.48	0.52	0.2	0.5	0.55	0.22	0
220	0.36	0.39	0.54	0.16	0.5	0.5	0.28	0
221	0.54	0.53	0.48	0.14	0.5	0.49	0.33	0
222	0.37	0.48	0.5	0.26	0.5	0.52	0.39	0
223	0.25	0.39	0.5	0.23	0.5	0.5	0.28	0
224	0.49	0.71	0.54	0.13	0.5	0.58	0.22	0
225	0.56	0.5	0.56	0.26	0.5	0.53	0.27	0
226	0.41	0.53	0.41	0.15	0.5	0.54	0.25	0
227	0.69	0.7	0.5	0.3	0.5	0.54	0.22	1
228	0.63	0.55	0.53	0.51	0.5	0.55	0.22	1
229	0.7	0.78	0.53	0.24	0.5	0.48	0.22	1
230	0.11	0.41	0.67	0.13	0.5	0.45	0.29	0
231	0.4	0.53	0.44	0.18	0.5	0.54	0.31	0
232	0.36	0.3	0.5	0.19	0.5	0.55	0.3	0
233	0.35	0.44	0.54	0.26	0.5	0.52	0.26	0
234	0.43	0.28	0.53	0.34	0.5	0.55	0.57	0
235	0.33	0.48	0.55	0.16	0.5	0.53	0.75	0
236	0.45	0.21	0.49	0.24	0.5	0.46	0.31	0
237	0.44	0.34	0.61	0.13	0.5	0.49	0.26	0
238	0.87	0.47	0.6	0.47	0.5	0.59	0.22	0
239	0.3	0.55	0.58	0.16	0.5	0.61	0.28	0
240	0.47	0.47	0.5	0.15	0.5	0.5	0.48	0
241	0.51	0.34	0.49	0.16	0.5	0.53	0.21	0
242	0.64	0.76	0.51	0.18	0.5	0.46	0.22	0
243	0.45	0.41	0.58	0.48	0.5	0.53	0.64	0
244	0.9	0.54	0.59	0.2	0.5	0.48	0.22	0
245	0.88	0.59	0.54	0.39	0.5	0.41	0.3	0
246	0.7	0.51	0.47	0.24	0.5	0.53	0.25	0
247	0.25	0.36	0.58	0.3	0.5	0.58	0.31	0
248	0.69	0.62	0.49	0.0	1.0	0.47	0.22	0
249	0.58	0.51	0.56	0.16	0.5	0.34	0.22	0
250	0.39	0.42	0.49	0.1	0.5	0.49	0.65	0
251	0.31	0.42	0.48	0.17	0.5	0.49	0.53	0
252	0.64	0.52	0.5	0.26	0.5	0.51	0.31	0
253	0.33	0.38	0.45	0.19	0.5	0.54	0.37	0
254	0.61	0.46	0.44	0.47	0.5	0.5	0.37	0
255	0.37	0.42	0.6	0.13	0.5	0.51	0.22	0
256	0.67	0.46	0.58	0.3	0.5	0.57	0.27	0
257	0.41	0.48	0.54	0.24	0.5	0.37	0.51	0
258	0.48	0.46	0.58	0.26	0.5	0.44	0.22	0
259	0.44	0.42	0.57	0.22	0.5	0.5	0.25	0
260	0.53	0.54	0.43	0.18	0.5	0.53	0.31	0
261	0.4	0.37	0.54	0.13	0.5	0.48	0.22	0
262	0.5	0.42	0.57	0.49	0.5	0.48	0.27	0
263	0.45	0.4	0.43	0.22	0.5	0.51	0.48	0
264	0.38	0.48	0.51	0.13	0.5	0.5	0.32	0
265	0.49	0.48	0.52	0.2	0.5	0.55	0.22	0
266	0.36	0.39	0.54	0.16	0.5	0.5	0.28	0
267	0.54	0.53	0.48	0.14	0.5	0.49	0.33	0
268	0.37	0.48	0.5	0.26	0.5	0.52	0.39	0
269	0.25	0.39	0.5	0.23	0.5	0.5	0.28	0
270	0.49	0.71	0.54	0.13	0.5	0.58	0.22	0
271	0.56	0.5	0.56	0.26	0.5	0.53	0.27	0
272	0.41	0.53	0.41	0.15	0.5	0.54	0.25	0
273	0.69	0.7	0.5	0.3	0.5	0.54	0.22	1
274	0.63	0.55	0.53	0.51	0.5	0.55	0.22	1
275	0.7	0.78	0.53	0.24	0.5	0.48	0.22	1
276	0.11	0.41	0.67	0.13	0.5	0.45	0.29	0
277	0.4	0.53	0.44	0.18	0.5	0.54	0.31	0
278	0.36	0.3	0.5	0.19	0.5	0.55	0.3	0
279	0.35	0.44	0.54	0.26	0.5	0.52	0.26	0
280	0.43	0.28	0.53	0.34	0.5	0.55	0.57	0
281	0.33	0.48	0.55	0.16	0.5	0.53	0.75	0
282	0.45	0.21	0.49	0.24	0.5	0.46	0.31	0
283	0.44	0.34	0.61	0.13	0.5	0.49	0.26	0
284	0.87	0.47	0.6	0.47	0.5	0.59	0.22	0
285	0.3	0.55	0.58	0.16	0.5	0.61	0.28	0
286	0.47	0.47	0.5	0.15	0.5	0.5	0.48	0
287	0.51	0.34	0.49	0.16	0.5	0.53	0.21	0
288	0.64	0.76	0.51	0.18	0.5	0.46	0.22	0
289	0.45	0.41	0.58	0.48	0.5	0.53	0.64	0
290	0.9	0.54	0.59	0.2	0.5	0.48	0.22	0
291	0.88	0.59	0.54	0.39	0.5	0.41	0.3	0
292	0.7	0.51	0.47	0.24	0.5	0.53	0.25	0
293	0.25	0.36	0.58	0.3	0.5	0.58	0.31	0
294	0.69	0.62	0.49	0.0	1.0	0.47	0.22	0
295	0.58	0.51	0.56	0.16	0.5	0.34	0.22	0
296	0.39	0.42	0.49	0.1	0.5	0.49	0.65	0
297	0.31	0.42	0.48	0.17	0.5	0.49	0.53	0
298	0.64	0.52	0.5	0.26	0.5	0.51	0.31	0
299	0.33	0.38	0.45	0.19	0.5	0.54	0.37	0
300	0.61	0.46	0.44	0.47	0.5	0.5	0.37	0
301	0.37	0.42	0.6	0.13	0.5	0.51	0.22	0
302	0.67	0.46	0.58	0.3	0.5	0.57	0.27	0
303	0.41	0.48	0.54	0.24	0.5	0.37	0.51	0
304	0.48	0.46	0.58	0.26	0.5	0.44	0.22	0
305	0.44	0.42	0.57	0.22	0.5	0.5	0.25	0
306	0.53	0.54	0.43	0.18	0.5	0.53	0.31	0
307	0.4	0.37	0.54	0.13	0.5	0.48	0.22	0
308	0.5	0.42	0.57	0.49	0.5	0.48	0.27	0
309	0.45	0.4	0.43	0.22	0.5	0.51	0.48	0
310	0.38	0.48	0.51	0.13	0.5	0.5	0.32	0
311	0.49	0.48	0.52	0.2	0.5	0.55	0.22	0
312	0.36	0.39	0.54	0.16	0.5	0.5	0.28	0
313	0.54	0.53	0.48	0.14	0.5	0.49	0.33	0
314	0.37	0.48	0.5	0.26	0.5	0.52	0.39	0
315	0.25	0.39	0.5	0.23	0.5	0.5	0.28	0
316	0.49	0.71	0.54	0.13	0.5	0.58	0.22	0
317	0.56	0.5	0.56	0.26	0.5	0.53	0.27	0
318	0.41	0.53	0.41	0.15	0.5	0.54	0.25	0
319	0.69	0.7	0.5	0.3	0.5	0.54	0.22	1
320	0.63	0.55	0.53	0.51	0.5	0.55	0.22	1
321	0.7	0.78	0.53	0.24	0.5	0.48	0.22	1
322	0.11	0.41	0.67	0.13	0.5	0.45	0.29	0
323	0.4	0.53	0.44	0.18	0.5	0.54	0.31	0
324	0.36	0.3	0.5	0.19	0.5	0.55	0.3	0
325	0.35	0.44	0.54	0.26	0.5	0.52	0.26	0
326	0.43	0.28	0.53	0.34	0.5	0.55	0.57	0
327	0.33	0.48	0.55	0.16	0.5	0.53	0.75	0
328	0.45	0.21	0.49	0.24	0.5	0.46	0.31	0
329	0.44	0.34	0.61	0.13	0.5	0.49	0.26	0
330	0.87	0.47	0.6	0.47	0.5	0.59	0.22	0
331	0.3	0.55	0.58	0.16	0.5	0.61	0.28	0
332	0.47	0.47	0.5	0.15	0.5	0.5	0.48	0
333	0.51	0.34	0.49	0.16	0.5	0.53	0.21	0
334	0.64	0.76	0.51	0.18	0.5	0.46	0.22	0
335	0.45	0.41	0.58	0.48	0.5	0.53	0.64	0
336	0.9	0.54	0.59	0.2	0.5	0.48	0.22	0
337	0.88	0.59	0.54	0.39	0.5	0.41	0.3	0
338	0.7	0.51	0.47	0.24	0.5	0.53	0.25	0
339	0.25	0.36	0.58	0.3	0.5	0.58	0.31	0
340	0.69	0.62	0.49	0.0	1.0	0.47	0.22	0
341	0.58	0.51	0.56	0.16	0.5	0.34	0.22	0
342	0.39	0.42	0.49	0.1	0.5	0.49	0.65	0
343	0.31	0.42	0.48	0.17	0.5	0.49	0.53	0
344	0.64	0.52	0.5	0.26	0.5	0.51	0.31	0
345	0.33	0.38	0.45	0.19	0.5	0.54	0.37	0
346	0.61	0.46	0.44	0.47	0.5	0.5	0.37	0
347	0.37	0.42	0.6	0.13	0.5	0.51	0.22	0
348	0.67	0.46	0.58	0.3	0.5	0.57	0.27	0
349	0.41	0.48	0.54	0.24	0.5	0.37	0.51	0
350	0.48	0.46	0.58	0.26	0.5	0.44	0.22	0
351	0.44	0.42	0.57	0.22	0.5	0.5	0.25	0
352	0.53	0.54	0.43	0.18	0.5	0.53	0.31	0
353	0.4	0.37	0.54	0.13	0.5	0.48	0.22	0
354	0.5	0.42	0.57	0.49	0.5	0.48	0.27	0
355	0.45	0.4	0.43	0.22	0.5	0.51	0.48	0
356	0.38	0.48	0.51	0.13	0.5	0.5	0.32	0
357	0.49	0.48	0.52	0.2	0.5	0.55	0.22	0
358	0.36	0.39	0.54	0.16	0.5	0.5	0.28	0
359	0.54	0.53	0.48	0.14	0.5	0.49	0.33	0
360	0.37	0.48	0.5	0.26	0.5	0.52	0.39	0
361	0.25	0.39	0.5	0.23	0.5	0.5	0.28	0
362	0.49	0.71	0.54	0.13	0.5	0.58	0.22	0
363	0.56	0.5	0.56	0.26	0.5	0.53	0.27	0
364	0.41	0.53	0.41	0.15	0.5	0.54	0.25	0
365	0.69	0.7	0.5	0.3	0.5	0.54	0.22	1
366	0.63	0.55	0.53	0.51	0.5	0.55	0.22	1
367	0.7	0.78	0.53	0.24	0.5	0.48	0.22	1
368	0.11	0.41	0.67	0.13	0.5	0.45	0.29	0
369	0.4	0.53	0.44	0.18	0.5	0.54	0.31	0
370	0.36	0.3	0.5	0.19	0.5	0.55	0.3	0
371	0.35	0.44	0.54	0.26	0.5	0.52	0.26	0
372	0.43	0.28	0.53	0.34	0.5	0.55	0.57	0
373	0.33	0.48	0.55	0.16	0.5	0.53	0.75	0
374	0.45	0.21	0.49	0.24	0.5	0.46	0.31	0
375	0.44	0.34	0.61	0.13	0.5	0.49	0.26	0
376	0.87	0.47	0.6	0.47	0.5	0.59	0.22	0
377	0.3	0.55	0.58	0.16	0.5	0.61	0.28	0
378	0.47	0.47	0.5	0.15	0.5	0.5	0.48	0
379	0.51	0.34	0.49	0.16	0.5	0.53	0.21	0
380	0.64	0.76	0.51	0.18	0.5	0.46	0.22	0
381	0.45	0.41	0.58	0.48	0.5	0.53	0.64	0
382	0.9	0.54	0.59	0.2	0.5	0.48	0.22	0
383	0.88	0.59	0.54	0.39	0.5	0.41	0.3	0
384	0.7	0.51	0.47	0.24	0.5	0.53	0.25	0
385	0.25	0.36	0.58	0.3	0.5	0.58	0.31	0
386	0.69	0.62	0.49	0.0	1.0	0.47	0.22	0
387	0.58	0.51	0.56	0.16	0.5	0.34	0.22	0
388	0.39	0.42	0.49	0.1	0.5	0.49	0.65	0
389	0.31	0.42	0.48	0.17	0.5	0.49	0.53	0
390	0.64	0.52	0.5	0.26	0.5	0.51	0.31	0
391	0.33	0.38	0.45	0.19	0.5	0.54	0.37	0
392	0.61	0.46	0.44	0.47	0.5	0.5	0.37	0
393	0.37	0.42	0.6	0.13	0.5	0.51	0.22	0
394	0.67	0.46	0.58	0.3	0.5	0.57	0.27	0
395	0.41	0.48	0.54	0.24	0.5	0.37	0.51	0
396	0.48	0.46	0.58	0.26	0.5	0.44	0.22	0
397	0.44	0.42	0.57	0.22	0.5	0.5	0.25	0
398	0.53	0.54	0.43	0.18	0.5	0.53	0.31	0
399	0.4	0.37	0.54	0.13	0.5	0.48	0.22	0
400	0.5	0.42	0.57	0.49	0.5	0.48	0.27	0
401	0.45	0.4	0.43	0.22	0.5	0.51	0.48	0
402	0.38	0.48	0.51	0.13	0.5	0.5	0.32	0
403	0.49	0.48	0.52	0.2	0.5	0.55	0.22	0
404	0.36	0.39	0.54	0.16	0.5	0.5	0.28	0
405	0.54	0.53	0.48	0.14	0.5	0.49	0.33	0
406	0.37	0.48	0.5	0.26	0.5	0.52	0.39	0
407	0.25	0.39	0.5	0.23	0.5	0.5	0.28	0
408	0.49	0.71	0.54	0.13	0.5	0.58	0.22	0
409	0.56	0.5	0.56	0.26	0.5	0.53	0.27	0
410	0.41	0.53	0.41	0.15	0.5	0.54	0.25	0
411	0.69	0.7	0.5	0.3	0.5	0.54	0.22	1
412	0.63	0.55	0.53	0.51	0.5	0.55	0.22	1
413	0.7	0.78	0.53	0.24	0.5	0.48	0.22	1
