	Mcg	Gvh	Alm	Mit	Erl	Vac	Nuc	Label
37	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
38	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
39	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
40	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
41	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
42	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
43	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
44	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
45	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
46	0.5	0.45	0.53	0.21	0.5	0.28	0.22	0
47	0.42	0.28	0.51	0.23	0.5	0.53	0.27	0
48	0.33	0.35	0.56	0.19	0.5	0.5	0.22	0
49	0.45	0.48	0.56	0.56	0.5	0.47	0.22	0
50	0.56	0.59	0.54	0.18	0.5	0.48	0.46	0
51	0.33	0.39	0.52	0.09	0.5	0.47	0.28	0
52	0.48	0.41	0.54	0.39	0.5	0.51	0.22	0
53	0.3	0.3	0.46	0.32	0.5	0.45	0.22	0
54	0.38	0.26	0.6	0.1	0.5	0.48	0.44	0
55	0.68	0.39	0.5	0.15	0.5	0.48	0.37	0
56	0.62	0.41	0.52	0.17	0.5	0.48	0.22	0
57	0.52	0.37	0.48	0.13	0.5	0.55	0.22	0
58	0.32	0.48	0.49	0.17	0.5	0.47	0.22	0
59	0.34	0.35	0.58	0.2	0.5	0.46	0.32	0
60	0.33	0.21	0.53	0.15	1.0	0.52	0.5	0
61	0.49	0.45	0.57	0.24	0.5	0.47	0.38	0
62	0.4	0.28	0.48	0.06	0.5	0.49	0.42	0
63	0.51	0.39	0.56	0.25	0.5	0.51	0.33	0
64	0.37	0.44	0.51	0.56	0.5	0.5	0.38	0
65	0.29	0.4	0.41	0.48	0.5	0.53	0.3	0
66	0.24	0.41	0.47	0.16	0.5	0.51	0.38	0
67	0.61	0.39	0.53	0.14	0.5	0.43	0.26	0
68	0.39	0.16	0.59	0.08	0.5	0.51	0.27	0
69	0.33	0.28	0.5	0.4	0.5	0.46	0.61	0
70	0.51	0.55	0.56	0.18	0.5	0.5	0.38	0
71	0.39	0.44	0.54	0.24	0.5	0.51	0.49	0
72	0.43	0.48	0.53	0.18	0.5	0.46	0.22	0
73	0.47	0.43	0.48	0.16	0.5	0.46	0.27	0
74	0.52	0.5	0.51	0.2	0.5	0.51	0.22	0
75	0.33	0.28	0.52	0.15	0.5	0.51	0.86	0
76	0.36	0.48	0.5	0.13	0.5	0.49	0.6	0
77	0.45	0.54	0.49	0.29	0.5	0.49	0.25	0
78	0.55	0.59	0.53	0.15	0.5	0.49	0.22	0
79	0.31	0.39	0.55	0.28	0.5	0.46	0.31	0
80	0.43	0.41	0.51	0.34	0.5	0.49	0.28	0
81	0.64	0.5	0.53	0.1	0.5	0.51	0.22	0
82	0.41	0.52	0.56	0.26	0.5	0.48	0.32	0
83	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
84	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
85	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
86	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
87	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
88	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
89	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
90	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
91	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
92	0.5	0.45	0.53	0.21	0.5	0.28	0.22	0
93	0.42	0.28	0.51	0.23	0.5	0.53	0.27	0
94	0.33	0.35	0.56	0.19	0.5	0.5	0.22	0
95	0.45	0.48	0.56	0.56	0.5	0.47	0.22	0
96	0.56	0.59	0.54	0.18	0.5	0.48	0.46	0
97	0.33	0.39	0.52	0.09	0.5	0.47	0.28	0
98	0.48	0.41	0.54	0.39	0.5	0.51	0.22	0
99	0.3	0.3	0.46	0.32	0.5	0.45	0.22	0
100	0.38	0.26	0.6	0.1	0.5	0.48	0.44	0
101	0.68	0.39	0.5	0.15	0.5	0.48	0.37	0
102	0.62	0.41	0.52	0.17	0.5	0.48	0.22	0
103	0.52	0.37	0.48	0.13	0.5	0.55	0.22	0
104	0.32	0.48	0.49	0.17	0.5	0.47	0.22	0
105	0.34	0.35	0.58	0.2	0.5	0.46	0.32	0
106	0.33	0.21	0.53	0.15	1.0	0.52	0.5	0
107	0.49	0.45	0.57	0.24	0.5	0.47	0.38	0
108	0.4	0.28	0.48	0.06	0.5	0.49	0.42	0
109	0.51	0.39	0.56	0.25	0.5	0.51	0.33	0
110	0.37	0.44	0.51	0.56	0.5	0.5	0.38	0
111	0.29	0.4	0.41	0.48	0.5	0.53	0.3	0
112	0.24	0.41	0.47	0.16	0.5	0.51	0.38	0
113	0.61	0.39	0.53	0.14	0.5	0.43	0.26	0
114	0.39	0.16	0.59	0.08	0.5	0.51	0.27	0
115	0.33	0.28	0.5	0.4	0.5	0.46	0.61	0
116	0.51	0.55	0.56	0.18	0.5	0.5	0.38	0
117	0.39	0.44	0.54	0.24	0.5	0.51	0.49	0
118	0.43	0.48	0.53	0.18	0.5	0.46	0.22	0
119	0.47	0.43	0.48	0.16	0.5	0.46	0.27	0
120	0.52	0.5	0.51	0.2	0.5	0.51	0.22	0
121	0.33	0.28	0.52	0.15	0.5	0.51	0.86	0
122	0.36	0.48	0.5	0.13	0.5	0.49	0.6	0
123	0.45	0.54	0.49	0.29	0.5	0.49	0.25	0
124	0.55	0.59	0.53	0.15	0.5	0.49	0.22	0
125	0.31	0.39	0.55	0.28	0.5	0.46	0.31	0
126	0.43	0.41	0.51	0.34	0.5	0.49	0.28	0
127	0.64	0.5	0.53	0.1	0.5	0.51	0.22	0
128	0.41	0.52	0.56	0.26	0.5	0.48	0.32	0
129	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
130	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
131	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
132	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
133	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
134	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
135	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
136	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
137	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
138	0.5	0.45	0.53	0.21	0.5	0.28	0.22	0
139	0.42	0.28	0.51	0.23	0.5	0.53	0.27	0
140	0.33	0.35	0.56	0.19	0.5	0.5	0.22	0
141	0.45	0.48	0.56	0.56	0.5	0.47	0.22	0
142	0.56	0.59	0.54	0.18	0.5	0.48	0.46	0
143	0.33	0.39	0.52	0.09	0.5	0.47	0.28	0
144	0.48	0.41	0.54	0.39	0.5	0.51	0.22	0
145	0.3	0.3	0.46	0.32	0.5	0.45	0.22	0
146	0.38	0.26	0.6	0.1	0.5	0.48	0.44	0
147	0.68	0.39	0.5	0.15	0.5	0.48	0.37	0
148	0.62	0.41	0.52	0.17	0.5	0.48	0.22	0
149	0.52	0.37	0.48	0.13	0.5	0.55	0.22	0
150	0.32	0.48	0.49	0.17	0.5	0.47	0.22	0
151	0.34	0.35	0.58	0.2	0.5	0.46	0.32	0
152	0.33	0.21	0.53	0.15	1.0	0.52	0.5	0
153	0.49	0.45	0.57	0.24	0.5	0.47	0.38	0
154	0.4	0.28	0.48	0.06	0.5	0.49	0.42	0
155	0.51	0.39	0.56	0.25	0.5	0.51	0.33	0
156	0.37	0.44	0.51	0.56	0.5	0.5	0.38	0
157	0.29	0.4	0.41	0.48	0.5	0.53	0.3	0
158	0.24	0.41	0.47	0.16	0.5	0.51	0.38	0
159	0.61	0.39	0.53	0.14	0.5	0.43	0.26	0
160	0.39	0.16	0.59	0.08	0.5	0.51	0.27	0
161	0.33	0.28	0.5	0.4	0.5	0.46	0.61	0
162	0.51	0.55	0.56	0.18	0.5	0.5	0.38	0
163	0.39	0.44	0.54	0.24	0.5	0.51	0.49	0
164	0.43	0.48	0.53	0.18	0.5	0.46	0.22	0
165	0.47	0.43	0.48	0.16	0.5	0.46	0.27	0
166	0.52	0.5	0.51	0.2	0.5	0.51	0.22	0
167	0.33	0.28	0.52	0.15	0.5	0.51	0.86	0
168	0.36	0.48	0.5	0.13	0.5	0.49	0.6	0
169	0.45	0.54	0.49	0.29	0.5	0.49	0.25	0
170	0.55	0.59	0.53	0.15	0.5	0.49	0.22	0
171	0.31	0.39	0.55	0.28	0.5	0.46	0.31	0
172	0.43	0.41	0.51	0.34	0.5	0.49	0.28	0
173	0.64	0.5	0.53	0.1	0.5	0.51	0.22	0
174	0.41	0.52	0.56	0.26	0.5	0.48	0.32	0
175	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
176	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
177	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
178	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
179	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
180	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
181	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
182	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
183	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
184	0.5	0.45	0.53	0.21	0.5	0.28	0.22	0
185	0.42	0.28	0.51	0.23	0.5	0.53	0.27	0
186	0.33	0.35	0.56	0.19	0.5	0.5	0.22	0
187	0.45	0.48	0.56	0.56	0.5	0.47	0.22	0
188	0.56	0.59	0.54	0.18	0.5	0.48	0.46	0
189	0.33	0.39	0.52	0.09	0.5	0.47	0.28	0
190	0.48	0.41	0.54	0.39	0.5	0.51	0.22	0
191	0.3	0.3	0.46	0.32	0.5	0.45	0.22	0
192	0.38	0.26	0.6	0.1	0.5	0.48	0.44	0
193	0.68	0.39	0.5	0.15	0.5	0.48	0.37	0
194	0.62	0.41	0.52	0.17	0.5	0.48	0.22	0
195	0.52	0.37	0.48	0.13	0.5	0.55	0.22	0
196	0.32	0.48	0.49	0.17	0.5	0.47	0.22	0
197	0.34	0.35	0.58	0.2	0.5	0.46	0.32	0
198	0.33	0.21	0.53	0.15	1.0	0.52	0.5	0
199	0.49	0.45	0.57	0.24	0.5	0.47	0.38	0
200	0.4	0.28	0.48	0.06	0.5	0.49	0.42	0
201	0.51	0.39	0.56	0.25	0.5	0.51	0.33	0
202	0.37	0.44	0.51	0.56	0.5	0.5	0.38	0
203	0.29	0.4	0.41	0.48	0.5	0.53	0.3	0
204	0.24	0.41	0.47	0.16	0.5	0.51	0.38	0
205	0.61	0.39	0.53	0.14	0.5	0.43	0.26	0
206	0.39	0.16	0.59	0.08	0.5	0.51	0.27	0
207	0.33	0.28	0.5	0.4	0.5	0.46	0.61	0
208	0.51	0.55	0.56	0.18	0.5	0.5	0.38	0
209	0.39	0.44	0.54	0.24	0.5	0.51	0.49	0
210	0.43	0.48	0.53	0.18	0.5	0.46	0.22	0
211	0.47	0.43	0.48	0.16	0.5	0.46	0.27	0
212	0.52	0.5	0.51	0.2	0.5	0.51	0.22	0
213	0.33	0.28	0.52	0.15	0.5	0.51	0.86	0
214	0.36	0.48	0.5	0.13	0.5	0.49	0.6	0
215	0.45	0.54	0.49	0.29	0.5	0.49	0.25	0
216	0.55	0.59	0.53	0.15	0.5	0.49	0.22	0
217	0.31	0.39	0.55	0.28	0.5	0.46	0.31	0
218	0.43	0.41	0.51	0.34	0.5	0.49	0.28	0
219	0.64	0.5	0.53	0.1	0.5	0.51	0.22	0
220	0.41	0.52	0.56	0.26	0.5	0.48	0.32	0
221	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
222	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
223	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
224	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
225	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
226	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
227	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
228	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
229	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
230	0.5	0.45	0.53	0.21	0.5	0.28	0.22	0
231	0.42	0.28	0.51	0.23	0.5	0.53	0.27	0
232	0.33	0.35	0.56	0.19	0.5	0.5	0.22	0
233	0.45	0.48	0.56	0.56	0.5	0.47	0.22	0
234	0.56	0.59	0.54	0.18	0.5	0.48	0.46	0
235	0.33	0.39	0.52	0.09	0.5	0.47	0.28	0
236	0.48	0.41	0.54	0.39	0.5	0.51	0.22	0
237	0.3	0.3	0.46	0.32	0.5	0.45	0.22	0
238	0.38	0.26	0.6	0.1	0.5	0.48	0.44	0
239	0.68	0.39	0.5	0.15	0.5	0.48	0.37	0
240	0.62	0.41	0.52	0.17	0.5	0.48	0.22	0
241	0.52	0.37	0.48	0.13	0.5	0.55	0.22	0
242	0.32	0.48	0.49	0.17	0.5	0.47	0.22	0
243	0.34	0.35	0.58	0.2	0.5	0.46	0.32	0
244	0.33	0.21	0.53	0.15	1.0	0.52	0.5	0
245	0.49	0.45	0.57	0.24	0.5	0.47	0.38	0
246	0.4	0.28	0.48	0.06	0.5	0.49	0.42	0
247	0.51	0.39	0.56	0.25	0.5	0.51	0.33	0
248	0.37	0.44	0.51	0.56	0.5	0.5	0.38	0
249	0.29	0.4	0.41	0.48	0.5	0.53	0.3	0
250	0.24	0.41	0.47	0.16	0.5	0.51	0.38	0
251	0.61	0.39	0.53	0.14	0.5	0.43	0.26	0
252	0.39	0.16	0.59	0.08	0.5	0.51	0.27	0
253	0.33	0.28	0.5	0.4	0.5	0.46	0.61	0
254	0.51	0.55	0.56	0.18	0.5	0.5	0.38	0
255	0.39	0.44	0.54	0.24	0.5	0.51	0.49	0
256	0.43	0.48	0.53	0.18	0.5	0.46	0.22	0
257	0.47	0.43	0.48	0.16	0.5	0.46	0.27	0
258	0.52	0.5	0.51	0.2	0.5	0.51	0.22	0
259	0.33	0.28	0.52	0.15	0.5	0.51	0.86	0
260	0.36	0.48	0.5	0.13	0.5	0.49	0.6	0
261	0.45	0.54	0.49	0.29	0.5	0.49	0.25	0
262	0.55	0.59	0.53	0.15	0.5	0.49	0.22	0
263	0.31	0.39	0.55	0.28	0.5	0.46	0.31	0
264	0.43	0.41	0.51	0.34	0.5	0.49	0.28	0
265	0.64	0.5	0.53	0.1	0.5	0.51	0.22	0
266	0.41	0.52	0.56	0.26	0.5	0.48	0.32	0
267	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
268	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
269	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
270	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
271	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
272	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
273	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
274	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
275	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
276	0.5	0.45	0.53	0.21	0.5	0.28	0.22	0
277	0.42	0.28	0.51	0.23	0.5	0.53	0.27	0
278	0.33	0.35	0.56	0.19	0.5	0.5	0.22	0
279	0.45	0.48	0.56	0.56	0.5	0.47	0.22	0
280	0.56	0.59	0.54	0.18	0.5	0.48	0.46	0
281	0.33	0.39	0.52	0.09	0.5	0.47	0.28	0
282	0.48	0.41	0.54	0.39	0.5	0.51	0.22	0
283	0.3	0.3	0.46	0.32	0.5	0.45	0.22	0
284	0.38	0.26	0.6	0.1	0.5	0.48	0.44	0
285	0.68	0.39	0.5	0.15	0.5	0.48	0.37	0
286	0.62	0.41	0.52	0.17	0.5	0.48	0.22	0
287	0.52	0.37	0.48	0.13	0.5	0.55	0.22	0
288	0.32	0.48	0.49	0.17	0.5	0.47	0.22	0
289	0.34	0.35	0.58	0.2	0.5	0.46	0.32	0
290	0.33	0.21	0.53	0.15	1.0	0.52	0.5	0
291	0.49	0.45	0.57	0.24	0.5	0.47	0.38	0
292	0.4	0.28	0.48	0.06	0.5	0.49	0.42	0
293	0.51	0.39	0.56	0.25	0.5	0.51	0.33	0
294	0.37	0.44	0.51	0.56	0.5	0.5	0.38	0
295	0.29	0.4	0.41	0.48	0.5	0.53	0.3	0
296	0.24	0.41	0.47	0.16	0.5	0.51	0.38	0
297	0.61	0.39	0.53	0.14	0.5	0.43	0.26	0
298	0.39	0.16	0.59	0.08	0.5	0.51	0.27	0
299	0.33	0.28	0.5	0.4	0.5	0.46	0.61	0
300	0.51	0.55	0.56	0.18	0.5	0.5	0.38	0
301	0.39	0.44	0.54	0.24	0.5	0.51	0.49	0
302	0.43	0.48	0.53	0.18	0.5	0.46	0.22	0
303	0.47	0.43	0.48	0.16	0.5	0.46	0.27	0
304	0.52	0.5	0.51	0.2	0.5	0.51	0.22	0
305	0.33	0.28	0.52	0.15	0.5	0.51	0.86	0
306	0.36	0.48	0.5	0.13	0.5	0.49	0.6	0
307	0.45	0.54	0.49	0.29	0.5	0.49	0.25	0
308	0.55	0.59	0.53	0.15	0.5	0.49	0.22	0
309	0.31	0.39	0.55	0.28	0.5	0.46	0.31	0
310	0.43	0.41	0.51	0.34	0.5	0.49	0.28	0
311	0.64	0.5	0.53	0.1	0.5	0.51	0.22	0
312	0.41	0.52	0.56	0.26	0.5	0.48	0.32	0
313	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
314	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
315	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
316	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
317	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
318	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
319	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
320	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
321	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
322	0.5	0.45	0.53	0.21	0.5	0.28	0.22	0
323	0.42	0.28	0.51	0.23	0.5	0.53	0.27	0
324	0.33	0.35	0.56	0.19	0.5	0.5	0.22	0
325	0.45	0.48	0.56	0.56	0.5	0.47	0.22	0
326	0.56	0.59	0.54	0.18	0.5	0.48	0.46	0
327	0.33	0.39	0.52	0.09	0.5	0.47	0.28	0
328	0.48	0.41	0.54	0.39	0.5	0.51	0.22	0
329	0.3	0.3	0.46	0.32	0.5	0.45	0.22	0
330	0.38	0.26	0.6	0.1	0.5	0.48	0.44	0
331	0.68	0.39	0.5	0.15	0.5	0.48	0.37	0
332	0.62	0.41	0.52	0.17	0.5	0.48	0.22	0
333	0.52	0.37	0.48	0.13	0.5	0.55	0.22	0
334	0.32	0.48	0.49	0.17	0.5	0.47	0.22	0
335	0.34	0.35	0.58	0.2	0.5	0.46	0.32	0
336	0.33	0.21	0.53	0.15	1.0	0.52	0.5	0
337	0.49	0.45	0.57	0.24	0.5	0.47	0.38	0
338	0.4	0.28	0.48	0.06	0.5	0.49	0.42	0
339	0.51	0.39	0.56	0.25	0.5	0.51	0.33	0
340	0.37	0.44	0.51	0.56	0.5	0.5	0.38	0
341	0.29	0.4	0.41	0.48	0.5	0.53	0.3	0
342	0.24	0.41	0.47	0.16	0.5	0.51	0.38	0
343	0.61	0.39	0.53	0.14	0.5	0.43	0.26	0
344	0.39	0.16	0.59	0.08	0.5	0.51	0.27	0
345	0.33	0.28	0.5	0.4	0.5	0.46	0.61	0
346	0.51	0.55	0.56	0.18	0.5	0.5	0.38	0
347	0.39	0.44	0.54	0.24	0.5	0.51	0.49	0
348	0.43	0.48	0.53	0.18	0.5	0.46	0.22	0
349	0.47	0.43	0.48	0.16	0.5	0.46	0.27	0
350	0.52	0.5	0.51	0.2	0.5	0.51	0.22	0
351	0.33	0.28	0.52	0.15	0.5	0.51	0.86	0
352	0.36	0.48	0.5	0.13	0.5	0.49	0.6	0
353	0.45	0.54	0.49	0.29	0.5	0.49	0.25	0
354	0.55	0.59	0.53	0.15	0.5	0.49	0.22	0
355	0.31	0.39	0.55	0.28	0.5	0.46	0.31	0
356	0.43	0.41	0.51	0.34	0.5	0.49	0.28	0
357	0.64	0.5	0.53	0.1	0.5	0.51	0.22	0
358	0.41	0.52	0.56	0.26	0.5	0.48	0.32	0
359	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
360	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
361	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
362	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
363	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
364	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
365	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
366	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
367	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
368	0.5	0.45	0.53	0.21	0.5	0.28	0.22	0
369	0.42	0.28	0.51	0.23	0.5	0.53	0.27	0
370	0.33	0.35	0.56	0.19	0.5	0.5	0.22	0
371	0.45	0.48	0.56	0.56	0.5	0.47	0.22	0
372	0.56	0.59	0.54	0.18	0.5	0.48	0.46	0
373	0.33	0.39	0.52	0.09	0.5	0.47	0.28	0
374	0.48	0.41	0.54	0.39	0.5	0.51	0.22	0
375	0.3	0.3	0.46	0.32	0.5	0.45	0.22	0
376	0.38	0.26	0.6	0.1	0.5	0.48	0.44	0
377	0.68	0.39	0.5	0.15	0.5	0.48	0.37	0
378	0.62	0.41	0.52	0.17	0.5	0.48	0.22	0
379	0.52	0.37	0.48	0.13	0.5	0.55	0.22	0
380	0.32	0.48	0.49	0.17	0.5	0.47	0.22	0
381	0.34	0.35	0.58	0.2	0.5	0.46	0.32	0
382	0.33	0.21	0.53	0.15	1.0	0.52	0.5	0
383	0.49	0.45	0.57	0.24	0.5	0.47	0.38	0
384	0.4	0.28	0.48	0.06	0.5	0.49	0.42	0
385	0.51	0.39	0.56	0.25	0.5	0.51	0.33	0
386	0.37	0.44	0.51	0.56	0.5	0.5	0.38	0
387	0.29	0.4	0.41	0.48	0.5	0.53	0.3	0
388	0.24	0.41	0.47	0.16	0.5	0.51	0.38	0
389	0.61	0.39	0.53	0.14	0.5	0.43	0.26	0
390	0.39	0.16	0.59	0.08	0.5	0.51	0.27	0
391	0.33	0.28	0.5	0.4	0.5	0.46	0.61	0
392	0.51	0.55	0.56	0.18	0.5	0.5	0.38	0
393	0.39	0.44	0.54	0.24	0.5	0.51	0.49	0
394	0.43	0.48	0.53	0.18	0.5	0.46	0.22	0
395	0.47	0.43	0.48	0.16	0.5	0.46	0.27	0
396	0.52	0.5	0.51	0.2	0.5	0.51	0.22	0
397	0.33	0.28	0.52	0.15	0.5	0.51	0.86	0
398	0.36	0.48	0.5	0.13	0.5	0.49	0.6	0
399	0.45	0.54	0.49	0.29	0.5	0.49	0.25	0
400	0.55	0.59	0.53	0.15	0.5	0.49	0.22	0
401	0.31	0.39	0.55	0.28	0.5	0.46	0.31	0
402	0.43	0.41	0.51	0.34	0.5	0.49	0.28	0
403	0.64	0.5	0.53	0.1	0.5	0.51	0.22	0
404	0.41	0.52	0.56	0.26	0.5	0.48	0.32	0
405	0.48	0.47	0.59	0.41	0.5	0.56	0.27	0
406	0.49	0.49	0.51	0.29	0.5	0.52	0.71	0
407	0.41	0.52	0.51	0.22	0.5	0.52	0.44	0
408	0.51	0.61	0.5	0.23	0.5	0.52	0.61	0
409	0.54	0.53	0.53	0.17	0.5	0.51	0.39	0
410	0.53	0.46	0.54	0.37	0.5	0.51	0.3	0
411	0.58	0.43	0.32	0.11	0.5	0.49	0.22	1
412	0.49	0.5	0.42	0.43	0.5	0.5	0.36	1
413	0.55	0.44	0.5	0.09	0.5	0.55	0.22	1
