	Mcg	Gvh	Alm	Mit	Erl	Vac	Nuc	Label
58	0.35	0.4	0.59	0.22	0.5	0.47	0.37	0
59	0.42	0.32	0.5	0.21	0.5	0.51	0.22	0
60	0.23	0.2	0.53	0.2	0.5	0.44	0.22	0
61	0.55	0.54	0.56	0.22	0.5	0.5	0.37	0
62	0.36	0.24	0.49	0.16	0.5	0.51	0.22	0
63	0.6	0.56	0.47	0.2	0.5	0.5	0.38	0
64	0.41	0.24	0.54	0.26	0.5	0.41	0.22	0
65	0.43	0.39	0.54	0.14	0.5	0.47	0.22	0
66	0.5	0.51	0.52	0.09	0.5	0.48	0.25	0
67	0.53	0.61	0.52	0.21	0.5	0.55	0.3	0
68	0.46	0.43	0.49	0.79	0.5	0.49	0.63	0
69	0.61	0.3	0.59	0.12	0.5	0.49	0.27	0
70	0.37	0.53	0.46	0.23	0.5	0.47	0.22	0
71	0.35	0.39	0.57	0.11	0.5	0.48	0.22	0
72	0.55	0.46	0.46	0.31	0.5	0.58	0.48	0
73	0.35	0.6	0.47	0.13	0.5	0.52	0.43	0
74	0.33	0.44	0.49	0.08	0.5	0.48	0.49	0
75	0.54	0.57	0.52	0.19	0.5	0.59	0.67	0
76	0.37	0.43	0.62	0.27	0.5	0.48	0.22	0
77	0.56	0.59	0.53	0.16	0.5	0.24	0.42	0
78	0.44	0.44	0.49	0.15	0.5	0.46	0.27	0
79	0.6	0.6	0.49	0.3	0.5	0.53	0.22	0
80	0.35	0.68	0.57	0.4	0.5	0.53	0.36	0
81	0.23	0.3	0.58	0.22	0.5	0.48	0.27	0
82	0.56	0.54	0.59	0.14	0.5	0.52	0.27	0
83	0.31	0.31	0.54	0.18	0.5	0.52	0.29	0
84	0.27	0.51	0.47	0.35	0.5	0.49	0.28	0
85	0.54	0.56	0.57	0.18	0.5	0.45	0.25	0
86	0.17	0.38	0.45	0.09	0.5	0.54	0.27	0
87	0.43	0.51	0.54	0.15	0.5	0.45	0.26	0
88	0.43	0.54	0.58	0.16	0.5	0.5	0.36	0
89	0.36	0.68	0.38	0.08	0.5	0.53	0.25	1
90	0.42	0.32	0.48	0.16	0.5	0.55	0.22	1
91	0.28	0.46	0.26	0.18	0.5	0.39	0.22	1
92	0.49	0.31	0.49	0.35	0.5	0.51	0.29	0
93	0.38	0.37	0.56	0.21	0.5	0.49	0.22	0
94	0.56	0.52	0.48	0.17	0.5	0.46	0.22	0
95	0.58	0.56	0.45	0.12	0.5	0.51	0.22	0
96	0.53	0.38	0.66	0.25	0.5	0.43	0.22	0
97	0.34	0.36	0.54	0.11	0.5	0.36	0.21	0
98	0.41	0.45	0.53	0.17	0.5	0.51	0.25	0
99	0.31	0.46	0.54	0.52	0.5	0.5	0.34	0
100	0.59	0.58	0.56	0.21	0.5	0.54	0.33	0
101	0.39	0.28	0.46	0.12	0.5	0.41	0.22	0
102	0.56	0.43	0.54	0.16	0.5	0.5	0.22	0
103	0.27	0.36	0.6	0.33	0.5	0.37	0.31	0
104	0.35	0.4	0.59	0.22	0.5	0.47	0.37	0
105	0.42	0.32	0.5	0.21	0.5	0.51	0.22	0
106	0.23	0.2	0.53	0.2	0.5	0.44	0.22	0
107	0.55	0.54	0.56	0.22	0.5	0.5	0.37	0
108	0.36	0.24	0.49	0.16	0.5	0.51	0.22	0
109	0.6	0.56	0.47	0.2	0.5	0.5	0.38	0
110	0.41	0.24	0.54	0.26	0.5	0.41	0.22	0
111	0.43	0.39	0.54	0.14	0.5	0.47	0.22	0
112	0.5	0.51	0.52	0.09	0.5	0.48	0.25	0
113	0.53	0.61	0.52	0.21	0.5	0.55	0.3	0
114	0.46	0.43	0.49	0.79	0.5	0.49	0.63	0
115	0.61	0.3	0.59	0.12	0.5	0.49	0.27	0
116	0.37	0.53	0.46	0.23	0.5	0.47	0.22	0
117	0.35	0.39	0.57	0.11	0.5	0.48	0.22	0
118	0.55	0.46	0.46	0.31	0.5	0.58	0.48	0
119	0.35	0.6	0.47	0.13	0.5	0.52	0.43	0
120	0.33	0.44	0.49	0.08	0.5	0.48	0.49	0
121	0.54	0.57	0.52	0.19	0.5	0.59	0.67	0
122	0.37	0.43	0.62	0.27	0.5	0.48	0.22	0
123	0.56	0.59	0.53	0.16	0.5	0.24	0.42	0
124	0.44	0.44	0.49	0.15	0.5	0.46	0.27	0
125	0.6	0.6	0.49	0.3	0.5	0.53	0.22	0
126	0.35	0.68	0.57	0.4	0.5	0.53	0.36	0
127	0.23	0.3	0.58	0.22	0.5	0.48	0.27	0
128	0.56	0.54	0.59	0.14	0.5	0.52	0.27	0
129	0.31	0.31	0.54	0.18	0.5	0.52	0.29	0
130	0.27	0.51	0.47	0.35	0.5	0.49	0.28	0
131	0.54	0.56	0.57	0.18	0.5	0.45	0.25	0
132	0.17	0.38	0.45	0.09	0.5	0.54	0.27	0
133	0.43	0.51	0.54	0.15	0.5	0.45	0.26	0
134	0.43	0.54	0.58	0.16	0.5	0.5	0.36	0
135	0.36	0.68	0.38	0.08	0.5	0.53	0.25	1
136	0.42	0.32	0.48	0.16	0.5	0.55	0.22	1
137	0.28	0.46	0.26	0.18	0.5	0.39	0.22	1
138	0.49	0.31	0.49	0.35	0.5	0.51	0.29	0
139	0.38	0.37	0.56	0.21	0.5	0.49	0.22	0
140	0.56	0.52	0.48	0.17	0.5	0.46	0.22	0
141	0.58	0.56	0.45	0.12	0.5	0.51	0.22	0
142	0.53	0.38	0.66	0.25	0.5	0.43	0.22	0
143	0.34	0.36	0.54	0.11	0.5	0.36	0.21	0
144	0.41	0.45	0.53	0.17	0.5	0.51	0.25	0
145	0.31	0.46	0.54	0.52	0.5	0.5	0.34	0
146	0.59	0.58	0.56	0.21	0.5	0.54	0.33	0
147	0.39	0.28	0.46	0.12	0.5	0.41	0.22	0
148	0.56	0.43	0.54	0.16	0.5	0.5	0.22	0
149	0.27	0.36	0.6	0.33	0.5	0.37	0.31	0
150	0.35	0.4	0.59	0.22	0.5	0.47	0.37	0
151	0.42	0.32	0.5	0.21	0.5	0.51	0.22	0
152	0.23	0.2	0.53	0.2	0.5	0.44	0.22	0
153	0.55	0.54	0.56	0.22	0.5	0.5	0.37	0
154	0.36	0.24	0.49	0.16	0.5	0.51	0.22	0
155	0.6	0.56	0.47	0.2	0.5	0.5	0.38	0
156	0.41	0.24	0.54	0.26	0.5	0.41	0.22	0
157	0.43	0.39	0.54	0.14	0.5	0.47	0.22	0
158	0.5	0.51	0.52	0.09	0.5	0.48	0.25	0
159	0.53	0.61	0.52	0.21	0.5	0.55	0.3	0
160	0.46	0.43	0.49	0.79	0.5	0.49	0.63	0
161	0.61	0.3	0.59	0.12	0.5	0.49	0.27	0
162	0.37	0.53	0.46	0.23	0.5	0.47	0.22	0
163	0.35	0.39	0.57	0.11	0.5	0.48	0.22	0
164	0.55	0.46	0.46	0.31	0.5	0.58	0.48	0
165	0.35	0.6	0.47	0.13	0.5	0.52	0.43	0
166	0.33	0.44	0.49	0.08	0.5	0.48	0.49	0
167	0.54	0.57	0.52	0.19	0.5	0.59	0.67	0
168	0.37	0.43	0.62	0.27	0.5	0.48	0.22	0
169	0.56	0.59	0.53	0.16	0.5	0.24	0.42	0
170	0.44	0.44	0.49	0.15	0.5	0.46	0.27	0
171	0.6	0.6	0.49	0.3	0.5	0.53	0.22	0
172	0.35	0.68	0.57	0.4	0.5	0.53	0.36	0
173	0.23	0.3	0.58	0.22	0.5	0.48	0.27	0
174	0.56	0.54	0.59	0.14	0.5	0.52	0.27	0
175	0.31	0.31	0.54	0.18	0.5	0.52	0.29	0
176	0.27	0.51	0.47	0.35	0.5	0.49	0.28	0
177	0.54	0.56	0.57	0.18	0.5	0.45	0.25	0
178	0.17	0.38	0.45	0.09	0.5	0.54	0.27	0
179	0.43	0.51	0.54	0.15	0.5	0.45	0.26	0
180	0.43	0.54	0.58	0.16	0.5	0.5	0.36	0
181	0.36	0.68	0.38	0.08	0.5	0.53	0.25	1
182	0.42	0.32	0.48	0.16	0.5	0.55	0.22	1
183	0.28	0.46	0.26	0.18	0.5	0.39	0.22	1
184	0.49	0.31	0.49	0.35	0.5	0.51	0.29	0
185	0.38	0.37	0.56	0.21	0.5	0.49	0.22	0
186	0.56	0.52	0.48	0.17	0.5	0.46	0.22	0
187	0.58	0.56	0.45	0.12	0.5	0.51	0.22	0
188	0.53	0.38	0.66	0.25	0.5	0.43	0.22	0
189	0.34	0.36	0.54	0.11	0.5	0.36	0.21	0
190	0.41	0.45	0.53	0.17	0.5	0.51	0.25	0
191	0.31	0.46	0.54	0.52	0.5	0.5	0.34	0
192	0.59	0.58	0.56	0.21	0.5	0.54	0.33	0
193	0.39	0.28	0.46	0.12	0.5	0.41	0.22	0
194	0.56	0.43	0.54	0.16	0.5	0.5	0.22	0
195	0.27	0.36	0.6	0.33	0.5	0.37	0.31	0
196	0.35	0.4	0.59	0.22	0.5	0.47	0.37	0
197	0.42	0.32	0.5	0.21	0.5	0.51	0.22	0
198	0.23	0.2	0.53	0.2	0.5	0.44	0.22	0
199	0.55	0.54	0.56	0.22	0.5	0.5	0.37	0
200	0.36	0.24	0.49	0.16	0.5	0.51	0.22	0
201	0.6	0.56	0.47	0.2	0.5	0.5	0.38	0
202	0.41	0.24	0.54	0.26	0.5	0.41	0.22	0
203	0.43	0.39	0.54	0.14	0.5	0.47	0.22	0
204	0.5	0.51	0.52	0.09	0.5	0.48	0.25	0
205	0.53	0.61	0.52	0.21	0.5	0.55	0.3	0
206	0.46	0.43	0.49	0.79	0.5	0.49	0.63	0
207	0.61	0.3	0.59	0.12	0.5	0.49	0.27	0
208	0.37	0.53	0.46	0.23	0.5	0.47	0.22	0
209	0.35	0.39	0.57	0.11	0.5	0.48	0.22	0
210	0.55	0.46	0.46	0.31	0.5	0.58	0.48	0
211	0.35	0.6	0.47	0.13	0.5	0.52	0.43	0
212	0.33	0.44	0.49	0.08	0.5	0.48	0.49	0
213	0.54	0.57	0.52	0.19	0.5	0.59	0.67	0
214	0.37	0.43	0.62	0.27	0.5	0.48	0.22	0
215	0.56	0.59	0.53	0.16	0.5	0.24	0.42	0
216	0.44	0.44	0.49	0.15	0.5	0.46	0.27	0
217	0.6	0.6	0.49	0.3	0.5	0.53	0.22	0
218	0.35	0.68	0.57	0.4	0.5	0.53	0.36	0
219	0.23	0.3	0.58	0.22	0.5	0.48	0.27	0
220	0.56	0.54	0.59	0.14	0.5	0.52	0.27	0
221	0.31	0.31	0.54	0.18	0.5	0.52	0.29	0
222	0.27	0.51	0.47	0.35	0.5	0.49	0.28	0
223	0.54	0.56	0.57	0.18	0.5	0.45	0.25	0
224	0.17	0.38	0.45	0.09	0.5	0.54	0.27	0
225	0.43	0.51	0.54	0.15	0.5	0.45	0.26	0
226	0.43	0.54	0.58	0.16	0.5	0.5	0.36	0
227	0.36	0.68	0.38	0.08	0.5	0.53	0.25	1
228	0.42	0.32	0.48	0.16	0.5	0.55	0.22	1
229	0.28	0.46	0.26	0.18	0.5	0.39	0.22	1
230	0.49	0.31	0.49	0.35	0.5	0.51	0.29	0
231	0.38	0.37	0.56	0.21	0.5	0.49	0.22	0
232	0.56	0.52	0.48	0.17	0.5	0.46	0.22	0
233	0.58	0.56	0.45	0.12	0.5	0.51	0.22	0
234	0.53	0.38	0.66	0.25	0.5	0.43	0.22	0
235	0.34	0.36	0.54	0.11	0.5	0.36	0.21	0
236	0.41	0.45	0.53	0.17	0.5	0.51	0.25	0
237	0.31	0.46	0.54	0.52	0.5	0.5	0.34	0
238	0.59	0.58	0.56	0.21	0.5	0.54	0.33	0
239	0.39	0.28	0.46	0.12	0.5	0.41	0.22	0
240	0.56	0.43	0.54	0.16	0.5	0.5	0.22	0
241	0.27	0.36	0.6	0.33	0.5	0.37	0.31	0
242	0.35	0.4	0.59	0.22	0.5	0.47	0.37	0
243	0.42	0.32	0.5	0.21	0.5	0.51	0.22	0
244	0.23	0.2	0.53	0.2	0.5	0.44	0.22	0
245	0.55	0.54	0.56	0.22	0.5	0.5	0.37	0
246	0.36	0.24	0.49	0.16	0.5	0.51	0.22	0
247	0.6	0.56	0.47	0.2	0.5	0.5	0.38	0
248	0.41	0.24	0.54	0.26	0.5	0.41	0.22	0
249	0.43	0.39	0.54	0.14	0.5	0.47	0.22	0
250	0.5	0.51	0.52	0.09	0.5	0.48	0.25	0
251	0.53	0.61	0.52	0.21	0.5	0.55	0.3	0
252	0.46	0.43	0.49	0.79	0.5	0.49	0.63	0
253	0.61	0.3	0.59	0.12	0.5	0.49	0.27	0
254	0.37	0.53	0.46	0.23	0.5	0.47	0.22	0
255	0.35	0.39	0.57	0.11	0.5	0.48	0.22	0
256	0.55	0.46	0.46	0.31	0.5	0.58	0.48	0
257	0.35	0.6	0.47	0.13	0.5	0.52	0.43	0
258	0.33	0.44	0.49	0.08	0.5	0.48	0.49	0
259	0.54	0.57	0.52	0.19	0.5	0.59	0.67	0
260	0.37	0.43	0.62	0.27	0.5	0.48	0.22	0
261	0.56	0.59	0.53	0.16	0.5	0.24	0.42	0
262	0.44	0.44	0.49	0.15	0.5	0.46	0.27	0
263	0.6	0.6	0.49	0.3	0.5	0.53	0.22	0
264	0.35	0.68	0.57	0.4	0.5	0.53	0.36	0
265	0.23	0.3	0.58	0.22	0.5	0.48	0.27	0
266	0.56	0.54	0.59	0.14	0.5	0.52	0.27	0
267	0.31	0.31	0.54	0.18	0.5	0.52	0.29	0
268	0.27	0.51	0.47	0.35	0.5	0.49	0.28	0
269	0.54	0.56	0.57	0.18	0.5	0.45	0.25	0
270	0.17	0.38	0.45	0.09	0.5	0.54	0.27	0
271	0.43	0.51	0.54	0.15	0.5	0.45	0.26	0
272	0.43	0.54	0.58	0.16	0.5	0.5	0.36	0
273	0.36	0.68	0.38	0.08	0.5	0.53	0.25	1
274	0.42	0.32	0.48	0.16	0.5	0.55	0.22	1
275	0.28	0.46	0.26	0.18	0.5	0.39	0.22	1
276	0.49	0.31	0.49	0.35	0.5	0.51	0.29	0
277	0.38	0.37	0.56	0.21	0.5	0.49	0.22	0
278	0.56	0.52	0.48	0.17	0.5	0.46	0.22	0
279	0.58	0.56	0.45	0.12	0.5	0.51	0.22	0
280	0.53	0.38	0.66	0.25	0.5	0.43	0.22	0
281	0.34	0.36	0.54	0.11	0.5	0.36	0.21	0
282	0.41	0.45	0.53	0.17	0.5	0.51	0.25	0
283	0.31	0.46	0.54	0.52	0.5	0.5	0.34	0
284	0.59	0.58	0.56	0.21	0.5	0.54	0.33	0
285	0.39	0.28	0.46	0.12	0.5	0.41	0.22	0
286	0.56	0.43	0.54	0.16	0.5	0.5	0.22	0
287	0.27	0.36	0.6	0.33	0.5	0.37	0.31	0
288	0.35	0.4	0.59	0.22	0.5	0.47	0.37	0
289	0.42	0.32	0.5	0.21	0.5	0.51	0.22	0
290	0.23	0.2	0.53	0.2	0.5	0.44	0.22	0
291	0.55	0.54	0.56	0.22	0.5	0.5	0.37	0
292	0.36	0.24	0.49	0.16	0.5	0.51	0.22	0
293	0.6	0.56	0.47	0.2	0.5	0.5	0.38	0
294	0.41	0.24	0.54	0.26	0.5	0.41	0.22	0
295	0.43	0.39	0.54	0.14	0.5	0.47	0.22	0
296	0.5	0.51	0.52	0.09	0.5	0.48	0.25	0
297	0.53	0.61	0.52	0.21	0.5	0.55	0.3	0
298	0.46	0.43	0.49	0.79	0.5	0.49	0.63	0
299	0.61	0.3	0.59	0.12	0.5	0.49	0.27	0
300	0.37	0.53	0.46	0.23	0.5	0.47	0.22	0
301	0.35	0.39	0.57	0.11	0.5	0.48	0.22	0
302	0.55	0.46	0.46	0.31	0.5	0.58	0.48	0
303	0.35	0.6	0.47	0.13	0.5	0.52	0.43	0
304	0.33	0.44	0.49	0.08	0.5	0.48	0.49	0
305	0.54	0.57	0.52	0.19	0.5	0.59	0.67	0
306	0.37	0.43	0.62	0.27	0.5	0.48	0.22	0
307	0.56	0.59	0.53	0.16	0.5	0.24	0.42	0
308	0.44	0.44	0.49	0.15	0.5	0.46	0.27	0
309	0.6	0.6	0.49	0.3	0.5	0.53	0.22	0
310	0.35	0.68	0.57	0.4	0.5	0.53	0.36	0
311	0.23	0.3	0.58	0.22	0.5	0.48	0.27	0
312	0.56	0.54	0.59	0.14	0.5	0.52	0.27	0
313	0.31	0.31	0.54	0.18	0.5	0.52	0.29	0
314	0.27	0.51	0.47	0.35	0.5	0.49	0.28	0
315	0.54	0.56	0.57	0.18	0.5	0.45	0.25	0
316	0.17	0.38	0.45	0.09	0.5	0.54	0.27	0
317	0.43	0.51	0.54	0.15	0.5	0.45	0.26	0
318	0.43	0.54	0.58	0.16	0.5	0.5	0.36	0
319	0.36	0.68	0.38	0.08	0.5	0.53	0.25	1
320	0.42	0.32	0.48	0.16	0.5	0.55	0.22	1
321	0.28	0.46	0.26	0.18	0.5	0.39	0.22	1
322	0.49	0.31	0.49	0.35	0.5	0.51	0.29	0
323	0.38	0.37	0.56	0.21	0.5	0.49	0.22	0
324	0.56	0.52	0.48	0.17	0.5	0.46	0.22	0
325	0.58	0.56	0.45	0.12	0.5	0.51	0.22	0
326	0.53	0.38	0.66	0.25	0.5	0.43	0.22	0
327	0.34	0.36	0.54	0.11	0.5	0.36	0.21	0
328	0.41	0.45	0.53	0.17	0.5	0.51	0.25	0
329	0.31	0.46	0.54	0.52	0.5	0.5	0.34	0
330	0.59	0.58	0.56	0.21	0.5	0.54	0.33	0
331	0.39	0.28	0.46	0.12	0.5	0.41	0.22	0
332	0.56	0.43	0.54	0.16	0.5	0.5	0.22	0
333	0.27	0.36	0.6	0.33	0.5	0.37	0.31	0
334	0.35	0.4	0.59	0.22	0.5	0.47	0.37	0
335	0.42	0.32	0.5	0.21	0.5	0.51	0.22	0
336	0.23	0.2	0.53	0.2	0.5	0.44	0.22	0
337	0.55	0.54	0.56	0.22	0.5	0.5	0.37	0
338	0.36	0.24	0.49	0.16	0.5	0.51	0.22	0
339	0.6	0.56	0.47	0.2	0.5	0.5	0.38	0
340	0.41	0.24	0.54	0.26	0.5	0.41	0.22	0
341	0.43	0.39	0.54	0.14	0.5	0.47	0.22	0
342	0.5	0.51	0.52	0.09	0.5	0.48	0.25	0
343	0.53	0.61	0.52	0.21	0.5	0.55	0.3	0
344	0.46	0.43	0.49	0.79	0.5	0.49	0.63	0
345	0.61	0.3	0.59	0.12	0.5	0.49	0.27	0
346	0.37	0.53	0.46	0.23	0.5	0.47	0.22	0
347	0.35	0.39	0.57	0.11	0.5	0.48	0.22	0
348	0.55	0.46	0.46	0.31	0.5	0.58	0.48	0
349	0.35	0.6	0.47	0.13	0.5	0.52	0.43	0
350	0.33	0.44	0.49	0.08	0.5	0.48	0.49	0
351	0.54	0.57	0.52	0.19	0.5	0.59	0.67	0
352	0.37	0.43	0.62	0.27	0.5	0.48	0.22	0
353	0.56	0.59	0.53	0.16	0.5	0.24	0.42	0
354	0.44	0.44	0.49	0.15	0.5	0.46	0.27	0
355	0.6	0.6	0.49	0.3	0.5	0.53	0.22	0
356	0.35	0.68	0.57	0.4	0.5	0.53	0.36	0
357	0.23	0.3	0.58	0.22	0.5	0.48	0.27	0
358	0.56	0.54	0.59	0.14	0.5	0.52	0.27	0
359	0.31	0.31	0.54	0.18	0.5	0.52	0.29	0
360	0.27	0.51	0.47	0.35	0.5	0.49	0.28	0
361	0.54	0.56	0.57	0.18	0.5	0.45	0.25	0
362	0.17	0.38	0.45	0.09	0.5	0.54	0.27	0
363	0.43	0.51	0.54	0.15	0.5	0.45	0.26	0
364	0.43	0.54	0.58	0.16	0.5	0.5	0.36	0
365	0.36	0.68	0.38	0.08	0.5	0.53	0.25	1
366	0.42	0.32	0.48	0.16	0.5	0.55	0.22	1
367	0.28	0.46	0.26	0.18	0.5	0.39	0.22	1
368	0.49	0.31	0.49	0.35	0.5	0.51	0.29	0
369	0.38	0.37	0.56	0.21	0.5	0.49	0.22	0
370	0.56	0.52	0.48	0.17	0.5	0.46	0.22	0
371	0.58	0.56	0.45	0.12	0.5	0.51	0.22	0
372	0.53	0.38	0.66	0.25	0.5	0.43	0.22	0
373	0.34	0.36	0.54	0.11	0.5	0.36	0.21	0
374	0.41	0.45	0.53	0.17	0.5	0.51	0.25	0
375	0.31	0.46	0.54	0.52	0.5	0.5	0.34	0
376	0.59	0.58	0.56	0.21	0.5	0.54	0.33	0
377	0.39	0.28	0.46	0.12	0.5	0.41	0.22	0
378	0.56	0.43	0.54	0.16	0.5	0.5	0.22	0
379	0.27	0.36	0.6	0.33	0.5	0.37	0.31	0
380	0.35	0.4	0.59	0.22	0.5	0.47	0.37	0
381	0.42	0.32	0.5	0.21	0.5	0.51	0.22	0
382	0.23	0.2	0.53	0.2	0.5	0.44	0.22	0
383	0.55	0.54	0.56	0.22	0.5	0.5	0.37	0
384	0.36	0.24	0.49	0.16	0.5	0.51	0.22	0
385	0.6	0.56	0.47	0.2	0.5	0.5	0.38	0
386	0.41	0.24	0.54	0.26	0.5	0.41	0.22	0
387	0.43	0.39	0.54	0.14	0.5	0.47	0.22	0
388	0.5	0.51	0.52	0.09	0.5	0.48	0.25	0
389	0.53	0.61	0.52	0.21	0.5	0.55	0.3	0
390	0.46	0.43	0.49	0.79	0.5	0.49	0.63	0
391	0.61	0.3	0.59	0.12	0.5	0.49	0.27	0
392	0.37	0.53	0.46	0.23	0.5	0.47	0.22	0
393	0.35	0.39	0.57	0.11	0.5	0.48	0.22	0
394	0.55	0.46	0.46	0.31	0.5	0.58	0.48	0
395	0.35	0.6	0.47	0.13	0.5	0.52	0.43	0
396	0.33	0.44	0.49	0.08	0.5	0.48	0.49	0
397	0.54	0.57	0.52	0.19	0.5	0.59	0.67	0
398	0.37	0.43	0.62	0.27	0.5	0.48	0.22	0
399	0.56	0.59	0.53	0.16	0.5	0.24	0.42	0
400	0.44	0.44	0.49	0.15	0.5	0.46	0.27	0
401	0.6	0.6	0.49	0.3	0.5	0.53	0.22	0
402	0.35	0.68	0.57	0.4	0.5	0.53	0.36	0
403	0.23	0.3	0.58	0.22	0.5	0.48	0.27	0
404	0.56	0.54	0.59	0.14	0.5	0.52	0.27	0
405	0.31	0.31	0.54	0.18	0.5	0.52	0.29	0
406	0.27	0.51	0.47	0.35	0.5	0.49	0.28	0
407	0.54	0.56	0.57	0.18	0.5	0.45	0.25	0
408	0.17	0.38	0.45	0.09	0.5	0.54	0.27	0
409	0.43	0.51	0.54	0.15	0.5	0.45	0.26	0
410	0.43	0.54	0.58	0.16	0.5	0.5	0.36	0
411	0.36	0.68	0.38	0.08	0.5	0.53	0.25	1
412	0.42	0.32	0.48	0.16	0.5	0.55	0.22	1
413	0.28	0.46	0.26	0.18	0.5	0.39	0.22	1
