	1	2	3	4	5	6	7	label
31	17.36	15.76	0.8785	6.145	3.574	3.526	5.971	1
32	15.57	15.15	0.8527	5.92	3.231	2.64	5.879	1
33	15.6	15.11	0.858	5.832	3.286	2.725	5.752	1
34	16.23	15.18	0.885	5.872	3.472	3.769	5.922	1
35	12.7	13.41	0.8874	5.183	3.091	8.456	5.0	0
36	12.37	13.47	0.8567	5.204	2.96	3.919	5.001	0
37	12.19	13.2	0.8783	5.137	2.981	3.631	4.87	0
38	11.23	12.88	0.8511	5.14	2.795	4.325	5.003	0
39	13.2	13.66	0.8883	5.236	3.232	8.315	5.056	0
40	11.84	13.21	0.8521	5.175	2.836	3.598	5.044	0
41	12.3	13.34	0.8684	5.243	2.974	5.637	5.063	0
42	18.65	16.41	0.8698	6.285	3.594	4.391	6.102	1
43	17.98	15.85	0.8993	5.979	3.687	2.257	5.919	1
44	20.16	17.03	0.8735	6.513	3.773	1.91	6.185	1
45	17.55	15.66	0.8991	5.791	3.69	5.366	5.661	1
46	18.3	15.89	0.9108	5.979	3.755	2.837	5.962	1
47	18.94	16.32	0.8942	6.144	3.825	2.908	5.949	1
48	15.38	14.9	0.8706	5.884	3.268	4.462	5.795	1
49	16.16	15.33	0.8644	5.845	3.395	4.266	5.795	1
50	15.56	14.89	0.8823	5.776	3.408	4.972	5.847	1
51	15.38	14.66	0.899	5.477	3.465	3.6	5.439	1
52	17.36	15.76	0.8785	6.145	3.574	3.526	5.971	1
53	15.57	15.15	0.8527	5.92	3.231	2.64	5.879	1
54	15.6	15.11	0.858	5.832	3.286	2.725	5.752	1
55	16.23	15.18	0.885	5.872	3.472	3.769	5.922	1
56	12.7	13.41	0.8874	5.183	3.091	8.456	5.0	0
57	12.37	13.47	0.8567	5.204	2.96	3.919	5.001	0
58	12.19	13.2	0.8783	5.137	2.981	3.631	4.87	0
59	11.23	12.88	0.8511	5.14	2.795	4.325	5.003	0
60	13.2	13.66	0.8883	5.236	3.232	8.315	5.056	0
61	11.84	13.21	0.8521	5.175	2.836	3.598	5.044	0
62	12.3	13.34	0.8684	5.243	2.974	5.637	5.063	0
63	18.65	16.41	0.8698	6.285	3.594	4.391	6.102	1
64	17.98	15.85	0.8993	5.979	3.687	2.257	5.919	1
65	20.16	17.03	0.8735	6.513	3.773	1.91	6.185	1
66	17.55	15.66	0.8991	5.791	3.69	5.366	5.661	1
67	18.3	15.89	0.9108	5.979	3.755	2.837	5.962	1
68	18.94	16.32	0.8942	6.144	3.825	2.908	5.949	1
69	15.38	14.9	0.8706	5.884	3.268	4.462	5.795	1
70	16.16	15.33	0.8644	5.845	3.395	4.266	5.795	1
71	15.56	14.89	0.8823	5.776	3.408	4.972	5.847	1
72	15.38	14.66	0.899	5.477	3.465	3.6	5.439	1
73	17.36	15.76	0.8785	6.145	3.574	3.526	5.971	1
74	15.57	15.15	0.8527	5.92	3.231	2.64	5.879	1
75	15.6	15.11	0.858	5.832	3.286	2.725	5.752	1
76	16.23	15.18	0.885	5.872	3.472	3.769	5.922	1
77	12.7	13.41	0.8874	5.183	3.091	8.456	5.0	0
78	12.37	13.47	0.8567	5.204	2.96	3.919	5.001	0
79	12.19	13.2	0.8783	5.137	2.981	3.631	4.87	0
80	11.23	12.88	0.8511	5.14	2.795	4.325	5.003	0
81	13.2	13.66	0.8883	5.236	3.232	8.315	5.056	0
82	11.84	13.21	0.8521	5.175	2.836	3.598	5.044	0
83	12.3	13.34	0.8684	5.243	2.974	5.637	5.063	0
84	18.65	16.41	0.8698	6.285	3.594	4.391	6.102	1
85	17.98	15.85	0.8993	5.979	3.687	2.257	5.919	1
86	20.16	17.03	0.8735	6.513	3.773	1.91	6.185	1
87	17.55	15.66	0.8991	5.791	3.69	5.366	5.661	1
88	18.3	15.89	0.9108	5.979	3.755	2.837	5.962	1
89	18.94	16.32	0.8942	6.144	3.825	2.908	5.949	1
90	15.38	14.9	0.8706	5.884	3.268	4.462	5.795	1
91	16.16	15.33	0.8644	5.845	3.395	4.266	5.795	1
92	15.56	14.89	0.8823	5.776	3.408	4.972	5.847	1
93	15.38	14.66	0.899	5.477	3.465	3.6	5.439	1
94	17.36	15.76	0.8785	6.145	3.574	3.526	5.971	1
95	15.57	15.15	0.8527	5.92	3.231	2.64	5.879	1
96	15.6	15.11	0.858	5.832	3.286	2.725	5.752	1
97	16.23	15.18	0.885	5.872	3.472	3.769	5.922	1
98	12.7	13.41	0.8874	5.183	3.091	8.456	5.0	0
99	12.37	13.47	0.8567	5.204	2.96	3.919	5.001	0
100	12.19	13.2	0.8783	5.137	2.981	3.631	4.87	0
101	11.23	12.88	0.8511	5.14	2.795	4.325	5.003	0
102	13.2	13.66	0.8883	5.236	3.232	8.315	5.056	0
103	11.84	13.21	0.8521	5.175	2.836	3.598	5.044	0
104	12.3	13.34	0.8684	5.243	2.974	5.637	5.063	0
105	18.65	16.41	0.8698	6.285	3.594	4.391	6.102	1
106	17.98	15.85	0.8993	5.979	3.687	2.257	5.919	1
107	20.16	17.03	0.8735	6.513	3.773	1.91	6.185	1
108	17.55	15.66	0.8991	5.791	3.69	5.366	5.661	1
109	18.3	15.89	0.9108	5.979	3.755	2.837	5.962	1
110	18.94	16.32	0.8942	6.144	3.825	2.908	5.949	1
111	15.38	14.9	0.8706	5.884	3.268	4.462	5.795	1
112	16.16	15.33	0.8644	5.845	3.395	4.266	5.795	1
113	15.56	14.89	0.8823	5.776	3.408	4.972	5.847	1
114	15.38	14.66	0.899	5.477	3.465	3.6	5.439	1
115	17.36	15.76	0.8785	6.145	3.574	3.526	5.971	1
116	15.57	15.15	0.8527	5.92	3.231	2.64	5.879	1
117	15.6	15.11	0.858	5.832	3.286	2.725	5.752	1
118	16.23	15.18	0.885	5.872	3.472	3.769	5.922	1
119	12.7	13.41	0.8874	5.183	3.091	8.456	5.0	0
120	12.37	13.47	0.8567	5.204	2.96	3.919	5.001	0
121	12.19	13.2	0.8783	5.137	2.981	3.631	4.87	0
122	11.23	12.88	0.8511	5.14	2.795	4.325	5.003	0
123	13.2	13.66	0.8883	5.236	3.232	8.315	5.056	0
124	11.84	13.21	0.8521	5.175	2.836	3.598	5.044	0
125	12.3	13.34	0.8684	5.243	2.974	5.637	5.063	0
126	18.65	16.41	0.8698	6.285	3.594	4.391	6.102	1
127	17.98	15.85	0.8993	5.979	3.687	2.257	5.919	1
128	20.16	17.03	0.8735	6.513	3.773	1.91	6.185	1
129	17.55	15.66	0.8991	5.791	3.69	5.366	5.661	1
130	18.3	15.89	0.9108	5.979	3.755	2.837	5.962	1
131	18.94	16.32	0.8942	6.144	3.825	2.908	5.949	1
132	15.38	14.9	0.8706	5.884	3.268	4.462	5.795	1
133	16.16	15.33	0.8644	5.845	3.395	4.266	5.795	1
134	15.56	14.89	0.8823	5.776	3.408	4.972	5.847	1
135	15.38	14.66	0.899	5.477	3.465	3.6	5.439	1
136	17.36	15.76	0.8785	6.145	3.574	3.526	5.971	1
137	15.57	15.15	0.8527	5.92	3.231	2.64	5.879	1
138	15.6	15.11	0.858	5.832	3.286	2.725	5.752	1
139	16.23	15.18	0.885	5.872	3.472	3.769	5.922	1
140	12.7	13.41	0.8874	5.183	3.091	8.456	5.0	0
141	12.37	13.47	0.8567	5.204	2.96	3.919	5.001	0
142	12.19	13.2	0.8783	5.137	2.981	3.631	4.87	0
143	11.23	12.88	0.8511	5.14	2.795	4.325	5.003	0
144	13.2	13.66	0.8883	5.236	3.232	8.315	5.056	0
145	11.84	13.21	0.8521	5.175	2.836	3.598	5.044	0
146	12.3	13.34	0.8684	5.243	2.974	5.637	5.063	0
147	18.65	16.41	0.8698	6.285	3.594	4.391	6.102	1
148	17.98	15.85	0.8993	5.979	3.687	2.257	5.919	1
149	20.16	17.03	0.8735	6.513	3.773	1.91	6.185	1
150	17.55	15.66	0.8991	5.791	3.69	5.366	5.661	1
151	18.3	15.89	0.9108	5.979	3.755	2.837	5.962	1
152	18.94	16.32	0.8942	6.144	3.825	2.908	5.949	1
153	15.38	14.9	0.8706	5.884	3.268	4.462	5.795	1
154	16.16	15.33	0.8644	5.845	3.395	4.266	5.795	1
155	15.56	14.89	0.8823	5.776	3.408	4.972	5.847	1
156	15.38	14.66	0.899	5.477	3.465	3.6	5.439	1
157	17.36	15.76	0.8785	6.145	3.574	3.526	5.971	1
158	15.57	15.15	0.8527	5.92	3.231	2.64	5.879	1
159	15.6	15.11	0.858	5.832	3.286	2.725	5.752	1
160	16.23	15.18	0.885	5.872	3.472	3.769	5.922	1
161	12.7	13.41	0.8874	5.183	3.091	8.456	5.0	0
162	12.37	13.47	0.8567	5.204	2.96	3.919	5.001	0
163	12.19	13.2	0.8783	5.137	2.981	3.631	4.87	0
164	11.23	12.88	0.8511	5.14	2.795	4.325	5.003	0
165	13.2	13.66	0.8883	5.236	3.232	8.315	5.056	0
166	11.84	13.21	0.8521	5.175	2.836	3.598	5.044	0
167	12.3	13.34	0.8684	5.243	2.974	5.637	5.063	0
168	18.65	16.41	0.8698	6.285	3.594	4.391	6.102	1
169	17.98	15.85	0.8993	5.979	3.687	2.257	5.919	1
170	20.16	17.03	0.8735	6.513	3.773	1.91	6.185	1
171	17.55	15.66	0.8991	5.791	3.69	5.366	5.661	1
172	18.3	15.89	0.9108	5.979	3.755	2.837	5.962	1
173	18.94	16.32	0.8942	6.144	3.825	2.908	5.949	1
174	15.38	14.9	0.8706	5.884	3.268	4.462	5.795	1
175	16.16	15.33	0.8644	5.845	3.395	4.266	5.795	1
176	15.56	14.89	0.8823	5.776	3.408	4.972	5.847	1
177	15.38	14.66	0.899	5.477	3.465	3.6	5.439	1
178	17.36	15.76	0.8785	6.145	3.574	3.526	5.971	1
179	15.57	15.15	0.8527	5.92	3.231	2.64	5.879	1
180	15.6	15.11	0.858	5.832	3.286	2.725	5.752	1
181	16.23	15.18	0.885	5.872	3.472	3.769	5.922	1
182	12.7	13.41	0.8874	5.183	3.091	8.456	5.0	0
183	12.37	13.47	0.8567	5.204	2.96	3.919	5.001	0
184	12.19	13.2	0.8783	5.137	2.981	3.631	4.87	0
185	11.23	12.88	0.8511	5.14	2.795	4.325	5.003	0
186	13.2	13.66	0.8883	5.236	3.232	8.315	5.056	0
187	11.84	13.21	0.8521	5.175	2.836	3.598	5.044	0
188	12.3	13.34	0.8684	5.243	2.974	5.637	5.063	0
