	Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	label
233	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
234	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
235	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
236	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
237	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
238	0.37	0.37	0.51	0.38	0.5	0.0	0.44	0.22	0
239	0.57	0.5	0.4	0.08	0.5	0.0	0.47	0.22	0
240	0.51	0.4	0.5	0.28	0.5	0.0	0.48	0.27	0
241	0.34	0.25	0.55	0.28	0.5	0.0	0.51	0.49	0
242	0.77	0.86	0.44	0.27	0.5	0.0	0.48	0.22	0
243	0.59	0.54	0.53	0.14	0.5	0.0	0.48	0.22	0
244	0.5	0.48	0.48	0.23	0.5	0.0	0.53	0.68	0
245	0.39	1.0	0.38	0.41	0.5	0.0	0.5	0.27	0
246	0.56	0.42	0.52	0.14	0.5	0.0	0.51	0.22	0
247	0.39	0.46	0.33	0.18	0.5	0.0	0.53	0.22	0
248	0.52	0.54	0.47	0.49	0.5	0.0	0.54	0.22	0
249	0.56	0.65	0.49	0.56	0.5	0.0	0.49	0.22	0
250	0.53	0.51	0.55	0.57	0.5	0.0	0.46	0.22	0
251	0.54	0.64	0.4	0.56	0.5	0.0	0.51	0.22	0
252	0.47	0.58	0.47	0.52	0.5	0.0	0.54	0.22	0
253	0.58	0.31	0.6	0.12	0.5	0.0	0.47	0.33	1
254	0.49	0.67	0.5	0.28	0.5	0.0	0.43	0.22	1
255	0.44	0.33	0.55	0.16	0.5	0.0	0.49	0.22	1
256	0.44	0.45	0.53	0.19	0.5	0.0	0.41	0.28	1
257	0.57	0.55	0.52	0.16	0.5	0.0	0.49	0.39	1
258	0.32	0.49	0.53	0.28	0.5	0.0	0.5	0.5	1
259	0.35	0.42	0.56	0.28	0.5	0.0	0.47	0.22	1
260	0.46	0.41	0.58	0.1	0.5	0.0	0.48	0.22	1
261	0.57	0.51	0.58	0.22	0.5	0.0	0.51	0.22	1
262	0.47	0.47	0.54	0.19	0.5	0.0	0.51	0.33	1
263	0.34	0.58	0.5	0.26	0.5	0.0	0.51	0.22	1
264	0.55	0.45	0.58	0.25	0.5	0.0	0.49	0.22	1
265	0.4	0.66	0.34	0.21	0.5	0.0	0.52	0.26	1
266	0.42	0.21	0.59	0.3	0.5	0.0	0.47	0.27	1
267	0.35	0.4	0.44	0.25	0.5	0.0	0.53	0.57	1
268	0.45	0.49	0.57	0.25	0.5	0.0	0.48	0.22	1
269	0.56	0.51	0.32	0.49	0.5	0.0	0.48	0.22	1
270	0.37	0.58	0.5	0.22	0.5	0.0	0.47	0.22	1
271	0.47	0.45	0.51	0.33	0.5	0.0	0.46	0.26	1
272	0.5	0.36	0.64	0.37	0.5	0.0	0.37	0.33	1
273	0.43	0.44	0.64	0.19	0.5	0.0	0.38	0.33	1
274	0.72	0.51	0.52	0.08	0.5	0.0	0.54	0.22	1
275	0.35	0.41	0.53	0.27	0.5	0.0	0.47	0.29	1
276	0.56	0.49	0.54	0.15	0.5	0.0	0.5	0.35	1
277	0.57	0.37	0.43	0.27	0.5	0.0	0.53	0.28	1
278	0.57	0.49	0.61	0.26	0.5	0.0	0.52	0.22	1
279	0.48	0.45	0.63	0.19	0.5	0.0	0.58	0.22	1
280	0.34	0.48	0.47	0.19	0.5	0.0	0.5	0.3	1
281	0.54	0.57	0.55	0.18	0.5	0.0	0.5	0.22	1
282	0.38	0.44	0.55	0.44	0.5	0.0	0.47	0.51	1
283	0.4	0.3	0.57	0.13	0.5	0.0	0.46	0.22	1
284	0.27	0.31	0.55	0.13	0.5	0.0	0.5	0.22	1
285	0.52	0.46	0.56	0.25	0.5	0.0	0.52	0.22	1
286	0.44	0.5	0.55	0.24	0.5	0.0	0.48	0.22	1
287	0.34	0.47	0.48	0.32	0.5	0.0	0.42	0.22	1
288	0.5	0.56	0.63	0.25	0.5	0.0	0.42	0.22	1
289	0.46	0.53	0.47	0.37	0.5	0.0	0.51	0.36	1
290	0.31	0.6	0.65	0.18	0.5	0.0	0.46	0.22	1
291	0.57	0.42	0.63	0.22	0.5	0.0	0.68	0.32	1
292	0.37	0.45	0.53	0.14	0.5	0.0	0.49	0.22	1
293	0.38	0.38	0.54	0.24	0.5	0.0	0.54	0.22	1
294	0.36	0.49	0.55	0.21	0.5	0.0	0.55	0.33	1
295	0.29	0.4	0.5	0.16	0.5	0.0	0.51	0.34	1
296	0.38	0.31	0.59	0.19	0.5	0.0	0.46	0.22	0
297	0.68	0.53	0.44	0.31	0.5	0.0	0.51	0.22	0
298	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
299	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
300	0.61	0.46	0.54	0.11	0.5	0.0	0.47	0.22	0
301	0.66	0.55	0.54	0.18	0.5	0.0	0.43	0.22	0
302	0.41	0.41	0.43	0.61	0.5	0.0	0.53	0.22	0
303	0.45	0.66	0.39	0.11	0.5	0.0	0.54	0.22	0
304	0.6	0.48	0.46	0.32	0.5	0.0	0.4	0.33	0
305	0.64	0.44	0.51	0.35	0.5	0.0	0.53	0.22	0
306	0.55	0.38	0.64	0.42	0.5	0.0	0.47	0.22	0
307	0.45	0.43	0.5	0.25	0.5	0.0	0.47	0.22	0
308	0.47	0.53	0.48	0.51	0.5	0.0	0.54	0.22	0
309	0.45	0.52	0.5	0.12	0.5	0.0	0.6	0.22	0
310	0.38	0.4	0.59	0.25	0.5	0.0	0.44	0.22	0
311	0.39	0.39	0.59	0.25	0.5	0.0	0.45	0.22	0
312	0.54	0.55	0.56	0.14	0.5	0.0	0.5	0.25	0
313	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
314	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
315	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
316	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
317	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
318	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
319	0.51	0.39	0.58	0.19	0.5	0.0	0.47	0.22	0
320	0.35	0.33	0.48	0.42	0.5	0.0	0.47	0.43	0
321	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
322	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
323	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
324	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
325	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
326	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
327	0.61	0.53	0.59	0.17	0.5	0.0	0.44	0.28	0
328	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
329	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
330	0.44	0.56	0.52	0.18	0.5	0.0	0.5	0.11	0
331	0.36	0.56	0.52	0.18	0.5	0.0	0.45	0.16	0
332	0.37	0.44	0.64	0.48	0.5	0.0	0.36	0.27	0
333	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
334	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
335	0.44	0.36	0.64	0.45	0.5	0.0	0.53	0.11	0
336	0.58	0.45	0.55	0.27	0.5	0.0	0.48	0.11	0
337	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
338	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
339	0.43	0.33	0.67	0.12	0.5	0.0	0.45	0.23	0
340	0.43	0.33	0.67	0.12	0.5	0.0	0.43	0.23	0
341	0.58	0.44	0.5	0.26	0.5	0.0	0.52	0.22	0
342	0.38	0.43	0.53	0.22	0.5	0.0	0.48	0.11	0
343	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
344	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
345	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
346	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
347	0.43	0.22	0.79	0.79	0.5	0.0	0.22	0.0	0
348	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
349	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
350	0.56	0.35	0.47	0.41	0.5	0.0	0.5	0.22	0
351	0.56	0.35	0.47	0.35	0.5	0.0	0.52	0.22	0
352	0.54	0.44	0.55	0.48	0.5	0.0	0.47	0.22	0
353	0.35	0.39	0.56	0.2	0.5	0.0	0.49	0.41	0
354	0.48	0.46	0.58	0.16	0.5	0.0	0.45	0.22	0
355	0.48	0.55	0.48	0.1	0.5	0.0	0.55	0.22	0
356	0.66	0.6	0.52	0.19	0.5	0.0	0.69	0.22	0
357	0.69	0.54	0.55	0.23	0.5	0.0	0.73	0.22	0
358	0.73	0.6	0.47	0.2	0.5	0.0	0.72	0.22	0
359	0.78	0.82	0.56	0.21	0.5	0.0	0.69	0.22	0
360	0.42	0.49	0.49	0.36	0.5	0.0	0.57	0.26	0
361	0.47	0.56	0.46	0.5	0.5	0.0	0.51	0.22	0
362	0.46	0.33	0.45	0.22	0.5	0.0	0.41	0.37	0
363	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
364	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
365	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
366	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
367	0.48	0.41	0.52	0.33	0.5	0.0	0.51	0.26	0
368	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
369	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
370	0.42	0.5	0.64	0.13	0.5	0.0	0.49	0.22	0
371	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
372	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
373	0.39	0.65	0.57	0.19	0.5	0.0	0.44	0.25	0
374	0.39	0.65	0.57	0.19	0.5	0.0	0.43	0.25	0
375	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
376	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
377	0.51	0.52	0.58	0.17	0.5	0.0	0.47	0.28	0
378	0.57	0.48	0.54	0.22	0.5	0.0	0.5	0.11	0
379	0.5	0.5	0.62	0.23	0.5	0.0	0.35	0.11	0
380	0.41	0.49	0.65	0.28	0.5	0.0	0.59	0.57	0
381	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
382	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
383	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
384	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
385	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
