	Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	label
34	0.56	0.59	0.45	0.15	0.5	0.0	0.54	0.22	0
35	0.47	0.56	0.53	0.44	0.5	0.0	0.53	0.22	0
36	0.53	0.49	0.47	0.21	0.5	0.0	0.53	0.22	0
37	0.7	0.57	0.34	0.19	0.5	0.0	0.53	0.27	0
38	0.42	0.43	0.67	0.7	0.5	0.0	0.42	0.25	0
39	0.56	0.55	0.57	0.15	0.5	0.0	0.54	0.25	0
40	0.38	0.42	0.31	0.35	0.5	0.0	0.52	0.22	0
41	0.37	0.55	0.52	0.13	0.5	0.0	0.42	0.8	0
42	0.46	0.48	0.38	0.22	0.5	0.0	0.39	0.45	0
43	0.8	0.69	0.53	0.33	0.5	0.0	0.51	0.22	0
44	0.52	0.65	0.36	0.37	0.5	0.0	0.52	0.34	0
45	0.64	0.31	0.53	0.15	0.5	0.0	0.53	0.31	0
46	0.4	0.43	0.36	0.33	0.5	0.0	0.51	0.22	0
47	0.57	0.51	0.34	0.13	0.5	0.0	0.53	0.27	0
48	0.23	0.37	0.32	0.13	0.5	0.0	0.53	0.22	0
49	0.54	0.5	0.51	0.26	0.5	0.0	0.52	0.22	0
50	0.6	0.64	0.56	0.36	0.5	0.0	0.46	0.27	0
51	0.27	0.41	0.24	0.2	0.5	0.0	0.49	0.22	0
52	0.25	0.35	0.22	0.18	0.5	0.0	0.46	0.22	0
53	0.39	0.45	0.51	0.29	0.5	0.0	0.54	0.22	0
54	0.37	0.4	0.38	0.18	0.5	0.0	0.51	0.22	0
55	0.43	0.47	0.47	0.18	0.5	0.0	0.47	0.22	0
56	0.45	0.57	0.38	0.28	0.5	0.0	0.53	0.31	0
57	0.55	0.57	0.51	0.07	0.5	0.0	0.55	0.22	0
58	0.54	0.47	0.58	0.4	0.5	0.0	0.46	0.27	0
59	0.52	0.47	0.58	0.18	0.5	0.0	0.34	0.11	0
60	0.52	0.47	0.58	0.18	0.5	0.0	0.34	0.11	0
61	0.5	0.45	0.51	0.19	0.5	0.0	0.53	0.25	0
62	0.66	0.65	0.54	0.4	0.5	0.0	0.51	0.22	0
63	0.77	0.73	0.49	0.46	0.5	0.0	0.38	0.22	0
64	0.32	0.68	0.51	0.16	0.5	0.83	0.55	0.22	0
65	0.55	0.46	0.47	0.15	0.5	0.0	0.47	0.22	0
66	0.61	0.5	0.61	0.21	0.5	0.0	0.55	0.54	0
67	0.5	0.52	0.51	0.22	0.5	0.0	0.46	0.37	0
68	0.62	0.33	0.49	0.24	0.5	0.0	0.51	0.42	0
69	0.56	0.52	0.46	0.17	0.5	0.0	0.49	0.73	0
70	0.52	0.56	0.55	0.16	0.5	0.0	0.53	0.39	0
71	0.53	0.48	0.51	0.18	0.5	0.0	0.52	0.27	0
72	0.51	0.48	0.51	0.19	0.5	0.0	0.51	0.27	0
73	0.51	0.48	0.51	0.26	0.5	0.0	0.51	0.27	0
74	0.53	0.48	0.51	0.18	0.5	0.0	0.51	0.27	0
75	0.6	0.46	0.51	0.1	0.5	0.0	0.48	0.31	0
76	0.6	0.46	0.51	0.1	0.5	0.0	0.48	0.31	0
77	0.51	0.5	0.49	0.45	0.5	0.0	0.48	0.22	0
78	0.45	0.45	0.51	0.3	0.5	0.0	0.48	0.44	0
79	0.41	0.42	0.23	0.16	0.5	0.0	0.4	0.22	0
80	0.25	0.42	0.21	0.14	0.5	0.0	0.41	0.22	0
81	0.7	0.58	0.53	0.39	0.5	0.0	0.59	0.22	0
82	0.49	0.31	0.43	0.24	0.5	0.0	0.54	0.22	0
83	0.46	0.41	0.43	0.18	0.5	0.0	0.54	0.22	0
84	0.83	0.81	0.45	0.38	0.5	0.0	0.4	0.26	0
85	0.32	0.36	0.28	0.38	0.5	0.0	0.5	0.4	0
86	0.4	0.65	0.38	0.17	0.5	0.0	0.57	0.22	0
87	0.36	0.37	0.63	0.25	0.5	0.0	0.3	0.22	0
88	0.49	0.55	0.41	0.19	0.5	0.0	0.48	0.31	0
89	0.3	0.45	0.55	0.19	0.5	0.0	0.53	0.4	0
90	0.88	0.72	0.32	0.3	0.5	0.0	0.52	0.33	0
91	0.44	0.4	0.53	0.19	0.5	0.0	0.48	0.27	0
92	0.46	0.61	0.38	0.35	0.5	0.0	0.49	0.22	0
93	0.55	0.41	0.67	0.61	0.5	0.0	0.49	0.14	0
94	0.28	0.18	0.72	0.26	0.5	0.0	0.49	0.25	0
95	0.36	0.5	0.39	0.23	0.5	0.0	0.5	0.22	0
96	0.33	0.37	0.49	0.22	0.5	0.0	0.55	0.22	0
97	0.58	0.43	0.32	0.11	0.5	0.0	0.49	0.22	0
98	0.74	0.82	0.46	0.24	0.5	0.0	0.5	0.31	0
99	0.74	0.82	0.46	0.24	0.5	0.0	0.48	0.22	0
100	0.75	0.76	0.58	0.22	0.5	0.0	0.49	0.22	0
101	0.39	0.39	0.65	0.16	0.5	0.0	0.45	0.22	0
102	0.51	0.59	0.55	0.21	0.5	0.0	0.52	0.22	0
103	0.41	0.35	0.6	0.22	0.5	0.0	0.56	0.79	0
104	0.43	0.28	0.41	0.32	0.5	0.0	0.52	0.22	0
105	0.37	0.3	0.51	0.15	0.5	0.0	0.58	0.26	1
106	0.44	0.62	0.53	0.27	0.5	0.0	0.49	0.22	1
107	0.56	0.61	0.52	0.19	0.5	0.0	0.52	0.32	1
108	0.6	0.57	0.52	0.14	0.5	0.0	0.46	0.48	1
109	0.42	0.38	0.52	0.29	0.5	0.0	0.42	0.22	1
110	0.41	0.46	0.58	0.08	0.5	0.0	0.51	0.28	1
111	0.46	0.49	0.55	0.18	0.5	0.0	0.56	0.22	1
112	0.47	0.37	0.46	0.28	0.5	0.0	0.52	0.99	1
113	0.48	0.5	0.47	0.29	0.5	0.0	0.46	0.27	1
114	0.49	0.49	0.52	0.18	0.5	0.0	0.51	0.25	1
115	0.54	0.59	0.57	0.34	0.5	0.0	0.49	0.22	1
116	0.47	0.44	0.53	0.18	0.5	0.0	0.47	0.29	1
117	0.4	0.49	0.53	0.23	0.5	0.0	0.44	0.26	1
118	0.45	0.65	0.51	0.17	0.5	0.0	0.49	0.22	1
119	0.42	0.42	0.55	0.31	0.5	0.0	0.43	0.22	1
120	0.45	0.41	0.53	0.49	0.5	0.0	0.49	0.31	1
121	0.42	0.28	0.49	0.22	0.5	0.0	0.55	0.34	1
122	0.47	0.5	0.47	0.22	0.5	0.0	0.53	0.45	1
123	0.33	0.42	0.55	0.23	0.5	0.0	0.52	0.43	1
124	0.37	0.47	0.49	0.12	0.5	0.0	0.47	0.31	1
125	0.32	0.6	0.48	0.13	0.5	0.0	0.53	0.22	1
126	0.46	0.56	0.56	0.25	0.5	0.0	0.43	0.22	1
127	0.47	0.55	0.57	0.17	0.5	0.0	0.52	0.66	1
128	0.19	0.16	0.68	0.36	0.5	0.0	0.49	0.21	1
129	0.47	0.56	0.51	0.2	0.5	0.0	0.52	0.59	1
130	0.4	0.75	0.44	0.12	0.5	0.0	0.49	0.22	1
131	0.48	0.55	0.58	0.18	0.5	0.0	0.38	0.69	1
132	0.33	0.47	0.55	0.24	0.5	0.0	0.45	0.67	1
133	0.66	0.43	0.57	0.6	0.5	0.0	0.19	0.33	1
134	0.55	0.4	0.62	0.22	0.5	0.0	0.37	0.28	1
135	0.33	0.46	0.6	0.18	0.5	0.0	0.51	0.26	1
136	0.51	0.5	0.54	0.11	0.5	0.0	0.6	0.22	1
137	0.54	0.6	0.57	0.17	0.5	0.0	0.44	0.22	1
138	0.36	0.32	0.55	0.27	0.5	0.0	0.47	0.43	1
139	0.46	0.41	0.45	0.23	0.5	0.0	0.48	0.22	1
140	0.4	0.39	0.6	0.23	0.5	0.0	0.52	0.31	1
141	0.57	0.55	0.51	0.18	0.5	0.0	0.51	0.43	1
142	0.44	0.43	0.46	0.28	0.5	0.0	0.45	0.29	1
143	0.46	0.5	0.5	0.28	0.5	0.0	0.5	0.37	1
144	0.38	0.58	0.46	0.21	0.5	0.0	0.52	0.22	1
145	0.27	0.46	0.52	0.17	0.5	0.0	0.49	0.44	1
146	0.52	0.45	0.45	0.13	0.5	0.0	0.48	0.22	1
147	0.37	0.29	0.45	0.15	0.5	0.0	0.49	0.22	1
148	0.46	0.42	0.51	0.16	0.5	0.0	0.56	0.22	0
149	0.6	0.51	0.49	0.18	0.5	0.0	0.53	0.38	0
150	0.85	0.66	0.49	0.18	0.5	0.0	0.51	0.22	0
151	0.55	0.52	0.44	0.2	0.5	0.0	0.56	0.22	0
152	0.49	0.38	0.56	0.09	0.5	0.0	0.46	0.22	0
153	0.38	0.4	0.53	0.12	0.5	0.0	0.55	0.22	0
154	0.55	0.55	0.52	0.13	0.5	0.0	0.53	0.25	0
155	0.46	0.44	0.58	0.17	0.5	0.0	0.55	0.22	0
156	0.34	0.46	0.52	0.19	0.5	0.0	0.53	0.26	0
157	0.58	0.56	0.46	0.14	0.5	0.0	0.51	0.22	0
158	0.46	0.47	0.44	0.18	1.0	0.0	0.46	0.22	0
159	0.44	0.71	0.5	0.21	0.5	0.0	0.54	0.27	0
160	0.56	0.49	0.32	0.22	0.5	0.0	0.5	0.22	0
161	0.41	0.49	0.47	0.09	0.5	0.0	0.49	0.22	0
162	0.44	0.51	0.53	0.3	0.5	0.0	0.53	0.22	0
163	0.54	0.51	0.56	0.15	0.5	0.0	0.54	0.31	0
164	0.51	0.51	0.32	0.27	0.5	0.0	0.54	0.22	0
165	0.46	0.38	0.51	0.2	0.5	0.0	0.51	0.22	0
166	0.55	0.72	0.35	0.26	0.5	0.0	0.49	0.22	0
167	0.54	0.44	0.35	0.19	0.5	0.0	0.51	0.27	0
168	0.65	0.66	0.37	0.12	0.5	0.0	0.52	0.27	0
169	0.41	0.4	0.56	0.17	0.5	0.0	0.56	0.22	0
170	0.39	0.71	0.38	0.14	0.5	0.0	0.5	0.22	0
171	0.37	0.42	0.46	0.15	0.5	0.0	0.51	0.31	0
172	0.59	0.55	0.57	0.18	0.5	0.0	0.51	0.22	0
173	0.48	0.51	0.5	0.24	0.5	0.0	0.54	0.38	0
174	0.39	0.3	0.63	0.2	0.5	0.0	0.43	0.47	0
175	0.47	0.52	0.54	0.25	0.5	0.0	0.54	0.29	0
176	0.77	0.82	0.4	0.36	0.5	0.0	0.38	0.22	0
177	0.52	0.55	0.39	0.09	1.0	0.0	0.55	0.25	0
178	0.42	0.28	0.33	0.23	0.5	0.0	0.39	0.26	0
179	0.3	0.33	0.55	0.12	0.5	0.0	0.53	0.38	0
180	0.7	0.78	0.53	0.24	0.5	0.0	0.48	0.22	0
181	0.85	0.69	0.34	0.31	0.5	0.0	0.57	0.3	0
182	0.56	0.59	0.45	0.15	0.5	0.0	0.54	0.22	0
183	0.47	0.56	0.53	0.44	0.5	0.0	0.53	0.22	0
184	0.53	0.49	0.47	0.21	0.5	0.0	0.53	0.22	0
185	0.7	0.57	0.34	0.19	0.5	0.0	0.53	0.27	0
186	0.42	0.43	0.67	0.7	0.5	0.0	0.42	0.25	0
187	0.56	0.55	0.57	0.15	0.5	0.0	0.54	0.25	0
188	0.38	0.42	0.31	0.35	0.5	0.0	0.52	0.22	0
189	0.37	0.55	0.52	0.13	0.5	0.0	0.42	0.8	0
190	0.46	0.48	0.38	0.22	0.5	0.0	0.39	0.45	0
191	0.8	0.69	0.53	0.33	0.5	0.0	0.51	0.22	0
192	0.52	0.65	0.36	0.37	0.5	0.0	0.52	0.34	0
193	0.64	0.31	0.53	0.15	0.5	0.0	0.53	0.31	0
194	0.4	0.43	0.36	0.33	0.5	0.0	0.51	0.22	0
195	0.57	0.51	0.34	0.13	0.5	0.0	0.53	0.27	0
196	0.23	0.37	0.32	0.13	0.5	0.0	0.53	0.22	0
197	0.54	0.5	0.51	0.26	0.5	0.0	0.52	0.22	0
198	0.6	0.64	0.56	0.36	0.5	0.0	0.46	0.27	0
199	0.27	0.41	0.24	0.2	0.5	0.0	0.49	0.22	0
200	0.25	0.35	0.22	0.18	0.5	0.0	0.46	0.22	0
201	0.39	0.45	0.51	0.29	0.5	0.0	0.54	0.22	0
202	0.37	0.4	0.38	0.18	0.5	0.0	0.51	0.22	0
203	0.43	0.47	0.47	0.18	0.5	0.0	0.47	0.22	0
204	0.45	0.57	0.38	0.28	0.5	0.0	0.53	0.31	0
205	0.55	0.57	0.51	0.07	0.5	0.0	0.55	0.22	0
206	0.54	0.47	0.58	0.4	0.5	0.0	0.46	0.27	0
207	0.52	0.47	0.58	0.18	0.5	0.0	0.34	0.11	0
208	0.52	0.47	0.58	0.18	0.5	0.0	0.34	0.11	0
209	0.5	0.45	0.51	0.19	0.5	0.0	0.53	0.25	0
210	0.66	0.65	0.54	0.4	0.5	0.0	0.51	0.22	0
211	0.77	0.73	0.49	0.46	0.5	0.0	0.38	0.22	0
212	0.32	0.68	0.51	0.16	0.5	0.83	0.55	0.22	0
213	0.55	0.46	0.47	0.15	0.5	0.0	0.47	0.22	0
214	0.61	0.5	0.61	0.21	0.5	0.0	0.55	0.54	0
215	0.5	0.52	0.51	0.22	0.5	0.0	0.46	0.37	0
216	0.62	0.33	0.49	0.24	0.5	0.0	0.51	0.42	0
217	0.56	0.52	0.46	0.17	0.5	0.0	0.49	0.73	0
218	0.52	0.56	0.55	0.16	0.5	0.0	0.53	0.39	0
219	0.53	0.48	0.51	0.18	0.5	0.0	0.52	0.27	0
220	0.51	0.48	0.51	0.19	0.5	0.0	0.51	0.27	0
221	0.51	0.48	0.51	0.26	0.5	0.0	0.51	0.27	0
222	0.53	0.48	0.51	0.18	0.5	0.0	0.51	0.27	0
223	0.6	0.46	0.51	0.1	0.5	0.0	0.48	0.31	0
224	0.6	0.46	0.51	0.1	0.5	0.0	0.48	0.31	0
225	0.51	0.5	0.49	0.45	0.5	0.0	0.48	0.22	0
226	0.45	0.45	0.51	0.3	0.5	0.0	0.48	0.44	0
227	0.41	0.42	0.23	0.16	0.5	0.0	0.4	0.22	0
228	0.25	0.42	0.21	0.14	0.5	0.0	0.41	0.22	0
229	0.7	0.58	0.53	0.39	0.5	0.0	0.59	0.22	0
230	0.49	0.31	0.43	0.24	0.5	0.0	0.54	0.22	0
231	0.46	0.41	0.43	0.18	0.5	0.0	0.54	0.22	0
232	0.83	0.81	0.45	0.38	0.5	0.0	0.4	0.26	0
233	0.32	0.36	0.28	0.38	0.5	0.0	0.5	0.4	0
234	0.4	0.65	0.38	0.17	0.5	0.0	0.57	0.22	0
235	0.36	0.37	0.63	0.25	0.5	0.0	0.3	0.22	0
236	0.49	0.55	0.41	0.19	0.5	0.0	0.48	0.31	0
237	0.3	0.45	0.55	0.19	0.5	0.0	0.53	0.4	0
238	0.88	0.72	0.32	0.3	0.5	0.0	0.52	0.33	0
239	0.44	0.4	0.53	0.19	0.5	0.0	0.48	0.27	0
240	0.46	0.61	0.38	0.35	0.5	0.0	0.49	0.22	0
241	0.55	0.41	0.67	0.61	0.5	0.0	0.49	0.14	0
242	0.28	0.18	0.72	0.26	0.5	0.0	0.49	0.25	0
243	0.36	0.5	0.39	0.23	0.5	0.0	0.5	0.22	0
244	0.33	0.37	0.49	0.22	0.5	0.0	0.55	0.22	0
245	0.58	0.43	0.32	0.11	0.5	0.0	0.49	0.22	0
246	0.74	0.82	0.46	0.24	0.5	0.0	0.5	0.31	0
247	0.74	0.82	0.46	0.24	0.5	0.0	0.48	0.22	0
248	0.75	0.76	0.58	0.22	0.5	0.0	0.49	0.22	0
249	0.39	0.39	0.65	0.16	0.5	0.0	0.45	0.22	0
250	0.51	0.59	0.55	0.21	0.5	0.0	0.52	0.22	0
251	0.41	0.35	0.6	0.22	0.5	0.0	0.56	0.79	0
252	0.43	0.28	0.41	0.32	0.5	0.0	0.52	0.22	0
253	0.37	0.3	0.51	0.15	0.5	0.0	0.58	0.26	1
254	0.44	0.62	0.53	0.27	0.5	0.0	0.49	0.22	1
255	0.56	0.61	0.52	0.19	0.5	0.0	0.52	0.32	1
256	0.6	0.57	0.52	0.14	0.5	0.0	0.46	0.48	1
257	0.42	0.38	0.52	0.29	0.5	0.0	0.42	0.22	1
258	0.41	0.46	0.58	0.08	0.5	0.0	0.51	0.28	1
259	0.46	0.49	0.55	0.18	0.5	0.0	0.56	0.22	1
260	0.47	0.37	0.46	0.28	0.5	0.0	0.52	0.99	1
261	0.48	0.5	0.47	0.29	0.5	0.0	0.46	0.27	1
262	0.49	0.49	0.52	0.18	0.5	0.0	0.51	0.25	1
263	0.54	0.59	0.57	0.34	0.5	0.0	0.49	0.22	1
264	0.47	0.44	0.53	0.18	0.5	0.0	0.47	0.29	1
265	0.4	0.49	0.53	0.23	0.5	0.0	0.44	0.26	1
266	0.45	0.65	0.51	0.17	0.5	0.0	0.49	0.22	1
267	0.42	0.42	0.55	0.31	0.5	0.0	0.43	0.22	1
268	0.45	0.41	0.53	0.49	0.5	0.0	0.49	0.31	1
269	0.42	0.28	0.49	0.22	0.5	0.0	0.55	0.34	1
270	0.47	0.5	0.47	0.22	0.5	0.0	0.53	0.45	1
271	0.33	0.42	0.55	0.23	0.5	0.0	0.52	0.43	1
272	0.37	0.47	0.49	0.12	0.5	0.0	0.47	0.31	1
273	0.32	0.6	0.48	0.13	0.5	0.0	0.53	0.22	1
274	0.46	0.56	0.56	0.25	0.5	0.0	0.43	0.22	1
275	0.47	0.55	0.57	0.17	0.5	0.0	0.52	0.66	1
276	0.19	0.16	0.68	0.36	0.5	0.0	0.49	0.21	1
277	0.47	0.56	0.51	0.2	0.5	0.0	0.52	0.59	1
278	0.4	0.75	0.44	0.12	0.5	0.0	0.49	0.22	1
279	0.48	0.55	0.58	0.18	0.5	0.0	0.38	0.69	1
280	0.33	0.47	0.55	0.24	0.5	0.0	0.45	0.67	1
281	0.66	0.43	0.57	0.6	0.5	0.0	0.19	0.33	1
282	0.55	0.4	0.62	0.22	0.5	0.0	0.37	0.28	1
283	0.33	0.46	0.6	0.18	0.5	0.0	0.51	0.26	1
284	0.51	0.5	0.54	0.11	0.5	0.0	0.6	0.22	1
285	0.54	0.6	0.57	0.17	0.5	0.0	0.44	0.22	1
286	0.36	0.32	0.55	0.27	0.5	0.0	0.47	0.43	1
287	0.46	0.41	0.45	0.23	0.5	0.0	0.48	0.22	1
288	0.4	0.39	0.6	0.23	0.5	0.0	0.52	0.31	1
289	0.57	0.55	0.51	0.18	0.5	0.0	0.51	0.43	1
290	0.44	0.43	0.46	0.28	0.5	0.0	0.45	0.29	1
291	0.46	0.5	0.5	0.28	0.5	0.0	0.5	0.37	1
292	0.38	0.58	0.46	0.21	0.5	0.0	0.52	0.22	1
293	0.27	0.46	0.52	0.17	0.5	0.0	0.49	0.44	1
294	0.52	0.45	0.45	0.13	0.5	0.0	0.48	0.22	1
295	0.37	0.29	0.45	0.15	0.5	0.0	0.49	0.22	1
296	0.46	0.42	0.51	0.16	0.5	0.0	0.56	0.22	0
297	0.6	0.51	0.49	0.18	0.5	0.0	0.53	0.38	0
298	0.85	0.66	0.49	0.18	0.5	0.0	0.51	0.22	0
299	0.55	0.52	0.44	0.2	0.5	0.0	0.56	0.22	0
300	0.49	0.38	0.56	0.09	0.5	0.0	0.46	0.22	0
301	0.38	0.4	0.53	0.12	0.5	0.0	0.55	0.22	0
302	0.55	0.55	0.52	0.13	0.5	0.0	0.53	0.25	0
303	0.46	0.44	0.58	0.17	0.5	0.0	0.55	0.22	0
304	0.34	0.46	0.52	0.19	0.5	0.0	0.53	0.26	0
305	0.58	0.56	0.46	0.14	0.5	0.0	0.51	0.22	0
306	0.46	0.47	0.44	0.18	1.0	0.0	0.46	0.22	0
307	0.44	0.71	0.5	0.21	0.5	0.0	0.54	0.27	0
308	0.56	0.49	0.32	0.22	0.5	0.0	0.5	0.22	0
309	0.41	0.49	0.47	0.09	0.5	0.0	0.49	0.22	0
310	0.44	0.51	0.53	0.3	0.5	0.0	0.53	0.22	0
311	0.54	0.51	0.56	0.15	0.5	0.0	0.54	0.31	0
312	0.51	0.51	0.32	0.27	0.5	0.0	0.54	0.22	0
313	0.46	0.38	0.51	0.2	0.5	0.0	0.51	0.22	0
314	0.55	0.72	0.35	0.26	0.5	0.0	0.49	0.22	0
315	0.54	0.44	0.35	0.19	0.5	0.0	0.51	0.27	0
316	0.65	0.66	0.37	0.12	0.5	0.0	0.52	0.27	0
317	0.41	0.4	0.56	0.17	0.5	0.0	0.56	0.22	0
318	0.39	0.71	0.38	0.14	0.5	0.0	0.5	0.22	0
319	0.37	0.42	0.46	0.15	0.5	0.0	0.51	0.31	0
320	0.59	0.55	0.57	0.18	0.5	0.0	0.51	0.22	0
321	0.48	0.51	0.5	0.24	0.5	0.0	0.54	0.38	0
322	0.39	0.3	0.63	0.2	0.5	0.0	0.43	0.47	0
323	0.47	0.52	0.54	0.25	0.5	0.0	0.54	0.29	0
324	0.77	0.82	0.4	0.36	0.5	0.0	0.38	0.22	0
325	0.52	0.55	0.39	0.09	1.0	0.0	0.55	0.25	0
326	0.42	0.28	0.33	0.23	0.5	0.0	0.39	0.26	0
327	0.3	0.33	0.55	0.12	0.5	0.0	0.53	0.38	0
328	0.7	0.78	0.53	0.24	0.5	0.0	0.48	0.22	0
329	0.85	0.69	0.34	0.31	0.5	0.0	0.57	0.3	0
330	0.56	0.59	0.45	0.15	0.5	0.0	0.54	0.22	0
331	0.47	0.56	0.53	0.44	0.5	0.0	0.53	0.22	0
332	0.53	0.49	0.47	0.21	0.5	0.0	0.53	0.22	0
333	0.7	0.57	0.34	0.19	0.5	0.0	0.53	0.27	0
334	0.42	0.43	0.67	0.7	0.5	0.0	0.42	0.25	0
335	0.56	0.55	0.57	0.15	0.5	0.0	0.54	0.25	0
336	0.38	0.42	0.31	0.35	0.5	0.0	0.52	0.22	0
337	0.37	0.55	0.52	0.13	0.5	0.0	0.42	0.8	0
338	0.46	0.48	0.38	0.22	0.5	0.0	0.39	0.45	0
339	0.8	0.69	0.53	0.33	0.5	0.0	0.51	0.22	0
340	0.52	0.65	0.36	0.37	0.5	0.0	0.52	0.34	0
341	0.64	0.31	0.53	0.15	0.5	0.0	0.53	0.31	0
342	0.4	0.43	0.36	0.33	0.5	0.0	0.51	0.22	0
343	0.57	0.51	0.34	0.13	0.5	0.0	0.53	0.27	0
344	0.23	0.37	0.32	0.13	0.5	0.0	0.53	0.22	0
345	0.54	0.5	0.51	0.26	0.5	0.0	0.52	0.22	0
346	0.6	0.64	0.56	0.36	0.5	0.0	0.46	0.27	0
347	0.27	0.41	0.24	0.2	0.5	0.0	0.49	0.22	0
348	0.25	0.35	0.22	0.18	0.5	0.0	0.46	0.22	0
349	0.39	0.45	0.51	0.29	0.5	0.0	0.54	0.22	0
350	0.37	0.4	0.38	0.18	0.5	0.0	0.51	0.22	0
351	0.43	0.47	0.47	0.18	0.5	0.0	0.47	0.22	0
352	0.45	0.57	0.38	0.28	0.5	0.0	0.53	0.31	0
353	0.55	0.57	0.51	0.07	0.5	0.0	0.55	0.22	0
354	0.54	0.47	0.58	0.4	0.5	0.0	0.46	0.27	0
355	0.52	0.47	0.58	0.18	0.5	0.0	0.34	0.11	0
356	0.52	0.47	0.58	0.18	0.5	0.0	0.34	0.11	0
357	0.5	0.45	0.51	0.19	0.5	0.0	0.53	0.25	0
358	0.66	0.65	0.54	0.4	0.5	0.0	0.51	0.22	0
359	0.77	0.73	0.49	0.46	0.5	0.0	0.38	0.22	0
360	0.32	0.68	0.51	0.16	0.5	0.83	0.55	0.22	0
361	0.55	0.46	0.47	0.15	0.5	0.0	0.47	0.22	0
362	0.61	0.5	0.61	0.21	0.5	0.0	0.55	0.54	0
363	0.5	0.52	0.51	0.22	0.5	0.0	0.46	0.37	0
364	0.62	0.33	0.49	0.24	0.5	0.0	0.51	0.42	0
365	0.56	0.52	0.46	0.17	0.5	0.0	0.49	0.73	0
366	0.52	0.56	0.55	0.16	0.5	0.0	0.53	0.39	0
367	0.53	0.48	0.51	0.18	0.5	0.0	0.52	0.27	0
368	0.51	0.48	0.51	0.19	0.5	0.0	0.51	0.27	0
369	0.51	0.48	0.51	0.26	0.5	0.0	0.51	0.27	0
370	0.53	0.48	0.51	0.18	0.5	0.0	0.51	0.27	0
371	0.6	0.46	0.51	0.1	0.5	0.0	0.48	0.31	0
372	0.6	0.46	0.51	0.1	0.5	0.0	0.48	0.31	0
373	0.51	0.5	0.49	0.45	0.5	0.0	0.48	0.22	0
374	0.45	0.45	0.51	0.3	0.5	0.0	0.48	0.44	0
375	0.41	0.42	0.23	0.16	0.5	0.0	0.4	0.22	0
376	0.25	0.42	0.21	0.14	0.5	0.0	0.41	0.22	0
377	0.7	0.58	0.53	0.39	0.5	0.0	0.59	0.22	0
378	0.49	0.31	0.43	0.24	0.5	0.0	0.54	0.22	0
379	0.46	0.41	0.43	0.18	0.5	0.0	0.54	0.22	0
380	0.83	0.81	0.45	0.38	0.5	0.0	0.4	0.26	0
381	0.32	0.36	0.28	0.38	0.5	0.0	0.5	0.4	0
382	0.4	0.65	0.38	0.17	0.5	0.0	0.57	0.22	0
383	0.36	0.37	0.63	0.25	0.5	0.0	0.3	0.22	0
384	0.49	0.55	0.41	0.19	0.5	0.0	0.48	0.31	0
385	0.3	0.45	0.55	0.19	0.5	0.0	0.53	0.4	0
