	Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	label
43	0.69	0.57	0.39	0.19	0.5	0.0	0.48	0.39	0
44	0.47	0.41	0.53	0.27	0.5	0.0	0.47	0.25	0
45	0.39	0.56	0.34	0.18	0.5	0.0	0.49	0.22	0
46	0.51	0.38	0.42	0.21	0.5	0.0	0.46	0.34	0
47	0.32	0.45	0.39	0.14	0.5	0.0	0.45	0.22	0
48	0.75	0.73	0.35	0.33	0.5	0.0	0.49	0.28	0
49	0.71	0.64	0.42	0.28	0.5	0.0	0.43	0.22	0
50	0.28	0.48	0.36	0.16	0.5	0.0	0.53	0.22	0
51	0.52	0.65	0.36	0.26	0.5	0.0	0.44	0.22	0
52	0.64	0.44	0.56	0.15	0.5	0.0	0.56	0.22	0
53	0.48	0.58	0.47	0.17	0.5	0.0	0.53	0.74	0
54	0.42	0.71	0.45	0.15	0.5	0.0	0.48	0.22	0
55	0.38	0.37	0.36	0.14	0.5	0.0	0.54	0.22	0
56	0.38	0.56	0.38	0.16	0.5	0.0	0.53	0.22	0
57	0.8	0.79	0.43	0.25	0.5	0.0	0.52	0.22	0
58	0.63	0.65	0.42	0.18	0.5	0.0	0.54	0.27	0
59	0.83	0.94	0.32	0.21	0.5	0.0	0.51	0.22	0
60	0.61	0.76	0.3	0.16	0.5	0.0	0.45	0.41	0
61	0.38	0.67	0.33	0.17	0.5	0.0	0.51	0.22	0
62	0.39	0.33	0.33	0.23	0.5	0.0	0.47	0.22	0
63	0.5	0.63	0.45	0.13	0.5	0.0	0.45	0.32	0
64	0.2	0.6	0.5	0.29	0.5	0.0	0.51	0.22	0
65	0.29	0.26	0.43	0.17	0.5	0.0	0.55	0.3	0
66	0.51	0.46	0.41	0.36	0.5	0.0	0.49	0.22	0
67	0.92	0.66	0.52	0.23	0.5	0.0	0.53	0.22	0
68	0.49	0.56	0.37	0.2	0.5	0.0	0.53	0.22	0
69	0.86	0.78	0.34	0.15	0.5	0.0	0.53	0.22	0
70	0.72	0.73	0.41	0.28	0.5	0.0	0.44	0.22	0
71	0.8	0.73	0.47	0.19	0.5	0.0	0.49	0.22	0
72	0.49	0.55	0.35	0.23	0.5	0.0	0.57	0.22	0
73	0.63	0.71	0.44	0.53	0.5	0.0	0.52	0.22	0
74	0.6	0.68	0.3	0.27	0.5	0.0	0.55	0.22	0
75	0.82	0.63	0.47	0.18	0.5	0.0	0.5	0.22	0
76	0.77	0.68	0.35	0.19	0.5	0.0	0.53	0.43	0
77	0.51	0.59	0.46	0.13	0.5	0.0	0.48	0.22	0
78	0.52	0.46	0.34	0.2	0.5	0.0	0.51	0.25	0
79	0.47	0.5	0.6	0.63	0.5	0.0	0.38	0.16	0
80	0.58	0.67	0.49	0.16	0.5	0.0	0.47	0.28	0
81	0.85	0.85	0.3	0.31	0.5	0.0	0.55	0.42	0
82	0.3	0.37	0.4	0.45	0.5	0.0	0.48	0.41	0
83	0.77	0.74	0.37	0.29	0.5	0.0	0.45	0.22	0
84	0.47	0.38	0.58	0.19	0.5	0.0	0.57	0.22	0
85	0.5	0.61	0.44	0.2	0.5	0.0	0.49	0.22	0
86	0.41	0.45	0.46	0.23	0.5	0.0	0.5	0.7	0
87	0.46	0.62	0.46	0.54	0.5	0.0	0.51	0.27	0
88	0.74	0.75	0.45	0.44	0.5	0.0	0.52	0.22	0
89	0.52	0.53	0.58	0.69	0.5	0.0	0.5	0.22	0
90	0.32	0.29	0.29	0.08	0.5	0.0	0.52	0.22	0
91	0.38	0.48	0.57	0.3	0.5	0.0	0.41	0.11	0
92	0.39	0.58	0.47	0.18	0.5	0.0	0.48	0.22	0
93	0.38	0.47	0.47	0.18	0.5	0.0	0.44	0.26	0
94	0.63	0.57	0.5	0.48	0.5	0.0	0.51	0.22	0
95	0.51	0.45	0.62	0.25	0.5	0.0	0.59	0.22	0
96	0.6	0.61	0.54	0.11	0.5	0.0	0.46	0.22	0
97	0.48	0.61	0.57	0.17	0.5	0.0	0.45	0.22	0
98	0.71	0.5	0.5	0.18	0.5	0.0	0.46	0.22	0
99	0.61	0.48	0.54	0.25	0.5	0.0	0.5	0.22	0
100	0.38	0.32	0.64	0.41	0.5	0.0	0.44	0.11	0
101	0.38	0.4	0.66	0.35	0.5	0.0	0.43	0.11	0
102	0.81	0.62	0.43	0.17	0.5	0.0	0.53	0.22	0
103	0.67	0.57	0.36	0.19	0.5	0.0	0.56	0.22	0
104	0.65	0.54	0.54	0.13	0.5	0.0	0.53	0.22	0
105	0.52	0.49	0.59	0.21	0.5	0.0	0.47	0.22	1
106	0.41	0.42	0.53	0.17	0.5	0.0	0.48	0.58	1
107	0.45	0.36	0.5	0.19	0.5	0.0	0.53	0.7	1
108	0.53	0.51	0.54	0.21	0.5	0.0	0.45	0.22	1
109	0.49	0.38	0.49	0.15	0.5	0.0	0.53	0.25	1
110	0.5	0.5	0.48	0.34	0.5	0.0	0.52	0.27	1
111	0.5	0.43	0.56	0.17	0.5	0.0	0.35	0.22	1
112	0.36	0.52	0.61	0.33	0.5	0.0	0.52	0.37	1
113	0.49	0.36	0.47	0.28	0.5	0.0	0.56	0.54	1
114	0.34	0.42	0.48	0.19	0.5	0.0	0.46	0.31	1
115	0.6	0.57	0.63	0.22	0.5	0.0	0.5	0.49	1
116	0.53	0.44	0.54	0.52	0.5	0.0	0.49	0.38	1
117	0.56	0.49	0.47	0.13	0.5	0.0	0.52	0.22	1
118	0.55	0.49	0.6	0.18	0.5	0.0	0.51	0.22	1
119	0.64	0.56	0.52	0.17	0.5	0.0	0.54	0.47	1
120	0.4	0.45	0.45	0.15	0.5	0.0	0.53	0.48	1
121	0.45	0.51	0.43	0.22	0.5	0.0	0.57	0.22	1
122	0.57	0.53	0.6	0.28	0.5	0.0	0.52	0.45	1
123	0.32	0.3	0.57	0.38	0.5	0.0	0.5	0.25	1
124	0.28	0.41	0.46	0.18	0.5	0.0	0.47	0.39	1
125	0.25	0.41	0.47	0.14	0.5	0.0	0.56	0.68	1
126	0.4	0.44	0.47	0.25	0.5	0.0	0.54	0.56	1
127	0.29	0.39	0.46	0.36	0.5	0.0	0.51	0.22	1
128	0.54	0.54	0.56	0.18	0.5	0.0	0.46	0.29	1
129	0.58	0.44	0.45	0.32	0.5	0.0	0.52	0.37	1
130	0.4	0.4	0.44	0.37	0.5	0.0	0.53	0.25	1
131	0.47	0.4	0.63	0.19	0.5	0.0	0.52	0.32	1
132	0.33	0.38	0.47	0.14	0.5	0.0	0.51	0.47	1
133	0.38	0.44	0.57	0.14	0.5	0.0	0.53	0.52	1
134	0.4	0.43	0.49	0.17	0.5	0.0	0.51	0.36	1
135	0.34	0.24	0.51	0.15	0.5	0.0	0.54	0.4	1
136	0.35	0.29	0.46	0.14	0.5	0.0	0.54	0.66	1
137	0.36	0.48	0.61	0.26	0.5	0.0	0.5	0.16	1
138	0.41	0.25	0.59	0.44	0.5	0.0	0.6	0.69	1
139	0.57	0.59	0.49	0.86	0.5	0.0	0.47	0.22	1
140	0.38	0.4	0.39	0.19	0.5	0.0	0.46	0.62	1
141	0.41	0.47	0.5	0.14	0.5	0.0	0.53	0.37	1
142	0.25	0.4	0.52	0.15	0.5	0.0	0.56	0.28	1
143	0.58	0.56	0.38	0.39	0.5	0.0	0.54	0.57	1
144	0.59	0.67	0.54	0.19	0.5	0.0	0.48	0.6	1
145	0.47	0.43	0.61	0.4	0.5	0.0	0.48	0.47	1
146	0.43	0.4	0.6	0.16	0.5	0.0	0.53	0.39	1
147	0.57	0.47	0.48	0.17	0.5	0.0	0.52	0.26	0
148	0.46	0.52	0.51	0.13	0.5	0.0	0.47	0.22	0
149	0.5	0.4	0.57	0.17	0.5	0.0	0.59	0.22	0
150	0.78	0.71	0.35	0.25	0.5	0.0	0.49	0.22	0
151	1.0	0.8	0.29	0.36	0.5	0.0	0.52	0.22	0
152	0.51	0.39	0.56	0.55	0.5	0.0	0.46	0.64	0
153	0.69	0.66	0.36	0.09	0.5	0.0	0.56	0.22	0
154	0.49	0.53	0.36	0.15	0.5	0.0	0.52	0.27	0
155	0.39	0.63	0.41	0.27	0.5	0.0	0.49	0.22	0
156	0.77	0.78	0.27	0.37	0.5	0.0	0.49	0.22	0
157	0.88	0.75	0.41	0.36	0.5	0.0	0.43	0.22	0
158	0.49	0.49	0.4	0.2	0.5	0.0	0.48	0.26	0
159	0.53	0.52	0.49	0.27	0.5	0.0	0.51	0.22	0
160	0.5	0.47	0.56	0.31	0.5	0.0	0.56	0.26	0
161	0.71	0.79	0.41	0.38	0.5	0.0	0.54	0.22	0
162	0.33	0.49	0.46	0.22	0.5	0.0	0.53	0.33	0
163	0.47	0.41	0.46	0.18	0.5	0.0	0.53	0.22	0
164	0.45	0.39	0.46	0.29	0.5	0.0	0.42	0.22	0
165	0.59	0.56	0.5	0.48	0.5	0.0	0.46	0.22	0
166	0.26	0.3	0.37	0.15	0.5	0.0	0.53	0.25	0
167	0.45	0.5	0.43	0.16	0.5	0.0	0.52	0.28	0
168	0.24	0.25	0.57	0.28	0.5	0.0	0.51	0.11	0
169	0.46	0.61	0.55	0.29	0.5	0.0	0.49	0.22	0
170	0.54	0.44	0.38	0.22	0.5	0.0	0.54	0.3	0
171	0.22	0.53	0.36	0.22	0.5	0.0	0.54	0.31	0
172	0.43	0.41	0.37	0.18	0.5	0.0	0.54	0.31	0
173	0.46	0.59	0.38	0.12	0.5	0.0	0.5	0.22	0
174	0.8	0.82	0.4	0.31	0.5	0.0	0.57	0.25	0
175	0.4	0.4	0.43	0.19	0.5	0.83	0.48	0.22	0
176	0.57	0.52	0.46	0.2	0.5	0.83	0.52	0.41	0
177	0.43	0.6	0.4	0.12	0.5	0.0	0.49	0.29	0
178	0.56	0.71	0.47	0.21	0.5	0.0	0.52	0.22	0
179	0.65	0.62	0.26	0.33	0.5	0.0	0.55	0.22	0
180	0.77	0.7	0.37	0.12	0.5	0.0	0.49	0.26	0
181	0.47	0.61	0.32	0.27	0.5	0.0	0.5	0.3	0
182	0.71	0.51	0.49	0.23	0.5	0.0	0.3	0.32	0
183	0.59	0.48	0.49	0.49	0.5	0.0	0.36	0.32	0
184	0.58	0.63	0.52	0.7	0.5	0.0	0.46	0.22	0
185	0.3	0.68	0.41	0.17	0.5	0.0	0.51	0.22	0
186	0.74	0.73	0.32	0.2	0.5	0.0	0.55	0.22	0
187	0.55	0.35	0.36	0.29	0.5	0.0	0.51	0.22	0
188	0.35	0.32	0.31	0.16	0.5	0.0	0.56	0.22	0
189	0.67	0.61	0.39	0.24	0.5	0.0	0.51	0.22	0
190	0.69	0.57	0.39	0.19	0.5	0.0	0.48	0.39	0
191	0.47	0.41	0.53	0.27	0.5	0.0	0.47	0.25	0
192	0.39	0.56	0.34	0.18	0.5	0.0	0.49	0.22	0
193	0.51	0.38	0.42	0.21	0.5	0.0	0.46	0.34	0
194	0.32	0.45	0.39	0.14	0.5	0.0	0.45	0.22	0
195	0.75	0.73	0.35	0.33	0.5	0.0	0.49	0.28	0
196	0.71	0.64	0.42	0.28	0.5	0.0	0.43	0.22	0
197	0.28	0.48	0.36	0.16	0.5	0.0	0.53	0.22	0
198	0.52	0.65	0.36	0.26	0.5	0.0	0.44	0.22	0
199	0.64	0.44	0.56	0.15	0.5	0.0	0.56	0.22	0
200	0.48	0.58	0.47	0.17	0.5	0.0	0.53	0.74	0
201	0.42	0.71	0.45	0.15	0.5	0.0	0.48	0.22	0
202	0.38	0.37	0.36	0.14	0.5	0.0	0.54	0.22	0
203	0.38	0.56	0.38	0.16	0.5	0.0	0.53	0.22	0
204	0.8	0.79	0.43	0.25	0.5	0.0	0.52	0.22	0
205	0.63	0.65	0.42	0.18	0.5	0.0	0.54	0.27	0
206	0.83	0.94	0.32	0.21	0.5	0.0	0.51	0.22	0
207	0.61	0.76	0.3	0.16	0.5	0.0	0.45	0.41	0
208	0.38	0.67	0.33	0.17	0.5	0.0	0.51	0.22	0
209	0.39	0.33	0.33	0.23	0.5	0.0	0.47	0.22	0
210	0.5	0.63	0.45	0.13	0.5	0.0	0.45	0.32	0
211	0.2	0.6	0.5	0.29	0.5	0.0	0.51	0.22	0
212	0.29	0.26	0.43	0.17	0.5	0.0	0.55	0.3	0
213	0.51	0.46	0.41	0.36	0.5	0.0	0.49	0.22	0
214	0.92	0.66	0.52	0.23	0.5	0.0	0.53	0.22	0
215	0.49	0.56	0.37	0.2	0.5	0.0	0.53	0.22	0
216	0.86	0.78	0.34	0.15	0.5	0.0	0.53	0.22	0
217	0.72	0.73	0.41	0.28	0.5	0.0	0.44	0.22	0
218	0.8	0.73	0.47	0.19	0.5	0.0	0.49	0.22	0
219	0.49	0.55	0.35	0.23	0.5	0.0	0.57	0.22	0
220	0.63	0.71	0.44	0.53	0.5	0.0	0.52	0.22	0
221	0.6	0.68	0.3	0.27	0.5	0.0	0.55	0.22	0
222	0.82	0.63	0.47	0.18	0.5	0.0	0.5	0.22	0
223	0.77	0.68	0.35	0.19	0.5	0.0	0.53	0.43	0
224	0.51	0.59	0.46	0.13	0.5	0.0	0.48	0.22	0
225	0.52	0.46	0.34	0.2	0.5	0.0	0.51	0.25	0
226	0.47	0.5	0.6	0.63	0.5	0.0	0.38	0.16	0
227	0.58	0.67	0.49	0.16	0.5	0.0	0.47	0.28	0
228	0.85	0.85	0.3	0.31	0.5	0.0	0.55	0.42	0
229	0.3	0.37	0.4	0.45	0.5	0.0	0.48	0.41	0
230	0.77	0.74	0.37	0.29	0.5	0.0	0.45	0.22	0
231	0.47	0.38	0.58	0.19	0.5	0.0	0.57	0.22	0
232	0.5	0.61	0.44	0.2	0.5	0.0	0.49	0.22	0
233	0.41	0.45	0.46	0.23	0.5	0.0	0.5	0.7	0
234	0.46	0.62	0.46	0.54	0.5	0.0	0.51	0.27	0
235	0.74	0.75	0.45	0.44	0.5	0.0	0.52	0.22	0
236	0.52	0.53	0.58	0.69	0.5	0.0	0.5	0.22	0
237	0.32	0.29	0.29	0.08	0.5	0.0	0.52	0.22	0
238	0.38	0.48	0.57	0.3	0.5	0.0	0.41	0.11	0
239	0.39	0.58	0.47	0.18	0.5	0.0	0.48	0.22	0
240	0.38	0.47	0.47	0.18	0.5	0.0	0.44	0.26	0
241	0.63	0.57	0.5	0.48	0.5	0.0	0.51	0.22	0
242	0.51	0.45	0.62	0.25	0.5	0.0	0.59	0.22	0
243	0.6	0.61	0.54	0.11	0.5	0.0	0.46	0.22	0
244	0.48	0.61	0.57	0.17	0.5	0.0	0.45	0.22	0
245	0.71	0.5	0.5	0.18	0.5	0.0	0.46	0.22	0
246	0.61	0.48	0.54	0.25	0.5	0.0	0.5	0.22	0
247	0.38	0.32	0.64	0.41	0.5	0.0	0.44	0.11	0
248	0.38	0.4	0.66	0.35	0.5	0.0	0.43	0.11	0
249	0.81	0.62	0.43	0.17	0.5	0.0	0.53	0.22	0
250	0.67	0.57	0.36	0.19	0.5	0.0	0.56	0.22	0
251	0.65	0.54	0.54	0.13	0.5	0.0	0.53	0.22	0
252	0.52	0.49	0.59	0.21	0.5	0.0	0.47	0.22	1
253	0.41	0.42	0.53	0.17	0.5	0.0	0.48	0.58	1
254	0.45	0.36	0.5	0.19	0.5	0.0	0.53	0.7	1
255	0.53	0.51	0.54	0.21	0.5	0.0	0.45	0.22	1
256	0.49	0.38	0.49	0.15	0.5	0.0	0.53	0.25	1
257	0.5	0.5	0.48	0.34	0.5	0.0	0.52	0.27	1
258	0.5	0.43	0.56	0.17	0.5	0.0	0.35	0.22	1
259	0.36	0.52	0.61	0.33	0.5	0.0	0.52	0.37	1
260	0.49	0.36	0.47	0.28	0.5	0.0	0.56	0.54	1
261	0.34	0.42	0.48	0.19	0.5	0.0	0.46	0.31	1
262	0.6	0.57	0.63	0.22	0.5	0.0	0.5	0.49	1
263	0.53	0.44	0.54	0.52	0.5	0.0	0.49	0.38	1
264	0.56	0.49	0.47	0.13	0.5	0.0	0.52	0.22	1
265	0.55	0.49	0.6	0.18	0.5	0.0	0.51	0.22	1
266	0.64	0.56	0.52	0.17	0.5	0.0	0.54	0.47	1
267	0.4	0.45	0.45	0.15	0.5	0.0	0.53	0.48	1
268	0.45	0.51	0.43	0.22	0.5	0.0	0.57	0.22	1
269	0.57	0.53	0.6	0.28	0.5	0.0	0.52	0.45	1
270	0.32	0.3	0.57	0.38	0.5	0.0	0.5	0.25	1
271	0.28	0.41	0.46	0.18	0.5	0.0	0.47	0.39	1
272	0.25	0.41	0.47	0.14	0.5	0.0	0.56	0.68	1
273	0.4	0.44	0.47	0.25	0.5	0.0	0.54	0.56	1
274	0.29	0.39	0.46	0.36	0.5	0.0	0.51	0.22	1
275	0.54	0.54	0.56	0.18	0.5	0.0	0.46	0.29	1
276	0.58	0.44	0.45	0.32	0.5	0.0	0.52	0.37	1
277	0.4	0.4	0.44	0.37	0.5	0.0	0.53	0.25	1
278	0.47	0.4	0.63	0.19	0.5	0.0	0.52	0.32	1
279	0.33	0.38	0.47	0.14	0.5	0.0	0.51	0.47	1
280	0.38	0.44	0.57	0.14	0.5	0.0	0.53	0.52	1
281	0.4	0.43	0.49	0.17	0.5	0.0	0.51	0.36	1
282	0.34	0.24	0.51	0.15	0.5	0.0	0.54	0.4	1
283	0.35	0.29	0.46	0.14	0.5	0.0	0.54	0.66	1
284	0.36	0.48	0.61	0.26	0.5	0.0	0.5	0.16	1
285	0.41	0.25	0.59	0.44	0.5	0.0	0.6	0.69	1
286	0.57	0.59	0.49	0.86	0.5	0.0	0.47	0.22	1
287	0.38	0.4	0.39	0.19	0.5	0.0	0.46	0.62	1
288	0.41	0.47	0.5	0.14	0.5	0.0	0.53	0.37	1
289	0.25	0.4	0.52	0.15	0.5	0.0	0.56	0.28	1
290	0.58	0.56	0.38	0.39	0.5	0.0	0.54	0.57	1
291	0.59	0.67	0.54	0.19	0.5	0.0	0.48	0.6	1
292	0.47	0.43	0.61	0.4	0.5	0.0	0.48	0.47	1
293	0.43	0.4	0.6	0.16	0.5	0.0	0.53	0.39	1
294	0.57	0.47	0.48	0.17	0.5	0.0	0.52	0.26	0
295	0.46	0.52	0.51	0.13	0.5	0.0	0.47	0.22	0
296	0.5	0.4	0.57	0.17	0.5	0.0	0.59	0.22	0
297	0.78	0.71	0.35	0.25	0.5	0.0	0.49	0.22	0
298	1.0	0.8	0.29	0.36	0.5	0.0	0.52	0.22	0
299	0.51	0.39	0.56	0.55	0.5	0.0	0.46	0.64	0
300	0.69	0.66	0.36	0.09	0.5	0.0	0.56	0.22	0
301	0.49	0.53	0.36	0.15	0.5	0.0	0.52	0.27	0
302	0.39	0.63	0.41	0.27	0.5	0.0	0.49	0.22	0
303	0.77	0.78	0.27	0.37	0.5	0.0	0.49	0.22	0
304	0.88	0.75	0.41	0.36	0.5	0.0	0.43	0.22	0
305	0.49	0.49	0.4	0.2	0.5	0.0	0.48	0.26	0
306	0.53	0.52	0.49	0.27	0.5	0.0	0.51	0.22	0
307	0.5	0.47	0.56	0.31	0.5	0.0	0.56	0.26	0
308	0.71	0.79	0.41	0.38	0.5	0.0	0.54	0.22	0
309	0.33	0.49	0.46	0.22	0.5	0.0	0.53	0.33	0
310	0.47	0.41	0.46	0.18	0.5	0.0	0.53	0.22	0
311	0.45	0.39	0.46	0.29	0.5	0.0	0.42	0.22	0
312	0.59	0.56	0.5	0.48	0.5	0.0	0.46	0.22	0
313	0.26	0.3	0.37	0.15	0.5	0.0	0.53	0.25	0
314	0.45	0.5	0.43	0.16	0.5	0.0	0.52	0.28	0
315	0.24	0.25	0.57	0.28	0.5	0.0	0.51	0.11	0
316	0.46	0.61	0.55	0.29	0.5	0.0	0.49	0.22	0
317	0.54	0.44	0.38	0.22	0.5	0.0	0.54	0.3	0
318	0.22	0.53	0.36	0.22	0.5	0.0	0.54	0.31	0
319	0.43	0.41	0.37	0.18	0.5	0.0	0.54	0.31	0
320	0.46	0.59	0.38	0.12	0.5	0.0	0.5	0.22	0
321	0.8	0.82	0.4	0.31	0.5	0.0	0.57	0.25	0
322	0.4	0.4	0.43	0.19	0.5	0.83	0.48	0.22	0
323	0.57	0.52	0.46	0.2	0.5	0.83	0.52	0.41	0
324	0.43	0.6	0.4	0.12	0.5	0.0	0.49	0.29	0
325	0.56	0.71	0.47	0.21	0.5	0.0	0.52	0.22	0
326	0.65	0.62	0.26	0.33	0.5	0.0	0.55	0.22	0
327	0.77	0.7	0.37	0.12	0.5	0.0	0.49	0.26	0
328	0.47	0.61	0.32	0.27	0.5	0.0	0.5	0.3	0
329	0.71	0.51	0.49	0.23	0.5	0.0	0.3	0.32	0
330	0.59	0.48	0.49	0.49	0.5	0.0	0.36	0.32	0
331	0.58	0.63	0.52	0.7	0.5	0.0	0.46	0.22	0
332	0.3	0.68	0.41	0.17	0.5	0.0	0.51	0.22	0
333	0.74	0.73	0.32	0.2	0.5	0.0	0.55	0.22	0
334	0.55	0.35	0.36	0.29	0.5	0.0	0.51	0.22	0
335	0.35	0.32	0.31	0.16	0.5	0.0	0.56	0.22	0
336	0.67	0.61	0.39	0.24	0.5	0.0	0.51	0.22	0
337	0.69	0.57	0.39	0.19	0.5	0.0	0.48	0.39	0
338	0.47	0.41	0.53	0.27	0.5	0.0	0.47	0.25	0
339	0.39	0.56	0.34	0.18	0.5	0.0	0.49	0.22	0
340	0.51	0.38	0.42	0.21	0.5	0.0	0.46	0.34	0
341	0.32	0.45	0.39	0.14	0.5	0.0	0.45	0.22	0
342	0.75	0.73	0.35	0.33	0.5	0.0	0.49	0.28	0
343	0.71	0.64	0.42	0.28	0.5	0.0	0.43	0.22	0
344	0.28	0.48	0.36	0.16	0.5	0.0	0.53	0.22	0
345	0.52	0.65	0.36	0.26	0.5	0.0	0.44	0.22	0
346	0.64	0.44	0.56	0.15	0.5	0.0	0.56	0.22	0
347	0.48	0.58	0.47	0.17	0.5	0.0	0.53	0.74	0
348	0.42	0.71	0.45	0.15	0.5	0.0	0.48	0.22	0
349	0.38	0.37	0.36	0.14	0.5	0.0	0.54	0.22	0
350	0.38	0.56	0.38	0.16	0.5	0.0	0.53	0.22	0
351	0.8	0.79	0.43	0.25	0.5	0.0	0.52	0.22	0
352	0.63	0.65	0.42	0.18	0.5	0.0	0.54	0.27	0
353	0.83	0.94	0.32	0.21	0.5	0.0	0.51	0.22	0
354	0.61	0.76	0.3	0.16	0.5	0.0	0.45	0.41	0
355	0.38	0.67	0.33	0.17	0.5	0.0	0.51	0.22	0
356	0.39	0.33	0.33	0.23	0.5	0.0	0.47	0.22	0
357	0.5	0.63	0.45	0.13	0.5	0.0	0.45	0.32	0
358	0.2	0.6	0.5	0.29	0.5	0.0	0.51	0.22	0
359	0.29	0.26	0.43	0.17	0.5	0.0	0.55	0.3	0
360	0.51	0.46	0.41	0.36	0.5	0.0	0.49	0.22	0
361	0.92	0.66	0.52	0.23	0.5	0.0	0.53	0.22	0
362	0.49	0.56	0.37	0.2	0.5	0.0	0.53	0.22	0
363	0.86	0.78	0.34	0.15	0.5	0.0	0.53	0.22	0
364	0.72	0.73	0.41	0.28	0.5	0.0	0.44	0.22	0
365	0.8	0.73	0.47	0.19	0.5	0.0	0.49	0.22	0
366	0.49	0.55	0.35	0.23	0.5	0.0	0.57	0.22	0
367	0.63	0.71	0.44	0.53	0.5	0.0	0.52	0.22	0
368	0.6	0.68	0.3	0.27	0.5	0.0	0.55	0.22	0
369	0.82	0.63	0.47	0.18	0.5	0.0	0.5	0.22	0
370	0.77	0.68	0.35	0.19	0.5	0.0	0.53	0.43	0
371	0.51	0.59	0.46	0.13	0.5	0.0	0.48	0.22	0
372	0.52	0.46	0.34	0.2	0.5	0.0	0.51	0.25	0
373	0.47	0.5	0.6	0.63	0.5	0.0	0.38	0.16	0
374	0.58	0.67	0.49	0.16	0.5	0.0	0.47	0.28	0
375	0.85	0.85	0.3	0.31	0.5	0.0	0.55	0.42	0
376	0.3	0.37	0.4	0.45	0.5	0.0	0.48	0.41	0
377	0.77	0.74	0.37	0.29	0.5	0.0	0.45	0.22	0
378	0.47	0.38	0.58	0.19	0.5	0.0	0.57	0.22	0
379	0.5	0.61	0.44	0.2	0.5	0.0	0.49	0.22	0
380	0.41	0.45	0.46	0.23	0.5	0.0	0.5	0.7	0
381	0.46	0.62	0.46	0.54	0.5	0.0	0.51	0.27	0
382	0.74	0.75	0.45	0.44	0.5	0.0	0.52	0.22	0
383	0.52	0.53	0.58	0.69	0.5	0.0	0.5	0.22	0
384	0.32	0.29	0.29	0.08	0.5	0.0	0.52	0.22	0
385	0.38	0.48	0.57	0.3	0.5	0.0	0.41	0.11	0
