	Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	label
89	0.42	0.35	0.54	0.18	0.5	0.0	0.56	0.22	0
90	0.3	0.56	0.55	0.18	0.5	0.0	0.5	0.22	0
91	0.65	0.65	0.52	0.16	0.5	0.0	0.6	0.22	0
92	0.27	0.6	0.48	0.23	0.5	0.0	0.55	0.22	0
93	0.45	0.41	0.5	0.46	0.5	0.5	0.5	0.27	0
94	0.45	0.45	0.5	0.6	0.5	0.0	0.49	0.22	0
95	0.59	0.67	0.56	0.41	0.5	0.0	0.47	0.22	0
96	0.47	0.47	0.57	0.48	0.5	0.0	0.48	0.22	0
97	0.35	0.52	0.48	0.22	0.5	0.0	0.26	0.22	0
98	0.47	0.41	0.66	0.26	0.5	0.0	0.53	0.22	0
99	0.64	0.62	0.29	0.28	0.5	0.0	0.51	0.22	0
100	0.55	0.53	0.55	0.46	0.5	0.0	0.52	0.22	0
101	0.67	0.62	0.54	0.43	0.5	0.0	0.53	0.22	0
102	0.59	0.6	0.49	0.43	0.5	0.0	0.53	0.31	0
103	0.54	0.55	0.34	0.31	0.5	0.0	0.54	0.22	0
104	0.58	0.62	0.54	0.17	0.5	0.0	0.48	0.22	0
105	0.46	0.71	0.48	0.53	0.5	0.0	0.53	0.22	0
106	0.58	0.44	0.57	0.13	0.5	0.0	0.54	0.22	1
107	0.48	0.45	0.59	0.2	0.5	0.0	0.58	0.34	1
108	0.43	0.39	0.54	0.21	0.5	0.0	0.53	0.27	1
109	0.42	0.37	0.59	0.2	0.5	0.0	0.52	0.29	1
110	0.58	0.47	0.54	0.11	0.5	0.0	0.51	0.26	1
111	0.5	0.34	0.55	0.21	0.5	0.0	0.49	0.22	1
112	0.61	0.6	0.55	0.21	0.5	0.0	0.5	0.25	1
113	0.53	0.54	0.43	0.1	0.5	0.0	0.57	0.32	1
114	0.33	0.55	0.51	0.43	0.5	0.0	0.51	0.22	1
115	0.53	0.31	0.58	0.39	0.5	0.0	0.47	0.37	1
116	0.45	0.46	0.55	0.43	0.5	0.0	0.55	0.38	1
117	0.37	0.32	0.47	0.18	0.5	0.0	0.45	0.25	1
118	0.48	0.43	0.51	0.32	0.5	0.0	0.52	0.43	1
119	0.41	0.46	0.59	0.19	0.5	0.0	0.58	0.27	1
120	0.5	0.52	0.59	0.3	0.5	0.0	0.51	0.35	1
121	0.33	0.43	0.64	0.16	0.5	0.0	0.52	0.52	1
122	0.48	0.23	0.57	0.27	0.5	0.0	0.48	0.47	1
123	0.44	0.52	0.41	0.23	0.5	0.0	0.51	0.22	1
124	0.3	0.32	0.57	0.19	0.5	0.0	0.48	0.55	1
125	0.4	0.44	0.49	0.47	0.5	0.0	0.49	0.27	1
126	0.45	0.51	0.5	0.16	0.5	0.0	0.52	1.0	1
127	0.4	0.38	0.53	0.16	0.5	0.0	0.52	0.27	1
128	0.53	0.51	0.55	0.05	0.5	0.0	0.45	0.25	1
129	0.62	0.51	0.52	0.42	0.5	0.0	0.54	0.27	1
130	0.35	0.58	0.54	0.16	0.5	0.0	0.51	0.22	1
131	0.48	0.54	0.5	0.17	0.5	0.0	0.53	0.22	1
132	0.47	0.32	0.64	0.3	0.5	0.0	0.63	0.22	1
133	0.58	0.48	0.51	0.47	0.5	0.0	0.55	0.22	1
134	0.64	0.6	0.57	0.19	0.5	0.0	0.43	0.22	1
135	0.37	0.46	0.4	0.27	0.5	0.0	0.45	0.22	1
136	0.28	0.37	0.61	0.09	0.5	0.0	0.52	0.55	1
137	0.26	0.36	0.47	0.34	0.5	0.0	0.53	0.72	1
138	0.51	0.34	0.5	0.19	0.5	0.0	0.5	0.22	1
139	0.58	0.5	0.5	0.12	0.5	0.0	0.48	0.25	1
140	0.41	0.39	0.44	0.34	0.5	0.0	0.48	0.4	1
141	0.36	0.68	0.46	0.16	0.5	0.0	0.53	0.28	1
142	0.42	0.31	0.5	0.15	0.5	0.0	0.53	0.22	1
143	0.67	0.71	0.52	0.65	0.5	0.0	0.53	0.36	1
144	0.49	0.47	0.53	0.16	0.5	0.0	0.48	0.27	1
145	0.42	0.51	0.5	0.12	0.5	0.0	0.52	0.46	1
146	0.57	0.51	0.53	0.18	0.5	0.0	0.56	0.25	1
147	0.31	0.44	0.53	0.23	0.5	0.0	0.51	0.32	1
148	0.31	0.31	0.56	0.33	0.5	0.0	0.52	0.33	1
149	0.58	0.61	0.47	0.13	0.5	0.0	0.48	0.22	0
150	0.43	0.67	0.48	0.27	0.5	0.0	0.53	0.22	0
151	0.64	0.62	0.49	0.15	0.5	0.0	0.53	0.22	0
152	0.42	0.44	0.48	0.54	0.5	0.0	0.48	0.22	0
153	0.51	0.4	0.56	0.17	0.5	0.5	0.49	0.22	0
154	0.5	0.54	0.48	0.65	0.5	0.0	0.53	0.22	0
155	0.55	0.5	0.66	0.36	0.5	0.0	0.49	0.22	0
156	0.4	0.39	0.6	0.15	0.5	0.0	0.58	0.3	0
157	0.4	0.42	0.57	0.35	0.5	0.0	0.53	0.25	0
158	0.6	0.4	0.52	0.46	0.5	0.0	0.53	0.22	0
159	0.66	0.55	0.45	0.19	0.5	0.0	0.46	0.22	0
160	0.46	0.44	0.52	0.11	0.5	0.0	0.5	0.22	0
161	0.47	0.39	0.5	0.11	0.5	0.0	0.49	0.4	0
162	0.45	0.4	0.5	0.16	0.5	0.0	0.5	0.22	0
163	0.43	0.44	0.48	0.22	0.5	0.0	0.51	0.22	0
164	0.73	0.63	0.42	0.3	0.5	0.0	0.49	0.22	0
165	0.43	0.53	0.52	0.13	0.5	0.0	0.55	0.22	0
166	0.46	0.53	0.52	0.15	0.5	0.0	0.58	0.22	0
167	0.51	0.51	0.52	0.51	0.5	0.0	0.54	0.22	0
168	0.59	0.45	0.53	0.19	0.5	0.0	0.59	0.27	0
169	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
170	0.63	0.67	0.57	0.24	0.5	0.0	0.49	0.22	0
171	0.8	0.88	0.36	0.39	0.5	0.0	0.56	0.33	0
172	0.51	0.51	0.43	0.87	0.5	0.0	0.52	0.22	0
173	0.38	0.61	0.61	0.12	0.5	0.0	0.53	0.47	0
174	0.78	0.74	0.42	0.26	0.5	0.0	0.43	0.22	0
175	0.74	0.67	0.47	0.34	0.5	0.0	0.42	0.22	0
176	0.72	0.61	0.45	0.3	0.5	0.0	0.54	0.25	0
177	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
178	0.59	0.53	0.43	0.44	0.5	0.0	0.5	0.22	0
179	0.57	0.53	0.53	0.34	0.5	0.0	0.53	0.22	0
180	0.86	0.68	0.39	0.24	0.5	0.0	0.54	0.22	0
181	0.86	0.74	0.51	0.4	0.5	0.0	0.55	0.22	0
182	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	0
183	0.41	0.54	0.39	0.2	0.5	0.0	0.51	0.22	0
184	0.37	0.36	0.56	0.18	0.5	0.0	0.48	0.26	0
185	0.74	0.75	0.58	0.47	0.5	0.0	0.4	0.35	0
186	0.49	0.39	0.52	0.29	0.5	0.0	0.48	0.22	0
187	0.74	0.57	0.51	0.28	0.5	0.0	0.58	0.22	0
188	0.42	0.24	0.34	0.16	0.5	0.0	0.5	0.22	0
189	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
190	0.41	0.53	0.45	0.14	0.5	0.0	0.52	0.66	0
191	0.56	0.48	0.58	0.27	0.5	0.0	0.51	0.22	0
192	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
193	0.64	0.56	0.56	0.22	0.5	0.0	0.45	0.22	0
194	0.66	0.62	0.49	0.1	0.5	0.0	0.49	0.22	0
195	0.53	0.44	0.51	0.33	0.5	0.0	0.55	0.22	0
196	0.38	0.49	0.53	0.19	0.5	0.0	0.5	0.22	0
197	0.45	0.58	0.48	0.67	0.5	0.0	0.52	0.22	0
198	0.43	0.35	0.52	0.52	0.5	0.0	0.54	0.22	0
199	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
200	0.6	0.47	0.45	0.22	0.5	0.0	0.51	0.29	0
201	0.34	0.46	0.57	0.09	0.5	0.0	0.55	0.22	0
202	0.48	0.54	0.55	0.12	0.5	0.0	0.51	0.22	0
203	0.47	0.39	0.59	0.15	0.5	0.0	0.57	0.22	0
204	0.81	0.85	0.47	0.37	0.5	0.0	0.56	0.22	0
205	0.48	0.42	0.52	0.24	0.5	0.0	0.56	0.22	0
206	0.58	0.51	0.49	0.27	0.5	0.0	0.57	0.29	0
207	0.6	0.5	0.44	0.61	0.5	0.0	0.47	0.22	0
208	0.45	0.55	0.54	0.66	0.5	0.0	0.47	0.22	0
209	0.46	0.49	0.58	0.23	0.5	0.0	0.44	0.22	0
210	0.49	0.42	0.56	0.55	0.5	0.0	0.42	0.25	0
211	0.63	0.53	0.54	0.4	0.5	0.0	0.5	0.22	0
212	0.5	0.54	0.53	0.54	0.5	0.0	0.51	0.27	0
213	0.63	0.57	0.59	0.4	0.5	0.0	0.38	0.22	0
214	0.43	0.57	0.51	0.49	0.5	0.0	0.48	0.22	0
215	0.48	0.45	0.55	0.5	0.5	0.0	0.53	0.22	0
216	0.5	0.58	0.46	0.46	0.5	0.0	0.46	0.22	0
217	0.51	0.54	0.6	0.57	0.5	0.0	0.58	0.22	0
218	0.54	0.52	0.63	0.37	0.5	0.0	0.46	0.22	0
219	0.67	0.62	0.4	0.43	0.5	0.83	0.5	0.22	0
220	0.28	0.58	0.21	0.13	0.5	0.0	0.51	0.22	0
221	0.39	0.44	0.35	0.16	0.5	0.0	0.55	0.22	0
222	0.8	0.63	0.45	0.29	0.5	0.0	0.51	0.22	0
223	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
224	0.36	0.46	0.62	0.46	0.5	0.0	0.51	0.33	0
225	0.46	0.38	0.47	0.22	0.5	0.0	0.52	0.27	0
226	0.4	0.45	0.56	0.2	0.5	0.0	0.45	0.22	0
227	0.49	0.61	0.49	0.25	0.5	0.0	0.5	0.28	0
228	0.38	0.5	0.37	0.26	0.5	0.0	0.43	0.22	0
229	0.69	0.7	0.52	0.36	0.5	0.0	0.46	0.22	0
230	0.61	0.72	0.39	0.33	0.5	0.0	0.58	0.22	0
231	0.78	0.75	0.4	0.28	0.5	0.0	0.53	0.22	0
232	0.64	0.57	0.57	0.27	0.5	0.0	0.37	0.22	0
233	0.36	0.58	0.35	0.24	0.5	0.0	0.44	0.22	0
234	0.36	0.43	0.39	0.12	0.5	0.0	0.49	0.22	0
235	0.47	0.52	0.5	0.4	0.5	0.0	0.41	0.22	0
236	0.47	0.39	0.55	0.24	0.5	0.0	0.47	0.22	0
237	0.44	0.59	0.36	0.16	0.5	0.0	0.52	0.22	0
238	0.42	0.35	0.54	0.18	0.5	0.0	0.56	0.22	0
239	0.3	0.56	0.55	0.18	0.5	0.0	0.5	0.22	0
240	0.65	0.65	0.52	0.16	0.5	0.0	0.6	0.22	0
241	0.27	0.6	0.48	0.23	0.5	0.0	0.55	0.22	0
242	0.45	0.41	0.5	0.46	0.5	0.5	0.5	0.27	0
243	0.45	0.45	0.5	0.6	0.5	0.0	0.49	0.22	0
244	0.59	0.67	0.56	0.41	0.5	0.0	0.47	0.22	0
245	0.47	0.47	0.57	0.48	0.5	0.0	0.48	0.22	0
246	0.35	0.52	0.48	0.22	0.5	0.0	0.26	0.22	0
247	0.47	0.41	0.66	0.26	0.5	0.0	0.53	0.22	0
248	0.64	0.62	0.29	0.28	0.5	0.0	0.51	0.22	0
249	0.55	0.53	0.55	0.46	0.5	0.0	0.52	0.22	0
250	0.67	0.62	0.54	0.43	0.5	0.0	0.53	0.22	0
251	0.59	0.6	0.49	0.43	0.5	0.0	0.53	0.31	0
252	0.54	0.55	0.34	0.31	0.5	0.0	0.54	0.22	0
253	0.58	0.62	0.54	0.17	0.5	0.0	0.48	0.22	0
254	0.46	0.71	0.48	0.53	0.5	0.0	0.53	0.22	0
255	0.58	0.44	0.57	0.13	0.5	0.0	0.54	0.22	1
256	0.48	0.45	0.59	0.2	0.5	0.0	0.58	0.34	1
257	0.43	0.39	0.54	0.21	0.5	0.0	0.53	0.27	1
258	0.42	0.37	0.59	0.2	0.5	0.0	0.52	0.29	1
259	0.58	0.47	0.54	0.11	0.5	0.0	0.51	0.26	1
260	0.5	0.34	0.55	0.21	0.5	0.0	0.49	0.22	1
261	0.61	0.6	0.55	0.21	0.5	0.0	0.5	0.25	1
262	0.53	0.54	0.43	0.1	0.5	0.0	0.57	0.32	1
263	0.33	0.55	0.51	0.43	0.5	0.0	0.51	0.22	1
264	0.53	0.31	0.58	0.39	0.5	0.0	0.47	0.37	1
265	0.45	0.46	0.55	0.43	0.5	0.0	0.55	0.38	1
266	0.37	0.32	0.47	0.18	0.5	0.0	0.45	0.25	1
267	0.48	0.43	0.51	0.32	0.5	0.0	0.52	0.43	1
268	0.41	0.46	0.59	0.19	0.5	0.0	0.58	0.27	1
269	0.5	0.52	0.59	0.3	0.5	0.0	0.51	0.35	1
270	0.33	0.43	0.64	0.16	0.5	0.0	0.52	0.52	1
271	0.48	0.23	0.57	0.27	0.5	0.0	0.48	0.47	1
272	0.44	0.52	0.41	0.23	0.5	0.0	0.51	0.22	1
273	0.3	0.32	0.57	0.19	0.5	0.0	0.48	0.55	1
274	0.4	0.44	0.49	0.47	0.5	0.0	0.49	0.27	1
275	0.45	0.51	0.5	0.16	0.5	0.0	0.52	1.0	1
276	0.4	0.38	0.53	0.16	0.5	0.0	0.52	0.27	1
277	0.53	0.51	0.55	0.05	0.5	0.0	0.45	0.25	1
278	0.62	0.51	0.52	0.42	0.5	0.0	0.54	0.27	1
279	0.35	0.58	0.54	0.16	0.5	0.0	0.51	0.22	1
280	0.48	0.54	0.5	0.17	0.5	0.0	0.53	0.22	1
281	0.47	0.32	0.64	0.3	0.5	0.0	0.63	0.22	1
282	0.58	0.48	0.51	0.47	0.5	0.0	0.55	0.22	1
283	0.64	0.6	0.57	0.19	0.5	0.0	0.43	0.22	1
284	0.37	0.46	0.4	0.27	0.5	0.0	0.45	0.22	1
285	0.28	0.37	0.61	0.09	0.5	0.0	0.52	0.55	1
286	0.26	0.36	0.47	0.34	0.5	0.0	0.53	0.72	1
287	0.51	0.34	0.5	0.19	0.5	0.0	0.5	0.22	1
288	0.58	0.5	0.5	0.12	0.5	0.0	0.48	0.25	1
289	0.41	0.39	0.44	0.34	0.5	0.0	0.48	0.4	1
290	0.36	0.68	0.46	0.16	0.5	0.0	0.53	0.28	1
291	0.42	0.31	0.5	0.15	0.5	0.0	0.53	0.22	1
292	0.67	0.71	0.52	0.65	0.5	0.0	0.53	0.36	1
293	0.49	0.47	0.53	0.16	0.5	0.0	0.48	0.27	1
294	0.42	0.51	0.5	0.12	0.5	0.0	0.52	0.46	1
295	0.57	0.51	0.53	0.18	0.5	0.0	0.56	0.25	1
296	0.31	0.44	0.53	0.23	0.5	0.0	0.51	0.32	1
297	0.31	0.31	0.56	0.33	0.5	0.0	0.52	0.33	1
298	0.58	0.61	0.47	0.13	0.5	0.0	0.48	0.22	0
299	0.43	0.67	0.48	0.27	0.5	0.0	0.53	0.22	0
300	0.64	0.62	0.49	0.15	0.5	0.0	0.53	0.22	0
301	0.42	0.44	0.48	0.54	0.5	0.0	0.48	0.22	0
302	0.51	0.4	0.56	0.17	0.5	0.5	0.49	0.22	0
303	0.5	0.54	0.48	0.65	0.5	0.0	0.53	0.22	0
304	0.55	0.5	0.66	0.36	0.5	0.0	0.49	0.22	0
305	0.4	0.39	0.6	0.15	0.5	0.0	0.58	0.3	0
306	0.4	0.42	0.57	0.35	0.5	0.0	0.53	0.25	0
307	0.6	0.4	0.52	0.46	0.5	0.0	0.53	0.22	0
308	0.66	0.55	0.45	0.19	0.5	0.0	0.46	0.22	0
309	0.46	0.44	0.52	0.11	0.5	0.0	0.5	0.22	0
310	0.47	0.39	0.5	0.11	0.5	0.0	0.49	0.4	0
311	0.45	0.4	0.5	0.16	0.5	0.0	0.5	0.22	0
312	0.43	0.44	0.48	0.22	0.5	0.0	0.51	0.22	0
313	0.73	0.63	0.42	0.3	0.5	0.0	0.49	0.22	0
314	0.43	0.53	0.52	0.13	0.5	0.0	0.55	0.22	0
315	0.46	0.53	0.52	0.15	0.5	0.0	0.58	0.22	0
316	0.51	0.51	0.52	0.51	0.5	0.0	0.54	0.22	0
317	0.59	0.45	0.53	0.19	0.5	0.0	0.59	0.27	0
318	0.57	0.47	0.6	0.18	0.5	0.0	0.51	0.22	0
319	0.63	0.67	0.57	0.24	0.5	0.0	0.49	0.22	0
320	0.8	0.88	0.36	0.39	0.5	0.0	0.56	0.33	0
321	0.51	0.51	0.43	0.87	0.5	0.0	0.52	0.22	0
322	0.38	0.61	0.61	0.12	0.5	0.0	0.53	0.47	0
323	0.78	0.74	0.42	0.26	0.5	0.0	0.43	0.22	0
324	0.74	0.67	0.47	0.34	0.5	0.0	0.42	0.22	0
325	0.72	0.61	0.45	0.3	0.5	0.0	0.54	0.25	0
326	0.4	0.45	0.57	0.18	0.5	0.0	0.56	0.26	0
327	0.59	0.53	0.43	0.44	0.5	0.0	0.5	0.22	0
328	0.57	0.53	0.53	0.34	0.5	0.0	0.53	0.22	0
329	0.86	0.68	0.39	0.24	0.5	0.0	0.54	0.22	0
330	0.86	0.74	0.51	0.4	0.5	0.0	0.55	0.22	0
331	0.79	0.57	0.41	0.28	0.5	0.0	0.59	0.22	0
332	0.41	0.54	0.39	0.2	0.5	0.0	0.51	0.22	0
333	0.37	0.36	0.56	0.18	0.5	0.0	0.48	0.26	0
334	0.74	0.75	0.58	0.47	0.5	0.0	0.4	0.35	0
335	0.49	0.39	0.52	0.29	0.5	0.0	0.48	0.22	0
336	0.74	0.57	0.51	0.28	0.5	0.0	0.58	0.22	0
337	0.42	0.24	0.34	0.16	0.5	0.0	0.5	0.22	0
338	0.48	0.39	0.51	0.21	0.5	0.0	0.52	0.28	0
339	0.41	0.53	0.45	0.14	0.5	0.0	0.52	0.66	0
340	0.56	0.48	0.58	0.27	0.5	0.0	0.51	0.22	0
341	0.64	0.59	0.56	0.23	0.5	0.0	0.46	0.22	0
342	0.64	0.56	0.56	0.22	0.5	0.0	0.45	0.22	0
343	0.66	0.62	0.49	0.1	0.5	0.0	0.49	0.22	0
344	0.53	0.44	0.51	0.33	0.5	0.0	0.55	0.22	0
345	0.38	0.49	0.53	0.19	0.5	0.0	0.5	0.22	0
346	0.45	0.58	0.48	0.67	0.5	0.0	0.52	0.22	0
347	0.43	0.35	0.52	0.52	0.5	0.0	0.54	0.22	0
348	0.54	0.48	0.44	0.08	0.5	0.0	0.52	0.27	0
349	0.6	0.47	0.45	0.22	0.5	0.0	0.51	0.29	0
350	0.34	0.46	0.57	0.09	0.5	0.0	0.55	0.22	0
351	0.48	0.54	0.55	0.12	0.5	0.0	0.51	0.22	0
352	0.47	0.39	0.59	0.15	0.5	0.0	0.57	0.22	0
353	0.81	0.85	0.47	0.37	0.5	0.0	0.56	0.22	0
354	0.48	0.42	0.52	0.24	0.5	0.0	0.56	0.22	0
355	0.58	0.51	0.49	0.27	0.5	0.0	0.57	0.29	0
356	0.6	0.5	0.44	0.61	0.5	0.0	0.47	0.22	0
357	0.45	0.55	0.54	0.66	0.5	0.0	0.47	0.22	0
358	0.46	0.49	0.58	0.23	0.5	0.0	0.44	0.22	0
359	0.49	0.42	0.56	0.55	0.5	0.0	0.42	0.25	0
360	0.63	0.53	0.54	0.4	0.5	0.0	0.5	0.22	0
361	0.5	0.54	0.53	0.54	0.5	0.0	0.51	0.27	0
362	0.63	0.57	0.59	0.4	0.5	0.0	0.38	0.22	0
363	0.43	0.57	0.51	0.49	0.5	0.0	0.48	0.22	0
364	0.48	0.45	0.55	0.5	0.5	0.0	0.53	0.22	0
365	0.5	0.58	0.46	0.46	0.5	0.0	0.46	0.22	0
366	0.51	0.54	0.6	0.57	0.5	0.0	0.58	0.22	0
367	0.54	0.52	0.63	0.37	0.5	0.0	0.46	0.22	0
368	0.67	0.62	0.4	0.43	0.5	0.83	0.5	0.22	0
369	0.28	0.58	0.21	0.13	0.5	0.0	0.51	0.22	0
370	0.39	0.44	0.35	0.16	0.5	0.0	0.55	0.22	0
371	0.8	0.63	0.45	0.29	0.5	0.0	0.51	0.22	0
372	0.42	0.47	0.52	0.41	0.5	0.0	0.53	0.32	0
373	0.36	0.46	0.62	0.46	0.5	0.0	0.51	0.33	0
374	0.46	0.38	0.47	0.22	0.5	0.0	0.52	0.27	0
375	0.4	0.45	0.56	0.2	0.5	0.0	0.45	0.22	0
376	0.49	0.61	0.49	0.25	0.5	0.0	0.5	0.28	0
377	0.38	0.5	0.37	0.26	0.5	0.0	0.43	0.22	0
378	0.69	0.7	0.52	0.36	0.5	0.0	0.46	0.22	0
379	0.61	0.72	0.39	0.33	0.5	0.0	0.58	0.22	0
380	0.78	0.75	0.4	0.28	0.5	0.0	0.53	0.22	0
381	0.64	0.57	0.57	0.27	0.5	0.0	0.37	0.22	0
382	0.36	0.58	0.35	0.24	0.5	0.0	0.44	0.22	0
383	0.36	0.43	0.39	0.12	0.5	0.0	0.49	0.22	0
384	0.47	0.52	0.5	0.4	0.5	0.0	0.41	0.22	0
385	0.47	0.39	0.55	0.24	0.5	0.0	0.47	0.22	0
