	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
120	1	1	0	1	2	6000	2250.0	265.0	360	2	3	0
121	1	2	0	1	3	6782	0.0	146.4	360	2	1	0
122	1	2	0	2	3	7333	0.0	120.0	360	1	2	0
123	1	1	2	1	2	3800	3600.0	216.0	360	0	1	0
124	1	1	0	2	2	3572	4114.0	152.0	360	0	2	0
125	1	1	0	1	2	5568	2142.0	175.0	360	1	2	0
126	1	1	2	2	1	1875	1875.0	97.0	360	1	3	1
127	1	2	0	1	2	3500	0.0	81.0	300	1	3	1
128	1	1	3	1	1	5266	1774.0	187.0	360	1	3	1
129	1	1	3	2	1	3333	2166.0	130.0	360	2	3	1
130	2	2	0	1	2	3846	0.0	111.0	360	1	3	1
131	1	1	1	1	1	2395	0.0	146.4	360	1	3	1
132	1	1	1	1	2	3988	0.0	50.0	240	1	1	1
133	1	2	0	1	2	2366	2531.0	136.0	360	1	3	1
134	1	1	2	2	2	3333	2000.0	99.0	360	2	3	1
135	1	1	0	1	2	2500	2118.0	104.0	360	1	3	1
136	1	2	0	1	2	8566	0.0	210.0	360	1	1	1
137	1	1	0	1	2	5695	4167.0	175.0	360	1	3	1
138	1	1	0	1	2	2958	2900.0	131.0	360	1	3	1
139	1	1	2	1	2	6250	5654.0	188.0	180	1	3	1
140	1	1	2	2	2	3273	1820.0	81.0	360	1	1	1
141	1	2	0	1	2	4133	0.0	122.0	360	1	3	1
142	1	2	0	2	2	3620	0.0	25.0	120	1	3	1
143	2	1	0	1	2	2484	2302.0	137.0	360	1	3	1
144	1	1	0	1	2	1977	997.0	50.0	360	1	3	1
145	1	1	0	2	2	4188	0.0	115.0	180	1	3	1
146	1	1	0	1	2	1759	3541.0	131.0	360	1	3	1
147	1	1	2	2	2	4288	3263.0	133.0	180	1	1	1
148	1	2	0	1	2	4843	3806.0	151.0	360	1	3	1
149	1	1	4	1	2	13650	0.0	146.4	360	1	1	1
150	1	1	0	1	2	4652	3583.0	146.4	360	1	3	1
151	1	3	4	1	2	3816	754.0	160.0	360	1	1	1
152	1	1	1	1	2	3052	1030.0	100.0	360	1	1	1
153	1	1	2	1	2	11417	1126.0	225.0	360	1	1	1
154	1	1	3	2	2	2071	754.0	94.0	480	1	3	1
155	1	2	0	1	2	5316	0.0	136.0	360	1	1	1
156	2	1	0	1	3	2929	2333.0	139.0	360	1	3	1
157	2	2	1	1	1	7451	0.0	146.4	360	1	3	1
158	1	2	0	1	3	5050	0.0	118.0	360	1	3	1
159	1	1	1	1	2	14583	0.0	185.0	180	1	2	1
160	2	1	0	1	2	3167	2283.0	154.0	360	1	3	1
161	1	1	1	1	2	2214	1398.0	85.0	360	2	1	1
162	2	2	0	1	2	10408	0.0	259.0	360	1	1	1
163	1	1	4	1	2	5667	2667.0	180.0	360	1	2	1
164	2	2	0	1	2	4166	0.0	44.0	360	1	3	1
165	2	2	0	1	2	2137	8980.0	137.0	360	0	3	1
166	1	1	2	1	2	2957	0.0	81.0	360	1	3	1
167	1	1	0	2	2	4300	2014.0	194.0	360	1	2	1
168	2	2	0	1	2	3692	0.0	93.0	360	2	2	1
169	2	1	1	1	1	11500	0.0	286.0	360	0	1	0
170	1	1	0	1	2	3366	2200.0	135.0	360	1	2	0
171	1	1	0	2	1	2609	3449.0	165.0	180	0	2	0
172	1	1	1	1	2	4945	0.0	146.4	360	0	2	0
173	2	2	0	1	2	4166	0.0	116.0	360	0	3	0
174	1	1	0	1	2	5726	4595.0	258.0	360	1	3	0
175	1	2	0	2	2	3200	2254.0	126.0	180	0	1	0
176	2	2	0	1	2	4300	0.0	136.0	360	0	3	0
177	1	1	3	2	2	4755	0.0	95.0	360	0	3	0
178	1	2	0	1	2	3750	0.0	113.0	480	1	1	0
179	1	2	0	1	2	3750	4750.0	176.0	360	1	1	0
180	1	1	1	1	1	1000	3022.0	110.0	360	1	1	0
181	1	1	3	1	2	3167	4000.0	180.0	300	0	3	0
182	2	1	2	1	2	1378	1881.0	167.0	360	1	1	0
183	1	1	0	1	2	6000	2250.0	265.0	360	2	3	0
184	1	2	0	1	3	6782	0.0	146.4	360	2	1	0
185	1	2	0	2	3	7333	0.0	120.0	360	1	2	0
186	1	1	2	1	2	3800	3600.0	216.0	360	0	1	0
187	1	1	0	2	2	3572	4114.0	152.0	360	0	2	0
188	1	1	0	1	2	5568	2142.0	175.0	360	1	2	0
189	1	1	2	2	1	1875	1875.0	97.0	360	1	3	1
190	1	2	0	1	2	3500	0.0	81.0	300	1	3	1
191	1	1	3	1	1	5266	1774.0	187.0	360	1	3	1
192	1	1	3	2	1	3333	2166.0	130.0	360	2	3	1
193	2	2	0	1	2	3846	0.0	111.0	360	1	3	1
194	1	1	1	1	1	2395	0.0	146.4	360	1	3	1
195	1	1	1	1	2	3988	0.0	50.0	240	1	1	1
196	1	2	0	1	2	2366	2531.0	136.0	360	1	3	1
197	1	1	2	2	2	3333	2000.0	99.0	360	2	3	1
198	1	1	0	1	2	2500	2118.0	104.0	360	1	3	1
199	1	2	0	1	2	8566	0.0	210.0	360	1	1	1
200	1	1	0	1	2	5695	4167.0	175.0	360	1	3	1
201	1	1	0	1	2	2958	2900.0	131.0	360	1	3	1
202	1	1	2	1	2	6250	5654.0	188.0	180	1	3	1
203	1	1	2	2	2	3273	1820.0	81.0	360	1	1	1
204	1	2	0	1	2	4133	0.0	122.0	360	1	3	1
205	1	2	0	2	2	3620	0.0	25.0	120	1	3	1
206	2	1	0	1	2	2484	2302.0	137.0	360	1	3	1
207	1	1	0	1	2	1977	997.0	50.0	360	1	3	1
208	1	1	0	2	2	4188	0.0	115.0	180	1	3	1
209	1	1	0	1	2	1759	3541.0	131.0	360	1	3	1
210	1	1	2	2	2	4288	3263.0	133.0	180	1	1	1
211	1	2	0	1	2	4843	3806.0	151.0	360	1	3	1
212	1	1	4	1	2	13650	0.0	146.4	360	1	1	1
213	1	1	0	1	2	4652	3583.0	146.4	360	1	3	1
214	1	3	4	1	2	3816	754.0	160.0	360	1	1	1
215	1	1	1	1	2	3052	1030.0	100.0	360	1	1	1
216	1	1	2	1	2	11417	1126.0	225.0	360	1	1	1
217	1	1	3	2	2	2071	754.0	94.0	480	1	3	1
218	1	2	0	1	2	5316	0.0	136.0	360	1	1	1
219	2	1	0	1	3	2929	2333.0	139.0	360	1	3	1
220	2	2	1	1	1	7451	0.0	146.4	360	1	3	1
221	1	2	0	1	3	5050	0.0	118.0	360	1	3	1
222	1	1	1	1	2	14583	0.0	185.0	180	1	2	1
223	2	1	0	1	2	3167	2283.0	154.0	360	1	3	1
224	1	1	1	1	2	2214	1398.0	85.0	360	2	1	1
225	2	2	0	1	2	10408	0.0	259.0	360	1	1	1
226	1	1	4	1	2	5667	2667.0	180.0	360	1	2	1
227	2	2	0	1	2	4166	0.0	44.0	360	1	3	1
228	2	2	0	1	2	2137	8980.0	137.0	360	0	3	1
229	1	1	2	1	2	2957	0.0	81.0	360	1	3	1
230	1	1	0	2	2	4300	2014.0	194.0	360	1	2	1
231	2	2	0	1	2	3692	0.0	93.0	360	2	2	1
232	2	1	1	1	1	11500	0.0	286.0	360	0	1	0
233	1	1	0	1	2	3366	2200.0	135.0	360	1	2	0
234	1	1	0	2	1	2609	3449.0	165.0	180	0	2	0
235	1	1	1	1	2	4945	0.0	146.4	360	0	2	0
236	2	2	0	1	2	4166	0.0	116.0	360	0	3	0
237	1	1	0	1	2	5726	4595.0	258.0	360	1	3	0
238	1	2	0	2	2	3200	2254.0	126.0	180	0	1	0
239	2	2	0	1	2	4300	0.0	136.0	360	0	3	0
240	1	1	3	2	2	4755	0.0	95.0	360	0	3	0
241	1	2	0	1	2	3750	0.0	113.0	480	1	1	0
242	1	2	0	1	2	3750	4750.0	176.0	360	1	1	0
243	1	1	1	1	1	1000	3022.0	110.0	360	1	1	0
244	1	1	3	1	2	3167	4000.0	180.0	300	0	3	0
245	2	1	2	1	2	1378	1881.0	167.0	360	1	1	0
246	1	1	0	1	2	6000	2250.0	265.0	360	2	3	0
247	1	2	0	1	3	6782	0.0	146.4	360	2	1	0
248	1	2	0	2	3	7333	0.0	120.0	360	1	2	0
249	1	1	2	1	2	3800	3600.0	216.0	360	0	1	0
250	1	1	0	2	2	3572	4114.0	152.0	360	0	2	0
251	1	1	0	1	2	5568	2142.0	175.0	360	1	2	0
252	1	1	2	2	1	1875	1875.0	97.0	360	1	3	1
253	1	2	0	1	2	3500	0.0	81.0	300	1	3	1
254	1	1	3	1	1	5266	1774.0	187.0	360	1	3	1
255	1	1	3	2	1	3333	2166.0	130.0	360	2	3	1
256	2	2	0	1	2	3846	0.0	111.0	360	1	3	1
257	1	1	1	1	1	2395	0.0	146.4	360	1	3	1
258	1	1	1	1	2	3988	0.0	50.0	240	1	1	1
259	1	2	0	1	2	2366	2531.0	136.0	360	1	3	1
260	1	1	2	2	2	3333	2000.0	99.0	360	2	3	1
261	1	1	0	1	2	2500	2118.0	104.0	360	1	3	1
262	1	2	0	1	2	8566	0.0	210.0	360	1	1	1
263	1	1	0	1	2	5695	4167.0	175.0	360	1	3	1
264	1	1	0	1	2	2958	2900.0	131.0	360	1	3	1
265	1	1	2	1	2	6250	5654.0	188.0	180	1	3	1
266	1	1	2	2	2	3273	1820.0	81.0	360	1	1	1
267	1	2	0	1	2	4133	0.0	122.0	360	1	3	1
268	1	2	0	2	2	3620	0.0	25.0	120	1	3	1
269	2	1	0	1	2	2484	2302.0	137.0	360	1	3	1
270	1	1	0	1	2	1977	997.0	50.0	360	1	3	1
271	1	1	0	2	2	4188	0.0	115.0	180	1	3	1
272	1	1	0	1	2	1759	3541.0	131.0	360	1	3	1
273	1	1	2	2	2	4288	3263.0	133.0	180	1	1	1
274	1	2	0	1	2	4843	3806.0	151.0	360	1	3	1
275	1	1	4	1	2	13650	0.0	146.4	360	1	1	1
276	1	1	0	1	2	4652	3583.0	146.4	360	1	3	1
277	1	3	4	1	2	3816	754.0	160.0	360	1	1	1
278	1	1	1	1	2	3052	1030.0	100.0	360	1	1	1
279	1	1	2	1	2	11417	1126.0	225.0	360	1	1	1
280	1	1	3	2	2	2071	754.0	94.0	480	1	3	1
281	1	2	0	1	2	5316	0.0	136.0	360	1	1	1
282	2	1	0	1	3	2929	2333.0	139.0	360	1	3	1
283	2	2	1	1	1	7451	0.0	146.4	360	1	3	1
284	1	2	0	1	3	5050	0.0	118.0	360	1	3	1
285	1	1	1	1	2	14583	0.0	185.0	180	1	2	1
286	2	1	0	1	2	3167	2283.0	154.0	360	1	3	1
287	1	1	1	1	2	2214	1398.0	85.0	360	2	1	1
288	2	2	0	1	2	10408	0.0	259.0	360	1	1	1
289	1	1	4	1	2	5667	2667.0	180.0	360	1	2	1
290	2	2	0	1	2	4166	0.0	44.0	360	1	3	1
291	2	2	0	1	2	2137	8980.0	137.0	360	0	3	1
292	1	1	2	1	2	2957	0.0	81.0	360	1	3	1
293	1	1	0	2	2	4300	2014.0	194.0	360	1	2	1
294	2	2	0	1	2	3692	0.0	93.0	360	2	2	1
295	2	1	1	1	1	11500	0.0	286.0	360	0	1	0
296	1	1	0	1	2	3366	2200.0	135.0	360	1	2	0
297	1	1	0	2	1	2609	3449.0	165.0	180	0	2	0
298	1	1	1	1	2	4945	0.0	146.4	360	0	2	0
299	2	2	0	1	2	4166	0.0	116.0	360	0	3	0
300	1	1	0	1	2	5726	4595.0	258.0	360	1	3	0
301	1	2	0	2	2	3200	2254.0	126.0	180	0	1	0
302	2	2	0	1	2	4300	0.0	136.0	360	0	3	0
303	1	1	3	2	2	4755	0.0	95.0	360	0	3	0
304	1	2	0	1	2	3750	0.0	113.0	480	1	1	0
305	1	2	0	1	2	3750	4750.0	176.0	360	1	1	0
306	1	1	1	1	1	1000	3022.0	110.0	360	1	1	0
307	1	1	3	1	2	3167	4000.0	180.0	300	0	3	0
308	2	1	2	1	2	1378	1881.0	167.0	360	1	1	0
309	1	1	0	1	2	6000	2250.0	265.0	360	2	3	0
310	1	2	0	1	3	6782	0.0	146.4	360	2	1	0
311	1	2	0	2	3	7333	0.0	120.0	360	1	2	0
312	1	1	2	1	2	3800	3600.0	216.0	360	0	1	0
313	1	1	0	2	2	3572	4114.0	152.0	360	0	2	0
314	1	1	0	1	2	5568	2142.0	175.0	360	1	2	0
315	1	1	2	2	1	1875	1875.0	97.0	360	1	3	1
316	1	2	0	1	2	3500	0.0	81.0	300	1	3	1
317	1	1	3	1	1	5266	1774.0	187.0	360	1	3	1
318	1	1	3	2	1	3333	2166.0	130.0	360	2	3	1
319	2	2	0	1	2	3846	0.0	111.0	360	1	3	1
320	1	1	1	1	1	2395	0.0	146.4	360	1	3	1
321	1	1	1	1	2	3988	0.0	50.0	240	1	1	1
322	1	2	0	1	2	2366	2531.0	136.0	360	1	3	1
323	1	1	2	2	2	3333	2000.0	99.0	360	2	3	1
324	1	1	0	1	2	2500	2118.0	104.0	360	1	3	1
325	1	2	0	1	2	8566	0.0	210.0	360	1	1	1
326	1	1	0	1	2	5695	4167.0	175.0	360	1	3	1
327	1	1	0	1	2	2958	2900.0	131.0	360	1	3	1
328	1	1	2	1	2	6250	5654.0	188.0	180	1	3	1
329	1	1	2	2	2	3273	1820.0	81.0	360	1	1	1
330	1	2	0	1	2	4133	0.0	122.0	360	1	3	1
331	1	2	0	2	2	3620	0.0	25.0	120	1	3	1
332	2	1	0	1	2	2484	2302.0	137.0	360	1	3	1
333	1	1	0	1	2	1977	997.0	50.0	360	1	3	1
334	1	1	0	2	2	4188	0.0	115.0	180	1	3	1
335	1	1	0	1	2	1759	3541.0	131.0	360	1	3	1
336	1	1	2	2	2	4288	3263.0	133.0	180	1	1	1
337	1	2	0	1	2	4843	3806.0	151.0	360	1	3	1
338	1	1	4	1	2	13650	0.0	146.4	360	1	1	1
339	1	1	0	1	2	4652	3583.0	146.4	360	1	3	1
340	1	3	4	1	2	3816	754.0	160.0	360	1	1	1
341	1	1	1	1	2	3052	1030.0	100.0	360	1	1	1
342	1	1	2	1	2	11417	1126.0	225.0	360	1	1	1
343	1	1	3	2	2	2071	754.0	94.0	480	1	3	1
344	1	2	0	1	2	5316	0.0	136.0	360	1	1	1
345	2	1	0	1	3	2929	2333.0	139.0	360	1	3	1
346	2	2	1	1	1	7451	0.0	146.4	360	1	3	1
347	1	2	0	1	3	5050	0.0	118.0	360	1	3	1
348	1	1	1	1	2	14583	0.0	185.0	180	1	2	1
349	2	1	0	1	2	3167	2283.0	154.0	360	1	3	1
350	1	1	1	1	2	2214	1398.0	85.0	360	2	1	1
351	2	2	0	1	2	10408	0.0	259.0	360	1	1	1
352	1	1	4	1	2	5667	2667.0	180.0	360	1	2	1
353	2	2	0	1	2	4166	0.0	44.0	360	1	3	1
354	2	2	0	1	2	2137	8980.0	137.0	360	0	3	1
355	1	1	2	1	2	2957	0.0	81.0	360	1	3	1
356	1	1	0	2	2	4300	2014.0	194.0	360	1	2	1
357	2	2	0	1	2	3692	0.0	93.0	360	2	2	1
358	2	1	1	1	1	11500	0.0	286.0	360	0	1	0
359	1	1	0	1	2	3366	2200.0	135.0	360	1	2	0
360	1	1	0	2	1	2609	3449.0	165.0	180	0	2	0
361	1	1	1	1	2	4945	0.0	146.4	360	0	2	0
362	2	2	0	1	2	4166	0.0	116.0	360	0	3	0
363	1	1	0	1	2	5726	4595.0	258.0	360	1	3	0
364	1	2	0	2	2	3200	2254.0	126.0	180	0	1	0
365	2	2	0	1	2	4300	0.0	136.0	360	0	3	0
366	1	1	3	2	2	4755	0.0	95.0	360	0	3	0
367	1	2	0	1	2	3750	0.0	113.0	480	1	1	0
368	1	2	0	1	2	3750	4750.0	176.0	360	1	1	0
369	1	1	1	1	1	1000	3022.0	110.0	360	1	1	0
370	1	1	3	1	2	3167	4000.0	180.0	300	0	3	0
371	2	1	2	1	2	1378	1881.0	167.0	360	1	1	0
372	1	1	0	1	2	6000	2250.0	265.0	360	2	3	0
373	1	2	0	1	3	6782	0.0	146.4	360	2	1	0
374	1	2	0	2	3	7333	0.0	120.0	360	1	2	0
375	1	1	2	1	2	3800	3600.0	216.0	360	0	1	0
376	1	1	0	2	2	3572	4114.0	152.0	360	0	2	0
377	1	1	0	1	2	5568	2142.0	175.0	360	1	2	0
378	1	1	2	2	1	1875	1875.0	97.0	360	1	3	1
379	1	2	0	1	2	3500	0.0	81.0	300	1	3	1
380	1	1	3	1	1	5266	1774.0	187.0	360	1	3	1
381	1	1	3	2	1	3333	2166.0	130.0	360	2	3	1
382	2	2	0	1	2	3846	0.0	111.0	360	1	3	1
383	1	1	1	1	1	2395	0.0	146.4	360	1	3	1
384	1	1	1	1	2	3988	0.0	50.0	240	1	1	1
385	1	2	0	1	2	2366	2531.0	136.0	360	1	3	1
386	1	1	2	2	2	3333	2000.0	99.0	360	2	3	1
387	1	1	0	1	2	2500	2118.0	104.0	360	1	3	1
388	1	2	0	1	2	8566	0.0	210.0	360	1	1	1
389	1	1	0	1	2	5695	4167.0	175.0	360	1	3	1
390	1	1	0	1	2	2958	2900.0	131.0	360	1	3	1
391	1	1	2	1	2	6250	5654.0	188.0	180	1	3	1
392	1	1	2	2	2	3273	1820.0	81.0	360	1	1	1
393	1	2	0	1	2	4133	0.0	122.0	360	1	3	1
394	1	2	0	2	2	3620	0.0	25.0	120	1	3	1
395	2	1	0	1	2	2484	2302.0	137.0	360	1	3	1
396	1	1	0	1	2	1977	997.0	50.0	360	1	3	1
397	1	1	0	2	2	4188	0.0	115.0	180	1	3	1
398	1	1	0	1	2	1759	3541.0	131.0	360	1	3	1
399	1	1	2	2	2	4288	3263.0	133.0	180	1	1	1
400	1	2	0	1	2	4843	3806.0	151.0	360	1	3	1
401	1	1	4	1	2	13650	0.0	146.4	360	1	1	1
402	1	1	0	1	2	4652	3583.0	146.4	360	1	3	1
403	1	3	4	1	2	3816	754.0	160.0	360	1	1	1
404	1	1	1	1	2	3052	1030.0	100.0	360	1	1	1
405	1	1	2	1	2	11417	1126.0	225.0	360	1	1	1
406	1	1	3	2	2	2071	754.0	94.0	480	1	3	1
407	1	2	0	1	2	5316	0.0	136.0	360	1	1	1
408	2	1	0	1	3	2929	2333.0	139.0	360	1	3	1
409	2	2	1	1	1	7451	0.0	146.4	360	1	3	1
410	1	2	0	1	3	5050	0.0	118.0	360	1	3	1
411	1	1	1	1	2	14583	0.0	185.0	180	1	2	1
412	2	1	0	1	2	3167	2283.0	154.0	360	1	3	1
413	1	1	1	1	2	2214	1398.0	85.0	360	2	1	1
414	2	2	0	1	2	10408	0.0	259.0	360	1	1	1
415	1	1	4	1	2	5667	2667.0	180.0	360	1	2	1
416	2	2	0	1	2	4166	0.0	44.0	360	1	3	1
417	2	2	0	1	2	2137	8980.0	137.0	360	0	3	1
418	1	1	2	1	2	2957	0.0	81.0	360	1	3	1
419	1	1	0	2	2	4300	2014.0	194.0	360	1	2	1
420	2	2	0	1	2	3692	0.0	93.0	360	2	2	1
421	2	1	1	1	1	11500	0.0	286.0	360	0	1	0
422	1	1	0	1	2	3366	2200.0	135.0	360	1	2	0
423	1	1	0	2	1	2609	3449.0	165.0	180	0	2	0
424	1	1	1	1	2	4945	0.0	146.4	360	0	2	0
425	2	2	0	1	2	4166	0.0	116.0	360	0	3	0
426	1	1	0	1	2	5726	4595.0	258.0	360	1	3	0
427	1	2	0	2	2	3200	2254.0	126.0	180	0	1	0
428	2	2	0	1	2	4300	0.0	136.0	360	0	3	0
429	1	1	3	2	2	4755	0.0	95.0	360	0	3	0
430	1	2	0	1	2	3750	0.0	113.0	480	1	1	0
431	1	2	0	1	2	3750	4750.0	176.0	360	1	1	0
432	1	1	1	1	1	1000	3022.0	110.0	360	1	1	0
433	1	1	3	1	2	3167	4000.0	180.0	300	0	3	0
434	2	1	2	1	2	1378	1881.0	167.0	360	1	1	0
435	1	1	0	1	2	6000	2250.0	265.0	360	2	3	0
436	1	2	0	1	3	6782	0.0	146.4	360	2	1	0
437	1	2	0	2	3	7333	0.0	120.0	360	1	2	0
