	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
168	1	1	0	1	2	3208	3066.0	172.0	360	1	1	1
169	1	1	1	1	2	4583	1508.0	128.0	360	1	2	0
170	1	1	3	1	2	3036	2504.0	158.0	360	0	3	0
171	1	1	1	1	2	12841	10968.0	349.0	360	1	3	0
172	1	2	0	1	2	1853	2840.0	114.0	360	1	2	0
173	2	2	0	1	2	3510	0.0	76.0	360	0	1	0
174	1	1	0	2	2	4887	0.0	133.0	360	1	2	0
175	1	1	0	2	2	7660	0.0	104.0	360	0	1	0
176	1	1	0	2	2	2600	1911.0	116.0	360	0	3	0
177	3	1	2	2	2	3365	1917.0	112.0	360	0	2	0
178	1	1	1	1	3	3717	2925.0	151.0	360	2	3	0
179	1	2	0	2	2	1442	0.0	35.0	360	1	1	0
180	1	1	1	1	3	4166	3369.0	201.0	360	2	1	0
181	1	2	0	1	2	3167	0.0	74.0	360	1	1	0
182	1	2	1	1	1	4692	0.0	106.0	360	1	2	0
183	1	2	3	1	2	12500	3000.0	320.0	360	1	2	0
184	1	1	0	1	2	1828	1330.0	100.0	360	0	1	0
185	1	2	0	1	2	3600	0.0	80.0	360	1	1	0
186	2	1	0	1	2	2645	3440.0	120.0	360	0	1	0
187	2	2	0	1	2	4230	0.0	112.0	360	1	3	0
188	1	1	2	1	2	4616	0.0	134.0	360	1	1	0
189	1	2	0	1	2	5849	0.0	146.4	360	1	1	1
190	1	1	0	1	1	3000	0.0	66.0	360	1	1	1
191	1	1	0	2	2	2583	2358.0	120.0	360	1	1	1
192	1	2	0	1	2	6000	0.0	141.0	360	1	1	1
193	1	1	2	1	1	5417	4196.0	267.0	360	1	1	1
194	1	1	0	2	2	2333	1516.0	95.0	360	1	1	1
195	1	1	2	1	2	4006	1526.0	168.0	360	1	1	1
196	1	1	2	1	2	3200	700.0	70.0	360	1	1	1
197	1	1	2	1	3	2500	1840.0	109.0	360	1	1	1
198	1	1	2	1	2	3073	8106.0	200.0	360	1	1	1
199	1	1	2	1	2	1299	1086.0	17.0	120	1	1	1
200	1	2	0	1	2	4950	0.0	125.0	360	1	1	1
201	1	2	1	2	2	3596	0.0	100.0	240	2	1	1
202	1	1	0	1	3	2600	3500.0	115.0	360	1	1	1
203	1	1	1	1	2	5955	5625.0	315.0	360	1	1	1
204	1	1	0	1	1	9560	0.0	191.0	360	1	3	1
205	1	1	0	1	2	2799	2253.0	122.0	360	1	3	1
206	1	1	2	2	2	4226	1040.0	110.0	360	1	1	1
207	2	2	2	1	3	3750	2083.0	120.0	360	1	3	1
208	1	1	0	1	2	3500	1667.0	114.0	360	1	3	1
209	1	1	0	1	2	2275	2067.0	146.4	360	1	1	1
210	2	1	0	1	2	3667	1459.0	144.0	360	1	3	1
211	1	2	0	1	2	4166	7210.0	184.0	360	1	1	1
212	1	2	0	2	2	3748	1668.0	110.0	360	1	3	1
213	1	2	0	1	2	1800	1213.0	47.0	360	1	1	1
214	1	1	0	1	2	2400	0.0	75.0	360	2	1	1
215	1	1	0	1	2	3941	2336.0	134.0	360	1	3	1
216	1	1	0	2	1	4695	0.0	96.0	360	1	1	1
217	2	2	0	1	2	3410	0.0	88.0	360	1	1	1
218	1	1	1	1	2	5649	0.0	44.0	360	1	1	1
219	1	1	0	1	2	5821	0.0	144.0	360	1	1	1
220	2	2	0	1	2	4000	2275.0	144.0	360	1	3	1
221	2	1	0	2	2	1928	1644.0	100.0	360	1	3	1
222	2	2	0	1	2	3086	0.0	120.0	360	1	3	1
223	1	1	2	1	2	2708	1167.0	97.0	360	1	3	1
224	1	1	0	1	2	2132	1591.0	96.0	360	1	3	1
225	1	1	1	1	2	8080	2250.0	180.0	360	1	1	1
226	1	1	2	2	2	3357	2859.0	144.0	360	1	1	1
227	1	1	0	1	2	2500	3796.0	120.0	360	1	1	1
228	1	1	3	1	2	3029	0.0	99.0	360	1	1	1
229	1	1	1	1	2	10750	0.0	312.0	360	1	1	1
230	1	1	3	2	1	7100	0.0	125.0	60	1	1	1
231	1	1	0	1	2	3208	3066.0	172.0	360	1	1	1
232	1	1	1	1	2	4583	1508.0	128.0	360	1	2	0
233	1	1	3	1	2	3036	2504.0	158.0	360	0	3	0
234	1	1	1	1	2	12841	10968.0	349.0	360	1	3	0
235	1	2	0	1	2	1853	2840.0	114.0	360	1	2	0
236	2	2	0	1	2	3510	0.0	76.0	360	0	1	0
237	1	1	0	2	2	4887	0.0	133.0	360	1	2	0
238	1	1	0	2	2	7660	0.0	104.0	360	0	1	0
239	1	1	0	2	2	2600	1911.0	116.0	360	0	3	0
240	3	1	2	2	2	3365	1917.0	112.0	360	0	2	0
241	1	1	1	1	3	3717	2925.0	151.0	360	2	3	0
242	1	2	0	2	2	1442	0.0	35.0	360	1	1	0
243	1	1	1	1	3	4166	3369.0	201.0	360	2	1	0
244	1	2	0	1	2	3167	0.0	74.0	360	1	1	0
245	1	2	1	1	1	4692	0.0	106.0	360	1	2	0
246	1	2	3	1	2	12500	3000.0	320.0	360	1	2	0
247	1	1	0	1	2	1828	1330.0	100.0	360	0	1	0
248	1	2	0	1	2	3600	0.0	80.0	360	1	1	0
249	2	1	0	1	2	2645	3440.0	120.0	360	0	1	0
250	2	2	0	1	2	4230	0.0	112.0	360	1	3	0
251	1	1	2	1	2	4616	0.0	134.0	360	1	1	0
252	1	2	0	1	2	5849	0.0	146.4	360	1	1	1
253	1	1	0	1	1	3000	0.0	66.0	360	1	1	1
254	1	1	0	2	2	2583	2358.0	120.0	360	1	1	1
255	1	2	0	1	2	6000	0.0	141.0	360	1	1	1
256	1	1	2	1	1	5417	4196.0	267.0	360	1	1	1
257	1	1	0	2	2	2333	1516.0	95.0	360	1	1	1
258	1	1	2	1	2	4006	1526.0	168.0	360	1	1	1
259	1	1	2	1	2	3200	700.0	70.0	360	1	1	1
260	1	1	2	1	3	2500	1840.0	109.0	360	1	1	1
261	1	1	2	1	2	3073	8106.0	200.0	360	1	1	1
262	1	1	2	1	2	1299	1086.0	17.0	120	1	1	1
263	1	2	0	1	2	4950	0.0	125.0	360	1	1	1
264	1	2	1	2	2	3596	0.0	100.0	240	2	1	1
265	1	1	0	1	3	2600	3500.0	115.0	360	1	1	1
266	1	1	1	1	2	5955	5625.0	315.0	360	1	1	1
267	1	1	0	1	1	9560	0.0	191.0	360	1	3	1
268	1	1	0	1	2	2799	2253.0	122.0	360	1	3	1
269	1	1	2	2	2	4226	1040.0	110.0	360	1	1	1
270	2	2	2	1	3	3750	2083.0	120.0	360	1	3	1
271	1	1	0	1	2	3500	1667.0	114.0	360	1	3	1
272	1	1	0	1	2	2275	2067.0	146.4	360	1	1	1
273	2	1	0	1	2	3667	1459.0	144.0	360	1	3	1
274	1	2	0	1	2	4166	7210.0	184.0	360	1	1	1
275	1	2	0	2	2	3748	1668.0	110.0	360	1	3	1
276	1	2	0	1	2	1800	1213.0	47.0	360	1	1	1
277	1	1	0	1	2	2400	0.0	75.0	360	2	1	1
278	1	1	0	1	2	3941	2336.0	134.0	360	1	3	1
279	1	1	0	2	1	4695	0.0	96.0	360	1	1	1
280	2	2	0	1	2	3410	0.0	88.0	360	1	1	1
281	1	1	1	1	2	5649	0.0	44.0	360	1	1	1
282	1	1	0	1	2	5821	0.0	144.0	360	1	1	1
283	2	2	0	1	2	4000	2275.0	144.0	360	1	3	1
284	2	1	0	2	2	1928	1644.0	100.0	360	1	3	1
285	2	2	0	1	2	3086	0.0	120.0	360	1	3	1
286	1	1	2	1	2	2708	1167.0	97.0	360	1	3	1
287	1	1	0	1	2	2132	1591.0	96.0	360	1	3	1
288	1	1	1	1	2	8080	2250.0	180.0	360	1	1	1
289	1	1	2	2	2	3357	2859.0	144.0	360	1	1	1
290	1	1	0	1	2	2500	3796.0	120.0	360	1	1	1
291	1	1	3	1	2	3029	0.0	99.0	360	1	1	1
292	1	1	1	1	2	10750	0.0	312.0	360	1	1	1
293	1	1	3	2	1	7100	0.0	125.0	60	1	1	1
294	1	1	0	1	2	3208	3066.0	172.0	360	1	1	1
295	1	1	1	1	2	4583	1508.0	128.0	360	1	2	0
296	1	1	3	1	2	3036	2504.0	158.0	360	0	3	0
297	1	1	1	1	2	12841	10968.0	349.0	360	1	3	0
298	1	2	0	1	2	1853	2840.0	114.0	360	1	2	0
299	2	2	0	1	2	3510	0.0	76.0	360	0	1	0
300	1	1	0	2	2	4887	0.0	133.0	360	1	2	0
301	1	1	0	2	2	7660	0.0	104.0	360	0	1	0
302	1	1	0	2	2	2600	1911.0	116.0	360	0	3	0
303	3	1	2	2	2	3365	1917.0	112.0	360	0	2	0
304	1	1	1	1	3	3717	2925.0	151.0	360	2	3	0
305	1	2	0	2	2	1442	0.0	35.0	360	1	1	0
306	1	1	1	1	3	4166	3369.0	201.0	360	2	1	0
307	1	2	0	1	2	3167	0.0	74.0	360	1	1	0
308	1	2	1	1	1	4692	0.0	106.0	360	1	2	0
309	1	2	3	1	2	12500	3000.0	320.0	360	1	2	0
310	1	1	0	1	2	1828	1330.0	100.0	360	0	1	0
311	1	2	0	1	2	3600	0.0	80.0	360	1	1	0
312	2	1	0	1	2	2645	3440.0	120.0	360	0	1	0
313	2	2	0	1	2	4230	0.0	112.0	360	1	3	0
314	1	1	2	1	2	4616	0.0	134.0	360	1	1	0
315	1	2	0	1	2	5849	0.0	146.4	360	1	1	1
316	1	1	0	1	1	3000	0.0	66.0	360	1	1	1
317	1	1	0	2	2	2583	2358.0	120.0	360	1	1	1
318	1	2	0	1	2	6000	0.0	141.0	360	1	1	1
319	1	1	2	1	1	5417	4196.0	267.0	360	1	1	1
320	1	1	0	2	2	2333	1516.0	95.0	360	1	1	1
321	1	1	2	1	2	4006	1526.0	168.0	360	1	1	1
322	1	1	2	1	2	3200	700.0	70.0	360	1	1	1
323	1	1	2	1	3	2500	1840.0	109.0	360	1	1	1
324	1	1	2	1	2	3073	8106.0	200.0	360	1	1	1
325	1	1	2	1	2	1299	1086.0	17.0	120	1	1	1
326	1	2	0	1	2	4950	0.0	125.0	360	1	1	1
327	1	2	1	2	2	3596	0.0	100.0	240	2	1	1
328	1	1	0	1	3	2600	3500.0	115.0	360	1	1	1
329	1	1	1	1	2	5955	5625.0	315.0	360	1	1	1
330	1	1	0	1	1	9560	0.0	191.0	360	1	3	1
331	1	1	0	1	2	2799	2253.0	122.0	360	1	3	1
332	1	1	2	2	2	4226	1040.0	110.0	360	1	1	1
333	2	2	2	1	3	3750	2083.0	120.0	360	1	3	1
334	1	1	0	1	2	3500	1667.0	114.0	360	1	3	1
335	1	1	0	1	2	2275	2067.0	146.4	360	1	1	1
336	2	1	0	1	2	3667	1459.0	144.0	360	1	3	1
337	1	2	0	1	2	4166	7210.0	184.0	360	1	1	1
338	1	2	0	2	2	3748	1668.0	110.0	360	1	3	1
339	1	2	0	1	2	1800	1213.0	47.0	360	1	1	1
340	1	1	0	1	2	2400	0.0	75.0	360	2	1	1
341	1	1	0	1	2	3941	2336.0	134.0	360	1	3	1
342	1	1	0	2	1	4695	0.0	96.0	360	1	1	1
343	2	2	0	1	2	3410	0.0	88.0	360	1	1	1
344	1	1	1	1	2	5649	0.0	44.0	360	1	1	1
345	1	1	0	1	2	5821	0.0	144.0	360	1	1	1
346	2	2	0	1	2	4000	2275.0	144.0	360	1	3	1
347	2	1	0	2	2	1928	1644.0	100.0	360	1	3	1
348	2	2	0	1	2	3086	0.0	120.0	360	1	3	1
349	1	1	2	1	2	2708	1167.0	97.0	360	1	3	1
350	1	1	0	1	2	2132	1591.0	96.0	360	1	3	1
351	1	1	1	1	2	8080	2250.0	180.0	360	1	1	1
352	1	1	2	2	2	3357	2859.0	144.0	360	1	1	1
353	1	1	0	1	2	2500	3796.0	120.0	360	1	1	1
354	1	1	3	1	2	3029	0.0	99.0	360	1	1	1
355	1	1	1	1	2	10750	0.0	312.0	360	1	1	1
356	1	1	3	2	1	7100	0.0	125.0	60	1	1	1
357	1	1	0	1	2	3208	3066.0	172.0	360	1	1	1
358	1	1	1	1	2	4583	1508.0	128.0	360	1	2	0
359	1	1	3	1	2	3036	2504.0	158.0	360	0	3	0
360	1	1	1	1	2	12841	10968.0	349.0	360	1	3	0
361	1	2	0	1	2	1853	2840.0	114.0	360	1	2	0
362	2	2	0	1	2	3510	0.0	76.0	360	0	1	0
363	1	1	0	2	2	4887	0.0	133.0	360	1	2	0
364	1	1	0	2	2	7660	0.0	104.0	360	0	1	0
365	1	1	0	2	2	2600	1911.0	116.0	360	0	3	0
366	3	1	2	2	2	3365	1917.0	112.0	360	0	2	0
367	1	1	1	1	3	3717	2925.0	151.0	360	2	3	0
368	1	2	0	2	2	1442	0.0	35.0	360	1	1	0
369	1	1	1	1	3	4166	3369.0	201.0	360	2	1	0
370	1	2	0	1	2	3167	0.0	74.0	360	1	1	0
371	1	2	1	1	1	4692	0.0	106.0	360	1	2	0
372	1	2	3	1	2	12500	3000.0	320.0	360	1	2	0
373	1	1	0	1	2	1828	1330.0	100.0	360	0	1	0
374	1	2	0	1	2	3600	0.0	80.0	360	1	1	0
375	2	1	0	1	2	2645	3440.0	120.0	360	0	1	0
376	2	2	0	1	2	4230	0.0	112.0	360	1	3	0
377	1	1	2	1	2	4616	0.0	134.0	360	1	1	0
378	1	2	0	1	2	5849	0.0	146.4	360	1	1	1
379	1	1	0	1	1	3000	0.0	66.0	360	1	1	1
380	1	1	0	2	2	2583	2358.0	120.0	360	1	1	1
381	1	2	0	1	2	6000	0.0	141.0	360	1	1	1
382	1	1	2	1	1	5417	4196.0	267.0	360	1	1	1
383	1	1	0	2	2	2333	1516.0	95.0	360	1	1	1
384	1	1	2	1	2	4006	1526.0	168.0	360	1	1	1
385	1	1	2	1	2	3200	700.0	70.0	360	1	1	1
386	1	1	2	1	3	2500	1840.0	109.0	360	1	1	1
387	1	1	2	1	2	3073	8106.0	200.0	360	1	1	1
388	1	1	2	1	2	1299	1086.0	17.0	120	1	1	1
389	1	2	0	1	2	4950	0.0	125.0	360	1	1	1
390	1	2	1	2	2	3596	0.0	100.0	240	2	1	1
391	1	1	0	1	3	2600	3500.0	115.0	360	1	1	1
392	1	1	1	1	2	5955	5625.0	315.0	360	1	1	1
393	1	1	0	1	1	9560	0.0	191.0	360	1	3	1
394	1	1	0	1	2	2799	2253.0	122.0	360	1	3	1
395	1	1	2	2	2	4226	1040.0	110.0	360	1	1	1
396	2	2	2	1	3	3750	2083.0	120.0	360	1	3	1
397	1	1	0	1	2	3500	1667.0	114.0	360	1	3	1
398	1	1	0	1	2	2275	2067.0	146.4	360	1	1	1
399	2	1	0	1	2	3667	1459.0	144.0	360	1	3	1
400	1	2	0	1	2	4166	7210.0	184.0	360	1	1	1
401	1	2	0	2	2	3748	1668.0	110.0	360	1	3	1
402	1	2	0	1	2	1800	1213.0	47.0	360	1	1	1
403	1	1	0	1	2	2400	0.0	75.0	360	2	1	1
404	1	1	0	1	2	3941	2336.0	134.0	360	1	3	1
405	1	1	0	2	1	4695	0.0	96.0	360	1	1	1
406	2	2	0	1	2	3410	0.0	88.0	360	1	1	1
407	1	1	1	1	2	5649	0.0	44.0	360	1	1	1
408	1	1	0	1	2	5821	0.0	144.0	360	1	1	1
409	2	2	0	1	2	4000	2275.0	144.0	360	1	3	1
410	2	1	0	2	2	1928	1644.0	100.0	360	1	3	1
411	2	2	0	1	2	3086	0.0	120.0	360	1	3	1
412	1	1	2	1	2	2708	1167.0	97.0	360	1	3	1
413	1	1	0	1	2	2132	1591.0	96.0	360	1	3	1
414	1	1	1	1	2	8080	2250.0	180.0	360	1	1	1
415	1	1	2	2	2	3357	2859.0	144.0	360	1	1	1
416	1	1	0	1	2	2500	3796.0	120.0	360	1	1	1
417	1	1	3	1	2	3029	0.0	99.0	360	1	1	1
418	1	1	1	1	2	10750	0.0	312.0	360	1	1	1
419	1	1	3	2	1	7100	0.0	125.0	60	1	1	1
420	1	1	0	1	2	3208	3066.0	172.0	360	1	1	1
421	1	1	1	1	2	4583	1508.0	128.0	360	1	2	0
422	1	1	3	1	2	3036	2504.0	158.0	360	0	3	0
423	1	1	1	1	2	12841	10968.0	349.0	360	1	3	0
424	1	2	0	1	2	1853	2840.0	114.0	360	1	2	0
425	2	2	0	1	2	3510	0.0	76.0	360	0	1	0
426	1	1	0	2	2	4887	0.0	133.0	360	1	2	0
427	1	1	0	2	2	7660	0.0	104.0	360	0	1	0
428	1	1	0	2	2	2600	1911.0	116.0	360	0	3	0
429	3	1	2	2	2	3365	1917.0	112.0	360	0	2	0
430	1	1	1	1	3	3717	2925.0	151.0	360	2	3	0
431	1	2	0	2	2	1442	0.0	35.0	360	1	1	0
432	1	1	1	1	3	4166	3369.0	201.0	360	2	1	0
433	1	2	0	1	2	3167	0.0	74.0	360	1	1	0
434	1	2	1	1	1	4692	0.0	106.0	360	1	2	0
435	1	2	3	1	2	12500	3000.0	320.0	360	1	2	0
436	1	1	0	1	2	1828	1330.0	100.0	360	0	1	0
