	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
104	1	2	0	1	1	10416	0.0	187.0	360	0	1	0
105	1	1	0	1	3	3539	1376.0	55.0	360	1	2	0
106	1	1	2	1	2	3340	1710.0	150.0	360	0	2	0
107	1	2	1	2	1	2769	1542.0	190.0	360	2	3	0
108	1	1	2	2	2	2309	1255.0	125.0	360	0	2	0
109	1	1	0	1	2	3948	1733.0	149.0	360	0	2	0
110	1	1	0	1	2	3708	2569.0	173.0	360	1	1	0
111	1	1	0	1	2	8334	0.0	160.0	360	1	3	0
112	1	2	0	1	2	4166	0.0	98.0	360	0	3	0
113	1	1	3	2	2	2947	1664.0	70.0	180	0	1	0
114	1	1	0	1	2	4333	2451.0	110.0	360	1	1	0
115	1	1	1	2	2	2653	1500.0	113.0	180	0	2	0
116	3	1	2	1	2	2873	1872.0	132.0	360	0	3	0
117	1	1	2	1	2	2947	1603.0	146.4	360	1	1	0
118	1	2	2	1	2	3547	0.0	80.0	360	0	2	0
119	1	1	1	1	2	18333	0.0	500.0	360	1	1	0
120	1	2	0	1	2	2435	0.0	75.0	360	1	1	0
121	1	1	0	1	2	3597	2157.0	119.0	360	0	2	0
122	1	2	0	1	3	12876	0.0	405.0	360	1	3	1
123	1	1	0	1	2	2425	2340.0	143.0	360	1	3	1
124	1	2	0	1	2	3750	0.0	100.0	360	1	1	1
125	2	3	4	1	2	10047	0.0	146.4	240	1	3	1
126	1	2	0	1	2	1926	1851.0	50.0	360	1	3	1
127	1	1	0	1	2	2213	1125.0	146.4	360	1	1	1
128	2	1	0	2	1	7142	0.0	138.0	360	1	2	1
129	1	2	0	1	2	3660	5064.0	187.0	360	1	3	1
130	1	1	0	1	2	7901	1833.0	180.0	360	1	2	1
131	1	2	3	2	2	4707	1993.0	148.0	360	1	3	1
132	1	2	1	1	2	37719	0.0	152.0	360	1	3	1
133	1	1	0	1	2	7333	8333.0	175.0	300	2	2	1
134	1	1	1	1	1	3466	1210.0	130.0	360	1	2	1
135	1	1	2	2	2	4652	0.0	110.0	360	1	2	1
136	1	1	2	2	2	1958	1456.0	60.0	300	2	1	1
137	1	1	0	1	2	2483	2466.0	90.0	180	0	2	1
138	1	2	0	1	1	7085	0.0	84.0	360	1	3	1
139	1	1	2	1	2	3859	0.0	96.0	360	1	3	1
140	1	1	0	1	2	4301	0.0	118.0	360	1	1	1
141	1	2	2	1	2	4354	0.0	136.0	360	1	2	1
142	3	1	0	1	1	2083	4083.0	160.0	360	2	3	1
143	1	1	3	1	2	7740	0.0	128.0	180	1	1	1
144	1	1	0	1	2	3015	2188.0	153.0	360	1	2	1
145	2	2	1	2	3	5191	0.0	132.0	360	1	3	1
146	1	2	0	1	2	6000	0.0	140.0	360	1	2	1
147	3	1	0	1	2	16692	0.0	110.0	360	1	3	1
148	2	1	2	2	3	210	2917.0	98.0	360	1	3	1
149	1	1	1	1	1	3450	2079.0	162.0	360	1	3	1
150	1	1	3	1	2	4691	0.0	100.0	360	1	3	1
151	2	2	0	1	1	2500	0.0	93.0	360	2	1	1
152	1	2	2	1	2	5532	4648.0	162.0	360	1	2	1
153	1	1	2	1	1	16525	1014.0	150.0	360	1	2	1
154	1	1	2	1	2	6700	1750.0	230.0	300	1	3	1
155	1	1	1	1	1	16667	2250.0	86.0	360	1	3	1
156	2	2	0	2	2	4350	0.0	154.0	360	1	2	1
157	1	1	3	2	2	3095	0.0	113.0	360	1	2	1
158	1	1	0	1	2	2083	3150.0	128.0	360	1	3	1
159	1	1	0	1	2	10833	0.0	234.0	360	1	3	1
160	1	1	2	1	2	8333	0.0	246.0	360	1	3	1
161	1	1	1	2	2	1958	2436.0	131.0	360	1	2	1
162	1	1	2	1	1	4583	2083.0	160.0	360	1	3	1
163	1	2	0	2	2	2699	2785.0	96.0	360	2	3	1
164	1	2	0	1	2	6500	0.0	105.0	360	0	2	0
165	1	2	0	1	1	10416	0.0	187.0	360	0	1	0
166	1	1	0	1	3	3539	1376.0	55.0	360	1	2	0
167	1	1	2	1	2	3340	1710.0	150.0	360	0	2	0
168	1	2	1	2	1	2769	1542.0	190.0	360	2	3	0
169	1	1	2	2	2	2309	1255.0	125.0	360	0	2	0
170	1	1	0	1	2	3948	1733.0	149.0	360	0	2	0
171	1	1	0	1	2	3708	2569.0	173.0	360	1	1	0
172	1	1	0	1	2	8334	0.0	160.0	360	1	3	0
173	1	2	0	1	2	4166	0.0	98.0	360	0	3	0
174	1	1	3	2	2	2947	1664.0	70.0	180	0	1	0
175	1	1	0	1	2	4333	2451.0	110.0	360	1	1	0
176	1	1	1	2	2	2653	1500.0	113.0	180	0	2	0
177	3	1	2	1	2	2873	1872.0	132.0	360	0	3	0
178	1	1	2	1	2	2947	1603.0	146.4	360	1	1	0
179	1	2	2	1	2	3547	0.0	80.0	360	0	2	0
180	1	1	1	1	2	18333	0.0	500.0	360	1	1	0
181	1	2	0	1	2	2435	0.0	75.0	360	1	1	0
182	1	1	0	1	2	3597	2157.0	119.0	360	0	2	0
183	1	2	0	1	3	12876	0.0	405.0	360	1	3	1
184	1	1	0	1	2	2425	2340.0	143.0	360	1	3	1
185	1	2	0	1	2	3750	0.0	100.0	360	1	1	1
186	2	3	4	1	2	10047	0.0	146.4	240	1	3	1
187	1	2	0	1	2	1926	1851.0	50.0	360	1	3	1
188	1	1	0	1	2	2213	1125.0	146.4	360	1	1	1
189	2	1	0	2	1	7142	0.0	138.0	360	1	2	1
190	1	2	0	1	2	3660	5064.0	187.0	360	1	3	1
191	1	1	0	1	2	7901	1833.0	180.0	360	1	2	1
192	1	2	3	2	2	4707	1993.0	148.0	360	1	3	1
193	1	2	1	1	2	37719	0.0	152.0	360	1	3	1
194	1	1	0	1	2	7333	8333.0	175.0	300	2	2	1
195	1	1	1	1	1	3466	1210.0	130.0	360	1	2	1
196	1	1	2	2	2	4652	0.0	110.0	360	1	2	1
197	1	1	2	2	2	1958	1456.0	60.0	300	2	1	1
198	1	1	0	1	2	2483	2466.0	90.0	180	0	2	1
199	1	2	0	1	1	7085	0.0	84.0	360	1	3	1
200	1	1	2	1	2	3859	0.0	96.0	360	1	3	1
201	1	1	0	1	2	4301	0.0	118.0	360	1	1	1
202	1	2	2	1	2	4354	0.0	136.0	360	1	2	1
203	3	1	0	1	1	2083	4083.0	160.0	360	2	3	1
204	1	1	3	1	2	7740	0.0	128.0	180	1	1	1
205	1	1	0	1	2	3015	2188.0	153.0	360	1	2	1
206	2	2	1	2	3	5191	0.0	132.0	360	1	3	1
207	1	2	0	1	2	6000	0.0	140.0	360	1	2	1
208	3	1	0	1	2	16692	0.0	110.0	360	1	3	1
209	2	1	2	2	3	210	2917.0	98.0	360	1	3	1
210	1	1	1	1	1	3450	2079.0	162.0	360	1	3	1
211	1	1	3	1	2	4691	0.0	100.0	360	1	3	1
212	2	2	0	1	1	2500	0.0	93.0	360	2	1	1
213	1	2	2	1	2	5532	4648.0	162.0	360	1	2	1
214	1	1	2	1	1	16525	1014.0	150.0	360	1	2	1
215	1	1	2	1	2	6700	1750.0	230.0	300	1	3	1
216	1	1	1	1	1	16667	2250.0	86.0	360	1	3	1
217	2	2	0	2	2	4350	0.0	154.0	360	1	2	1
218	1	1	3	2	2	3095	0.0	113.0	360	1	2	1
219	1	1	0	1	2	2083	3150.0	128.0	360	1	3	1
220	1	1	0	1	2	10833	0.0	234.0	360	1	3	1
221	1	1	2	1	2	8333	0.0	246.0	360	1	3	1
222	1	1	1	2	2	1958	2436.0	131.0	360	1	2	1
223	1	1	2	1	1	4583	2083.0	160.0	360	1	3	1
224	1	2	0	2	2	2699	2785.0	96.0	360	2	3	1
225	1	2	0	1	2	6500	0.0	105.0	360	0	2	0
226	1	2	0	1	1	10416	0.0	187.0	360	0	1	0
227	1	1	0	1	3	3539	1376.0	55.0	360	1	2	0
228	1	1	2	1	2	3340	1710.0	150.0	360	0	2	0
229	1	2	1	2	1	2769	1542.0	190.0	360	2	3	0
230	1	1	2	2	2	2309	1255.0	125.0	360	0	2	0
231	1	1	0	1	2	3948	1733.0	149.0	360	0	2	0
232	1	1	0	1	2	3708	2569.0	173.0	360	1	1	0
233	1	1	0	1	2	8334	0.0	160.0	360	1	3	0
234	1	2	0	1	2	4166	0.0	98.0	360	0	3	0
235	1	1	3	2	2	2947	1664.0	70.0	180	0	1	0
236	1	1	0	1	2	4333	2451.0	110.0	360	1	1	0
237	1	1	1	2	2	2653	1500.0	113.0	180	0	2	0
238	3	1	2	1	2	2873	1872.0	132.0	360	0	3	0
239	1	1	2	1	2	2947	1603.0	146.4	360	1	1	0
240	1	2	2	1	2	3547	0.0	80.0	360	0	2	0
241	1	1	1	1	2	18333	0.0	500.0	360	1	1	0
242	1	2	0	1	2	2435	0.0	75.0	360	1	1	0
243	1	1	0	1	2	3597	2157.0	119.0	360	0	2	0
244	1	2	0	1	3	12876	0.0	405.0	360	1	3	1
245	1	1	0	1	2	2425	2340.0	143.0	360	1	3	1
246	1	2	0	1	2	3750	0.0	100.0	360	1	1	1
247	2	3	4	1	2	10047	0.0	146.4	240	1	3	1
248	1	2	0	1	2	1926	1851.0	50.0	360	1	3	1
249	1	1	0	1	2	2213	1125.0	146.4	360	1	1	1
250	2	1	0	2	1	7142	0.0	138.0	360	1	2	1
251	1	2	0	1	2	3660	5064.0	187.0	360	1	3	1
252	1	1	0	1	2	7901	1833.0	180.0	360	1	2	1
253	1	2	3	2	2	4707	1993.0	148.0	360	1	3	1
254	1	2	1	1	2	37719	0.0	152.0	360	1	3	1
255	1	1	0	1	2	7333	8333.0	175.0	300	2	2	1
256	1	1	1	1	1	3466	1210.0	130.0	360	1	2	1
257	1	1	2	2	2	4652	0.0	110.0	360	1	2	1
258	1	1	2	2	2	1958	1456.0	60.0	300	2	1	1
259	1	1	0	1	2	2483	2466.0	90.0	180	0	2	1
260	1	2	0	1	1	7085	0.0	84.0	360	1	3	1
261	1	1	2	1	2	3859	0.0	96.0	360	1	3	1
262	1	1	0	1	2	4301	0.0	118.0	360	1	1	1
263	1	2	2	1	2	4354	0.0	136.0	360	1	2	1
264	3	1	0	1	1	2083	4083.0	160.0	360	2	3	1
265	1	1	3	1	2	7740	0.0	128.0	180	1	1	1
266	1	1	0	1	2	3015	2188.0	153.0	360	1	2	1
267	2	2	1	2	3	5191	0.0	132.0	360	1	3	1
268	1	2	0	1	2	6000	0.0	140.0	360	1	2	1
269	3	1	0	1	2	16692	0.0	110.0	360	1	3	1
270	2	1	2	2	3	210	2917.0	98.0	360	1	3	1
271	1	1	1	1	1	3450	2079.0	162.0	360	1	3	1
272	1	1	3	1	2	4691	0.0	100.0	360	1	3	1
273	2	2	0	1	1	2500	0.0	93.0	360	2	1	1
274	1	2	2	1	2	5532	4648.0	162.0	360	1	2	1
275	1	1	2	1	1	16525	1014.0	150.0	360	1	2	1
276	1	1	2	1	2	6700	1750.0	230.0	300	1	3	1
277	1	1	1	1	1	16667	2250.0	86.0	360	1	3	1
278	2	2	0	2	2	4350	0.0	154.0	360	1	2	1
279	1	1	3	2	2	3095	0.0	113.0	360	1	2	1
280	1	1	0	1	2	2083	3150.0	128.0	360	1	3	1
281	1	1	0	1	2	10833	0.0	234.0	360	1	3	1
282	1	1	2	1	2	8333	0.0	246.0	360	1	3	1
283	1	1	1	2	2	1958	2436.0	131.0	360	1	2	1
284	1	1	2	1	1	4583	2083.0	160.0	360	1	3	1
285	1	2	0	2	2	2699	2785.0	96.0	360	2	3	1
286	1	2	0	1	2	6500	0.0	105.0	360	0	2	0
287	1	2	0	1	1	10416	0.0	187.0	360	0	1	0
288	1	1	0	1	3	3539	1376.0	55.0	360	1	2	0
289	1	1	2	1	2	3340	1710.0	150.0	360	0	2	0
290	1	2	1	2	1	2769	1542.0	190.0	360	2	3	0
291	1	1	2	2	2	2309	1255.0	125.0	360	0	2	0
292	1	1	0	1	2	3948	1733.0	149.0	360	0	2	0
293	1	1	0	1	2	3708	2569.0	173.0	360	1	1	0
294	1	1	0	1	2	8334	0.0	160.0	360	1	3	0
295	1	2	0	1	2	4166	0.0	98.0	360	0	3	0
296	1	1	3	2	2	2947	1664.0	70.0	180	0	1	0
297	1	1	0	1	2	4333	2451.0	110.0	360	1	1	0
298	1	1	1	2	2	2653	1500.0	113.0	180	0	2	0
299	3	1	2	1	2	2873	1872.0	132.0	360	0	3	0
300	1	1	2	1	2	2947	1603.0	146.4	360	1	1	0
301	1	2	2	1	2	3547	0.0	80.0	360	0	2	0
302	1	1	1	1	2	18333	0.0	500.0	360	1	1	0
303	1	2	0	1	2	2435	0.0	75.0	360	1	1	0
304	1	1	0	1	2	3597	2157.0	119.0	360	0	2	0
305	1	2	0	1	3	12876	0.0	405.0	360	1	3	1
306	1	1	0	1	2	2425	2340.0	143.0	360	1	3	1
307	1	2	0	1	2	3750	0.0	100.0	360	1	1	1
308	2	3	4	1	2	10047	0.0	146.4	240	1	3	1
309	1	2	0	1	2	1926	1851.0	50.0	360	1	3	1
310	1	1	0	1	2	2213	1125.0	146.4	360	1	1	1
311	2	1	0	2	1	7142	0.0	138.0	360	1	2	1
312	1	2	0	1	2	3660	5064.0	187.0	360	1	3	1
313	1	1	0	1	2	7901	1833.0	180.0	360	1	2	1
314	1	2	3	2	2	4707	1993.0	148.0	360	1	3	1
315	1	2	1	1	2	37719	0.0	152.0	360	1	3	1
316	1	1	0	1	2	7333	8333.0	175.0	300	2	2	1
317	1	1	1	1	1	3466	1210.0	130.0	360	1	2	1
318	1	1	2	2	2	4652	0.0	110.0	360	1	2	1
319	1	1	2	2	2	1958	1456.0	60.0	300	2	1	1
320	1	1	0	1	2	2483	2466.0	90.0	180	0	2	1
321	1	2	0	1	1	7085	0.0	84.0	360	1	3	1
322	1	1	2	1	2	3859	0.0	96.0	360	1	3	1
323	1	1	0	1	2	4301	0.0	118.0	360	1	1	1
324	1	2	2	1	2	4354	0.0	136.0	360	1	2	1
325	3	1	0	1	1	2083	4083.0	160.0	360	2	3	1
326	1	1	3	1	2	7740	0.0	128.0	180	1	1	1
327	1	1	0	1	2	3015	2188.0	153.0	360	1	2	1
328	2	2	1	2	3	5191	0.0	132.0	360	1	3	1
329	1	2	0	1	2	6000	0.0	140.0	360	1	2	1
330	3	1	0	1	2	16692	0.0	110.0	360	1	3	1
331	2	1	2	2	3	210	2917.0	98.0	360	1	3	1
332	1	1	1	1	1	3450	2079.0	162.0	360	1	3	1
333	1	1	3	1	2	4691	0.0	100.0	360	1	3	1
334	2	2	0	1	1	2500	0.0	93.0	360	2	1	1
335	1	2	2	1	2	5532	4648.0	162.0	360	1	2	1
336	1	1	2	1	1	16525	1014.0	150.0	360	1	2	1
337	1	1	2	1	2	6700	1750.0	230.0	300	1	3	1
338	1	1	1	1	1	16667	2250.0	86.0	360	1	3	1
339	2	2	0	2	2	4350	0.0	154.0	360	1	2	1
340	1	1	3	2	2	3095	0.0	113.0	360	1	2	1
341	1	1	0	1	2	2083	3150.0	128.0	360	1	3	1
342	1	1	0	1	2	10833	0.0	234.0	360	1	3	1
343	1	1	2	1	2	8333	0.0	246.0	360	1	3	1
344	1	1	1	2	2	1958	2436.0	131.0	360	1	2	1
345	1	1	2	1	1	4583	2083.0	160.0	360	1	3	1
346	1	2	0	2	2	2699	2785.0	96.0	360	2	3	1
347	1	2	0	1	2	6500	0.0	105.0	360	0	2	0
348	1	2	0	1	1	10416	0.0	187.0	360	0	1	0
349	1	1	0	1	3	3539	1376.0	55.0	360	1	2	0
350	1	1	2	1	2	3340	1710.0	150.0	360	0	2	0
351	1	2	1	2	1	2769	1542.0	190.0	360	2	3	0
352	1	1	2	2	2	2309	1255.0	125.0	360	0	2	0
353	1	1	0	1	2	3948	1733.0	149.0	360	0	2	0
354	1	1	0	1	2	3708	2569.0	173.0	360	1	1	0
355	1	1	0	1	2	8334	0.0	160.0	360	1	3	0
356	1	2	0	1	2	4166	0.0	98.0	360	0	3	0
357	1	1	3	2	2	2947	1664.0	70.0	180	0	1	0
358	1	1	0	1	2	4333	2451.0	110.0	360	1	1	0
359	1	1	1	2	2	2653	1500.0	113.0	180	0	2	0
360	3	1	2	1	2	2873	1872.0	132.0	360	0	3	0
361	1	1	2	1	2	2947	1603.0	146.4	360	1	1	0
362	1	2	2	1	2	3547	0.0	80.0	360	0	2	0
363	1	1	1	1	2	18333	0.0	500.0	360	1	1	0
364	1	2	0	1	2	2435	0.0	75.0	360	1	1	0
365	1	1	0	1	2	3597	2157.0	119.0	360	0	2	0
366	1	2	0	1	3	12876	0.0	405.0	360	1	3	1
367	1	1	0	1	2	2425	2340.0	143.0	360	1	3	1
368	1	2	0	1	2	3750	0.0	100.0	360	1	1	1
369	2	3	4	1	2	10047	0.0	146.4	240	1	3	1
370	1	2	0	1	2	1926	1851.0	50.0	360	1	3	1
371	1	1	0	1	2	2213	1125.0	146.4	360	1	1	1
372	2	1	0	2	1	7142	0.0	138.0	360	1	2	1
373	1	2	0	1	2	3660	5064.0	187.0	360	1	3	1
374	1	1	0	1	2	7901	1833.0	180.0	360	1	2	1
375	1	2	3	2	2	4707	1993.0	148.0	360	1	3	1
376	1	2	1	1	2	37719	0.0	152.0	360	1	3	1
377	1	1	0	1	2	7333	8333.0	175.0	300	2	2	1
378	1	1	1	1	1	3466	1210.0	130.0	360	1	2	1
379	1	1	2	2	2	4652	0.0	110.0	360	1	2	1
380	1	1	2	2	2	1958	1456.0	60.0	300	2	1	1
381	1	1	0	1	2	2483	2466.0	90.0	180	0	2	1
382	1	2	0	1	1	7085	0.0	84.0	360	1	3	1
383	1	1	2	1	2	3859	0.0	96.0	360	1	3	1
384	1	1	0	1	2	4301	0.0	118.0	360	1	1	1
385	1	2	2	1	2	4354	0.0	136.0	360	1	2	1
386	3	1	0	1	1	2083	4083.0	160.0	360	2	3	1
387	1	1	3	1	2	7740	0.0	128.0	180	1	1	1
388	1	1	0	1	2	3015	2188.0	153.0	360	1	2	1
389	2	2	1	2	3	5191	0.0	132.0	360	1	3	1
390	1	2	0	1	2	6000	0.0	140.0	360	1	2	1
391	3	1	0	1	2	16692	0.0	110.0	360	1	3	1
392	2	1	2	2	3	210	2917.0	98.0	360	1	3	1
393	1	1	1	1	1	3450	2079.0	162.0	360	1	3	1
394	1	1	3	1	2	4691	0.0	100.0	360	1	3	1
395	2	2	0	1	1	2500	0.0	93.0	360	2	1	1
396	1	2	2	1	2	5532	4648.0	162.0	360	1	2	1
397	1	1	2	1	1	16525	1014.0	150.0	360	1	2	1
398	1	1	2	1	2	6700	1750.0	230.0	300	1	3	1
399	1	1	1	1	1	16667	2250.0	86.0	360	1	3	1
400	2	2	0	2	2	4350	0.0	154.0	360	1	2	1
401	1	1	3	2	2	3095	0.0	113.0	360	1	2	1
402	1	1	0	1	2	2083	3150.0	128.0	360	1	3	1
403	1	1	0	1	2	10833	0.0	234.0	360	1	3	1
404	1	1	2	1	2	8333	0.0	246.0	360	1	3	1
405	1	1	1	2	2	1958	2436.0	131.0	360	1	2	1
406	1	1	2	1	1	4583	2083.0	160.0	360	1	3	1
407	1	2	0	2	2	2699	2785.0	96.0	360	2	3	1
408	1	2	0	1	2	6500	0.0	105.0	360	0	2	0
409	1	2	0	1	1	10416	0.0	187.0	360	0	1	0
410	1	1	0	1	3	3539	1376.0	55.0	360	1	2	0
411	1	1	2	1	2	3340	1710.0	150.0	360	0	2	0
412	1	2	1	2	1	2769	1542.0	190.0	360	2	3	0
413	1	1	2	2	2	2309	1255.0	125.0	360	0	2	0
414	1	1	0	1	2	3948	1733.0	149.0	360	0	2	0
415	1	1	0	1	2	3708	2569.0	173.0	360	1	1	0
416	1	1	0	1	2	8334	0.0	160.0	360	1	3	0
417	1	2	0	1	2	4166	0.0	98.0	360	0	3	0
418	1	1	3	2	2	2947	1664.0	70.0	180	0	1	0
419	1	1	0	1	2	4333	2451.0	110.0	360	1	1	0
420	1	1	1	2	2	2653	1500.0	113.0	180	0	2	0
421	3	1	2	1	2	2873	1872.0	132.0	360	0	3	0
422	1	1	2	1	2	2947	1603.0	146.4	360	1	1	0
423	1	2	2	1	2	3547	0.0	80.0	360	0	2	0
424	1	1	1	1	2	18333	0.0	500.0	360	1	1	0
425	1	2	0	1	2	2435	0.0	75.0	360	1	1	0
426	1	1	0	1	2	3597	2157.0	119.0	360	0	2	0
427	1	2	0	1	3	12876	0.0	405.0	360	1	3	1
428	1	1	0	1	2	2425	2340.0	143.0	360	1	3	1
429	1	2	0	1	2	3750	0.0	100.0	360	1	1	1
430	2	3	4	1	2	10047	0.0	146.4	240	1	3	1
431	1	2	0	1	2	1926	1851.0	50.0	360	1	3	1
432	1	1	0	1	2	2213	1125.0	146.4	360	1	1	1
433	2	1	0	2	1	7142	0.0	138.0	360	1	2	1
434	1	2	0	1	2	3660	5064.0	187.0	360	1	3	1
435	1	1	0	1	2	7901	1833.0	180.0	360	1	2	1
436	1	2	3	2	2	4707	1993.0	148.0	360	1	3	1
437	1	2	1	1	2	37719	0.0	152.0	360	1	3	1
