	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
91	1	1	0	1	2	2625	6250.0	187.0	360	1	2	1
92	1	1	0	1	2	9083	0.0	228.0	360	1	3	1
93	1	1	3	1	2	2666	2083.0	95.0	360	1	2	1
94	2	1	0	1	2	2423	505.0	130.0	360	1	3	1
95	2	2	4	1	2	3813	0.0	116.0	180	1	1	1
96	1	1	2	1	2	8333	3167.0	165.0	360	1	2	1
97	1	1	3	1	2	5167	3167.0	200.0	360	1	3	1
98	1	1	2	1	2	5000	3667.0	236.0	360	1	3	1
99	1	1	0	1	2	4750	2333.0	130.0	360	1	1	1
100	1	1	0	1	2	3013	3033.0	95.0	300	2	1	1
101	1	2	0	1	1	6822	0.0	141.0	360	1	2	1
102	1	1	1	1	2	6325	0.0	175.0	360	1	3	1
103	2	2	0	1	2	2400	1863.0	104.0	360	0	1	0
104	1	2	0	1	2	20233	0.0	480.0	360	1	2	0
105	3	1	0	1	2	2473	1843.0	159.0	360	1	2	0
106	1	1	1	1	1	10000	0.0	155.0	360	1	2	0
107	1	1	1	1	1	8666	4983.0	376.0	360	0	2	0
108	2	1	0	1	2	4333	2451.0	110.0	360	1	1	0
109	2	2	3	2	2	1830	0.0	146.4	360	0	1	0
110	1	1	3	2	2	2647	1587.0	173.0	360	1	2	0
111	2	2	0	1	2	2378	0.0	46.0	360	1	2	0
112	1	1	4	2	2	3523	3230.0	152.0	360	0	2	0
113	1	2	0	1	2	8750	4167.0	308.0	360	1	2	0
114	2	1	0	1	1	5500	0.0	105.0	360	0	2	0
115	1	1	1	1	2	3875	0.0	67.0	360	1	1	0
116	1	1	0	2	2	3000	1666.0	100.0	480	0	1	0
117	2	2	1	1	2	4723	0.0	81.0	360	1	3	0
118	1	2	0	2	2	6216	0.0	133.0	360	1	2	0
119	1	2	0	1	2	2500	0.0	96.0	480	1	3	0
120	1	2	0	1	2	5124	0.0	124.0	360	0	2	0
121	1	1	0	1	2	19730	5266.0	570.0	360	1	2	0
122	1	2	0	2	2	2927	2405.0	111.0	360	1	3	1
123	2	2	0	1	2	2507	0.0	56.0	360	1	2	1
124	1	1	2	1	1	5746	0.0	144.0	84	2	2	1
125	1	1	1	2	2	3399	1640.0	111.0	180	1	1	1
126	1	1	2	1	2	3717	0.0	120.0	360	1	3	1
127	1	1	0	1	2	2058	2134.0	88.0	360	2	1	1
128	2	2	1	1	2	3541	0.0	112.0	360	2	3	1
129	1	1	0	1	2	2400	2167.0	115.0	360	1	3	1
130	1	1	3	1	2	4342	189.0	124.0	360	1	3	1
131	1	1	2	2	2	3601	1590.0	146.4	360	1	2	1
132	2	2	0	1	2	3166	2985.0	132.0	360	2	2	1
133	1	1	3	1	2	15000	0.0	300.0	360	1	2	1
134	1	2	0	1	2	4917	0.0	130.0	360	0	2	1
135	1	1	0	1	1	5818	2160.0	184.0	360	1	3	1
136	2	2	0	1	2	2500	0.0	67.0	360	1	1	1
137	1	2	1	1	2	4384	1793.0	117.0	360	1	1	1
138	1	2	0	1	2	2935	0.0	98.0	360	1	3	1
139	1	2	4	1	2	2833	0.0	71.0	360	1	1	1
140	1	1	0	1	3	63337	0.0	490.0	180	1	1	1
141	3	1	1	1	1	9833	1833.0	182.0	180	1	1	1
142	1	1	4	1	1	5503	4490.0	70.0	360	1	3	1
143	1	1	1	1	3	5250	688.0	160.0	360	1	2	1
144	1	1	2	1	1	2500	4600.0	176.0	360	1	2	1
145	2	2	0	1	2	4160	0.0	71.0	360	1	3	1
146	1	1	1	2	2	4554	1229.0	158.0	360	1	1	1
147	1	1	3	2	2	3173	0.0	74.0	360	1	3	1
148	1	1	2	1	3	2583	2330.0	125.0	360	1	2	1
149	1	1	0	1	2	2499	2458.0	160.0	360	1	3	1
150	1	1	2	2	2	3083	2168.0	126.0	360	1	1	1
151	1	1	0	1	2	6333	4583.0	259.0	360	2	3	1
152	1	1	0	1	2	2625	6250.0	187.0	360	1	2	1
153	1	1	0	1	2	9083	0.0	228.0	360	1	3	1
154	1	1	3	1	2	2666	2083.0	95.0	360	1	2	1
155	2	1	0	1	2	2423	505.0	130.0	360	1	3	1
156	2	2	4	1	2	3813	0.0	116.0	180	1	1	1
157	1	1	2	1	2	8333	3167.0	165.0	360	1	2	1
158	1	1	3	1	2	5167	3167.0	200.0	360	1	3	1
159	1	1	2	1	2	5000	3667.0	236.0	360	1	3	1
160	1	1	0	1	2	4750	2333.0	130.0	360	1	1	1
161	1	1	0	1	2	3013	3033.0	95.0	300	2	1	1
162	1	2	0	1	1	6822	0.0	141.0	360	1	2	1
163	1	1	1	1	2	6325	0.0	175.0	360	1	3	1
164	2	2	0	1	2	2400	1863.0	104.0	360	0	1	0
165	1	2	0	1	2	20233	0.0	480.0	360	1	2	0
166	3	1	0	1	2	2473	1843.0	159.0	360	1	2	0
167	1	1	1	1	1	10000	0.0	155.0	360	1	2	0
168	1	1	1	1	1	8666	4983.0	376.0	360	0	2	0
169	2	1	0	1	2	4333	2451.0	110.0	360	1	1	0
170	2	2	3	2	2	1830	0.0	146.4	360	0	1	0
171	1	1	3	2	2	2647	1587.0	173.0	360	1	2	0
172	2	2	0	1	2	2378	0.0	46.0	360	1	2	0
173	1	1	4	2	2	3523	3230.0	152.0	360	0	2	0
174	1	2	0	1	2	8750	4167.0	308.0	360	1	2	0
175	2	1	0	1	1	5500	0.0	105.0	360	0	2	0
176	1	1	1	1	2	3875	0.0	67.0	360	1	1	0
177	1	1	0	2	2	3000	1666.0	100.0	480	0	1	0
178	2	2	1	1	2	4723	0.0	81.0	360	1	3	0
179	1	2	0	2	2	6216	0.0	133.0	360	1	2	0
180	1	2	0	1	2	2500	0.0	96.0	480	1	3	0
181	1	2	0	1	2	5124	0.0	124.0	360	0	2	0
182	1	1	0	1	2	19730	5266.0	570.0	360	1	2	0
183	1	2	0	2	2	2927	2405.0	111.0	360	1	3	1
184	2	2	0	1	2	2507	0.0	56.0	360	1	2	1
185	1	1	2	1	1	5746	0.0	144.0	84	2	2	1
186	1	1	1	2	2	3399	1640.0	111.0	180	1	1	1
187	1	1	2	1	2	3717	0.0	120.0	360	1	3	1
188	1	1	0	1	2	2058	2134.0	88.0	360	2	1	1
189	2	2	1	1	2	3541	0.0	112.0	360	2	3	1
190	1	1	0	1	2	2400	2167.0	115.0	360	1	3	1
191	1	1	3	1	2	4342	189.0	124.0	360	1	3	1
192	1	1	2	2	2	3601	1590.0	146.4	360	1	2	1
193	2	2	0	1	2	3166	2985.0	132.0	360	2	2	1
194	1	1	3	1	2	15000	0.0	300.0	360	1	2	1
195	1	2	0	1	2	4917	0.0	130.0	360	0	2	1
196	1	1	0	1	1	5818	2160.0	184.0	360	1	3	1
197	2	2	0	1	2	2500	0.0	67.0	360	1	1	1
198	1	2	1	1	2	4384	1793.0	117.0	360	1	1	1
199	1	2	0	1	2	2935	0.0	98.0	360	1	3	1
200	1	2	4	1	2	2833	0.0	71.0	360	1	1	1
201	1	1	0	1	3	63337	0.0	490.0	180	1	1	1
202	3	1	1	1	1	9833	1833.0	182.0	180	1	1	1
203	1	1	4	1	1	5503	4490.0	70.0	360	1	3	1
204	1	1	1	1	3	5250	688.0	160.0	360	1	2	1
205	1	1	2	1	1	2500	4600.0	176.0	360	1	2	1
206	2	2	0	1	2	4160	0.0	71.0	360	1	3	1
207	1	1	1	2	2	4554	1229.0	158.0	360	1	1	1
208	1	1	3	2	2	3173	0.0	74.0	360	1	3	1
209	1	1	2	1	3	2583	2330.0	125.0	360	1	2	1
210	1	1	0	1	2	2499	2458.0	160.0	360	1	3	1
211	1	1	2	2	2	3083	2168.0	126.0	360	1	1	1
212	1	1	0	1	2	6333	4583.0	259.0	360	2	3	1
213	1	1	0	1	2	2625	6250.0	187.0	360	1	2	1
214	1	1	0	1	2	9083	0.0	228.0	360	1	3	1
215	1	1	3	1	2	2666	2083.0	95.0	360	1	2	1
216	2	1	0	1	2	2423	505.0	130.0	360	1	3	1
217	2	2	4	1	2	3813	0.0	116.0	180	1	1	1
218	1	1	2	1	2	8333	3167.0	165.0	360	1	2	1
219	1	1	3	1	2	5167	3167.0	200.0	360	1	3	1
220	1	1	2	1	2	5000	3667.0	236.0	360	1	3	1
221	1	1	0	1	2	4750	2333.0	130.0	360	1	1	1
222	1	1	0	1	2	3013	3033.0	95.0	300	2	1	1
223	1	2	0	1	1	6822	0.0	141.0	360	1	2	1
224	1	1	1	1	2	6325	0.0	175.0	360	1	3	1
225	2	2	0	1	2	2400	1863.0	104.0	360	0	1	0
226	1	2	0	1	2	20233	0.0	480.0	360	1	2	0
227	3	1	0	1	2	2473	1843.0	159.0	360	1	2	0
228	1	1	1	1	1	10000	0.0	155.0	360	1	2	0
229	1	1	1	1	1	8666	4983.0	376.0	360	0	2	0
230	2	1	0	1	2	4333	2451.0	110.0	360	1	1	0
231	2	2	3	2	2	1830	0.0	146.4	360	0	1	0
232	1	1	3	2	2	2647	1587.0	173.0	360	1	2	0
233	2	2	0	1	2	2378	0.0	46.0	360	1	2	0
234	1	1	4	2	2	3523	3230.0	152.0	360	0	2	0
235	1	2	0	1	2	8750	4167.0	308.0	360	1	2	0
236	2	1	0	1	1	5500	0.0	105.0	360	0	2	0
237	1	1	1	1	2	3875	0.0	67.0	360	1	1	0
238	1	1	0	2	2	3000	1666.0	100.0	480	0	1	0
239	2	2	1	1	2	4723	0.0	81.0	360	1	3	0
240	1	2	0	2	2	6216	0.0	133.0	360	1	2	0
241	1	2	0	1	2	2500	0.0	96.0	480	1	3	0
242	1	2	0	1	2	5124	0.0	124.0	360	0	2	0
243	1	1	0	1	2	19730	5266.0	570.0	360	1	2	0
244	1	2	0	2	2	2927	2405.0	111.0	360	1	3	1
245	2	2	0	1	2	2507	0.0	56.0	360	1	2	1
246	1	1	2	1	1	5746	0.0	144.0	84	2	2	1
247	1	1	1	2	2	3399	1640.0	111.0	180	1	1	1
248	1	1	2	1	2	3717	0.0	120.0	360	1	3	1
249	1	1	0	1	2	2058	2134.0	88.0	360	2	1	1
250	2	2	1	1	2	3541	0.0	112.0	360	2	3	1
251	1	1	0	1	2	2400	2167.0	115.0	360	1	3	1
252	1	1	3	1	2	4342	189.0	124.0	360	1	3	1
253	1	1	2	2	2	3601	1590.0	146.4	360	1	2	1
254	2	2	0	1	2	3166	2985.0	132.0	360	2	2	1
255	1	1	3	1	2	15000	0.0	300.0	360	1	2	1
256	1	2	0	1	2	4917	0.0	130.0	360	0	2	1
257	1	1	0	1	1	5818	2160.0	184.0	360	1	3	1
258	2	2	0	1	2	2500	0.0	67.0	360	1	1	1
259	1	2	1	1	2	4384	1793.0	117.0	360	1	1	1
260	1	2	0	1	2	2935	0.0	98.0	360	1	3	1
261	1	2	4	1	2	2833	0.0	71.0	360	1	1	1
262	1	1	0	1	3	63337	0.0	490.0	180	1	1	1
263	3	1	1	1	1	9833	1833.0	182.0	180	1	1	1
264	1	1	4	1	1	5503	4490.0	70.0	360	1	3	1
265	1	1	1	1	3	5250	688.0	160.0	360	1	2	1
266	1	1	2	1	1	2500	4600.0	176.0	360	1	2	1
267	2	2	0	1	2	4160	0.0	71.0	360	1	3	1
268	1	1	1	2	2	4554	1229.0	158.0	360	1	1	1
269	1	1	3	2	2	3173	0.0	74.0	360	1	3	1
270	1	1	2	1	3	2583	2330.0	125.0	360	1	2	1
271	1	1	0	1	2	2499	2458.0	160.0	360	1	3	1
272	1	1	2	2	2	3083	2168.0	126.0	360	1	1	1
273	1	1	0	1	2	6333	4583.0	259.0	360	2	3	1
274	1	1	0	1	2	2625	6250.0	187.0	360	1	2	1
275	1	1	0	1	2	9083	0.0	228.0	360	1	3	1
276	1	1	3	1	2	2666	2083.0	95.0	360	1	2	1
277	2	1	0	1	2	2423	505.0	130.0	360	1	3	1
278	2	2	4	1	2	3813	0.0	116.0	180	1	1	1
279	1	1	2	1	2	8333	3167.0	165.0	360	1	2	1
280	1	1	3	1	2	5167	3167.0	200.0	360	1	3	1
281	1	1	2	1	2	5000	3667.0	236.0	360	1	3	1
282	1	1	0	1	2	4750	2333.0	130.0	360	1	1	1
283	1	1	0	1	2	3013	3033.0	95.0	300	2	1	1
284	1	2	0	1	1	6822	0.0	141.0	360	1	2	1
285	1	1	1	1	2	6325	0.0	175.0	360	1	3	1
286	2	2	0	1	2	2400	1863.0	104.0	360	0	1	0
287	1	2	0	1	2	20233	0.0	480.0	360	1	2	0
288	3	1	0	1	2	2473	1843.0	159.0	360	1	2	0
289	1	1	1	1	1	10000	0.0	155.0	360	1	2	0
290	1	1	1	1	1	8666	4983.0	376.0	360	0	2	0
291	2	1	0	1	2	4333	2451.0	110.0	360	1	1	0
292	2	2	3	2	2	1830	0.0	146.4	360	0	1	0
293	1	1	3	2	2	2647	1587.0	173.0	360	1	2	0
294	2	2	0	1	2	2378	0.0	46.0	360	1	2	0
295	1	1	4	2	2	3523	3230.0	152.0	360	0	2	0
296	1	2	0	1	2	8750	4167.0	308.0	360	1	2	0
297	2	1	0	1	1	5500	0.0	105.0	360	0	2	0
298	1	1	1	1	2	3875	0.0	67.0	360	1	1	0
299	1	1	0	2	2	3000	1666.0	100.0	480	0	1	0
300	2	2	1	1	2	4723	0.0	81.0	360	1	3	0
301	1	2	0	2	2	6216	0.0	133.0	360	1	2	0
302	1	2	0	1	2	2500	0.0	96.0	480	1	3	0
303	1	2	0	1	2	5124	0.0	124.0	360	0	2	0
304	1	1	0	1	2	19730	5266.0	570.0	360	1	2	0
305	1	2	0	2	2	2927	2405.0	111.0	360	1	3	1
306	2	2	0	1	2	2507	0.0	56.0	360	1	2	1
307	1	1	2	1	1	5746	0.0	144.0	84	2	2	1
308	1	1	1	2	2	3399	1640.0	111.0	180	1	1	1
309	1	1	2	1	2	3717	0.0	120.0	360	1	3	1
310	1	1	0	1	2	2058	2134.0	88.0	360	2	1	1
311	2	2	1	1	2	3541	0.0	112.0	360	2	3	1
312	1	1	0	1	2	2400	2167.0	115.0	360	1	3	1
313	1	1	3	1	2	4342	189.0	124.0	360	1	3	1
314	1	1	2	2	2	3601	1590.0	146.4	360	1	2	1
315	2	2	0	1	2	3166	2985.0	132.0	360	2	2	1
316	1	1	3	1	2	15000	0.0	300.0	360	1	2	1
317	1	2	0	1	2	4917	0.0	130.0	360	0	2	1
318	1	1	0	1	1	5818	2160.0	184.0	360	1	3	1
319	2	2	0	1	2	2500	0.0	67.0	360	1	1	1
320	1	2	1	1	2	4384	1793.0	117.0	360	1	1	1
321	1	2	0	1	2	2935	0.0	98.0	360	1	3	1
322	1	2	4	1	2	2833	0.0	71.0	360	1	1	1
323	1	1	0	1	3	63337	0.0	490.0	180	1	1	1
324	3	1	1	1	1	9833	1833.0	182.0	180	1	1	1
325	1	1	4	1	1	5503	4490.0	70.0	360	1	3	1
326	1	1	1	1	3	5250	688.0	160.0	360	1	2	1
327	1	1	2	1	1	2500	4600.0	176.0	360	1	2	1
328	2	2	0	1	2	4160	0.0	71.0	360	1	3	1
329	1	1	1	2	2	4554	1229.0	158.0	360	1	1	1
330	1	1	3	2	2	3173	0.0	74.0	360	1	3	1
331	1	1	2	1	3	2583	2330.0	125.0	360	1	2	1
332	1	1	0	1	2	2499	2458.0	160.0	360	1	3	1
333	1	1	2	2	2	3083	2168.0	126.0	360	1	1	1
334	1	1	0	1	2	6333	4583.0	259.0	360	2	3	1
335	1	1	0	1	2	2625	6250.0	187.0	360	1	2	1
336	1	1	0	1	2	9083	0.0	228.0	360	1	3	1
337	1	1	3	1	2	2666	2083.0	95.0	360	1	2	1
338	2	1	0	1	2	2423	505.0	130.0	360	1	3	1
339	2	2	4	1	2	3813	0.0	116.0	180	1	1	1
340	1	1	2	1	2	8333	3167.0	165.0	360	1	2	1
341	1	1	3	1	2	5167	3167.0	200.0	360	1	3	1
342	1	1	2	1	2	5000	3667.0	236.0	360	1	3	1
343	1	1	0	1	2	4750	2333.0	130.0	360	1	1	1
344	1	1	0	1	2	3013	3033.0	95.0	300	2	1	1
345	1	2	0	1	1	6822	0.0	141.0	360	1	2	1
346	1	1	1	1	2	6325	0.0	175.0	360	1	3	1
347	2	2	0	1	2	2400	1863.0	104.0	360	0	1	0
348	1	2	0	1	2	20233	0.0	480.0	360	1	2	0
349	3	1	0	1	2	2473	1843.0	159.0	360	1	2	0
350	1	1	1	1	1	10000	0.0	155.0	360	1	2	0
351	1	1	1	1	1	8666	4983.0	376.0	360	0	2	0
352	2	1	0	1	2	4333	2451.0	110.0	360	1	1	0
353	2	2	3	2	2	1830	0.0	146.4	360	0	1	0
354	1	1	3	2	2	2647	1587.0	173.0	360	1	2	0
355	2	2	0	1	2	2378	0.0	46.0	360	1	2	0
356	1	1	4	2	2	3523	3230.0	152.0	360	0	2	0
357	1	2	0	1	2	8750	4167.0	308.0	360	1	2	0
358	2	1	0	1	1	5500	0.0	105.0	360	0	2	0
359	1	1	1	1	2	3875	0.0	67.0	360	1	1	0
360	1	1	0	2	2	3000	1666.0	100.0	480	0	1	0
361	2	2	1	1	2	4723	0.0	81.0	360	1	3	0
362	1	2	0	2	2	6216	0.0	133.0	360	1	2	0
363	1	2	0	1	2	2500	0.0	96.0	480	1	3	0
364	1	2	0	1	2	5124	0.0	124.0	360	0	2	0
365	1	1	0	1	2	19730	5266.0	570.0	360	1	2	0
366	1	2	0	2	2	2927	2405.0	111.0	360	1	3	1
367	2	2	0	1	2	2507	0.0	56.0	360	1	2	1
368	1	1	2	1	1	5746	0.0	144.0	84	2	2	1
369	1	1	1	2	2	3399	1640.0	111.0	180	1	1	1
370	1	1	2	1	2	3717	0.0	120.0	360	1	3	1
371	1	1	0	1	2	2058	2134.0	88.0	360	2	1	1
372	2	2	1	1	2	3541	0.0	112.0	360	2	3	1
373	1	1	0	1	2	2400	2167.0	115.0	360	1	3	1
374	1	1	3	1	2	4342	189.0	124.0	360	1	3	1
375	1	1	2	2	2	3601	1590.0	146.4	360	1	2	1
376	2	2	0	1	2	3166	2985.0	132.0	360	2	2	1
377	1	1	3	1	2	15000	0.0	300.0	360	1	2	1
378	1	2	0	1	2	4917	0.0	130.0	360	0	2	1
379	1	1	0	1	1	5818	2160.0	184.0	360	1	3	1
380	2	2	0	1	2	2500	0.0	67.0	360	1	1	1
381	1	2	1	1	2	4384	1793.0	117.0	360	1	1	1
382	1	2	0	1	2	2935	0.0	98.0	360	1	3	1
383	1	2	4	1	2	2833	0.0	71.0	360	1	1	1
384	1	1	0	1	3	63337	0.0	490.0	180	1	1	1
385	3	1	1	1	1	9833	1833.0	182.0	180	1	1	1
386	1	1	4	1	1	5503	4490.0	70.0	360	1	3	1
387	1	1	1	1	3	5250	688.0	160.0	360	1	2	1
388	1	1	2	1	1	2500	4600.0	176.0	360	1	2	1
389	2	2	0	1	2	4160	0.0	71.0	360	1	3	1
390	1	1	1	2	2	4554	1229.0	158.0	360	1	1	1
391	1	1	3	2	2	3173	0.0	74.0	360	1	3	1
392	1	1	2	1	3	2583	2330.0	125.0	360	1	2	1
393	1	1	0	1	2	2499	2458.0	160.0	360	1	3	1
394	1	1	2	2	2	3083	2168.0	126.0	360	1	1	1
395	1	1	0	1	2	6333	4583.0	259.0	360	2	3	1
396	1	1	0	1	2	2625	6250.0	187.0	360	1	2	1
397	1	1	0	1	2	9083	0.0	228.0	360	1	3	1
398	1	1	3	1	2	2666	2083.0	95.0	360	1	2	1
399	2	1	0	1	2	2423	505.0	130.0	360	1	3	1
400	2	2	4	1	2	3813	0.0	116.0	180	1	1	1
401	1	1	2	1	2	8333	3167.0	165.0	360	1	2	1
402	1	1	3	1	2	5167	3167.0	200.0	360	1	3	1
403	1	1	2	1	2	5000	3667.0	236.0	360	1	3	1
404	1	1	0	1	2	4750	2333.0	130.0	360	1	1	1
405	1	1	0	1	2	3013	3033.0	95.0	300	2	1	1
406	1	2	0	1	1	6822	0.0	141.0	360	1	2	1
407	1	1	1	1	2	6325	0.0	175.0	360	1	3	1
408	2	2	0	1	2	2400	1863.0	104.0	360	0	1	0
409	1	2	0	1	2	20233	0.0	480.0	360	1	2	0
410	3	1	0	1	2	2473	1843.0	159.0	360	1	2	0
411	1	1	1	1	1	10000	0.0	155.0	360	1	2	0
412	1	1	1	1	1	8666	4983.0	376.0	360	0	2	0
413	2	1	0	1	2	4333	2451.0	110.0	360	1	1	0
414	2	2	3	2	2	1830	0.0	146.4	360	0	1	0
415	1	1	3	2	2	2647	1587.0	173.0	360	1	2	0
416	2	2	0	1	2	2378	0.0	46.0	360	1	2	0
417	1	1	4	2	2	3523	3230.0	152.0	360	0	2	0
418	1	2	0	1	2	8750	4167.0	308.0	360	1	2	0
419	2	1	0	1	1	5500	0.0	105.0	360	0	2	0
420	1	1	1	1	2	3875	0.0	67.0	360	1	1	0
421	1	1	0	2	2	3000	1666.0	100.0	480	0	1	0
422	2	2	1	1	2	4723	0.0	81.0	360	1	3	0
423	1	2	0	2	2	6216	0.0	133.0	360	1	2	0
424	1	2	0	1	2	2500	0.0	96.0	480	1	3	0
425	1	2	0	1	2	5124	0.0	124.0	360	0	2	0
426	1	1	0	1	2	19730	5266.0	570.0	360	1	2	0
427	1	2	0	2	2	2927	2405.0	111.0	360	1	3	1
428	2	2	0	1	2	2507	0.0	56.0	360	1	2	1
429	1	1	2	1	1	5746	0.0	144.0	84	2	2	1
430	1	1	1	2	2	3399	1640.0	111.0	180	1	1	1
431	1	1	2	1	2	3717	0.0	120.0	360	1	3	1
432	1	1	0	1	2	2058	2134.0	88.0	360	2	1	1
433	2	2	1	1	2	3541	0.0	112.0	360	2	3	1
434	1	1	0	1	2	2400	2167.0	115.0	360	1	3	1
435	1	1	3	1	2	4342	189.0	124.0	360	1	3	1
436	1	1	2	2	2	3601	1590.0	146.4	360	1	2	1
437	2	2	0	1	2	3166	2985.0	132.0	360	2	2	1
