	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
75	1	1	0	1	2	2333	2417.0	136.0	360	1	1	1
76	1	1	0	1	2	5488	0.0	125.0	360	1	2	1
77	1	2	3	1	2	9167	0.0	185.0	360	1	2	1
78	1	1	3	1	2	9504	0.0	275.0	360	1	2	1
79	1	1	0	1	2	2583	2115.0	120.0	360	2	1	1
80	1	1	2	2	2	1993	1625.0	113.0	180	1	3	1
81	1	1	2	1	2	3100	1400.0	113.0	360	1	1	1
82	1	1	2	1	2	3276	484.0	135.0	360	2	3	1
83	1	1	0	1	2	3033	1459.0	95.0	360	1	1	1
84	1	2	0	2	2	3902	1666.0	109.0	360	1	2	1
85	1	2	0	1	2	2500	20000.0	103.0	360	1	3	1
86	2	2	0	2	2	1963	0.0	53.0	360	1	3	1
87	2	2	0	1	2	4547	0.0	115.0	360	1	3	1
88	1	1	0	2	2	2167	2400.0	115.0	360	1	1	1
89	2	2	0	2	2	2213	0.0	66.0	360	1	2	1
90	1	1	0	1	3	6256	0.0	160.0	360	2	1	1
91	1	1	0	2	2	2253	2033.0	110.0	360	1	2	1
92	2	2	0	1	2	2995	0.0	60.0	360	1	1	1
93	1	1	0	1	2	1025	2773.0	112.0	360	1	2	1
94	1	1	0	1	2	3246	1417.0	138.0	360	1	3	1
95	1	1	0	1	2	5829	0.0	138.0	360	1	2	1
96	1	1	0	1	2	1820	1719.0	100.0	360	1	1	1
97	1	1	0	1	2	14880	0.0	96.0	360	1	3	1
98	1	1	0	1	2	2666	4300.0	121.0	360	1	2	1
99	1	1	2	1	2	5935	0.0	133.0	360	1	3	1
100	1	1	0	1	2	2920	16.12000084	87.0	360	1	2	1
101	1	2	0	2	2	2717	0.0	60.0	180	1	1	1
102	2	2	1	1	1	8624	0.0	150.0	360	1	3	1
103	1	2	1	1	2	3062	1987.0	111.0	180	0	1	0
104	1	2	0	1	2	3069	0.0	71.0	480	1	1	0
105	1	1	2	1	2	4566	0.0	100.0	360	1	1	0
106	1	1	0	2	2	3010	3136.0	146.4	360	0	1	0
107	2	2	0	1	2	3180	0.0	71.0	360	0	1	0
108	2	2	0	1	2	1500	1800.0	103.0	360	0	3	0
109	1	1	2	2	2	2889	0.0	45.0	180	0	1	0
110	1	2	0	2	2	2755	0.0	65.0	300	1	2	0
111	2	2	0	1	1	7441	0.0	194.0	360	1	2	0
112	1	1	1	1	2	8300	0.0	152.0	300	0	3	0
113	1	1	3	1	2	81000	0.0	360.0	360	0	2	0
114	2	2	1	2	1	3867	0.0	62.0	360	1	3	0
115	1	1	0	2	2	6096	0.0	218.0	360	0	2	0
116	2	1	0	2	2	2149	3237.0	178.0	360	0	3	0
117	2	2	1	1	2	2600	0.0	160.0	360	1	1	0
118	1	1	2	1	1	1600	20000.0	239.0	360	1	1	0
119	2	2	0	2	2	2720	0.0	80.0	360	0	1	0
120	1	1	1	1	2	7250	1667.0	110.0	360	0	1	0
121	2	2	1	2	2	4606	0.0	81.0	360	1	2	0
122	2	2	0	1	1	15759	0.0	55.0	360	1	3	1
123	1	1	2	1	2	5185	0.0	155.0	360	1	3	1
124	1	1	2	1	1	9323	7873.0	380.0	300	1	2	1
125	2	2	0	1	3	2764	1459.0	110.0	360	1	1	1
126	1	1	0	1	2	4817	923.0	120.0	180	1	1	1
127	1	1	3	1	2	8750	4996.0	130.0	360	1	2	1
128	1	1	0	1	2	4310	0.0	130.0	360	2	3	1
129	1	1	2	1	2	5391	0.0	130.0	360	1	1	1
130	1	1	0	1	3	3333	2500.0	128.0	360	1	3	1
131	1	2	0	1	2	5941	4232.0	296.0	360	1	3	1
132	2	2	0	1	2	6000	0.0	156.0	360	1	1	1
133	1	2	0	1	1	7167	0.0	128.0	360	1	1	1
134	1	2	1	1	3	3667	0.0	113.0	180	1	1	1
135	1	2	0	2	2	2346	1600.0	132.0	360	1	3	1
136	1	1	0	1	2	2333	2417.0	136.0	360	1	1	1
137	1	1	0	1	2	5488	0.0	125.0	360	1	2	1
138	1	2	3	1	2	9167	0.0	185.0	360	1	2	1
139	1	1	3	1	2	9504	0.0	275.0	360	1	2	1
140	1	1	0	1	2	2583	2115.0	120.0	360	2	1	1
141	1	1	2	2	2	1993	1625.0	113.0	180	1	3	1
142	1	1	2	1	2	3100	1400.0	113.0	360	1	1	1
143	1	1	2	1	2	3276	484.0	135.0	360	2	3	1
144	1	1	0	1	2	3033	1459.0	95.0	360	1	1	1
145	1	2	0	2	2	3902	1666.0	109.0	360	1	2	1
146	1	2	0	1	2	2500	20000.0	103.0	360	1	3	1
147	2	2	0	2	2	1963	0.0	53.0	360	1	3	1
148	2	2	0	1	2	4547	0.0	115.0	360	1	3	1
149	1	1	0	2	2	2167	2400.0	115.0	360	1	1	1
150	2	2	0	2	2	2213	0.0	66.0	360	1	2	1
151	1	1	0	1	3	6256	0.0	160.0	360	2	1	1
152	1	1	0	2	2	2253	2033.0	110.0	360	1	2	1
153	2	2	0	1	2	2995	0.0	60.0	360	1	1	1
154	1	1	0	1	2	1025	2773.0	112.0	360	1	2	1
155	1	1	0	1	2	3246	1417.0	138.0	360	1	3	1
156	1	1	0	1	2	5829	0.0	138.0	360	1	2	1
157	1	1	0	1	2	1820	1719.0	100.0	360	1	1	1
158	1	1	0	1	2	14880	0.0	96.0	360	1	3	1
159	1	1	0	1	2	2666	4300.0	121.0	360	1	2	1
160	1	1	2	1	2	5935	0.0	133.0	360	1	3	1
161	1	1	0	1	2	2920	16.12000084	87.0	360	1	2	1
162	1	2	0	2	2	2717	0.0	60.0	180	1	1	1
163	2	2	1	1	1	8624	0.0	150.0	360	1	3	1
164	1	2	1	1	2	3062	1987.0	111.0	180	0	1	0
165	1	2	0	1	2	3069	0.0	71.0	480	1	1	0
166	1	1	2	1	2	4566	0.0	100.0	360	1	1	0
167	1	1	0	2	2	3010	3136.0	146.4	360	0	1	0
168	2	2	0	1	2	3180	0.0	71.0	360	0	1	0
169	2	2	0	1	2	1500	1800.0	103.0	360	0	3	0
170	1	1	2	2	2	2889	0.0	45.0	180	0	1	0
171	1	2	0	2	2	2755	0.0	65.0	300	1	2	0
172	2	2	0	1	1	7441	0.0	194.0	360	1	2	0
173	1	1	1	1	2	8300	0.0	152.0	300	0	3	0
174	1	1	3	1	2	81000	0.0	360.0	360	0	2	0
175	2	2	1	2	1	3867	0.0	62.0	360	1	3	0
176	1	1	0	2	2	6096	0.0	218.0	360	0	2	0
177	2	1	0	2	2	2149	3237.0	178.0	360	0	3	0
178	2	2	1	1	2	2600	0.0	160.0	360	1	1	0
179	1	1	2	1	1	1600	20000.0	239.0	360	1	1	0
180	2	2	0	2	2	2720	0.0	80.0	360	0	1	0
181	1	1	1	1	2	7250	1667.0	110.0	360	0	1	0
182	2	2	1	2	2	4606	0.0	81.0	360	1	2	0
183	2	2	0	1	1	15759	0.0	55.0	360	1	3	1
184	1	1	2	1	2	5185	0.0	155.0	360	1	3	1
185	1	1	2	1	1	9323	7873.0	380.0	300	1	2	1
186	2	2	0	1	3	2764	1459.0	110.0	360	1	1	1
187	1	1	0	1	2	4817	923.0	120.0	180	1	1	1
188	1	1	3	1	2	8750	4996.0	130.0	360	1	2	1
189	1	1	0	1	2	4310	0.0	130.0	360	2	3	1
190	1	1	2	1	2	5391	0.0	130.0	360	1	1	1
191	1	1	0	1	3	3333	2500.0	128.0	360	1	3	1
192	1	2	0	1	2	5941	4232.0	296.0	360	1	3	1
193	2	2	0	1	2	6000	0.0	156.0	360	1	1	1
194	1	2	0	1	1	7167	0.0	128.0	360	1	1	1
195	1	2	1	1	3	3667	0.0	113.0	180	1	1	1
196	1	2	0	2	2	2346	1600.0	132.0	360	1	3	1
197	1	1	0	1	2	2333	2417.0	136.0	360	1	1	1
198	1	1	0	1	2	5488	0.0	125.0	360	1	2	1
199	1	2	3	1	2	9167	0.0	185.0	360	1	2	1
200	1	1	3	1	2	9504	0.0	275.0	360	1	2	1
201	1	1	0	1	2	2583	2115.0	120.0	360	2	1	1
202	1	1	2	2	2	1993	1625.0	113.0	180	1	3	1
203	1	1	2	1	2	3100	1400.0	113.0	360	1	1	1
204	1	1	2	1	2	3276	484.0	135.0	360	2	3	1
205	1	1	0	1	2	3033	1459.0	95.0	360	1	1	1
206	1	2	0	2	2	3902	1666.0	109.0	360	1	2	1
207	1	2	0	1	2	2500	20000.0	103.0	360	1	3	1
208	2	2	0	2	2	1963	0.0	53.0	360	1	3	1
209	2	2	0	1	2	4547	0.0	115.0	360	1	3	1
210	1	1	0	2	2	2167	2400.0	115.0	360	1	1	1
211	2	2	0	2	2	2213	0.0	66.0	360	1	2	1
212	1	1	0	1	3	6256	0.0	160.0	360	2	1	1
213	1	1	0	2	2	2253	2033.0	110.0	360	1	2	1
214	2	2	0	1	2	2995	0.0	60.0	360	1	1	1
215	1	1	0	1	2	1025	2773.0	112.0	360	1	2	1
216	1	1	0	1	2	3246	1417.0	138.0	360	1	3	1
217	1	1	0	1	2	5829	0.0	138.0	360	1	2	1
218	1	1	0	1	2	1820	1719.0	100.0	360	1	1	1
219	1	1	0	1	2	14880	0.0	96.0	360	1	3	1
220	1	1	0	1	2	2666	4300.0	121.0	360	1	2	1
221	1	1	2	1	2	5935	0.0	133.0	360	1	3	1
222	1	1	0	1	2	2920	16.12000084	87.0	360	1	2	1
223	1	2	0	2	2	2717	0.0	60.0	180	1	1	1
224	2	2	1	1	1	8624	0.0	150.0	360	1	3	1
225	1	2	1	1	2	3062	1987.0	111.0	180	0	1	0
226	1	2	0	1	2	3069	0.0	71.0	480	1	1	0
227	1	1	2	1	2	4566	0.0	100.0	360	1	1	0
228	1	1	0	2	2	3010	3136.0	146.4	360	0	1	0
229	2	2	0	1	2	3180	0.0	71.0	360	0	1	0
230	2	2	0	1	2	1500	1800.0	103.0	360	0	3	0
231	1	1	2	2	2	2889	0.0	45.0	180	0	1	0
232	1	2	0	2	2	2755	0.0	65.0	300	1	2	0
233	2	2	0	1	1	7441	0.0	194.0	360	1	2	0
234	1	1	1	1	2	8300	0.0	152.0	300	0	3	0
235	1	1	3	1	2	81000	0.0	360.0	360	0	2	0
236	2	2	1	2	1	3867	0.0	62.0	360	1	3	0
237	1	1	0	2	2	6096	0.0	218.0	360	0	2	0
238	2	1	0	2	2	2149	3237.0	178.0	360	0	3	0
239	2	2	1	1	2	2600	0.0	160.0	360	1	1	0
240	1	1	2	1	1	1600	20000.0	239.0	360	1	1	0
241	2	2	0	2	2	2720	0.0	80.0	360	0	1	0
242	1	1	1	1	2	7250	1667.0	110.0	360	0	1	0
243	2	2	1	2	2	4606	0.0	81.0	360	1	2	0
244	2	2	0	1	1	15759	0.0	55.0	360	1	3	1
245	1	1	2	1	2	5185	0.0	155.0	360	1	3	1
246	1	1	2	1	1	9323	7873.0	380.0	300	1	2	1
247	2	2	0	1	3	2764	1459.0	110.0	360	1	1	1
248	1	1	0	1	2	4817	923.0	120.0	180	1	1	1
249	1	1	3	1	2	8750	4996.0	130.0	360	1	2	1
250	1	1	0	1	2	4310	0.0	130.0	360	2	3	1
251	1	1	2	1	2	5391	0.0	130.0	360	1	1	1
252	1	1	0	1	3	3333	2500.0	128.0	360	1	3	1
253	1	2	0	1	2	5941	4232.0	296.0	360	1	3	1
254	2	2	0	1	2	6000	0.0	156.0	360	1	1	1
255	1	2	0	1	1	7167	0.0	128.0	360	1	1	1
256	1	2	1	1	3	3667	0.0	113.0	180	1	1	1
257	1	2	0	2	2	2346	1600.0	132.0	360	1	3	1
258	1	1	0	1	2	2333	2417.0	136.0	360	1	1	1
259	1	1	0	1	2	5488	0.0	125.0	360	1	2	1
260	1	2	3	1	2	9167	0.0	185.0	360	1	2	1
261	1	1	3	1	2	9504	0.0	275.0	360	1	2	1
262	1	1	0	1	2	2583	2115.0	120.0	360	2	1	1
263	1	1	2	2	2	1993	1625.0	113.0	180	1	3	1
264	1	1	2	1	2	3100	1400.0	113.0	360	1	1	1
265	1	1	2	1	2	3276	484.0	135.0	360	2	3	1
266	1	1	0	1	2	3033	1459.0	95.0	360	1	1	1
267	1	2	0	2	2	3902	1666.0	109.0	360	1	2	1
268	1	2	0	1	2	2500	20000.0	103.0	360	1	3	1
269	2	2	0	2	2	1963	0.0	53.0	360	1	3	1
270	2	2	0	1	2	4547	0.0	115.0	360	1	3	1
271	1	1	0	2	2	2167	2400.0	115.0	360	1	1	1
272	2	2	0	2	2	2213	0.0	66.0	360	1	2	1
273	1	1	0	1	3	6256	0.0	160.0	360	2	1	1
274	1	1	0	2	2	2253	2033.0	110.0	360	1	2	1
275	2	2	0	1	2	2995	0.0	60.0	360	1	1	1
276	1	1	0	1	2	1025	2773.0	112.0	360	1	2	1
277	1	1	0	1	2	3246	1417.0	138.0	360	1	3	1
278	1	1	0	1	2	5829	0.0	138.0	360	1	2	1
279	1	1	0	1	2	1820	1719.0	100.0	360	1	1	1
280	1	1	0	1	2	14880	0.0	96.0	360	1	3	1
281	1	1	0	1	2	2666	4300.0	121.0	360	1	2	1
282	1	1	2	1	2	5935	0.0	133.0	360	1	3	1
283	1	1	0	1	2	2920	16.12000084	87.0	360	1	2	1
284	1	2	0	2	2	2717	0.0	60.0	180	1	1	1
285	2	2	1	1	1	8624	0.0	150.0	360	1	3	1
286	1	2	1	1	2	3062	1987.0	111.0	180	0	1	0
287	1	2	0	1	2	3069	0.0	71.0	480	1	1	0
288	1	1	2	1	2	4566	0.0	100.0	360	1	1	0
289	1	1	0	2	2	3010	3136.0	146.4	360	0	1	0
290	2	2	0	1	2	3180	0.0	71.0	360	0	1	0
291	2	2	0	1	2	1500	1800.0	103.0	360	0	3	0
292	1	1	2	2	2	2889	0.0	45.0	180	0	1	0
293	1	2	0	2	2	2755	0.0	65.0	300	1	2	0
294	2	2	0	1	1	7441	0.0	194.0	360	1	2	0
295	1	1	1	1	2	8300	0.0	152.0	300	0	3	0
296	1	1	3	1	2	81000	0.0	360.0	360	0	2	0
297	2	2	1	2	1	3867	0.0	62.0	360	1	3	0
298	1	1	0	2	2	6096	0.0	218.0	360	0	2	0
299	2	1	0	2	2	2149	3237.0	178.0	360	0	3	0
300	2	2	1	1	2	2600	0.0	160.0	360	1	1	0
301	1	1	2	1	1	1600	20000.0	239.0	360	1	1	0
302	2	2	0	2	2	2720	0.0	80.0	360	0	1	0
303	1	1	1	1	2	7250	1667.0	110.0	360	0	1	0
304	2	2	1	2	2	4606	0.0	81.0	360	1	2	0
305	2	2	0	1	1	15759	0.0	55.0	360	1	3	1
306	1	1	2	1	2	5185	0.0	155.0	360	1	3	1
307	1	1	2	1	1	9323	7873.0	380.0	300	1	2	1
308	2	2	0	1	3	2764	1459.0	110.0	360	1	1	1
309	1	1	0	1	2	4817	923.0	120.0	180	1	1	1
310	1	1	3	1	2	8750	4996.0	130.0	360	1	2	1
311	1	1	0	1	2	4310	0.0	130.0	360	2	3	1
312	1	1	2	1	2	5391	0.0	130.0	360	1	1	1
313	1	1	0	1	3	3333	2500.0	128.0	360	1	3	1
314	1	2	0	1	2	5941	4232.0	296.0	360	1	3	1
315	2	2	0	1	2	6000	0.0	156.0	360	1	1	1
316	1	2	0	1	1	7167	0.0	128.0	360	1	1	1
317	1	2	1	1	3	3667	0.0	113.0	180	1	1	1
318	1	2	0	2	2	2346	1600.0	132.0	360	1	3	1
319	1	1	0	1	2	2333	2417.0	136.0	360	1	1	1
320	1	1	0	1	2	5488	0.0	125.0	360	1	2	1
321	1	2	3	1	2	9167	0.0	185.0	360	1	2	1
322	1	1	3	1	2	9504	0.0	275.0	360	1	2	1
323	1	1	0	1	2	2583	2115.0	120.0	360	2	1	1
324	1	1	2	2	2	1993	1625.0	113.0	180	1	3	1
325	1	1	2	1	2	3100	1400.0	113.0	360	1	1	1
326	1	1	2	1	2	3276	484.0	135.0	360	2	3	1
327	1	1	0	1	2	3033	1459.0	95.0	360	1	1	1
328	1	2	0	2	2	3902	1666.0	109.0	360	1	2	1
329	1	2	0	1	2	2500	20000.0	103.0	360	1	3	1
330	2	2	0	2	2	1963	0.0	53.0	360	1	3	1
331	2	2	0	1	2	4547	0.0	115.0	360	1	3	1
332	1	1	0	2	2	2167	2400.0	115.0	360	1	1	1
333	2	2	0	2	2	2213	0.0	66.0	360	1	2	1
334	1	1	0	1	3	6256	0.0	160.0	360	2	1	1
335	1	1	0	2	2	2253	2033.0	110.0	360	1	2	1
336	2	2	0	1	2	2995	0.0	60.0	360	1	1	1
337	1	1	0	1	2	1025	2773.0	112.0	360	1	2	1
338	1	1	0	1	2	3246	1417.0	138.0	360	1	3	1
339	1	1	0	1	2	5829	0.0	138.0	360	1	2	1
340	1	1	0	1	2	1820	1719.0	100.0	360	1	1	1
341	1	1	0	1	2	14880	0.0	96.0	360	1	3	1
342	1	1	0	1	2	2666	4300.0	121.0	360	1	2	1
343	1	1	2	1	2	5935	0.0	133.0	360	1	3	1
344	1	1	0	1	2	2920	16.12000084	87.0	360	1	2	1
345	1	2	0	2	2	2717	0.0	60.0	180	1	1	1
346	2	2	1	1	1	8624	0.0	150.0	360	1	3	1
347	1	2	1	1	2	3062	1987.0	111.0	180	0	1	0
348	1	2	0	1	2	3069	0.0	71.0	480	1	1	0
349	1	1	2	1	2	4566	0.0	100.0	360	1	1	0
350	1	1	0	2	2	3010	3136.0	146.4	360	0	1	0
351	2	2	0	1	2	3180	0.0	71.0	360	0	1	0
352	2	2	0	1	2	1500	1800.0	103.0	360	0	3	0
353	1	1	2	2	2	2889	0.0	45.0	180	0	1	0
354	1	2	0	2	2	2755	0.0	65.0	300	1	2	0
355	2	2	0	1	1	7441	0.0	194.0	360	1	2	0
356	1	1	1	1	2	8300	0.0	152.0	300	0	3	0
357	1	1	3	1	2	81000	0.0	360.0	360	0	2	0
358	2	2	1	2	1	3867	0.0	62.0	360	1	3	0
359	1	1	0	2	2	6096	0.0	218.0	360	0	2	0
360	2	1	0	2	2	2149	3237.0	178.0	360	0	3	0
361	2	2	1	1	2	2600	0.0	160.0	360	1	1	0
362	1	1	2	1	1	1600	20000.0	239.0	360	1	1	0
363	2	2	0	2	2	2720	0.0	80.0	360	0	1	0
364	1	1	1	1	2	7250	1667.0	110.0	360	0	1	0
365	2	2	1	2	2	4606	0.0	81.0	360	1	2	0
366	2	2	0	1	1	15759	0.0	55.0	360	1	3	1
367	1	1	2	1	2	5185	0.0	155.0	360	1	3	1
368	1	1	2	1	1	9323	7873.0	380.0	300	1	2	1
369	2	2	0	1	3	2764	1459.0	110.0	360	1	1	1
370	1	1	0	1	2	4817	923.0	120.0	180	1	1	1
371	1	1	3	1	2	8750	4996.0	130.0	360	1	2	1
372	1	1	0	1	2	4310	0.0	130.0	360	2	3	1
373	1	1	2	1	2	5391	0.0	130.0	360	1	1	1
374	1	1	0	1	3	3333	2500.0	128.0	360	1	3	1
375	1	2	0	1	2	5941	4232.0	296.0	360	1	3	1
376	2	2	0	1	2	6000	0.0	156.0	360	1	1	1
377	1	2	0	1	1	7167	0.0	128.0	360	1	1	1
378	1	2	1	1	3	3667	0.0	113.0	180	1	1	1
379	1	2	0	2	2	2346	1600.0	132.0	360	1	3	1
380	1	1	0	1	2	2333	2417.0	136.0	360	1	1	1
381	1	1	0	1	2	5488	0.0	125.0	360	1	2	1
382	1	2	3	1	2	9167	0.0	185.0	360	1	2	1
383	1	1	3	1	2	9504	0.0	275.0	360	1	2	1
384	1	1	0	1	2	2583	2115.0	120.0	360	2	1	1
385	1	1	2	2	2	1993	1625.0	113.0	180	1	3	1
386	1	1	2	1	2	3100	1400.0	113.0	360	1	1	1
387	1	1	2	1	2	3276	484.0	135.0	360	2	3	1
388	1	1	0	1	2	3033	1459.0	95.0	360	1	1	1
389	1	2	0	2	2	3902	1666.0	109.0	360	1	2	1
390	1	2	0	1	2	2500	20000.0	103.0	360	1	3	1
391	2	2	0	2	2	1963	0.0	53.0	360	1	3	1
392	2	2	0	1	2	4547	0.0	115.0	360	1	3	1
393	1	1	0	2	2	2167	2400.0	115.0	360	1	1	1
394	2	2	0	2	2	2213	0.0	66.0	360	1	2	1
395	1	1	0	1	3	6256	0.0	160.0	360	2	1	1
396	1	1	0	2	2	2253	2033.0	110.0	360	1	2	1
397	2	2	0	1	2	2995	0.0	60.0	360	1	1	1
398	1	1	0	1	2	1025	2773.0	112.0	360	1	2	1
399	1	1	0	1	2	3246	1417.0	138.0	360	1	3	1
400	1	1	0	1	2	5829	0.0	138.0	360	1	2	1
401	1	1	0	1	2	1820	1719.0	100.0	360	1	1	1
402	1	1	0	1	2	14880	0.0	96.0	360	1	3	1
403	1	1	0	1	2	2666	4300.0	121.0	360	1	2	1
404	1	1	2	1	2	5935	0.0	133.0	360	1	3	1
405	1	1	0	1	2	2920	16.12000084	87.0	360	1	2	1
406	1	2	0	2	2	2717	0.0	60.0	180	1	1	1
407	2	2	1	1	1	8624	0.0	150.0	360	1	3	1
408	1	2	1	1	2	3062	1987.0	111.0	180	0	1	0
409	1	2	0	1	2	3069	0.0	71.0	480	1	1	0
410	1	1	2	1	2	4566	0.0	100.0	360	1	1	0
411	1	1	0	2	2	3010	3136.0	146.4	360	0	1	0
412	2	2	0	1	2	3180	0.0	71.0	360	0	1	0
413	2	2	0	1	2	1500	1800.0	103.0	360	0	3	0
414	1	1	2	2	2	2889	0.0	45.0	180	0	1	0
415	1	2	0	2	2	2755	0.0	65.0	300	1	2	0
416	2	2	0	1	1	7441	0.0	194.0	360	1	2	0
417	1	1	1	1	2	8300	0.0	152.0	300	0	3	0
418	1	1	3	1	2	81000	0.0	360.0	360	0	2	0
419	2	2	1	2	1	3867	0.0	62.0	360	1	3	0
420	1	1	0	2	2	6096	0.0	218.0	360	0	2	0
421	2	1	0	2	2	2149	3237.0	178.0	360	0	3	0
422	2	2	1	1	2	2600	0.0	160.0	360	1	1	0
423	1	1	2	1	1	1600	20000.0	239.0	360	1	1	0
424	2	2	0	2	2	2720	0.0	80.0	360	0	1	0
425	1	1	1	1	2	7250	1667.0	110.0	360	0	1	0
426	2	2	1	2	2	4606	0.0	81.0	360	1	2	0
427	2	2	0	1	1	15759	0.0	55.0	360	1	3	1
428	1	1	2	1	2	5185	0.0	155.0	360	1	3	1
429	1	1	2	1	1	9323	7873.0	380.0	300	1	2	1
430	2	2	0	1	3	2764	1459.0	110.0	360	1	1	1
431	1	1	0	1	2	4817	923.0	120.0	180	1	1	1
432	1	1	3	1	2	8750	4996.0	130.0	360	1	2	1
433	1	1	0	1	2	4310	0.0	130.0	360	2	3	1
434	1	1	2	1	2	5391	0.0	130.0	360	1	1	1
435	1	1	0	1	3	3333	2500.0	128.0	360	1	3	1
436	1	2	0	1	2	5941	4232.0	296.0	360	1	3	1
437	2	2	0	1	2	6000	0.0	156.0	360	1	1	1
438	1	2	0	1	1	7167	0.0	128.0	360	1	1	1
439	1	2	1	1	3	3667	0.0	113.0	180	1	1	1
