	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
58	1	1	2	1	1	6633	0.0	146.4	360	0	2	0
59	1	1	0	2	2	2454	2333.0	181.0	360	0	1	0
60	1	1	0	1	2	3593	4266.0	132.0	180	0	2	0
61	1	1	1	2	2	5333	1131.0	186.0	360	2	1	1
62	1	2	0	2	2	3691	0.0	110.0	360	1	2	1
63	2	2	0	2	1	17263	0.0	225.0	360	1	3	1
64	2	1	1	1	2	3326	913.0	105.0	84	1	3	1
65	1	1	0	2	2	2600	1700.0	107.0	360	1	2	1
66	1	1	0	1	2	4625	2857.0	111.0	12	2	1	1
67	1	1	1	1	1	2895	0.0	95.0	360	1	3	1
68	2	2	0	1	2	645	3683.0	113.0	480	1	2	1
69	2	2	0	1	2	3159	0.0	100.0	360	1	3	1
70	1	1	2	1	2	4865	5624.0	208.0	360	1	3	1
71	1	1	0	2	2	3814	1483.0	124.0	300	1	3	1
72	1	1	2	1	2	3510	4416.0	243.0	360	1	2	1
73	1	1	0	1	2	20833	6667.0	480.0	360	2	1	1
74	1	1	0	1	1	2479	3013.0	188.0	360	1	1	1
75	2	2	1	1	2	13262	0.0	40.0	360	1	1	1
76	1	1	1	1	2	6065	2004.0	250.0	360	1	3	1
77	1	1	2	1	2	3283	2035.0	148.0	360	1	1	1
78	1	1	3	1	2	3466	3428.0	150.0	360	1	2	1
79	2	1	2	1	2	2031	1632.0	113.0	480	1	3	1
80	1	1	2	2	2	2192	1742.0	45.0	360	1	3	1
81	1	2	0	1	2	2500	0.0	55.0	360	1	3	1
82	1	1	3	1	1	5677	1424.0	100.0	360	1	2	1
83	1	1	2	1	1	7948	7166.0	480.0	360	1	2	1
84	1	1	2	1	1	17500	0.0	400.0	360	1	2	1
85	1	1	0	1	2	3775	0.0	110.0	360	1	3	1
86	1	1	1	2	2	5285	1430.0	161.0	360	0	3	1
87	1	2	1	2	2	2679	1302.0	94.0	360	1	3	1
88	1	2	0	2	2	6783	0.0	130.0	360	1	3	1
89	1	1	0	1	2	1025	5500.0	216.0	360	2	2	1
90	1	1	3	1	2	4281	0.0	100.0	360	1	1	1
91	2	2	0	2	1	18165	0.0	125.0	360	1	1	1
92	1	2	0	2	3	2550	2042.0	126.0	360	1	2	1
93	1	1	0	1	2	6133	3906.0	324.0	360	1	1	1
94	1	2	2	1	2	3617	0.0	107.0	360	1	3	1
95	1	1	3	1	2	6417	0.0	157.0	180	1	2	1
96	2	1	1	1	2	4608	2845.0	140.0	180	1	3	1
97	2	2	1	1	3	3652	0.0	95.0	360	1	3	1
98	1	1	1	2	2	2239	2524.0	128.0	360	1	1	1
99	2	1	0	2	2	3017	663.0	102.0	360	2	3	1
100	1	1	0	1	2	2768	1950.0	155.0	360	1	2	1
101	1	2	0	1	2	2526	1783.0	145.0	360	1	2	1
102	1	1	0	1	2	2785	2016.0	110.0	360	1	2	1
103	1	2	0	1	2	6283	4416.0	209.0	360	0	2	0
104	1	1	1	2	2	4050	5302.0	138.0	360	2	2	0
105	3	2	0	1	2	3583	0.0	96.0	360	1	1	0
106	1	2	0	2	2	3598	1287.0	100.0	360	1	2	0
107	1	1	0	1	2	2130	6666.0	70.0	180	1	3	0
108	1	2	0	1	2	5815	3666.0	311.0	360	1	2	0
109	1	1	4	2	2	3074	1800.0	123.0	360	0	3	0
110	1	2	0	1	2	4683	1915.0	185.0	360	1	3	0
111	2	2	0	2	2	3400	0.0	95.0	360	1	2	0
112	1	2	0	1	2	4680	2087.0	146.4	360	1	3	0
113	1	2	2	1	2	3588	0.0	110.0	360	0	2	0
114	1	2	1	1	2	11250	0.0	196.0	360	2	3	0
115	1	1	0	2	2	2917	536.0	66.0	360	1	2	0
116	2	2	0	1	2	2138	0.0	99.0	360	0	3	0
117	1	2	0	2	2	3358	0.0	80.0	36	1	3	0
118	2	2	0	1	2	5000	0.0	103.0	360	0	3	0
119	1	1	2	1	1	6633	0.0	146.4	360	0	2	0
120	1	1	0	2	2	2454	2333.0	181.0	360	0	1	0
121	1	1	0	1	2	3593	4266.0	132.0	180	0	2	0
122	1	1	1	2	2	5333	1131.0	186.0	360	2	1	1
123	1	2	0	2	2	3691	0.0	110.0	360	1	2	1
124	2	2	0	2	1	17263	0.0	225.0	360	1	3	1
125	2	1	1	1	2	3326	913.0	105.0	84	1	3	1
126	1	1	0	2	2	2600	1700.0	107.0	360	1	2	1
127	1	1	0	1	2	4625	2857.0	111.0	12	2	1	1
128	1	1	1	1	1	2895	0.0	95.0	360	1	3	1
129	2	2	0	1	2	645	3683.0	113.0	480	1	2	1
130	2	2	0	1	2	3159	0.0	100.0	360	1	3	1
131	1	1	2	1	2	4865	5624.0	208.0	360	1	3	1
132	1	1	0	2	2	3814	1483.0	124.0	300	1	3	1
133	1	1	2	1	2	3510	4416.0	243.0	360	1	2	1
134	1	1	0	1	2	20833	6667.0	480.0	360	2	1	1
135	1	1	0	1	1	2479	3013.0	188.0	360	1	1	1
136	2	2	1	1	2	13262	0.0	40.0	360	1	1	1
137	1	1	1	1	2	6065	2004.0	250.0	360	1	3	1
138	1	1	2	1	2	3283	2035.0	148.0	360	1	1	1
139	1	1	3	1	2	3466	3428.0	150.0	360	1	2	1
140	2	1	2	1	2	2031	1632.0	113.0	480	1	3	1
141	1	1	2	2	2	2192	1742.0	45.0	360	1	3	1
142	1	2	0	1	2	2500	0.0	55.0	360	1	3	1
143	1	1	3	1	1	5677	1424.0	100.0	360	1	2	1
144	1	1	2	1	1	7948	7166.0	480.0	360	1	2	1
145	1	1	2	1	1	17500	0.0	400.0	360	1	2	1
146	1	1	0	1	2	3775	0.0	110.0	360	1	3	1
147	1	1	1	2	2	5285	1430.0	161.0	360	0	3	1
148	1	2	1	2	2	2679	1302.0	94.0	360	1	3	1
149	1	2	0	2	2	6783	0.0	130.0	360	1	3	1
150	1	1	0	1	2	1025	5500.0	216.0	360	2	2	1
151	1	1	3	1	2	4281	0.0	100.0	360	1	1	1
152	2	2	0	2	1	18165	0.0	125.0	360	1	1	1
153	1	2	0	2	3	2550	2042.0	126.0	360	1	2	1
154	1	1	0	1	2	6133	3906.0	324.0	360	1	1	1
155	1	2	2	1	2	3617	0.0	107.0	360	1	3	1
156	1	1	3	1	2	6417	0.0	157.0	180	1	2	1
157	2	1	1	1	2	4608	2845.0	140.0	180	1	3	1
158	2	2	1	1	3	3652	0.0	95.0	360	1	3	1
159	1	1	1	2	2	2239	2524.0	128.0	360	1	1	1
160	2	1	0	2	2	3017	663.0	102.0	360	2	3	1
161	1	1	0	1	2	2768	1950.0	155.0	360	1	2	1
162	1	2	0	1	2	2526	1783.0	145.0	360	1	2	1
163	1	1	0	1	2	2785	2016.0	110.0	360	1	2	1
164	1	2	0	1	2	6283	4416.0	209.0	360	0	2	0
165	1	1	1	2	2	4050	5302.0	138.0	360	2	2	0
166	3	2	0	1	2	3583	0.0	96.0	360	1	1	0
167	1	2	0	2	2	3598	1287.0	100.0	360	1	2	0
168	1	1	0	1	2	2130	6666.0	70.0	180	1	3	0
169	1	2	0	1	2	5815	3666.0	311.0	360	1	2	0
170	1	1	4	2	2	3074	1800.0	123.0	360	0	3	0
171	1	2	0	1	2	4683	1915.0	185.0	360	1	3	0
172	2	2	0	2	2	3400	0.0	95.0	360	1	2	0
173	1	2	0	1	2	4680	2087.0	146.4	360	1	3	0
174	1	2	2	1	2	3588	0.0	110.0	360	0	2	0
175	1	2	1	1	2	11250	0.0	196.0	360	2	3	0
176	1	1	0	2	2	2917	536.0	66.0	360	1	2	0
177	2	2	0	1	2	2138	0.0	99.0	360	0	3	0
178	1	2	0	2	2	3358	0.0	80.0	36	1	3	0
179	2	2	0	1	2	5000	0.0	103.0	360	0	3	0
180	1	1	2	1	1	6633	0.0	146.4	360	0	2	0
181	1	1	0	2	2	2454	2333.0	181.0	360	0	1	0
182	1	1	0	1	2	3593	4266.0	132.0	180	0	2	0
183	1	1	1	2	2	5333	1131.0	186.0	360	2	1	1
184	1	2	0	2	2	3691	0.0	110.0	360	1	2	1
185	2	2	0	2	1	17263	0.0	225.0	360	1	3	1
186	2	1	1	1	2	3326	913.0	105.0	84	1	3	1
187	1	1	0	2	2	2600	1700.0	107.0	360	1	2	1
188	1	1	0	1	2	4625	2857.0	111.0	12	2	1	1
189	1	1	1	1	1	2895	0.0	95.0	360	1	3	1
190	2	2	0	1	2	645	3683.0	113.0	480	1	2	1
191	2	2	0	1	2	3159	0.0	100.0	360	1	3	1
192	1	1	2	1	2	4865	5624.0	208.0	360	1	3	1
193	1	1	0	2	2	3814	1483.0	124.0	300	1	3	1
194	1	1	2	1	2	3510	4416.0	243.0	360	1	2	1
195	1	1	0	1	2	20833	6667.0	480.0	360	2	1	1
196	1	1	0	1	1	2479	3013.0	188.0	360	1	1	1
197	2	2	1	1	2	13262	0.0	40.0	360	1	1	1
198	1	1	1	1	2	6065	2004.0	250.0	360	1	3	1
199	1	1	2	1	2	3283	2035.0	148.0	360	1	1	1
200	1	1	3	1	2	3466	3428.0	150.0	360	1	2	1
201	2	1	2	1	2	2031	1632.0	113.0	480	1	3	1
202	1	1	2	2	2	2192	1742.0	45.0	360	1	3	1
203	1	2	0	1	2	2500	0.0	55.0	360	1	3	1
204	1	1	3	1	1	5677	1424.0	100.0	360	1	2	1
205	1	1	2	1	1	7948	7166.0	480.0	360	1	2	1
206	1	1	2	1	1	17500	0.0	400.0	360	1	2	1
207	1	1	0	1	2	3775	0.0	110.0	360	1	3	1
208	1	1	1	2	2	5285	1430.0	161.0	360	0	3	1
209	1	2	1	2	2	2679	1302.0	94.0	360	1	3	1
210	1	2	0	2	2	6783	0.0	130.0	360	1	3	1
211	1	1	0	1	2	1025	5500.0	216.0	360	2	2	1
212	1	1	3	1	2	4281	0.0	100.0	360	1	1	1
213	2	2	0	2	1	18165	0.0	125.0	360	1	1	1
214	1	2	0	2	3	2550	2042.0	126.0	360	1	2	1
215	1	1	0	1	2	6133	3906.0	324.0	360	1	1	1
216	1	2	2	1	2	3617	0.0	107.0	360	1	3	1
217	1	1	3	1	2	6417	0.0	157.0	180	1	2	1
218	2	1	1	1	2	4608	2845.0	140.0	180	1	3	1
219	2	2	1	1	3	3652	0.0	95.0	360	1	3	1
220	1	1	1	2	2	2239	2524.0	128.0	360	1	1	1
221	2	1	0	2	2	3017	663.0	102.0	360	2	3	1
222	1	1	0	1	2	2768	1950.0	155.0	360	1	2	1
223	1	2	0	1	2	2526	1783.0	145.0	360	1	2	1
224	1	1	0	1	2	2785	2016.0	110.0	360	1	2	1
225	1	2	0	1	2	6283	4416.0	209.0	360	0	2	0
226	1	1	1	2	2	4050	5302.0	138.0	360	2	2	0
227	3	2	0	1	2	3583	0.0	96.0	360	1	1	0
228	1	2	0	2	2	3598	1287.0	100.0	360	1	2	0
229	1	1	0	1	2	2130	6666.0	70.0	180	1	3	0
230	1	2	0	1	2	5815	3666.0	311.0	360	1	2	0
231	1	1	4	2	2	3074	1800.0	123.0	360	0	3	0
232	1	2	0	1	2	4683	1915.0	185.0	360	1	3	0
233	2	2	0	2	2	3400	0.0	95.0	360	1	2	0
234	1	2	0	1	2	4680	2087.0	146.4	360	1	3	0
235	1	2	2	1	2	3588	0.0	110.0	360	0	2	0
236	1	2	1	1	2	11250	0.0	196.0	360	2	3	0
237	1	1	0	2	2	2917	536.0	66.0	360	1	2	0
238	2	2	0	1	2	2138	0.0	99.0	360	0	3	0
239	1	2	0	2	2	3358	0.0	80.0	36	1	3	0
240	2	2	0	1	2	5000	0.0	103.0	360	0	3	0
241	1	1	2	1	1	6633	0.0	146.4	360	0	2	0
242	1	1	0	2	2	2454	2333.0	181.0	360	0	1	0
243	1	1	0	1	2	3593	4266.0	132.0	180	0	2	0
244	1	1	1	2	2	5333	1131.0	186.0	360	2	1	1
245	1	2	0	2	2	3691	0.0	110.0	360	1	2	1
246	2	2	0	2	1	17263	0.0	225.0	360	1	3	1
247	2	1	1	1	2	3326	913.0	105.0	84	1	3	1
248	1	1	0	2	2	2600	1700.0	107.0	360	1	2	1
249	1	1	0	1	2	4625	2857.0	111.0	12	2	1	1
250	1	1	1	1	1	2895	0.0	95.0	360	1	3	1
251	2	2	0	1	2	645	3683.0	113.0	480	1	2	1
252	2	2	0	1	2	3159	0.0	100.0	360	1	3	1
253	1	1	2	1	2	4865	5624.0	208.0	360	1	3	1
254	1	1	0	2	2	3814	1483.0	124.0	300	1	3	1
255	1	1	2	1	2	3510	4416.0	243.0	360	1	2	1
256	1	1	0	1	2	20833	6667.0	480.0	360	2	1	1
257	1	1	0	1	1	2479	3013.0	188.0	360	1	1	1
258	2	2	1	1	2	13262	0.0	40.0	360	1	1	1
259	1	1	1	1	2	6065	2004.0	250.0	360	1	3	1
260	1	1	2	1	2	3283	2035.0	148.0	360	1	1	1
261	1	1	3	1	2	3466	3428.0	150.0	360	1	2	1
262	2	1	2	1	2	2031	1632.0	113.0	480	1	3	1
263	1	1	2	2	2	2192	1742.0	45.0	360	1	3	1
264	1	2	0	1	2	2500	0.0	55.0	360	1	3	1
265	1	1	3	1	1	5677	1424.0	100.0	360	1	2	1
266	1	1	2	1	1	7948	7166.0	480.0	360	1	2	1
267	1	1	2	1	1	17500	0.0	400.0	360	1	2	1
268	1	1	0	1	2	3775	0.0	110.0	360	1	3	1
269	1	1	1	2	2	5285	1430.0	161.0	360	0	3	1
270	1	2	1	2	2	2679	1302.0	94.0	360	1	3	1
271	1	2	0	2	2	6783	0.0	130.0	360	1	3	1
272	1	1	0	1	2	1025	5500.0	216.0	360	2	2	1
273	1	1	3	1	2	4281	0.0	100.0	360	1	1	1
274	2	2	0	2	1	18165	0.0	125.0	360	1	1	1
275	1	2	0	2	3	2550	2042.0	126.0	360	1	2	1
276	1	1	0	1	2	6133	3906.0	324.0	360	1	1	1
277	1	2	2	1	2	3617	0.0	107.0	360	1	3	1
278	1	1	3	1	2	6417	0.0	157.0	180	1	2	1
279	2	1	1	1	2	4608	2845.0	140.0	180	1	3	1
280	2	2	1	1	3	3652	0.0	95.0	360	1	3	1
281	1	1	1	2	2	2239	2524.0	128.0	360	1	1	1
282	2	1	0	2	2	3017	663.0	102.0	360	2	3	1
283	1	1	0	1	2	2768	1950.0	155.0	360	1	2	1
284	1	2	0	1	2	2526	1783.0	145.0	360	1	2	1
285	1	1	0	1	2	2785	2016.0	110.0	360	1	2	1
286	1	2	0	1	2	6283	4416.0	209.0	360	0	2	0
287	1	1	1	2	2	4050	5302.0	138.0	360	2	2	0
288	3	2	0	1	2	3583	0.0	96.0	360	1	1	0
289	1	2	0	2	2	3598	1287.0	100.0	360	1	2	0
290	1	1	0	1	2	2130	6666.0	70.0	180	1	3	0
291	1	2	0	1	2	5815	3666.0	311.0	360	1	2	0
292	1	1	4	2	2	3074	1800.0	123.0	360	0	3	0
293	1	2	0	1	2	4683	1915.0	185.0	360	1	3	0
294	2	2	0	2	2	3400	0.0	95.0	360	1	2	0
295	1	2	0	1	2	4680	2087.0	146.4	360	1	3	0
296	1	2	2	1	2	3588	0.0	110.0	360	0	2	0
297	1	2	1	1	2	11250	0.0	196.0	360	2	3	0
298	1	1	0	2	2	2917	536.0	66.0	360	1	2	0
299	2	2	0	1	2	2138	0.0	99.0	360	0	3	0
300	1	2	0	2	2	3358	0.0	80.0	36	1	3	0
301	2	2	0	1	2	5000	0.0	103.0	360	0	3	0
302	1	1	2	1	1	6633	0.0	146.4	360	0	2	0
303	1	1	0	2	2	2454	2333.0	181.0	360	0	1	0
304	1	1	0	1	2	3593	4266.0	132.0	180	0	2	0
305	1	1	1	2	2	5333	1131.0	186.0	360	2	1	1
306	1	2	0	2	2	3691	0.0	110.0	360	1	2	1
307	2	2	0	2	1	17263	0.0	225.0	360	1	3	1
308	2	1	1	1	2	3326	913.0	105.0	84	1	3	1
309	1	1	0	2	2	2600	1700.0	107.0	360	1	2	1
310	1	1	0	1	2	4625	2857.0	111.0	12	2	1	1
311	1	1	1	1	1	2895	0.0	95.0	360	1	3	1
312	2	2	0	1	2	645	3683.0	113.0	480	1	2	1
313	2	2	0	1	2	3159	0.0	100.0	360	1	3	1
314	1	1	2	1	2	4865	5624.0	208.0	360	1	3	1
315	1	1	0	2	2	3814	1483.0	124.0	300	1	3	1
316	1	1	2	1	2	3510	4416.0	243.0	360	1	2	1
317	1	1	0	1	2	20833	6667.0	480.0	360	2	1	1
318	1	1	0	1	1	2479	3013.0	188.0	360	1	1	1
319	2	2	1	1	2	13262	0.0	40.0	360	1	1	1
320	1	1	1	1	2	6065	2004.0	250.0	360	1	3	1
321	1	1	2	1	2	3283	2035.0	148.0	360	1	1	1
322	1	1	3	1	2	3466	3428.0	150.0	360	1	2	1
323	2	1	2	1	2	2031	1632.0	113.0	480	1	3	1
324	1	1	2	2	2	2192	1742.0	45.0	360	1	3	1
325	1	2	0	1	2	2500	0.0	55.0	360	1	3	1
326	1	1	3	1	1	5677	1424.0	100.0	360	1	2	1
327	1	1	2	1	1	7948	7166.0	480.0	360	1	2	1
328	1	1	2	1	1	17500	0.0	400.0	360	1	2	1
329	1	1	0	1	2	3775	0.0	110.0	360	1	3	1
330	1	1	1	2	2	5285	1430.0	161.0	360	0	3	1
331	1	2	1	2	2	2679	1302.0	94.0	360	1	3	1
332	1	2	0	2	2	6783	0.0	130.0	360	1	3	1
333	1	1	0	1	2	1025	5500.0	216.0	360	2	2	1
334	1	1	3	1	2	4281	0.0	100.0	360	1	1	1
335	2	2	0	2	1	18165	0.0	125.0	360	1	1	1
336	1	2	0	2	3	2550	2042.0	126.0	360	1	2	1
337	1	1	0	1	2	6133	3906.0	324.0	360	1	1	1
338	1	2	2	1	2	3617	0.0	107.0	360	1	3	1
339	1	1	3	1	2	6417	0.0	157.0	180	1	2	1
340	2	1	1	1	2	4608	2845.0	140.0	180	1	3	1
341	2	2	1	1	3	3652	0.0	95.0	360	1	3	1
342	1	1	1	2	2	2239	2524.0	128.0	360	1	1	1
343	2	1	0	2	2	3017	663.0	102.0	360	2	3	1
344	1	1	0	1	2	2768	1950.0	155.0	360	1	2	1
345	1	2	0	1	2	2526	1783.0	145.0	360	1	2	1
346	1	1	0	1	2	2785	2016.0	110.0	360	1	2	1
347	1	2	0	1	2	6283	4416.0	209.0	360	0	2	0
348	1	1	1	2	2	4050	5302.0	138.0	360	2	2	0
349	3	2	0	1	2	3583	0.0	96.0	360	1	1	0
350	1	2	0	2	2	3598	1287.0	100.0	360	1	2	0
351	1	1	0	1	2	2130	6666.0	70.0	180	1	3	0
352	1	2	0	1	2	5815	3666.0	311.0	360	1	2	0
353	1	1	4	2	2	3074	1800.0	123.0	360	0	3	0
354	1	2	0	1	2	4683	1915.0	185.0	360	1	3	0
355	2	2	0	2	2	3400	0.0	95.0	360	1	2	0
356	1	2	0	1	2	4680	2087.0	146.4	360	1	3	0
357	1	2	2	1	2	3588	0.0	110.0	360	0	2	0
358	1	2	1	1	2	11250	0.0	196.0	360	2	3	0
359	1	1	0	2	2	2917	536.0	66.0	360	1	2	0
360	2	2	0	1	2	2138	0.0	99.0	360	0	3	0
361	1	2	0	2	2	3358	0.0	80.0	36	1	3	0
362	2	2	0	1	2	5000	0.0	103.0	360	0	3	0
363	1	1	2	1	1	6633	0.0	146.4	360	0	2	0
364	1	1	0	2	2	2454	2333.0	181.0	360	0	1	0
365	1	1	0	1	2	3593	4266.0	132.0	180	0	2	0
366	1	1	1	2	2	5333	1131.0	186.0	360	2	1	1
367	1	2	0	2	2	3691	0.0	110.0	360	1	2	1
368	2	2	0	2	1	17263	0.0	225.0	360	1	3	1
369	2	1	1	1	2	3326	913.0	105.0	84	1	3	1
370	1	1	0	2	2	2600	1700.0	107.0	360	1	2	1
371	1	1	0	1	2	4625	2857.0	111.0	12	2	1	1
372	1	1	1	1	1	2895	0.0	95.0	360	1	3	1
373	2	2	0	1	2	645	3683.0	113.0	480	1	2	1
374	2	2	0	1	2	3159	0.0	100.0	360	1	3	1
375	1	1	2	1	2	4865	5624.0	208.0	360	1	3	1
376	1	1	0	2	2	3814	1483.0	124.0	300	1	3	1
377	1	1	2	1	2	3510	4416.0	243.0	360	1	2	1
378	1	1	0	1	2	20833	6667.0	480.0	360	2	1	1
379	1	1	0	1	1	2479	3013.0	188.0	360	1	1	1
380	2	2	1	1	2	13262	0.0	40.0	360	1	1	1
381	1	1	1	1	2	6065	2004.0	250.0	360	1	3	1
382	1	1	2	1	2	3283	2035.0	148.0	360	1	1	1
383	1	1	3	1	2	3466	3428.0	150.0	360	1	2	1
384	2	1	2	1	2	2031	1632.0	113.0	480	1	3	1
385	1	1	2	2	2	2192	1742.0	45.0	360	1	3	1
386	1	2	0	1	2	2500	0.0	55.0	360	1	3	1
387	1	1	3	1	1	5677	1424.0	100.0	360	1	2	1
388	1	1	2	1	1	7948	7166.0	480.0	360	1	2	1
389	1	1	2	1	1	17500	0.0	400.0	360	1	2	1
390	1	1	0	1	2	3775	0.0	110.0	360	1	3	1
391	1	1	1	2	2	5285	1430.0	161.0	360	0	3	1
392	1	2	1	2	2	2679	1302.0	94.0	360	1	3	1
393	1	2	0	2	2	6783	0.0	130.0	360	1	3	1
394	1	1	0	1	2	1025	5500.0	216.0	360	2	2	1
395	1	1	3	1	2	4281	0.0	100.0	360	1	1	1
396	2	2	0	2	1	18165	0.0	125.0	360	1	1	1
397	1	2	0	2	3	2550	2042.0	126.0	360	1	2	1
398	1	1	0	1	2	6133	3906.0	324.0	360	1	1	1
399	1	2	2	1	2	3617	0.0	107.0	360	1	3	1
400	1	1	3	1	2	6417	0.0	157.0	180	1	2	1
401	2	1	1	1	2	4608	2845.0	140.0	180	1	3	1
402	2	2	1	1	3	3652	0.0	95.0	360	1	3	1
403	1	1	1	2	2	2239	2524.0	128.0	360	1	1	1
404	2	1	0	2	2	3017	663.0	102.0	360	2	3	1
405	1	1	0	1	2	2768	1950.0	155.0	360	1	2	1
406	1	2	0	1	2	2526	1783.0	145.0	360	1	2	1
407	1	1	0	1	2	2785	2016.0	110.0	360	1	2	1
408	1	2	0	1	2	6283	4416.0	209.0	360	0	2	0
409	1	1	1	2	2	4050	5302.0	138.0	360	2	2	0
410	3	2	0	1	2	3583	0.0	96.0	360	1	1	0
411	1	2	0	2	2	3598	1287.0	100.0	360	1	2	0
412	1	1	0	1	2	2130	6666.0	70.0	180	1	3	0
413	1	2	0	1	2	5815	3666.0	311.0	360	1	2	0
414	1	1	4	2	2	3074	1800.0	123.0	360	0	3	0
415	1	2	0	1	2	4683	1915.0	185.0	360	1	3	0
416	2	2	0	2	2	3400	0.0	95.0	360	1	2	0
417	1	2	0	1	2	4680	2087.0	146.4	360	1	3	0
418	1	2	2	1	2	3588	0.0	110.0	360	0	2	0
419	1	2	1	1	2	11250	0.0	196.0	360	2	3	0
420	1	1	0	2	2	2917	536.0	66.0	360	1	2	0
421	2	2	0	1	2	2138	0.0	99.0	360	0	3	0
422	1	2	0	2	2	3358	0.0	80.0	36	1	3	0
423	2	2	0	1	2	5000	0.0	103.0	360	0	3	0
424	1	1	2	1	1	6633	0.0	146.4	360	0	2	0
425	1	1	0	2	2	2454	2333.0	181.0	360	0	1	0
426	1	1	0	1	2	3593	4266.0	132.0	180	0	2	0
427	1	1	1	2	2	5333	1131.0	186.0	360	2	1	1
428	1	2	0	2	2	3691	0.0	110.0	360	1	2	1
429	2	2	0	2	1	17263	0.0	225.0	360	1	3	1
430	2	1	1	1	2	3326	913.0	105.0	84	1	3	1
431	1	1	0	2	2	2600	1700.0	107.0	360	1	2	1
432	1	1	0	1	2	4625	2857.0	111.0	12	2	1	1
433	1	1	1	1	1	2895	0.0	95.0	360	1	3	1
434	2	2	0	1	2	645	3683.0	113.0	480	1	2	1
435	2	2	0	1	2	3159	0.0	100.0	360	1	3	1
436	1	1	2	1	2	4865	5624.0	208.0	360	1	3	1
437	1	1	0	2	2	3814	1483.0	124.0	300	1	3	1
